sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: sjyothi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.5 | Public IP: 203.199.209.120 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:41:24 IST Mon Mar 16 2020 | Duration: 74d 19h:18m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 3548765090 | Bytes Rx: 1497036717 | IP Addr: 10.150.238.5 | Public IP: 203.199.209.120 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:41:24 IST Mon Mar 16 2020 | Duration: 74d 19h:18m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 3548765090 | Bytes Rx: 1497036717 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 3362 | Audit Session ID: 0a96cf6a00d220005e6f0a7c | Security Group Tag: none | EasyVPN: 0 |Session ID: 3362 | Audit Session ID: 0a96cf6a00d220005e6f0a7c | Security Group Tag: none | EasyVPN: 0 ||
Username: abpardes | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.171 | Public IP: 1.186.77.60 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:50:50 IST Fri May 29 2020 | Duration: 14h:09m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 91214385 | Bytes Rx: 55971419 | IP Addr: 10.150.238.171 | Public IP: 1.186.77.60 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:50:50 IST Fri May 29 2020 | Duration: 14h:09m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 91214385 | Bytes Rx: 55971419 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 238435 | Audit Session ID: 0a96cf6a3a3630005ed0e202 | Security Group Tag: none | EasyVPN: 0 |Session ID: 238435 | Audit Session ID: 0a96cf6a3a3630005ed0e202 | Security Group Tag: none | EasyVPN: 0 ||
Username: danand | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.246.247 | Public IP: 182.68.254.31 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:26:00 IST Fri May 29 2020 | Duration: 13h:34m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 329492351 | Bytes Rx: 111466693 | IP Addr: 10.150.246.247 | Public IP: 182.68.254.31 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:26:00 IST Fri May 29 2020 | Duration: 13h:34m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 329492351 | Bytes Rx: 111466693 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 238573 | Audit Session ID: 0a96cf6a3a3ed0005ed0ea40 | Security Group Tag: none | EasyVPN: 0 |Session ID: 238573 | Audit Session ID: 0a96cf6a3a3ed0005ed0ea40 | Security Group Tag: none | EasyVPN: 0 ||
Username: awdhesh.singh | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.103 | Public IP: 45.119.132.254 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 18:44:04 IST Fri May 29 2020 | Duration: 11h:16m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 275195855 | Bytes Rx: 129549962 | IP Addr: 10.150.239.103 | Public IP: 45.119.132.254 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 18:44:04 IST Fri May 29 2020 | Duration: 11h:16m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 275195855 | Bytes Rx: 129549962 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239032 | Audit Session ID: 0a96cf6a3a5b80005ed10a9c | Security Group Tag: none | EasyVPN: 0 |Session ID: 239032 | Audit Session ID: 0a96cf6a3a5b80005ed10a9c | Security Group Tag: none | EasyVPN: 0 ||
Username: spanchav | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.91 | Public IP: 103.243.114.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 19:59:08 IST Fri May 29 2020 | Duration: 10h:01m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 1506872030 | Bytes Rx: 350379566 | IP Addr: 10.150.239.91 | Public IP: 103.243.114.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 19:59:08 IST Fri May 29 2020 | Duration: 10h:01m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 1506872030 | Bytes Rx: 350379566 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239218 | Audit Session ID: 0a96cf6a3a6720005ed11c34 | Security Group Tag: none | EasyVPN: 0 |Session ID: 239218 | Audit Session ID: 0a96cf6a3a6720005ed11c34 | Security Group Tag: none | EasyVPN: 0 ||
Username: majagdal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.140 | Public IP: 42.106.215.137 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:30:07 IST Fri May 29 2020 | Duration: 9h:30m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 1306869495 | Bytes Rx: 147095143 | IP Addr: 10.150.239.140 | Public IP: 42.106.215.137 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:30:07 IST Fri May 29 2020 | Duration: 9h:30m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 1306869495 | Bytes Rx: 147095143 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239284 | Audit Session ID: 0a96cf6a3a6b40005ed12377 | Security Group Tag: none | EasyVPN: 0 |Session ID: 239284 | Audit Session ID: 0a96cf6a3a6b40005ed12377 | Security Group Tag: none | EasyVPN: 0 ||
Username: kamlesh.khetwal | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.238.11 | Public IP: 106.193.226.30 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:48:48 IST Fri May 29 2020 | Duration: 9h:11m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 2597026120 | Bytes Rx: 248348633 | IP Addr: 10.150.238.11 | Public IP: 106.193.226.30 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:48:48 IST Fri May 29 2020 | Duration: 9h:11m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 2597026120 | Bytes Rx: 248348633 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239309 | Audit Session ID: 0a96cf6a3a6cd0005ed127d8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 239309 | Audit Session ID: 0a96cf6a3a6cd0005ed127d8 | Security Group Tag: none | EasyVPN: 0 ||
Username: SurajBho | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.203 | Public IP: 106.193.217.195 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:50:07 IST Fri May 29 2020 | Duration: 9h:10m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 494695363 | Bytes Rx: 61476090 | IP Addr: 10.150.238.203 | Public IP: 106.193.217.195 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:50:07 IST Fri May 29 2020 | Duration: 9h:10m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 494695363 | Bytes Rx: 61476090 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239312 | Audit Session ID: 0a96cf6a3a6d00005ed12827 | Security Group Tag: none | EasyVPN: 0 |Session ID: 239312 | Audit Session ID: 0a96cf6a3a6d00005ed12827 | Security Group Tag: none | EasyVPN: 0 ||
Username: KThawkar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.39 | Public IP: 157.33.180.179 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:57:23 IST Fri May 29 2020 | Duration: 9h:02m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 753329029 | Bytes Rx: 123613484 | IP Addr: 10.150.239.39 | Public IP: 157.33.180.179 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:57:23 IST Fri May 29 2020 | Duration: 9h:02m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 753329029 | Bytes Rx: 123613484 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239322 | Audit Session ID: 0a96cf6a3a6da0005ed129db | Security Group Tag: none | EasyVPN: 0 |Session ID: 239322 | Audit Session ID: 0a96cf6a3a6da0005ed129db | Security Group Tag: none | EasyVPN: 0 ||
Username: shuupasa | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.42 | Public IP: 112.133.251.39 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:57:31 IST Fri May 29 2020 | Duration: 9h:02m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 589734402 | Bytes Rx: 144678719 | IP Addr: 10.150.239.42 | Public IP: 112.133.251.39 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:57:31 IST Fri May 29 2020 | Duration: 9h:02m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 589734402 | Bytes Rx: 144678719 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239324 | Audit Session ID: 0a96cf6a3a6dc0005ed129e3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 239324 | Audit Session ID: 0a96cf6a3a6dc0005ed129e3 | Security Group Tag: none | EasyVPN: 0 ||
Username: mkedar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.159 | Public IP: 203.194.99.240 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:58:10 IST Fri May 29 2020 | Duration: 9h:02m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 700455235 | Bytes Rx: 295117972 | IP Addr: 10.150.238.159 | Public IP: 203.194.99.240 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:58:10 IST Fri May 29 2020 | Duration: 9h:02m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 700455235 | Bytes Rx: 295117972 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239328 | Audit Session ID: 0a96cf6a3a6e00005ed12a0a | Security Group Tag: none | EasyVPN: 0 |Session ID: 239328 | Audit Session ID: 0a96cf6a3a6e00005ed12a0a | Security Group Tag: none | EasyVPN: 0 ||
Username: RNimkard | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.15 | Public IP: 106.193.196.170 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:59:14 IST Fri May 29 2020 | Duration: 9h:01m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 373048275 | Bytes Rx: 146681331 | IP Addr: 10.150.239.15 | Public IP: 106.193.196.170 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:59:14 IST Fri May 29 2020 | Duration: 9h:01m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 373048275 | Bytes Rx: 146681331 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239334 | Audit Session ID: 0a96cf6a3a6e60005ed12a4a | Security Group Tag: none | EasyVPN: 0 |Session ID: 239334 | Audit Session ID: 0a96cf6a3a6e60005ed12a4a | Security Group Tag: none | EasyVPN: 0 ||
Username: hrokade | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.150 | Public IP: 111.119.239.74 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:02:40 IST Fri May 29 2020 | Duration: 8h:57m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 314845365 | Bytes Rx: 99110568 | IP Addr: 10.150.238.150 | Public IP: 111.119.239.74 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:02:40 IST Fri May 29 2020 | Duration: 8h:57m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 314845365 | Bytes Rx: 99110568 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239347 | Audit Session ID: 0a96cf6a3a6f30005ed12b18 | Security Group Tag: none | EasyVPN: 0 |Session ID: 239347 | Audit Session ID: 0a96cf6a3a6f30005ed12b18 | Security Group Tag: none | EasyVPN: 0 ||
Username: pallbhav | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.72 | Public IP: 117.200.171.142 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 21:04:04 IST Fri May 29 2020 | Duration: 8h:56m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 648438567 | Bytes Rx: 125533800 | IP Addr: 10.150.239.72 | Public IP: 117.200.171.142 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 21:04:04 IST Fri May 29 2020 | Duration: 8h:56m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 648438567 | Bytes Rx: 125533800 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239351 | Audit Session ID: 0a96cf6a3a6f70005ed12b6c | Security Group Tag: none | EasyVPN: 0 |Session ID: 239351 | Audit Session ID: 0a96cf6a3a6f70005ed12b6c | Security Group Tag: none | EasyVPN: 0 ||
Username: cghodake | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.207 | Public IP: 157.33.130.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:15:50 IST Fri May 29 2020 | Duration: 8h:44m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 1046546319 | Bytes Rx: 233612273 | IP Addr: 10.150.238.207 | Public IP: 157.33.130.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:15:50 IST Fri May 29 2020 | Duration: 8h:44m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 1046546319 | Bytes Rx: 233612273 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239372 | Audit Session ID: 0a96cf6a3a70c0005ed12e2e | Security Group Tag: none | EasyVPN: 0 |Session ID: 239372 | Audit Session ID: 0a96cf6a3a70c0005ed12e2e | Security Group Tag: none | EasyVPN: 0 ||
Username: yoparjan | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.239.68 | Public IP: 106.77.32.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:16:27 IST Fri May 29 2020 | Duration: 8h:43m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 414767792 | Bytes Rx: 186169451 | IP Addr: 10.150.239.68 | Public IP: 106.77.32.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:16:27 IST Fri May 29 2020 | Duration: 8h:43m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 414767792 | Bytes Rx: 186169451 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239373 | Audit Session ID: 0a96cf6a3a70d0005ed12e53 | Security Group Tag: none | EasyVPN: 0 |Session ID: 239373 | Audit Session ID: 0a96cf6a3a70d0005ed12e53 | Security Group Tag: none | EasyVPN: 0 ||
Username: tejbhosa | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.127 | Public IP: 106.193.234.97 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:23:25 IST Fri May 29 2020 | Duration: 8h:36m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 1206897103 | Bytes Rx: 450816018 | IP Addr: 10.150.239.127 | Public IP: 106.193.234.97 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:23:25 IST Fri May 29 2020 | Duration: 8h:36m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 1206897103 | Bytes Rx: 450816018 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239379 | Audit Session ID: 0a96cf6a3a7130005ed12ff5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 239379 | Audit Session ID: 0a96cf6a3a7130005ed12ff5 | Security Group Tag: none | EasyVPN: 0 ||
Username: pdale | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.183 | Public IP: 103.139.242.249 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:23:35 IST Fri May 29 2020 | Duration: 8h:36m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 296834119 | Bytes Rx: 204482070 | IP Addr: 10.150.239.183 | Public IP: 103.139.242.249 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:23:35 IST Fri May 29 2020 | Duration: 8h:36m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 296834119 | Bytes Rx: 204482070 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239380 | Audit Session ID: 0a96cf6a3a7140005ed12fff | Security Group Tag: none | EasyVPN: 0 |Session ID: 239380 | Audit Session ID: 0a96cf6a3a7140005ed12fff | Security Group Tag: none | EasyVPN: 0 ||
Username: KDere | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.21 | Public IP: 103.121.153.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:27:09 IST Fri May 29 2020 | Duration: 8h:33m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 466567726 | Bytes Rx: 216277839 | IP Addr: 10.150.239.21 | Public IP: 103.121.153.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:27:09 IST Fri May 29 2020 | Duration: 8h:33m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 466567726 | Bytes Rx: 216277839 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239390 | Audit Session ID: 0a96cf6a3a71e0005ed130d5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 239390 | Audit Session ID: 0a96cf6a3a71e0005ed130d5 | Security Group Tag: none | EasyVPN: 0 ||
Username: KishKumb | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.119 | Public IP: 103.121.153.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:28:42 IST Fri May 29 2020 | Duration: 8h:31m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 487387197 | Bytes Rx: 198479460 | IP Addr: 10.150.238.119 | Public IP: 103.121.153.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:28:42 IST Fri May 29 2020 | Duration: 8h:31m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 487387197 | Bytes Rx: 198479460 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239394 | Audit Session ID: 0a96cf6a3a7220005ed13132 | Security Group Tag: none | EasyVPN: 0 |Session ID: 239394 | Audit Session ID: 0a96cf6a3a7220005ed13132 | Security Group Tag: none | EasyVPN: 0 ||
Username: abhished | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.117 | Public IP: 223.228.53.201 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:28:48 IST Fri May 29 2020 | Duration: 8h:31m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 238732514 | Bytes Rx: 84285835 | IP Addr: 10.150.239.117 | Public IP: 223.228.53.201 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:28:48 IST Fri May 29 2020 | Duration: 8h:31m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 238732514 | Bytes Rx: 84285835 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239395 | Audit Session ID: 0a96cf6a3a7230005ed13138 | Security Group Tag: none | EasyVPN: 0 |Session ID: 239395 | Audit Session ID: 0a96cf6a3a7230005ed13138 | Security Group Tag: none | EasyVPN: 0 ||
