sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: styagi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.151 | Public IP: 182.70.8.248 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:26:39 IST Thu Jun 4 2020 | Duration: 1d 19h:04m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 745879115 | Bytes Rx: 383324644 | IP Addr: 10.150.237.151 | Public IP: 182.70.8.248 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:26:39 IST Thu Jun 4 2020 | Duration: 1d 19h:04m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 745879115 | Bytes Rx: 383324644 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 282837 | Audit Session ID: 0a96cf69450d50005ed8d367 | Security Group Tag: none | EasyVPN: 0 |Session ID: 282837 | Audit Session ID: 0a96cf69450d50005ed8d367 | Security Group Tag: none | EasyVPN: 0 ||
Username: svavhal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.154 | Public IP: 103.252.55.38 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:08:09 IST Sat Jun 6 2020 | Duration: 4h:22m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 251070954 | Bytes Rx: 211355096 | IP Addr: 10.150.236.154 | Public IP: 103.252.55.38 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:08:09 IST Sat Jun 6 2020 | Duration: 4h:22m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 251070954 | Bytes Rx: 211355096 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288337 | Audit Session ID: 0a96cf69466510005edaf381 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288337 | Audit Session ID: 0a96cf69466510005edaf381 | Security Group Tag: none | EasyVPN: 0 ||
Username: pusortee | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC17 | IP Addr: 10.150.245.26 | Public IP: 157.33.203.129 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:08:10 IST Sat Jun 6 2020 | Duration: 4h:22m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 177736357 | Bytes Rx: 169505891 | IP Addr: 10.150.245.26 | Public IP: 157.33.203.129 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:08:10 IST Sat Jun 6 2020 | Duration: 4h:22m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 177736357 | Bytes Rx: 169505891 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288338 | Audit Session ID: 0a96cf69466520005edaf382 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288338 | Audit Session ID: 0a96cf69466520005edaf382 | Security Group Tag: none | EasyVPN: 0 ||
Username: ShubhraS | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.156 | Public IP: 103.84.81.70 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:08:29 IST Sat Jun 6 2020 | Duration: 4h:22m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 462748789 | Bytes Rx: 82003137 | IP Addr: 10.150.236.156 | Public IP: 103.84.81.70 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:08:29 IST Sat Jun 6 2020 | Duration: 4h:22m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 462748789 | Bytes Rx: 82003137 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288340 | Audit Session ID: 0a96cf69466540005edaf395 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288340 | Audit Session ID: 0a96cf69466540005edaf395 | Security Group Tag: none | EasyVPN: 0 ||
Username: aghuge | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC34 | IP Addr: 10.150.245.43 | Public IP: 157.33.205.153 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:10:58 IST Sat Jun 6 2020 | Duration: 4h:19m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 222486568 | Bytes Rx: 121782226 | IP Addr: 10.150.245.43 | Public IP: 157.33.205.153 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:10:58 IST Sat Jun 6 2020 | Duration: 4h:19m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 222486568 | Bytes Rx: 121782226 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288343 | Audit Session ID: 0a96cf69466570005edaf42a | Security Group Tag: none | EasyVPN: 0 |Session ID: 288343 | Audit Session ID: 0a96cf69466570005edaf42a | Security Group Tag: none | EasyVPN: 0 ||
Username: nadims | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.254 | Public IP: 157.47.63.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:13:43 IST Sat Jun 6 2020 | Duration: 4h:16m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 548992352 | Bytes Rx: 165501905 | IP Addr: 10.150.236.254 | Public IP: 157.47.63.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:13:43 IST Sat Jun 6 2020 | Duration: 4h:16m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 548992352 | Bytes Rx: 165501905 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288347 | Audit Session ID: 0a96cf694665b0005edaf4cf | Security Group Tag: none | EasyVPN: 0 |Session ID: 288347 | Audit Session ID: 0a96cf694665b0005edaf4cf | Security Group Tag: none | EasyVPN: 0 ||
Username: DnyYadav | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.42 | Public IP: 106.220.130.95 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:19:44 IST Sat Jun 6 2020 | Duration: 4h:10m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 1872667804 | Bytes Rx: 298664346 | IP Addr: 10.150.237.42 | Public IP: 106.220.130.95 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:19:44 IST Sat Jun 6 2020 | Duration: 4h:10m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 1872667804 | Bytes Rx: 298664346 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288355 | Audit Session ID: 0a96cf69466630005edaf638 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288355 | Audit Session ID: 0a96cf69466630005edaf638 | Security Group Tag: none | EasyVPN: 0 ||
Username: amsharm | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC22 | IP Addr: 10.150.245.31 | Public IP: 103.110.241.50 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:20:13 IST Sat Jun 6 2020 | Duration: 4h:10m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 347597909 | Bytes Rx: 284376869 | IP Addr: 10.150.245.31 | Public IP: 103.110.241.50 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:20:13 IST Sat Jun 6 2020 | Duration: 4h:10m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 347597909 | Bytes Rx: 284376869 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288356 | Audit Session ID: 0a96cf69466640005edaf655 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288356 | Audit Session ID: 0a96cf69466640005edaf655 | Security Group Tag: none | EasyVPN: 0 ||
Username: rabhardw | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.136 | Public IP: 202.160.133.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:28:23 IST Sat Jun 6 2020 | Duration: 4h:02m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 56222116 | Bytes Rx: 33650096 | IP Addr: 10.150.237.136 | Public IP: 202.160.133.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:28:23 IST Sat Jun 6 2020 | Duration: 4h:02m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 56222116 | Bytes Rx: 33650096 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288364 | Audit Session ID: 0a96cf694666c0005edaf83f | Security Group Tag: none | EasyVPN: 0 |Session ID: 288364 | Audit Session ID: 0a96cf694666c0005edaf83f | Security Group Tag: none | EasyVPN: 0 ||
Username: Vinitku | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.138 | Public IP: 49.14.147.197 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:28:40 IST Sat Jun 6 2020 | Duration: 4h:01m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 140442024 | Bytes Rx: 25134155 | IP Addr: 10.150.237.138 | Public IP: 49.14.147.197 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:28:40 IST Sat Jun 6 2020 | Duration: 4h:01m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 140442024 | Bytes Rx: 25134155 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288365 | Audit Session ID: 0a96cf694666d0005edaf850 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288365 | Audit Session ID: 0a96cf694666d0005edaf850 | Security Group Tag: none | EasyVPN: 0 ||
Username: sdahile | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.114 | Public IP: 157.33.143.176 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:32:53 IST Sat Jun 6 2020 | Duration: 3h:57m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 137413311 | Bytes Rx: 60540868 | IP Addr: 10.150.236.114 | Public IP: 157.33.143.176 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:32:53 IST Sat Jun 6 2020 | Duration: 3h:57m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 137413311 | Bytes Rx: 60540868 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288369 | Audit Session ID: 0a96cf69466710005edaf94d | Security Group Tag: none | EasyVPN: 0 |Session ID: 288369 | Audit Session ID: 0a96cf69466710005edaf94d | Security Group Tag: none | EasyVPN: 0 ||
Username: keshpath | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.159 | Public IP: 106.198.238.91 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:42:18 IST Sat Jun 6 2020 | Duration: 3h:48m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 45015308 | Bytes Rx: 22106443 | IP Addr: 10.150.236.159 | Public IP: 106.198.238.91 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:42:18 IST Sat Jun 6 2020 | Duration: 3h:48m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 45015308 | Bytes Rx: 22106443 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288378 | Audit Session ID: 0a96cf694667a0005edafb82 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288378 | Audit Session ID: 0a96cf694667a0005edafb82 | Security Group Tag: none | EasyVPN: 0 ||
Username: sukirolk | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.132 | Public IP: 49.35.12.137 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:42:41 IST Sat Jun 6 2020 | Duration: 3h:47m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 441278158 | Bytes Rx: 71366522 | IP Addr: 10.150.236.132 | Public IP: 49.35.12.137 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:42:41 IST Sat Jun 6 2020 | Duration: 3h:47m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 441278158 | Bytes Rx: 71366522 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288380 | Audit Session ID: 0a96cf694667c0005edafb99 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288380 | Audit Session ID: 0a96cf694667c0005edafb99 | Security Group Tag: none | EasyVPN: 0 ||
Username: mdamani | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.143 | Public IP: 1.186.188.187 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:43:48 IST Sat Jun 6 2020 | Duration: 3h:46m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 911093101 | Bytes Rx: 76920640 | IP Addr: 10.150.237.143 | Public IP: 1.186.188.187 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:43:48 IST Sat Jun 6 2020 | Duration: 3h:46m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 911093101 | Bytes Rx: 76920640 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288384 | Audit Session ID: 0a96cf69466800005edafbdc | Security Group Tag: none | EasyVPN: 0 |Session ID: 288384 | Audit Session ID: 0a96cf69466800005edafbdc | Security Group Tag: none | EasyVPN: 0 ||
Username: sarvaidy | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.47 | Public IP: 42.107.85.126 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:54:11 IST Sat Jun 6 2020 | Duration: 3h:36m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 695991336 | Bytes Rx: 106910751 | IP Addr: 10.150.237.47 | Public IP: 42.107.85.126 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:54:11 IST Sat Jun 6 2020 | Duration: 3h:36m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 695991336 | Bytes Rx: 106910751 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288403 | Audit Session ID: 0a96cf69466930005edafe4b | Security Group Tag: none | EasyVPN: 0 |Session ID: 288403 | Audit Session ID: 0a96cf69466930005edafe4b | Security Group Tag: none | EasyVPN: 0 ||
Username: anupmohu | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.187 | Public IP: 49.35.17.11 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:58:17 IST Sat Jun 6 2020 | Duration: 3h:32m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 226010212 | Bytes Rx: 30997299 | IP Addr: 10.150.237.187 | Public IP: 49.35.17.11 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:58:17 IST Sat Jun 6 2020 | Duration: 3h:32m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 226010212 | Bytes Rx: 30997299 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288407 | Audit Session ID: 0a96cf69466970005edaff41 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288407 | Audit Session ID: 0a96cf69466970005edaff41 | Security Group Tag: none | EasyVPN: 0 ||
Username: TZaware | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.186 | Public IP: 103.132.150.183 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:04:46 IST Sat Jun 6 2020 | Duration: 3h:25m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 406322207 | Bytes Rx: 55063247 | IP Addr: 10.150.237.186 | Public IP: 103.132.150.183 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:04:46 IST Sat Jun 6 2020 | Duration: 3h:25m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 406322207 | Bytes Rx: 55063247 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288418 | Audit Session ID: 0a96cf69466a20005edb00c6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288418 | Audit Session ID: 0a96cf69466a20005edb00c6 | Security Group Tag: none | EasyVPN: 0 ||
Username: tejbhosa | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.191 | Public IP: 106.193.232.98 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:05:19 IST Sat Jun 6 2020 | Duration: 3h:25m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 591448385 | Bytes Rx: 175920873 | IP Addr: 10.150.237.191 | Public IP: 106.193.232.98 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:05:19 IST Sat Jun 6 2020 | Duration: 3h:25m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 591448385 | Bytes Rx: 175920873 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288421 | Audit Session ID: 0a96cf69466a50005edb00e7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288421 | Audit Session ID: 0a96cf69466a50005edb00e7 | Security Group Tag: none | EasyVPN: 0 ||
Username: vnagrale | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.195 | Public IP: 103.195.83.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:08:11 IST Sat Jun 6 2020 | Duration: 3h:22m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 916654913 | Bytes Rx: 36335218 | IP Addr: 10.150.237.195 | Public IP: 103.195.83.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:08:11 IST Sat Jun 6 2020 | Duration: 3h:22m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 916654913 | Bytes Rx: 36335218 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288429 | Audit Session ID: 0a96cf69466ad0005edb0193 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288429 | Audit Session ID: 0a96cf69466ad0005edb0193 | Security Group Tag: none | EasyVPN: 0 ||
Username: amrutare | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.198 | Public IP: 49.35.208.124 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:08:43 IST Sat Jun 6 2020 | Duration: 3h:21m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 238333969 | Bytes Rx: 138009303 | IP Addr: 10.150.237.198 | Public IP: 49.35.208.124 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:08:43 IST Sat Jun 6 2020 | Duration: 3h:21m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 238333969 | Bytes Rx: 138009303 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288433 | Audit Session ID: 0a96cf69466b10005edb01b3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288433 | Audit Session ID: 0a96cf69466b10005edb01b3 | Security Group Tag: none | EasyVPN: 0 ||
Username: Anellore | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.199 | Public IP: 157.44.111.142 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:09:09 IST Sat Jun 6 2020 | Duration: 3h:21m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 429229282 | Bytes Rx: 61168823 | IP Addr: 10.150.237.199 | Public IP: 157.44.111.142 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:09:09 IST Sat Jun 6 2020 | Duration: 3h:21m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 429229282 | Bytes Rx: 61168823 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288434 | Audit Session ID: 0a96cf69466b20005edb01cd | Security Group Tag: none | EasyVPN: 0 |Session ID: 288434 | Audit Session ID: 0a96cf69466b20005edb01cd | Security Group Tag: none | EasyVPN: 0 ||
