sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: jsathyam | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.154 | Public IP: 49.37.200.250 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 21:29:41 IST Tue Jun 16 2020 | Duration: 3d 9h:30m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 51291770289 | Bytes Rx: 2943437570 | IP Addr: 10.149.232.154 | Public IP: 49.37.200.250 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 21:29:41 IST Tue Jun 16 2020 | Duration: 3d 9h:30m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 51291770289 | Bytes Rx: 2943437570 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156097 | Audit Session ID: 0a95072a261c10005ee8ec6d | Security Group Tag: none | EasyVPN: 0 |Session ID: 156097 | Audit Session ID: 0a95072a261c10005ee8ec6d | Security Group Tag: none | EasyVPN: 0 ||
Username: SainathC | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.187 | Public IP: 106.193.229.79 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:19:50 IST Fri Jun 19 2020 | Duration: 8h:40m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 1974827922 | Bytes Rx: 345336248 | IP Addr: 10.149.233.187 | Public IP: 106.193.229.79 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:19:50 IST Fri Jun 19 2020 | Duration: 8h:40m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 1974827922 | Bytes Rx: 345336248 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 162924 | Audit Session ID: 0a95072a27c6c0005eececae | Security Group Tag: none | EasyVPN: 0 |Session ID: 162924 | Audit Session ID: 0a95072a27c6c0005eececae | Security Group Tag: none | EasyVPN: 0 ||
Username: kbalan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.100 | Public IP: 157.50.1.187 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:34:12 IST Fri Jun 19 2020 | Duration: 8h:26m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 154828104 | Bytes Rx: 69067351 | IP Addr: 10.149.232.100 | Public IP: 157.50.1.187 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:34:12 IST Fri Jun 19 2020 | Duration: 8h:26m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 154828104 | Bytes Rx: 69067351 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 162946 | Audit Session ID: 0a95072a27c820005eecf00c | Security Group Tag: none | EasyVPN: 0 |Session ID: 162946 | Audit Session ID: 0a95072a27c820005eecf00c | Security Group Tag: none | EasyVPN: 0 ||
Username: Sanrajen | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.55 | Public IP: 157.50.120.100 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:38:24 IST Fri Jun 19 2020 | Duration: 8h:21m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 125068340 | Bytes Rx: 71861664 | IP Addr: 10.149.233.55 | Public IP: 157.50.120.100 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:38:24 IST Fri Jun 19 2020 | Duration: 8h:21m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 125068340 | Bytes Rx: 71861664 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 162955 | Audit Session ID: 0a95072a27c8b0005eecf108 | Security Group Tag: none | EasyVPN: 0 |Session ID: 162955 | Audit Session ID: 0a95072a27c8b0005eecf108 | Security Group Tag: none | EasyVPN: 0 ||
Username: yuvshing | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.236 | Public IP: 157.48.183.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:46:12 IST Fri Jun 19 2020 | Duration: 8h:14m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 359730227 | Bytes Rx: 101092015 | IP Addr: 10.149.233.236 | Public IP: 157.48.183.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:46:12 IST Fri Jun 19 2020 | Duration: 8h:14m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 359730227 | Bytes Rx: 101092015 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 162963 | Audit Session ID: 0a95072a27c930005eecf2dc | Security Group Tag: none | EasyVPN: 0 |Session ID: 162963 | Audit Session ID: 0a95072a27c930005eecf2dc | Security Group Tag: none | EasyVPN: 0 ||
Username: DurvaO | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.95 | Public IP: 157.50.33.106 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:55:05 IST Fri Jun 19 2020 | Duration: 8h:05m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 1264130053 | Bytes Rx: 433142072 | IP Addr: 10.149.232.95 | Public IP: 157.50.33.106 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:55:05 IST Fri Jun 19 2020 | Duration: 8h:05m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 1264130053 | Bytes Rx: 433142072 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 162981 | Audit Session ID: 0a95072a27ca50005eecf4f1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 162981 | Audit Session ID: 0a95072a27ca50005eecf4f1 | Security Group Tag: none | EasyVPN: 0 ||
Username: chrisang | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.50 | Public IP: 210.18.173.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 23:58:32 IST Fri Jun 19 2020 | Duration: 7h:01m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 110143377 | Bytes Rx: 39131760 | IP Addr: 10.149.232.50 | Public IP: 210.18.173.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 23:58:32 IST Fri Jun 19 2020 | Duration: 7h:01m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 110143377 | Bytes Rx: 39131760 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163007 | Audit Session ID: 0a95072a27cbf0005eed03d0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163007 | Audit Session ID: 0a95072a27cbf0005eed03d0 | Security Group Tag: none | EasyVPN: 0 ||
Username: kupawan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.15 | Public IP: 123.201.36.100 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 00:07:14 IST Sat Jun 20 2020 | Duration: 6h:53m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 93709438 | Bytes Rx: 47475631 | IP Addr: 10.149.233.15 | Public IP: 123.201.36.100 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 00:07:14 IST Sat Jun 20 2020 | Duration: 6h:53m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 93709438 | Bytes Rx: 47475631 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163011 | Audit Session ID: 0a95072a27cc30005eed05da | Security Group Tag: none | EasyVPN: 0 |Session ID: 163011 | Audit Session ID: 0a95072a27cc30005eed05da | Security Group Tag: none | EasyVPN: 0 ||
Username: KHatolka | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.143 | Public IP: 49.35.92.218 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 01:12:43 IST Sat Jun 20 2020 | Duration: 5h:47m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 14283414 | Bytes Rx: 8906687 | IP Addr: 10.149.233.143 | Public IP: 49.35.92.218 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 01:12:43 IST Sat Jun 20 2020 | Duration: 5h:47m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 14283414 | Bytes Rx: 8906687 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163020 | Audit Session ID: 0a95072a27ccc0005eed1533 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163020 | Audit Session ID: 0a95072a27ccc0005eed1533 | Security Group Tag: none | EasyVPN: 0 ||
Username: arkarmak | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.103 | Public IP: 157.48.35.221 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 01:21:21 IST Sat Jun 20 2020 | Duration: 5h:38m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 44197050 | Bytes Rx: 18526824 | IP Addr: 10.149.232.103 | Public IP: 157.48.35.221 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 01:21:21 IST Sat Jun 20 2020 | Duration: 5h:38m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 44197050 | Bytes Rx: 18526824 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163024 | Audit Session ID: 0a95072a27cd00005eed1739 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163024 | Audit Session ID: 0a95072a27cd00005eed1739 | Security Group Tag: none | EasyVPN: 0 ||
Username: nitmurug | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.107 | Public IP: 157.50.79.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 02:54:01 IST Sat Jun 20 2020 | Duration: 4h:06m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 400888347 | Bytes Rx: 339720988 | IP Addr: 10.149.232.107 | Public IP: 157.50.79.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 02:54:01 IST Sat Jun 20 2020 | Duration: 4h:06m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 400888347 | Bytes Rx: 339720988 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163026 | Audit Session ID: 0a95072a27cd20005eed2cf1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163026 | Audit Session ID: 0a95072a27cd20005eed2cf1 | Security Group Tag: none | EasyVPN: 0 ||
Username: rammanic | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.139 | Public IP: 157.50.173.229 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:25:23 IST Sat Jun 20 2020 | Duration: 0h:34m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 190617406 | Bytes Rx: 8496277 | IP Addr: 10.149.232.139 | Public IP: 157.50.173.229 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:25:23 IST Sat Jun 20 2020 | Duration: 0h:34m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 190617406 | Bytes Rx: 8496277 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163028 | Audit Session ID: 0a95072a27cd40005eed5e7b | Security Group Tag: none | EasyVPN: 0 |Session ID: 163028 | Audit Session ID: 0a95072a27cd40005eed5e7b | Security Group Tag: none | EasyVPN: 0 ||
Username: ganeshrv | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.141 | Public IP: 106.201.189.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:28:38 IST Sat Jun 20 2020 | Duration: 0h:31m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 48075148 | Bytes Rx: 11853455 | IP Addr: 10.149.232.141 | Public IP: 106.201.189.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:28:38 IST Sat Jun 20 2020 | Duration: 0h:31m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 48075148 | Bytes Rx: 11853455 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163029 | Audit Session ID: 0a95072a27cd50005eed5f3e | Security Group Tag: none | EasyVPN: 0 |Session ID: 163029 | Audit Session ID: 0a95072a27cd50005eed5f3e | Security Group Tag: none | EasyVPN: 0 ||
Username: lmurugan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.125 | Public IP: 157.50.4.53 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:43:33 IST Sat Jun 20 2020 | Duration: 0h:16m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 11960820 | Bytes Rx: 11178446 | IP Addr: 10.149.233.125 | Public IP: 157.50.4.53 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:43:33 IST Sat Jun 20 2020 | Duration: 0h:16m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 11960820 | Bytes Rx: 11178446 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163035 | Audit Session ID: 0a95072a27cdb0005eed62bd | Security Group Tag: none | EasyVPN: 0 |Session ID: 163035 | Audit Session ID: 0a95072a27cdb0005eed62bd | Security Group Tag: none | EasyVPN: 0 ||
Username: RMalamel | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.126 | Public IP: 111.92.72.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:46:21 IST Sat Jun 20 2020 | Duration: 0h:13m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 74010982 | Bytes Rx: 7532613 | IP Addr: 10.149.233.126 | Public IP: 111.92.72.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:46:21 IST Sat Jun 20 2020 | Duration: 0h:13m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 74010982 | Bytes Rx: 7532613 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163036 | Audit Session ID: 0a95072a27cdc0005eed6365 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163036 | Audit Session ID: 0a95072a27cdc0005eed6365 | Security Group Tag: none | EasyVPN: 0 ||
INCHNACVPN01# 
