sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: styagi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.151 | Public IP: 182.70.8.248 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:26:39 IST Thu Jun 4 2020 | Duration: 2d 1h:38m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 799327004 | Bytes Rx: 420812243 | IP Addr: 10.150.237.151 | Public IP: 182.70.8.248 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:26:39 IST Thu Jun 4 2020 | Duration: 2d 1h:38m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 799327004 | Bytes Rx: 420812243 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 282837 | Audit Session ID: 0a96cf69450d50005ed8d367 | Security Group Tag: none | EasyVPN: 0 |Session ID: 282837 | Audit Session ID: 0a96cf69450d50005ed8d367 | Security Group Tag: none | EasyVPN: 0 ||
Username: SanjVenk | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.231 | Public IP: 103.252.202.45 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:03:20 IST Sat Jun 6 2020 | Duration: 6h:02m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 1610089306 | Bytes Rx: 817915372 | IP Addr: 10.150.237.231 | Public IP: 103.252.202.45 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:03:20 IST Sat Jun 6 2020 | Duration: 6h:02m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 1610089306 | Bytes Rx: 817915372 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 289091 | Audit Session ID: 0a96cf69469430005edb38b0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 289091 | Audit Session ID: 0a96cf69469430005edb38b0 | Security Group Tag: none | EasyVPN: 0 ||
Username: sarvaidy | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.64 | Public IP: 42.106.213.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:08:38 IST Sat Jun 6 2020 | Duration: 5h:56m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 365151887 | Bytes Rx: 158205020 | IP Addr: 10.150.237.64 | Public IP: 42.106.213.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:08:38 IST Sat Jun 6 2020 | Duration: 5h:56m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 365151887 | Bytes Rx: 158205020 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 289113 | Audit Session ID: 0a96cf69469590005edb39ee | Security Group Tag: none | EasyVPN: 0 |Session ID: 289113 | Audit Session ID: 0a96cf69469590005edb39ee | Security Group Tag: none | EasyVPN: 0 ||
Username: nehjoshi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.2 | Public IP: 47.247.14.252 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:12:49 IST Sat Jun 6 2020 | Duration: 5h:52m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 153376041 | Bytes Rx: 49607930 | IP Addr: 10.150.237.2 | Public IP: 47.247.14.252 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:12:49 IST Sat Jun 6 2020 | Duration: 5h:52m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 153376041 | Bytes Rx: 49607930 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 289121 | Audit Session ID: 0a96cf69469610005edb3ae9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 289121 | Audit Session ID: 0a96cf69469610005edb3ae9 | Security Group Tag: none | EasyVPN: 0 ||
Username: yogeshch | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.60 | Public IP: 49.33.133.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:12:52 IST Sat Jun 6 2020 | Duration: 5h:52m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 390978146 | Bytes Rx: 169212320 | IP Addr: 10.150.237.60 | Public IP: 49.33.133.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:12:52 IST Sat Jun 6 2020 | Duration: 5h:52m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 390978146 | Bytes Rx: 169212320 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 289122 | Audit Session ID: 0a96cf69469620005edb3aec | Security Group Tag: none | EasyVPN: 0 |Session ID: 289122 | Audit Session ID: 0a96cf69469620005edb3aec | Security Group Tag: none | EasyVPN: 0 ||
Username: gupta.pankaj | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.196 | Public IP: 157.43.72.241 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:16:03 IST Sat Jun 6 2020 | Duration: 5h:49m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 544795287 | Bytes Rx: 51817707 | IP Addr: 10.150.237.196 | Public IP: 157.43.72.241 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:16:03 IST Sat Jun 6 2020 | Duration: 5h:49m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 544795287 | Bytes Rx: 51817707 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 289135 | Audit Session ID: 0a96cf694696f0005edb3bab | Security Group Tag: none | EasyVPN: 0 |Session ID: 289135 | Audit Session ID: 0a96cf694696f0005edb3bab | Security Group Tag: none | EasyVPN: 0 ||
Username: VarShind | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.212 | Public IP: 27.106.20.210 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:16:47 IST Sat Jun 6 2020 | Duration: 5h:48m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 123029979 | Bytes Rx: 41046354 | IP Addr: 10.150.237.212 | Public IP: 27.106.20.210 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:16:47 IST Sat Jun 6 2020 | Duration: 5h:48m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 123029979 | Bytes Rx: 41046354 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 289139 | Audit Session ID: 0a96cf69469730005edb3bd7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 289139 | Audit Session ID: 0a96cf69469730005edb3bd7 | Security Group Tag: none | EasyVPN: 0 ||
Username: PratRath | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.188 | Public IP: 106.210.220.133 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:22:02 IST Sat Jun 6 2020 | Duration: 5h:43m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 313657078 | Bytes Rx: 118947414 | IP Addr: 10.150.236.188 | Public IP: 106.210.220.133 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:22:02 IST Sat Jun 6 2020 | Duration: 5h:43m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 313657078 | Bytes Rx: 118947414 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 289155 | Audit Session ID: 0a96cf69469830005edb3d12 | Security Group Tag: none | EasyVPN: 0 |Session ID: 289155 | Audit Session ID: 0a96cf69469830005edb3d12 | Security Group Tag: none | EasyVPN: 0 ||
Username: aashkhan | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.199 | Public IP: 106.220.163.138 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:22:10 IST Sat Jun 6 2020 | Duration: 5h:43m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 764120642 | Bytes Rx: 587955374 | IP Addr: 10.150.236.199 | Public IP: 106.220.163.138 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:22:10 IST Sat Jun 6 2020 | Duration: 5h:43m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 764120642 | Bytes Rx: 587955374 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 289156 | Audit Session ID: 0a96cf69469840005edb3d1a | Security Group Tag: none | EasyVPN: 0 |Session ID: 289156 | Audit Session ID: 0a96cf69469840005edb3d1a | Security Group Tag: none | EasyVPN: 0 ||
Username: pchintak | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.237 | Public IP: 157.33.172.112 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:25:30 IST Sat Jun 6 2020 | Duration: 5h:40m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 1198679333 | Bytes Rx: 311807326 | IP Addr: 10.150.237.237 | Public IP: 157.33.172.112 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:25:30 IST Sat Jun 6 2020 | Duration: 5h:40m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 1198679333 | Bytes Rx: 311807326 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 289176 | Audit Session ID: 0a96cf69469980005edb3de2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 289176 | Audit Session ID: 0a96cf69469980005edb3de2 | Security Group Tag: none | EasyVPN: 0 ||
Username: ShammiR | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.238 | Public IP: 157.42.17.113 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:25:41 IST Sat Jun 6 2020 | Duration: 5h:39m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 134386445 | Bytes Rx: 48657857 | IP Addr: 10.150.237.238 | Public IP: 157.42.17.113 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:25:41 IST Sat Jun 6 2020 | Duration: 5h:39m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 134386445 | Bytes Rx: 48657857 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 289178 | Audit Session ID: 0a96cf694699a0005edb3ded | Security Group Tag: none | EasyVPN: 0 |Session ID: 289178 | Audit Session ID: 0a96cf694699a0005edb3ded | Security Group Tag: none | EasyVPN: 0 ||
Username: sgaurav | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.168 | Public IP: 163.53.202.99 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:26:32 IST Sat Jun 6 2020 | Duration: 5h:39m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 411858535 | Bytes Rx: 221071981 | IP Addr: 10.150.237.168 | Public IP: 163.53.202.99 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:26:32 IST Sat Jun 6 2020 | Duration: 5h:39m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 411858535 | Bytes Rx: 221071981 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 289180 | Audit Session ID: 0a96cf694699c0005edb3e20 | Security Group Tag: none | EasyVPN: 0 |Session ID: 289180 | Audit Session ID: 0a96cf694699c0005edb3e20 | Security Group Tag: none | EasyVPN: 0 ||
Username: pravmoha | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.116 | Public IP: 157.41.239.13 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 12:30:27 IST Sat Jun 6 2020 | Duration: 5h:35m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 118671685 | Bytes Rx: 37449104 | IP Addr: 10.150.236.116 | Public IP: 157.41.239.13 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 12:30:27 IST Sat Jun 6 2020 | Duration: 5h:35m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 118671685 | Bytes Rx: 37449104 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 289191 | Audit Session ID: 0a96cf69469a70005edb3f0b | Security Group Tag: none | EasyVPN: 0 |Session ID: 289191 | Audit Session ID: 0a96cf69469a70005edb3f0b | Security Group Tag: none | EasyVPN: 0 ||
Username: ViSakure | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC11 | IP Addr: 10.150.245.20 | Public IP: 106.78.163.18 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:45:07 IST Sat Jun 6 2020 | Duration: 5h:20m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 145878308 | Bytes Rx: 223628213 | IP Addr: 10.150.245.20 | Public IP: 106.78.163.18 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:45:07 IST Sat Jun 6 2020 | Duration: 5h:20m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 145878308 | Bytes Rx: 223628213 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 289214 | Audit Session ID: 0a96cf69469be0005edb427b | Security Group Tag: none | EasyVPN: 0 |Session ID: 289214 | Audit Session ID: 0a96cf69469be0005edb427b | Security Group Tag: none | EasyVPN: 0 ||
Username: MYavatka | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.132 | Public IP: 103.251.51.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:46:06 IST Sat Jun 6 2020 | Duration: 5h:19m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 592086707 | Bytes Rx: 843528867 | IP Addr: 10.150.237.132 | Public IP: 103.251.51.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:46:06 IST Sat Jun 6 2020 | Duration: 5h:19m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 592086707 | Bytes Rx: 843528867 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 289217 | Audit Session ID: 0a96cf69469c10005edb42b6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 289217 | Audit Session ID: 0a96cf69469c10005edb42b6 | Security Group Tag: none | EasyVPN: 0 ||
Username: SUddansi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.241 | Public IP: 106.193.216.221 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:47:46 IST Sat Jun 6 2020 | Duration: 5h:17m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 305098495 | Bytes Rx: 63407789 | IP Addr: 10.150.237.241 | Public IP: 106.193.216.221 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:47:46 IST Sat Jun 6 2020 | Duration: 5h:17m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 305098495 | Bytes Rx: 63407789 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 289228 | Audit Session ID: 0a96cf69469cc0005edb431a | Security Group Tag: none | EasyVPN: 0 |Session ID: 289228 | Audit Session ID: 0a96cf69469cc0005edb431a | Security Group Tag: none | EasyVPN: 0 ||
Username: RasSharm | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.242 | Public IP: 103.89.43.202 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:47:50 IST Sat Jun 6 2020 | Duration: 5h:17m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 94755909 | Bytes Rx: 74684501 | IP Addr: 10.150.237.242 | Public IP: 103.89.43.202 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:47:50 IST Sat Jun 6 2020 | Duration: 5h:17m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 94755909 | Bytes Rx: 74684501 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 289229 | Audit Session ID: 0a96cf69469cd0005edb431e | Security Group Tag: none | EasyVPN: 0 |Session ID: 289229 | Audit Session ID: 0a96cf69469cd0005edb431e | Security Group Tag: none | EasyVPN: 0 ||
Username: DKalshet | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.64 | Public IP: 157.33.255.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:55:57 IST Sat Jun 6 2020 | Duration: 5h:09m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 3741772216 | Bytes Rx: 201303324 | IP Addr: 10.150.236.64 | Public IP: 157.33.255.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:55:57 IST Sat Jun 6 2020 | Duration: 5h:09m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 3741772216 | Bytes Rx: 201303324 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 289241 | Audit Session ID: 0a96cf69469d90005edb4505 | Security Group Tag: none | EasyVPN: 0 |Session ID: 289241 | Audit Session ID: 0a96cf69469d90005edb4505 | Security Group Tag: none | EasyVPN: 0 ||
Username: DnyaKham | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.46 | Public IP: 157.45.229.120 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:56:24 IST Sat Jun 6 2020 | Duration: 5h:09m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 6976695784 | Bytes Rx: 309234305 | IP Addr: 10.150.237.46 | Public IP: 157.45.229.120 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:56:24 IST Sat Jun 6 2020 | Duration: 5h:09m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 6976695784 | Bytes Rx: 309234305 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 289243 | Audit Session ID: 0a96cf69469db0005edb4520 | Security Group Tag: none | EasyVPN: 0 |Session ID: 289243 | Audit Session ID: 0a96cf69469db0005edb4520 | Security Group Tag: none | EasyVPN: 0 ||
Username: JinsonA | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.72 | Public IP: 45.250.226.214 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 12:57:09 IST Sat Jun 6 2020 | Duration: 5h:08m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 312678884 | Bytes Rx: 107043056 | IP Addr: 10.150.237.72 | Public IP: 45.250.226.214 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 12:57:09 IST Sat Jun 6 2020 | Duration: 5h:08m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 312678884 | Bytes Rx: 107043056 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 289247 | Audit Session ID: 0a96cf69469df0005edb454d | Security Group Tag: none | EasyVPN: 0 |Session ID: 289247 | Audit Session ID: 0a96cf69469df0005edb454d | Security Group Tag: none | EasyVPN: 0 ||
Username: kumarsun | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.220 | Public IP: 171.60.230.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:57:32 IST Sat Jun 6 2020 | Duration: 5h:08m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 59667822 | Bytes Rx: 46707522 | IP Addr: 10.150.237.220 | Public IP: 171.60.230.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:57:32 IST Sat Jun 6 2020 | Duration: 5h:08m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 59667822 | Bytes Rx: 46707522 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 289248 | Audit Session ID: 0a96cf69469e00005edb4564 | Security Group Tag: none | EasyVPN: 0 |Session ID: 289248 | Audit Session ID: 0a96cf69469e00005edb4564 | Security Group Tag: none | EasyVPN: 0 ||
