sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: smitajad | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.172 | Public IP: 123.201.36.127 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:39:12 IST Mon Jun 8 2020 | Duration: 1d 1h:21m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 3315198920 | Bytes Rx: 149163537399 | IP Addr: 10.150.238.172 | Public IP: 123.201.36.127 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:39:12 IST Mon Jun 8 2020 | Duration: 1d 1h:21m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 3315198920 | Bytes Rx: 149163537399 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 1301 | Audit Session ID: 0a96cf6a005150005eddabd8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 1301 | Audit Session ID: 0a96cf6a005150005eddabd8 | Security Group Tag: none | EasyVPN: 0 ||
Username: mahensin | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.165 | Public IP: 42.107.76.3 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:36:30 IST Tue Jun 9 2020 | Duration: 1h:23m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 253128474 | Bytes Rx: 95337043 | IP Addr: 10.150.239.165 | Public IP: 42.107.76.3 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:36:30 IST Tue Jun 9 2020 | Duration: 1h:23m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 253128474 | Bytes Rx: 95337043 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 6651 | Audit Session ID: 0a96cf6a019fb0005edefcb6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 6651 | Audit Session ID: 0a96cf6a019fb0005edefcb6 | Security Group Tag: none | EasyVPN: 0 ||
Username: Shivaji.salokhe | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.167 | Public IP: 157.33.246.104 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:36:43 IST Tue Jun 9 2020 | Duration: 1h:23m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 70009432 | Bytes Rx: 30217978 | IP Addr: 10.150.239.167 | Public IP: 157.33.246.104 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:36:43 IST Tue Jun 9 2020 | Duration: 1h:23m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 70009432 | Bytes Rx: 30217978 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 6653 | Audit Session ID: 0a96cf6a019fd0005edefcc3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 6653 | Audit Session ID: 0a96cf6a019fd0005edefcc3 | Security Group Tag: none | EasyVPN: 0 ||
Username: rvaishna | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.168 | Public IP: 103.121.153.102 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:37:09 IST Tue Jun 9 2020 | Duration: 1h:23m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 234356644 | Bytes Rx: 61750335 | IP Addr: 10.150.239.168 | Public IP: 103.121.153.102 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:37:09 IST Tue Jun 9 2020 | Duration: 1h:23m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 234356644 | Bytes Rx: 61750335 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 6654 | Audit Session ID: 0a96cf6a019fe0005edefcdd | Security Group Tag: none | EasyVPN: 0 |Session ID: 6654 | Audit Session ID: 0a96cf6a019fe0005edefcdd | Security Group Tag: none | EasyVPN: 0 ||
Username: IDhokale | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.93 | Public IP: 106.210.157.48 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:38:20 IST Tue Jun 9 2020 | Duration: 1h:22m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 31985084 | Bytes Rx: 8695550 | IP Addr: 10.150.238.93 | Public IP: 106.210.157.48 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:38:20 IST Tue Jun 9 2020 | Duration: 1h:22m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 31985084 | Bytes Rx: 8695550 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 6659 | Audit Session ID: 0a96cf6a01a030005edefd24 | Security Group Tag: none | EasyVPN: 0 |Session ID: 6659 | Audit Session ID: 0a96cf6a01a030005edefd24 | Security Group Tag: none | EasyVPN: 0 ||
Username: AlkaArya | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.95 | Public IP: 49.35.83.255 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:39:10 IST Tue Jun 9 2020 | Duration: 1h:21m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 58483999 | Bytes Rx: 20100360 | IP Addr: 10.150.238.95 | Public IP: 49.35.83.255 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:39:10 IST Tue Jun 9 2020 | Duration: 1h:21m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 58483999 | Bytes Rx: 20100360 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 6661 | Audit Session ID: 0a96cf6a01a050005edefd56 | Security Group Tag: none | EasyVPN: 0 |Session ID: 6661 | Audit Session ID: 0a96cf6a01a050005edefd56 | Security Group Tag: none | EasyVPN: 0 ||
Username: PChorbel | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.121 | Public IP: 106.220.137.181 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:39:10 IST Tue Jun 9 2020 | Duration: 1h:21m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 58605294 | Bytes Rx: 15612895 | IP Addr: 10.150.238.121 | Public IP: 106.220.137.181 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:39:10 IST Tue Jun 9 2020 | Duration: 1h:21m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 58605294 | Bytes Rx: 15612895 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 6662 | Audit Session ID: 0a96cf6a01a060005edefd56 | Security Group Tag: none | EasyVPN: 0 |Session ID: 6662 | Audit Session ID: 0a96cf6a01a060005edefd56 | Security Group Tag: none | EasyVPN: 0 ||
Username: atulyad | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.238.152 | Public IP: 45.127.91.145 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:41:55 IST Tue Jun 9 2020 | Duration: 1h:18m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 40526928 | Bytes Rx: 23428547 | IP Addr: 10.150.238.152 | Public IP: 45.127.91.145 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:41:55 IST Tue Jun 9 2020 | Duration: 1h:18m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 40526928 | Bytes Rx: 23428547 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 6664 | Audit Session ID: 0a96cf6a01a080005edefdfb | Security Group Tag: none | EasyVPN: 0 |Session ID: 6664 | Audit Session ID: 0a96cf6a01a080005edefdfb | Security Group Tag: none | EasyVPN: 0 ||
Username: skalwal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.171 | Public IP: 45.119.59.250 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:43:20 IST Tue Jun 9 2020 | Duration: 1h:17m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 132518833 | Bytes Rx: 29905208 | IP Addr: 10.150.238.171 | Public IP: 45.119.59.250 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:43:20 IST Tue Jun 9 2020 | Duration: 1h:17m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 132518833 | Bytes Rx: 29905208 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 6668 | Audit Session ID: 0a96cf6a01a0c0005edefe50 | Security Group Tag: none | EasyVPN: 0 |Session ID: 6668 | Audit Session ID: 0a96cf6a01a0c0005edefe50 | Security Group Tag: none | EasyVPN: 0 ||
Username: MKamalsk | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.173 | Public IP: 59.90.43.230 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:43:27 IST Tue Jun 9 2020 | Duration: 1h:16m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 424480054 | Bytes Rx: 59703621 | IP Addr: 10.150.238.173 | Public IP: 59.90.43.230 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:43:27 IST Tue Jun 9 2020 | Duration: 1h:16m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 424480054 | Bytes Rx: 59703621 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 6669 | Audit Session ID: 0a96cf6a01a0d0005edefe57 | Security Group Tag: none | EasyVPN: 0 |Session ID: 6669 | Audit Session ID: 0a96cf6a01a0d0005edefe57 | Security Group Tag: none | EasyVPN: 0 ||
Username: s.yakoob | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.174 | Public IP: 223.178.148.60 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:43:37 IST Tue Jun 9 2020 | Duration: 1h:16m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 43835784 | Bytes Rx: 10284601 | IP Addr: 10.150.238.174 | Public IP: 223.178.148.60 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:43:37 IST Tue Jun 9 2020 | Duration: 1h:16m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 43835784 | Bytes Rx: 10284601 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 6670 | Audit Session ID: 0a96cf6a01a0e0005edefe61 | Security Group Tag: none | EasyVPN: 0 |Session ID: 6670 | Audit Session ID: 0a96cf6a01a0e0005edefe61 | Security Group Tag: none | EasyVPN: 0 ||
Username: ShuBade | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC80 | IP Addr: 10.150.247.48 | Public IP: 106.66.212.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:48:27 IST Tue Jun 9 2020 | Duration: 1h:11m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 48849638 | Bytes Rx: 31544262 | IP Addr: 10.150.247.48 | Public IP: 106.66.212.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:48:27 IST Tue Jun 9 2020 | Duration: 1h:11m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 48849638 | Bytes Rx: 31544262 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 6673 | Audit Session ID: 0a96cf6a01a110005edeff83 | Security Group Tag: none | EasyVPN: 0 |Session ID: 6673 | Audit Session ID: 0a96cf6a01a110005edeff83 | Security Group Tag: none | EasyVPN: 0 ||
Username: mayurgai | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.147 | Public IP: 157.33.200.113 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 08:49:35 IST Tue Jun 9 2020 | Duration: 1h:10m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 124698342 | Bytes Rx: 45374954 | IP Addr: 10.150.238.147 | Public IP: 157.33.200.113 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 08:49:35 IST Tue Jun 9 2020 | Duration: 1h:10m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 124698342 | Bytes Rx: 45374954 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 6674 | Audit Session ID: 0a96cf6a01a120005edeffc7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 6674 | Audit Session ID: 0a96cf6a01a120005edeffc7 | Security Group Tag: none | EasyVPN: 0 ||
Username: ravising | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.148 | Public IP: 47.31.75.85 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:49:42 IST Tue Jun 9 2020 | Duration: 1h:10m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 52619670 | Bytes Rx: 19900913 | IP Addr: 10.150.238.148 | Public IP: 47.31.75.85 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:49:42 IST Tue Jun 9 2020 | Duration: 1h:10m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 52619670 | Bytes Rx: 19900913 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 6675 | Audit Session ID: 0a96cf6a01a130005edeffce | Security Group Tag: none | EasyVPN: 0 |Session ID: 6675 | Audit Session ID: 0a96cf6a01a130005edeffce | Security Group Tag: none | EasyVPN: 0 ||
Username: omkar.deshmukh | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.175 | Public IP: 103.124.142.234 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:50:15 IST Tue Jun 9 2020 | Duration: 1h:10m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 89213426 | Bytes Rx: 12070373 | IP Addr: 10.150.238.175 | Public IP: 103.124.142.234 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:50:15 IST Tue Jun 9 2020 | Duration: 1h:10m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 89213426 | Bytes Rx: 12070373 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 6676 | Audit Session ID: 0a96cf6a01a140005edeffef | Security Group Tag: none | EasyVPN: 0 |Session ID: 6676 | Audit Session ID: 0a96cf6a01a140005edeffef | Security Group Tag: none | EasyVPN: 0 ||
Username: sanjanap | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.238.176 | Public IP: 103.252.27.1 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:50:22 IST Tue Jun 9 2020 | Duration: 1h:10m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 40600099 | Bytes Rx: 32321188 | IP Addr: 10.150.238.176 | Public IP: 103.252.27.1 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:50:22 IST Tue Jun 9 2020 | Duration: 1h:10m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 40600099 | Bytes Rx: 32321188 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 6677 | Audit Session ID: 0a96cf6a01a150005edefff6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 6677 | Audit Session ID: 0a96cf6a01a150005edefff6 | Security Group Tag: none | EasyVPN: 0 ||
Username: dtarasia | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.238.177 | Public IP: 47.31.99.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:50:48 IST Tue Jun 9 2020 | Duration: 1h:09m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 14269903 | Bytes Rx: 4262606 | IP Addr: 10.150.238.177 | Public IP: 47.31.99.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:50:48 IST Tue Jun 9 2020 | Duration: 1h:09m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 14269903 | Bytes Rx: 4262606 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 6678 | Audit Session ID: 0a96cf6a01a160005edf0010 | Security Group Tag: none | EasyVPN: 0 |Session ID: 6678 | Audit Session ID: 0a96cf6a01a160005edf0010 | Security Group Tag: none | EasyVPN: 0 ||
Username: FehmQuai | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.178 | Public IP: 122.162.243.171 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:51:13 IST Tue Jun 9 2020 | Duration: 1h:09m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 140473387 | Bytes Rx: 24148416 | IP Addr: 10.150.238.178 | Public IP: 122.162.243.171 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:51:13 IST Tue Jun 9 2020 | Duration: 1h:09m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 140473387 | Bytes Rx: 24148416 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 6679 | Audit Session ID: 0a96cf6a01a170005edf0029 | Security Group Tag: none | EasyVPN: 0 |Session ID: 6679 | Audit Session ID: 0a96cf6a01a170005edf0029 | Security Group Tag: none | EasyVPN: 0 ||
Username: s.subramanian | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.179 | Public IP: 106.210.178.139 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:51:28 IST Tue Jun 9 2020 | Duration: 1h:08m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 306506029 | Bytes Rx: 23506822 | IP Addr: 10.150.238.179 | Public IP: 106.210.178.139 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:51:28 IST Tue Jun 9 2020 | Duration: 1h:08m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 306506029 | Bytes Rx: 23506822 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 6680 | Audit Session ID: 0a96cf6a01a180005edf0038 | Security Group Tag: none | EasyVPN: 0 |Session ID: 6680 | Audit Session ID: 0a96cf6a01a180005edf0038 | Security Group Tag: none | EasyVPN: 0 ||
Username: MRamayya | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.180 | Public IP: 27.59.56.24 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:52:11 IST Tue Jun 9 2020 | Duration: 1h:08m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 132725018 | Bytes Rx: 23182027 | IP Addr: 10.150.238.180 | Public IP: 27.59.56.24 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:52:11 IST Tue Jun 9 2020 | Duration: 1h:08m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 132725018 | Bytes Rx: 23182027 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 6681 | Audit Session ID: 0a96cf6a01a190005edf0063 | Security Group Tag: none | EasyVPN: 0 |Session ID: 6681 | Audit Session ID: 0a96cf6a01a190005edf0063 | Security Group Tag: none | EasyVPN: 0 ||
Username: SwThorat | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.181 | Public IP: 157.33.170.124 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:52:22 IST Tue Jun 9 2020 | Duration: 1h:08m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 133149861 | Bytes Rx: 23805915 | IP Addr: 10.150.238.181 | Public IP: 157.33.170.124 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:52:22 IST Tue Jun 9 2020 | Duration: 1h:08m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 133149861 | Bytes Rx: 23805915 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 6682 | Audit Session ID: 0a96cf6a01a1a0005edf006e | Security Group Tag: none | EasyVPN: 0 |Session ID: 6682 | Audit Session ID: 0a96cf6a01a1a0005edf006e | Security Group Tag: none | EasyVPN: 0 ||
