sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: ksubbiah | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.138 | Public IP: 49.207.132.48 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:59:49 IST Thu Jun 11 2020 | Duration: 1d 18h:30m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 2105778784 | Bytes Rx: 547603172 | IP Addr: 10.149.232.138 | Public IP: 49.207.132.48 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:59:49 IST Thu Jun 11 2020 | Duration: 1d 18h:30m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 2105778784 | Bytes Rx: 547603172 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 147339 | Audit Session ID: 0a95072a23f8b0005ee223bd | Security Group Tag: none | EasyVPN: 0 |Session ID: 147339 | Audit Session ID: 0a95072a23f8b0005ee223bd | Security Group Tag: none | EasyVPN: 0 ||
Username: nilesh.k | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.58 | Public IP: 103.117.219.144 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:12:06 IST Sat Jun 13 2020 | Duration: 5h:18m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 469443299 | Bytes Rx: 167670018 | IP Addr: 10.149.232.58 | Public IP: 103.117.219.144 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:12:06 IST Sat Jun 13 2020 | Duration: 5h:18m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 469443299 | Bytes Rx: 167670018 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 150091 | Audit Session ID: 0a95072a24a4b0005ee42eee | Security Group Tag: none | EasyVPN: 0 |Session ID: 150091 | Audit Session ID: 0a95072a24a4b0005ee42eee | Security Group Tag: none | EasyVPN: 0 ||
Username: shrutmah | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.59 | Public IP: 157.46.11.238 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:12:33 IST Sat Jun 13 2020 | Duration: 5h:17m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 746715267 | Bytes Rx: 508959088 | IP Addr: 10.149.232.59 | Public IP: 157.46.11.238 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:12:33 IST Sat Jun 13 2020 | Duration: 5h:17m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 746715267 | Bytes Rx: 508959088 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 150092 | Audit Session ID: 0a95072a24a4c0005ee42f09 | Security Group Tag: none | EasyVPN: 0 |Session ID: 150092 | Audit Session ID: 0a95072a24a4c0005ee42f09 | Security Group Tag: none | EasyVPN: 0 ||
Username: cpugazhe | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.68 | Public IP: 183.83.153.184 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:17:00 IST Sat Jun 13 2020 | Duration: 5h:13m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 146625872 | Bytes Rx: 39438034 | IP Addr: 10.149.233.68 | Public IP: 183.83.153.184 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:17:00 IST Sat Jun 13 2020 | Duration: 5h:13m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 146625872 | Bytes Rx: 39438034 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 150095 | Audit Session ID: 0a95072a24a4f0005ee43014 | Security Group Tag: none | EasyVPN: 0 |Session ID: 150095 | Audit Session ID: 0a95072a24a4f0005ee43014 | Security Group Tag: none | EasyVPN: 0 ||
Username: TeMamidi | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.218 | Public IP: 124.123.182.222 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:22:04 IST Sat Jun 13 2020 | Duration: 5h:08m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 139011511 | Bytes Rx: 53320015 | IP Addr: 10.149.233.218 | Public IP: 124.123.182.222 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:22:04 IST Sat Jun 13 2020 | Duration: 5h:08m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 139011511 | Bytes Rx: 53320015 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 150098 | Audit Session ID: 0a95072a24a520005ee43144 | Security Group Tag: none | EasyVPN: 0 |Session ID: 150098 | Audit Session ID: 0a95072a24a520005ee43144 | Security Group Tag: none | EasyVPN: 0 ||
Username: syamadas | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.158 | Public IP: 106.193.232.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:07:49 IST Sat Jun 13 2020 | Duration: 4h:22m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 346003266 | Bytes Rx: 105269979 | IP Addr: 10.149.233.158 | Public IP: 106.193.232.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:07:49 IST Sat Jun 13 2020 | Duration: 4h:22m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 346003266 | Bytes Rx: 105269979 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 150115 | Audit Session ID: 0a95072a24a630005ee43bfd | Security Group Tag: none | EasyVPN: 0 |Session ID: 150115 | Audit Session ID: 0a95072a24a630005ee43bfd | Security Group Tag: none | EasyVPN: 0 ||
Username: absingh | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.113 | Public IP: 103.86.181.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:26:59 IST Sat Jun 13 2020 | Duration: 4h:03m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 425467062 | Bytes Rx: 210239663 | IP Addr: 10.149.233.113 | Public IP: 103.86.181.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:26:59 IST Sat Jun 13 2020 | Duration: 4h:03m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 425467062 | Bytes Rx: 210239663 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 150119 | Audit Session ID: 0a95072a24a670005ee4407b | Security Group Tag: none | EasyVPN: 0 |Session ID: 150119 | Audit Session ID: 0a95072a24a670005ee4407b | Security Group Tag: none | EasyVPN: 0 ||
Username: pritjosh | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.116 | Public IP: 49.35.60.33 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:33:08 IST Sat Jun 13 2020 | Duration: 3h:57m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 175149540 | Bytes Rx: 57759127 | IP Addr: 10.149.233.116 | Public IP: 49.35.60.33 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:33:08 IST Sat Jun 13 2020 | Duration: 3h:57m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 175149540 | Bytes Rx: 57759127 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 150122 | Audit Session ID: 0a95072a24a6a0005ee441ec | Security Group Tag: none | EasyVPN: 0 |Session ID: 150122 | Audit Session ID: 0a95072a24a6a0005ee441ec | Security Group Tag: none | EasyVPN: 0 ||
Username: srohit | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.215 | Public IP: 106.198.188.244 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:46:40 IST Sat Jun 13 2020 | Duration: 3h:43m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 180628596 | Bytes Rx: 72722295 | IP Addr: 10.149.232.215 | Public IP: 106.198.188.244 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:46:40 IST Sat Jun 13 2020 | Duration: 3h:43m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 180628596 | Bytes Rx: 72722295 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 150124 | Audit Session ID: 0a95072a24a6c0005ee44518 | Security Group Tag: none | EasyVPN: 0 |Session ID: 150124 | Audit Session ID: 0a95072a24a6c0005ee44518 | Security Group Tag: none | EasyVPN: 0 ||
Username: asjadhao | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.131 | Public IP: 49.35.120.130 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:01:59 IST Sat Jun 13 2020 | Duration: 3h:28m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 315387979 | Bytes Rx: 90650958 | IP Addr: 10.149.233.131 | Public IP: 49.35.120.130 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:01:59 IST Sat Jun 13 2020 | Duration: 3h:28m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 315387979 | Bytes Rx: 90650958 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 150141 | Audit Session ID: 0a95072a24a7d0005ee448af | Security Group Tag: none | EasyVPN: 0 |Session ID: 150141 | Audit Session ID: 0a95072a24a7d0005ee448af | Security Group Tag: none | EasyVPN: 0 ||
Username: ankushgu | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.133 | Public IP: 103.83.213.164 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:02:31 IST Sat Jun 13 2020 | Duration: 3h:27m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 446174487 | Bytes Rx: 70982578 | IP Addr: 10.149.233.133 | Public IP: 103.83.213.164 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:02:31 IST Sat Jun 13 2020 | Duration: 3h:27m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 446174487 | Bytes Rx: 70982578 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 150142 | Audit Session ID: 0a95072a24a7e0005ee448cf | Security Group Tag: none | EasyVPN: 0 |Session ID: 150142 | Audit Session ID: 0a95072a24a7e0005ee448cf | Security Group Tag: none | EasyVPN: 0 ||
Username: SanjGaik | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.134 | Public IP: 106.77.32.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:03:27 IST Sat Jun 13 2020 | Duration: 3h:26m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 178385109 | Bytes Rx: 57216329 | IP Addr: 10.149.233.134 | Public IP: 106.77.32.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:03:27 IST Sat Jun 13 2020 | Duration: 3h:26m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 178385109 | Bytes Rx: 57216329 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 150145 | Audit Session ID: 0a95072a24a810005ee44907 | Security Group Tag: none | EasyVPN: 0 |Session ID: 150145 | Audit Session ID: 0a95072a24a810005ee44907 | Security Group Tag: none | EasyVPN: 0 ||
Username: ksathiya | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.71 | Public IP: 117.96.198.185 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:06:29 IST Sat Jun 13 2020 | Duration: 3h:23m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 71288932 | Bytes Rx: 66340225 | IP Addr: 10.149.233.71 | Public IP: 117.96.198.185 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:06:29 IST Sat Jun 13 2020 | Duration: 3h:23m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 71288932 | Bytes Rx: 66340225 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 150151 | Audit Session ID: 0a95072a24a870005ee449bd | Security Group Tag: none | EasyVPN: 0 |Session ID: 150151 | Audit Session ID: 0a95072a24a870005ee449bd | Security Group Tag: none | EasyVPN: 0 ||
Username: SKumarG | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.72 | Public IP: 157.51.135.31 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:08:09 IST Sat Jun 13 2020 | Duration: 3h:22m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 91345866 | Bytes Rx: 34874135 | IP Addr: 10.149.233.72 | Public IP: 157.51.135.31 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:08:09 IST Sat Jun 13 2020 | Duration: 3h:22m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 91345866 | Bytes Rx: 34874135 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 150153 | Audit Session ID: 0a95072a24a890005ee44a21 | Security Group Tag: none | EasyVPN: 0 |Session ID: 150153 | Audit Session ID: 0a95072a24a890005ee44a21 | Security Group Tag: none | EasyVPN: 0 ||
Username: manushre | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.57 | Public IP: 117.234.115.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:08:57 IST Sat Jun 13 2020 | Duration: 3h:21m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 85824794 | Bytes Rx: 36378873 | IP Addr: 10.149.232.57 | Public IP: 117.234.115.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:08:57 IST Sat Jun 13 2020 | Duration: 3h:21m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 85824794 | Bytes Rx: 36378873 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 150154 | Audit Session ID: 0a95072a24a8a0005ee44a51 | Security Group Tag: none | EasyVPN: 0 |Session ID: 150154 | Audit Session ID: 0a95072a24a8a0005ee44a51 | Security Group Tag: none | EasyVPN: 0 ||
Username: upaul | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.137 | Public IP: 49.35.0.163 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:14:18 IST Sat Jun 13 2020 | Duration: 3h:16m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 116678921 | Bytes Rx: 52344211 | IP Addr: 10.149.233.137 | Public IP: 49.35.0.163 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:14:18 IST Sat Jun 13 2020 | Duration: 3h:16m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 116678921 | Bytes Rx: 52344211 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 150158 | Audit Session ID: 0a95072a24a8e0005ee44b92 | Security Group Tag: none | EasyVPN: 0 |Session ID: 150158 | Audit Session ID: 0a95072a24a8e0005ee44b92 | Security Group Tag: none | EasyVPN: 0 ||
Username: susubash | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.117 | Public IP: 117.241.19.41 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 09:21:48 IST Sat Jun 13 2020 | Duration: 3h:08m:34s | Inactivity:  0h:09m:51s | Bytes Tx: 227022011 | Bytes Rx: 113407122 | IP Addr: 10.149.233.117 | Public IP: 117.241.19.41 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 09:21:48 IST Sat Jun 13 2020 | Duration: 3h:08m:34s | Inactivity:  0h:09m:51s | Bytes Tx: 227022011 | Bytes Rx: 113407122 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 150162 | Audit Session ID: 0a95072a24a920005ee44d54 | Security Group Tag: none | EasyVPN: 0 |Session ID: 150162 | Audit Session ID: 0a95072a24a920005ee44d54 | Security Group Tag: none | EasyVPN: 0 ||
Username: VGanesan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.138 | Public IP: 157.51.224.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:23:38 IST Sat Jun 13 2020 | Duration: 3h:06m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 13149613 | Bytes Rx: 5112639 | IP Addr: 10.149.233.138 | Public IP: 157.51.224.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:23:38 IST Sat Jun 13 2020 | Duration: 3h:06m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 13149613 | Bytes Rx: 5112639 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 150163 | Audit Session ID: 0a95072a24a930005ee44dc2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 150163 | Audit Session ID: 0a95072a24a930005ee44dc2 | Security Group Tag: none | EasyVPN: 0 ||
Username: AkshaPS | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.139 | Public IP: 157.50.246.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:24:00 IST Sat Jun 13 2020 | Duration: 3h:06m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 44953281 | Bytes Rx: 18239741 | IP Addr: 10.149.233.139 | Public IP: 157.50.246.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:24:00 IST Sat Jun 13 2020 | Duration: 3h:06m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 44953281 | Bytes Rx: 18239741 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 150164 | Audit Session ID: 0a95072a24a940005ee44dd8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 150164 | Audit Session ID: 0a95072a24a940005ee44dd8 | Security Group Tag: none | EasyVPN: 0 ||
Username: shushind | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.141 | Public IP: 106.193.187.98 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:25:24 IST Sat Jun 13 2020 | Duration: 3h:04m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 100762989 | Bytes Rx: 38472314 | IP Addr: 10.149.233.141 | Public IP: 106.193.187.98 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:25:24 IST Sat Jun 13 2020 | Duration: 3h:04m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 100762989 | Bytes Rx: 38472314 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 150166 | Audit Session ID: 0a95072a24a960005ee44e2c | Security Group Tag: none | EasyVPN: 0 |Session ID: 150166 | Audit Session ID: 0a95072a24a960005ee44e2c | Security Group Tag: none | EasyVPN: 0 ||
Username: ElbinK | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.143 | Public IP: 137.97.186.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:25:57 IST Sat Jun 13 2020 | Duration: 3h:04m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 146125991 | Bytes Rx: 40692622 | IP Addr: 10.149.233.143 | Public IP: 137.97.186.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:25:57 IST Sat Jun 13 2020 | Duration: 3h:04m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 146125991 | Bytes Rx: 40692622 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 150169 | Audit Session ID: 0a95072a24a990005ee44e4d | Security Group Tag: none | EasyVPN: 0 |Session ID: 150169 | Audit Session ID: 0a95072a24a990005ee44e4d | Security Group Tag: none | EasyVPN: 0 ||
