sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: waitham | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.199 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:56:08 IST Tue Jun 16 2020 | Duration: 3d 4h:34m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 7335950983 | Bytes Rx: 929410199 | IP Addr: 10.149.232.199 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:56:08 IST Tue Jun 16 2020 | Duration: 3d 4h:34m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 7335950983 | Bytes Rx: 929410199 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 153997 | Audit Session ID: 0a95072a2598d0005ee82dc0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 153997 | Audit Session ID: 0a95072a2598d0005ee82dc0 | Security Group Tag: none | EasyVPN: 0 ||
Username: SGugulot | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.14 | Public IP: 157.47.84.130 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:06:50 IST Fri Jun 19 2020 | Duration: 2h:23m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 132757457 | Bytes Rx: 29449090 | IP Addr: 10.149.233.14 | Public IP: 157.47.84.130 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:06:50 IST Fri Jun 19 2020 | Duration: 2h:23m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 132757457 | Bytes Rx: 29449090 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 161080 | Audit Session ID: 0a95072a275380005eec40e2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 161080 | Audit Session ID: 0a95072a275380005eec40e2 | Security Group Tag: none | EasyVPN: 0 ||
Username: ChetChau | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.16 | Public IP: 47.8.229.104 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:06:52 IST Fri Jun 19 2020 | Duration: 2h:23m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 524171241 | Bytes Rx: 29462136 | IP Addr: 10.149.233.16 | Public IP: 47.8.229.104 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:06:52 IST Fri Jun 19 2020 | Duration: 2h:23m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 524171241 | Bytes Rx: 29462136 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 161081 | Audit Session ID: 0a95072a275390005eec40e4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 161081 | Audit Session ID: 0a95072a275390005eec40e4 | Security Group Tag: none | EasyVPN: 0 ||
Username: DParamas | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.18 | Public IP: 223.228.140.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:06:58 IST Fri Jun 19 2020 | Duration: 2h:23m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 25572250 | Bytes Rx: 9884574 | IP Addr: 10.149.233.18 | Public IP: 223.228.140.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:06:58 IST Fri Jun 19 2020 | Duration: 2h:23m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 25572250 | Bytes Rx: 9884574 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 161083 | Audit Session ID: 0a95072a2753b0005eec40ea | Security Group Tag: none | EasyVPN: 0 |Session ID: 161083 | Audit Session ID: 0a95072a2753b0005eec40ea | Security Group Tag: none | EasyVPN: 0 ||
Username: mazharud | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.19 | Public IP: 157.50.126.248 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:07:08 IST Fri Jun 19 2020 | Duration: 2h:23m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 12287879 | Bytes Rx: 6733770 | IP Addr: 10.149.233.19 | Public IP: 157.50.126.248 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:07:08 IST Fri Jun 19 2020 | Duration: 2h:23m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 12287879 | Bytes Rx: 6733770 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 161084 | Audit Session ID: 0a95072a2753c0005eec40f4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 161084 | Audit Session ID: 0a95072a2753c0005eec40f4 | Security Group Tag: none | EasyVPN: 0 ||
Username: paulrajs | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.20 | Public IP: 115.97.2.116 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:07:26 IST Fri Jun 19 2020 | Duration: 2h:22m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 202809228 | Bytes Rx: 135577035 | IP Addr: 10.149.233.20 | Public IP: 115.97.2.116 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:07:26 IST Fri Jun 19 2020 | Duration: 2h:22m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 202809228 | Bytes Rx: 135577035 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 161086 | Audit Session ID: 0a95072a2753e0005eec4106 | Security Group Tag: none | EasyVPN: 0 |Session ID: 161086 | Audit Session ID: 0a95072a2753e0005eec4106 | Security Group Tag: none | EasyVPN: 0 ||
Username: AnusuyaR | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.21 | Public IP: 49.37.194.65 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:07:34 IST Fri Jun 19 2020 | Duration: 2h:22m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 289364388 | Bytes Rx: 87475684 | IP Addr: 10.149.233.21 | Public IP: 49.37.194.65 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:07:34 IST Fri Jun 19 2020 | Duration: 2h:22m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 289364388 | Bytes Rx: 87475684 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 161088 | Audit Session ID: 0a95072a275400005eec410e | Security Group Tag: none | EasyVPN: 0 |Session ID: 161088 | Audit Session ID: 0a95072a275400005eec410e | Security Group Tag: none | EasyVPN: 0 ||
Username: ramyanan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.23 | Public IP: 157.46.21.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:07:41 IST Fri Jun 19 2020 | Duration: 2h:22m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 89356843 | Bytes Rx: 13107363 | IP Addr: 10.149.233.23 | Public IP: 157.46.21.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:07:41 IST Fri Jun 19 2020 | Duration: 2h:22m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 89356843 | Bytes Rx: 13107363 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 161089 | Audit Session ID: 0a95072a275410005eec4115 | Security Group Tag: none | EasyVPN: 0 |Session ID: 161089 | Audit Session ID: 0a95072a275410005eec4115 | Security Group Tag: none | EasyVPN: 0 ||
Username: subir.banerjee | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.24 | Public IP: 223.184.195.226 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:07:45 IST Fri Jun 19 2020 | Duration: 2h:22m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 328701575 | Bytes Rx: 44529225 | IP Addr: 10.149.233.24 | Public IP: 223.184.195.226 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:07:45 IST Fri Jun 19 2020 | Duration: 2h:22m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 328701575 | Bytes Rx: 44529225 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 161090 | Audit Session ID: 0a95072a275420005eec4119 | Security Group Tag: none | EasyVPN: 0 |Session ID: 161090 | Audit Session ID: 0a95072a275420005eec4119 | Security Group Tag: none | EasyVPN: 0 ||
Username: vivekvp | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.25 | Public IP: 27.61.11.125 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:53 IST Fri Jun 19 2020 | Duration: 2h:18m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 350655682 | Bytes Rx: 139463059 | IP Addr: 10.149.233.25 | Public IP: 27.61.11.125 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:53 IST Fri Jun 19 2020 | Duration: 2h:18m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 350655682 | Bytes Rx: 139463059 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 161093 | Audit Session ID: 0a95072a275450005eec4211 | Security Group Tag: none | EasyVPN: 0 |Session ID: 161093 | Audit Session ID: 0a95072a275450005eec4211 | Security Group Tag: none | EasyVPN: 0 ||
Username: sdhole | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.28 | Public IP: 103.101.68.2 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:58 IST Fri Jun 19 2020 | Duration: 2h:18m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 51992107 | Bytes Rx: 15568302 | IP Addr: 10.149.233.28 | Public IP: 103.101.68.2 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:58 IST Fri Jun 19 2020 | Duration: 2h:18m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 51992107 | Bytes Rx: 15568302 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 161094 | Audit Session ID: 0a95072a275460005eec4216 | Security Group Tag: none | EasyVPN: 0 |Session ID: 161094 | Audit Session ID: 0a95072a275460005eec4216 | Security Group Tag: none | EasyVPN: 0 ||
Username: nthiruma | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.29 | Public IP: 106.198.40.82 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:02 IST Fri Jun 19 2020 | Duration: 2h:18m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 142104194 | Bytes Rx: 50478587 | IP Addr: 10.149.233.29 | Public IP: 106.198.40.82 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:02 IST Fri Jun 19 2020 | Duration: 2h:18m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 142104194 | Bytes Rx: 50478587 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 161095 | Audit Session ID: 0a95072a275470005eec421a | Security Group Tag: none | EasyVPN: 0 |Session ID: 161095 | Audit Session ID: 0a95072a275470005eec421a | Security Group Tag: none | EasyVPN: 0 ||
Username: saratbabu.t | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.26 | Public IP: 157.32.3.89 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:08 IST Fri Jun 19 2020 | Duration: 2h:18m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 150355563 | Bytes Rx: 118707705 | IP Addr: 10.149.233.26 | Public IP: 157.32.3.89 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:08 IST Fri Jun 19 2020 | Duration: 2h:18m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 150355563 | Bytes Rx: 118707705 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 161096 | Audit Session ID: 0a95072a275480005eec4220 | Security Group Tag: none | EasyVPN: 0 |Session ID: 161096 | Audit Session ID: 0a95072a275480005eec4220 | Security Group Tag: none | EasyVPN: 0 ||
Username: tseelam | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.31 | Public IP: 223.227.97.100 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:27 IST Fri Jun 19 2020 | Duration: 2h:17m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 412969579 | Bytes Rx: 31891503 | IP Addr: 10.149.233.31 | Public IP: 223.227.97.100 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:27 IST Fri Jun 19 2020 | Duration: 2h:17m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 412969579 | Bytes Rx: 31891503 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 161097 | Audit Session ID: 0a95072a275490005eec4233 | Security Group Tag: none | EasyVPN: 0 |Session ID: 161097 | Audit Session ID: 0a95072a275490005eec4233 | Security Group Tag: none | EasyVPN: 0 ||
Username: BDonkada | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.30 | Public IP: 106.208.19.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:27 IST Fri Jun 19 2020 | Duration: 2h:17m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 85402950 | Bytes Rx: 33097827 | IP Addr: 10.149.233.30 | Public IP: 106.208.19.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:27 IST Fri Jun 19 2020 | Duration: 2h:17m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 85402950 | Bytes Rx: 33097827 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 161098 | Audit Session ID: 0a95072a2754a0005eec4233 | Security Group Tag: none | EasyVPN: 0 |Session ID: 161098 | Audit Session ID: 0a95072a2754a0005eec4233 | Security Group Tag: none | EasyVPN: 0 ||
Username: PYogend | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.34 | Public IP: 27.62.81.147 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:48 IST Fri Jun 19 2020 | Duration: 2h:17m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 152830482 | Bytes Rx: 25383727 | IP Addr: 10.149.233.34 | Public IP: 27.62.81.147 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:48 IST Fri Jun 19 2020 | Duration: 2h:17m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 152830482 | Bytes Rx: 25383727 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 161102 | Audit Session ID: 0a95072a2754e0005eec4248 | Security Group Tag: none | EasyVPN: 0 |Session ID: 161102 | Audit Session ID: 0a95072a2754e0005eec4248 | Security Group Tag: none | EasyVPN: 0 ||
Username: kesavan.mn | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.36 | Public IP: 103.38.13.53 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:03 IST Fri Jun 19 2020 | Duration: 2h:17m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 32642615 | Bytes Rx: 26774528 | IP Addr: 10.149.233.36 | Public IP: 103.38.13.53 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:03 IST Fri Jun 19 2020 | Duration: 2h:17m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 32642615 | Bytes Rx: 26774528 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 161103 | Audit Session ID: 0a95072a2754f0005eec4257 | Security Group Tag: none | EasyVPN: 0 |Session ID: 161103 | Audit Session ID: 0a95072a2754f0005eec4257 | Security Group Tag: none | EasyVPN: 0 ||
Username: kachandr | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.37 | Public IP: 42.106.85.39 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:10 IST Fri Jun 19 2020 | Duration: 2h:17m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 98288110 | Bytes Rx: 21027975 | IP Addr: 10.149.233.37 | Public IP: 42.106.85.39 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:10 IST Fri Jun 19 2020 | Duration: 2h:17m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 98288110 | Bytes Rx: 21027975 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 161104 | Audit Session ID: 0a95072a275500005eec425e | Security Group Tag: none | EasyVPN: 0 |Session ID: 161104 | Audit Session ID: 0a95072a275500005eec425e | Security Group Tag: none | EasyVPN: 0 ||
Username: jinadevi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.38 | Public IP: 106.208.75.43 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:21 IST Fri Jun 19 2020 | Duration: 2h:16m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 330447427 | Bytes Rx: 66881960 | IP Addr: 10.149.233.38 | Public IP: 106.208.75.43 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:21 IST Fri Jun 19 2020 | Duration: 2h:16m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 330447427 | Bytes Rx: 66881960 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 161105 | Audit Session ID: 0a95072a275510005eec4269 | Security Group Tag: none | EasyVPN: 0 |Session ID: 161105 | Audit Session ID: 0a95072a275510005eec4269 | Security Group Tag: none | EasyVPN: 0 ||
Username: VDESARAJ | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.40 | Public IP: 183.83.69.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:38 IST Fri Jun 19 2020 | Duration: 2h:16m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 146011197 | Bytes Rx: 107208370 | IP Addr: 10.149.233.40 | Public IP: 183.83.69.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:38 IST Fri Jun 19 2020 | Duration: 2h:16m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 146011197 | Bytes Rx: 107208370 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 161106 | Audit Session ID: 0a95072a275520005eec427a | Security Group Tag: none | EasyVPN: 0 |Session ID: 161106 | Audit Session ID: 0a95072a275520005eec427a | Security Group Tag: none | EasyVPN: 0 ||
Username: PrabuBal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.10 | Public IP: 223.181.213.123 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:40 IST Fri Jun 19 2020 | Duration: 2h:16m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 243657733 | Bytes Rx: 35823046 | IP Addr: 10.149.233.10 | Public IP: 223.181.213.123 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:40 IST Fri Jun 19 2020 | Duration: 2h:16m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 243657733 | Bytes Rx: 35823046 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 161107 | Audit Session ID: 0a95072a275530005eec427c | Security Group Tag: none | EasyVPN: 0 |Session ID: 161107 | Audit Session ID: 0a95072a275530005eec427c | Security Group Tag: none | EasyVPN: 0 ||
