sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: sjyothi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.5 | Public IP: 203.199.209.120 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:41:24 IST Mon Mar 16 2020 | Duration: 75d 2h:48m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 3551626986 | Bytes Rx: 1499948985 | IP Addr: 10.150.238.5 | Public IP: 203.199.209.120 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:41:24 IST Mon Mar 16 2020 | Duration: 75d 2h:48m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 3551626986 | Bytes Rx: 1499948985 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 3362 | Audit Session ID: 0a96cf6a00d220005e6f0a7c | Security Group Tag: none | EasyVPN: 0 |Session ID: 3362 | Audit Session ID: 0a96cf6a00d220005e6f0a7c | Security Group Tag: none | EasyVPN: 0 ||
Username: SharadC | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.121 | Public IP: 157.47.40.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:18:30 IST Sat May 30 2020 | Duration: 6h:11m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 187560107 | Bytes Rx: 94645218 | IP Addr: 10.150.238.121 | Public IP: 157.47.40.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:18:30 IST Sat May 30 2020 | Duration: 6h:11m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 187560107 | Bytes Rx: 94645218 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239840 | Audit Session ID: 0a96cf6a3a8e00005ed1bb6e | Security Group Tag: none | EasyVPN: 0 |Session ID: 239840 | Audit Session ID: 0a96cf6a3a8e00005ed1bb6e | Security Group Tag: none | EasyVPN: 0 ||
Username: Spuri | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.123 | Public IP: 103.114.224.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:18:37 IST Sat May 30 2020 | Duration: 6h:11m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 1151623856 | Bytes Rx: 301461206 | IP Addr: 10.150.238.123 | Public IP: 103.114.224.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:18:37 IST Sat May 30 2020 | Duration: 6h:11m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 1151623856 | Bytes Rx: 301461206 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239841 | Audit Session ID: 0a96cf6a3a8e10005ed1bb75 | Security Group Tag: none | EasyVPN: 0 |Session ID: 239841 | Audit Session ID: 0a96cf6a3a8e10005ed1bb75 | Security Group Tag: none | EasyVPN: 0 ||
Username: SGujar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.10 | Public IP: 157.47.60.206 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:20:32 IST Sat May 30 2020 | Duration: 6h:09m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 1622150467 | Bytes Rx: 355146555 | IP Addr: 10.150.238.10 | Public IP: 157.47.60.206 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:20:32 IST Sat May 30 2020 | Duration: 6h:09m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 1622150467 | Bytes Rx: 355146555 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239842 | Audit Session ID: 0a96cf6a3a8e20005ed1bbe8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 239842 | Audit Session ID: 0a96cf6a3a8e20005ed1bbe8 | Security Group Tag: none | EasyVPN: 0 ||
Username: pratinga | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC36 | IP Addr: 10.150.247.14 | Public IP: 106.193.210.126 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:22:33 IST Sat May 30 2020 | Duration: 6h:07m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 416186547 | Bytes Rx: 61053365 | IP Addr: 10.150.247.14 | Public IP: 106.193.210.126 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:22:33 IST Sat May 30 2020 | Duration: 6h:07m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 416186547 | Bytes Rx: 61053365 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239844 | Audit Session ID: 0a96cf6a3a8e40005ed1bc61 | Security Group Tag: none | EasyVPN: 0 |Session ID: 239844 | Audit Session ID: 0a96cf6a3a8e40005ed1bc61 | Security Group Tag: none | EasyVPN: 0 ||
Username: AChate | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.90 | Public IP: 103.133.64.103 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 07:27:22 IST Sat May 30 2020 | Duration: 6h:02m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 758893712 | Bytes Rx: 145042954 | IP Addr: 10.150.239.90 | Public IP: 103.133.64.103 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 07:27:22 IST Sat May 30 2020 | Duration: 6h:02m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 758893712 | Bytes Rx: 145042954 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239850 | Audit Session ID: 0a96cf6a3a8ea0005ed1bd82 | Security Group Tag: none | EasyVPN: 0 |Session ID: 239850 | Audit Session ID: 0a96cf6a3a8ea0005ed1bd82 | Security Group Tag: none | EasyVPN: 0 ||
Username: sarajput | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.239.15 | Public IP: 157.47.41.58 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 07:33:19 IST Sat May 30 2020 | Duration: 5h:56m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 635598002 | Bytes Rx: 174058814 | IP Addr: 10.150.239.15 | Public IP: 157.47.41.58 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 07:33:19 IST Sat May 30 2020 | Duration: 5h:56m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 635598002 | Bytes Rx: 174058814 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239854 | Audit Session ID: 0a96cf6a3a8ee0005ed1bee7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 239854 | Audit Session ID: 0a96cf6a3a8ee0005ed1bee7 | Security Group Tag: none | EasyVPN: 0 ||
Username: SMundeka | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.16 | Public IP: 103.121.154.62 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:34:12 IST Sat May 30 2020 | Duration: 5h:56m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 605603584 | Bytes Rx: 161068729 | IP Addr: 10.150.239.16 | Public IP: 103.121.154.62 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:34:12 IST Sat May 30 2020 | Duration: 5h:56m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 605603584 | Bytes Rx: 161068729 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239855 | Audit Session ID: 0a96cf6a3a8ef0005ed1bf1c | Security Group Tag: none | EasyVPN: 0 |Session ID: 239855 | Audit Session ID: 0a96cf6a3a8ef0005ed1bf1c | Security Group Tag: none | EasyVPN: 0 ||
Username: ankitcho | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.18 | Public IP: 157.33.129.143 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:40:54 IST Sat May 30 2020 | Duration: 5h:49m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 154751350 | Bytes Rx: 71230436 | IP Addr: 10.150.239.18 | Public IP: 157.33.129.143 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:40:54 IST Sat May 30 2020 | Duration: 5h:49m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 154751350 | Bytes Rx: 71230436 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239863 | Audit Session ID: 0a96cf6a3a8f70005ed1c0ae | Security Group Tag: none | EasyVPN: 0 |Session ID: 239863 | Audit Session ID: 0a96cf6a3a8f70005ed1c0ae | Security Group Tag: none | EasyVPN: 0 ||
Username: Bhusmali | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.239.23 | Public IP: 49.35.10.16 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:42:52 IST Sat May 30 2020 | Duration: 5h:47m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 530947910 | Bytes Rx: 89947175 | IP Addr: 10.150.239.23 | Public IP: 49.35.10.16 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:42:52 IST Sat May 30 2020 | Duration: 5h:47m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 530947910 | Bytes Rx: 89947175 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239867 | Audit Session ID: 0a96cf6a3a8fb0005ed1c124 | Security Group Tag: none | EasyVPN: 0 |Session ID: 239867 | Audit Session ID: 0a96cf6a3a8fb0005ed1c124 | Security Group Tag: none | EasyVPN: 0 ||
Username: kuriakose.kadapoor | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.224 | Public IP: 113.193.138.215 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:49:19 IST Sat May 30 2020 | Duration: 5h:40m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 1016028049 | Bytes Rx: 161734726 | IP Addr: 10.150.239.224 | Public IP: 113.193.138.215 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:49:19 IST Sat May 30 2020 | Duration: 5h:40m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 1016028049 | Bytes Rx: 161734726 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239870 | Audit Session ID: 0a96cf6a3a8fe0005ed1c2a7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 239870 | Audit Session ID: 0a96cf6a3a8fe0005ed1c2a7 | Security Group Tag: none | EasyVPN: 0 ||
Username: dharmyad | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.239.166 | Public IP: 182.64.129.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:58:23 IST Sat May 30 2020 | Duration: 5h:31m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 839378950 | Bytes Rx: 117072322 | IP Addr: 10.150.239.166 | Public IP: 182.64.129.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:58:23 IST Sat May 30 2020 | Duration: 5h:31m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 839378950 | Bytes Rx: 117072322 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239879 | Audit Session ID: 0a96cf6a3a9070005ed1c4c7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 239879 | Audit Session ID: 0a96cf6a3a9070005ed1c4c7 | Security Group Tag: none | EasyVPN: 0 ||
Username: DnyYadav | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.168 | Public IP: 106.210.222.155 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:00:10 IST Sat May 30 2020 | Duration: 5h:30m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 782972856 | Bytes Rx: 315369105 | IP Addr: 10.150.239.168 | Public IP: 106.210.222.155 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:00:10 IST Sat May 30 2020 | Duration: 5h:30m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 782972856 | Bytes Rx: 315369105 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239881 | Audit Session ID: 0a96cf6a3a9090005ed1c532 | Security Group Tag: none | EasyVPN: 0 |Session ID: 239881 | Audit Session ID: 0a96cf6a3a9090005ed1c532 | Security Group Tag: none | EasyVPN: 0 ||
Username: sprashar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.25 | Public IP: 219.91.250.68 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:04:04 IST Sat May 30 2020 | Duration: 5h:26m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 239296523 | Bytes Rx: 50351594 | IP Addr: 10.150.239.25 | Public IP: 219.91.250.68 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:04:04 IST Sat May 30 2020 | Duration: 5h:26m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 239296523 | Bytes Rx: 50351594 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239884 | Audit Session ID: 0a96cf6a3a90c0005ed1c61c | Security Group Tag: none | EasyVPN: 0 |Session ID: 239884 | Audit Session ID: 0a96cf6a3a90c0005ed1c61c | Security Group Tag: none | EasyVPN: 0 ||
Username: AdPowale | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.26 | Public IP: 103.210.201.238 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:04:17 IST Sat May 30 2020 | Duration: 5h:25m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 347249226 | Bytes Rx: 62336434 | IP Addr: 10.150.239.26 | Public IP: 103.210.201.238 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:04:17 IST Sat May 30 2020 | Duration: 5h:25m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 347249226 | Bytes Rx: 62336434 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239885 | Audit Session ID: 0a96cf6a3a90d0005ed1c629 | Security Group Tag: none | EasyVPN: 0 |Session ID: 239885 | Audit Session ID: 0a96cf6a3a90d0005ed1c629 | Security Group Tag: none | EasyVPN: 0 ||
Username: PHCHAVAN | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.239.180 | Public IP: 103.229.247.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:12:15 IST Sat May 30 2020 | Duration: 5h:18m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 239454604 | Bytes Rx: 73718262 | IP Addr: 10.150.239.180 | Public IP: 103.229.247.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:12:15 IST Sat May 30 2020 | Duration: 5h:18m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 239454604 | Bytes Rx: 73718262 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239887 | Audit Session ID: 0a96cf6a3a90f0005ed1c807 | Security Group Tag: none | EasyVPN: 0 |Session ID: 239887 | Audit Session ID: 0a96cf6a3a90f0005ed1c807 | Security Group Tag: none | EasyVPN: 0 ||
Username: DKalshet | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.239.19 | Public IP: 49.35.113.44 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:21:33 IST Sat May 30 2020 | Duration: 5h:08m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 2025998255 | Bytes Rx: 110679465 | IP Addr: 10.150.239.19 | Public IP: 49.35.113.44 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:21:33 IST Sat May 30 2020 | Duration: 5h:08m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 2025998255 | Bytes Rx: 110679465 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239889 | Audit Session ID: 0a96cf6a3a9110005ed1ca35 | Security Group Tag: none | EasyVPN: 0 |Session ID: 239889 | Audit Session ID: 0a96cf6a3a9110005ed1ca35 | Security Group Tag: none | EasyVPN: 0 ||
Username: GBarkade | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.24 | Public IP: 1.23.48.59 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:22:12 IST Sat May 30 2020 | Duration: 5h:08m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 473814512 | Bytes Rx: 70552508 | IP Addr: 10.150.239.24 | Public IP: 1.23.48.59 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:22:12 IST Sat May 30 2020 | Duration: 5h:08m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 473814512 | Bytes Rx: 70552508 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239890 | Audit Session ID: 0a96cf6a3a9120005ed1ca5c | Security Group Tag: none | EasyVPN: 0 |Session ID: 239890 | Audit Session ID: 0a96cf6a3a9120005ed1ca5c | Security Group Tag: none | EasyVPN: 0 ||
Username: Yogeshch | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.239.28 | Public IP: 49.35.78.30 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:22:45 IST Sat May 30 2020 | Duration: 5h:07m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 1268068632 | Bytes Rx: 136926163 | IP Addr: 10.150.239.28 | Public IP: 49.35.78.30 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:22:45 IST Sat May 30 2020 | Duration: 5h:07m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 1268068632 | Bytes Rx: 136926163 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239891 | Audit Session ID: 0a96cf6a3a9130005ed1ca7d | Security Group Tag: none | EasyVPN: 0 |Session ID: 239891 | Audit Session ID: 0a96cf6a3a9130005ed1ca7d | Security Group Tag: none | EasyVPN: 0 ||
Username: alokdas | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.195 | Public IP: 103.113.0.24 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:25:59 IST Sat May 30 2020 | Duration: 5h:04m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 3090521013 | Bytes Rx: 111471166 | IP Addr: 10.150.239.195 | Public IP: 103.113.0.24 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:25:59 IST Sat May 30 2020 | Duration: 5h:04m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 3090521013 | Bytes Rx: 111471166 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239894 | Audit Session ID: 0a96cf6a3a9160005ed1cb3f | Security Group Tag: none | EasyVPN: 0 |Session ID: 239894 | Audit Session ID: 0a96cf6a3a9160005ed1cb3f | Security Group Tag: none | EasyVPN: 0 ||
Username: shivbhos | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.68 | Public IP: 103.110.255.134 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:32:16 IST Sat May 30 2020 | Duration: 4h:57m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 325789847 | Bytes Rx: 87633309 | IP Addr: 10.150.239.68 | Public IP: 103.110.255.134 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:32:16 IST Sat May 30 2020 | Duration: 4h:57m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 325789847 | Bytes Rx: 87633309 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239895 | Audit Session ID: 0a96cf6a3a9170005ed1ccb8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 239895 | Audit Session ID: 0a96cf6a3a9170005ed1ccb8 | Security Group Tag: none | EasyVPN: 0 ||
