sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: styagi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.151 | Public IP: 182.70.8.248 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:26:39 IST Thu Jun 4 2020 | Duration: 2d 14h:12m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 915502878 | Bytes Rx: 495351921 | IP Addr: 10.150.237.151 | Public IP: 182.70.8.248 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:26:39 IST Thu Jun 4 2020 | Duration: 2d 14h:12m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 915502878 | Bytes Rx: 495351921 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 282837 | Audit Session ID: 0a96cf69450d50005ed8d367 | Security Group Tag: none | EasyVPN: 0 |Session ID: 282837 | Audit Session ID: 0a96cf69450d50005ed8d367 | Security Group Tag: none | EasyVPN: 0 ||
Username: vramchan | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.237 | Public IP: 106.193.209.233 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:41:50 IST Sat Jun 6 2020 | Duration: 9h:57m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 369219519 | Bytes Rx: 139487790 | IP Addr: 10.150.237.237 | Public IP: 106.193.209.233 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:41:50 IST Sat Jun 6 2020 | Duration: 9h:57m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 369219519 | Bytes Rx: 139487790 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 290347 | Audit Session ID: 0a96cf6946e2b0005edbb236 | Security Group Tag: none | EasyVPN: 0 |Session ID: 290347 | Audit Session ID: 0a96cf6946e2b0005edbb236 | Security Group Tag: none | EasyVPN: 0 ||
Username: rtheroka | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.71 | Public IP: 49.35.209.226 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:45:13 IST Sat Jun 6 2020 | Duration: 9h:54m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 312939372 | Bytes Rx: 125074797 | IP Addr: 10.150.237.71 | Public IP: 49.35.209.226 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:45:13 IST Sat Jun 6 2020 | Duration: 9h:54m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 312939372 | Bytes Rx: 125074797 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 290352 | Audit Session ID: 0a96cf6946e300005edbb301 | Security Group Tag: none | EasyVPN: 0 |Session ID: 290352 | Audit Session ID: 0a96cf6946e300005edbb301 | Security Group Tag: none | EasyVPN: 0 ||
Username: AditTile | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.225 | Public IP: 103.82.41.45 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:48:23 IST Sat Jun 6 2020 | Duration: 9h:50m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 1502119957 | Bytes Rx: 321605771 | IP Addr: 10.150.237.225 | Public IP: 103.82.41.45 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:48:23 IST Sat Jun 6 2020 | Duration: 9h:50m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 1502119957 | Bytes Rx: 321605771 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 290360 | Audit Session ID: 0a96cf6946e380005edbb3bf | Security Group Tag: none | EasyVPN: 0 |Session ID: 290360 | Audit Session ID: 0a96cf6946e380005edbb3bf | Security Group Tag: none | EasyVPN: 0 ||
Username: ralingay | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.103 | Public IP: 106.193.179.207 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:50:25 IST Sat Jun 6 2020 | Duration: 9h:48m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 382027835 | Bytes Rx: 181317961 | IP Addr: 10.150.237.103 | Public IP: 106.193.179.207 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:50:25 IST Sat Jun 6 2020 | Duration: 9h:48m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 382027835 | Bytes Rx: 181317961 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 290366 | Audit Session ID: 0a96cf6946e3e0005edbb439 | Security Group Tag: none | EasyVPN: 0 |Session ID: 290366 | Audit Session ID: 0a96cf6946e3e0005edbb439 | Security Group Tag: none | EasyVPN: 0 ||
Username: staralkar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.106 | Public IP: 106.220.194.127 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 20:52:42 IST Sat Jun 6 2020 | Duration: 9h:46m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 750726403 | Bytes Rx: 293394116 | IP Addr: 10.150.237.106 | Public IP: 106.220.194.127 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 20:52:42 IST Sat Jun 6 2020 | Duration: 9h:46m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 750726403 | Bytes Rx: 293394116 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 290368 | Audit Session ID: 0a96cf6946e400005edbb4c2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 290368 | Audit Session ID: 0a96cf6946e400005edbb4c2 | Security Group Tag: none | EasyVPN: 0 ||
Username: RavinPat | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.166 | Public IP: 103.121.153.63 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:53:47 IST Sat Jun 6 2020 | Duration: 9h:45m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 2006740130 | Bytes Rx: 549432785 | IP Addr: 10.150.237.166 | Public IP: 103.121.153.63 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:53:47 IST Sat Jun 6 2020 | Duration: 9h:45m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 2006740130 | Bytes Rx: 549432785 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 290372 | Audit Session ID: 0a96cf6946e440005edbb503 | Security Group Tag: none | EasyVPN: 0 |Session ID: 290372 | Audit Session ID: 0a96cf6946e440005edbb503 | Security Group Tag: none | EasyVPN: 0 ||
Username: visparde | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.122 | Public IP: 49.35.101.43 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:54:19 IST Sat Jun 6 2020 | Duration: 9h:44m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 1986723771 | Bytes Rx: 202989817 | IP Addr: 10.150.237.122 | Public IP: 49.35.101.43 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:54:19 IST Sat Jun 6 2020 | Duration: 9h:44m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 1986723771 | Bytes Rx: 202989817 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 290375 | Audit Session ID: 0a96cf6946e470005edbb523 | Security Group Tag: none | EasyVPN: 0 |Session ID: 290375 | Audit Session ID: 0a96cf6946e470005edbb523 | Security Group Tag: none | EasyVPN: 0 ||
Username: majagdal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.121 | Public IP: 49.35.78.73 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:54:21 IST Sat Jun 6 2020 | Duration: 9h:44m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 676692474 | Bytes Rx: 238919732 | IP Addr: 10.150.237.121 | Public IP: 49.35.78.73 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:54:21 IST Sat Jun 6 2020 | Duration: 9h:44m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 676692474 | Bytes Rx: 238919732 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 290378 | Audit Session ID: 0a96cf6946e4a0005edbb525 | Security Group Tag: none | EasyVPN: 0 |Session ID: 290378 | Audit Session ID: 0a96cf6946e4a0005edbb525 | Security Group Tag: none | EasyVPN: 0 ||
Username: shirawoo | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.187 | Public IP: 106.193.179.141 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:54:49 IST Sat Jun 6 2020 | Duration: 9h:44m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 227696801 | Bytes Rx: 170138196 | IP Addr: 10.150.236.187 | Public IP: 106.193.179.141 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:54:49 IST Sat Jun 6 2020 | Duration: 9h:44m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 227696801 | Bytes Rx: 170138196 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 290381 | Audit Session ID: 0a96cf6946e4d0005edbb541 | Security Group Tag: none | EasyVPN: 0 |Session ID: 290381 | Audit Session ID: 0a96cf6946e4d0005edbb541 | Security Group Tag: none | EasyVPN: 0 ||
Username: KDere | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.241 | Public IP: 103.121.153.99 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:56:06 IST Sat Jun 6 2020 | Duration: 9h:43m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 1812133277 | Bytes Rx: 154208354 | IP Addr: 10.150.236.241 | Public IP: 103.121.153.99 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:56:06 IST Sat Jun 6 2020 | Duration: 9h:43m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 1812133277 | Bytes Rx: 154208354 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 290384 | Audit Session ID: 0a96cf6946e500005edbb58e | Security Group Tag: none | EasyVPN: 0 |Session ID: 290384 | Audit Session ID: 0a96cf6946e500005edbb58e | Security Group Tag: none | EasyVPN: 0 ||
Username: KislayD | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.42 | Public IP: 106.193.203.206 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:57:39 IST Sat Jun 6 2020 | Duration: 9h:41m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 584921153 | Bytes Rx: 167360889 | IP Addr: 10.150.237.42 | Public IP: 106.193.203.206 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:57:39 IST Sat Jun 6 2020 | Duration: 9h:41m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 584921153 | Bytes Rx: 167360889 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 290393 | Audit Session ID: 0a96cf6946e590005edbb5eb | Security Group Tag: none | EasyVPN: 0 |Session ID: 290393 | Audit Session ID: 0a96cf6946e590005edbb5eb | Security Group Tag: none | EasyVPN: 0 ||
Username: bibhsing | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.53 | Public IP: 223.230.159.175 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:57:55 IST Sat Jun 6 2020 | Duration: 9h:41m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 791216317 | Bytes Rx: 120432811 | IP Addr: 10.150.237.53 | Public IP: 223.230.159.175 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:57:55 IST Sat Jun 6 2020 | Duration: 9h:41m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 791216317 | Bytes Rx: 120432811 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 290395 | Audit Session ID: 0a96cf6946e5b0005edbb5fb | Security Group Tag: none | EasyVPN: 0 |Session ID: 290395 | Audit Session ID: 0a96cf6946e5b0005edbb5fb | Security Group Tag: none | EasyVPN: 0 ||
Username: RNimkard | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.248 | Public IP: 106.193.220.200 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:03:30 IST Sat Jun 6 2020 | Duration: 9h:35m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 353444194 | Bytes Rx: 217893162 | IP Addr: 10.150.236.248 | Public IP: 106.193.220.200 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:03:30 IST Sat Jun 6 2020 | Duration: 9h:35m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 353444194 | Bytes Rx: 217893162 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 290407 | Audit Session ID: 0a96cf6946e670005edbb74a | Security Group Tag: none | EasyVPN: 0 |Session ID: 290407 | Audit Session ID: 0a96cf6946e670005edbb74a | Security Group Tag: none | EasyVPN: 0 ||
Username: VVKale | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.67 | Public IP: 157.33.198.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:06:42 IST Sat Jun 6 2020 | Duration: 9h:32m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 321092613 | Bytes Rx: 187319436 | IP Addr: 10.150.237.67 | Public IP: 157.33.198.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:06:42 IST Sat Jun 6 2020 | Duration: 9h:32m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 321092613 | Bytes Rx: 187319436 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 290422 | Audit Session ID: 0a96cf6946e760005edbb80a | Security Group Tag: none | EasyVPN: 0 |Session ID: 290422 | Audit Session ID: 0a96cf6946e760005edbb80a | Security Group Tag: none | EasyVPN: 0 ||
Username: pallbhav | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.199 | Public IP: 59.95.119.141 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:30:10 IST Sat Jun 6 2020 | Duration: 9h:09m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 1073060064 | Bytes Rx: 164117342 | IP Addr: 10.150.236.199 | Public IP: 59.95.119.141 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:30:10 IST Sat Jun 6 2020 | Duration: 9h:09m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 1073060064 | Bytes Rx: 164117342 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 290446 | Audit Session ID: 0a96cf6946e8e0005edbbd8a | Security Group Tag: none | EasyVPN: 0 |Session ID: 290446 | Audit Session ID: 0a96cf6946e8e0005edbbd8a | Security Group Tag: none | EasyVPN: 0 ||
Username: SuMahesw | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.189 | Public IP: 106.220.0.222 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:32:51 IST Sat Jun 6 2020 | Duration: 9h:06m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 127960390 | Bytes Rx: 78542805 | IP Addr: 10.150.236.189 | Public IP: 106.220.0.222 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:32:51 IST Sat Jun 6 2020 | Duration: 9h:06m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 127960390 | Bytes Rx: 78542805 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 290457 | Audit Session ID: 0a96cf6946e990005edbbe2b | Security Group Tag: none | EasyVPN: 0 |Session ID: 290457 | Audit Session ID: 0a96cf6946e990005edbbe2b | Security Group Tag: none | EasyVPN: 0 ||
Username: VisheshK | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.190 | Public IP: 123.201.100.17 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:33:03 IST Sat Jun 6 2020 | Duration: 9h:06m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 524799563 | Bytes Rx: 173780841 | IP Addr: 10.150.236.190 | Public IP: 123.201.100.17 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:33:03 IST Sat Jun 6 2020 | Duration: 9h:06m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 524799563 | Bytes Rx: 173780841 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 290459 | Audit Session ID: 0a96cf6946e9b0005edbbe37 | Security Group Tag: none | EasyVPN: 0 |Session ID: 290459 | Audit Session ID: 0a96cf6946e9b0005edbbe37 | Security Group Tag: none | EasyVPN: 0 ||
Username: sprashar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.119 | Public IP: 219.91.250.155 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:33:51 IST Sat Jun 6 2020 | Duration: 9h:05m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 1143510940 | Bytes Rx: 153543148 | IP Addr: 10.150.237.119 | Public IP: 219.91.250.155 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:33:51 IST Sat Jun 6 2020 | Duration: 9h:05m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 1143510940 | Bytes Rx: 153543148 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 290462 | Audit Session ID: 0a96cf6946e9e0005edbbe67 | Security Group Tag: none | EasyVPN: 0 |Session ID: 290462 | Audit Session ID: 0a96cf6946e9e0005edbbe67 | Security Group Tag: none | EasyVPN: 0 ||
Username: SKurekar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.227 | Public IP: 103.132.175.62 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:38:11 IST Sat Jun 6 2020 | Duration: 9h:01m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 366962971 | Bytes Rx: 155207908 | IP Addr: 10.150.236.227 | Public IP: 103.132.175.62 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:38:11 IST Sat Jun 6 2020 | Duration: 9h:01m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 366962971 | Bytes Rx: 155207908 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 290475 | Audit Session ID: 0a96cf6946eab0005edbbf6b | Security Group Tag: none | EasyVPN: 0 |Session ID: 290475 | Audit Session ID: 0a96cf6946eab0005edbbf6b | Security Group Tag: none | EasyVPN: 0 ||
Username: artpimpa | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC25 | IP Addr: 10.150.245.34 | Public IP: 157.33.176.108 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:53:27 IST Sat Jun 6 2020 | Duration: 8h:45m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 377737827 | Bytes Rx: 428659645 | IP Addr: 10.150.245.34 | Public IP: 157.33.176.108 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:53:27 IST Sat Jun 6 2020 | Duration: 8h:45m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 377737827 | Bytes Rx: 428659645 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 290487 | Audit Session ID: 0a96cf6946eb70005edbc2ff | Security Group Tag: none | EasyVPN: 0 |Session ID: 290487 | Audit Session ID: 0a96cf6946eb70005edbc2ff | Security Group Tag: none | EasyVPN: 0 ||
