sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: shrikesh.pawar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.58 | Public IP: 182.57.169.147 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:14:44 IST Tue Jun 23 2020 | Duration: 3d 10h:15m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 6624597173 | Bytes Rx: 1501358063 | IP Addr: 10.150.237.58 | Public IP: 182.57.169.147 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:14:44 IST Tue Jun 23 2020 | Duration: 3d 10h:15m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 6624597173 | Bytes Rx: 1501358063 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 54783 | Audit Session ID: 0a96cf690d5ff0005ef2317c | Security Group Tag: none | EasyVPN: 0 |Session ID: 54783 | Audit Session ID: 0a96cf690d5ff0005ef2317c | Security Group Tag: none | EasyVPN: 0 ||
Username: swapghol | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.98 | Public IP: 27.97.130.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:13:26 IST Sat Jun 27 2020 | Duration: 3h:16m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 27049140 | Bytes Rx: 5637872 | IP Addr: 10.150.237.98 | Public IP: 27.97.130.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:13:26 IST Sat Jun 27 2020 | Duration: 3h:16m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 27049140 | Bytes Rx: 5637872 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 66638 | Audit Session ID: 0a96cf691044e0005ef6881e | Security Group Tag: none | EasyVPN: 0 |Session ID: 66638 | Audit Session ID: 0a96cf691044e0005ef6881e | Security Group Tag: none | EasyVPN: 0 ||
Username: CKadekar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.235 | Public IP: 43.242.224.156 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:21:33 IST Sat Jun 27 2020 | Duration: 3h:08m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 4395407372 | Bytes Rx: 236366448 | IP Addr: 10.150.237.235 | Public IP: 43.242.224.156 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:21:33 IST Sat Jun 27 2020 | Duration: 3h:08m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 4395407372 | Bytes Rx: 236366448 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 66642 | Audit Session ID: 0a96cf69104520005ef68a05 | Security Group Tag: none | EasyVPN: 0 |Session ID: 66642 | Audit Session ID: 0a96cf69104520005ef68a05 | Security Group Tag: none | EasyVPN: 0 ||
Username: ganesh.patil | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.79 | Public IP: 116.14.174.211 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:27:31 IST Sat Jun 27 2020 | Duration: 3h:02m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 4207090701 | Bytes Rx: 102595044 | IP Addr: 10.150.237.79 | Public IP: 116.14.174.211 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:27:31 IST Sat Jun 27 2020 | Duration: 3h:02m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 4207090701 | Bytes Rx: 102595044 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 66647 | Audit Session ID: 0a96cf69104570005ef68b6b | Security Group Tag: none | EasyVPN: 0 |Session ID: 66647 | Audit Session ID: 0a96cf69104570005ef68b6b | Security Group Tag: none | EasyVPN: 0 ||
Username: Spuri | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.82 | Public IP: 103.114.224.107 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 05:38:27 IST Sat Jun 27 2020 | Duration: 2h:51m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 1710524964 | Bytes Rx: 163909040 | IP Addr: 10.150.237.82 | Public IP: 103.114.224.107 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 05:38:27 IST Sat Jun 27 2020 | Duration: 2h:51m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 1710524964 | Bytes Rx: 163909040 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 66655 | Audit Session ID: 0a96cf691045f0005ef68dfb | Security Group Tag: none | EasyVPN: 0 |Session ID: 66655 | Audit Session ID: 0a96cf691045f0005ef68dfb | Security Group Tag: none | EasyVPN: 0 ||
Username: aarsad | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.189 | Public IP: 103.86.180.210 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:42:04 IST Sat Jun 27 2020 | Duration: 2h:48m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 134633882 | Bytes Rx: 1015841723 | IP Addr: 10.150.236.189 | Public IP: 103.86.180.210 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:42:04 IST Sat Jun 27 2020 | Duration: 2h:48m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 134633882 | Bytes Rx: 1015841723 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 66659 | Audit Session ID: 0a96cf69104630005ef68ed4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 66659 | Audit Session ID: 0a96cf69104630005ef68ed4 | Security Group Tag: none | EasyVPN: 0 ||
Username: deepak.roman | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.185 | Public IP: 103.252.52.165 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:00:12 IST Sat Jun 27 2020 | Duration: 2h:30m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 200699297 | Bytes Rx: 67782379 | IP Addr: 10.150.237.185 | Public IP: 103.252.52.165 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:00:12 IST Sat Jun 27 2020 | Duration: 2h:30m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 200699297 | Bytes Rx: 67782379 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 66671 | Audit Session ID: 0a96cf691046f0005ef69314 | Security Group Tag: none | EasyVPN: 0 |Session ID: 66671 | Audit Session ID: 0a96cf691046f0005ef69314 | Security Group Tag: none | EasyVPN: 0 ||
Username: puja.gaikwad | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.70 | Public IP: 106.193.115.164 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:23:26 IST Sat Jun 27 2020 | Duration: 2h:06m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 20920494 | Bytes Rx: 9080240 | IP Addr: 10.150.237.70 | Public IP: 106.193.115.164 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:23:26 IST Sat Jun 27 2020 | Duration: 2h:06m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 20920494 | Bytes Rx: 9080240 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 66685 | Audit Session ID: 0a96cf691047d0005ef69886 | Security Group Tag: none | EasyVPN: 0 |Session ID: 66685 | Audit Session ID: 0a96cf691047d0005ef69886 | Security Group Tag: none | EasyVPN: 0 ||
Username: bhanchau | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.71 | Public IP: 106.193.105.238 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:24:31 IST Sat Jun 27 2020 | Duration: 2h:05m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 290864095 | Bytes Rx: 54947008 | IP Addr: 10.150.237.71 | Public IP: 106.193.105.238 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:24:31 IST Sat Jun 27 2020 | Duration: 2h:05m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 290864095 | Bytes Rx: 54947008 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 66686 | Audit Session ID: 0a96cf691047e0005ef698c7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 66686 | Audit Session ID: 0a96cf691047e0005ef698c7 | Security Group Tag: none | EasyVPN: 0 ||
Username: PrateekD | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.69 | Public IP: 157.43.79.204 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 06:41:16 IST Sat Jun 27 2020 | Duration: 1h:49m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 1840035180 | Bytes Rx: 112847720 | IP Addr: 10.150.236.69 | Public IP: 157.43.79.204 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 06:41:16 IST Sat Jun 27 2020 | Duration: 1h:49m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 1840035180 | Bytes Rx: 112847720 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 66695 | Audit Session ID: 0a96cf69104870005ef69cb4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 66695 | Audit Session ID: 0a96cf69104870005ef69cb4 | Security Group Tag: none | EasyVPN: 0 ||
Username: mbhole | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.71 | Public IP: 103.110.253.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:42:01 IST Sat Jun 27 2020 | Duration: 1h:48m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 82235751 | Bytes Rx: 14711663 | IP Addr: 10.150.236.71 | Public IP: 103.110.253.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:42:01 IST Sat Jun 27 2020 | Duration: 1h:48m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 82235751 | Bytes Rx: 14711663 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 66697 | Audit Session ID: 0a96cf69104890005ef69ce1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 66697 | Audit Session ID: 0a96cf69104890005ef69ce1 | Security Group Tag: none | EasyVPN: 0 ||
Username: majagdal | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.72 | Public IP: 49.35.213.189 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:43:10 IST Sat Jun 27 2020 | Duration: 1h:47m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 484337034 | Bytes Rx: 35309370 | IP Addr: 10.150.236.72 | Public IP: 49.35.213.189 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:43:10 IST Sat Jun 27 2020 | Duration: 1h:47m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 484337034 | Bytes Rx: 35309370 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 66699 | Audit Session ID: 0a96cf691048b0005ef69d26 | Security Group Tag: none | EasyVPN: 0 |Session ID: 66699 | Audit Session ID: 0a96cf691048b0005ef69d26 | Security Group Tag: none | EasyVPN: 0 ||
Username: nehedaoo | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.73 | Public IP: 27.62.152.95 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:43:22 IST Sat Jun 27 2020 | Duration: 1h:47m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 118278227 | Bytes Rx: 7898445 | IP Addr: 10.150.236.73 | Public IP: 27.62.152.95 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:43:22 IST Sat Jun 27 2020 | Duration: 1h:47m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 118278227 | Bytes Rx: 7898445 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 66700 | Audit Session ID: 0a96cf691048c0005ef69d32 | Security Group Tag: none | EasyVPN: 0 |Session ID: 66700 | Audit Session ID: 0a96cf691048c0005ef69d32 | Security Group Tag: none | EasyVPN: 0 ||
Username: AtulP | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.74 | Public IP: 106.193.232.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:43:30 IST Sat Jun 27 2020 | Duration: 1h:46m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 116371328 | Bytes Rx: 35738812 | IP Addr: 10.150.236.74 | Public IP: 106.193.232.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:43:30 IST Sat Jun 27 2020 | Duration: 1h:46m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 116371328 | Bytes Rx: 35738812 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 66701 | Audit Session ID: 0a96cf691048d0005ef69d3a | Security Group Tag: none | EasyVPN: 0 |Session ID: 66701 | Audit Session ID: 0a96cf691048d0005ef69d3a | Security Group Tag: none | EasyVPN: 0 ||
Username: vramchan | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.75 | Public IP: 106.193.200.86 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:44:34 IST Sat Jun 27 2020 | Duration: 1h:45m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 58818214 | Bytes Rx: 20168169 | IP Addr: 10.150.236.75 | Public IP: 106.193.200.86 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:44:34 IST Sat Jun 27 2020 | Duration: 1h:45m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 58818214 | Bytes Rx: 20168169 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 66702 | Audit Session ID: 0a96cf691048e0005ef69d7a | Security Group Tag: none | EasyVPN: 0 |Session ID: 66702 | Audit Session ID: 0a96cf691048e0005ef69d7a | Security Group Tag: none | EasyVPN: 0 ||
Username: PraSawan | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.76 | Public IP: 106.220.220.91 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:46:04 IST Sat Jun 27 2020 | Duration: 1h:44m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 196280635 | Bytes Rx: 47800596 | IP Addr: 10.150.236.76 | Public IP: 106.220.220.91 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:46:04 IST Sat Jun 27 2020 | Duration: 1h:44m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 196280635 | Bytes Rx: 47800596 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 66704 | Audit Session ID: 0a96cf69104900005ef69dd4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 66704 | Audit Session ID: 0a96cf69104900005ef69dd4 | Security Group Tag: none | EasyVPN: 0 ||
Username: akasar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.77 | Public IP: 182.48.244.245 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:46:06 IST Sat Jun 27 2020 | Duration: 1h:44m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 45771016 | Bytes Rx: 13743455 | IP Addr: 10.150.236.77 | Public IP: 182.48.244.245 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:46:06 IST Sat Jun 27 2020 | Duration: 1h:44m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 45771016 | Bytes Rx: 13743455 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 66705 | Audit Session ID: 0a96cf69104910005ef69dd6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 66705 | Audit Session ID: 0a96cf69104910005ef69dd6 | Security Group Tag: none | EasyVPN: 0 ||
Username: KKhair | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.239 | Public IP: 43.242.224.184 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:47:25 IST Sat Jun 27 2020 | Duration: 1h:42m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 54629592 | Bytes Rx: 49398862 | IP Addr: 10.150.237.239 | Public IP: 43.242.224.184 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:47:25 IST Sat Jun 27 2020 | Duration: 1h:42m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 54629592 | Bytes Rx: 49398862 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 66706 | Audit Session ID: 0a96cf69104920005ef69e25 | Security Group Tag: none | EasyVPN: 0 |Session ID: 66706 | Audit Session ID: 0a96cf69104920005ef69e25 | Security Group Tag: none | EasyVPN: 0 ||
Username: DiSankhe | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.240 | Public IP: 103.29.116.8 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:47:48 IST Sat Jun 27 2020 | Duration: 1h:42m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 50187319 | Bytes Rx: 9482408 | IP Addr: 10.150.237.240 | Public IP: 103.29.116.8 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:47:48 IST Sat Jun 27 2020 | Duration: 1h:42m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 50187319 | Bytes Rx: 9482408 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 66707 | Audit Session ID: 0a96cf69104930005ef69e3c | Security Group Tag: none | EasyVPN: 0 |Session ID: 66707 | Audit Session ID: 0a96cf69104930005ef69e3c | Security Group Tag: none | EasyVPN: 0 ||
Username: abhished | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.241 | Public IP: 223.228.48.178 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:47:59 IST Sat Jun 27 2020 | Duration: 1h:42m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 59926252 | Bytes Rx: 25288417 | IP Addr: 10.150.237.241 | Public IP: 223.228.48.178 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:47:59 IST Sat Jun 27 2020 | Duration: 1h:42m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 59926252 | Bytes Rx: 25288417 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 66708 | Audit Session ID: 0a96cf69104940005ef69e47 | Security Group Tag: none | EasyVPN: 0 |Session ID: 66708 | Audit Session ID: 0a96cf69104940005ef69e47 | Security Group Tag: none | EasyVPN: 0 ||
Username: hseth | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.242 | Public IP: 27.62.233.126 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:48:51 IST Sat Jun 27 2020 | Duration: 1h:41m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 99534165 | Bytes Rx: 23444350 | IP Addr: 10.150.237.242 | Public IP: 27.62.233.126 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:48:51 IST Sat Jun 27 2020 | Duration: 1h:41m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 99534165 | Bytes Rx: 23444350 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 66710 | Audit Session ID: 0a96cf69104960005ef69e7b | Security Group Tag: none | EasyVPN: 0 |Session ID: 66710 | Audit Session ID: 0a96cf69104960005ef69e7b | Security Group Tag: none | EasyVPN: 0 ||
