sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: PratKamb | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.172 | Public IP: 49.35.83.115 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:09:09 IST Sat Jul 18 2020 | Duration: 1d 21h:50m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 2420317973 | Bytes Rx: 527436033 | IP Addr: 10.150.238.172 | Public IP: 49.35.83.115 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:09:09 IST Sat Jul 18 2020 | Duration: 1d 21h:50m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 2420317973 | Bytes Rx: 527436033 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 128137 | Audit Session ID: 0a96cf6a1f4890005f12990d | Security Group Tag: none | EasyVPN: 0 |Session ID: 128137 | Audit Session ID: 0a96cf6a1f4890005f12990d | Security Group Tag: none | EasyVPN: 0 ||
Username: pshikalg | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.203 | Public IP: 106.193.176.54 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:18:53 IST Mon Jul 20 2020 | Duration: 2h:41m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 252800826 | Bytes Rx: 26970758 | IP Addr: 10.150.238.203 | Public IP: 106.193.176.54 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:18:53 IST Mon Jul 20 2020 | Duration: 2h:41m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 252800826 | Bytes Rx: 26970758 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131245 | Audit Session ID: 0a96cf6a200ad0005f14f805 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131245 | Audit Session ID: 0a96cf6a200ad0005f14f805 | Security Group Tag: none | EasyVPN: 0 ||
Username: PRASHPAW | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.53 | Public IP: 106.210.225.92 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:19:32 IST Mon Jul 20 2020 | Duration: 2h:40m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 189217858 | Bytes Rx: 37324653 | IP Addr: 10.150.239.53 | Public IP: 106.210.225.92 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:19:32 IST Mon Jul 20 2020 | Duration: 2h:40m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 189217858 | Bytes Rx: 37324653 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131246 | Audit Session ID: 0a96cf6a200ae0005f14f82c | Security Group Tag: none | EasyVPN: 0 |Session ID: 131246 | Audit Session ID: 0a96cf6a200ae0005f14f82c | Security Group Tag: none | EasyVPN: 0 ||
Username: prafulla.shitole | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.238.164 | Public IP: 27.4.1.25 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:19:53 IST Mon Jul 20 2020 | Duration: 2h:40m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 14658394 | Bytes Rx: 8961002 | IP Addr: 10.150.238.164 | Public IP: 27.4.1.25 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:19:53 IST Mon Jul 20 2020 | Duration: 2h:40m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 14658394 | Bytes Rx: 8961002 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131248 | Audit Session ID: 0a96cf6a200b00005f14f841 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131248 | Audit Session ID: 0a96cf6a200b00005f14f841 | Security Group Tag: none | EasyVPN: 0 ||
Username: nirmsing | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.239.69 | Public IP: 47.15.28.1 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:29:46 IST Mon Jul 20 2020 | Duration: 2h:30m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 45190420 | Bytes Rx: 40975382 | IP Addr: 10.150.239.69 | Public IP: 47.15.28.1 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:29:46 IST Mon Jul 20 2020 | Duration: 2h:30m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 45190420 | Bytes Rx: 40975382 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131255 | Audit Session ID: 0a96cf6a200b70005f14fa92 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131255 | Audit Session ID: 0a96cf6a200b70005f14fa92 | Security Group Tag: none | EasyVPN: 0 ||
Username: KaJadhav | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.191 | Public IP: 157.33.133.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:30:52 IST Mon Jul 20 2020 | Duration: 2h:29m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 216739406 | Bytes Rx: 41103513 | IP Addr: 10.150.239.191 | Public IP: 157.33.133.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:30:52 IST Mon Jul 20 2020 | Duration: 2h:29m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 216739406 | Bytes Rx: 41103513 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131260 | Audit Session ID: 0a96cf6a200bc0005f14fad4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131260 | Audit Session ID: 0a96cf6a200bc0005f14fad4 | Security Group Tag: none | EasyVPN: 0 ||
Username: spatne | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.66 | Public IP: 106.193.203.163 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:32:50 IST Mon Jul 20 2020 | Duration: 2h:27m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 82590628 | Bytes Rx: 40005232 | IP Addr: 10.150.239.66 | Public IP: 106.193.203.163 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:32:50 IST Mon Jul 20 2020 | Duration: 2h:27m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 82590628 | Bytes Rx: 40005232 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131261 | Audit Session ID: 0a96cf6a200bd0005f14fb4a | Security Group Tag: none | EasyVPN: 0 |Session ID: 131261 | Audit Session ID: 0a96cf6a200bd0005f14fb4a | Security Group Tag: none | EasyVPN: 0 ||
Username: DeveshSi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.218 | Public IP: 103.110.253.87 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:33:32 IST Mon Jul 20 2020 | Duration: 2h:26m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 248750673 | Bytes Rx: 108188768 | IP Addr: 10.150.238.218 | Public IP: 103.110.253.87 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:33:32 IST Mon Jul 20 2020 | Duration: 2h:26m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 248750673 | Bytes Rx: 108188768 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131262 | Audit Session ID: 0a96cf6a200be0005f14fb74 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131262 | Audit Session ID: 0a96cf6a200be0005f14fb74 | Security Group Tag: none | EasyVPN: 0 ||
Username: aishinde | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.228 | Public IP: 157.47.58.196 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:34:40 IST Mon Jul 20 2020 | Duration: 2h:25m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 137924622 | Bytes Rx: 59209965 | IP Addr: 10.150.238.228 | Public IP: 157.47.58.196 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:34:40 IST Mon Jul 20 2020 | Duration: 2h:25m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 137924622 | Bytes Rx: 59209965 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131263 | Audit Session ID: 0a96cf6a200bf0005f14fbb8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131263 | Audit Session ID: 0a96cf6a200bf0005f14fbb8 | Security Group Tag: none | EasyVPN: 0 ||
Username: pungosav | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.227 | Public IP: 106.220.90.18 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:35:53 IST Mon Jul 20 2020 | Duration: 2h:24m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 73187271 | Bytes Rx: 16219124 | IP Addr: 10.150.238.227 | Public IP: 106.220.90.18 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:35:53 IST Mon Jul 20 2020 | Duration: 2h:24m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 73187271 | Bytes Rx: 16219124 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131264 | Audit Session ID: 0a96cf6a200c00005f14fc01 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131264 | Audit Session ID: 0a96cf6a200c00005f14fc01 | Security Group Tag: none | EasyVPN: 0 ||
Username: chayan.saha | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.222 | Public IP: 223.225.33.59 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:38:01 IST Mon Jul 20 2020 | Duration: 2h:22m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 162683763 | Bytes Rx: 52105667 | IP Addr: 10.150.238.222 | Public IP: 223.225.33.59 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:38:01 IST Mon Jul 20 2020 | Duration: 2h:22m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 162683763 | Bytes Rx: 52105667 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131266 | Audit Session ID: 0a96cf6a200c20005f14fc81 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131266 | Audit Session ID: 0a96cf6a200c20005f14fc81 | Security Group Tag: none | EasyVPN: 0 ||
Username: mayurlal | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.239.3 | Public IP: 106.193.218.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:38:24 IST Mon Jul 20 2020 | Duration: 2h:21m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 251239434 | Bytes Rx: 60371485 | IP Addr: 10.150.239.3 | Public IP: 106.193.218.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:38:24 IST Mon Jul 20 2020 | Duration: 2h:21m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 251239434 | Bytes Rx: 60371485 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131268 | Audit Session ID: 0a96cf6a200c40005f14fc98 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131268 | Audit Session ID: 0a96cf6a200c40005f14fc98 | Security Group Tag: none | EasyVPN: 0 ||
Username: gaychava | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.2 | Public IP: 42.106.100.62 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:38:27 IST Mon Jul 20 2020 | Duration: 2h:21m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 72171092 | Bytes Rx: 32427819 | IP Addr: 10.150.239.2 | Public IP: 42.106.100.62 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:38:27 IST Mon Jul 20 2020 | Duration: 2h:21m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 72171092 | Bytes Rx: 32427819 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131270 | Audit Session ID: 0a96cf6a200c60005f14fc9b | Security Group Tag: none | EasyVPN: 0 |Session ID: 131270 | Audit Session ID: 0a96cf6a200c60005f14fc9b | Security Group Tag: none | EasyVPN: 0 ||
Username: KDere | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.4 | Public IP: 106.220.230.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:39:09 IST Mon Jul 20 2020 | Duration: 2h:20m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 73523880 | Bytes Rx: 30387109 | IP Addr: 10.150.239.4 | Public IP: 106.220.230.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:39:09 IST Mon Jul 20 2020 | Duration: 2h:20m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 73523880 | Bytes Rx: 30387109 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131271 | Audit Session ID: 0a96cf6a200c70005f14fcc5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131271 | Audit Session ID: 0a96cf6a200c70005f14fcc5 | Security Group Tag: none | EasyVPN: 0 ||
Username: nmohanty | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.239.50 | Public IP: 103.110.252.39 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:48:12 IST Mon Jul 20 2020 | Duration: 2h:11m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 65953918 | Bytes Rx: 13091354 | IP Addr: 10.150.239.50 | Public IP: 103.110.252.39 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:48:12 IST Mon Jul 20 2020 | Duration: 2h:11m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 65953918 | Bytes Rx: 13091354 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131273 | Audit Session ID: 0a96cf6a200c90005f14fee4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131273 | Audit Session ID: 0a96cf6a200c90005f14fee4 | Security Group Tag: none | EasyVPN: 0 ||
Username: sosonawa | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.73 | Public IP: 103.207.149.76 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:48:46 IST Mon Jul 20 2020 | Duration: 2h:11m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 70409856 | Bytes Rx: 21135522 | IP Addr: 10.150.239.73 | Public IP: 103.207.149.76 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:48:46 IST Mon Jul 20 2020 | Duration: 2h:11m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 70409856 | Bytes Rx: 21135522 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131274 | Audit Session ID: 0a96cf6a200ca0005f14ff06 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131274 | Audit Session ID: 0a96cf6a200ca0005f14ff06 | Security Group Tag: none | EasyVPN: 0 ||
Username: ArunTiwa | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.239.76 | Public IP: 106.215.255.252 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:48:54 IST Mon Jul 20 2020 | Duration: 2h:11m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 412487836 | Bytes Rx: 69797410 | IP Addr: 10.150.239.76 | Public IP: 106.215.255.252 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:48:54 IST Mon Jul 20 2020 | Duration: 2h:11m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 412487836 | Bytes Rx: 69797410 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131275 | Audit Session ID: 0a96cf6a200cb0005f14ff0e | Security Group Tag: none | EasyVPN: 0 |Session ID: 131275 | Audit Session ID: 0a96cf6a200cb0005f14ff0e | Security Group Tag: none | EasyVPN: 0 ||
Username: shivakrs | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.239.75 | Public IP: 103.41.90.25 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:48:56 IST Mon Jul 20 2020 | Duration: 2h:11m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 827323158 | Bytes Rx: 65682157 | IP Addr: 10.150.239.75 | Public IP: 103.41.90.25 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:48:56 IST Mon Jul 20 2020 | Duration: 2h:11m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 827323158 | Bytes Rx: 65682157 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131276 | Audit Session ID: 0a96cf6a200cc0005f14ff10 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131276 | Audit Session ID: 0a96cf6a200cc0005f14ff10 | Security Group Tag: none | EasyVPN: 0 ||
Username: gaurphul | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.239.77 | Public IP: 106.220.92.163 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:49:35 IST Mon Jul 20 2020 | Duration: 2h:10m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 32641767 | Bytes Rx: 13258333 | IP Addr: 10.150.239.77 | Public IP: 106.220.92.163 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:49:35 IST Mon Jul 20 2020 | Duration: 2h:10m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 32641767 | Bytes Rx: 13258333 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131279 | Audit Session ID: 0a96cf6a200cf0005f14ff37 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131279 | Audit Session ID: 0a96cf6a200cf0005f14ff37 | Security Group Tag: none | EasyVPN: 0 ||
Username: karamsin | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.78 | Public IP: 180.214.156.58 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:49:41 IST Mon Jul 20 2020 | Duration: 2h:10m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 109761507 | Bytes Rx: 24425403 | IP Addr: 10.150.239.78 | Public IP: 180.214.156.58 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:49:41 IST Mon Jul 20 2020 | Duration: 2h:10m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 109761507 | Bytes Rx: 24425403 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131280 | Audit Session ID: 0a96cf6a200d00005f14ff3d | Security Group Tag: none | EasyVPN: 0 |Session ID: 131280 | Audit Session ID: 0a96cf6a200d00005f14ff3d | Security Group Tag: none | EasyVPN: 0 ||
