sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: shreeshp | Group: Mac_Test | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.145.233.185 | Public IP: 188.211.162.219 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:11:40 UTC Wed Jun 3 2020 | Duration: 19d 21h:18m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 33962155682 | Bytes Rx: 15776757803 | IP Addr: 10.145.233.185 | Public IP: 188.211.162.219 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:11:40 UTC Wed Jun 3 2020 | Duration: 19d 21h:18m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 33962155682 | Bytes Rx: 15776757803 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 79614 | Audit Session ID: 0a910728136fe0005ed7a18c | Security Group Tag: none | EasyVPN: 0 |Session ID: 79614 | Audit Session ID: 0a910728136fe0005ed7a18c | Security Group Tag: none | EasyVPN: 0 ||
Username: PRajegha | Group: Mac_Test | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.145.233.127 | Public IP: 106.76.78.199 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 03:55:09 UTC Mon Jun 22 2020 | Duration: 1d 6h:35m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 1029910516 | Bytes Rx: 131922276 | IP Addr: 10.145.233.127 | Public IP: 106.76.78.199 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 03:55:09 UTC Mon Jun 22 2020 | Duration: 1d 6h:35m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 1029910516 | Bytes Rx: 131922276 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 85984 | Audit Session ID: 0a91072814fe00005ef02b9d | Security Group Tag: none | EasyVPN: 0 |Session ID: 85984 | Audit Session ID: 0a91072814fe00005ef02b9d | Security Group Tag: none | EasyVPN: 0 ||
Username: roopsing | Group: Mac_Test | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.145.233.138 | Public IP: 42.108.167.213 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 04:27:21 UTC Mon Jun 22 2020 | Duration: 1d 6h:03m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 1112275891 | Bytes Rx: 451272839 | IP Addr: 10.145.233.138 | Public IP: 42.108.167.213 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 04:27:21 UTC Mon Jun 22 2020 | Duration: 1d 6h:03m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 1112275891 | Bytes Rx: 451272839 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 85995 | Audit Session ID: 0a91072814feb0005ef03329 | Security Group Tag: none | EasyVPN: 0 |Session ID: 85995 | Audit Session ID: 0a91072814feb0005ef03329 | Security Group Tag: none | EasyVPN: 0 ||
Username: marmanzo | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.136 | Public IP: 93.43.203.180 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:27:41 UTC Mon Jun 22 2020 | Duration: 1d 3h:02m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 1823717635 | Bytes Rx: 642024653 | IP Addr: 10.145.233.136 | Public IP: 93.43.203.180 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:27:41 UTC Mon Jun 22 2020 | Duration: 1d 3h:02m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 1823717635 | Bytes Rx: 642024653 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 86146 | Audit Session ID: 0a910728150820005ef05d6d | Security Group Tag: none | EasyVPN: 0 |Session ID: 86146 | Audit Session ID: 0a910728150820005ef05d6d | Security Group Tag: none | EasyVPN: 0 ||
Username: mwest | Group: Mac_Test | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.145.233.186 | Public IP: 109.158.111.6 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:53:50 UTC Mon Jun 22 2020 | Duration: 1d 2h:36m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 3198314793 | Bytes Rx: 1111541585 | IP Addr: 10.145.233.186 | Public IP: 109.158.111.6 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:53:50 UTC Mon Jun 22 2020 | Duration: 1d 2h:36m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 3198314793 | Bytes Rx: 1111541585 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 86176 | Audit Session ID: 0a910728150a00005ef0638e | Security Group Tag: none | EasyVPN: 0 |Session ID: 86176 | Audit Session ID: 0a910728150a00005ef0638e | Security Group Tag: none | EasyVPN: 0 ||
Username: bkashyap | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.233 | Public IP: 109.154.3.33 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:00:49 UTC Mon Jun 22 2020 | Duration: 1d 2h:29m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 1328993736 | Bytes Rx: 592951201 | IP Addr: 10.145.233.233 | Public IP: 109.154.3.33 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:00:49 UTC Mon Jun 22 2020 | Duration: 1d 2h:29m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 1328993736 | Bytes Rx: 592951201 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 86186 | Audit Session ID: 0a910728150aa0005ef06531 | Security Group Tag: none | EasyVPN: 0 |Session ID: 86186 | Audit Session ID: 0a910728150aa0005ef06531 | Security Group Tag: none | EasyVPN: 0 ||
Username: PRajegha | Group: Mac_Test | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.145.233.246 | Public IP: 106.67.167.24 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:33:21 UTC Mon Jun 22 2020 | Duration: 1d 1h:57m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 1922849883 | Bytes Rx: 278671825 | IP Addr: 10.145.233.246 | Public IP: 106.67.167.24 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:33:21 UTC Mon Jun 22 2020 | Duration: 1d 1h:57m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 1922849883 | Bytes Rx: 278671825 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 86229 | Audit Session ID: 0a910728150d50005ef06cd1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 86229 | Audit Session ID: 0a910728150d50005ef06cd1 | Security Group Tag: none | EasyVPN: 0 ||
Username: shubhadeep.paul | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.173 | Public IP: 89.36.68.34 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:52:25 UTC Mon Jun 22 2020 | Duration: 1d 1h:37m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 2710916907 | Bytes Rx: 3250777169 | IP Addr: 10.145.233.173 | Public IP: 89.36.68.34 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:52:25 UTC Mon Jun 22 2020 | Duration: 1d 1h:37m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 2710916907 | Bytes Rx: 3250777169 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 86243 | Audit Session ID: 0a910728150e30005ef07149 | Security Group Tag: none | EasyVPN: 0 |Session ID: 86243 | Audit Session ID: 0a910728150e30005ef07149 | Security Group Tag: none | EasyVPN: 0 ||
Username: mcox | Group: Mac_Test | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.145.233.163 | Public IP: 79.159.221.93 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:05:14 UTC Mon Jun 22 2020 | Duration: 1d 1h:25m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 623623219 | Bytes Rx: 178976585 | IP Addr: 10.145.233.163 | Public IP: 79.159.221.93 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:05:14 UTC Mon Jun 22 2020 | Duration: 1d 1h:25m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 623623219 | Bytes Rx: 178976585 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 86248 | Audit Session ID: 0a910728150e80005ef0744a | Security Group Tag: none | EasyVPN: 0 |Session ID: 86248 | Audit Session ID: 0a910728150e80005ef0744a | Security Group Tag: none | EasyVPN: 0 ||
Username: verma.aman | Group: Mac_Test | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.145.233.254 | Public IP: 1.38.42.11 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:28:26 UTC Mon Jun 22 2020 | Duration: 1d 0h:01m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 1030123744 | Bytes Rx: 187946672 | IP Addr: 10.145.233.254 | Public IP: 1.38.42.11 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:28:26 UTC Mon Jun 22 2020 | Duration: 1d 0h:01m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 1030123744 | Bytes Rx: 187946672 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 86301 | Audit Session ID: 0a9107281511d0005ef087ca | Security Group Tag: none | EasyVPN: 0 |Session ID: 86301 | Audit Session ID: 0a9107281511d0005ef087ca | Security Group Tag: none | EasyVPN: 0 ||
Username: Stevej | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.155 | Public IP: 82.7.171.109 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:48:46 UTC Mon Jun 22 2020 | Duration: 20h:41m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 469102274 | Bytes Rx: 117418556 | IP Addr: 10.145.233.155 | Public IP: 82.7.171.109 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:48:46 UTC Mon Jun 22 2020 | Duration: 20h:41m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 469102274 | Bytes Rx: 117418556 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 86402 | Audit Session ID: 0a910728151820005ef0b6be | Security Group Tag: none | EasyVPN: 0 |Session ID: 86402 | Audit Session ID: 0a910728151820005ef0b6be | Security Group Tag: none | EasyVPN: 0 ||
Username: ahollowa | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.237 | Public IP: 86.20.115.12 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:24:39 UTC Mon Jun 22 2020 | Duration: 20h:05m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 564671225 | Bytes Rx: 110299307 | IP Addr: 10.145.233.237 | Public IP: 86.20.115.12 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:24:39 UTC Mon Jun 22 2020 | Duration: 20h:05m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 564671225 | Bytes Rx: 110299307 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 86417 | Audit Session ID: 0a910728151910005ef0bf27 | Security Group Tag: none | EasyVPN: 0 |Session ID: 86417 | Audit Session ID: 0a910728151910005ef0bf27 | Security Group Tag: none | EasyVPN: 0 ||
Username: vinaysh | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.230 | Public IP: 90.214.217.222 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:56:28 UTC Mon Jun 22 2020 | Duration: 16h:33m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 449866551 | Bytes Rx: 171459099 | IP Addr: 10.145.233.230 | Public IP: 90.214.217.222 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:56:28 UTC Mon Jun 22 2020 | Duration: 16h:33m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 449866551 | Bytes Rx: 171459099 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 86471 | Audit Session ID: 0a910728151c70005ef0f0cc | Security Group Tag: none | EasyVPN: 0 |Session ID: 86471 | Audit Session ID: 0a910728151c70005ef0f0cc | Security Group Tag: none | EasyVPN: 0 ||
Username: agrover | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.212 | Public IP: 106.215.50.159 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 02:51:56 UTC Tue Jun 23 2020 | Duration: 7h:38m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 1523526140 | Bytes Rx: 160742818 | IP Addr: 10.145.233.212 | Public IP: 106.215.50.159 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 02:51:56 UTC Tue Jun 23 2020 | Duration: 7h:38m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 1523526140 | Bytes Rx: 160742818 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 86519 | Audit Session ID: 0a910728151f70005ef16e4c | Security Group Tag: none | EasyVPN: 0 |Session ID: 86519 | Audit Session ID: 0a910728151f70005ef16e4c | Security Group Tag: none | EasyVPN: 0 ||
Username: sksmore | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.216 | Public IP: 1.39.29.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:21:58 UTC Tue Jun 23 2020 | Duration: 7h:08m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 323286311 | Bytes Rx: 46422466 | IP Addr: 10.145.233.216 | Public IP: 1.39.29.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:21:58 UTC Tue Jun 23 2020 | Duration: 7h:08m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 323286311 | Bytes Rx: 46422466 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 86527 | Audit Session ID: 0a910728151ff0005ef17556 | Security Group Tag: none | EasyVPN: 0 |Session ID: 86527 | Audit Session ID: 0a910728151ff0005ef17556 | Security Group Tag: none | EasyVPN: 0 ||
Username: roopsing | Group: Mac_Test | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.145.233.215 | Public IP: 42.108.167.213 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:24:30 UTC Tue Jun 23 2020 | Duration: 7h:05m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 277225834 | Bytes Rx: 185645026 | IP Addr: 10.145.233.215 | Public IP: 42.108.167.213 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:24:30 UTC Tue Jun 23 2020 | Duration: 7h:05m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 277225834 | Bytes Rx: 185645026 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 86528 | Audit Session ID: 0a910728152000005ef175ee | Security Group Tag: none | EasyVPN: 0 |Session ID: 86528 | Audit Session ID: 0a910728152000005ef175ee | Security Group Tag: none | EasyVPN: 0 ||
Username: SaBajpai | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.218 | Public IP: 210.10.4.120 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:34:25 UTC Tue Jun 23 2020 | Duration: 6h:55m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 124025877 | Bytes Rx: 93017294 | IP Addr: 10.145.233.218 | Public IP: 210.10.4.120 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:34:25 UTC Tue Jun 23 2020 | Duration: 6h:55m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 124025877 | Bytes Rx: 93017294 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 86530 | Audit Session ID: 0a910728152020005ef17841 | Security Group Tag: none | EasyVPN: 0 |Session ID: 86530 | Audit Session ID: 0a910728152020005ef17841 | Security Group Tag: none | EasyVPN: 0 ||
Username: chikumar | Group: Mac_Test | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.145.233.222 | Public IP: 47.30.194.214 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:48:56 UTC Tue Jun 23 2020 | Duration: 6h:41m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 264742299 | Bytes Rx: 137410563 | IP Addr: 10.145.233.222 | Public IP: 47.30.194.214 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:48:56 UTC Tue Jun 23 2020 | Duration: 6h:41m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 264742299 | Bytes Rx: 137410563 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 86533 | Audit Session ID: 0a910728152050005ef17ba8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 86533 | Audit Session ID: 0a910728152050005ef17ba8 | Security Group Tag: none | EasyVPN: 0 ||
Username: Npulgam | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.213 | Public IP: 42.106.254.173 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 03:52:45 UTC Tue Jun 23 2020 | Duration: 6h:37m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 75615140 | Bytes Rx: 28383565 | IP Addr: 10.145.233.213 | Public IP: 42.106.254.173 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 03:52:45 UTC Tue Jun 23 2020 | Duration: 6h:37m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 75615140 | Bytes Rx: 28383565 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 86534 | Audit Session ID: 0a910728152060005ef17c8d | Security Group Tag: none | EasyVPN: 0 |Session ID: 86534 | Audit Session ID: 0a910728152060005ef17c8d | Security Group Tag: none | EasyVPN: 0 ||
Username: SarikaS | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.223 | Public IP: 42.111.10.232 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:26:05 UTC Tue Jun 23 2020 | Duration: 6h:04m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 221832668 | Bytes Rx: 59032165 | IP Addr: 10.145.233.223 | Public IP: 42.111.10.232 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:26:05 UTC Tue Jun 23 2020 | Duration: 6h:04m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 221832668 | Bytes Rx: 59032165 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 86537 | Audit Session ID: 0a910728152090005ef1845d | Security Group Tag: none | EasyVPN: 0 |Session ID: 86537 | Audit Session ID: 0a910728152090005ef1845d | Security Group Tag: none | EasyVPN: 0 ||
Username: aditgaur | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.211 | Public IP: 1.39.189.215 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:28:35 UTC Tue Jun 23 2020 | Duration: 6h:01m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 1153069060 | Bytes Rx: 350660872 | IP Addr: 10.145.233.211 | Public IP: 1.39.189.215 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:28:35 UTC Tue Jun 23 2020 | Duration: 6h:01m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 1153069060 | Bytes Rx: 350660872 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 86538 | Audit Session ID: 0a9107281520a0005ef184f3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 86538 | Audit Session ID: 0a9107281520a0005ef184f3 | Security Group Tag: none | EasyVPN: 0 ||
