sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: shreeshp | Group: Mac_Test | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.145.233.185 | Public IP: 188.211.162.219 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:11:40 UTC Wed Jun 3 2020 | Duration: 19d 23h:18m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 34083163855 | Bytes Rx: 15844458799 | IP Addr: 10.145.233.185 | Public IP: 188.211.162.219 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:11:40 UTC Wed Jun 3 2020 | Duration: 19d 23h:18m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 34083163855 | Bytes Rx: 15844458799 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 79614 | Audit Session ID: 0a910728136fe0005ed7a18c | Security Group Tag: none | EasyVPN: 0 |Session ID: 79614 | Audit Session ID: 0a910728136fe0005ed7a18c | Security Group Tag: none | EasyVPN: 0 ||
Username: ahamadac | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.13 | Public IP: 146.198.120.192 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:47:25 UTC Tue Jun 23 2020 | Duration: 5h:42m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 604383981 | Bytes Rx: 170309512 | IP Addr: 10.145.232.13 | Public IP: 146.198.120.192 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:47:25 UTC Tue Jun 23 2020 | Duration: 5h:42m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 604383981 | Bytes Rx: 170309512 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 86595 | Audit Session ID: 0a910728152430005ef1a57d | Security Group Tag: none | EasyVPN: 0 |Session ID: 86595 | Audit Session ID: 0a910728152430005ef1a57d | Security Group Tag: none | EasyVPN: 0 ||
Username: mohbouab | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.15 | Public IP: 92.0.83.168 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:49:28 UTC Tue Jun 23 2020 | Duration: 5h:40m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 832252420 | Bytes Rx: 102492516 | IP Addr: 10.145.232.15 | Public IP: 92.0.83.168 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:49:28 UTC Tue Jun 23 2020 | Duration: 5h:40m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 832252420 | Bytes Rx: 102492516 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 86598 | Audit Session ID: 0a910728152460005ef1a5f8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 86598 | Audit Session ID: 0a910728152460005ef1a5f8 | Security Group Tag: none | EasyVPN: 0 ||
Username: venkatachalam.s | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.19 | Public IP: 176.253.2.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:51:13 UTC Tue Jun 23 2020 | Duration: 5h:39m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 658260330 | Bytes Rx: 73358329 | IP Addr: 10.145.232.19 | Public IP: 176.253.2.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:51:13 UTC Tue Jun 23 2020 | Duration: 5h:39m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 658260330 | Bytes Rx: 73358329 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 86602 | Audit Session ID: 0a9107281524a0005ef1a661 | Security Group Tag: none | EasyVPN: 0 |Session ID: 86602 | Audit Session ID: 0a9107281524a0005ef1a661 | Security Group Tag: none | EasyVPN: 0 ||
Username: DeepSwam | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.188 | Public IP: 42.111.151.221 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:57:20 UTC Tue Jun 23 2020 | Duration: 5h:33m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 145439366 | Bytes Rx: 81711030 | IP Addr: 10.145.233.188 | Public IP: 42.111.151.221 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:57:20 UTC Tue Jun 23 2020 | Duration: 5h:33m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 145439366 | Bytes Rx: 81711030 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 86610 | Audit Session ID: 0a910728152520005ef1a7d0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 86610 | Audit Session ID: 0a910728152520005ef1a7d0 | Security Group Tag: none | EasyVPN: 0 ||
Username: narmstro | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.243 | Public IP: 82.46.1.68 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:59:22 UTC Tue Jun 23 2020 | Duration: 5h:31m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 108041798 | Bytes Rx: 42104027 | IP Addr: 10.145.233.243 | Public IP: 82.46.1.68 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:59:22 UTC Tue Jun 23 2020 | Duration: 5h:31m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 108041798 | Bytes Rx: 42104027 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 86611 | Audit Session ID: 0a910728152530005ef1a84a | Security Group Tag: none | EasyVPN: 0 |Session ID: 86611 | Audit Session ID: 0a910728152530005ef1a84a | Security Group Tag: none | EasyVPN: 0 ||
Username: drini | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: Jabber | IP Addr: 10.145.248.118 | Public IP: 188.211.163.154 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:00:31 UTC Tue Jun 23 2020 | Duration: 5h:29m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 586859749 | Bytes Rx: 230072703 | IP Addr: 10.145.248.118 | Public IP: 188.211.163.154 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:00:31 UTC Tue Jun 23 2020 | Duration: 5h:29m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 586859749 | Bytes Rx: 230072703 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 86612 | Audit Session ID: 0a910728152540005ef1a88f | Security Group Tag: none | EasyVPN: 0 |Session ID: 86612 | Audit Session ID: 0a910728152540005ef1a88f | Security Group Tag: none | EasyVPN: 0 ||
Username: bkdesai | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: Jabber | IP Addr: 10.145.248.119 | Public IP: 85.211.155.9 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:00:36 UTC Tue Jun 23 2020 | Duration: 5h:29m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 671043499 | Bytes Rx: 218038952 | IP Addr: 10.145.248.119 | Public IP: 85.211.155.9 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:00:36 UTC Tue Jun 23 2020 | Duration: 5h:29m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 671043499 | Bytes Rx: 218038952 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 86613 | Audit Session ID: 0a910728152550005ef1a894 | Security Group Tag: none | EasyVPN: 0 |Session ID: 86613 | Audit Session ID: 0a910728152550005ef1a894 | Security Group Tag: none | EasyVPN: 0 ||
Username: pkuttata | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: Jabber | IP Addr: 10.145.248.120 | Public IP: 86.141.115.50 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:08:39 UTC Tue Jun 23 2020 | Duration: 5h:21m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 362019184 | Bytes Rx: 134432341 | IP Addr: 10.145.248.120 | Public IP: 86.141.115.50 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:08:39 UTC Tue Jun 23 2020 | Duration: 5h:21m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 362019184 | Bytes Rx: 134432341 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 86617 | Audit Session ID: 0a910728152590005ef1aa77 | Security Group Tag: none | EasyVPN: 0 |Session ID: 86617 | Audit Session ID: 0a910728152590005ef1aa77 | Security Group Tag: none | EasyVPN: 0 ||
Username: nsrirama | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.23 | Public IP: 42.111.154.118 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:09:26 UTC Tue Jun 23 2020 | Duration: 5h:20m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 285703940 | Bytes Rx: 147539057 | IP Addr: 10.145.232.23 | Public IP: 42.111.154.118 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:09:26 UTC Tue Jun 23 2020 | Duration: 5h:20m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 285703940 | Bytes Rx: 147539057 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 86619 | Audit Session ID: 0a9107281525b0005ef1aaa6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 86619 | Audit Session ID: 0a9107281525b0005ef1aaa6 | Security Group Tag: none | EasyVPN: 0 ||
Username: ashenoy | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.24 | Public IP: 42.106.216.34 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:11:05 UTC Tue Jun 23 2020 | Duration: 5h:19m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 1305302853 | Bytes Rx: 402329181 | IP Addr: 10.145.232.24 | Public IP: 42.106.216.34 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:11:05 UTC Tue Jun 23 2020 | Duration: 5h:19m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 1305302853 | Bytes Rx: 402329181 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 86621 | Audit Session ID: 0a9107281525d0005ef1ab09 | Security Group Tag: none | EasyVPN: 0 |Session ID: 86621 | Audit Session ID: 0a9107281525d0005ef1ab09 | Security Group Tag: none | EasyVPN: 0 ||
Username: cslopez | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.251 | Public IP: 90.127.49.248 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:13:24 UTC Tue Jun 23 2020 | Duration: 5h:17m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 643496796 | Bytes Rx: 58258990 | IP Addr: 10.145.233.251 | Public IP: 90.127.49.248 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:13:24 UTC Tue Jun 23 2020 | Duration: 5h:17m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 643496796 | Bytes Rx: 58258990 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 86624 | Audit Session ID: 0a910728152600005ef1ab94 | Security Group Tag: none | EasyVPN: 0 |Session ID: 86624 | Audit Session ID: 0a910728152600005ef1ab94 | Security Group Tag: none | EasyVPN: 0 ||
Username: hshah | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.187 | Public IP: 90.218.110.61 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:16:30 UTC Tue Jun 23 2020 | Duration: 5h:13m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 733886220 | Bytes Rx: 4863520779 | IP Addr: 10.145.233.187 | Public IP: 90.218.110.61 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:16:30 UTC Tue Jun 23 2020 | Duration: 5h:13m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 733886220 | Bytes Rx: 4863520779 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 86629 | Audit Session ID: 0a910728152650005ef1ac4e | Security Group Tag: none | EasyVPN: 0 |Session ID: 86629 | Audit Session ID: 0a910728152650005ef1ac4e | Security Group Tag: none | EasyVPN: 0 ||
Username: Rvaldes | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.189 | Public IP: 176.82.63.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:18:46 UTC Tue Jun 23 2020 | Duration: 5h:11m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 462269562 | Bytes Rx: 74341294 | IP Addr: 10.145.233.189 | Public IP: 176.82.63.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:18:46 UTC Tue Jun 23 2020 | Duration: 5h:11m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 462269562 | Bytes Rx: 74341294 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 86630 | Audit Session ID: 0a910728152660005ef1acd6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 86630 | Audit Session ID: 0a910728152660005ef1acd6 | Security Group Tag: none | EasyVPN: 0 ||
Username: Pabhyank | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.17 | Public IP: 86.142.220.102 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:22:15 UTC Tue Jun 23 2020 | Duration: 5h:08m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 205258632 | Bytes Rx: 80297877 | IP Addr: 10.145.232.17 | Public IP: 86.142.220.102 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:22:15 UTC Tue Jun 23 2020 | Duration: 5h:08m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 205258632 | Bytes Rx: 80297877 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 86634 | Audit Session ID: 0a9107281526a0005ef1ada7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 86634 | Audit Session ID: 0a9107281526a0005ef1ada7 | Security Group Tag: none | EasyVPN: 0 ||
Username: wsievert | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.27 | Public IP: 79.226.84.42 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:24:48 UTC Tue Jun 23 2020 | Duration: 5h:05m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 1782937171 | Bytes Rx: 9695086990 | IP Addr: 10.145.232.27 | Public IP: 79.226.84.42 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:24:48 UTC Tue Jun 23 2020 | Duration: 5h:05m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 1782937171 | Bytes Rx: 9695086990 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 86636 | Audit Session ID: 0a9107281526c0005ef1ae40 | Security Group Tag: none | EasyVPN: 0 |Session ID: 86636 | Audit Session ID: 0a9107281526c0005ef1ae40 | Security Group Tag: none | EasyVPN: 0 ||
Username: sgajend | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.29 | Public IP: 42.111.130.152 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:30:21 UTC Tue Jun 23 2020 | Duration: 5h:00m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 66171723 | Bytes Rx: 41240286 | IP Addr: 10.145.232.29 | Public IP: 42.111.130.152 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:30:21 UTC Tue Jun 23 2020 | Duration: 5h:00m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 66171723 | Bytes Rx: 41240286 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 86639 | Audit Session ID: 0a9107281526f0005ef1af8d | Security Group Tag: none | EasyVPN: 0 |Session ID: 86639 | Audit Session ID: 0a9107281526f0005ef1af8d | Security Group Tag: none | EasyVPN: 0 ||
Username: pvalk | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.210 | Public IP: 95.96.253.161 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:31:31 UTC Tue Jun 23 2020 | Duration: 4h:58m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 1115842719 | Bytes Rx: 806713126 | IP Addr: 10.145.233.210 | Public IP: 95.96.253.161 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:31:31 UTC Tue Jun 23 2020 | Duration: 4h:58m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 1115842719 | Bytes Rx: 806713126 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 86640 | Audit Session ID: 0a910728152700005ef1afd3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 86640 | Audit Session ID: 0a910728152700005ef1afd3 | Security Group Tag: none | EasyVPN: 0 ||
Username: PBurnett | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.221 | Public IP: 86.19.38.32 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:31:46 UTC Tue Jun 23 2020 | Duration: 4h:58m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 86389367 | Bytes Rx: 84126975 | IP Addr: 10.145.233.221 | Public IP: 86.19.38.32 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:31:46 UTC Tue Jun 23 2020 | Duration: 4h:58m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 86389367 | Bytes Rx: 84126975 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 86641 | Audit Session ID: 0a910728152710005ef1afe2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 86641 | Audit Session ID: 0a910728152710005ef1afe2 | Security Group Tag: none | EasyVPN: 0 ||
Username: bvenkate | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.229 | Public IP: 106.198.117.234 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:32:09 UTC Tue Jun 23 2020 | Duration: 4h:58m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 55376006 | Bytes Rx: 36164589 | IP Addr: 10.145.233.229 | Public IP: 106.198.117.234 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:32:09 UTC Tue Jun 23 2020 | Duration: 4h:58m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 55376006 | Bytes Rx: 36164589 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 86642 | Audit Session ID: 0a910728152720005ef1aff9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 86642 | Audit Session ID: 0a910728152720005ef1aff9 | Security Group Tag: none | EasyVPN: 0 ||
Username: ctoon | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.30 | Public IP: 86.178.68.121 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:33:02 UTC Tue Jun 23 2020 | Duration: 4h:57m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 372495685 | Bytes Rx: 119594654 | IP Addr: 10.145.232.30 | Public IP: 86.178.68.121 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:33:02 UTC Tue Jun 23 2020 | Duration: 4h:57m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 372495685 | Bytes Rx: 119594654 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 86643 | Audit Session ID: 0a910728152730005ef1b02e | Security Group Tag: none | EasyVPN: 0 |Session ID: 86643 | Audit Session ID: 0a910728152730005ef1b02e | Security Group Tag: none | EasyVPN: 0 ||
