sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: mheeley | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.237 | Public IP: 5.65.65.153 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:14:38 UTC Wed Jun 3 2020 | Duration: 8d 19h:47m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 5608928172 | Bytes Rx: 836436506 | IP Addr: 10.145.232.237 | Public IP: 5.65.65.153 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:14:38 UTC Wed Jun 3 2020 | Duration: 8d 19h:47m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 5608928172 | Bytes Rx: 836436506 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 79585 | Audit Session ID: 0a910728136e10005ed7942e | Security Group Tag: none | EasyVPN: 0 |Session ID: 79585 | Audit Session ID: 0a910728136e10005ed7942e | Security Group Tag: none | EasyVPN: 0 ||
Username: subbhatt | Group: Mac_Test | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.145.233.150 | Public IP: 42.107.84.31 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 02:31:26 UTC Thu Jun 11 2020 | Duration: 1d 5h:30m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 2990752090 | Bytes Rx: 545450980 | IP Addr: 10.145.233.150 | Public IP: 42.107.84.31 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 02:31:26 UTC Thu Jun 11 2020 | Duration: 1d 5h:30m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 2990752090 | Bytes Rx: 545450980 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 82243 | Audit Session ID: 0a910728141430005ee1977e | Security Group Tag: none | EasyVPN: 0 |Session ID: 82243 | Audit Session ID: 0a910728141430005ee1977e | Security Group Tag: none | EasyVPN: 0 ||
Username: hganapat | Group: Mac_Test | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.145.233.171 | Public IP: 42.111.166.229 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 07:10:32 UTC Thu Jun 11 2020 | Duration: 1d 0h:51m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 27578063 | Bytes Rx: 5287012 | IP Addr: 10.145.233.171 | Public IP: 42.111.166.229 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 07:10:32 UTC Thu Jun 11 2020 | Duration: 1d 0h:51m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 27578063 | Bytes Rx: 5287012 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 82352 | Audit Session ID: 0a910728141b00005ee1d8e8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 82352 | Audit Session ID: 0a910728141b00005ee1d8e8 | Security Group Tag: none | EasyVPN: 0 ||
Username: s.bennett | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.165 | Public IP: 90.251.72.95 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:27:13 UTC Thu Jun 11 2020 | Duration: 1d 0h:34m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 1275830689 | Bytes Rx: 530149618 | IP Addr: 10.145.233.165 | Public IP: 90.251.72.95 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:27:13 UTC Thu Jun 11 2020 | Duration: 1d 0h:34m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 1275830689 | Bytes Rx: 530149618 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 82361 | Audit Session ID: 0a910728141b90005ee1dcd1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 82361 | Audit Session ID: 0a910728141b90005ee1dcd1 | Security Group Tag: none | EasyVPN: 0 ||
Username: hvagher | Group: Mac_Test | Tunnel Group: TCL_Normal_Mac | IP Addr:  | Public IP: 42.106.199.22 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 07:30:21 UTC Thu Jun 11 2020 | Duration: 1d 0h:31m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 0 | Bytes Rx: 0 | IP Addr:  | Public IP: 42.106.199.22 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 07:30:21 UTC Thu Jun 11 2020 | Duration: 1d 0h:31m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 0 | Bytes Rx: 0 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 82368 | Audit Session ID: 0a910728141c00005ee1dd8d | Security Group Tag: none | EasyVPN: 0 |Session ID: 82368 | Audit Session ID: 0a910728141c00005ee1dd8d | Security Group Tag: none | EasyVPN: 0 ||
Username: hvagher | Group: Mac_Test | Tunnel Group: TCL_Normal_Mac | IP Addr:  | Public IP: 42.106.199.22 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 07:32:14 UTC Thu Jun 11 2020 | Duration: 1d 0h:29m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 0 | Bytes Rx: 0 | IP Addr:  | Public IP: 42.106.199.22 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 07:32:14 UTC Thu Jun 11 2020 | Duration: 1d 0h:29m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 0 | Bytes Rx: 0 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 82374 | Audit Session ID: 0a910728141c60005ee1ddfe | Security Group Tag: none | EasyVPN: 0 |Session ID: 82374 | Audit Session ID: 0a910728141c60005ee1ddfe | Security Group Tag: none | EasyVPN: 0 ||
Username: vinaysh | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.225 | Public IP: 90.206.102.200 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:57:04 UTC Thu Jun 11 2020 | Duration: 1d 0h:05m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 3222656866 | Bytes Rx: 6295185660 | IP Addr: 10.145.233.225 | Public IP: 90.206.102.200 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:57:04 UTC Thu Jun 11 2020 | Duration: 1d 0h:05m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 3222656866 | Bytes Rx: 6295185660 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 82392 | Audit Session ID: 0a910728141d80005ee1e3d0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 82392 | Audit Session ID: 0a910728141d80005ee1e3d0 | Security Group Tag: none | EasyVPN: 0 ||
Username: ighaouar | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.251 | Public IP: 82.124.213.126 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:37:20 UTC Thu Jun 11 2020 | Duration: 23h:24m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 536546546 | Bytes Rx: 190580920 | IP Addr: 10.145.233.251 | Public IP: 82.124.213.126 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:37:20 UTC Thu Jun 11 2020 | Duration: 23h:24m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 536546546 | Bytes Rx: 190580920 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 82437 | Audit Session ID: 0a910728142050005ee1ed40 | Security Group Tag: none | EasyVPN: 0 |Session ID: 82437 | Audit Session ID: 0a910728142050005ee1ed40 | Security Group Tag: none | EasyVPN: 0 ||
Username: acrawfor | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.13 | Public IP: 86.247.69.86 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:44:56 UTC Thu Jun 11 2020 | Duration: 22h:17m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 672859877 | Bytes Rx: 280006788 | IP Addr: 10.145.232.13 | Public IP: 86.247.69.86 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:44:56 UTC Thu Jun 11 2020 | Duration: 22h:17m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 672859877 | Bytes Rx: 280006788 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 82474 | Audit Session ID: 0a9107281422a0005ee1fd18 | Security Group Tag: none | EasyVPN: 0 |Session ID: 82474 | Audit Session ID: 0a9107281422a0005ee1fd18 | Security Group Tag: none | EasyVPN: 0 ||
Username: ctoon | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.243 | Public IP: 86.178.68.121 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:50:35 UTC Thu Jun 11 2020 | Duration: 22h:11m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 221697865 | Bytes Rx: 141827572 | IP Addr: 10.145.233.243 | Public IP: 86.178.68.121 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:50:35 UTC Thu Jun 11 2020 | Duration: 22h:11m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 221697865 | Bytes Rx: 141827572 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 82477 | Audit Session ID: 0a9107281422d0005ee1fe6b | Security Group Tag: none | EasyVPN: 0 |Session ID: 82477 | Audit Session ID: 0a9107281422d0005ee1fe6b | Security Group Tag: none | EasyVPN: 0 ||
Username: enot | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.182 | Public IP: 213.205.197.220 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:34:15 UTC Thu Jun 11 2020 | Duration: 21h:27m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 1991387266 | Bytes Rx: 1776198462 | IP Addr: 10.145.233.182 | Public IP: 213.205.197.220 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:34:15 UTC Thu Jun 11 2020 | Duration: 21h:27m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 1991387266 | Bytes Rx: 1776198462 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 82492 | Audit Session ID: 0a9107281423c0005ee208a7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 82492 | Audit Session ID: 0a9107281423c0005ee208a7 | Security Group Tag: none | EasyVPN: 0 ||
