sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: jsathyam | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.154 | Public IP: 49.37.200.250 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 21:29:41 IST Tue Jun 16 2020 | Duration: 3d 20h:33m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 59239253451 | Bytes Rx: 3319604399 | IP Addr: 10.149.232.154 | Public IP: 49.37.200.250 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 21:29:41 IST Tue Jun 16 2020 | Duration: 3d 20h:33m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 59239253451 | Bytes Rx: 3319604399 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156097 | Audit Session ID: 0a95072a261c10005ee8ec6d | Security Group Tag: none | EasyVPN: 0 |Session ID: 156097 | Audit Session ID: 0a95072a261c10005ee8ec6d | Security Group Tag: none | EasyVPN: 0 ||
Username: sarmouli | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.165 | Public IP: 183.82.153.3 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:26:52 IST Sat Jun 20 2020 | Duration: 7h:35m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 402841846 | Bytes Rx: 119973657 | IP Addr: 10.149.232.165 | Public IP: 183.82.153.3 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:26:52 IST Sat Jun 20 2020 | Duration: 7h:35m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 402841846 | Bytes Rx: 119973657 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163681 | Audit Session ID: 0a95072a27f610005eed9714 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163681 | Audit Session ID: 0a95072a27f610005eed9714 | Security Group Tag: none | EasyVPN: 0 ||
Username: saravana.d | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.112 | Public IP: 157.50.171.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:31:03 IST Sat Jun 20 2020 | Duration: 7h:31m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 96659450 | Bytes Rx: 43224814 | IP Addr: 10.149.232.112 | Public IP: 157.50.171.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:31:03 IST Sat Jun 20 2020 | Duration: 7h:31m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 96659450 | Bytes Rx: 43224814 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163693 | Audit Session ID: 0a95072a27f6d0005eed980f | Security Group Tag: none | EasyVPN: 0 |Session ID: 163693 | Audit Session ID: 0a95072a27f6d0005eed980f | Security Group Tag: none | EasyVPN: 0 ||
Username: ArunPawa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.68 | Public IP: 157.50.53.176 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:32:46 IST Sat Jun 20 2020 | Duration: 7h:30m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 1266049970 | Bytes Rx: 374769425 | IP Addr: 10.149.233.68 | Public IP: 157.50.53.176 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:32:46 IST Sat Jun 20 2020 | Duration: 7h:30m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 1266049970 | Bytes Rx: 374769425 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163698 | Audit Session ID: 0a95072a27f720005eed9876 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163698 | Audit Session ID: 0a95072a27f720005eed9876 | Security Group Tag: none | EasyVPN: 0 ||
Username: Aritram | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.67 | Public IP: 42.110.166.130 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:33:19 IST Sat Jun 20 2020 | Duration: 7h:29m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 381130990 | Bytes Rx: 245694246 | IP Addr: 10.149.233.67 | Public IP: 42.110.166.130 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:33:19 IST Sat Jun 20 2020 | Duration: 7h:29m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 381130990 | Bytes Rx: 245694246 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163699 | Audit Session ID: 0a95072a27f730005eed9897 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163699 | Audit Session ID: 0a95072a27f730005eed9897 | Security Group Tag: none | EasyVPN: 0 ||
Username: hmuruges | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.178 | Public IP: 103.231.216.134 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:35:21 IST Sat Jun 20 2020 | Duration: 7h:27m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 141047873 | Bytes Rx: 78478331 | IP Addr: 10.149.232.178 | Public IP: 103.231.216.134 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:35:21 IST Sat Jun 20 2020 | Duration: 7h:27m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 141047873 | Bytes Rx: 78478331 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163706 | Audit Session ID: 0a95072a27f7a0005eed9911 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163706 | Audit Session ID: 0a95072a27f7a0005eed9911 | Security Group Tag: none | EasyVPN: 0 ||
Username: anb.rao | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.183 | Public IP: 183.83.225.229 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:57:23 IST Sat Jun 20 2020 | Duration: 7h:05m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 329124253 | Bytes Rx: 165513990 | IP Addr: 10.149.232.183 | Public IP: 183.83.225.229 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:57:23 IST Sat Jun 20 2020 | Duration: 7h:05m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 329124253 | Bytes Rx: 165513990 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163732 | Audit Session ID: 0a95072a27f940005eed9e3b | Security Group Tag: none | EasyVPN: 0 |Session ID: 163732 | Audit Session ID: 0a95072a27f940005eed9e3b | Security Group Tag: none | EasyVPN: 0 ||
Username: ajay.munjal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.184 | Public IP: 106.201.87.3 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:57:50 IST Sat Jun 20 2020 | Duration: 7h:05m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 1215285261 | Bytes Rx: 91531225 | IP Addr: 10.149.232.184 | Public IP: 106.201.87.3 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:57:50 IST Sat Jun 20 2020 | Duration: 7h:05m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 1215285261 | Bytes Rx: 91531225 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163733 | Audit Session ID: 0a95072a27f950005eed9e56 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163733 | Audit Session ID: 0a95072a27f950005eed9e56 | Security Group Tag: none | EasyVPN: 0 ||
Username: svemu | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.185 | Public IP: 183.83.139.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:57:55 IST Sat Jun 20 2020 | Duration: 7h:04m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 999051476 | Bytes Rx: 78082515 | IP Addr: 10.149.232.185 | Public IP: 183.83.139.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:57:55 IST Sat Jun 20 2020 | Duration: 7h:04m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 999051476 | Bytes Rx: 78082515 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163734 | Audit Session ID: 0a95072a27f960005eed9e5b | Security Group Tag: none | EasyVPN: 0 |Session ID: 163734 | Audit Session ID: 0a95072a27f960005eed9e5b | Security Group Tag: none | EasyVPN: 0 ||
Username: kvellaiy | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.63 | Public IP: 183.83.153.122 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:05:28 IST Sat Jun 20 2020 | Duration: 6h:57m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 232471903 | Bytes Rx: 44873968 | IP Addr: 10.149.233.63 | Public IP: 183.83.153.122 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:05:28 IST Sat Jun 20 2020 | Duration: 6h:57m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 232471903 | Bytes Rx: 44873968 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163742 | Audit Session ID: 0a95072a27f9e0005eeda020 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163742 | Audit Session ID: 0a95072a27f9e0005eeda020 | Security Group Tag: none | EasyVPN: 0 ||
Username: velmurugan.c | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.151 | Public IP: 157.50.222.197 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:06:29 IST Sat Jun 20 2020 | Duration: 6h:56m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 70000102 | Bytes Rx: 51631043 | IP Addr: 10.149.232.151 | Public IP: 157.50.222.197 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:06:29 IST Sat Jun 20 2020 | Duration: 6h:56m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 70000102 | Bytes Rx: 51631043 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163744 | Audit Session ID: 0a95072a27fa00005eeda05d | Security Group Tag: none | EasyVPN: 0 |Session ID: 163744 | Audit Session ID: 0a95072a27fa00005eeda05d | Security Group Tag: none | EasyVPN: 0 ||
Username: vdeulgao | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.187 | Public IP: 106.210.254.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:06:52 IST Sat Jun 20 2020 | Duration: 6h:55m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 555287064 | Bytes Rx: 67641817 | IP Addr: 10.149.232.187 | Public IP: 106.210.254.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:06:52 IST Sat Jun 20 2020 | Duration: 6h:55m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 555287064 | Bytes Rx: 67641817 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163746 | Audit Session ID: 0a95072a27fa20005eeda074 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163746 | Audit Session ID: 0a95072a27fa20005eeda074 | Security Group Tag: none | EasyVPN: 0 ||
Username: aduraiar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.188 | Public IP: 157.50.93.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:08:08 IST Sat Jun 20 2020 | Duration: 6h:54m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 122786030 | Bytes Rx: 781593044 | IP Addr: 10.149.232.188 | Public IP: 157.50.93.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:08:08 IST Sat Jun 20 2020 | Duration: 6h:54m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 122786030 | Bytes Rx: 781593044 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163748 | Audit Session ID: 0a95072a27fa40005eeda0c0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163748 | Audit Session ID: 0a95072a27fa40005eeda0c0 | Security Group Tag: none | EasyVPN: 0 ||
Username: prsahu | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.189 | Public IP: 42.109.128.54 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:17:48 IST Sat Jun 20 2020 | Duration: 6h:45m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 539753323 | Bytes Rx: 85299106 | IP Addr: 10.149.232.189 | Public IP: 42.109.128.54 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:17:48 IST Sat Jun 20 2020 | Duration: 6h:45m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 539753323 | Bytes Rx: 85299106 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163756 | Audit Session ID: 0a95072a27fac0005eeda304 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163756 | Audit Session ID: 0a95072a27fac0005eeda304 | Security Group Tag: none | EasyVPN: 0 ||
Username: suresh.babu | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.206 | Public IP: 27.6.89.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:20:00 IST Sat Jun 20 2020 | Duration: 6h:42m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 917781613 | Bytes Rx: 206928687 | IP Addr: 10.149.232.206 | Public IP: 27.6.89.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:20:00 IST Sat Jun 20 2020 | Duration: 6h:42m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 917781613 | Bytes Rx: 206928687 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163765 | Audit Session ID: 0a95072a27fb50005eeda388 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163765 | Audit Session ID: 0a95072a27fb50005eeda388 | Security Group Tag: none | EasyVPN: 0 ||
Username: ishariff | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.209 | Public IP: 115.97.90.72 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:21:13 IST Sat Jun 20 2020 | Duration: 6h:41m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 485343912 | Bytes Rx: 1285947349 | IP Addr: 10.149.232.209 | Public IP: 115.97.90.72 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:21:13 IST Sat Jun 20 2020 | Duration: 6h:41m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 485343912 | Bytes Rx: 1285947349 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163770 | Audit Session ID: 0a95072a27fba0005eeda3d1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163770 | Audit Session ID: 0a95072a27fba0005eeda3d1 | Security Group Tag: none | EasyVPN: 0 ||
Username: HRamu | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.192 | Public IP: 49.207.129.4 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:25:34 IST Sat Jun 20 2020 | Duration: 6h:37m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 45734511 | Bytes Rx: 21512454 | IP Addr: 10.149.232.192 | Public IP: 49.207.129.4 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:25:34 IST Sat Jun 20 2020 | Duration: 6h:37m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 45734511 | Bytes Rx: 21512454 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163778 | Audit Session ID: 0a95072a27fc20005eeda4d6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163778 | Audit Session ID: 0a95072a27fc20005eeda4d6 | Security Group Tag: none | EasyVPN: 0 ||
Username: JVENKATE | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.194 | Public IP: 157.50.74.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:26:03 IST Sat Jun 20 2020 | Duration: 6h:36m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 1903918367 | Bytes Rx: 170033288 | IP Addr: 10.149.232.194 | Public IP: 157.50.74.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:26:03 IST Sat Jun 20 2020 | Duration: 6h:36m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 1903918367 | Bytes Rx: 170033288 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163780 | Audit Session ID: 0a95072a27fc40005eeda4f3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163780 | Audit Session ID: 0a95072a27fc40005eeda4f3 | Security Group Tag: none | EasyVPN: 0 ||
Username: VSiddard | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.143 | Public IP: 27.59.170.138 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:26:38 IST Sat Jun 20 2020 | Duration: 6h:36m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 113461226 | Bytes Rx: 48271116 | IP Addr: 10.149.232.143 | Public IP: 27.59.170.138 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:26:38 IST Sat Jun 20 2020 | Duration: 6h:36m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 113461226 | Bytes Rx: 48271116 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163781 | Audit Session ID: 0a95072a27fc50005eeda516 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163781 | Audit Session ID: 0a95072a27fc50005eeda516 | Security Group Tag: none | EasyVPN: 0 ||
Username: PUmbarje | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.66 | Public IP: 1.187.53.129 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 11:54:32 IST Sat Jun 20 2020 | Duration: 6h:08m:19s | Inactivity:  0h:15m:20s | Bytes Tx: 1153243687 | Bytes Rx: 255841328 | IP Addr: 10.149.233.66 | Public IP: 1.187.53.129 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 11:54:32 IST Sat Jun 20 2020 | Duration: 6h:08m:19s | Inactivity:  0h:15m:20s | Bytes Tx: 1153243687 | Bytes Rx: 255841328 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163809 | Audit Session ID: 0a95072a27fe10005eedaba0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163809 | Audit Session ID: 0a95072a27fe10005eedaba0 | Security Group Tag: none | EasyVPN: 0 ||
Username: Ravirath | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.71 | Public IP: 103.252.52.143 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:54:43 IST Sat Jun 20 2020 | Duration: 6h:08m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 938577325 | Bytes Rx: 96531834 | IP Addr: 10.149.233.71 | Public IP: 103.252.52.143 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:54:43 IST Sat Jun 20 2020 | Duration: 6h:08m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 938577325 | Bytes Rx: 96531834 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163812 | Audit Session ID: 0a95072a27fe40005eedabab | Security Group Tag: none | EasyVPN: 0 |Session ID: 163812 | Audit Session ID: 0a95072a27fe40005eedabab | Security Group Tag: none | EasyVPN: 0 ||
