sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: shreeshp | Group: Mac_Test | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.145.233.185 | Public IP: 188.211.162.219 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:11:40 UTC Wed Jun 3 2020 | Duration: 14d 23h:18m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 25797369569 | Bytes Rx: 13500407160 | IP Addr: 10.145.233.185 | Public IP: 188.211.162.219 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:11:40 UTC Wed Jun 3 2020 | Duration: 14d 23h:18m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 25797369569 | Bytes Rx: 13500407160 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 79614 | Audit Session ID: 0a910728136fe0005ed7a18c | Security Group Tag: none | EasyVPN: 0 |Session ID: 79614 | Audit Session ID: 0a910728136fe0005ed7a18c | Security Group Tag: none | EasyVPN: 0 ||
Username: AnPandey | Group: Mac_Test | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.145.233.30 | Public IP: 47.8.5.45 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 08:42:40 UTC Tue Jun 16 2020 | Duration: 2d 3h:47m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 302749258 | Bytes Rx: 52006530 | IP Addr: 10.145.233.30 | Public IP: 47.8.5.45 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 08:42:40 UTC Tue Jun 16 2020 | Duration: 2d 3h:47m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 302749258 | Bytes Rx: 52006530 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 84094 | Audit Session ID: 0a9107281487e0005ee88600 | Security Group Tag: none | EasyVPN: 0 |Session ID: 84094 | Audit Session ID: 0a9107281487e0005ee88600 | Security Group Tag: none | EasyVPN: 0 ||
Username: JorgHart | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.39 | Public IP: 80.136.22.189 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:33:32 UTC Tue Jun 16 2020 | Duration: 2d 2h:56m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 1037752141 | Bytes Rx: 514168593 | IP Addr: 10.145.233.39 | Public IP: 80.136.22.189 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:33:32 UTC Tue Jun 16 2020 | Duration: 2d 2h:56m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 1037752141 | Bytes Rx: 514168593 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 84122 | Audit Session ID: 0a9107281489a0005ee891ec | Security Group Tag: none | EasyVPN: 0 |Session ID: 84122 | Audit Session ID: 0a9107281489a0005ee891ec | Security Group Tag: none | EasyVPN: 0 ||
Username: kkverma | Group: Mac_Test | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.145.232.235 | Public IP: 42.108.245.107 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 14:30:03 UTC Tue Jun 16 2020 | Duration: 1d 22h:00m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 30741127 | Bytes Rx: 13155396 | IP Addr: 10.145.232.235 | Public IP: 42.108.245.107 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 14:30:03 UTC Tue Jun 16 2020 | Duration: 1d 22h:00m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 30741127 | Bytes Rx: 13155396 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 84245 | Audit Session ID: 0a910728149150005ee8d76b | Security Group Tag: none | EasyVPN: 0 |Session ID: 84245 | Audit Session ID: 0a910728149150005ee8d76b | Security Group Tag: none | EasyVPN: 0 ||
Username: pankchau | Group: Mac_Test | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.145.233.34 | Public IP: 103.70.157.75 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 02:56:42 UTC Wed Jun 17 2020 | Duration: 1d 9h:33m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 4110325 | Bytes Rx: 793854 | IP Addr: 10.145.233.34 | Public IP: 103.70.157.75 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 02:56:42 UTC Wed Jun 17 2020 | Duration: 1d 9h:33m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 4110325 | Bytes Rx: 793854 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 84331 | Audit Session ID: 0a9107281496b0005ee9866a | Security Group Tag: none | EasyVPN: 0 |Session ID: 84331 | Audit Session ID: 0a9107281496b0005ee9866a | Security Group Tag: none | EasyVPN: 0 ||
Username: AnPandey | Group: Mac_Test | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.145.232.121 | Public IP: 106.219.115.190 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 05:08:26 UTC Wed Jun 17 2020 | Duration: 1d 7h:22m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 157481143 | Bytes Rx: 542075360 | IP Addr: 10.145.232.121 | Public IP: 106.219.115.190 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 05:08:26 UTC Wed Jun 17 2020 | Duration: 1d 7h:22m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 157481143 | Bytes Rx: 542075360 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 84370 | Audit Session ID: 0a910728149920005ee9a54a | Security Group Tag: none | EasyVPN: 0 |Session ID: 84370 | Audit Session ID: 0a910728149920005ee9a54a | Security Group Tag: none | EasyVPN: 0 ||
Username: mwainwri | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.143 | Public IP: 2.126.77.194 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:14:57 UTC Wed Jun 17 2020 | Duration: 1d 5h:15m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 777021460 | Bytes Rx: 272968053 | IP Addr: 10.145.232.143 | Public IP: 2.126.77.194 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:14:57 UTC Wed Jun 17 2020 | Duration: 1d 5h:15m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 777021460 | Bytes Rx: 272968053 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 84461 | Audit Session ID: 0a910728149ed0005ee9c2f1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 84461 | Audit Session ID: 0a910728149ed0005ee9c2f1 | Security Group Tag: none | EasyVPN: 0 ||
Username: gjensen | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.183 | Public IP: 51.174.220.19 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:22:50 UTC Wed Jun 17 2020 | Duration: 1d 4h:07m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 1082979730 | Bytes Rx: 157217033 | IP Addr: 10.145.232.183 | Public IP: 51.174.220.19 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:22:50 UTC Wed Jun 17 2020 | Duration: 1d 4h:07m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 1082979730 | Bytes Rx: 157217033 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 84531 | Audit Session ID: 0a91072814a330005ee9d2da | Security Group Tag: none | EasyVPN: 0 |Session ID: 84531 | Audit Session ID: 0a91072814a330005ee9d2da | Security Group Tag: none | EasyVPN: 0 ||
Username: vinaysh | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.144 | Public IP: 2.223.177.41 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:29:44 UTC Wed Jun 17 2020 | Duration: 1d 4h:00m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 3763564333 | Bytes Rx: 1795601036 | IP Addr: 10.145.232.144 | Public IP: 2.223.177.41 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:29:44 UTC Wed Jun 17 2020 | Duration: 1d 4h:00m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 3763564333 | Bytes Rx: 1795601036 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 84539 | Audit Session ID: 0a91072814a3b0005ee9d478 | Security Group Tag: none | EasyVPN: 0 |Session ID: 84539 | Audit Session ID: 0a91072814a3b0005ee9d478 | Security Group Tag: none | EasyVPN: 0 ||
Username: abumoham | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.84 | Public IP: 80.6.198.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:25:55 UTC Wed Jun 17 2020 | Duration: 1d 3h:04m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 360196976 | Bytes Rx: 228729042 | IP Addr: 10.145.233.84 | Public IP: 80.6.198.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:25:55 UTC Wed Jun 17 2020 | Duration: 1d 3h:04m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 360196976 | Bytes Rx: 228729042 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 84567 | Audit Session ID: 0a91072814a570005ee9e1a3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 84567 | Audit Session ID: 0a91072814a570005ee9e1a3 | Security Group Tag: none | EasyVPN: 0 ||
Username: jamesday | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.190 | Public IP: 46.208.228.27 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:36:19 UTC Wed Jun 17 2020 | Duration: 1d 1h:54m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 1179641964 | Bytes Rx: 369390552 | IP Addr: 10.145.232.190 | Public IP: 46.208.228.27 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:36:19 UTC Wed Jun 17 2020 | Duration: 1d 1h:54m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 1179641964 | Bytes Rx: 369390552 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 84607 | Audit Session ID: 0a91072814a7f0005ee9f223 | Security Group Tag: none | EasyVPN: 0 |Session ID: 84607 | Audit Session ID: 0a91072814a7f0005ee9f223 | Security Group Tag: none | EasyVPN: 0 ||
