sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: summohan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.12 | Public IP: 122.177.104.139 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 23:24:10 IST Thu Jun 18 2020 | Duration: 2d 18h:40m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 16794671603 | Bytes Rx: 2469054006 | IP Addr: 10.149.235.12 | Public IP: 122.177.104.139 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 23:24:10 IST Thu Jun 18 2020 | Duration: 2d 18h:40m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 16794671603 | Bytes Rx: 2469054006 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 178770 | Audit Session ID: 0a95072b2ba520005eebaa42 | Security Group Tag: none | EasyVPN: 0 |Session ID: 178770 | Audit Session ID: 0a95072b2ba520005eebaa42 | Security Group Tag: none | EasyVPN: 0 ||
Username: Jnaharat | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.131 | Public IP: 157.50.36.24 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:13 IST Sun Jun 21 2020 | Duration: 7h:53m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 170733063 | Bytes Rx: 126325132 | IP Addr: 10.149.235.131 | Public IP: 157.50.36.24 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:13 IST Sun Jun 21 2020 | Duration: 7h:53m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 170733063 | Bytes Rx: 126325132 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182571 | Audit Session ID: 0a95072b2c92b0005eeee4e9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182571 | Audit Session ID: 0a95072b2c92b0005eeee4e9 | Security Group Tag: none | EasyVPN: 0 ||
Username: Bvelayut | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.117 | Public IP: 183.83.155.57 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:18:21 IST Sun Jun 21 2020 | Duration: 7h:46m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 264316636 | Bytes Rx: 35605081 | IP Addr: 10.149.235.117 | Public IP: 183.83.155.57 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:18:21 IST Sun Jun 21 2020 | Duration: 7h:46m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 264316636 | Bytes Rx: 35605081 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182575 | Audit Session ID: 0a95072b2c92f0005eeee695 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182575 | Audit Session ID: 0a95072b2c92f0005eeee695 | Security Group Tag: none | EasyVPN: 0 ||
Username: SeshuBS | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.124 | Public IP: 60.243.82.139 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:32:31 IST Sun Jun 21 2020 | Duration: 7h:32m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 561201007 | Bytes Rx: 22297467 | IP Addr: 10.149.235.124 | Public IP: 60.243.82.139 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:32:31 IST Sun Jun 21 2020 | Duration: 7h:32m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 561201007 | Bytes Rx: 22297467 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182586 | Audit Session ID: 0a95072b2c93a0005eeee9e7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182586 | Audit Session ID: 0a95072b2c93a0005eeee9e7 | Security Group Tag: none | EasyVPN: 0 ||
Username: UAtholi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.138 | Public IP: 43.229.88.151 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:32:55 IST Sun Jun 21 2020 | Duration: 7h:31m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 162882313 | Bytes Rx: 68074848 | IP Addr: 10.149.235.138 | Public IP: 43.229.88.151 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:32:55 IST Sun Jun 21 2020 | Duration: 7h:31m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 162882313 | Bytes Rx: 68074848 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182588 | Audit Session ID: 0a95072b2c93c0005eeee9ff | Security Group Tag: none | EasyVPN: 0 |Session ID: 182588 | Audit Session ID: 0a95072b2c93c0005eeee9ff | Security Group Tag: none | EasyVPN: 0 ||
Username: Babuponn | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.33 | Public IP: 103.231.216.134 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:38:44 IST Sun Jun 21 2020 | Duration: 7h:25m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 5373654371 | Bytes Rx: 212005368 | IP Addr: 10.149.235.33 | Public IP: 103.231.216.134 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:38:44 IST Sun Jun 21 2020 | Duration: 7h:25m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 5373654371 | Bytes Rx: 212005368 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182600 | Audit Session ID: 0a95072b2c9480005eeeeb5c | Security Group Tag: none | EasyVPN: 0 |Session ID: 182600 | Audit Session ID: 0a95072b2c9480005eeeeb5c | Security Group Tag: none | EasyVPN: 0 ||
Username: chateja | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.73 | Public IP: 49.207.58.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:51:28 IST Sun Jun 21 2020 | Duration: 7h:13m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 92465641 | Bytes Rx: 43003239 | IP Addr: 10.149.235.73 | Public IP: 49.207.58.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:51:28 IST Sun Jun 21 2020 | Duration: 7h:13m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 92465641 | Bytes Rx: 43003239 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182610 | Audit Session ID: 0a95072b2c9520005eeeee58 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182610 | Audit Session ID: 0a95072b2c9520005eeeee58 | Security Group Tag: none | EasyVPN: 0 ||
Username: anb.rao | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.40 | Public IP: 183.83.224.237 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:55:58 IST Sun Jun 21 2020 | Duration: 7h:08m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 295177445 | Bytes Rx: 203763259 | IP Addr: 10.149.235.40 | Public IP: 183.83.224.237 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:55:58 IST Sun Jun 21 2020 | Duration: 7h:08m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 295177445 | Bytes Rx: 203763259 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182615 | Audit Session ID: 0a95072b2c9570005eeeef66 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182615 | Audit Session ID: 0a95072b2c9570005eeeef66 | Security Group Tag: none | EasyVPN: 0 ||
Username: sumukher | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.145 | Public IP: 42.106.199.156 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:01:11 IST Sun Jun 21 2020 | Duration: 7h:03m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 262025665 | Bytes Rx: 108953639 | IP Addr: 10.149.235.145 | Public IP: 42.106.199.156 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:01:11 IST Sun Jun 21 2020 | Duration: 7h:03m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 262025665 | Bytes Rx: 108953639 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182617 | Audit Session ID: 0a95072b2c9590005eeef09f | Security Group Tag: none | EasyVPN: 0 |Session ID: 182617 | Audit Session ID: 0a95072b2c9590005eeef09f | Security Group Tag: none | EasyVPN: 0 ||
Username: grobinso | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.147 | Public IP: 157.50.89.196 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 11:10:45 IST Sun Jun 21 2020 | Duration: 6h:53m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 454166512 | Bytes Rx: 394784636 | IP Addr: 10.149.235.147 | Public IP: 157.50.89.196 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 11:10:45 IST Sun Jun 21 2020 | Duration: 6h:53m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 454166512 | Bytes Rx: 394784636 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182625 | Audit Session ID: 0a95072b2c9610005eeef2dd | Security Group Tag: none | EasyVPN: 0 |Session ID: 182625 | Audit Session ID: 0a95072b2c9610005eeef2dd | Security Group Tag: none | EasyVPN: 0 ||
Username: sgodhala | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.35 | Public IP: 43.225.26.153 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:11:38 IST Sun Jun 21 2020 | Duration: 6h:53m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 181960922 | Bytes Rx: 51519133 | IP Addr: 10.149.235.35 | Public IP: 43.225.26.153 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:11:38 IST Sun Jun 21 2020 | Duration: 6h:53m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 181960922 | Bytes Rx: 51519133 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182628 | Audit Session ID: 0a95072b2c9640005eeef312 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182628 | Audit Session ID: 0a95072b2c9640005eeef312 | Security Group Tag: none | EasyVPN: 0 ||
Username: kkumarb | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.43 | Public IP: 49.207.130.89 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:25:04 IST Sun Jun 21 2020 | Duration: 6h:39m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 3099824474 | Bytes Rx: 115727609 | IP Addr: 10.149.235.43 | Public IP: 49.207.130.89 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:25:04 IST Sun Jun 21 2020 | Duration: 6h:39m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 3099824474 | Bytes Rx: 115727609 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182641 | Audit Session ID: 0a95072b2c9710005eeef638 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182641 | Audit Session ID: 0a95072b2c9710005eeef638 | Security Group Tag: none | EasyVPN: 0 ||
Username: Pthanga | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.135 | Public IP: 157.50.81.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:49:55 IST Sun Jun 21 2020 | Duration: 6h:14m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 52055260 | Bytes Rx: 21176134 | IP Addr: 10.149.235.135 | Public IP: 157.50.81.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:49:55 IST Sun Jun 21 2020 | Duration: 6h:14m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 52055260 | Bytes Rx: 21176134 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182663 | Audit Session ID: 0a95072b2c9870005eeefc0b | Security Group Tag: none | EasyVPN: 0 |Session ID: 182663 | Audit Session ID: 0a95072b2c9870005eeefc0b | Security Group Tag: none | EasyVPN: 0 ||
Username: rohising | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.52 | Public IP: 103.25.170.17 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:56:30 IST Sun Jun 21 2020 | Duration: 6h:08m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 522172255 | Bytes Rx: 93715293 | IP Addr: 10.149.235.52 | Public IP: 103.25.170.17 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:56:30 IST Sun Jun 21 2020 | Duration: 6h:08m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 522172255 | Bytes Rx: 93715293 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182670 | Audit Session ID: 0a95072b2c98e0005eeefd96 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182670 | Audit Session ID: 0a95072b2c98e0005eeefd96 | Security Group Tag: none | EasyVPN: 0 ||
Username: PLakshmi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.105 | Public IP: 157.46.45.45 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:06:15 IST Sun Jun 21 2020 | Duration: 5h:58m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 486158771 | Bytes Rx: 233587868 | IP Addr: 10.149.235.105 | Public IP: 157.46.45.45 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:06:15 IST Sun Jun 21 2020 | Duration: 5h:58m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 486158771 | Bytes Rx: 233587868 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182676 | Audit Session ID: 0a95072b2c9940005eeeffdf | Security Group Tag: none | EasyVPN: 0 |Session ID: 182676 | Audit Session ID: 0a95072b2c9940005eeeffdf | Security Group Tag: none | EasyVPN: 0 ||
Username: Manishan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.130 | Public IP: 42.109.132.230 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:06:41 IST Sun Jun 21 2020 | Duration: 5h:57m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 485529009 | Bytes Rx: 78487127 | IP Addr: 10.149.235.130 | Public IP: 42.109.132.230 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:06:41 IST Sun Jun 21 2020 | Duration: 5h:57m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 485529009 | Bytes Rx: 78487127 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182679 | Audit Session ID: 0a95072b2c9970005eeefff9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182679 | Audit Session ID: 0a95072b2c9970005eeefff9 | Security Group Tag: none | EasyVPN: 0 ||
Username: askamara | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.83 | Public IP: 27.5.157.185 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:13:57 IST Sun Jun 21 2020 | Duration: 5h:50m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 2373544435 | Bytes Rx: 464207637 | IP Addr: 10.149.235.83 | Public IP: 27.5.157.185 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:13:57 IST Sun Jun 21 2020 | Duration: 5h:50m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 2373544435 | Bytes Rx: 464207637 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182683 | Audit Session ID: 0a95072b2c99b0005eef01ad | Security Group Tag: none | EasyVPN: 0 |Session ID: 182683 | Audit Session ID: 0a95072b2c99b0005eef01ad | Security Group Tag: none | EasyVPN: 0 ||
Username: fatshaik | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.84 | Public IP: 157.48.188.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:23:48 IST Sun Jun 21 2020 | Duration: 5h:40m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 16754551 | Bytes Rx: 7212248 | IP Addr: 10.149.235.84 | Public IP: 157.48.188.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:23:48 IST Sun Jun 21 2020 | Duration: 5h:40m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 16754551 | Bytes Rx: 7212248 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182689 | Audit Session ID: 0a95072b2c9a10005eef03fc | Security Group Tag: none | EasyVPN: 0 |Session ID: 182689 | Audit Session ID: 0a95072b2c9a10005eef03fc | Security Group Tag: none | EasyVPN: 0 ||
Username: velmurugan.c | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.129 | Public IP: 157.50.25.41 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:38:17 IST Sun Jun 21 2020 | Duration: 5h:26m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 221097002 | Bytes Rx: 81363519 | IP Addr: 10.149.235.129 | Public IP: 157.50.25.41 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:38:17 IST Sun Jun 21 2020 | Duration: 5h:26m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 221097002 | Bytes Rx: 81363519 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182699 | Audit Session ID: 0a95072b2c9ab0005eef0761 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182699 | Audit Session ID: 0a95072b2c9ab0005eef0761 | Security Group Tag: none | EasyVPN: 0 ||
Username: salsonaw | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.133 | Public IP: 45.127.45.181 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:43:58 IST Sun Jun 21 2020 | Duration: 5h:20m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 342254351 | Bytes Rx: 97153831 | IP Addr: 10.149.235.133 | Public IP: 45.127.45.181 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:43:58 IST Sun Jun 21 2020 | Duration: 5h:20m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 342254351 | Bytes Rx: 97153831 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182701 | Audit Session ID: 0a95072b2c9ad0005eef08b6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182701 | Audit Session ID: 0a95072b2c9ad0005eef08b6 | Security Group Tag: none | EasyVPN: 0 ||
