sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: segomath | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.4 | Public IP: 203.199.209.120 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 17:37:31 IST Tue Mar 17 2020 | Duration: 80d 15h:24m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 3737635267 | Bytes Rx: 1315446872 | IP Addr: 10.150.239.4 | Public IP: 203.199.209.120 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 17:37:31 IST Tue Mar 17 2020 | Duration: 80d 15h:24m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 3737635267 | Bytes Rx: 1315446872 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 6546 | Audit Session ID: 0a96cf6a019920005e70bd83 | Security Group Tag: none | EasyVPN: 0 |Session ID: 6546 | Audit Session ID: 0a96cf6a019920005e70bd83 | Security Group Tag: none | EasyVPN: 0 ||
Username: SShedbal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.241 | Public IP: 157.33.242.175 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:47:32 IST Sat Jun 6 2020 | Duration: 2h:14m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 88722363 | Bytes Rx: 40204884 | IP Addr: 10.150.239.241 | Public IP: 157.33.242.175 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:47:32 IST Sat Jun 6 2020 | Duration: 2h:14m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 88722363 | Bytes Rx: 40204884 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263192 | Audit Session ID: 0a96cf6a404180005edaeeac | Security Group Tag: none | EasyVPN: 0 |Session ID: 263192 | Audit Session ID: 0a96cf6a404180005edaeeac | Security Group Tag: none | EasyVPN: 0 ||
Username: NiJadhav | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.242 | Public IP: 42.108.242.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:47:33 IST Sat Jun 6 2020 | Duration: 2h:14m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 98582803 | Bytes Rx: 53582460 | IP Addr: 10.150.239.242 | Public IP: 42.108.242.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:47:33 IST Sat Jun 6 2020 | Duration: 2h:14m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 98582803 | Bytes Rx: 53582460 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263193 | Audit Session ID: 0a96cf6a404190005edaeead | Security Group Tag: none | EasyVPN: 0 |Session ID: 263193 | Audit Session ID: 0a96cf6a404190005edaeead | Security Group Tag: none | EasyVPN: 0 ||
Username: bhpal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.243 | Public IP: 223.180.177.88 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:47:46 IST Sat Jun 6 2020 | Duration: 2h:13m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 126581648 | Bytes Rx: 33977230 | IP Addr: 10.150.239.243 | Public IP: 223.180.177.88 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:47:46 IST Sat Jun 6 2020 | Duration: 2h:13m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 126581648 | Bytes Rx: 33977230 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263194 | Audit Session ID: 0a96cf6a4041a0005edaeeba | Security Group Tag: none | EasyVPN: 0 |Session ID: 263194 | Audit Session ID: 0a96cf6a4041a0005edaeeba | Security Group Tag: none | EasyVPN: 0 ||
Username: kmanik | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.246 | Public IP: 103.97.104.20 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:49:04 IST Sat Jun 6 2020 | Duration: 2h:12m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 69302245 | Bytes Rx: 34269410 | IP Addr: 10.150.239.246 | Public IP: 103.97.104.20 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:49:04 IST Sat Jun 6 2020 | Duration: 2h:12m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 69302245 | Bytes Rx: 34269410 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263197 | Audit Session ID: 0a96cf6a4041d0005edaef08 | Security Group Tag: none | EasyVPN: 0 |Session ID: 263197 | Audit Session ID: 0a96cf6a4041d0005edaef08 | Security Group Tag: none | EasyVPN: 0 ||
Username: maymhase | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.239.247 | Public IP: 27.97.136.95 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:49:38 IST Sat Jun 6 2020 | Duration: 2h:12m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 165772670 | Bytes Rx: 47708970 | IP Addr: 10.150.239.247 | Public IP: 27.97.136.95 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:49:38 IST Sat Jun 6 2020 | Duration: 2h:12m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 165772670 | Bytes Rx: 47708970 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263198 | Audit Session ID: 0a96cf6a4041e0005edaef2a | Security Group Tag: none | EasyVPN: 0 |Session ID: 263198 | Audit Session ID: 0a96cf6a4041e0005edaef2a | Security Group Tag: none | EasyVPN: 0 ||
Username: Suvpatil | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.249 | Public IP: 106.193.177.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:50:21 IST Sat Jun 6 2020 | Duration: 2h:11m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 99502629 | Bytes Rx: 41234824 | IP Addr: 10.150.239.249 | Public IP: 106.193.177.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:50:21 IST Sat Jun 6 2020 | Duration: 2h:11m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 99502629 | Bytes Rx: 41234824 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263200 | Audit Session ID: 0a96cf6a404200005edaef55 | Security Group Tag: none | EasyVPN: 0 |Session ID: 263200 | Audit Session ID: 0a96cf6a404200005edaef55 | Security Group Tag: none | EasyVPN: 0 ||
Username: nthakre | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.250 | Public IP: 106.220.87.193 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:51:02 IST Sat Jun 6 2020 | Duration: 2h:10m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 330534545 | Bytes Rx: 54948550 | IP Addr: 10.150.239.250 | Public IP: 106.220.87.193 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:51:02 IST Sat Jun 6 2020 | Duration: 2h:10m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 330534545 | Bytes Rx: 54948550 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263201 | Audit Session ID: 0a96cf6a404210005edaef7e | Security Group Tag: none | EasyVPN: 0 |Session ID: 263201 | Audit Session ID: 0a96cf6a404210005edaef7e | Security Group Tag: none | EasyVPN: 0 ||
Username: RPotnis | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC47 | IP Addr: 10.150.247.25 | Public IP: 106.220.86.135 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:51:45 IST Sat Jun 6 2020 | Duration: 2h:09m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 58742618 | Bytes Rx: 40787111 | IP Addr: 10.150.247.25 | Public IP: 106.220.86.135 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:51:45 IST Sat Jun 6 2020 | Duration: 2h:09m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 58742618 | Bytes Rx: 40787111 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263202 | Audit Session ID: 0a96cf6a404220005edaefa9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 263202 | Audit Session ID: 0a96cf6a404220005edaefa9 | Security Group Tag: none | EasyVPN: 0 ||
Username: rmoharan | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.171 | Public IP: 45.115.108.16 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:56:14 IST Sat Jun 6 2020 | Duration: 2h:05m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 118107424 | Bytes Rx: 34237410 | IP Addr: 10.150.238.171 | Public IP: 45.115.108.16 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:56:14 IST Sat Jun 6 2020 | Duration: 2h:05m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 118107424 | Bytes Rx: 34237410 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263203 | Audit Session ID: 0a96cf6a404230005edaf0b6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 263203 | Audit Session ID: 0a96cf6a404230005edaf0b6 | Security Group Tag: none | EasyVPN: 0 ||
Username: SarWanve | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.194 | Public IP: 157.47.55.212 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:56:53 IST Sat Jun 6 2020 | Duration: 2h:04m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 247218702 | Bytes Rx: 57025953 | IP Addr: 10.150.238.194 | Public IP: 157.47.55.212 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:56:53 IST Sat Jun 6 2020 | Duration: 2h:04m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 247218702 | Bytes Rx: 57025953 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263204 | Audit Session ID: 0a96cf6a404240005edaf0dd | Security Group Tag: none | EasyVPN: 0 |Session ID: 263204 | Audit Session ID: 0a96cf6a404240005edaf0dd | Security Group Tag: none | EasyVPN: 0 ||
Username: ssaudaga | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.195 | Public IP: 223.178.149.1 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:57:57 IST Sat Jun 6 2020 | Duration: 2h:03m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 52327489 | Bytes Rx: 10285982 | IP Addr: 10.150.238.195 | Public IP: 223.178.149.1 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:57:57 IST Sat Jun 6 2020 | Duration: 2h:03m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 52327489 | Bytes Rx: 10285982 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263205 | Audit Session ID: 0a96cf6a404250005edaf11d | Security Group Tag: none | EasyVPN: 0 |Session ID: 263205 | Audit Session ID: 0a96cf6a404250005edaf11d | Security Group Tag: none | EasyVPN: 0 ||
Username: Usabalka | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.238.196 | Public IP: 157.47.34.173 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:58:09 IST Sat Jun 6 2020 | Duration: 2h:03m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 538281979 | Bytes Rx: 264523808 | IP Addr: 10.150.238.196 | Public IP: 157.47.34.173 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:58:09 IST Sat Jun 6 2020 | Duration: 2h:03m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 538281979 | Bytes Rx: 264523808 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263207 | Audit Session ID: 0a96cf6a404270005edaf129 | Security Group Tag: none | EasyVPN: 0 |Session ID: 263207 | Audit Session ID: 0a96cf6a404270005edaf129 | Security Group Tag: none | EasyVPN: 0 ||
Username: SushantI | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.197 | Public IP: 106.193.202.99 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:58:25 IST Sat Jun 6 2020 | Duration: 2h:03m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 261927608 | Bytes Rx: 57754657 | IP Addr: 10.150.238.197 | Public IP: 106.193.202.99 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:58:25 IST Sat Jun 6 2020 | Duration: 2h:03m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 261927608 | Bytes Rx: 57754657 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263208 | Audit Session ID: 0a96cf6a404280005edaf139 | Security Group Tag: none | EasyVPN: 0 |Session ID: 263208 | Audit Session ID: 0a96cf6a404280005edaf139 | Security Group Tag: none | EasyVPN: 0 ||
Username: mkawde | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.187 | Public IP: 42.107.88.54 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:58:47 IST Sat Jun 6 2020 | Duration: 2h:02m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 155463083 | Bytes Rx: 30545858 | IP Addr: 10.150.239.187 | Public IP: 42.107.88.54 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:58:47 IST Sat Jun 6 2020 | Duration: 2h:02m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 155463083 | Bytes Rx: 30545858 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263209 | Audit Session ID: 0a96cf6a404290005edaf14f | Security Group Tag: none | EasyVPN: 0 |Session ID: 263209 | Audit Session ID: 0a96cf6a404290005edaf14f | Security Group Tag: none | EasyVPN: 0 ||
Username: surbhi.patel | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC79 | IP Addr: 10.150.247.47 | Public IP: 103.122.13.251 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:58:59 IST Sat Jun 6 2020 | Duration: 2h:02m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 96493667 | Bytes Rx: 36461739 | IP Addr: 10.150.247.47 | Public IP: 103.122.13.251 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:58:59 IST Sat Jun 6 2020 | Duration: 2h:02m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 96493667 | Bytes Rx: 36461739 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263210 | Audit Session ID: 0a96cf6a4042a0005edaf15b | Security Group Tag: none | EasyVPN: 0 |Session ID: 263210 | Audit Session ID: 0a96cf6a4042a0005edaf15b | Security Group Tag: none | EasyVPN: 0 ||
Username: sandeep.khadkikar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.188 | Public IP: 103.135.8.251 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:59:21 IST Sat Jun 6 2020 | Duration: 2h:02m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 87945478 | Bytes Rx: 38810743 | IP Addr: 10.150.239.188 | Public IP: 103.135.8.251 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:59:21 IST Sat Jun 6 2020 | Duration: 2h:02m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 87945478 | Bytes Rx: 38810743 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263211 | Audit Session ID: 0a96cf6a4042b0005edaf171 | Security Group Tag: none | EasyVPN: 0 |Session ID: 263211 | Audit Session ID: 0a96cf6a4042b0005edaf171 | Security Group Tag: none | EasyVPN: 0 ||
Username: NSuryawa | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.189 | Public IP: 49.35.200.61 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:59:50 IST Sat Jun 6 2020 | Duration: 2h:01m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 175757673 | Bytes Rx: 50361061 | IP Addr: 10.150.239.189 | Public IP: 49.35.200.61 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:59:50 IST Sat Jun 6 2020 | Duration: 2h:01m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 175757673 | Bytes Rx: 50361061 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263212 | Audit Session ID: 0a96cf6a4042c0005edaf18e | Security Group Tag: none | EasyVPN: 0 |Session ID: 263212 | Audit Session ID: 0a96cf6a4042c0005edaf18e | Security Group Tag: none | EasyVPN: 0 ||
Username: aksmiras | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.190 | Public IP: 106.193.108.2 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:00:26 IST Sat Jun 6 2020 | Duration: 2h:01m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 167291053 | Bytes Rx: 28486255 | IP Addr: 10.150.239.190 | Public IP: 106.193.108.2 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:00:26 IST Sat Jun 6 2020 | Duration: 2h:01m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 167291053 | Bytes Rx: 28486255 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263213 | Audit Session ID: 0a96cf6a4042d0005edaf1b2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 263213 | Audit Session ID: 0a96cf6a4042d0005edaf1b2 | Security Group Tag: none | EasyVPN: 0 ||
Username: bhanchau | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.239.191 | Public IP: 106.193.115.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:00:46 IST Sat Jun 6 2020 | Duration: 2h:00m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 97944720 | Bytes Rx: 21662303 | IP Addr: 10.150.239.191 | Public IP: 106.193.115.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:00:46 IST Sat Jun 6 2020 | Duration: 2h:00m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 97944720 | Bytes Rx: 21662303 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263214 | Audit Session ID: 0a96cf6a4042e0005edaf1c6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 263214 | Audit Session ID: 0a96cf6a4042e0005edaf1c6 | Security Group Tag: none | EasyVPN: 0 ||
Username: geetrdho | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.192 | Public IP: 157.33.165.179 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:00:59 IST Sat Jun 6 2020 | Duration: 2h:00m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 212069995 | Bytes Rx: 47593879 | IP Addr: 10.150.239.192 | Public IP: 157.33.165.179 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:00:59 IST Sat Jun 6 2020 | Duration: 2h:00m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 212069995 | Bytes Rx: 47593879 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263215 | Audit Session ID: 0a96cf6a4042f0005edaf1d3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 263215 | Audit Session ID: 0a96cf6a4042f0005edaf1d3 | Security Group Tag: none | EasyVPN: 0 ||
