sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: kvkrishn | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.191 | Public IP: 223.229.187.143 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:52:26 IST Mon Jun 15 2020 | Duration: 1d 21h:43m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 1153655524 | Bytes Rx: 481249111 | IP Addr: 10.149.234.191 | Public IP: 223.229.187.143 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:52:26 IST Mon Jun 15 2020 | Duration: 1d 21h:43m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 1153655524 | Bytes Rx: 481249111 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169411 | Audit Session ID: 0a95072b295c30005ee6f782 | Security Group Tag: none | EasyVPN: 0 |Session ID: 169411 | Audit Session ID: 0a95072b295c30005ee6f782 | Security Group Tag: none | EasyVPN: 0 ||
Username: AntonyP | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.216 | Public IP: 117.197.189.193 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:41:34 IST Tue Jun 16 2020 | Duration: 9h:54m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 8384218256 | Bytes Rx: 1274710067 | IP Addr: 10.149.235.216 | Public IP: 117.197.189.193 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:41:34 IST Tue Jun 16 2020 | Duration: 9h:54m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 8384218256 | Bytes Rx: 1274710067 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 173914 | Audit Session ID: 0a95072b2a75a0005ee8ef36 | Security Group Tag: none | EasyVPN: 0 |Session ID: 173914 | Audit Session ID: 0a95072b2a75a0005ee8ef36 | Security Group Tag: none | EasyVPN: 0 ||
Username: satviswa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.65 | Public IP: 106.198.34.105 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:06:27 IST Wed Jun 17 2020 | Duration: 4h:29m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 190239949 | Bytes Rx: 69237333 | IP Addr: 10.149.235.65 | Public IP: 106.198.34.105 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:06:27 IST Wed Jun 17 2020 | Duration: 4h:29m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 190239949 | Bytes Rx: 69237333 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 174068 | Audit Session ID: 0a95072b2a7f40005ee93b5b | Security Group Tag: none | EasyVPN: 0 |Session ID: 174068 | Audit Session ID: 0a95072b2a7f40005ee93b5b | Security Group Tag: none | EasyVPN: 0 ||
Username: ganemuth | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.101 | Public IP: 14.140.224.46 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:10:57 IST Wed Jun 17 2020 | Duration: 4h:24m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 18529119 | Bytes Rx: 85696165 | IP Addr: 10.149.234.101 | Public IP: 14.140.224.46 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:10:57 IST Wed Jun 17 2020 | Duration: 4h:24m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 18529119 | Bytes Rx: 85696165 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 174069 | Audit Session ID: 0a95072b2a7f50005ee93c69 | Security Group Tag: none | EasyVPN: 0 |Session ID: 174069 | Audit Session ID: 0a95072b2a7f50005ee93c69 | Security Group Tag: none | EasyVPN: 0 ||
Username: yuvshing | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.102 | Public IP: 157.44.13.195 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:14:35 IST Wed Jun 17 2020 | Duration: 4h:21m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 64395708 | Bytes Rx: 21487455 | IP Addr: 10.149.234.102 | Public IP: 157.44.13.195 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:14:35 IST Wed Jun 17 2020 | Duration: 4h:21m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 64395708 | Bytes Rx: 21487455 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 174070 | Audit Session ID: 0a95072b2a7f60005ee93d43 | Security Group Tag: none | EasyVPN: 0 |Session ID: 174070 | Audit Session ID: 0a95072b2a7f60005ee93d43 | Security Group Tag: none | EasyVPN: 0 ||
Username: ADevikar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.66 | Public IP: 42.106.112.3 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 04:07:28 IST Wed Jun 17 2020 | Duration: 3h:28m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 264600075 | Bytes Rx: 66898378 | IP Addr: 10.149.235.66 | Public IP: 42.106.112.3 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 04:07:28 IST Wed Jun 17 2020 | Duration: 3h:28m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 264600075 | Bytes Rx: 66898378 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 174072 | Audit Session ID: 0a95072b2a7f80005ee949a8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 174072 | Audit Session ID: 0a95072b2a7f80005ee949a8 | Security Group Tag: none | EasyVPN: 0 ||
Username: BVardhan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.100 | Public IP: 157.44.43.8 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:19:46 IST Wed Jun 17 2020 | Duration: 3h:15m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 166419414 | Bytes Rx: 22612887 | IP Addr: 10.149.235.100 | Public IP: 157.44.43.8 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:19:46 IST Wed Jun 17 2020 | Duration: 3h:15m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 166419414 | Bytes Rx: 22612887 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 174074 | Audit Session ID: 0a95072b2a7fa0005ee94c8a | Security Group Tag: none | EasyVPN: 0 |Session ID: 174074 | Audit Session ID: 0a95072b2a7fa0005ee94c8a | Security Group Tag: none | EasyVPN: 0 ||
Username: smoranka | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.104 | Public IP: 49.35.216.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:03:40 IST Wed Jun 17 2020 | Duration: 2h:32m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 242512205 | Bytes Rx: 59851487 | IP Addr: 10.149.235.104 | Public IP: 49.35.216.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:03:40 IST Wed Jun 17 2020 | Duration: 2h:32m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 242512205 | Bytes Rx: 59851487 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 174078 | Audit Session ID: 0a95072b2a7fe0005ee956d4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 174078 | Audit Session ID: 0a95072b2a7fe0005ee956d4 | Security Group Tag: none | EasyVPN: 0 ||
Username: vvelu | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.105 | Public IP: 49.207.129.236 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:05:21 IST Wed Jun 17 2020 | Duration: 2h:30m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 86198370 | Bytes Rx: 101914151 | IP Addr: 10.149.235.105 | Public IP: 49.207.129.236 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:05:21 IST Wed Jun 17 2020 | Duration: 2h:30m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 86198370 | Bytes Rx: 101914151 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 174079 | Audit Session ID: 0a95072b2a7ff0005ee95739 | Security Group Tag: none | EasyVPN: 0 |Session ID: 174079 | Audit Session ID: 0a95072b2a7ff0005ee95739 | Security Group Tag: none | EasyVPN: 0 ||
Username: puja.gaikwad | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.57 | Public IP: 106.193.105.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:42:04 IST Wed Jun 17 2020 | Duration: 1h:53m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 73519267 | Bytes Rx: 19237537 | IP Addr: 10.149.235.57 | Public IP: 106.193.105.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:42:04 IST Wed Jun 17 2020 | Duration: 1h:53m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 73519267 | Bytes Rx: 19237537 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 174082 | Audit Session ID: 0a95072b2a8020005ee95fd4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 174082 | Audit Session ID: 0a95072b2a8020005ee95fd4 | Security Group Tag: none | EasyVPN: 0 ||
Username: pdhanala | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.106 | Public IP: 115.98.191.41 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:50:25 IST Wed Jun 17 2020 | Duration: 1h:45m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 326670964 | Bytes Rx: 18171396 | IP Addr: 10.149.235.106 | Public IP: 115.98.191.41 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:50:25 IST Wed Jun 17 2020 | Duration: 1h:45m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 326670964 | Bytes Rx: 18171396 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 174085 | Audit Session ID: 0a95072b2a8050005ee961c9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 174085 | Audit Session ID: 0a95072b2a8050005ee961c9 | Security Group Tag: none | EasyVPN: 0 ||
Username: pasenthi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: GSMC16 | IP Addr: 10.149.248.230 | Public IP: 117.248.6.39 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:28:06 IST Wed Jun 17 2020 | Duration: 1h:07m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 291267241 | Bytes Rx: 30585714 | IP Addr: 10.149.248.230 | Public IP: 117.248.6.39 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:28:06 IST Wed Jun 17 2020 | Duration: 1h:07m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 291267241 | Bytes Rx: 30585714 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 174087 | Audit Session ID: 0a95072b2a8070005ee96a9e | Security Group Tag: none | EasyVPN: 0 |Session ID: 174087 | Audit Session ID: 0a95072b2a8070005ee96a9e | Security Group Tag: none | EasyVPN: 0 ||
Username: BGanesan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.102 | Public IP: 106.201.133.68 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:33:58 IST Wed Jun 17 2020 | Duration: 1h:01m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 83538261 | Bytes Rx: 12493144 | IP Addr: 10.149.235.102 | Public IP: 106.201.133.68 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:33:58 IST Wed Jun 17 2020 | Duration: 1h:01m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 83538261 | Bytes Rx: 12493144 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 174088 | Audit Session ID: 0a95072b2a8080005ee96bfe | Security Group Tag: none | EasyVPN: 0 |Session ID: 174088 | Audit Session ID: 0a95072b2a8080005ee96bfe | Security Group Tag: none | EasyVPN: 0 ||
Username: VDESARAJ | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.108 | Public IP: 183.83.69.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:34:12 IST Wed Jun 17 2020 | Duration: 1h:01m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 67095143 | Bytes Rx: 15929860 | IP Addr: 10.149.235.108 | Public IP: 183.83.69.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:34:12 IST Wed Jun 17 2020 | Duration: 1h:01m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 67095143 | Bytes Rx: 15929860 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 174089 | Audit Session ID: 0a95072b2a8090005ee96c0c | Security Group Tag: none | EasyVPN: 0 |Session ID: 174089 | Audit Session ID: 0a95072b2a8090005ee96c0c | Security Group Tag: none | EasyVPN: 0 ||
Username: garumuga | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.59 | Public IP: 60.243.51.168 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:41:34 IST Wed Jun 17 2020 | Duration: 0h:54m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 69442363 | Bytes Rx: 17544761 | IP Addr: 10.149.235.59 | Public IP: 60.243.51.168 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:41:34 IST Wed Jun 17 2020 | Duration: 0h:54m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 69442363 | Bytes Rx: 17544761 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 174091 | Audit Session ID: 0a95072b2a80b0005ee96dc6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 174091 | Audit Session ID: 0a95072b2a80b0005ee96dc6 | Security Group Tag: none | EasyVPN: 0 ||
Username: SUddansi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.60 | Public IP: 106.210.252.216 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:47:16 IST Wed Jun 17 2020 | Duration: 0h:48m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 73803613 | Bytes Rx: 11225234 | IP Addr: 10.149.235.60 | Public IP: 106.210.252.216 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:47:16 IST Wed Jun 17 2020 | Duration: 0h:48m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 73803613 | Bytes Rx: 11225234 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 174092 | Audit Session ID: 0a95072b2a80c0005ee96f1c | Security Group Tag: none | EasyVPN: 0 |Session ID: 174092 | Audit Session ID: 0a95072b2a80c0005ee96f1c | Security Group Tag: none | EasyVPN: 0 ||
Username: brajaman | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.62 | Public IP: 157.50.124.127 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:48:02 IST Wed Jun 17 2020 | Duration: 0h:47m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 87279841 | Bytes Rx: 8695889 | IP Addr: 10.149.235.62 | Public IP: 157.50.124.127 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:48:02 IST Wed Jun 17 2020 | Duration: 0h:47m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 87279841 | Bytes Rx: 8695889 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 174093 | Audit Session ID: 0a95072b2a80d0005ee96f4a | Security Group Tag: none | EasyVPN: 0 |Session ID: 174093 | Audit Session ID: 0a95072b2a80d0005ee96f4a | Security Group Tag: none | EasyVPN: 0 ||
Username: sasif | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.69 | Public IP: 106.210.189.184 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:48:40 IST Wed Jun 17 2020 | Duration: 0h:47m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 58093750 | Bytes Rx: 10597644 | IP Addr: 10.149.235.69 | Public IP: 106.210.189.184 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:48:40 IST Wed Jun 17 2020 | Duration: 0h:47m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 58093750 | Bytes Rx: 10597644 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 174096 | Audit Session ID: 0a95072b2a8100005ee96f70 | Security Group Tag: none | EasyVPN: 0 |Session ID: 174096 | Audit Session ID: 0a95072b2a8100005ee96f70 | Security Group Tag: none | EasyVPN: 0 ||
Username: RanjiSin | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.70 | Public IP: 157.50.29.252 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:51:46 IST Wed Jun 17 2020 | Duration: 0h:43m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 53218883 | Bytes Rx: 11220848 | IP Addr: 10.149.235.70 | Public IP: 157.50.29.252 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:51:46 IST Wed Jun 17 2020 | Duration: 0h:43m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 53218883 | Bytes Rx: 11220848 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 174098 | Audit Session ID: 0a95072b2a8120005ee9702a | Security Group Tag: none | EasyVPN: 0 |Session ID: 174098 | Audit Session ID: 0a95072b2a8120005ee9702a | Security Group Tag: none | EasyVPN: 0 ||
Username: isunder | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.235.71 | Public IP: 223.186.57.233 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:52:22 IST Wed Jun 17 2020 | Duration: 0h:43m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 138012027 | Bytes Rx: 21417549 | IP Addr: 10.149.235.71 | Public IP: 223.186.57.233 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:52:22 IST Wed Jun 17 2020 | Duration: 0h:43m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 138012027 | Bytes Rx: 21417549 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 174099 | Audit Session ID: 0a95072b2a8130005ee9704e | Security Group Tag: none | EasyVPN: 0 |Session ID: 174099 | Audit Session ID: 0a95072b2a8130005ee9704e | Security Group Tag: none | EasyVPN: 0 ||
