sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: styagi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.151 | Public IP: 182.70.8.248 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:26:39 IST Thu Jun 4 2020 | Duration: 1d 16h:35m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 721315007 | Bytes Rx: 368419654 | IP Addr: 10.150.237.151 | Public IP: 182.70.8.248 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:26:39 IST Thu Jun 4 2020 | Duration: 1d 16h:35m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 721315007 | Bytes Rx: 368419654 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 282837 | Audit Session ID: 0a96cf69450d50005ed8d367 | Security Group Tag: none | EasyVPN: 0 |Session ID: 282837 | Audit Session ID: 0a96cf69450d50005ed8d367 | Security Group Tag: none | EasyVPN: 0 ||
Username: novhal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.171 | Public IP: 103.81.36.212 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 18:05:46 IST Fri Jun 5 2020 | Duration: 14h:55m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 2785786043 | Bytes Rx: 1035570521 | IP Addr: 10.150.244.171 | Public IP: 103.81.36.212 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 18:05:46 IST Fri Jun 5 2020 | Duration: 14h:55m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 2785786043 | Bytes Rx: 1035570521 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 287209 | Audit Session ID: 0a96cf69461e90005eda3c22 | Security Group Tag: none | EasyVPN: 0 |Session ID: 287209 | Audit Session ID: 0a96cf69461e90005eda3c22 | Security Group Tag: none | EasyVPN: 0 ||
Username: tusmaran | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.45 | Public IP: 103.110.253.43 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 18:53:54 IST Fri Jun 5 2020 | Duration: 14h:07m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 416359886 | Bytes Rx: 106717966 | IP Addr: 10.150.237.45 | Public IP: 103.110.253.43 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 18:53:54 IST Fri Jun 5 2020 | Duration: 14h:07m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 416359886 | Bytes Rx: 106717966 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 287424 | Audit Session ID: 0a96cf69462c00005eda476a | Security Group Tag: none | EasyVPN: 0 |Session ID: 287424 | Audit Session ID: 0a96cf69462c00005eda476a | Security Group Tag: none | EasyVPN: 0 ||
Username: manishma | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.112 | Public IP: 103.86.182.8 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 19:24:02 IST Fri Jun 5 2020 | Duration: 13h:37m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 225981911 | Bytes Rx: 61596805 | IP Addr: 10.150.236.112 | Public IP: 103.86.182.8 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 19:24:02 IST Fri Jun 5 2020 | Duration: 13h:37m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 225981911 | Bytes Rx: 61596805 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 287536 | Audit Session ID: 0a96cf69463300005eda4e7a | Security Group Tag: none | EasyVPN: 0 |Session ID: 287536 | Audit Session ID: 0a96cf69463300005eda4e7a | Security Group Tag: none | EasyVPN: 0 ||
Username: rohanbho | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.224 | Public IP: 103.133.228.10 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:26:32 IST Fri Jun 5 2020 | Duration: 12h:35m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 824808575 | Bytes Rx: 227250016 | IP Addr: 10.150.237.224 | Public IP: 103.133.228.10 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:26:32 IST Fri Jun 5 2020 | Duration: 12h:35m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 824808575 | Bytes Rx: 227250016 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 287675 | Audit Session ID: 0a96cf69463bb0005eda5d20 | Security Group Tag: none | EasyVPN: 0 |Session ID: 287675 | Audit Session ID: 0a96cf69463bb0005eda5d20 | Security Group Tag: none | EasyVPN: 0 ||
Username: suhakamb | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.140 | Public IP: 59.90.37.93 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:58:56 IST Fri Jun 5 2020 | Duration: 12h:02m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 1008204580 | Bytes Rx: 228679475 | IP Addr: 10.150.237.140 | Public IP: 59.90.37.93 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:58:56 IST Fri Jun 5 2020 | Duration: 12h:02m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 1008204580 | Bytes Rx: 228679475 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 287765 | Audit Session ID: 0a96cf69464150005eda64b8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 287765 | Audit Session ID: 0a96cf69464150005eda64b8 | Security Group Tag: none | EasyVPN: 0 ||
Username: subhassh | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.47 | Public IP: 27.57.168.144 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 22:05:35 IST Fri Jun 5 2020 | Duration: 10h:56m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 84690532 | Bytes Rx: 40375737 | IP Addr: 10.150.236.47 | Public IP: 27.57.168.144 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 22:05:35 IST Fri Jun 5 2020 | Duration: 10h:56m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 84690532 | Bytes Rx: 40375737 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 287903 | Audit Session ID: 0a96cf694649f0005eda7457 | Security Group Tag: none | EasyVPN: 0 |Session ID: 287903 | Audit Session ID: 0a96cf694649f0005eda7457 | Security Group Tag: none | EasyVPN: 0 ||
Username: ayeole | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.25 | Public IP: 103.252.53.128 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 00:33:26 IST Sat Jun 6 2020 | Duration: 8h:28m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 411170871 | Bytes Rx: 343737142 | IP Addr: 10.150.237.25 | Public IP: 103.252.53.128 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 00:33:26 IST Sat Jun 6 2020 | Duration: 8h:28m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 411170871 | Bytes Rx: 343737142 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288052 | Audit Session ID: 0a96cf69465340005eda96fe | Security Group Tag: none | EasyVPN: 0 |Session ID: 288052 | Audit Session ID: 0a96cf69465340005eda96fe | Security Group Tag: none | EasyVPN: 0 ||
Username: ADe | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.28 | Public IP: 223.191.61.148 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 01:47:47 IST Sat Jun 6 2020 | Duration: 7h:13m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 201003774 | Bytes Rx: 215970913 | IP Addr: 10.150.237.28 | Public IP: 223.191.61.148 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 01:47:47 IST Sat Jun 6 2020 | Duration: 7h:13m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 201003774 | Bytes Rx: 215970913 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288097 | Audit Session ID: 0a96cf69465610005edaa86b | Security Group Tag: none | EasyVPN: 0 |Session ID: 288097 | Audit Session ID: 0a96cf69465610005edaa86b | Security Group Tag: none | EasyVPN: 0 ||
Username: vjawalka | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.152 | Public IP: 103.110.253.145 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:55:42 IST Sat Jun 6 2020 | Duration: 5h:06m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 2242222941 | Bytes Rx: 81952973 | IP Addr: 10.150.236.152 | Public IP: 103.110.253.145 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:55:42 IST Sat Jun 6 2020 | Duration: 5h:06m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 2242222941 | Bytes Rx: 81952973 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288168 | Audit Session ID: 0a96cf69465a80005edac666 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288168 | Audit Session ID: 0a96cf69465a80005edac666 | Security Group Tag: none | EasyVPN: 0 ||
Username: kpardesh | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.150 | Public IP: 106.79.214.192 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:40:08 IST Sat Jun 6 2020 | Duration: 4h:21m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 1558823650 | Bytes Rx: 85388367 | IP Addr: 10.150.236.150 | Public IP: 106.79.214.192 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:40:08 IST Sat Jun 6 2020 | Duration: 4h:21m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 1558823650 | Bytes Rx: 85388367 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288187 | Audit Session ID: 0a96cf69465bb0005edad0d0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288187 | Audit Session ID: 0a96cf69465bb0005edad0d0 | Security Group Tag: none | EasyVPN: 0 ||
Username: rponnapa | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.134 | Public IP: 171.79.86.233 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:35:07 IST Sat Jun 6 2020 | Duration: 3h:26m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 89266924 | Bytes Rx: 28698125 | IP Addr: 10.150.236.134 | Public IP: 171.79.86.233 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:35:07 IST Sat Jun 6 2020 | Duration: 3h:26m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 89266924 | Bytes Rx: 28698125 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288212 | Audit Session ID: 0a96cf69465d40005edaddb3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288212 | Audit Session ID: 0a96cf69465d40005edaddb3 | Security Group Tag: none | EasyVPN: 0 ||
Username: Bkaldate | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.108 | Public IP: 157.33.165.160 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:08:48 IST Sat Jun 6 2020 | Duration: 2h:52m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 1746296192 | Bytes Rx: 136869285 | IP Addr: 10.150.236.108 | Public IP: 157.33.165.160 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:08:48 IST Sat Jun 6 2020 | Duration: 2h:52m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 1746296192 | Bytes Rx: 136869285 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288230 | Audit Session ID: 0a96cf69465e60005edae598 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288230 | Audit Session ID: 0a96cf69465e60005edae598 | Security Group Tag: none | EasyVPN: 0 ||
Username: PraSawan | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.110 | Public IP: 106.220.196.232 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:14:04 IST Sat Jun 6 2020 | Duration: 2h:47m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 255646935 | Bytes Rx: 160837470 | IP Addr: 10.150.236.110 | Public IP: 106.220.196.232 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:14:04 IST Sat Jun 6 2020 | Duration: 2h:47m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 255646935 | Bytes Rx: 160837470 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288234 | Audit Session ID: 0a96cf69465ea0005edae6d4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288234 | Audit Session ID: 0a96cf69465ea0005edae6d4 | Security Group Tag: none | EasyVPN: 0 ||
Username: AGarai | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.111 | Public IP: 106.193.243.158 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:14:24 IST Sat Jun 6 2020 | Duration: 2h:47m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 306334445 | Bytes Rx: 63758600 | IP Addr: 10.150.236.111 | Public IP: 106.193.243.158 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:14:24 IST Sat Jun 6 2020 | Duration: 2h:47m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 306334445 | Bytes Rx: 63758600 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288235 | Audit Session ID: 0a96cf69465eb0005edae6e8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288235 | Audit Session ID: 0a96cf69465eb0005edae6e8 | Security Group Tag: none | EasyVPN: 0 ||
Username: abraut | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.117 | Public IP: 106.210.135.135 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:24:43 IST Sat Jun 6 2020 | Duration: 2h:36m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 79697058 | Bytes Rx: 37410129 | IP Addr: 10.150.236.117 | Public IP: 106.210.135.135 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:24:43 IST Sat Jun 6 2020 | Duration: 2h:36m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 79697058 | Bytes Rx: 37410129 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288246 | Audit Session ID: 0a96cf69465f60005edae953 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288246 | Audit Session ID: 0a96cf69465f60005edae953 | Security Group Tag: none | EasyVPN: 0 ||
Username: Shameer.N | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.29 | Public IP: 137.97.157.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:26:16 IST Sat Jun 6 2020 | Duration: 2h:35m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 175622207 | Bytes Rx: 45774163 | IP Addr: 10.150.237.29 | Public IP: 137.97.157.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:26:16 IST Sat Jun 6 2020 | Duration: 2h:35m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 175622207 | Bytes Rx: 45774163 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288249 | Audit Session ID: 0a96cf69465f90005edae9b0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288249 | Audit Session ID: 0a96cf69465f90005edae9b0 | Security Group Tag: none | EasyVPN: 0 ||
Username: kavyjosh | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.34 | Public IP: 49.36.61.250 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:35:44 IST Sat Jun 6 2020 | Duration: 2h:25m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 338778042 | Bytes Rx: 173119414 | IP Addr: 10.150.237.34 | Public IP: 49.36.61.250 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:35:44 IST Sat Jun 6 2020 | Duration: 2h:25m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 338778042 | Bytes Rx: 173119414 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288257 | Audit Session ID: 0a96cf69466010005edaebe8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288257 | Audit Session ID: 0a96cf69466010005edaebe8 | Security Group Tag: none | EasyVPN: 0 ||
Username: soshriva | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.35 | Public IP: 157.34.131.197 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:36:05 IST Sat Jun 6 2020 | Duration: 2h:25m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 95375665 | Bytes Rx: 171408764 | IP Addr: 10.150.237.35 | Public IP: 157.34.131.197 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:36:05 IST Sat Jun 6 2020 | Duration: 2h:25m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 95375665 | Bytes Rx: 171408764 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288259 | Audit Session ID: 0a96cf69466030005edaebfd | Security Group Tag: none | EasyVPN: 0 |Session ID: 288259 | Audit Session ID: 0a96cf69466030005edaebfd | Security Group Tag: none | EasyVPN: 0 ||
Username: SauKadam | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.41 | Public IP: 106.210.128.9 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:38:35 IST Sat Jun 6 2020 | Duration: 2h:23m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 562327491 | Bytes Rx: 65222127 | IP Addr: 10.150.237.41 | Public IP: 106.210.128.9 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:38:35 IST Sat Jun 6 2020 | Duration: 2h:23m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 562327491 | Bytes Rx: 65222127 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288263 | Audit Session ID: 0a96cf69466070005edaec93 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288263 | Audit Session ID: 0a96cf69466070005edaec93 | Security Group Tag: none | EasyVPN: 0 ||
Username: sashinde | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.43 | Public IP: 106.220.214.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:39:31 IST Sat Jun 6 2020 | Duration: 2h:22m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 161132178 | Bytes Rx: 47040596 | IP Addr: 10.150.237.43 | Public IP: 106.220.214.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:39:31 IST Sat Jun 6 2020 | Duration: 2h:22m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 161132178 | Bytes Rx: 47040596 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288266 | Audit Session ID: 0a96cf694660a0005edaeccb | Security Group Tag: none | EasyVPN: 0 |Session ID: 288266 | Audit Session ID: 0a96cf694660a0005edaeccb | Security Group Tag: none | EasyVPN: 0 ||
