sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: ABMALAVE | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.175 | Public IP: 183.87.54.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:50:33 IST Tue Jun 23 2020 | Duration: 1d 17h:39m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 3352751068 | Bytes Rx: 683431796 | IP Addr: 10.149.232.175 | Public IP: 183.87.54.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:50:33 IST Tue Jun 23 2020 | Duration: 1d 17h:39m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 3352751068 | Bytes Rx: 683431796 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 168585 | Audit Session ID: 0a95072a292890005ef1ad41 | Security Group Tag: none | EasyVPN: 0 |Session ID: 168585 | Audit Session ID: 0a95072a292890005ef1ad41 | Security Group Tag: none | EasyVPN: 0 ||
Username: ganeshrv | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.94 | Public IP: 117.96.193.31 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:34:35 IST Wed Jun 24 2020 | Duration: 8h:55m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 559511499 | Bytes Rx: 216573161 | IP Addr: 10.149.233.94 | Public IP: 117.96.193.31 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:34:35 IST Wed Jun 24 2020 | Duration: 8h:55m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 559511499 | Bytes Rx: 216573161 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172046 | Audit Session ID: 0a95072a2a00e0005ef37993 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172046 | Audit Session ID: 0a95072a2a00e0005ef37993 | Security Group Tag: none | EasyVPN: 0 ||
Username: bhgarge | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.19 | Public IP: 202.160.145.152 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:36:16 IST Wed Jun 24 2020 | Duration: 8h:54m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 2504972008 | Bytes Rx: 1160787075 | IP Addr: 10.149.232.19 | Public IP: 202.160.145.152 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:36:16 IST Wed Jun 24 2020 | Duration: 8h:54m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 2504972008 | Bytes Rx: 1160787075 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172050 | Audit Session ID: 0a95072a2a0120005ef379f8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172050 | Audit Session ID: 0a95072a2a0120005ef379f8 | Security Group Tag: none | EasyVPN: 0 ||
Username: ebinjohn | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.230 | Public IP: 106.208.81.192 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:49:59 IST Wed Jun 24 2020 | Duration: 8h:40m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 993010469 | Bytes Rx: 288695029 | IP Addr: 10.149.232.230 | Public IP: 106.208.81.192 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:49:59 IST Wed Jun 24 2020 | Duration: 8h:40m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 993010469 | Bytes Rx: 288695029 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172069 | Audit Session ID: 0a95072a2a0250005ef37d2f | Security Group Tag: none | EasyVPN: 0 |Session ID: 172069 | Audit Session ID: 0a95072a2a0250005ef37d2f | Security Group Tag: none | EasyVPN: 0 ||
Username: surymuth | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: GSMC21 | IP Addr: 10.149.248.107 | Public IP: 103.98.63.158 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:53:38 IST Wed Jun 24 2020 | Duration: 8h:36m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 709685531 | Bytes Rx: 208373951 | IP Addr: 10.149.248.107 | Public IP: 103.98.63.158 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:53:38 IST Wed Jun 24 2020 | Duration: 8h:36m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 709685531 | Bytes Rx: 208373951 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172078 | Audit Session ID: 0a95072a2a02e0005ef37e0a | Security Group Tag: none | EasyVPN: 0 |Session ID: 172078 | Audit Session ID: 0a95072a2a02e0005ef37e0a | Security Group Tag: none | EasyVPN: 0 ||
Username: anb.rao | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.32 | Public IP: 183.83.225.147 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:55:21 IST Wed Jun 24 2020 | Duration: 8h:34m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 194082922 | Bytes Rx: 52541625 | IP Addr: 10.149.233.32 | Public IP: 183.83.225.147 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:55:21 IST Wed Jun 24 2020 | Duration: 8h:34m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 194082922 | Bytes Rx: 52541625 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172081 | Audit Session ID: 0a95072a2a0310005ef37e71 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172081 | Audit Session ID: 0a95072a2a0310005ef37e71 | Security Group Tag: none | EasyVPN: 0 ||
Username: sivnatar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: GSMC6 | IP Addr: 10.149.248.102 | Public IP: 157.50.14.193 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:59:03 IST Wed Jun 24 2020 | Duration: 8h:31m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 1236032718 | Bytes Rx: 429594248 | IP Addr: 10.149.248.102 | Public IP: 157.50.14.193 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:59:03 IST Wed Jun 24 2020 | Duration: 8h:31m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 1236032718 | Bytes Rx: 429594248 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172084 | Audit Session ID: 0a95072a2a0340005ef37f4f | Security Group Tag: none | EasyVPN: 0 |Session ID: 172084 | Audit Session ID: 0a95072a2a0340005ef37f4f | Security Group Tag: none | EasyVPN: 0 ||
Username: SamruSal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.70 | Public IP: 103.110.253.177 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:05:24 IST Wed Jun 24 2020 | Duration: 8h:24m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 254153848 | Bytes Rx: 196129960 | IP Addr: 10.149.233.70 | Public IP: 103.110.253.177 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:05:24 IST Wed Jun 24 2020 | Duration: 8h:24m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 254153848 | Bytes Rx: 196129960 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172088 | Audit Session ID: 0a95072a2a0380005ef380cc | Security Group Tag: none | EasyVPN: 0 |Session ID: 172088 | Audit Session ID: 0a95072a2a0380005ef380cc | Security Group Tag: none | EasyVPN: 0 ||
Username: mansoomo | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.169 | Public IP: 27.5.171.32 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:06:41 IST Wed Jun 24 2020 | Duration: 8h:23m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 1719570101 | Bytes Rx: 314521789 | IP Addr: 10.149.233.169 | Public IP: 27.5.171.32 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:06:41 IST Wed Jun 24 2020 | Duration: 8h:23m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 1719570101 | Bytes Rx: 314521789 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172091 | Audit Session ID: 0a95072a2a03b0005ef38119 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172091 | Audit Session ID: 0a95072a2a03b0005ef38119 | Security Group Tag: none | EasyVPN: 0 ||
Username: vensunda | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.160 | Public IP: 49.37.203.109 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:07:53 IST Wed Jun 24 2020 | Duration: 8h:22m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 379849362 | Bytes Rx: 203002429 | IP Addr: 10.149.233.160 | Public IP: 49.37.203.109 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:07:53 IST Wed Jun 24 2020 | Duration: 8h:22m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 379849362 | Bytes Rx: 203002429 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172092 | Audit Session ID: 0a95072a2a03c0005ef38161 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172092 | Audit Session ID: 0a95072a2a03c0005ef38161 | Security Group Tag: none | EasyVPN: 0 ||
Username: DeSanaka | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.110 | Public IP: 49.206.220.219 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:18:43 IST Wed Jun 24 2020 | Duration: 8h:11m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 705530300 | Bytes Rx: 113787445 | IP Addr: 10.149.232.110 | Public IP: 49.206.220.219 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:18:43 IST Wed Jun 24 2020 | Duration: 8h:11m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 705530300 | Bytes Rx: 113787445 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172103 | Audit Session ID: 0a95072a2a0470005ef383eb | Security Group Tag: none | EasyVPN: 0 |Session ID: 172103 | Audit Session ID: 0a95072a2a0470005ef383eb | Security Group Tag: none | EasyVPN: 0 ||
Username: girirame | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.76 | Public IP: 49.206.127.97 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:55:51 IST Wed Jun 24 2020 | Duration: 7h:34m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 5696428886 | Bytes Rx: 382613182 | IP Addr: 10.149.233.76 | Public IP: 49.206.127.97 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:55:51 IST Wed Jun 24 2020 | Duration: 7h:34m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 5696428886 | Bytes Rx: 382613182 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172112 | Audit Session ID: 0a95072a2a0500005ef38c9f | Security Group Tag: none | EasyVPN: 0 |Session ID: 172112 | Audit Session ID: 0a95072a2a0500005ef38c9f | Security Group Tag: none | EasyVPN: 0 ||
Username: FMOHAMMA | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.237 | Public IP: 157.48.160.232 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 00:07:16 IST Thu Jun 25 2020 | Duration: 6h:23m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 716692278 | Bytes Rx: 133427391 | IP Addr: 10.149.233.237 | Public IP: 157.48.160.232 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 00:07:16 IST Thu Jun 25 2020 | Duration: 6h:23m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 716692278 | Bytes Rx: 133427391 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172150 | Audit Session ID: 0a95072a2a0760005ef39d5c | Security Group Tag: none | EasyVPN: 0 |Session ID: 172150 | Audit Session ID: 0a95072a2a0760005ef39d5c | Security Group Tag: none | EasyVPN: 0 ||
Username: nsawarka | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.167 | Public IP: 49.35.18.138 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 00:54:25 IST Thu Jun 25 2020 | Duration: 5h:35m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 769823951 | Bytes Rx: 281295293 | IP Addr: 10.149.233.167 | Public IP: 49.35.18.138 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 00:54:25 IST Thu Jun 25 2020 | Duration: 5h:35m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 769823951 | Bytes Rx: 281295293 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172158 | Audit Session ID: 0a95072a2a07e0005ef3a869 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172158 | Audit Session ID: 0a95072a2a07e0005ef3a869 | Security Group Tag: none | EasyVPN: 0 ||
Username: SriBachu | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.104 | Public IP: 157.48.51.43 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:07:08 IST Thu Jun 25 2020 | Duration: 3h:23m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 103797827 | Bytes Rx: 21658093 | IP Addr: 10.149.232.104 | Public IP: 157.48.51.43 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:07:08 IST Thu Jun 25 2020 | Duration: 3h:23m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 103797827 | Bytes Rx: 21658093 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172164 | Audit Session ID: 0a95072a2a0840005ef3c784 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172164 | Audit Session ID: 0a95072a2a0840005ef3c784 | Security Group Tag: none | EasyVPN: 0 ||
Username: RajaVS | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.166 | Public IP: 157.46.6.50 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:23:52 IST Thu Jun 25 2020 | Duration: 3h:06m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 36019863 | Bytes Rx: 27123656 | IP Addr: 10.149.233.166 | Public IP: 157.46.6.50 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:23:52 IST Thu Jun 25 2020 | Duration: 3h:06m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 36019863 | Bytes Rx: 27123656 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172165 | Audit Session ID: 0a95072a2a0850005ef3cb70 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172165 | Audit Session ID: 0a95072a2a0850005ef3cb70 | Security Group Tag: none | EasyVPN: 0 ||
Username: saurapat | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.54 | Public IP: 157.33.168.183 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 05:40:51 IST Thu Jun 25 2020 | Duration: 0h:49m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 30501383 | Bytes Rx: 10441366 | IP Addr: 10.149.232.54 | Public IP: 157.33.168.183 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 05:40:51 IST Thu Jun 25 2020 | Duration: 0h:49m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 30501383 | Bytes Rx: 10441366 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172166 | Audit Session ID: 0a95072a2a0860005ef3eb8b | Security Group Tag: none | EasyVPN: 0 |Session ID: 172166 | Audit Session ID: 0a95072a2a0860005ef3eb8b | Security Group Tag: none | EasyVPN: 0 ||
Username: NShaji | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.222 | Public IP: 157.46.135.219 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:55:31 IST Thu Jun 25 2020 | Duration: 0h:34m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 54873776 | Bytes Rx: 10061741 | IP Addr: 10.149.232.222 | Public IP: 157.46.135.219 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:55:31 IST Thu Jun 25 2020 | Duration: 0h:34m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 54873776 | Bytes Rx: 10061741 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172168 | Audit Session ID: 0a95072a2a0880005ef3eefb | Security Group Tag: none | EasyVPN: 0 |Session ID: 172168 | Audit Session ID: 0a95072a2a0880005ef3eefb | Security Group Tag: none | EasyVPN: 0 ||
Username: sasikuma | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.223 | Public IP: 157.50.182.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:59:38 IST Thu Jun 25 2020 | Duration: 0h:30m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 14310583 | Bytes Rx: 3623372 | IP Addr: 10.149.232.223 | Public IP: 157.50.182.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:59:38 IST Thu Jun 25 2020 | Duration: 0h:30m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 14310583 | Bytes Rx: 3623372 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172169 | Audit Session ID: 0a95072a2a0890005ef3eff2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172169 | Audit Session ID: 0a95072a2a0890005ef3eff2 | Security Group Tag: none | EasyVPN: 0 ||
Username: vvelu | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.224 | Public IP: 49.207.137.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:08:42 IST Thu Jun 25 2020 | Duration: 0h:21m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 9200835 | Bytes Rx: 2910684 | IP Addr: 10.149.232.224 | Public IP: 49.207.137.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:08:42 IST Thu Jun 25 2020 | Duration: 0h:21m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 9200835 | Bytes Rx: 2910684 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172171 | Audit Session ID: 0a95072a2a08b0005ef3f212 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172171 | Audit Session ID: 0a95072a2a08b0005ef3f212 | Security Group Tag: none | EasyVPN: 0 ||
Username: purnimam | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.225 | Public IP: 182.65.243.39 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:10:23 IST Thu Jun 25 2020 | Duration: 0h:19m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 7219137 | Bytes Rx: 3941257 | IP Addr: 10.149.232.225 | Public IP: 182.65.243.39 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:10:23 IST Thu Jun 25 2020 | Duration: 0h:19m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 7219137 | Bytes Rx: 3941257 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172172 | Audit Session ID: 0a95072a2a08c0005ef3f277 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172172 | Audit Session ID: 0a95072a2a08c0005ef3f277 | Security Group Tag: none | EasyVPN: 0 ||
