sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: sanjay.kumar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.224 | Public IP: 103.241.226.57 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:11:43 IST Thu Jun 18 2020 | Duration: 2d 18h:20m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 1784348554 | Bytes Rx: 723183422 | IP Addr: 10.149.235.224 | Public IP: 103.241.226.57 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:11:43 IST Thu Jun 18 2020 | Duration: 2d 18h:20m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 1784348554 | Bytes Rx: 723183422 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 177298 | Audit Session ID: 0a95072b2b4920005eeb0ca7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 177298 | Audit Session ID: 0a95072b2b4920005eeb0ca7 | Security Group Tag: none | EasyVPN: 0 ||
Username: syamadas | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.234.186 | Public IP: 103.121.153.63 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:12:43 IST Sat Jun 20 2020 | Duration: 9h:19m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 851447828 | Bytes Rx: 577055369 | IP Addr: 10.149.234.186 | Public IP: 103.121.153.63 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:12:43 IST Sat Jun 20 2020 | Duration: 9h:19m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 851447828 | Bytes Rx: 577055369 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182326 | Audit Session ID: 0a95072b2c8360005eee2e73 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182326 | Audit Session ID: 0a95072b2c8360005eee2e73 | Security Group Tag: none | EasyVPN: 0 ||
Username: ssdpawar | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.235.49 | Public IP: 49.35.16.202 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:15:18 IST Sat Jun 20 2020 | Duration: 9h:16m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 1373883040 | Bytes Rx: 253889194 | IP Addr: 10.149.235.49 | Public IP: 49.35.16.202 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:15:18 IST Sat Jun 20 2020 | Duration: 9h:16m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 1373883040 | Bytes Rx: 253889194 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182329 | Audit Session ID: 0a95072b2c8390005eee2f0e | Security Group Tag: none | EasyVPN: 0 |Session ID: 182329 | Audit Session ID: 0a95072b2c8390005eee2f0e | Security Group Tag: none | EasyVPN: 0 ||
Username: MCLohar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.159 | Public IP: 106.220.158.20 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:48:04 IST Sat Jun 20 2020 | Duration: 8h:43m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 1120584964 | Bytes Rx: 190710196 | IP Addr: 10.149.234.159 | Public IP: 106.220.158.20 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:48:04 IST Sat Jun 20 2020 | Duration: 8h:43m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 1120584964 | Bytes Rx: 190710196 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182353 | Audit Session ID: 0a95072b2c8510005eee36bc | Security Group Tag: none | EasyVPN: 0 |Session ID: 182353 | Audit Session ID: 0a95072b2c8510005eee36bc | Security Group Tag: none | EasyVPN: 0 ||
Username: kvadivel | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.115 | Public IP: 157.50.170.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:53:37 IST Sat Jun 20 2020 | Duration: 8h:38m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 1962548095 | Bytes Rx: 103738466 | IP Addr: 10.149.235.115 | Public IP: 157.50.170.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:53:37 IST Sat Jun 20 2020 | Duration: 8h:38m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 1962548095 | Bytes Rx: 103738466 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182362 | Audit Session ID: 0a95072b2c85a0005eee3809 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182362 | Audit Session ID: 0a95072b2c85a0005eee3809 | Security Group Tag: none | EasyVPN: 0 ||
Username: dhnaraya | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.60 | Public IP: 157.50.222.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:55:08 IST Sat Jun 20 2020 | Duration: 8h:36m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 324117049 | Bytes Rx: 117250267 | IP Addr: 10.149.235.60 | Public IP: 157.50.222.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:55:08 IST Sat Jun 20 2020 | Duration: 8h:36m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 324117049 | Bytes Rx: 117250267 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182365 | Audit Session ID: 0a95072b2c85d0005eee3864 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182365 | Audit Session ID: 0a95072b2c85d0005eee3864 | Security Group Tag: none | EasyVPN: 0 ||
Username: asoundar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.71 | Public IP: 106.197.44.86 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:37:43 IST Sat Jun 20 2020 | Duration: 7h:54m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 605384299 | Bytes Rx: 372325826 | IP Addr: 10.149.235.71 | Public IP: 106.197.44.86 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:37:43 IST Sat Jun 20 2020 | Duration: 7h:54m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 605384299 | Bytes Rx: 372325826 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182386 | Audit Session ID: 0a95072b2c8720005eee425f | Security Group Tag: none | EasyVPN: 0 |Session ID: 182386 | Audit Session ID: 0a95072b2c8720005eee425f | Security Group Tag: none | EasyVPN: 0 ||
Username: cprabu | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.95 | Public IP: 182.65.68.218 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:53:32 IST Sat Jun 20 2020 | Duration: 7h:38m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 2041949596 | Bytes Rx: 222490020 | IP Addr: 10.149.235.95 | Public IP: 182.65.68.218 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:53:32 IST Sat Jun 20 2020 | Duration: 7h:38m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 2041949596 | Bytes Rx: 222490020 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182396 | Audit Session ID: 0a95072b2c87c0005eee4614 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182396 | Audit Session ID: 0a95072b2c87c0005eee4614 | Security Group Tag: none | EasyVPN: 0 ||
Username: npathru | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.63 | Public IP: 106.193.108.243 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 23:06:55 IST Sat Jun 20 2020 | Duration: 7h:24m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 4238962424 | Bytes Rx: 226058908 | IP Addr: 10.149.235.63 | Public IP: 106.193.108.243 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 23:06:55 IST Sat Jun 20 2020 | Duration: 7h:24m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 4238962424 | Bytes Rx: 226058908 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182406 | Audit Session ID: 0a95072b2c8860005eee4937 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182406 | Audit Session ID: 0a95072b2c8860005eee4937 | Security Group Tag: none | EasyVPN: 0 ||
Username: dbharnuk | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.97 | Public IP: 203.194.104.47 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 23:13:09 IST Sat Jun 20 2020 | Duration: 7h:18m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 375959625 | Bytes Rx: 159890841 | IP Addr: 10.149.235.97 | Public IP: 203.194.104.47 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 23:13:09 IST Sat Jun 20 2020 | Duration: 7h:18m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 375959625 | Bytes Rx: 159890841 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182419 | Audit Session ID: 0a95072b2c8930005eee4aad | Security Group Tag: none | EasyVPN: 0 |Session ID: 182419 | Audit Session ID: 0a95072b2c8930005eee4aad | Security Group Tag: none | EasyVPN: 0 ||
Username: nittoge | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.29 | Public IP: 106.193.210.84 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 23:56:19 IST Sat Jun 20 2020 | Duration: 6h:35m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 157621759 | Bytes Rx: 86162017 | IP Addr: 10.149.235.29 | Public IP: 106.193.210.84 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 23:56:19 IST Sat Jun 20 2020 | Duration: 6h:35m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 157621759 | Bytes Rx: 86162017 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182422 | Audit Session ID: 0a95072b2c8960005eee54cb | Security Group Tag: none | EasyVPN: 0 |Session ID: 182422 | Audit Session ID: 0a95072b2c8960005eee54cb | Security Group Tag: none | EasyVPN: 0 ||
Username: dharmaur | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.235.76 | Public IP: 103.50.148.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 00:30:08 IST Sun Jun 21 2020 | Duration: 6h:01m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 2509075514 | Bytes Rx: 123769234 | IP Addr: 10.149.235.76 | Public IP: 103.50.148.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 00:30:08 IST Sun Jun 21 2020 | Duration: 6h:01m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 2509075514 | Bytes Rx: 123769234 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182431 | Audit Session ID: 0a95072b2c89f0005eee5cb8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182431 | Audit Session ID: 0a95072b2c89f0005eee5cb8 | Security Group Tag: none | EasyVPN: 0 ||
Username: lvajja | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.119 | Public IP: 223.227.96.119 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 02:25:02 IST Sun Jun 21 2020 | Duration: 4h:06m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 355539926 | Bytes Rx: 143405483 | IP Addr: 10.149.235.119 | Public IP: 223.227.96.119 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 02:25:02 IST Sun Jun 21 2020 | Duration: 4h:06m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 355539926 | Bytes Rx: 143405483 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182435 | Audit Session ID: 0a95072b2c8a30005eee77a6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182435 | Audit Session ID: 0a95072b2c8a30005eee77a6 | Security Group Tag: none | EasyVPN: 0 ||
Username: DurvaO | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.203 | Public IP: 157.50.32.218 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 02:47:45 IST Sun Jun 21 2020 | Duration: 3h:44m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 237199506 | Bytes Rx: 111992642 | IP Addr: 10.149.234.203 | Public IP: 157.50.32.218 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 02:47:45 IST Sun Jun 21 2020 | Duration: 3h:44m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 237199506 | Bytes Rx: 111992642 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182438 | Audit Session ID: 0a95072b2c8a60005eee7cf9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182438 | Audit Session ID: 0a95072b2c8a60005eee7cf9 | Security Group Tag: none | EasyVPN: 0 ||
Username: dchinnik | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.224 | Public IP: 223.238.20.129 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:51:54 IST Sun Jun 21 2020 | Duration: 2h:39m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 98602193 | Bytes Rx: 36140675 | IP Addr: 10.149.234.224 | Public IP: 223.238.20.129 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:51:54 IST Sun Jun 21 2020 | Duration: 2h:39m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 98602193 | Bytes Rx: 36140675 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182441 | Audit Session ID: 0a95072b2c8a90005eee8c02 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182441 | Audit Session ID: 0a95072b2c8a90005eee8c02 | Security Group Tag: none | EasyVPN: 0 ||
Username: RanjiSin | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.111 | Public IP: 106.211.209.77 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:06:09 IST Sun Jun 21 2020 | Duration: 2h:25m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 226824586 | Bytes Rx: 44103031 | IP Addr: 10.149.235.111 | Public IP: 106.211.209.77 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:06:09 IST Sun Jun 21 2020 | Duration: 2h:25m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 226824586 | Bytes Rx: 44103031 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182443 | Audit Session ID: 0a95072b2c8ab0005eee8f59 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182443 | Audit Session ID: 0a95072b2c8ab0005eee8f59 | Security Group Tag: none | EasyVPN: 0 ||
Username: achuthch | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.112 | Public IP: 202.83.43.149 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:20:16 IST Sun Jun 21 2020 | Duration: 2h:11m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 39711116 | Bytes Rx: 28490041 | IP Addr: 10.149.235.112 | Public IP: 202.83.43.149 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:20:16 IST Sun Jun 21 2020 | Duration: 2h:11m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 39711116 | Bytes Rx: 28490041 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182444 | Audit Session ID: 0a95072b2c8ac0005eee92a8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182444 | Audit Session ID: 0a95072b2c8ac0005eee92a8 | Security Group Tag: none | EasyVPN: 0 ||
Username: VKedaris | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.116 | Public IP: 223.227.100.104 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:26:02 IST Sun Jun 21 2020 | Duration: 2h:05m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 36341538 | Bytes Rx: 12072651 | IP Addr: 10.149.235.116 | Public IP: 223.227.100.104 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:26:02 IST Sun Jun 21 2020 | Duration: 2h:05m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 36341538 | Bytes Rx: 12072651 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182445 | Audit Session ID: 0a95072b2c8ad0005eee9402 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182445 | Audit Session ID: 0a95072b2c8ad0005eee9402 | Security Group Tag: none | EasyVPN: 0 ||
Username: lnarayan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: GSMC13 | IP Addr: 10.149.248.227 | Public IP: 157.46.25.128 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:57:15 IST Sun Jun 21 2020 | Duration: 1h:34m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 185024797 | Bytes Rx: 94982675 | IP Addr: 10.149.248.227 | Public IP: 157.46.25.128 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:57:15 IST Sun Jun 21 2020 | Duration: 1h:34m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 185024797 | Bytes Rx: 94982675 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182452 | Audit Session ID: 0a95072b2c8b40005eee9b53 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182452 | Audit Session ID: 0a95072b2c8b40005eee9b53 | Security Group Tag: none | EasyVPN: 0 ||
Username: ksubrama | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.65 | Public IP: 157.46.25.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:37:14 IST Sun Jun 21 2020 | Duration: 0h:54m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 72068738 | Bytes Rx: 272122150 | IP Addr: 10.149.235.65 | Public IP: 157.46.25.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:37:14 IST Sun Jun 21 2020 | Duration: 0h:54m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 72068738 | Bytes Rx: 272122150 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182454 | Audit Session ID: 0a95072b2c8b60005eeea4b2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182454 | Audit Session ID: 0a95072b2c8b60005eeea4b2 | Security Group Tag: none | EasyVPN: 0 ||
