sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: smitajad | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.172 | Public IP: 123.201.52.70 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:39:12 IST Mon Jun 8 2020 | Duration: 2d 4h:52m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 6892771458 | Bytes Rx: 332869963082 | IP Addr: 10.150.238.172 | Public IP: 123.201.52.70 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:39:12 IST Mon Jun 8 2020 | Duration: 2d 4h:52m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 6892771458 | Bytes Rx: 332869963082 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 1301 | Audit Session ID: 0a96cf6a005150005eddabd8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 1301 | Audit Session ID: 0a96cf6a005150005eddabd8 | Security Group Tag: none | EasyVPN: 0 ||
Username: svardeka | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.89 | Public IP: 106.220.157.120 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:46:20 IST Wed Jun 10 2020 | Duration: 3h:45m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 279198912 | Bytes Rx: 60261363 | IP Addr: 10.150.239.89 | Public IP: 106.220.157.120 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:46:20 IST Wed Jun 10 2020 | Duration: 3h:45m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 279198912 | Bytes Rx: 60261363 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10197 | Audit Session ID: 0a96cf6a027d50005ee05e94 | Security Group Tag: none | EasyVPN: 0 |Session ID: 10197 | Audit Session ID: 0a96cf6a027d50005ee05e94 | Security Group Tag: none | EasyVPN: 0 ||
Username: SeshaST | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.91 | Public IP: 112.133.245.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:46:34 IST Wed Jun 10 2020 | Duration: 3h:45m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 275599578 | Bytes Rx: 136994250 | IP Addr: 10.150.239.91 | Public IP: 112.133.245.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:46:34 IST Wed Jun 10 2020 | Duration: 3h:45m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 275599578 | Bytes Rx: 136994250 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10199 | Audit Session ID: 0a96cf6a027d70005ee05ea2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 10199 | Audit Session ID: 0a96cf6a027d70005ee05ea2 | Security Group Tag: none | EasyVPN: 0 ||
Username: anemleka | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.62 | Public IP: 103.127.61.226 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:46:41 IST Wed Jun 10 2020 | Duration: 3h:45m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 444336514 | Bytes Rx: 138146193 | IP Addr: 10.150.239.62 | Public IP: 103.127.61.226 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:46:41 IST Wed Jun 10 2020 | Duration: 3h:45m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 444336514 | Bytes Rx: 138146193 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10200 | Audit Session ID: 0a96cf6a027d80005ee05ea9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 10200 | Audit Session ID: 0a96cf6a027d80005ee05ea9 | Security Group Tag: none | EasyVPN: 0 ||
Username: bmanthen | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.92 | Public IP: 183.83.141.132 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:46:46 IST Wed Jun 10 2020 | Duration: 3h:45m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 149048345 | Bytes Rx: 51206751 | IP Addr: 10.150.239.92 | Public IP: 183.83.141.132 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:46:46 IST Wed Jun 10 2020 | Duration: 3h:45m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 149048345 | Bytes Rx: 51206751 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10201 | Audit Session ID: 0a96cf6a027d90005ee05eae | Security Group Tag: none | EasyVPN: 0 |Session ID: 10201 | Audit Session ID: 0a96cf6a027d90005ee05eae | Security Group Tag: none | EasyVPN: 0 ||
Username: AkanPati | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.93 | Public IP: 27.106.78.193 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:46:50 IST Wed Jun 10 2020 | Duration: 3h:45m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 619235494 | Bytes Rx: 177178823 | IP Addr: 10.150.239.93 | Public IP: 27.106.78.193 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:46:50 IST Wed Jun 10 2020 | Duration: 3h:45m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 619235494 | Bytes Rx: 177178823 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10202 | Audit Session ID: 0a96cf6a027da0005ee05eb2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 10202 | Audit Session ID: 0a96cf6a027da0005ee05eb2 | Security Group Tag: none | EasyVPN: 0 ||
Username: deepband | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.239.185 | Public IP: 103.86.181.182 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:47:29 IST Wed Jun 10 2020 | Duration: 3h:44m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 699993703 | Bytes Rx: 130898041 | IP Addr: 10.150.239.185 | Public IP: 103.86.181.182 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:47:29 IST Wed Jun 10 2020 | Duration: 3h:44m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 699993703 | Bytes Rx: 130898041 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10204 | Audit Session ID: 0a96cf6a027dc0005ee05ed9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 10204 | Audit Session ID: 0a96cf6a027dc0005ee05ed9 | Security Group Tag: none | EasyVPN: 0 ||
Username: shsahoo | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.239.201 | Public IP: 157.41.3.191 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:47:33 IST Wed Jun 10 2020 | Duration: 3h:44m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 246014417 | Bytes Rx: 171161139 | IP Addr: 10.150.239.201 | Public IP: 157.41.3.191 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:47:33 IST Wed Jun 10 2020 | Duration: 3h:44m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 246014417 | Bytes Rx: 171161139 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10205 | Audit Session ID: 0a96cf6a027dd0005ee05edd | Security Group Tag: none | EasyVPN: 0 |Session ID: 10205 | Audit Session ID: 0a96cf6a027dd0005ee05edd | Security Group Tag: none | EasyVPN: 0 ||
Username: SSahu | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.153 | Public IP: 49.36.49.180 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:48:30 IST Wed Jun 10 2020 | Duration: 3h:43m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 357400116 | Bytes Rx: 497822138 | IP Addr: 10.150.238.153 | Public IP: 49.36.49.180 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:48:30 IST Wed Jun 10 2020 | Duration: 3h:43m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 357400116 | Bytes Rx: 497822138 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10209 | Audit Session ID: 0a96cf6a027e10005ee05f16 | Security Group Tag: none | EasyVPN: 0 |Session ID: 10209 | Audit Session ID: 0a96cf6a027e10005ee05f16 | Security Group Tag: none | EasyVPN: 0 ||
Username: ambeshp | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.249 | Public IP: 103.221.75.0 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:50:06 IST Wed Jun 10 2020 | Duration: 3h:42m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 166245498 | Bytes Rx: 31518499 | IP Addr: 10.150.239.249 | Public IP: 103.221.75.0 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:50:06 IST Wed Jun 10 2020 | Duration: 3h:42m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 166245498 | Bytes Rx: 31518499 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10212 | Audit Session ID: 0a96cf6a027e40005ee05f76 | Security Group Tag: none | EasyVPN: 0 |Session ID: 10212 | Audit Session ID: 0a96cf6a027e40005ee05f76 | Security Group Tag: none | EasyVPN: 0 ||
Username: anujshah | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.156 | Public IP: 43.241.193.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:50:21 IST Wed Jun 10 2020 | Duration: 3h:41m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 131256367 | Bytes Rx: 240672147 | IP Addr: 10.150.238.156 | Public IP: 43.241.193.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:50:21 IST Wed Jun 10 2020 | Duration: 3h:41m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 131256367 | Bytes Rx: 240672147 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10215 | Audit Session ID: 0a96cf6a027e70005ee05f85 | Security Group Tag: none | EasyVPN: 0 |Session ID: 10215 | Audit Session ID: 0a96cf6a027e70005ee05f85 | Security Group Tag: none | EasyVPN: 0 ||
Username: valane | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.157 | Public IP: 103.195.202.69 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:50:21 IST Wed Jun 10 2020 | Duration: 3h:41m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 282308396 | Bytes Rx: 112936544 | IP Addr: 10.150.238.157 | Public IP: 103.195.202.69 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:50:21 IST Wed Jun 10 2020 | Duration: 3h:41m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 282308396 | Bytes Rx: 112936544 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10216 | Audit Session ID: 0a96cf6a027e80005ee05f85 | Security Group Tag: none | EasyVPN: 0 |Session ID: 10216 | Audit Session ID: 0a96cf6a027e80005ee05f85 | Security Group Tag: none | EasyVPN: 0 ||
Username: ohadawal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.159 | Public IP: 49.36.15.41 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:50:35 IST Wed Jun 10 2020 | Duration: 3h:41m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 52944533 | Bytes Rx: 132574862 | IP Addr: 10.150.238.159 | Public IP: 49.36.15.41 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:50:35 IST Wed Jun 10 2020 | Duration: 3h:41m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 52944533 | Bytes Rx: 132574862 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10218 | Audit Session ID: 0a96cf6a027ea0005ee05f93 | Security Group Tag: none | EasyVPN: 0 |Session ID: 10218 | Audit Session ID: 0a96cf6a027ea0005ee05f93 | Security Group Tag: none | EasyVPN: 0 ||
Username: vishalv | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.123 | Public IP: 171.50.237.16 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:50:36 IST Wed Jun 10 2020 | Duration: 3h:41m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 247565722 | Bytes Rx: 46277550 | IP Addr: 10.150.239.123 | Public IP: 171.50.237.16 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:50:36 IST Wed Jun 10 2020 | Duration: 3h:41m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 247565722 | Bytes Rx: 46277550 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10219 | Audit Session ID: 0a96cf6a027eb0005ee05f94 | Security Group Tag: none | EasyVPN: 0 |Session ID: 10219 | Audit Session ID: 0a96cf6a027eb0005ee05f94 | Security Group Tag: none | EasyVPN: 0 ||
Username: yatin.lokhande | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.127 | Public IP: 157.47.11.172 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:50:57 IST Wed Jun 10 2020 | Duration: 3h:41m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 366876968 | Bytes Rx: 67111790 | IP Addr: 10.150.239.127 | Public IP: 157.47.11.172 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:50:57 IST Wed Jun 10 2020 | Duration: 3h:41m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 366876968 | Bytes Rx: 67111790 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10225 | Audit Session ID: 0a96cf6a027f10005ee05fa9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 10225 | Audit Session ID: 0a96cf6a027f10005ee05fa9 | Security Group Tag: none | EasyVPN: 0 ||
Username: atulchir | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.239.128 | Public IP: 106.66.192.67 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:51:01 IST Wed Jun 10 2020 | Duration: 3h:41m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 195246871 | Bytes Rx: 93366643 | IP Addr: 10.150.239.128 | Public IP: 106.66.192.67 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:51:01 IST Wed Jun 10 2020 | Duration: 3h:41m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 195246871 | Bytes Rx: 93366643 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10226 | Audit Session ID: 0a96cf6a027f20005ee05fad | Security Group Tag: none | EasyVPN: 0 |Session ID: 10226 | Audit Session ID: 0a96cf6a027f20005ee05fad | Security Group Tag: none | EasyVPN: 0 ||
Username: sanjeev.kumar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.130 | Public IP: 106.51.240.74 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:51:07 IST Wed Jun 10 2020 | Duration: 3h:41m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 528841508 | Bytes Rx: 72170234 | IP Addr: 10.150.239.130 | Public IP: 106.51.240.74 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:51:07 IST Wed Jun 10 2020 | Duration: 3h:41m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 528841508 | Bytes Rx: 72170234 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10228 | Audit Session ID: 0a96cf6a027f40005ee05fb3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 10228 | Audit Session ID: 0a96cf6a027f40005ee05fb3 | Security Group Tag: none | EasyVPN: 0 ||
Username: sprashar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.94 | Public IP: 219.91.249.128 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:51:27 IST Wed Jun 10 2020 | Duration: 3h:40m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 332028770 | Bytes Rx: 180878388 | IP Addr: 10.150.239.94 | Public IP: 219.91.249.128 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:51:27 IST Wed Jun 10 2020 | Duration: 3h:40m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 332028770 | Bytes Rx: 180878388 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10231 | Audit Session ID: 0a96cf6a027f70005ee05fc7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 10231 | Audit Session ID: 0a96cf6a027f70005ee05fc7 | Security Group Tag: none | EasyVPN: 0 ||
Username: sudixit | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.95 | Public IP: 110.225.83.191 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:51:49 IST Wed Jun 10 2020 | Duration: 3h:40m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 112863937 | Bytes Rx: 94214725 | IP Addr: 10.150.239.95 | Public IP: 110.225.83.191 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:51:49 IST Wed Jun 10 2020 | Duration: 3h:40m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 112863937 | Bytes Rx: 94214725 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10232 | Audit Session ID: 0a96cf6a027f80005ee05fdd | Security Group Tag: none | EasyVPN: 0 |Session ID: 10232 | Audit Session ID: 0a96cf6a027f80005ee05fdd | Security Group Tag: none | EasyVPN: 0 ||
Username: vishnukant.mali | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.132 | Public IP: 106.210.135.113 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:52:06 IST Wed Jun 10 2020 | Duration: 3h:40m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 281932234 | Bytes Rx: 146080048 | IP Addr: 10.150.239.132 | Public IP: 106.210.135.113 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:52:06 IST Wed Jun 10 2020 | Duration: 3h:40m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 281932234 | Bytes Rx: 146080048 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10236 | Audit Session ID: 0a96cf6a027fc0005ee05fee | Security Group Tag: none | EasyVPN: 0 |Session ID: 10236 | Audit Session ID: 0a96cf6a027fc0005ee05fee | Security Group Tag: none | EasyVPN: 0 ||
