sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: vinaysh | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.55 | Public IP: 90.206.102.200 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:11:49 UTC Fri May 22 2020 | Duration: 15d 3h:49m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 17093937923 | Bytes Rx: 21818136617 | IP Addr: 10.145.232.55 | Public IP: 90.206.102.200 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:11:49 UTC Fri May 22 2020 | Duration: 15d 3h:49m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 17093937923 | Bytes Rx: 21818136617 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 75326 | Audit Session ID: 0a9107281263e0005ec77b35 | Security Group Tag: none | EasyVPN: 0 |Session ID: 75326 | Audit Session ID: 0a9107281263e0005ec77b35 | Security Group Tag: none | EasyVPN: 0 ||
Username: tanviahl | Group: Mac_Test | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.145.233.46 | Public IP: 111.125.230.59 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 06:10:46 UTC Fri Jun 5 2020 | Duration: 1d 4h:50m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 4401620707 | Bytes Rx: 363134088 | IP Addr: 10.145.233.46 | Public IP: 111.125.230.59 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 06:10:46 UTC Fri Jun 5 2020 | Duration: 1d 4h:50m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 4401620707 | Bytes Rx: 363134088 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80227 | Audit Session ID: 0a910728139630005ed9e1e6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80227 | Audit Session ID: 0a910728139630005ed9e1e6 | Security Group Tag: none | EasyVPN: 0 ||
Username: mwainwri | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.13 | Public IP: 2.126.77.194 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:57:12 UTC Fri Jun 5 2020 | Duration: 1d 4h:03m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 656907647 | Bytes Rx: 173466471 | IP Addr: 10.145.233.13 | Public IP: 2.126.77.194 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:57:12 UTC Fri Jun 5 2020 | Duration: 1d 4h:03m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 656907647 | Bytes Rx: 173466471 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80253 | Audit Session ID: 0a9107281397d0005ed9ecc8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80253 | Audit Session ID: 0a9107281397d0005ed9ecc8 | Security Group Tag: none | EasyVPN: 0 ||
Username: jzaman | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.110 | Public IP: 151.228.229.216 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:07:49 UTC Fri Jun 5 2020 | Duration: 23h:53m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 217985344 | Bytes Rx: 133358220 | IP Addr: 10.145.233.110 | Public IP: 151.228.229.216 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:07:49 UTC Fri Jun 5 2020 | Duration: 23h:53m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 217985344 | Bytes Rx: 133358220 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80425 | Audit Session ID: 0a91072813a290005eda2785 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80425 | Audit Session ID: 0a91072813a290005eda2785 | Security Group Tag: none | EasyVPN: 0 ||
Username: acrawfor | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.62 | Public IP: 86.247.69.86 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:20:26 UTC Fri Jun 5 2020 | Duration: 22h:40m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 483272337 | Bytes Rx: 280138597 | IP Addr: 10.145.233.62 | Public IP: 86.247.69.86 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:20:26 UTC Fri Jun 5 2020 | Duration: 22h:40m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 483272337 | Bytes Rx: 280138597 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80459 | Audit Session ID: 0a91072813a4b0005eda388a | Security Group Tag: none | EasyVPN: 0 |Session ID: 80459 | Audit Session ID: 0a91072813a4b0005eda388a | Security Group Tag: none | EasyVPN: 0 ||
Username: abumoham | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.117 | Public IP: 80.6.198.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:39:54 UTC Fri Jun 5 2020 | Duration: 19h:21m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 113849121 | Bytes Rx: 57156404 | IP Addr: 10.145.233.117 | Public IP: 80.6.198.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:39:54 UTC Fri Jun 5 2020 | Duration: 19h:21m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 113849121 | Bytes Rx: 57156404 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80541 | Audit Session ID: 0a91072813a9d0005eda674a | Security Group Tag: none | EasyVPN: 0 |Session ID: 80541 | Audit Session ID: 0a91072813a9d0005eda674a | Security Group Tag: none | EasyVPN: 0 ||
Username: indranil.sapre | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.81 | Public IP: 31.14.250.199 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:32:09 UTC Fri Jun 5 2020 | Duration: 18h:29m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 314587745 | Bytes Rx: 333358824 | IP Addr: 10.145.233.81 | Public IP: 31.14.250.199 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:32:09 UTC Fri Jun 5 2020 | Duration: 18h:29m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 314587745 | Bytes Rx: 333358824 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80553 | Audit Session ID: 0a91072813aa90005eda7389 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80553 | Audit Session ID: 0a91072813aa90005eda7389 | Security Group Tag: none | EasyVPN: 0 ||
Username: aditgaur | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.145 | Public IP: 1.39.184.136 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:49:31 UTC Sat Jun 6 2020 | Duration: 6h:11m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 139243604 | Bytes Rx: 165503999 | IP Addr: 10.145.233.145 | Public IP: 1.39.184.136 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:49:31 UTC Sat Jun 6 2020 | Duration: 6h:11m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 139243604 | Bytes Rx: 165503999 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80600 | Audit Session ID: 0a91072813ad80005edb205b | Security Group Tag: none | EasyVPN: 0 |Session ID: 80600 | Audit Session ID: 0a91072813ad80005edb205b | Security Group Tag: none | EasyVPN: 0 ||
Username: AnjaliS | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.107 | Public IP: 49.35.106.220 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:21:04 UTC Sat Jun 6 2020 | Duration: 4h:40m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 951338144 | Bytes Rx: 71680111 | IP Addr: 10.145.233.107 | Public IP: 49.35.106.220 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:21:04 UTC Sat Jun 6 2020 | Duration: 4h:40m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 951338144 | Bytes Rx: 71680111 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80615 | Audit Session ID: 0a91072813ae70005edb35d0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80615 | Audit Session ID: 0a91072813ae70005edb35d0 | Security Group Tag: none | EasyVPN: 0 ||
Username: drajendr | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.98 | Public IP: 49.206.12.250 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:41:49 UTC Sat Jun 6 2020 | Duration: 4h:19m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 266142380 | Bytes Rx: 208802836 | IP Addr: 10.145.233.98 | Public IP: 49.206.12.250 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:41:49 UTC Sat Jun 6 2020 | Duration: 4h:19m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 266142380 | Bytes Rx: 208802836 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80616 | Audit Session ID: 0a91072813ae80005edb3aad | Security Group Tag: none | EasyVPN: 0 |Session ID: 80616 | Audit Session ID: 0a91072813ae80005edb3aad | Security Group Tag: none | EasyVPN: 0 ||
Username: subbhatt | Group: Mac_Test | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.145.233.99 | Public IP: 42.108.241.197 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:43:09 UTC Sat Jun 6 2020 | Duration: 4h:18m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 410299259 | Bytes Rx: 49945920 | IP Addr: 10.145.233.99 | Public IP: 42.108.241.197 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:43:09 UTC Sat Jun 6 2020 | Duration: 4h:18m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 410299259 | Bytes Rx: 49945920 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80617 | Audit Session ID: 0a91072813ae90005edb3afd | Security Group Tag: none | EasyVPN: 0 |Session ID: 80617 | Audit Session ID: 0a91072813ae90005edb3afd | Security Group Tag: none | EasyVPN: 0 ||
Username: bjani | Group: Mac_Test | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.145.233.149 | Public IP: 1.38.221.233 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 07:05:09 UTC Sat Jun 6 2020 | Duration: 3h:56m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 31531403 | Bytes Rx: 8213562 | IP Addr: 10.145.233.149 | Public IP: 1.38.221.233 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 07:05:09 UTC Sat Jun 6 2020 | Duration: 3h:56m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 31531403 | Bytes Rx: 8213562 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80622 | Audit Session ID: 0a91072813aee0005edb4025 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80622 | Audit Session ID: 0a91072813aee0005edb4025 | Security Group Tag: none | EasyVPN: 0 ||
Username: surajend | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.146 | Public IP: 42.111.162.114 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 08:02:45 UTC Sat Jun 6 2020 | Duration: 2h:58m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 69545016 | Bytes Rx: 36277870 | IP Addr: 10.145.233.146 | Public IP: 42.111.162.114 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 08:02:45 UTC Sat Jun 6 2020 | Duration: 2h:58m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 69545016 | Bytes Rx: 36277870 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80628 | Audit Session ID: 0a91072813af40005edb4da5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80628 | Audit Session ID: 0a91072813af40005edb4da5 | Security Group Tag: none | EasyVPN: 0 ||
Username: Srchirra | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.147 | Public IP: 157.38.246.187 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:42:46 UTC Sat Jun 6 2020 | Duration: 2h:18m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 54166526 | Bytes Rx: 17916114 | IP Addr: 10.145.233.147 | Public IP: 157.38.246.187 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:42:46 UTC Sat Jun 6 2020 | Duration: 2h:18m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 54166526 | Bytes Rx: 17916114 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80634 | Audit Session ID: 0a91072813afa0005edb5706 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80634 | Audit Session ID: 0a91072813afa0005edb5706 | Security Group Tag: none | EasyVPN: 0 ||
Username: lcharles | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.126 | Public IP: 86.161.197.112 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:38:48 UTC Sat Jun 6 2020 | Duration: 1h:22m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 8807566 | Bytes Rx: 3593249 | IP Addr: 10.145.233.126 | Public IP: 86.161.197.112 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:38:48 UTC Sat Jun 6 2020 | Duration: 1h:22m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 8807566 | Bytes Rx: 3593249 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80641 | Audit Session ID: 0a91072813b010005edb6428 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80641 | Audit Session ID: 0a91072813b010005edb6428 | Security Group Tag: none | EasyVPN: 0 ||
Username: Npulgam | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.59 | Public IP: 42.106.214.160 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:58:17 UTC Sat Jun 6 2020 | Duration: 1h:02m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 38746128 | Bytes Rx: 10016849 | IP Addr: 10.145.233.59 | Public IP: 42.106.214.160 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:58:17 UTC Sat Jun 6 2020 | Duration: 1h:02m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 38746128 | Bytes Rx: 10016849 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80645 | Audit Session ID: 0a91072813b050005edb68b9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80645 | Audit Session ID: 0a91072813b050005edb68b9 | Security Group Tag: none | EasyVPN: 0 ||
Username: thakur.das | Group: Mac_Test | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.145.233.61 | Public IP: 1.38.44.192 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:59:20 UTC Sat Jun 6 2020 | Duration: 1h:01m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 18496217 | Bytes Rx: 12512413 | IP Addr: 10.145.233.61 | Public IP: 1.38.44.192 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:59:20 UTC Sat Jun 6 2020 | Duration: 1h:01m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 18496217 | Bytes Rx: 12512413 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80646 | Audit Session ID: 0a91072813b060005edb68f8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80646 | Audit Session ID: 0a91072813b060005edb68f8 | Security Group Tag: none | EasyVPN: 0 ||
Username: dmbua | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.102 | Public IP: 86.161.154.39 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:01:12 UTC Sat Jun 6 2020 | Duration: 0h:59m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 115868650 | Bytes Rx: 17821617 | IP Addr: 10.145.233.102 | Public IP: 86.161.154.39 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:01:12 UTC Sat Jun 6 2020 | Duration: 0h:59m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 115868650 | Bytes Rx: 17821617 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80647 | Audit Session ID: 0a91072813b070005edb6968 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80647 | Audit Session ID: 0a91072813b070005edb6968 | Security Group Tag: none | EasyVPN: 0 ||
Username: ALindsay | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.103 | Public IP: 89.36.69.24 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:15:38 UTC Sat Jun 6 2020 | Duration: 0h:45m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 52924706 | Bytes Rx: 24085777 | IP Addr: 10.145.233.103 | Public IP: 89.36.69.24 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:15:38 UTC Sat Jun 6 2020 | Duration: 0h:45m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 52924706 | Bytes Rx: 24085777 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80648 | Audit Session ID: 0a91072813b080005edb6cca | Security Group Tag: none | EasyVPN: 0 |Session ID: 80648 | Audit Session ID: 0a91072813b080005edb6cca | Security Group Tag: none | EasyVPN: 0 ||
Username: mohbouab | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: Jabber | IP Addr: 10.145.248.86 | Public IP: 92.0.85.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:22:08 UTC Sat Jun 6 2020 | Duration: 0h:39m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 26887818 | Bytes Rx: 4842489 | IP Addr: 10.145.248.86 | Public IP: 92.0.85.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:22:08 UTC Sat Jun 6 2020 | Duration: 0h:39m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 26887818 | Bytes Rx: 4842489 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80650 | Audit Session ID: 0a91072813b0a0005edb6e50 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80650 | Audit Session ID: 0a91072813b0a0005edb6e50 | Security Group Tag: none | EasyVPN: 0 ||
Username: vellur | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.104 | Public IP: 112.79.51.32 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:30:37 UTC Sat Jun 6 2020 | Duration: 0h:30m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 9049842 | Bytes Rx: 5253461 | IP Addr: 10.145.233.104 | Public IP: 112.79.51.32 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:30:37 UTC Sat Jun 6 2020 | Duration: 0h:30m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 9049842 | Bytes Rx: 5253461 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80651 | Audit Session ID: 0a91072813b0b0005edb704d | Security Group Tag: none | EasyVPN: 0 |Session ID: 80651 | Audit Session ID: 0a91072813b0b0005edb704d | Security Group Tag: none | EasyVPN: 0 ||
