sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: kthiruma | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.190 | Public IP: 96.248.89.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:46:00 GMT Sun May 31 2020 | Duration: 12d 14h:44m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 15283857308 | Bytes Rx: 8160052393 | IP Addr: 10.144.232.190 | Public IP: 96.248.89.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:46:00 GMT Sun May 31 2020 | Duration: 12d 14h:44m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 15283857308 | Bytes Rx: 8160052393 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64657 | Audit Session ID: 0a90076b0fc910005ed398f8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 64657 | Audit Session ID: 0a90076b0fc910005ed398f8 | Security Group Tag: none | EasyVPN: 0 ||
Username: pgaudet | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.112 | Public IP: 69.165.207.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 02:16:52 GMT Tue Jun 9 2020 | Duration: 4d 0h:13m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 15437907610 | Bytes Rx: 4125594019 | IP Addr: 10.144.230.112 | Public IP: 69.165.207.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 02:16:52 GMT Tue Jun 9 2020 | Duration: 4d 0h:13m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 15437907610 | Bytes Rx: 4125594019 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 67651 | Audit Session ID: 0a90076b108430005edef114 | Security Group Tag: none | EasyVPN: 0 |Session ID: 67651 | Audit Session ID: 0a90076b108430005edef114 | Security Group Tag: none | EasyVPN: 0 ||
Username: RTjan | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.76 | Public IP: 70.106.222.29 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 12:07:51 GMT Tue Jun 9 2020 | Duration: 3d 14h:22m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 3381029688 | Bytes Rx: 2546155396 | IP Addr: 10.144.232.76 | Public IP: 70.106.222.29 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 12:07:51 GMT Tue Jun 9 2020 | Duration: 3d 14h:22m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 3381029688 | Bytes Rx: 2546155396 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 67900 | Audit Session ID: 0a90076b1093c0005edf7b97 | Security Group Tag: none | EasyVPN: 0 |Session ID: 67900 | Audit Session ID: 0a90076b1093c0005edf7b97 | Security Group Tag: none | EasyVPN: 0 ||
Username: npoirier | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.48 | Public IP: 184.160.149.248 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 13:02:59 GMT Tue Jun 9 2020 | Duration: 3d 13h:27m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 2840646472 | Bytes Rx: 1066227457 | IP Addr: 10.144.232.48 | Public IP: 184.160.149.248 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 13:02:59 GMT Tue Jun 9 2020 | Duration: 3d 13h:27m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 2840646472 | Bytes Rx: 1066227457 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 67938 | Audit Session ID: 0a90076b109620005edf8883 | Security Group Tag: none | EasyVPN: 0 |Session ID: 67938 | Audit Session ID: 0a90076b109620005edf8883 | Security Group Tag: none | EasyVPN: 0 ||
Username: esgarcia | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.125 | Public IP: 23.121.17.11 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:27:55 GMT Wed Jun 10 2020 | Duration: 2d 15h:02m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 3219556994 | Bytes Rx: 3331103176 | IP Addr: 10.144.230.125 | Public IP: 23.121.17.11 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:27:55 GMT Wed Jun 10 2020 | Duration: 2d 15h:02m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 3219556994 | Bytes Rx: 3331103176 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 68304 | Audit Session ID: 0a90076b10ad00005ee0c3bb | Security Group Tag: none | EasyVPN: 0 |Session ID: 68304 | Audit Session ID: 0a90076b10ad00005ee0c3bb | Security Group Tag: none | EasyVPN: 0 ||
Username: mteyssie | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.80 | Public IP: 70.106.193.59 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 12:48:29 GMT Wed Jun 10 2020 | Duration: 2d 13h:41m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 4824505407 | Bytes Rx: 2240544897 | IP Addr: 10.144.232.80 | Public IP: 70.106.193.59 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 12:48:29 GMT Wed Jun 10 2020 | Duration: 2d 13h:41m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 4824505407 | Bytes Rx: 2240544897 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 68354 | Audit Session ID: 0a90076b10b020005ee0d69d | Security Group Tag: none | EasyVPN: 0 |Session ID: 68354 | Audit Session ID: 0a90076b10b020005ee0d69d | Security Group Tag: none | EasyVPN: 0 ||
Username: mschneider | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.83 | Public IP: 67.168.104.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 12:54:55 GMT Wed Jun 10 2020 | Duration: 2d 13h:35m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 3665637107 | Bytes Rx: 1732549756 | IP Addr: 10.144.232.83 | Public IP: 67.168.104.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 12:54:55 GMT Wed Jun 10 2020 | Duration: 2d 13h:35m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 3665637107 | Bytes Rx: 1732549756 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 68359 | Audit Session ID: 0a90076b10b070005ee0d81f | Security Group Tag: none | EasyVPN: 0 |Session ID: 68359 | Audit Session ID: 0a90076b10b070005ee0d81f | Security Group Tag: none | EasyVPN: 0 ||
Username: carlosb | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.39 | Public IP: 107.171.143.163 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 19:40:40 GMT Wed Jun 10 2020 | Duration: 2d 6h:49m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 1029816456 | Bytes Rx: 956424542 | IP Addr: 10.144.232.39 | Public IP: 107.171.143.163 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 19:40:40 GMT Wed Jun 10 2020 | Duration: 2d 6h:49m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 1029816456 | Bytes Rx: 956424542 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 68470 | Audit Session ID: 0a90076b10b760005ee13738 | Security Group Tag: none | EasyVPN: 0 |Session ID: 68470 | Audit Session ID: 0a90076b10b760005ee13738 | Security Group Tag: none | EasyVPN: 0 ||
Username: ssalaiva | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.233.215 | Public IP: 117.193.150.206 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 03:00:57 GMT Thu Jun 11 2020 | Duration: 1d 23h:29m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 378519203 | Bytes Rx: 247504815 | IP Addr: 10.144.233.215 | Public IP: 117.193.150.206 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 03:00:57 GMT Thu Jun 11 2020 | Duration: 1d 23h:29m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 378519203 | Bytes Rx: 247504815 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 68527 | Audit Session ID: 0a90076b10baf0005ee19e69 | Security Group Tag: none | EasyVPN: 0 |Session ID: 68527 | Audit Session ID: 0a90076b10baf0005ee19e69 | Security Group Tag: none | EasyVPN: 0 ||
Username: olivibat | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.88 | Public IP: 173.70.148.216 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:56:58 GMT Thu Jun 11 2020 | Duration: 1d 14h:33m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 746687262 | Bytes Rx: 191727471 | IP Addr: 10.144.232.88 | Public IP: 173.70.148.216 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:56:58 GMT Thu Jun 11 2020 | Duration: 1d 14h:33m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 746687262 | Bytes Rx: 191727471 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 68710 | Audit Session ID: 0a90076b10c660005ee21c0a | Security Group Tag: none | EasyVPN: 0 |Session ID: 68710 | Audit Session ID: 0a90076b10c660005ee21c0a | Security Group Tag: none | EasyVPN: 0 ||
Username: ckurmin | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.106 | Public IP: 68.83.81.117 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 12:21:21 GMT Thu Jun 11 2020 | Duration: 1d 14h:09m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 1711710989 | Bytes Rx: 441326286 | IP Addr: 10.144.232.106 | Public IP: 68.83.81.117 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 12:21:21 GMT Thu Jun 11 2020 | Duration: 1d 14h:09m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 1711710989 | Bytes Rx: 441326286 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 68724 | Audit Session ID: 0a90076b10c740005ee221c1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 68724 | Audit Session ID: 0a90076b10c740005ee221c1 | Security Group Tag: none | EasyVPN: 0 ||
Username: ggonzale | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.177 | Public IP: 68.100.24.224 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 14:59:17 GMT Thu Jun 11 2020 | Duration: 1d 11h:31m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 479062647 | Bytes Rx: 330845425 | IP Addr: 10.144.232.177 | Public IP: 68.100.24.224 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 14:59:17 GMT Thu Jun 11 2020 | Duration: 1d 11h:31m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 479062647 | Bytes Rx: 330845425 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 68785 | Audit Session ID: 0a90076b10cb10005ee246c5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 68785 | Audit Session ID: 0a90076b10cb10005ee246c5 | Security Group Tag: none | EasyVPN: 0 ||
Username: coakley | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.115 | Public IP: 71.171.92.106 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 15:19:34 GMT Thu Jun 11 2020 | Duration: 1d 11h:10m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 5399621583 | Bytes Rx: 1527918077 | IP Addr: 10.144.232.115 | Public IP: 71.171.92.106 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 15:19:34 GMT Thu Jun 11 2020 | Duration: 1d 11h:10m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 5399621583 | Bytes Rx: 1527918077 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 68796 | Audit Session ID: 0a90076b10cbc0005ee24b86 | Security Group Tag: none | EasyVPN: 0 |Session ID: 68796 | Audit Session ID: 0a90076b10cbc0005ee24b86 | Security Group Tag: none | EasyVPN: 0 ||
Username: HShen | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.233.194 | Public IP: 71.163.33.75 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 17:24:24 GMT Thu Jun 11 2020 | Duration: 1d 9h:05m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 1166255096 | Bytes Rx: 643569564 | IP Addr: 10.144.233.194 | Public IP: 71.163.33.75 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 17:24:24 GMT Thu Jun 11 2020 | Duration: 1d 9h:05m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 1166255096 | Bytes Rx: 643569564 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 68829 | Audit Session ID: 0a90076b10cdd0005ee268c8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 68829 | Audit Session ID: 0a90076b10cdd0005ee268c8 | Security Group Tag: none | EasyVPN: 0 ||
Username: JHPayne | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.108 | Public IP: 108.28.49.254 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 19:02:14 GMT Thu Jun 11 2020 | Duration: 1d 7h:28m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 316683177 | Bytes Rx: 239381749 | IP Addr: 10.144.232.108 | Public IP: 108.28.49.254 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 19:02:14 GMT Thu Jun 11 2020 | Duration: 1d 7h:28m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 316683177 | Bytes Rx: 239381749 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 68845 | Audit Session ID: 0a90076b10ced0005ee27fb6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 68845 | Audit Session ID: 0a90076b10ced0005ee27fb6 | Security Group Tag: none | EasyVPN: 0 ||
Username: akhalil | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.47 | Public IP: 73.178.30.106 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 19:51:41 GMT Thu Jun 11 2020 | Duration: 1d 6h:38m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 1371775742 | Bytes Rx: 379743474 | IP Addr: 10.144.232.47 | Public IP: 73.178.30.106 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 19:51:41 GMT Thu Jun 11 2020 | Duration: 1d 6h:38m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 1371775742 | Bytes Rx: 379743474 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 68851 | Audit Session ID: 0a90076b10cf30005ee28b4d | Security Group Tag: none | EasyVPN: 0 |Session ID: 68851 | Audit Session ID: 0a90076b10cf30005ee28b4d | Security Group Tag: none | EasyVPN: 0 ||
Username: Dgarcia | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.143 | Public IP: 87.222.142.181 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 06:32:09 GMT Fri Jun 12 2020 | Duration: 19h:58m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 842177321 | Bytes Rx: 218805630 | IP Addr: 10.144.230.143 | Public IP: 87.222.142.181 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 06:32:09 GMT Fri Jun 12 2020 | Duration: 19h:58m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 842177321 | Bytes Rx: 218805630 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 68950 | Audit Session ID: 0a90076b10d560005ee32169 | Security Group Tag: none | EasyVPN: 0 |Session ID: 68950 | Audit Session ID: 0a90076b10d560005ee32169 | Security Group Tag: none | EasyVPN: 0 ||
Username: virendar.kumar | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.156 | Public IP: 116.15.139.234 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 07:55:04 GMT Fri Jun 12 2020 | Duration: 18h:35m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 208282720 | Bytes Rx: 28728181 | IP Addr: 10.144.230.156 | Public IP: 116.15.139.234 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 07:55:04 GMT Fri Jun 12 2020 | Duration: 18h:35m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 208282720 | Bytes Rx: 28728181 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 68983 | Audit Session ID: 0a90076b10d770005ee334d8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 68983 | Audit Session ID: 0a90076b10d770005ee334d8 | Security Group Tag: none | EasyVPN: 0 ||
Username: p.wilkinson | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.158 | Public IP: 81.158.88.198 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 09:22:01 GMT Fri Jun 12 2020 | Duration: 17h:08m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 458400105 | Bytes Rx: 253364631 | IP Addr: 10.144.230.158 | Public IP: 81.158.88.198 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 09:22:01 GMT Fri Jun 12 2020 | Duration: 17h:08m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 458400105 | Bytes Rx: 253364631 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 68999 | Audit Session ID: 0a90076b10d870005ee34939 | Security Group Tag: none | EasyVPN: 0 |Session ID: 68999 | Audit Session ID: 0a90076b10d870005ee34939 | Security Group Tag: none | EasyVPN: 0 ||
Username: cchano | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.89 | Public IP: 47.18.244.82 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 10:43:58 GMT Fri Jun 12 2020 | Duration: 15h:46m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 723230047 | Bytes Rx: 518785647 | IP Addr: 10.144.232.89 | Public IP: 47.18.244.82 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 10:43:58 GMT Fri Jun 12 2020 | Duration: 15h:46m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 723230047 | Bytes Rx: 518785647 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69048 | Audit Session ID: 0a90076b10db80005ee35c6e | Security Group Tag: none | EasyVPN: 0 |Session ID: 69048 | Audit Session ID: 0a90076b10db80005ee35c6e | Security Group Tag: none | EasyVPN: 0 ||
Username: aseoane | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.148 | Public IP: 77.228.146.195 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 10:45:19 GMT Fri Jun 12 2020 | Duration: 15h:45m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 628477314 | Bytes Rx: 92913478 | IP Addr: 10.144.230.148 | Public IP: 77.228.146.195 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 10:45:19 GMT Fri Jun 12 2020 | Duration: 15h:45m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 628477314 | Bytes Rx: 92913478 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69050 | Audit Session ID: 0a90076b10dba0005ee35cbf | Security Group Tag: none | EasyVPN: 0 |Session ID: 69050 | Audit Session ID: 0a90076b10dba0005ee35cbf | Security Group Tag: none | EasyVPN: 0 ||
