sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: waitham | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.199 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:56:08 IST Tue Jun 16 2020 | Duration: 2d 10h:04m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 7005220347 | Bytes Rx: 747014271 | IP Addr: 10.149.232.199 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:56:08 IST Tue Jun 16 2020 | Duration: 2d 10h:04m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 7005220347 | Bytes Rx: 747014271 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 153997 | Audit Session ID: 0a95072a2598d0005ee82dc0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 153997 | Audit Session ID: 0a95072a2598d0005ee82dc0 | Security Group Tag: none | EasyVPN: 0 ||
Username: tkgangaw | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.95 | Public IP: 183.87.54.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:02:01 IST Thu Jun 18 2020 | Duration: 5h:58m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 152605134 | Bytes Rx: 178578186 | IP Addr: 10.149.233.95 | Public IP: 183.87.54.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:02:01 IST Thu Jun 18 2020 | Duration: 5h:58m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 152605134 | Bytes Rx: 178578186 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 159222 | Audit Session ID: 0a95072a26df60005eeb0a61 | Security Group Tag: none | EasyVPN: 0 |Session ID: 159222 | Audit Session ID: 0a95072a26df60005eeb0a61 | Security Group Tag: none | EasyVPN: 0 ||
Username: assahade | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.233 | Public IP: 27.97.186.116 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:02:07 IST Thu Jun 18 2020 | Duration: 5h:58m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 166237636 | Bytes Rx: 81560601 | IP Addr: 10.149.233.233 | Public IP: 27.97.186.116 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:02:07 IST Thu Jun 18 2020 | Duration: 5h:58m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 166237636 | Bytes Rx: 81560601 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 159225 | Audit Session ID: 0a95072a26df90005eeb0a67 | Security Group Tag: none | EasyVPN: 0 |Session ID: 159225 | Audit Session ID: 0a95072a26df90005eeb0a67 | Security Group Tag: none | EasyVPN: 0 ||
Username: chkumari | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.234 | Public IP: 110.225.83.205 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:02:16 IST Thu Jun 18 2020 | Duration: 5h:58m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 335578601 | Bytes Rx: 1341555205 | IP Addr: 10.149.233.234 | Public IP: 110.225.83.205 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:02:16 IST Thu Jun 18 2020 | Duration: 5h:58m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 335578601 | Bytes Rx: 1341555205 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 159227 | Audit Session ID: 0a95072a26dfb0005eeb0a70 | Security Group Tag: none | EasyVPN: 0 |Session ID: 159227 | Audit Session ID: 0a95072a26dfb0005eeb0a70 | Security Group Tag: none | EasyVPN: 0 ||
Username: prakash.gs | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.211 | Public IP: 49.206.126.3 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:03:34 IST Thu Jun 18 2020 | Duration: 5h:56m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 692147063 | Bytes Rx: 145438991 | IP Addr: 10.149.232.211 | Public IP: 49.206.126.3 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:03:34 IST Thu Jun 18 2020 | Duration: 5h:56m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 692147063 | Bytes Rx: 145438991 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 159241 | Audit Session ID: 0a95072a26e090005eeb0abe | Security Group Tag: none | EasyVPN: 0 |Session ID: 159241 | Audit Session ID: 0a95072a26e090005eeb0abe | Security Group Tag: none | EasyVPN: 0 ||
Username: sabidh | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.241 | Public IP: 27.6.140.194 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:05:11 IST Thu Jun 18 2020 | Duration: 5h:55m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 816606521 | Bytes Rx: 119069624 | IP Addr: 10.149.233.241 | Public IP: 27.6.140.194 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:05:11 IST Thu Jun 18 2020 | Duration: 5h:55m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 816606521 | Bytes Rx: 119069624 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 159249 | Audit Session ID: 0a95072a26e110005eeb0b1f | Security Group Tag: none | EasyVPN: 0 |Session ID: 159249 | Audit Session ID: 0a95072a26e110005eeb0b1f | Security Group Tag: none | EasyVPN: 0 ||
Username: sloganat | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.112 | Public IP: 49.206.125.241 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:05:35 IST Thu Jun 18 2020 | Duration: 5h:54m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 105618714 | Bytes Rx: 67644597 | IP Addr: 10.149.232.112 | Public IP: 49.206.125.241 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:05:35 IST Thu Jun 18 2020 | Duration: 5h:54m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 105618714 | Bytes Rx: 67644597 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 159251 | Audit Session ID: 0a95072a26e130005eeb0b37 | Security Group Tag: none | EasyVPN: 0 |Session ID: 159251 | Audit Session ID: 0a95072a26e130005eeb0b37 | Security Group Tag: none | EasyVPN: 0 ||
Username: sknaidu | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.245 | Public IP: 27.7.24.212 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:06:01 IST Thu Jun 18 2020 | Duration: 5h:54m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 318378691 | Bytes Rx: 155174051 | IP Addr: 10.149.233.245 | Public IP: 27.7.24.212 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:06:01 IST Thu Jun 18 2020 | Duration: 5h:54m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 318378691 | Bytes Rx: 155174051 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 159255 | Audit Session ID: 0a95072a26e170005eeb0b51 | Security Group Tag: none | EasyVPN: 0 |Session ID: 159255 | Audit Session ID: 0a95072a26e170005eeb0b51 | Security Group Tag: none | EasyVPN: 0 ||
Username: shanpriy | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.143 | Public IP: 157.50.44.254 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:10:16 IST Thu Jun 18 2020 | Duration: 5h:50m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 129247526 | Bytes Rx: 61864521 | IP Addr: 10.149.233.143 | Public IP: 157.50.44.254 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:10:16 IST Thu Jun 18 2020 | Duration: 5h:50m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 129247526 | Bytes Rx: 61864521 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 159266 | Audit Session ID: 0a95072a26e220005eeb0c50 | Security Group Tag: none | EasyVPN: 0 |Session ID: 159266 | Audit Session ID: 0a95072a26e220005eeb0c50 | Security Group Tag: none | EasyVPN: 0 ||
Username: srinkasi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.249 | Public IP: 157.50.207.243 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:11:20 IST Thu Jun 18 2020 | Duration: 5h:49m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 154437257 | Bytes Rx: 94039229 | IP Addr: 10.149.233.249 | Public IP: 157.50.207.243 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:11:20 IST Thu Jun 18 2020 | Duration: 5h:49m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 154437257 | Bytes Rx: 94039229 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 159267 | Audit Session ID: 0a95072a26e230005eeb0c90 | Security Group Tag: none | EasyVPN: 0 |Session ID: 159267 | Audit Session ID: 0a95072a26e230005eeb0c90 | Security Group Tag: none | EasyVPN: 0 ||
Username: msivanar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.203 | Public IP: 157.50.153.92 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:12:46 IST Thu Jun 18 2020 | Duration: 5h:47m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 210203356 | Bytes Rx: 139359986 | IP Addr: 10.149.233.203 | Public IP: 157.50.153.92 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:12:46 IST Thu Jun 18 2020 | Duration: 5h:47m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 210203356 | Bytes Rx: 139359986 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 159270 | Audit Session ID: 0a95072a26e260005eeb0ce6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 159270 | Audit Session ID: 0a95072a26e260005eeb0ce6 | Security Group Tag: none | EasyVPN: 0 ||
Username: Bvelayut | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.247 | Public IP: 49.205.79.222 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:12:56 IST Thu Jun 18 2020 | Duration: 5h:47m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 212612857 | Bytes Rx: 125679300 | IP Addr: 10.149.233.247 | Public IP: 49.205.79.222 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:12:56 IST Thu Jun 18 2020 | Duration: 5h:47m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 212612857 | Bytes Rx: 125679300 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 159271 | Audit Session ID: 0a95072a26e270005eeb0cf0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 159271 | Audit Session ID: 0a95072a26e270005eeb0cf0 | Security Group Tag: none | EasyVPN: 0 ||
Username: ravishan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.230 | Public IP: 183.83.83.154 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:12:56 IST Thu Jun 18 2020 | Duration: 5h:47m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 800817187 | Bytes Rx: 103143836 | IP Addr: 10.149.232.230 | Public IP: 183.83.83.154 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:12:56 IST Thu Jun 18 2020 | Duration: 5h:47m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 800817187 | Bytes Rx: 103143836 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 159272 | Audit Session ID: 0a95072a26e280005eeb0cf0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 159272 | Audit Session ID: 0a95072a26e280005eeb0cf0 | Security Group Tag: none | EasyVPN: 0 ||
Username: durgakar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.212 | Public IP: 157.46.22.248 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:13:05 IST Thu Jun 18 2020 | Duration: 5h:47m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 184892338 | Bytes Rx: 73132662 | IP Addr: 10.149.232.212 | Public IP: 157.46.22.248 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:13:05 IST Thu Jun 18 2020 | Duration: 5h:47m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 184892338 | Bytes Rx: 73132662 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 159273 | Audit Session ID: 0a95072a26e290005eeb0cf9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 159273 | Audit Session ID: 0a95072a26e290005eeb0cf9 | Security Group Tag: none | EasyVPN: 0 ||
Username: dkuppusa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.41 | Public IP: 157.50.10.8 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:13:56 IST Thu Jun 18 2020 | Duration: 5h:46m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 331417967 | Bytes Rx: 130082612 | IP Addr: 10.149.233.41 | Public IP: 157.50.10.8 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:13:56 IST Thu Jun 18 2020 | Duration: 5h:46m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 331417967 | Bytes Rx: 130082612 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 159274 | Audit Session ID: 0a95072a26e2a0005eeb0d2c | Security Group Tag: none | EasyVPN: 0 |Session ID: 159274 | Audit Session ID: 0a95072a26e2a0005eeb0d2c | Security Group Tag: none | EasyVPN: 0 ||
Username: yuvnagar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.52 | Public IP: 117.193.87.79 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:14:30 IST Thu Jun 18 2020 | Duration: 5h:45m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 501354534 | Bytes Rx: 48781251 | IP Addr: 10.149.233.52 | Public IP: 117.193.87.79 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:14:30 IST Thu Jun 18 2020 | Duration: 5h:45m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 501354534 | Bytes Rx: 48781251 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 159275 | Audit Session ID: 0a95072a26e2b0005eeb0d4e | Security Group Tag: none | EasyVPN: 0 |Session ID: 159275 | Audit Session ID: 0a95072a26e2b0005eeb0d4e | Security Group Tag: none | EasyVPN: 0 ||
Username: vaijvaid | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.128 | Public IP: 117.201.45.129 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:15:18 IST Thu Jun 18 2020 | Duration: 5h:45m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 194967020 | Bytes Rx: 53017089 | IP Addr: 10.149.233.128 | Public IP: 117.201.45.129 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:15:18 IST Thu Jun 18 2020 | Duration: 5h:45m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 194967020 | Bytes Rx: 53017089 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 159276 | Audit Session ID: 0a95072a26e2c0005eeb0d7e | Security Group Tag: none | EasyVPN: 0 |Session ID: 159276 | Audit Session ID: 0a95072a26e2c0005eeb0d7e | Security Group Tag: none | EasyVPN: 0 ||
Username: sumit.dahale | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.14 | Public IP: 117.211.157.110 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:15:40 IST Thu Jun 18 2020 | Duration: 5h:44m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 1347444085 | Bytes Rx: 637851546 | IP Addr: 10.149.232.14 | Public IP: 117.211.157.110 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:15:40 IST Thu Jun 18 2020 | Duration: 5h:44m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 1347444085 | Bytes Rx: 637851546 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 159279 | Audit Session ID: 0a95072a26e2f0005eeb0d94 | Security Group Tag: none | EasyVPN: 0 |Session ID: 159279 | Audit Session ID: 0a95072a26e2f0005eeb0d94 | Security Group Tag: none | EasyVPN: 0 ||
Username: sarvind | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.18 | Public IP: 121.243.33.212 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:16:02 IST Thu Jun 18 2020 | Duration: 5h:44m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 88684937 | Bytes Rx: 29650953 | IP Addr: 10.149.232.18 | Public IP: 121.243.33.212 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:16:02 IST Thu Jun 18 2020 | Duration: 5h:44m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 88684937 | Bytes Rx: 29650953 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 159281 | Audit Session ID: 0a95072a26e310005eeb0daa | Security Group Tag: none | EasyVPN: 0 |Session ID: 159281 | Audit Session ID: 0a95072a26e310005eeb0daa | Security Group Tag: none | EasyVPN: 0 ||
Username: preethav | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.36 | Public IP: 157.50.72.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:16:04 IST Thu Jun 18 2020 | Duration: 5h:44m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 154973265 | Bytes Rx: 77223220 | IP Addr: 10.149.232.36 | Public IP: 157.50.72.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:16:04 IST Thu Jun 18 2020 | Duration: 5h:44m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 154973265 | Bytes Rx: 77223220 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 159282 | Audit Session ID: 0a95072a26e320005eeb0dac | Security Group Tag: none | EasyVPN: 0 |Session ID: 159282 | Audit Session ID: 0a95072a26e320005eeb0dac | Security Group Tag: none | EasyVPN: 0 ||
