sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: jsathyam | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.154 | Public IP: 49.37.200.250 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 21:29:41 IST Tue Jun 16 2020 | Duration: 4d 16h:02m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 62474587874 | Bytes Rx: 3587792279 | IP Addr: 10.149.232.154 | Public IP: 49.37.200.250 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 21:29:41 IST Tue Jun 16 2020 | Duration: 4d 16h:02m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 62474587874 | Bytes Rx: 3587792279 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156097 | Audit Session ID: 0a95072a261c10005ee8ec6d | Security Group Tag: none | EasyVPN: 0 |Session ID: 156097 | Audit Session ID: 0a95072a261c10005ee8ec6d | Security Group Tag: none | EasyVPN: 0 ||
Username: kachandr | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.70 | Public IP: 42.111.131.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:05:11 IST Sun Jun 21 2020 | Duration: 6h:26m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 321146351 | Bytes Rx: 79354615 | IP Addr: 10.149.233.70 | Public IP: 42.111.131.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:05:11 IST Sun Jun 21 2020 | Duration: 6h:26m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 321146351 | Bytes Rx: 79354615 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 164482 | Audit Session ID: 0a95072a282820005eeeb94f | Security Group Tag: none | EasyVPN: 0 |Session ID: 164482 | Audit Session ID: 0a95072a282820005eeeb94f | Security Group Tag: none | EasyVPN: 0 ||
Username: PKATKADE | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.82 | Public IP: 117.195.61.79 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:05:28 IST Sun Jun 21 2020 | Duration: 6h:26m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 100262189 | Bytes Rx: 53086760 | IP Addr: 10.149.233.82 | Public IP: 117.195.61.79 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:05:28 IST Sun Jun 21 2020 | Duration: 6h:26m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 100262189 | Bytes Rx: 53086760 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 164483 | Audit Session ID: 0a95072a282830005eeeb960 | Security Group Tag: none | EasyVPN: 0 |Session ID: 164483 | Audit Session ID: 0a95072a282830005eeeb960 | Security Group Tag: none | EasyVPN: 0 ||
Username: roshghad | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.83 | Public IP: 106.220.176.92 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:06:09 IST Sun Jun 21 2020 | Duration: 6h:25m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 222427595 | Bytes Rx: 120343583 | IP Addr: 10.149.233.83 | Public IP: 106.220.176.92 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:06:09 IST Sun Jun 21 2020 | Duration: 6h:25m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 222427595 | Bytes Rx: 120343583 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 164484 | Audit Session ID: 0a95072a282840005eeeb989 | Security Group Tag: none | EasyVPN: 0 |Session ID: 164484 | Audit Session ID: 0a95072a282840005eeeb989 | Security Group Tag: none | EasyVPN: 0 ||
Username: craveena | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.85 | Public IP: 157.44.113.88 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:10:51 IST Sun Jun 21 2020 | Duration: 6h:21m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 1680045717 | Bytes Rx: 204780770 | IP Addr: 10.149.233.85 | Public IP: 157.44.113.88 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:10:51 IST Sun Jun 21 2020 | Duration: 6h:21m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 1680045717 | Bytes Rx: 204780770 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 164486 | Audit Session ID: 0a95072a282860005eeebaa3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 164486 | Audit Session ID: 0a95072a282860005eeebaa3 | Security Group Tag: none | EasyVPN: 0 ||
Username: suselang | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.169 | Public IP: 157.46.5.59 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:18:00 IST Sun Jun 21 2020 | Duration: 6h:13m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 316447879 | Bytes Rx: 111432462 | IP Addr: 10.149.232.169 | Public IP: 157.46.5.59 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:18:00 IST Sun Jun 21 2020 | Duration: 6h:13m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 316447879 | Bytes Rx: 111432462 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 164491 | Audit Session ID: 0a95072a2828b0005eeebc50 | Security Group Tag: none | EasyVPN: 0 |Session ID: 164491 | Audit Session ID: 0a95072a2828b0005eeebc50 | Security Group Tag: none | EasyVPN: 0 ||
Username: GVinchur | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.170 | Public IP: 27.56.233.244 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:19:51 IST Sun Jun 21 2020 | Duration: 6h:12m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 623885860 | Bytes Rx: 212764573 | IP Addr: 10.149.232.170 | Public IP: 27.56.233.244 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:19:51 IST Sun Jun 21 2020 | Duration: 6h:12m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 623885860 | Bytes Rx: 212764573 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 164493 | Audit Session ID: 0a95072a2828d0005eeebcbf | Security Group Tag: none | EasyVPN: 0 |Session ID: 164493 | Audit Session ID: 0a95072a2828d0005eeebcbf | Security Group Tag: none | EasyVPN: 0 ||
Username: narakale | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.88 | Public IP: 137.97.42.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:45:25 IST Sun Jun 21 2020 | Duration: 5h:46m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 313809327 | Bytes Rx: 72336107 | IP Addr: 10.149.233.88 | Public IP: 137.97.42.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:45:25 IST Sun Jun 21 2020 | Duration: 5h:46m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 313809327 | Bytes Rx: 72336107 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 164498 | Audit Session ID: 0a95072a282920005eeec2bd | Security Group Tag: none | EasyVPN: 0 |Session ID: 164498 | Audit Session ID: 0a95072a282920005eeec2bd | Security Group Tag: none | EasyVPN: 0 ||
Username: abmanoha | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.91 | Public IP: 49.207.143.58 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:55:04 IST Sun Jun 21 2020 | Duration: 5h:36m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 392704851 | Bytes Rx: 243921207 | IP Addr: 10.149.233.91 | Public IP: 49.207.143.58 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:55:04 IST Sun Jun 21 2020 | Duration: 5h:36m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 392704851 | Bytes Rx: 243921207 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 164502 | Audit Session ID: 0a95072a282960005eeec500 | Security Group Tag: none | EasyVPN: 0 |Session ID: 164502 | Audit Session ID: 0a95072a282960005eeec500 | Security Group Tag: none | EasyVPN: 0 ||
Username: kumnave | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.87 | Public IP: 60.243.121.66 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:09:14 IST Sun Jun 21 2020 | Duration: 5h:22m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 589420232 | Bytes Rx: 433538516 | IP Addr: 10.149.233.87 | Public IP: 60.243.121.66 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:09:14 IST Sun Jun 21 2020 | Duration: 5h:22m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 589420232 | Bytes Rx: 433538516 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 164504 | Audit Session ID: 0a95072a282980005eeec852 | Security Group Tag: none | EasyVPN: 0 |Session ID: 164504 | Audit Session ID: 0a95072a282980005eeec852 | Security Group Tag: none | EasyVPN: 0 ||
Username: Rvinoth | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.64 | Public IP: 27.62.43.3 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:03:28 IST Sun Jun 21 2020 | Duration: 4h:28m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 816485516 | Bytes Rx: 43346167 | IP Addr: 10.149.233.64 | Public IP: 27.62.43.3 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:03:28 IST Sun Jun 21 2020 | Duration: 4h:28m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 816485516 | Bytes Rx: 43346167 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 164517 | Audit Session ID: 0a95072a282a50005eeed508 | Security Group Tag: none | EasyVPN: 0 |Session ID: 164517 | Audit Session ID: 0a95072a282a50005eeed508 | Security Group Tag: none | EasyVPN: 0 ||
Username: KImmacul | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.90 | Public IP: 27.62.104.131 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:16:34 IST Sun Jun 21 2020 | Duration: 4h:15m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 279522216 | Bytes Rx: 67896996 | IP Addr: 10.149.233.90 | Public IP: 27.62.104.131 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:16:34 IST Sun Jun 21 2020 | Duration: 4h:15m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 279522216 | Bytes Rx: 67896996 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 164520 | Audit Session ID: 0a95072a282a80005eeed81a | Security Group Tag: none | EasyVPN: 0 |Session ID: 164520 | Audit Session ID: 0a95072a282a80005eeed81a | Security Group Tag: none | EasyVPN: 0 ||
Username: DhDorkhe | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.99 | Public IP: 61.2.149.155 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:20:37 IST Sun Jun 21 2020 | Duration: 4h:11m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 723876224 | Bytes Rx: 100671875 | IP Addr: 10.149.233.99 | Public IP: 61.2.149.155 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:20:37 IST Sun Jun 21 2020 | Duration: 4h:11m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 723876224 | Bytes Rx: 100671875 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 164526 | Audit Session ID: 0a95072a282ae0005eeed90d | Security Group Tag: none | EasyVPN: 0 |Session ID: 164526 | Audit Session ID: 0a95072a282ae0005eeed90d | Security Group Tag: none | EasyVPN: 0 ||
Username: vennaras | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.103 | Public IP: 49.207.142.156 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:39:20 IST Sun Jun 21 2020 | Duration: 3h:52m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 171510277 | Bytes Rx: 39118091 | IP Addr: 10.149.233.103 | Public IP: 49.207.142.156 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:39:20 IST Sun Jun 21 2020 | Duration: 3h:52m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 171510277 | Bytes Rx: 39118091 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 164537 | Audit Session ID: 0a95072a282b90005eeedd70 | Security Group Tag: none | EasyVPN: 0 |Session ID: 164537 | Audit Session ID: 0a95072a282b90005eeedd70 | Security Group Tag: none | EasyVPN: 0 ||
Username: OmkKhade | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.98 | Public IP: 106.193.217.230 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:45:29 IST Sun Jun 21 2020 | Duration: 3h:46m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 153402760 | Bytes Rx: 83751703 | IP Addr: 10.149.233.98 | Public IP: 106.193.217.230 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:45:29 IST Sun Jun 21 2020 | Duration: 3h:46m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 153402760 | Bytes Rx: 83751703 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 164546 | Audit Session ID: 0a95072a282c20005eeedee1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 164546 | Audit Session ID: 0a95072a282c20005eeedee1 | Security Group Tag: none | EasyVPN: 0 ||
Username: Smithe | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.108 | Public IP: 157.47.52.12 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:46:44 IST Sun Jun 21 2020 | Duration: 3h:45m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 81694615 | Bytes Rx: 28632789 | IP Addr: 10.149.233.108 | Public IP: 157.47.52.12 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:46:44 IST Sun Jun 21 2020 | Duration: 3h:45m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 81694615 | Bytes Rx: 28632789 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 164547 | Audit Session ID: 0a95072a282c30005eeedf2c | Security Group Tag: none | EasyVPN: 0 |Session ID: 164547 | Audit Session ID: 0a95072a282c30005eeedf2c | Security Group Tag: none | EasyVPN: 0 ||
Username: rnadella | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.107 | Public IP: 106.197.231.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:47:34 IST Sun Jun 21 2020 | Duration: 3h:44m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 97483271 | Bytes Rx: 149808809 | IP Addr: 10.149.233.107 | Public IP: 106.197.231.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:47:34 IST Sun Jun 21 2020 | Duration: 3h:44m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 97483271 | Bytes Rx: 149808809 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 164550 | Audit Session ID: 0a95072a282c60005eeedf5e | Security Group Tag: none | EasyVPN: 0 |Session ID: 164550 | Audit Session ID: 0a95072a282c60005eeedf5e | Security Group Tag: none | EasyVPN: 0 ||
Username: tejdeshm | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.115 | Public IP: 103.110.255.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:00:29 IST Sun Jun 21 2020 | Duration: 3h:31m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 85109318 | Bytes Rx: 51335498 | IP Addr: 10.149.233.115 | Public IP: 103.110.255.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:00:29 IST Sun Jun 21 2020 | Duration: 3h:31m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 85109318 | Bytes Rx: 51335498 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 164559 | Audit Session ID: 0a95072a282cf0005eeee265 | Security Group Tag: none | EasyVPN: 0 |Session ID: 164559 | Audit Session ID: 0a95072a282cf0005eeee265 | Security Group Tag: none | EasyVPN: 0 ||
Username: KumVivek | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.106 | Public IP: 150.107.10.203 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:27 IST Sun Jun 21 2020 | Duration: 3h:18m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 45831342 | Bytes Rx: 22071410 | IP Addr: 10.149.233.106 | Public IP: 150.107.10.203 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:27 IST Sun Jun 21 2020 | Duration: 3h:18m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 45831342 | Bytes Rx: 22071410 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 164567 | Audit Session ID: 0a95072a282d70005eeee56f | Security Group Tag: none | EasyVPN: 0 |Session ID: 164567 | Audit Session ID: 0a95072a282d70005eeee56f | Security Group Tag: none | EasyVPN: 0 ||
Username: svemu | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.113 | Public IP: 183.83.139.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:45 IST Sun Jun 21 2020 | Duration: 3h:18m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 358571040 | Bytes Rx: 17342509 | IP Addr: 10.149.233.113 | Public IP: 183.83.139.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:45 IST Sun Jun 21 2020 | Duration: 3h:18m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 358571040 | Bytes Rx: 17342509 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 164569 | Audit Session ID: 0a95072a282d90005eeee581 | Security Group Tag: none | EasyVPN: 0 |Session ID: 164569 | Audit Session ID: 0a95072a282d90005eeee581 | Security Group Tag: none | EasyVPN: 0 ||
Username: murigeppa.kavalgudda | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.118 | Public IP: 27.63.49.64 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:14:51 IST Sun Jun 21 2020 | Duration: 3h:17m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 146647571 | Bytes Rx: 74798567 | IP Addr: 10.149.233.118 | Public IP: 27.63.49.64 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:14:51 IST Sun Jun 21 2020 | Duration: 3h:17m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 146647571 | Bytes Rx: 74798567 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 164571 | Audit Session ID: 0a95072a282db0005eeee5c3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 164571 | Audit Session ID: 0a95072a282db0005eeee5c3 | Security Group Tag: none | EasyVPN: 0 ||
