sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: sjyothi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.5 | Public IP: 203.199.209.120 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:41:24 IST Mon Mar 16 2020 | Duration: 75d 7h:21m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 3553467452 | Bytes Rx: 1501768092 | IP Addr: 10.150.238.5 | Public IP: 203.199.209.120 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:41:24 IST Mon Mar 16 2020 | Duration: 75d 7h:21m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 3553467452 | Bytes Rx: 1501768092 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 3362 | Audit Session ID: 0a96cf6a00d220005e6f0a7c | Security Group Tag: none | EasyVPN: 0 |Session ID: 3362 | Audit Session ID: 0a96cf6a00d220005e6f0a7c | Security Group Tag: none | EasyVPN: 0 ||
Username: tutayde | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.238.118 | Public IP: 42.106.96.43 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:37:58 IST Sat May 30 2020 | Duration: 7h:24m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 398631889 | Bytes Rx: 122621650 | IP Addr: 10.150.238.118 | Public IP: 42.106.96.43 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:37:58 IST Sat May 30 2020 | Duration: 7h:24m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 398631889 | Bytes Rx: 122621650 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 240278 | Audit Session ID: 0a96cf6a3aa960005ed1ea2e | Security Group Tag: none | EasyVPN: 0 |Session ID: 240278 | Audit Session ID: 0a96cf6a3aa960005ed1ea2e | Security Group Tag: none | EasyVPN: 0 ||
Username: KJaytalk | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.238.124 | Public IP: 49.35.19.44 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:38:02 IST Sat May 30 2020 | Duration: 7h:24m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 287085934 | Bytes Rx: 107914470 | IP Addr: 10.150.238.124 | Public IP: 49.35.19.44 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:38:02 IST Sat May 30 2020 | Duration: 7h:24m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 287085934 | Bytes Rx: 107914470 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 240280 | Audit Session ID: 0a96cf6a3aa980005ed1ea32 | Security Group Tag: none | EasyVPN: 0 |Session ID: 240280 | Audit Session ID: 0a96cf6a3aa980005ed1ea32 | Security Group Tag: none | EasyVPN: 0 ||
Username: BYerra | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.48 | Public IP: 27.59.251.31 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:40:38 IST Sat May 30 2020 | Duration: 7h:22m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 896674673 | Bytes Rx: 58581574 | IP Addr: 10.150.238.48 | Public IP: 27.59.251.31 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:40:38 IST Sat May 30 2020 | Duration: 7h:22m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 896674673 | Bytes Rx: 58581574 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 240294 | Audit Session ID: 0a96cf6a3aaa60005ed1eace | Security Group Tag: none | EasyVPN: 0 |Session ID: 240294 | Audit Session ID: 0a96cf6a3aaa60005ed1eace | Security Group Tag: none | EasyVPN: 0 ||
Username: PGodghat | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.152 | Public IP: 103.135.202.255 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:41:13 IST Sat May 30 2020 | Duration: 7h:21m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 419764484 | Bytes Rx: 110375349 | IP Addr: 10.150.238.152 | Public IP: 103.135.202.255 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:41:13 IST Sat May 30 2020 | Duration: 7h:21m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 419764484 | Bytes Rx: 110375349 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 240296 | Audit Session ID: 0a96cf6a3aaa80005ed1eaf1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 240296 | Audit Session ID: 0a96cf6a3aaa80005ed1eaf1 | Security Group Tag: none | EasyVPN: 0 ||
Username: CSavekar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.155 | Public IP: 103.141.116.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:47:55 IST Sat May 30 2020 | Duration: 7h:14m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 399352384 | Bytes Rx: 160178241 | IP Addr: 10.150.238.155 | Public IP: 103.141.116.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:47:55 IST Sat May 30 2020 | Duration: 7h:14m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 399352384 | Bytes Rx: 160178241 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 240301 | Audit Session ID: 0a96cf6a3aaad0005ed1ec83 | Security Group Tag: none | EasyVPN: 0 |Session ID: 240301 | Audit Session ID: 0a96cf6a3aaad0005ed1ec83 | Security Group Tag: none | EasyVPN: 0 ||
Username: rushejul | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.165 | Public IP: 42.108.243.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:51:26 IST Sat May 30 2020 | Duration: 7h:11m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 225506377 | Bytes Rx: 61358262 | IP Addr: 10.150.238.165 | Public IP: 42.108.243.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:51:26 IST Sat May 30 2020 | Duration: 7h:11m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 225506377 | Bytes Rx: 61358262 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 240312 | Audit Session ID: 0a96cf6a3aab80005ed1ed56 | Security Group Tag: none | EasyVPN: 0 |Session ID: 240312 | Audit Session ID: 0a96cf6a3aab80005ed1ed56 | Security Group Tag: none | EasyVPN: 0 ||
Username: MDAMEDHA | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.29 | Public IP: 49.35.41.252 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:51:32 IST Sat May 30 2020 | Duration: 7h:11m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 70022582 | Bytes Rx: 31867805 | IP Addr: 10.150.238.29 | Public IP: 49.35.41.252 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:51:32 IST Sat May 30 2020 | Duration: 7h:11m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 70022582 | Bytes Rx: 31867805 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 240313 | Audit Session ID: 0a96cf6a3aab90005ed1ed5c | Security Group Tag: none | EasyVPN: 0 |Session ID: 240313 | Audit Session ID: 0a96cf6a3aab90005ed1ed5c | Security Group Tag: none | EasyVPN: 0 ||
Username: naison.cheruparamban | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.217 | Public IP: 49.36.13.112 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:52:28 IST Sat May 30 2020 | Duration: 7h:10m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 1055415786 | Bytes Rx: 343763253 | IP Addr: 10.150.239.217 | Public IP: 49.36.13.112 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:52:28 IST Sat May 30 2020 | Duration: 7h:10m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 1055415786 | Bytes Rx: 343763253 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 240321 | Audit Session ID: 0a96cf6a3aac10005ed1ed94 | Security Group Tag: none | EasyVPN: 0 |Session ID: 240321 | Audit Session ID: 0a96cf6a3aac10005ed1ed94 | Security Group Tag: none | EasyVPN: 0 ||
Username: awargant | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.18 | Public IP: 103.67.190.38 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:52:41 IST Sat May 30 2020 | Duration: 7h:10m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 909506777 | Bytes Rx: 165865398 | IP Addr: 10.150.238.18 | Public IP: 103.67.190.38 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:52:41 IST Sat May 30 2020 | Duration: 7h:10m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 909506777 | Bytes Rx: 165865398 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 240323 | Audit Session ID: 0a96cf6a3aac30005ed1eda1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 240323 | Audit Session ID: 0a96cf6a3aac30005ed1eda1 | Security Group Tag: none | EasyVPN: 0 ||
Username: prmaske | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.239.55 | Public IP: 103.110.254.156 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:53:32 IST Sat May 30 2020 | Duration: 7h:09m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 660657763 | Bytes Rx: 192413843 | IP Addr: 10.150.239.55 | Public IP: 103.110.254.156 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:53:32 IST Sat May 30 2020 | Duration: 7h:09m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 660657763 | Bytes Rx: 192413843 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 240326 | Audit Session ID: 0a96cf6a3aac60005ed1edd4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 240326 | Audit Session ID: 0a96cf6a3aac60005ed1edd4 | Security Group Tag: none | EasyVPN: 0 ||
Username: visraja | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.57 | Public IP: 49.37.196.36 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:53:35 IST Sat May 30 2020 | Duration: 7h:09m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 357387187 | Bytes Rx: 72006231 | IP Addr: 10.150.239.57 | Public IP: 49.37.196.36 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:53:35 IST Sat May 30 2020 | Duration: 7h:09m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 357387187 | Bytes Rx: 72006231 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 240327 | Audit Session ID: 0a96cf6a3aac70005ed1edd7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 240327 | Audit Session ID: 0a96cf6a3aac70005ed1edd7 | Security Group Tag: none | EasyVPN: 0 ||
Username: nitarya | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.63 | Public IP: 103.248.172.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:56:22 IST Sat May 30 2020 | Duration: 7h:06m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 102222592 | Bytes Rx: 66764611 | IP Addr: 10.150.239.63 | Public IP: 103.248.172.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:56:22 IST Sat May 30 2020 | Duration: 7h:06m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 102222592 | Bytes Rx: 66764611 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 240339 | Audit Session ID: 0a96cf6a3aad30005ed1ee7e | Security Group Tag: none | EasyVPN: 0 |Session ID: 240339 | Audit Session ID: 0a96cf6a3aad30005ed1ee7e | Security Group Tag: none | EasyVPN: 0 ||
Username: SDhandar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.30 | Public IP: 103.114.224.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:05:54 IST Sat May 30 2020 | Duration: 6h:56m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 6146478067 | Bytes Rx: 366298231 | IP Addr: 10.150.238.30 | Public IP: 103.114.224.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:05:54 IST Sat May 30 2020 | Duration: 6h:56m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 6146478067 | Bytes Rx: 366298231 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 240348 | Audit Session ID: 0a96cf6a3aadc0005ed1f0ba | Security Group Tag: none | EasyVPN: 0 |Session ID: 240348 | Audit Session ID: 0a96cf6a3aadc0005ed1f0ba | Security Group Tag: none | EasyVPN: 0 ||
Username: sanjeev.kumar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.110 | Public IP: 106.51.242.129 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:11:46 IST Sat May 30 2020 | Duration: 6h:50m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 194011537 | Bytes Rx: 46382107 | IP Addr: 10.150.238.110 | Public IP: 106.51.242.129 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:11:46 IST Sat May 30 2020 | Duration: 6h:50m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 194011537 | Bytes Rx: 46382107 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 240355 | Audit Session ID: 0a96cf6a3aae30005ed1f21a | Security Group Tag: none | EasyVPN: 0 |Session ID: 240355 | Audit Session ID: 0a96cf6a3aae30005ed1f21a | Security Group Tag: none | EasyVPN: 0 ||
Username: sharsing | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.160 | Public IP: 171.76.198.139 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:13:49 IST Sat May 30 2020 | Duration: 6h:48m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 2728803838 | Bytes Rx: 119579307 | IP Addr: 10.150.238.160 | Public IP: 171.76.198.139 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:13:49 IST Sat May 30 2020 | Duration: 6h:48m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 2728803838 | Bytes Rx: 119579307 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 240367 | Audit Session ID: 0a96cf6a3aaef0005ed1f295 | Security Group Tag: none | EasyVPN: 0 |Session ID: 240367 | Audit Session ID: 0a96cf6a3aaef0005ed1f295 | Security Group Tag: none | EasyVPN: 0 ||
Username: abagarwa | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.90 | Public IP: 1.39.212.84 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 11:15:10 IST Sat May 30 2020 | Duration: 6h:47m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 4927082128 | Bytes Rx: 370448276 | IP Addr: 10.150.238.90 | Public IP: 1.39.212.84 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 11:15:10 IST Sat May 30 2020 | Duration: 6h:47m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 4927082128 | Bytes Rx: 370448276 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 240368 | Audit Session ID: 0a96cf6a3aaf00005ed1f2e6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 240368 | Audit Session ID: 0a96cf6a3aaf00005ed1f2e6 | Security Group Tag: none | EasyVPN: 0 ||
Username: Smithe | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.206 | Public IP: 157.33.136.25 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:17:44 IST Sat May 30 2020 | Duration: 6h:45m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 493252399 | Bytes Rx: 105372194 | IP Addr: 10.150.238.206 | Public IP: 157.33.136.25 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:17:44 IST Sat May 30 2020 | Duration: 6h:45m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 493252399 | Bytes Rx: 105372194 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 240390 | Audit Session ID: 0a96cf6a3ab060005ed1f380 | Security Group Tag: none | EasyVPN: 0 |Session ID: 240390 | Audit Session ID: 0a96cf6a3ab060005ed1f380 | Security Group Tag: none | EasyVPN: 0 ||
Username: m.nayyer | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.81 | Public IP: 103.46.201.2 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:27:25 IST Sat May 30 2020 | Duration: 6h:35m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 618334636 | Bytes Rx: 209229487 | IP Addr: 10.150.238.81 | Public IP: 103.46.201.2 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:27:25 IST Sat May 30 2020 | Duration: 6h:35m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 618334636 | Bytes Rx: 209229487 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 240405 | Audit Session ID: 0a96cf6a3ab150005ed1f5c5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 240405 | Audit Session ID: 0a96cf6a3ab150005ed1f5c5 | Security Group Tag: none | EasyVPN: 0 ||
Username: yasapkal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.89 | Public IP: 103.221.73.232 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:27:33 IST Sat May 30 2020 | Duration: 6h:35m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 471886301 | Bytes Rx: 132890566 | IP Addr: 10.150.238.89 | Public IP: 103.221.73.232 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:27:33 IST Sat May 30 2020 | Duration: 6h:35m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 471886301 | Bytes Rx: 132890566 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 240406 | Audit Session ID: 0a96cf6a3ab160005ed1f5cd | Security Group Tag: none | EasyVPN: 0 |Session ID: 240406 | Audit Session ID: 0a96cf6a3ab160005ed1f5cd | Security Group Tag: none | EasyVPN: 0 ||
Username: YAdde | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.121 | Public IP: 157.33.134.216 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:29:41 IST Sat May 30 2020 | Duration: 6h:33m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 156416723 | Bytes Rx: 56051218 | IP Addr: 10.150.239.121 | Public IP: 157.33.134.216 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:29:41 IST Sat May 30 2020 | Duration: 6h:33m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 156416723 | Bytes Rx: 56051218 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 240408 | Audit Session ID: 0a96cf6a3ab180005ed1f64d | Security Group Tag: none | EasyVPN: 0 |Session ID: 240408 | Audit Session ID: 0a96cf6a3ab180005ed1f64d | Security Group Tag: none | EasyVPN: 0 ||
