sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: ashish.jain | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.232 | Public IP: 73.10.74.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:17:21 IST Wed May 6 2020 | Duration: 24d 3h:42m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 12521697813 | Bytes Rx: 1838445679 | IP Addr: 10.150.237.232 | Public IP: 73.10.74.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:17:21 IST Wed May 6 2020 | Duration: 24d 3h:42m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 12521697813 | Bytes Rx: 1838445679 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 177029 | Audit Session ID: 0a96cf692b3850005eb1ecf9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 177029 | Audit Session ID: 0a96cf692b3850005eb1ecf9 | Security Group Tag: none | EasyVPN: 0 ||
Username: lchidura | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.147.97.64 | Public IP: 45.117.65.82 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:31:48 IST Fri May 29 2020 | Duration: 17h:28m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 129640777 | Bytes Rx: 72986647 | IP Addr: 10.147.97.64 | Public IP: 45.117.65.82 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:31:48 IST Fri May 29 2020 | Duration: 17h:28m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 129640777 | Bytes Rx: 72986647 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 261292 | Audit Session ID: 0a96cf693fcac0005ed0cf7c | Security Group Tag: none | EasyVPN: 0 |Session ID: 261292 | Audit Session ID: 0a96cf693fcac0005ed0cf7c | Security Group Tag: none | EasyVPN: 0 ||
Username: pphalle | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: ETAC15 | IP Addr: 10.150.245.240 | Public IP: 103.251.211.195 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:23:28 IST Fri May 29 2020 | Duration: 15h:36m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 144261564 | Bytes Rx: 99877335 | IP Addr: 10.150.245.240 | Public IP: 103.251.211.195 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:23:28 IST Fri May 29 2020 | Duration: 15h:36m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 144261564 | Bytes Rx: 99877335 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 261727 | Audit Session ID: 0a96cf693fe5f0005ed0e9a8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 261727 | Audit Session ID: 0a96cf693fe5f0005ed0e9a8 | Security Group Tag: none | EasyVPN: 0 ||
Username: RahulTri | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.56 | Public IP: 139.5.23.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:32:36 IST Fri May 29 2020 | Duration: 15h:27m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 95336087 | Bytes Rx: 50307868 | IP Addr: 10.150.236.56 | Public IP: 139.5.23.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:32:36 IST Fri May 29 2020 | Duration: 15h:27m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 95336087 | Bytes Rx: 50307868 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 261760 | Audit Session ID: 0a96cf693fe800005ed0ebcc | Security Group Tag: none | EasyVPN: 0 |Session ID: 261760 | Audit Session ID: 0a96cf693fe800005ed0ebcc | Security Group Tag: none | EasyVPN: 0 ||
Username: aviral.bansal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.35 | Public IP: 111.125.228.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:50:11 IST Fri May 29 2020 | Duration: 15h:10m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 110197121 | Bytes Rx: 226555149 | IP Addr: 10.150.237.35 | Public IP: 111.125.228.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:50:11 IST Fri May 29 2020 | Duration: 15h:10m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 110197121 | Bytes Rx: 226555149 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 261834 | Audit Session ID: 0a96cf693feca0005ed0efeb | Security Group Tag: none | EasyVPN: 0 |Session ID: 261834 | Audit Session ID: 0a96cf693feca0005ed0efeb | Security Group Tag: none | EasyVPN: 0 ||
Username: yhiray | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.7 | Public IP: 103.110.255.83 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:43:01 IST Fri May 29 2020 | Duration: 11h:17m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 961126303 | Bytes Rx: 245207197 | IP Addr: 10.150.237.7 | Public IP: 103.110.255.83 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:43:01 IST Fri May 29 2020 | Duration: 11h:17m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 961126303 | Bytes Rx: 245207197 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 262542 | Audit Session ID: 0a96cf694018e0005ed1267d | Security Group Tag: none | EasyVPN: 0 |Session ID: 262542 | Audit Session ID: 0a96cf694018e0005ed1267d | Security Group Tag: none | EasyVPN: 0 ||
Username: ralingay | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.173 | Public IP: 106.193.194.196 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:00:22 IST Fri May 29 2020 | Duration: 10h:59m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 1438406816 | Bytes Rx: 223835531 | IP Addr: 10.150.236.173 | Public IP: 106.193.194.196 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:00:22 IST Fri May 29 2020 | Duration: 10h:59m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 1438406816 | Bytes Rx: 223835531 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 262585 | Audit Session ID: 0a96cf69401b90005ed12a8e | Security Group Tag: none | EasyVPN: 0 |Session ID: 262585 | Audit Session ID: 0a96cf69401b90005ed12a8e | Security Group Tag: none | EasyVPN: 0 ||
Username: KislayD | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.107 | Public IP: 106.193.248.209 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:06:59 IST Fri May 29 2020 | Duration: 10h:53m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 340810686 | Bytes Rx: 98934540 | IP Addr: 10.150.237.107 | Public IP: 106.193.248.209 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:06:59 IST Fri May 29 2020 | Duration: 10h:53m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 340810686 | Bytes Rx: 98934540 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 262602 | Audit Session ID: 0a96cf69401ca0005ed12c1b | Security Group Tag: none | EasyVPN: 0 |Session ID: 262602 | Audit Session ID: 0a96cf69401ca0005ed12c1b | Security Group Tag: none | EasyVPN: 0 ||
Username: Usabalka | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.246 | Public IP: 49.35.56.12 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:10:54 IST Fri May 29 2020 | Duration: 10h:49m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 2282483408 | Bytes Rx: 1279639399 | IP Addr: 10.150.236.246 | Public IP: 49.35.56.12 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:10:54 IST Fri May 29 2020 | Duration: 10h:49m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 2282483408 | Bytes Rx: 1279639399 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 262619 | Audit Session ID: 0a96cf69401db0005ed12d06 | Security Group Tag: none | EasyVPN: 0 |Session ID: 262619 | Audit Session ID: 0a96cf69401db0005ed12d06 | Security Group Tag: none | EasyVPN: 0 ||
Username: nballepa | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.27 | Public IP: 157.47.88.213 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:17:32 IST Fri May 29 2020 | Duration: 9h:42m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 1352772498 | Bytes Rx: 1501949456 | IP Addr: 10.150.237.27 | Public IP: 157.47.88.213 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:17:32 IST Fri May 29 2020 | Duration: 9h:42m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 1352772498 | Bytes Rx: 1501949456 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 262748 | Audit Session ID: 0a96cf694025c0005ed13ca4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 262748 | Audit Session ID: 0a96cf694025c0005ed13ca4 | Security Group Tag: none | EasyVPN: 0 ||
Username: NGavhale | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.116 | Public IP: 103.252.170.110 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:28:23 IST Fri May 29 2020 | Duration: 9h:31m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 930698798 | Bytes Rx: 1833679608 | IP Addr: 10.150.237.116 | Public IP: 103.252.170.110 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:28:23 IST Fri May 29 2020 | Duration: 9h:31m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 930698798 | Bytes Rx: 1833679608 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 262766 | Audit Session ID: 0a96cf694026e0005ed13f2f | Security Group Tag: none | EasyVPN: 0 |Session ID: 262766 | Audit Session ID: 0a96cf694026e0005ed13f2f | Security Group Tag: none | EasyVPN: 0 ||
Username: SuBanik | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.192 | Public IP: 42.106.200.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:57:49 IST Fri May 29 2020 | Duration: 9h:02m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 1027148900 | Bytes Rx: 79971163 | IP Addr: 10.150.236.192 | Public IP: 42.106.200.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:57:49 IST Fri May 29 2020 | Duration: 9h:02m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 1027148900 | Bytes Rx: 79971163 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 262800 | Audit Session ID: 0a96cf69402900005ed14615 | Security Group Tag: none | EasyVPN: 0 |Session ID: 262800 | Audit Session ID: 0a96cf69402900005ed14615 | Security Group Tag: none | EasyVPN: 0 ||
Username: yushinde | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.216 | Public IP: 106.220.183.89 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:59:13 IST Fri May 29 2020 | Duration: 9h:01m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 1162643588 | Bytes Rx: 322696828 | IP Addr: 10.150.236.216 | Public IP: 106.220.183.89 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:59:13 IST Fri May 29 2020 | Duration: 9h:01m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 1162643588 | Bytes Rx: 322696828 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 262803 | Audit Session ID: 0a96cf69402930005ed14669 | Security Group Tag: none | EasyVPN: 0 |Session ID: 262803 | Audit Session ID: 0a96cf69402930005ed14669 | Security Group Tag: none | EasyVPN: 0 ||
Username: alamkhan | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.247 | Public IP: 106.209.208.0 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 00:08:10 IST Sat May 30 2020 | Duration: 7h:52m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 767715587 | Bytes Rx: 40742772 | IP Addr: 10.150.237.247 | Public IP: 106.209.208.0 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 00:08:10 IST Sat May 30 2020 | Duration: 7h:52m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 767715587 | Bytes Rx: 40742772 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 262881 | Audit Session ID: 0a96cf69402e10005ed15692 | Security Group Tag: none | EasyVPN: 0 |Session ID: 262881 | Audit Session ID: 0a96cf69402e10005ed15692 | Security Group Tag: none | EasyVPN: 0 ||
Username: nchavan | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.13 | Public IP: 103.123.235.102 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:35:27 IST Sat May 30 2020 | Duration: 1h:24m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 218994068 | Bytes Rx: 45664091 | IP Addr: 10.150.237.13 | Public IP: 103.123.235.102 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:35:27 IST Sat May 30 2020 | Duration: 1h:24m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 218994068 | Bytes Rx: 45664091 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263062 | Audit Session ID: 0a96cf69403960005ed1b157 | Security Group Tag: none | EasyVPN: 0 |Session ID: 263062 | Audit Session ID: 0a96cf69403960005ed1b157 | Security Group Tag: none | EasyVPN: 0 ||
Username: DBairagi | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.16 | Public IP: 106.193.223.185 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:36:20 IST Sat May 30 2020 | Duration: 1h:23m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 436998341 | Bytes Rx: 34777966 | IP Addr: 10.150.237.16 | Public IP: 106.193.223.185 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:36:20 IST Sat May 30 2020 | Duration: 1h:23m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 436998341 | Bytes Rx: 34777966 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263068 | Audit Session ID: 0a96cf694039c0005ed1b18c | Security Group Tag: none | EasyVPN: 0 |Session ID: 263068 | Audit Session ID: 0a96cf694039c0005ed1b18c | Security Group Tag: none | EasyVPN: 0 ||
Username: hedayatu | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.18 | Public IP: 106.207.24.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:36:28 IST Sat May 30 2020 | Duration: 1h:23m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 143616087 | Bytes Rx: 12791842 | IP Addr: 10.150.237.18 | Public IP: 106.207.24.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:36:28 IST Sat May 30 2020 | Duration: 1h:23m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 143616087 | Bytes Rx: 12791842 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263069 | Audit Session ID: 0a96cf694039d0005ed1b194 | Security Group Tag: none | EasyVPN: 0 |Session ID: 263069 | Audit Session ID: 0a96cf694039d0005ed1b194 | Security Group Tag: none | EasyVPN: 0 ||
Username: AEkal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.17 | Public IP: 49.35.44.128 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:36:29 IST Sat May 30 2020 | Duration: 1h:23m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 63893639 | Bytes Rx: 36853230 | IP Addr: 10.150.237.17 | Public IP: 49.35.44.128 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:36:29 IST Sat May 30 2020 | Duration: 1h:23m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 63893639 | Bytes Rx: 36853230 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263070 | Audit Session ID: 0a96cf694039e0005ed1b195 | Security Group Tag: none | EasyVPN: 0 |Session ID: 263070 | Audit Session ID: 0a96cf694039e0005ed1b195 | Security Group Tag: none | EasyVPN: 0 ||
Username: JGehlot | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.70 | Public IP: 157.33.149.131 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:36:57 IST Sat May 30 2020 | Duration: 1h:23m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 705050340 | Bytes Rx: 43685591 | IP Addr: 10.150.236.70 | Public IP: 157.33.149.131 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:36:57 IST Sat May 30 2020 | Duration: 1h:23m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 705050340 | Bytes Rx: 43685591 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263071 | Audit Session ID: 0a96cf694039f0005ed1b1b1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 263071 | Audit Session ID: 0a96cf694039f0005ed1b1b1 | Security Group Tag: none | EasyVPN: 0 ||
Username: jeesharm | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.71 | Public IP: 157.33.156.129 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:37:13 IST Sat May 30 2020 | Duration: 1h:23m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 31299173 | Bytes Rx: 5447483 | IP Addr: 10.150.236.71 | Public IP: 157.33.156.129 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:37:13 IST Sat May 30 2020 | Duration: 1h:23m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 31299173 | Bytes Rx: 5447483 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263072 | Audit Session ID: 0a96cf69403a00005ed1b1c1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 263072 | Audit Session ID: 0a96cf69403a00005ed1b1c1 | Security Group Tag: none | EasyVPN: 0 ||
Username: shashikant.kharat | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.72 | Public IP: 103.252.53.175 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:37:18 IST Sat May 30 2020 | Duration: 1h:22m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 218062815 | Bytes Rx: 162032971 | IP Addr: 10.150.236.72 | Public IP: 103.252.53.175 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:37:18 IST Sat May 30 2020 | Duration: 1h:22m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 218062815 | Bytes Rx: 162032971 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263073 | Audit Session ID: 0a96cf69403a10005ed1b1c6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 263073 | Audit Session ID: 0a96cf69403a10005ed1b1c6 | Security Group Tag: none | EasyVPN: 0 ||
