sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: ashish.jain | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.232 | Public IP: 73.10.74.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:17:21 IST Wed May 6 2020 | Duration: 24d 7h:12m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 12530076434 | Bytes Rx: 1843583158 | IP Addr: 10.150.237.232 | Public IP: 73.10.74.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:17:21 IST Wed May 6 2020 | Duration: 24d 7h:12m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 12530076434 | Bytes Rx: 1843583158 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 177029 | Audit Session ID: 0a96cf692b3850005eb1ecf9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 177029 | Audit Session ID: 0a96cf692b3850005eb1ecf9 | Security Group Tag: none | EasyVPN: 0 ||
Username: PriyaSP | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC32 | IP Addr: 10.150.245.41 | Public IP: 49.35.76.114 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:06:28 IST Sat May 30 2020 | Duration: 4h:23m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 405022357 | Bytes Rx: 98954498 | IP Addr: 10.150.245.41 | Public IP: 49.35.76.114 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:06:28 IST Sat May 30 2020 | Duration: 4h:23m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 405022357 | Bytes Rx: 98954498 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263186 | Audit Session ID: 0a96cf69404120005ed1b89c | Security Group Tag: none | EasyVPN: 0 |Session ID: 263186 | Audit Session ID: 0a96cf69404120005ed1b89c | Security Group Tag: none | EasyVPN: 0 ||
Username: EJadhav | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC20 | IP Addr: 10.150.245.29 | Public IP: 1.23.150.205 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:08:08 IST Sat May 30 2020 | Duration: 4h:22m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 66859155 | Bytes Rx: 26237455 | IP Addr: 10.150.245.29 | Public IP: 1.23.150.205 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:08:08 IST Sat May 30 2020 | Duration: 4h:22m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 66859155 | Bytes Rx: 26237455 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263188 | Audit Session ID: 0a96cf69404140005ed1b900 | Security Group Tag: none | EasyVPN: 0 |Session ID: 263188 | Audit Session ID: 0a96cf69404140005ed1b900 | Security Group Tag: none | EasyVPN: 0 ||
Username: pritpand | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.2 | Public IP: 49.35.93.139 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:09:34 IST Sat May 30 2020 | Duration: 4h:20m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 212124767 | Bytes Rx: 54711868 | IP Addr: 10.150.237.2 | Public IP: 49.35.93.139 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:09:34 IST Sat May 30 2020 | Duration: 4h:20m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 212124767 | Bytes Rx: 54711868 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263189 | Audit Session ID: 0a96cf69404150005ed1b956 | Security Group Tag: none | EasyVPN: 0 |Session ID: 263189 | Audit Session ID: 0a96cf69404150005ed1b956 | Security Group Tag: none | EasyVPN: 0 ||
Username: smatte | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.3 | Public IP: 49.35.127.196 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:09:46 IST Sat May 30 2020 | Duration: 4h:20m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 636998243 | Bytes Rx: 160252538 | IP Addr: 10.150.237.3 | Public IP: 49.35.127.196 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:09:46 IST Sat May 30 2020 | Duration: 4h:20m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 636998243 | Bytes Rx: 160252538 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263190 | Audit Session ID: 0a96cf69404160005ed1b962 | Security Group Tag: none | EasyVPN: 0 |Session ID: 263190 | Audit Session ID: 0a96cf69404160005ed1b962 | Security Group Tag: none | EasyVPN: 0 ||
Username: aasaxena | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.5 | Public IP: 157.33.169.104 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:10:44 IST Sat May 30 2020 | Duration: 4h:19m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 1864466793 | Bytes Rx: 84195083 | IP Addr: 10.150.237.5 | Public IP: 157.33.169.104 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:10:44 IST Sat May 30 2020 | Duration: 4h:19m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 1864466793 | Bytes Rx: 84195083 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263194 | Audit Session ID: 0a96cf694041a0005ed1b99c | Security Group Tag: none | EasyVPN: 0 |Session ID: 263194 | Audit Session ID: 0a96cf694041a0005ed1b99c | Security Group Tag: none | EasyVPN: 0 ||
Username: subokulk | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.85 | Public IP: 106.220.147.192 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:13:12 IST Sat May 30 2020 | Duration: 4h:17m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 1750432694 | Bytes Rx: 656413366 | IP Addr: 10.150.237.85 | Public IP: 106.220.147.192 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:13:12 IST Sat May 30 2020 | Duration: 4h:17m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 1750432694 | Bytes Rx: 656413366 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263197 | Audit Session ID: 0a96cf694041d0005ed1ba30 | Security Group Tag: none | EasyVPN: 0 |Session ID: 263197 | Audit Session ID: 0a96cf694041d0005ed1ba30 | Security Group Tag: none | EasyVPN: 0 ||
Username: amsharm | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC22 | IP Addr: 10.150.245.31 | Public IP: 103.110.241.31 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:15:48 IST Sat May 30 2020 | Duration: 4h:14m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 4634192080 | Bytes Rx: 955904016 | IP Addr: 10.150.245.31 | Public IP: 103.110.241.31 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:15:48 IST Sat May 30 2020 | Duration: 4h:14m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 4634192080 | Bytes Rx: 955904016 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263203 | Audit Session ID: 0a96cf69404230005ed1bacc | Security Group Tag: none | EasyVPN: 0 |Session ID: 263203 | Audit Session ID: 0a96cf69404230005ed1bacc | Security Group Tag: none | EasyVPN: 0 ||
Username: amashaik | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.14 | Public IP: 157.33.156.140 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:20:46 IST Sat May 30 2020 | Duration: 4h:09m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 190702818 | Bytes Rx: 188037387 | IP Addr: 10.150.237.14 | Public IP: 157.33.156.140 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:20:46 IST Sat May 30 2020 | Duration: 4h:09m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 190702818 | Bytes Rx: 188037387 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263208 | Audit Session ID: 0a96cf69404280005ed1bbf6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 263208 | Audit Session ID: 0a96cf69404280005ed1bbf6 | Security Group Tag: none | EasyVPN: 0 ||
Username: bmirza | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.20 | Public IP: 103.122.235.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:21:48 IST Sat May 30 2020 | Duration: 4h:08m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 484479078 | Bytes Rx: 58458612 | IP Addr: 10.150.237.20 | Public IP: 103.122.235.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:21:48 IST Sat May 30 2020 | Duration: 4h:08m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 484479078 | Bytes Rx: 58458612 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263210 | Audit Session ID: 0a96cf694042a0005ed1bc34 | Security Group Tag: none | EasyVPN: 0 |Session ID: 263210 | Audit Session ID: 0a96cf694042a0005ed1bc34 | Security Group Tag: none | EasyVPN: 0 ||
Username: kishor.gaikhe | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.22 | Public IP: 103.75.58.194 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 07:22:10 IST Sat May 30 2020 | Duration: 4h:08m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 162775427 | Bytes Rx: 115590438 | IP Addr: 10.150.237.22 | Public IP: 103.75.58.194 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 07:22:10 IST Sat May 30 2020 | Duration: 4h:08m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 162775427 | Bytes Rx: 115590438 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263212 | Audit Session ID: 0a96cf694042c0005ed1bc4a | Security Group Tag: none | EasyVPN: 0 |Session ID: 263212 | Audit Session ID: 0a96cf694042c0005ed1bc4a | Security Group Tag: none | EasyVPN: 0 ||
Username: VikashS | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.24 | Public IP: 106.193.249.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:22:18 IST Sat May 30 2020 | Duration: 4h:07m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 209625455 | Bytes Rx: 56509772 | IP Addr: 10.150.237.24 | Public IP: 106.193.249.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:22:18 IST Sat May 30 2020 | Duration: 4h:07m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 209625455 | Bytes Rx: 56509772 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263214 | Audit Session ID: 0a96cf694042e0005ed1bc52 | Security Group Tag: none | EasyVPN: 0 |Session ID: 263214 | Audit Session ID: 0a96cf694042e0005ed1bc52 | Security Group Tag: none | EasyVPN: 0 ||
Username: mwaghela | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.175 | Public IP: 114.79.178.117 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:32:27 IST Sat May 30 2020 | Duration: 3h:57m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 3497162491 | Bytes Rx: 155157144 | IP Addr: 10.150.236.175 | Public IP: 114.79.178.117 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:32:27 IST Sat May 30 2020 | Duration: 3h:57m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 3497162491 | Bytes Rx: 155157144 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263223 | Audit Session ID: 0a96cf69404370005ed1beb3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 263223 | Audit Session ID: 0a96cf69404370005ed1beb3 | Security Group Tag: none | EasyVPN: 0 ||
Username: TahShaik | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.68 | Public IP: 49.35.2.176 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:34:42 IST Sat May 30 2020 | Duration: 3h:55m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 152463246 | Bytes Rx: 41912105 | IP Addr: 10.150.236.68 | Public IP: 49.35.2.176 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:34:42 IST Sat May 30 2020 | Duration: 3h:55m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 152463246 | Bytes Rx: 41912105 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263226 | Audit Session ID: 0a96cf694043a0005ed1bf3a | Security Group Tag: none | EasyVPN: 0 |Session ID: 263226 | Audit Session ID: 0a96cf694043a0005ed1bf3a | Security Group Tag: none | EasyVPN: 0 ||
Username: RohithBV | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.26 | Public IP: 223.186.32.155 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:49:04 IST Sat May 30 2020 | Duration: 3h:41m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 73014536 | Bytes Rx: 43429413 | IP Addr: 10.150.237.26 | Public IP: 223.186.32.155 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:49:04 IST Sat May 30 2020 | Duration: 3h:41m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 73014536 | Bytes Rx: 43429413 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263237 | Audit Session ID: 0a96cf69404450005ed1c298 | Security Group Tag: none | EasyVPN: 0 |Session ID: 263237 | Audit Session ID: 0a96cf69404450005ed1c298 | Security Group Tag: none | EasyVPN: 0 ||
Username: yogeshch | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.182 | Public IP: 49.32.18.231 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:55:29 IST Sat May 30 2020 | Duration: 3h:34m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 266023341 | Bytes Rx: 80411295 | IP Addr: 10.150.236.182 | Public IP: 49.32.18.231 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:55:29 IST Sat May 30 2020 | Duration: 3h:34m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 266023341 | Bytes Rx: 80411295 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263244 | Audit Session ID: 0a96cf694044c0005ed1c419 | Security Group Tag: none | EasyVPN: 0 |Session ID: 263244 | Audit Session ID: 0a96cf694044c0005ed1c419 | Security Group Tag: none | EasyVPN: 0 ||
Username: mbhadaur | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.7 | Public IP: 42.106.21.39 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:05:15 IST Sat May 30 2020 | Duration: 3h:25m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 161299905 | Bytes Rx: 35958742 | IP Addr: 10.150.237.7 | Public IP: 42.106.21.39 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:05:15 IST Sat May 30 2020 | Duration: 3h:25m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 161299905 | Bytes Rx: 35958742 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263257 | Audit Session ID: 0a96cf69404590005ed1c663 | Security Group Tag: none | EasyVPN: 0 |Session ID: 263257 | Audit Session ID: 0a96cf69404590005ed1c663 | Security Group Tag: none | EasyVPN: 0 ||
Username: prakashR | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.206 | Public IP: 106.198.77.12 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:06:12 IST Sat May 30 2020 | Duration: 3h:24m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 153150322 | Bytes Rx: 25983237 | IP Addr: 10.150.236.206 | Public IP: 106.198.77.12 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:06:12 IST Sat May 30 2020 | Duration: 3h:24m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 153150322 | Bytes Rx: 25983237 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263260 | Audit Session ID: 0a96cf694045c0005ed1c69c | Security Group Tag: none | EasyVPN: 0 |Session ID: 263260 | Audit Session ID: 0a96cf694045c0005ed1c69c | Security Group Tag: none | EasyVPN: 0 ||
Username: shamit.paul | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.143 | Public IP: 117.195.79.151 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:07:28 IST Sat May 30 2020 | Duration: 3h:22m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 257623602 | Bytes Rx: 60823951 | IP Addr: 10.150.236.143 | Public IP: 117.195.79.151 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:07:28 IST Sat May 30 2020 | Duration: 3h:22m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 257623602 | Bytes Rx: 60823951 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263261 | Audit Session ID: 0a96cf694045d0005ed1c6e8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 263261 | Audit Session ID: 0a96cf694045d0005ed1c6e8 | Security Group Tag: none | EasyVPN: 0 ||
Username: PratapY | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.153 | Public IP: 49.35.119.67 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:07:54 IST Sat May 30 2020 | Duration: 3h:22m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 870519830 | Bytes Rx: 128230154 | IP Addr: 10.150.236.153 | Public IP: 49.35.119.67 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:07:54 IST Sat May 30 2020 | Duration: 3h:22m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 870519830 | Bytes Rx: 128230154 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263263 | Audit Session ID: 0a96cf694045f0005ed1c702 | Security Group Tag: none | EasyVPN: 0 |Session ID: 263263 | Audit Session ID: 0a96cf694045f0005ed1c702 | Security Group Tag: none | EasyVPN: 0 ||
Username: vaibhav.chaple | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.216 | Public IP: 103.229.247.42 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:09:39 IST Sat May 30 2020 | Duration: 3h:20m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 152925165 | Bytes Rx: 85797095 | IP Addr: 10.150.236.216 | Public IP: 103.229.247.42 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:09:39 IST Sat May 30 2020 | Duration: 3h:20m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 152925165 | Bytes Rx: 85797095 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263265 | Audit Session ID: 0a96cf69404610005ed1c76b | Security Group Tag: none | EasyVPN: 0 |Session ID: 263265 | Audit Session ID: 0a96cf69404610005ed1c76b | Security Group Tag: none | EasyVPN: 0 ||
