sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: umaboga | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.102 | Public IP: 124.123.182.110 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:24:25 IST Thu Jun 18 2020 | Duration: 2d 0h:05m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 2784387341 | Bytes Rx: 1857676692 | IP Addr: 10.150.236.102 | Public IP: 124.123.182.110 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:24:25 IST Thu Jun 18 2020 | Duration: 2d 0h:05m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 2784387341 | Bytes Rx: 1857676692 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 36537 | Audit Session ID: 0a96cf6908eb90005eeb55f1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 36537 | Audit Session ID: 0a96cf6908eb90005eeb55f1 | Security Group Tag: none | EasyVPN: 0 ||
Username: NIVELANI | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.25 | Public IP: 45.117.1.232 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:43:52 IST Sat Jun 20 2020 | Duration: 6h:46m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 367977414 | Bytes Rx: 76218419 | IP Addr: 10.150.237.25 | Public IP: 45.117.1.232 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:43:52 IST Sat Jun 20 2020 | Duration: 6h:46m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 367977414 | Bytes Rx: 76218419 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43138 | Audit Session ID: 0a96cf690a8820005eed9b10 | Security Group Tag: none | EasyVPN: 0 |Session ID: 43138 | Audit Session ID: 0a96cf690a8820005eed9b10 | Security Group Tag: none | EasyVPN: 0 ||
Username: PDongre | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.191 | Public IP: 49.35.80.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:44:21 IST Sat Jun 20 2020 | Duration: 6h:45m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 557810850 | Bytes Rx: 217536369 | IP Addr: 10.150.237.191 | Public IP: 49.35.80.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:44:21 IST Sat Jun 20 2020 | Duration: 6h:45m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 557810850 | Bytes Rx: 217536369 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43140 | Audit Session ID: 0a96cf690a8840005eed9b2d | Security Group Tag: none | EasyVPN: 0 |Session ID: 43140 | Audit Session ID: 0a96cf690a8840005eed9b2d | Security Group Tag: none | EasyVPN: 0 ||
Username: vkoyade | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.102 | Public IP: 49.35.59.86 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:48:30 IST Sat Jun 20 2020 | Duration: 6h:41m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 210680257 | Bytes Rx: 56405319 | IP Addr: 10.150.237.102 | Public IP: 49.35.59.86 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:48:30 IST Sat Jun 20 2020 | Duration: 6h:41m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 210680257 | Bytes Rx: 56405319 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43153 | Audit Session ID: 0a96cf690a8910005eed9c26 | Security Group Tag: none | EasyVPN: 0 |Session ID: 43153 | Audit Session ID: 0a96cf690a8910005eed9c26 | Security Group Tag: none | EasyVPN: 0 ||
Username: bkanawad | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.100 | Public IP: 106.210.185.197 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:48:32 IST Sat Jun 20 2020 | Duration: 6h:41m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 240052434 | Bytes Rx: 76337814 | IP Addr: 10.150.237.100 | Public IP: 106.210.185.197 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:48:32 IST Sat Jun 20 2020 | Duration: 6h:41m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 240052434 | Bytes Rx: 76337814 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43154 | Audit Session ID: 0a96cf690a8920005eed9c28 | Security Group Tag: none | EasyVPN: 0 |Session ID: 43154 | Audit Session ID: 0a96cf690a8920005eed9c28 | Security Group Tag: none | EasyVPN: 0 ||
Username: atulpati | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.24 | Public IP: 49.35.28.24 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:49:15 IST Sat Jun 20 2020 | Duration: 6h:41m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 721524327 | Bytes Rx: 106903227 | IP Addr: 10.150.237.24 | Public IP: 49.35.28.24 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:49:15 IST Sat Jun 20 2020 | Duration: 6h:41m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 721524327 | Bytes Rx: 106903227 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43159 | Audit Session ID: 0a96cf690a8970005eed9c53 | Security Group Tag: none | EasyVPN: 0 |Session ID: 43159 | Audit Session ID: 0a96cf690a8970005eed9c53 | Security Group Tag: none | EasyVPN: 0 ||
Username: AkaBhope | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.60 | Public IP: 49.35.84.206 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:49:24 IST Sat Jun 20 2020 | Duration: 6h:40m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 276855999 | Bytes Rx: 60119559 | IP Addr: 10.150.237.60 | Public IP: 49.35.84.206 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:49:24 IST Sat Jun 20 2020 | Duration: 6h:40m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 276855999 | Bytes Rx: 60119559 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43160 | Audit Session ID: 0a96cf690a8980005eed9c5c | Security Group Tag: none | EasyVPN: 0 |Session ID: 43160 | Audit Session ID: 0a96cf690a8980005eed9c5c | Security Group Tag: none | EasyVPN: 0 ||
Username: OjKamble | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.23 | Public IP: 103.127.167.250 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:58:58 IST Sat Jun 20 2020 | Duration: 6h:31m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 1007028752 | Bytes Rx: 64753746 | IP Addr: 10.150.236.23 | Public IP: 103.127.167.250 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:58:58 IST Sat Jun 20 2020 | Duration: 6h:31m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 1007028752 | Bytes Rx: 64753746 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43185 | Audit Session ID: 0a96cf690a8b10005eed9e9a | Security Group Tag: none | EasyVPN: 0 |Session ID: 43185 | Audit Session ID: 0a96cf690a8b10005eed9e9a | Security Group Tag: none | EasyVPN: 0 ||
Username: AksNapte | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.190 | Public IP: 103.127.164.30 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:01:03 IST Sat Jun 20 2020 | Duration: 6h:29m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 468282562 | Bytes Rx: 178077427 | IP Addr: 10.150.237.190 | Public IP: 103.127.164.30 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:01:03 IST Sat Jun 20 2020 | Duration: 6h:29m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 468282562 | Bytes Rx: 178077427 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43196 | Audit Session ID: 0a96cf690a8bc0005eed9f17 | Security Group Tag: none | EasyVPN: 0 |Session ID: 43196 | Audit Session ID: 0a96cf690a8bc0005eed9f17 | Security Group Tag: none | EasyVPN: 0 ||
Username: abhikash | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.229 | Public IP: 103.27.48.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:01:49 IST Sat Jun 20 2020 | Duration: 6h:28m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 782938878 | Bytes Rx: 881648446 | IP Addr: 10.150.237.229 | Public IP: 103.27.48.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:01:49 IST Sat Jun 20 2020 | Duration: 6h:28m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 782938878 | Bytes Rx: 881648446 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43204 | Audit Session ID: 0a96cf690a8c40005eed9f45 | Security Group Tag: none | EasyVPN: 0 |Session ID: 43204 | Audit Session ID: 0a96cf690a8c40005eed9f45 | Security Group Tag: none | EasyVPN: 0 ||
Username: UjjPatil | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.106 | Public IP: 157.33.239.152 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:02:52 IST Sat Jun 20 2020 | Duration: 6h:27m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 153470437 | Bytes Rx: 83210713 | IP Addr: 10.150.237.106 | Public IP: 157.33.239.152 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:02:52 IST Sat Jun 20 2020 | Duration: 6h:27m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 153470437 | Bytes Rx: 83210713 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43211 | Audit Session ID: 0a96cf690a8cb0005eed9f84 | Security Group Tag: none | EasyVPN: 0 |Session ID: 43211 | Audit Session ID: 0a96cf690a8cb0005eed9f84 | Security Group Tag: none | EasyVPN: 0 ||
Username: Tsapkal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.38 | Public IP: 103.252.53.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:04:37 IST Sat Jun 20 2020 | Duration: 6h:25m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 762108555 | Bytes Rx: 129589395 | IP Addr: 10.150.236.38 | Public IP: 103.252.53.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:04:37 IST Sat Jun 20 2020 | Duration: 6h:25m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 762108555 | Bytes Rx: 129589395 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43220 | Audit Session ID: 0a96cf690a8d40005eed9fed | Security Group Tag: none | EasyVPN: 0 |Session ID: 43220 | Audit Session ID: 0a96cf690a8d40005eed9fed | Security Group Tag: none | EasyVPN: 0 ||
Username: skachare | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.40 | Public IP: 45.127.106.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:04:42 IST Sat Jun 20 2020 | Duration: 6h:25m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 120328628 | Bytes Rx: 62401815 | IP Addr: 10.150.236.40 | Public IP: 45.127.106.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:04:42 IST Sat Jun 20 2020 | Duration: 6h:25m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 120328628 | Bytes Rx: 62401815 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43222 | Audit Session ID: 0a96cf690a8d60005eed9ff2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 43222 | Audit Session ID: 0a96cf690a8d60005eed9ff2 | Security Group Tag: none | EasyVPN: 0 ||
Username: sfiske | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.42 | Public IP: 49.35.92.122 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:04:56 IST Sat Jun 20 2020 | Duration: 6h:25m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 47785713 | Bytes Rx: 29119134 | IP Addr: 10.150.236.42 | Public IP: 49.35.92.122 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:04:56 IST Sat Jun 20 2020 | Duration: 6h:25m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 47785713 | Bytes Rx: 29119134 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43223 | Audit Session ID: 0a96cf690a8d70005eeda000 | Security Group Tag: none | EasyVPN: 0 |Session ID: 43223 | Audit Session ID: 0a96cf690a8d70005eeda000 | Security Group Tag: none | EasyVPN: 0 ||
Username: PBandich | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.71 | Public IP: 157.33.203.89 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:11:44 IST Sat Jun 20 2020 | Duration: 6h:18m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 352128404 | Bytes Rx: 118481886 | IP Addr: 10.150.237.71 | Public IP: 157.33.203.89 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:11:44 IST Sat Jun 20 2020 | Duration: 6h:18m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 352128404 | Bytes Rx: 118481886 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43238 | Audit Session ID: 0a96cf690a8e60005eeda198 | Security Group Tag: none | EasyVPN: 0 |Session ID: 43238 | Audit Session ID: 0a96cf690a8e60005eeda198 | Security Group Tag: none | EasyVPN: 0 ||
Username: radbhag | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.65 | Public IP: 157.47.46.29 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 11:15:30 IST Sat Jun 20 2020 | Duration: 6h:14m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 206338465 | Bytes Rx: 81255972 | IP Addr: 10.150.237.65 | Public IP: 157.47.46.29 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 11:15:30 IST Sat Jun 20 2020 | Duration: 6h:14m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 206338465 | Bytes Rx: 81255972 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43249 | Audit Session ID: 0a96cf690a8f10005eeda27a | Security Group Tag: none | EasyVPN: 0 |Session ID: 43249 | Audit Session ID: 0a96cf690a8f10005eeda27a | Security Group Tag: none | EasyVPN: 0 ||
Username: vdkale | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.109 | Public IP: 106.193.250.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:16:11 IST Sat Jun 20 2020 | Duration: 6h:14m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 259919113 | Bytes Rx: 118976292 | IP Addr: 10.150.237.109 | Public IP: 106.193.250.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:16:11 IST Sat Jun 20 2020 | Duration: 6h:14m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 259919113 | Bytes Rx: 118976292 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43256 | Audit Session ID: 0a96cf690a8f80005eeda2a3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 43256 | Audit Session ID: 0a96cf690a8f80005eeda2a3 | Security Group Tag: none | EasyVPN: 0 ||
Username: sankadam | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.112 | Public IP: 14.139.111.201 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:16:26 IST Sat Jun 20 2020 | Duration: 6h:13m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 861225769 | Bytes Rx: 181519929 | IP Addr: 10.150.237.112 | Public IP: 14.139.111.201 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:16:26 IST Sat Jun 20 2020 | Duration: 6h:13m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 861225769 | Bytes Rx: 181519929 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43259 | Audit Session ID: 0a96cf690a8fb0005eeda2b2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 43259 | Audit Session ID: 0a96cf690a8fb0005eeda2b2 | Security Group Tag: none | EasyVPN: 0 ||
Username: Aadivarek | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.169 | Public IP: 103.44.49.130 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:16:54 IST Sat Jun 20 2020 | Duration: 6h:13m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 3655156177 | Bytes Rx: 291485160 | IP Addr: 10.150.236.169 | Public IP: 103.44.49.130 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:16:54 IST Sat Jun 20 2020 | Duration: 6h:13m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 3655156177 | Bytes Rx: 291485160 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43265 | Audit Session ID: 0a96cf690a9010005eeda2ce | Security Group Tag: none | EasyVPN: 0 |Session ID: 43265 | Audit Session ID: 0a96cf690a9010005eeda2ce | Security Group Tag: none | EasyVPN: 0 ||
Username: dattlate | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.154 | Public IP: 106.193.222.124 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:18:03 IST Sat Jun 20 2020 | Duration: 6h:12m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 71890307 | Bytes Rx: 60221232 | IP Addr: 10.150.236.154 | Public IP: 106.193.222.124 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:18:03 IST Sat Jun 20 2020 | Duration: 6h:12m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 71890307 | Bytes Rx: 60221232 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43268 | Audit Session ID: 0a96cf690a9040005eeda313 | Security Group Tag: none | EasyVPN: 0 |Session ID: 43268 | Audit Session ID: 0a96cf690a9040005eeda313 | Security Group Tag: none | EasyVPN: 0 ||
Username: kailashs | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.155 | Public IP: 47.247.96.188 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:19:49 IST Sat Jun 20 2020 | Duration: 6h:10m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 451480068 | Bytes Rx: 183195195 | IP Addr: 10.150.237.155 | Public IP: 47.247.96.188 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:19:49 IST Sat Jun 20 2020 | Duration: 6h:10m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 451480068 | Bytes Rx: 183195195 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43272 | Audit Session ID: 0a96cf690a9080005eeda37d | Security Group Tag: none | EasyVPN: 0 |Session ID: 43272 | Audit Session ID: 0a96cf690a9080005eeda37d | Security Group Tag: none | EasyVPN: 0 ||
