sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: jsathyam | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.154 | Public IP: 49.37.200.250 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 21:29:41 IST Tue Jun 16 2020 | Duration: 3d 10h:30m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 52399153965 | Bytes Rx: 2988716725 | IP Addr: 10.149.232.154 | Public IP: 49.37.200.250 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 21:29:41 IST Tue Jun 16 2020 | Duration: 3d 10h:30m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 52399153965 | Bytes Rx: 2988716725 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156097 | Audit Session ID: 0a95072a261c10005ee8ec6d | Security Group Tag: none | EasyVPN: 0 |Session ID: 156097 | Audit Session ID: 0a95072a261c10005ee8ec6d | Security Group Tag: none | EasyVPN: 0 ||
Username: ganeshrv | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.141 | Public IP: 106.201.189.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:28:38 IST Sat Jun 20 2020 | Duration: 1h:31m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 204460146 | Bytes Rx: 27130732 | IP Addr: 10.149.232.141 | Public IP: 106.201.189.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:28:38 IST Sat Jun 20 2020 | Duration: 1h:31m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 204460146 | Bytes Rx: 27130732 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163029 | Audit Session ID: 0a95072a27cd50005eed5f3e | Security Group Tag: none | EasyVPN: 0 |Session ID: 163029 | Audit Session ID: 0a95072a27cd50005eed5f3e | Security Group Tag: none | EasyVPN: 0 ||
Username: lmurugan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.125 | Public IP: 157.50.4.53 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:43:33 IST Sat Jun 20 2020 | Duration: 1h:16m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 16427765 | Bytes Rx: 14670151 | IP Addr: 10.149.233.125 | Public IP: 157.50.4.53 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:43:33 IST Sat Jun 20 2020 | Duration: 1h:16m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 16427765 | Bytes Rx: 14670151 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163035 | Audit Session ID: 0a95072a27cdb0005eed62bd | Security Group Tag: none | EasyVPN: 0 |Session ID: 163035 | Audit Session ID: 0a95072a27cdb0005eed62bd | Security Group Tag: none | EasyVPN: 0 ||
Username: RMalamel | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.126 | Public IP: 111.92.72.239 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 06:46:21 IST Sat Jun 20 2020 | Duration: 1h:13m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 345049846 | Bytes Rx: 34284222 | IP Addr: 10.149.233.126 | Public IP: 111.92.72.239 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 06:46:21 IST Sat Jun 20 2020 | Duration: 1h:13m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 345049846 | Bytes Rx: 34284222 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163036 | Audit Session ID: 0a95072a27cdc0005eed6365 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163036 | Audit Session ID: 0a95072a27cdc0005eed6365 | Security Group Tag: none | EasyVPN: 0 ||
Username: gopikan | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr:  | Public IP: 49.32.33.67 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 07:29:49 IST Sat Jun 20 2020 | Duration: 0h:30m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 0 | Bytes Rx: 0 | IP Addr:  | Public IP: 49.32.33.67 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 07:29:49 IST Sat Jun 20 2020 | Duration: 0h:30m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 0 | Bytes Rx: 0 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163443 | Audit Session ID: 0a95072a27e730005eed6d95 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163443 | Audit Session ID: 0a95072a27e730005eed6d95 | Security Group Tag: none | EasyVPN: 0 ||
Username: prafulla.shitole | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr:  | Public IP: 27.4.2.164 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 07:31:42 IST Sat Jun 20 2020 | Duration: 0h:28m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 0 | Bytes Rx: 0 | IP Addr:  | Public IP: 27.4.2.164 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 07:31:42 IST Sat Jun 20 2020 | Duration: 0h:28m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 0 | Bytes Rx: 0 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163473 | Audit Session ID: 0a95072a27e910005eed6e06 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163473 | Audit Session ID: 0a95072a27e910005eed6e06 | Security Group Tag: none | EasyVPN: 0 ||
Username: ebinjohn | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr:  | Public IP: 106.208.143.180 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 07:32:15 IST Sat Jun 20 2020 | Duration: 0h:28m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 0 | Bytes Rx: 0 | IP Addr:  | Public IP: 106.208.143.180 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 07:32:15 IST Sat Jun 20 2020 | Duration: 0h:28m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 0 | Bytes Rx: 0 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163480 | Audit Session ID: 0a95072a27e980005eed6e27 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163480 | Audit Session ID: 0a95072a27e980005eed6e27 | Security Group Tag: none | EasyVPN: 0 ||
Username: prafulla.shitole | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr:  | Public IP: 27.4.2.164 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 07:32:25 IST Sat Jun 20 2020 | Duration: 0h:27m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 0 | Bytes Rx: 0 | IP Addr:  | Public IP: 27.4.2.164 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 07:32:25 IST Sat Jun 20 2020 | Duration: 0h:27m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 0 | Bytes Rx: 0 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163482 | Audit Session ID: 0a95072a27e9a0005eed6e31 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163482 | Audit Session ID: 0a95072a27e9a0005eed6e31 | Security Group Tag: none | EasyVPN: 0 ||
Username: RavPatil | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr:  | Public IP: 157.33.146.134 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 07:32:39 IST Sat Jun 20 2020 | Duration: 0h:27m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 0 | Bytes Rx: 0 | IP Addr:  | Public IP: 157.33.146.134 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 07:32:39 IST Sat Jun 20 2020 | Duration: 0h:27m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 0 | Bytes Rx: 0 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163485 | Audit Session ID: 0a95072a27e9d0005eed6e3f | Security Group Tag: none | EasyVPN: 0 |Session ID: 163485 | Audit Session ID: 0a95072a27e9d0005eed6e3f | Security Group Tag: none | EasyVPN: 0 ||
Username: ebinjohn | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr:  | Public IP: 106.208.143.180 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 07:33:15 IST Sat Jun 20 2020 | Duration: 0h:27m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 0 | Bytes Rx: 0 | IP Addr:  | Public IP: 106.208.143.180 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 07:33:15 IST Sat Jun 20 2020 | Duration: 0h:27m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 0 | Bytes Rx: 0 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163500 | Audit Session ID: 0a95072a27eac0005eed6e63 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163500 | Audit Session ID: 0a95072a27eac0005eed6e63 | Security Group Tag: none | EasyVPN: 0 ||
Username: nikivaid | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.239 | Public IP: 122.169.8.182 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:34:32 IST Sat Jun 20 2020 | Duration: 0h:25m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 16524183 | Bytes Rx: 7175675 | IP Addr: 10.149.233.239 | Public IP: 122.169.8.182 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:34:32 IST Sat Jun 20 2020 | Duration: 0h:25m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 16524183 | Bytes Rx: 7175675 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163520 | Audit Session ID: 0a95072a27ec00005eed6eb0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163520 | Audit Session ID: 0a95072a27ec00005eed6eb0 | Security Group Tag: none | EasyVPN: 0 ||
