sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: craghura | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.117 | Public IP: 223.226.109.131 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:24:39 IST Mon Jun 15 2020 | Duration: 2d 6h:40m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 571821967 | Bytes Rx: 201538863 | IP Addr: 10.149.233.117 | Public IP: 223.226.109.131 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:24:39 IST Mon Jun 15 2020 | Duration: 2d 6h:40m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 571821967 | Bytes Rx: 201538863 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 152229 | Audit Session ID: 0a95072a252a50005ee70d1f | Security Group Tag: none | EasyVPN: 0 |Session ID: 152229 | Audit Session ID: 0a95072a252a50005ee70d1f | Security Group Tag: none | EasyVPN: 0 ||
Username: avbalakr | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.117 | Public IP: 106.208.99.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:44:09 IST Wed Jun 17 2020 | Duration: 6h:20m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 117208250 | Bytes Rx: 99249363 | IP Addr: 10.149.232.117 | Public IP: 106.208.99.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:44:09 IST Wed Jun 17 2020 | Duration: 6h:20m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 117208250 | Bytes Rx: 99249363 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156897 | Audit Session ID: 0a95072a264e10005ee9b4b1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 156897 | Audit Session ID: 0a95072a264e10005ee9b4b1 | Security Group Tag: none | EasyVPN: 0 ||
Username: VGanesan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.171 | Public IP: 157.50.185.69 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:46:00 IST Wed Jun 17 2020 | Duration: 6h:18m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 187057076 | Bytes Rx: 65385770 | IP Addr: 10.149.232.171 | Public IP: 157.50.185.69 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:46:00 IST Wed Jun 17 2020 | Duration: 6h:18m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 187057076 | Bytes Rx: 65385770 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156900 | Audit Session ID: 0a95072a264e40005ee9b520 | Security Group Tag: none | EasyVPN: 0 |Session ID: 156900 | Audit Session ID: 0a95072a264e40005ee9b520 | Security Group Tag: none | EasyVPN: 0 ||
Username: rahul.sutar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.188 | Public IP: 117.223.108.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:49:43 IST Wed Jun 17 2020 | Duration: 6h:15m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 1391647799 | Bytes Rx: 194754001 | IP Addr: 10.149.233.188 | Public IP: 117.223.108.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:49:43 IST Wed Jun 17 2020 | Duration: 6h:15m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 1391647799 | Bytes Rx: 194754001 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156904 | Audit Session ID: 0a95072a264e80005ee9b5ff | Security Group Tag: none | EasyVPN: 0 |Session ID: 156904 | Audit Session ID: 0a95072a264e80005ee9b5ff | Security Group Tag: none | EasyVPN: 0 ||
Username: madhangk | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.23 | Public IP: 157.50.120.172 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:50:09 IST Wed Jun 17 2020 | Duration: 6h:14m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 293997043 | Bytes Rx: 90296719 | IP Addr: 10.149.233.23 | Public IP: 157.50.120.172 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:50:09 IST Wed Jun 17 2020 | Duration: 6h:14m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 293997043 | Bytes Rx: 90296719 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156907 | Audit Session ID: 0a95072a264eb0005ee9b619 | Security Group Tag: none | EasyVPN: 0 |Session ID: 156907 | Audit Session ID: 0a95072a264eb0005ee9b619 | Security Group Tag: none | EasyVPN: 0 ||
Username: dhivykum | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.24 | Public IP: 27.5.178.37 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:50:30 IST Wed Jun 17 2020 | Duration: 6h:14m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 183805442 | Bytes Rx: 60564787 | IP Addr: 10.149.233.24 | Public IP: 27.5.178.37 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:50:30 IST Wed Jun 17 2020 | Duration: 6h:14m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 183805442 | Bytes Rx: 60564787 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156910 | Audit Session ID: 0a95072a264ee0005ee9b62e | Security Group Tag: none | EasyVPN: 0 |Session ID: 156910 | Audit Session ID: 0a95072a264ee0005ee9b62e | Security Group Tag: none | EasyVPN: 0 ||
Username: SMaranna | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.39 | Public IP: 157.46.52.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:52:14 IST Wed Jun 17 2020 | Duration: 6h:12m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 220181824 | Bytes Rx: 31682354 | IP Addr: 10.149.233.39 | Public IP: 157.46.52.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:52:14 IST Wed Jun 17 2020 | Duration: 6h:12m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 220181824 | Bytes Rx: 31682354 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156916 | Audit Session ID: 0a95072a264f40005ee9b696 | Security Group Tag: none | EasyVPN: 0 |Session ID: 156916 | Audit Session ID: 0a95072a264f40005ee9b696 | Security Group Tag: none | EasyVPN: 0 ||
Username: Jsheeba | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.147 | Public IP: 157.50.138.183 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:53:08 IST Wed Jun 17 2020 | Duration: 6h:11m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 785163217 | Bytes Rx: 144218115 | IP Addr: 10.149.233.147 | Public IP: 157.50.138.183 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:53:08 IST Wed Jun 17 2020 | Duration: 6h:11m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 785163217 | Bytes Rx: 144218115 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156918 | Audit Session ID: 0a95072a264f60005ee9b6cc | Security Group Tag: none | EasyVPN: 0 |Session ID: 156918 | Audit Session ID: 0a95072a264f60005ee9b6cc | Security Group Tag: none | EasyVPN: 0 ||
Username: surradha | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.209 | Public IP: 223.228.152.18 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:53:13 IST Wed Jun 17 2020 | Duration: 6h:11m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 359503885 | Bytes Rx: 59214614 | IP Addr: 10.149.233.209 | Public IP: 223.228.152.18 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:53:13 IST Wed Jun 17 2020 | Duration: 6h:11m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 359503885 | Bytes Rx: 59214614 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156919 | Audit Session ID: 0a95072a264f70005ee9b6d1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 156919 | Audit Session ID: 0a95072a264f70005ee9b6d1 | Security Group Tag: none | EasyVPN: 0 ||
Username: nandhini | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.72 | Public IP: 106.208.123.135 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:54:04 IST Wed Jun 17 2020 | Duration: 6h:10m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 148188738 | Bytes Rx: 78087440 | IP Addr: 10.149.232.72 | Public IP: 106.208.123.135 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:54:04 IST Wed Jun 17 2020 | Duration: 6h:10m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 148188738 | Bytes Rx: 78087440 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156922 | Audit Session ID: 0a95072a264fa0005ee9b704 | Security Group Tag: none | EasyVPN: 0 |Session ID: 156922 | Audit Session ID: 0a95072a264fa0005ee9b704 | Security Group Tag: none | EasyVPN: 0 ||
Username: nthangar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.119 | Public IP: 27.4.123.134 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:54:09 IST Wed Jun 17 2020 | Duration: 6h:10m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 271261840 | Bytes Rx: 142734789 | IP Addr: 10.149.232.119 | Public IP: 27.4.123.134 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:54:09 IST Wed Jun 17 2020 | Duration: 6h:10m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 271261840 | Bytes Rx: 142734789 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156923 | Audit Session ID: 0a95072a264fb0005ee9b709 | Security Group Tag: none | EasyVPN: 0 |Session ID: 156923 | Audit Session ID: 0a95072a264fb0005ee9b709 | Security Group Tag: none | EasyVPN: 0 ||
Username: dhramasa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.122 | Public IP: 157.50.220.79 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:54:54 IST Wed Jun 17 2020 | Duration: 6h:09m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 52169714 | Bytes Rx: 40979653 | IP Addr: 10.149.232.122 | Public IP: 157.50.220.79 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:54:54 IST Wed Jun 17 2020 | Duration: 6h:09m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 52169714 | Bytes Rx: 40979653 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156926 | Audit Session ID: 0a95072a264fe0005ee9b736 | Security Group Tag: none | EasyVPN: 0 |Session ID: 156926 | Audit Session ID: 0a95072a264fe0005ee9b736 | Security Group Tag: none | EasyVPN: 0 ||
Username: dhandayudapanii.n | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.124 | Public IP: 49.37.196.72 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:55:13 IST Wed Jun 17 2020 | Duration: 6h:09m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 158492363 | Bytes Rx: 91335533 | IP Addr: 10.149.233.124 | Public IP: 49.37.196.72 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:55:13 IST Wed Jun 17 2020 | Duration: 6h:09m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 158492363 | Bytes Rx: 91335533 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156928 | Audit Session ID: 0a95072a265000005ee9b749 | Security Group Tag: none | EasyVPN: 0 |Session ID: 156928 | Audit Session ID: 0a95072a265000005ee9b749 | Security Group Tag: none | EasyVPN: 0 ||
Username: avelliya | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.63 | Public IP: 42.111.160.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:55:34 IST Wed Jun 17 2020 | Duration: 6h:09m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 546392463 | Bytes Rx: 193754296 | IP Addr: 10.149.232.63 | Public IP: 42.111.160.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:55:34 IST Wed Jun 17 2020 | Duration: 6h:09m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 546392463 | Bytes Rx: 193754296 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156929 | Audit Session ID: 0a95072a265010005ee9b75e | Security Group Tag: none | EasyVPN: 0 |Session ID: 156929 | Audit Session ID: 0a95072a265010005ee9b75e | Security Group Tag: none | EasyVPN: 0 ||
Username: nbalacho | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.123 | Public IP: 157.50.55.109 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:56:17 IST Wed Jun 17 2020 | Duration: 6h:08m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 193323709 | Bytes Rx: 102405208 | IP Addr: 10.149.232.123 | Public IP: 157.50.55.109 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:56:17 IST Wed Jun 17 2020 | Duration: 6h:08m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 193323709 | Bytes Rx: 102405208 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156930 | Audit Session ID: 0a95072a265020005ee9b789 | Security Group Tag: none | EasyVPN: 0 |Session ID: 156930 | Audit Session ID: 0a95072a265020005ee9b789 | Security Group Tag: none | EasyVPN: 0 ||
Username: kbalasun | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.125 | Public IP: 157.46.26.68 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:58:10 IST Wed Jun 17 2020 | Duration: 6h:06m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 143874635 | Bytes Rx: 68416468 | IP Addr: 10.149.232.125 | Public IP: 157.46.26.68 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:58:10 IST Wed Jun 17 2020 | Duration: 6h:06m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 143874635 | Bytes Rx: 68416468 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156933 | Audit Session ID: 0a95072a265050005ee9b7fa | Security Group Tag: none | EasyVPN: 0 |Session ID: 156933 | Audit Session ID: 0a95072a265050005ee9b7fa | Security Group Tag: none | EasyVPN: 0 ||
Username: rsudarsa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.124 | Public IP: 49.207.138.39 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:59:08 IST Wed Jun 17 2020 | Duration: 6h:05m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 112191947 | Bytes Rx: 29388495 | IP Addr: 10.149.232.124 | Public IP: 49.207.138.39 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:59:08 IST Wed Jun 17 2020 | Duration: 6h:05m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 112191947 | Bytes Rx: 29388495 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156937 | Audit Session ID: 0a95072a265090005ee9b834 | Security Group Tag: none | EasyVPN: 0 |Session ID: 156937 | Audit Session ID: 0a95072a265090005ee9b834 | Security Group Tag: none | EasyVPN: 0 ||
Username: vasanKK | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.128 | Public IP: 106.208.26.149 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:59:21 IST Wed Jun 17 2020 | Duration: 6h:05m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 236459444 | Bytes Rx: 108865400 | IP Addr: 10.149.232.128 | Public IP: 106.208.26.149 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:59:21 IST Wed Jun 17 2020 | Duration: 6h:05m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 236459444 | Bytes Rx: 108865400 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156938 | Audit Session ID: 0a95072a2650a0005ee9b841 | Security Group Tag: none | EasyVPN: 0 |Session ID: 156938 | Audit Session ID: 0a95072a2650a0005ee9b841 | Security Group Tag: none | EasyVPN: 0 ||
Username: rroushan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.87 | Public IP: 103.195.203.114 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:59:39 IST Wed Jun 17 2020 | Duration: 6h:05m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 391776110 | Bytes Rx: 75455480 | IP Addr: 10.149.232.87 | Public IP: 103.195.203.114 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:59:39 IST Wed Jun 17 2020 | Duration: 6h:05m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 391776110 | Bytes Rx: 75455480 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156940 | Audit Session ID: 0a95072a2650c0005ee9b853 | Security Group Tag: none | EasyVPN: 0 |Session ID: 156940 | Audit Session ID: 0a95072a2650c0005ee9b853 | Security Group Tag: none | EasyVPN: 0 ||
Username: monagara | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.133 | Public IP: 157.50.85.99 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:00:27 IST Wed Jun 17 2020 | Duration: 6h:04m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 428548668 | Bytes Rx: 304270210 | IP Addr: 10.149.232.133 | Public IP: 157.50.85.99 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:00:27 IST Wed Jun 17 2020 | Duration: 6h:04m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 428548668 | Bytes Rx: 304270210 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156945 | Audit Session ID: 0a95072a265110005ee9b883 | Security Group Tag: none | EasyVPN: 0 |Session ID: 156945 | Audit Session ID: 0a95072a265110005ee9b883 | Security Group Tag: none | EasyVPN: 0 ||
