sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: dvinnako | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.233.47 | Public IP: 108.51.146.108 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 16:29:46 GMT Tue Jun 2 2020 | Duration: 20d 20h:00m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 57323952873 | Bytes Rx: 8440869077 | IP Addr: 10.144.233.47 | Public IP: 108.51.146.108 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 16:29:46 GMT Tue Jun 2 2020 | Duration: 20d 20h:00m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 57323952873 | Bytes Rx: 8440869077 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 65492 | Audit Session ID: 0a90076b0ffd40005ed67e7a | Security Group Tag: none | EasyVPN: 0 |Session ID: 65492 | Audit Session ID: 0a90076b0ffd40005ed67e7a | Security Group Tag: none | EasyVPN: 0 ||
Username: mnurujja | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.233.100 | Public IP: 24.0.155.126 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 20:16:47 GMT Fri Jun 19 2020 | Duration: 3d 16h:13m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 11021525726 | Bytes Rx: 2886425188 | IP Addr: 10.144.233.100 | Public IP: 24.0.155.126 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 20:16:47 GMT Fri Jun 19 2020 | Duration: 3d 16h:13m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 11021525726 | Bytes Rx: 2886425188 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 71540 | Audit Session ID: 0a90076b117740005eed1d2f | Security Group Tag: none | EasyVPN: 0 |Session ID: 71540 | Audit Session ID: 0a90076b117740005eed1d2f | Security Group Tag: none | EasyVPN: 0 ||
Username: carlosb | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.15 | Public IP: 107.171.143.163 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 06:40:11 GMT Sun Jun 21 2020 | Duration: 2d 5h:50m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 1482070399 | Bytes Rx: 705036860 | IP Addr: 10.144.232.15 | Public IP: 107.171.143.163 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 06:40:11 GMT Sun Jun 21 2020 | Duration: 2d 5h:50m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 1482070399 | Bytes Rx: 705036860 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 71712 | Audit Session ID: 0a90076b118200005eef00cb | Security Group Tag: none | EasyVPN: 0 |Session ID: 71712 | Audit Session ID: 0a90076b118200005eef00cb | Security Group Tag: none | EasyVPN: 0 ||
Username: johnlee | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.233.54 | Public IP: 24.19.144.191 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 14:43:47 GMT Sun Jun 21 2020 | Duration: 1d 21h:46m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 599837710 | Bytes Rx: 1147318541 | IP Addr: 10.144.233.54 | Public IP: 24.19.144.191 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 14:43:47 GMT Sun Jun 21 2020 | Duration: 1d 21h:46m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 599837710 | Bytes Rx: 1147318541 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 71764 | Audit Session ID: 0a90076b118540005eef7223 | Security Group Tag: none | EasyVPN: 0 |Session ID: 71764 | Audit Session ID: 0a90076b118540005eef7223 | Security Group Tag: none | EasyVPN: 0 ||
Username: shyakuma | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.30 | Public IP: 73.150.76.199 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 02:08:39 GMT Mon Jun 22 2020 | Duration: 1d 10h:21m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 611030456 | Bytes Rx: 346108895 | IP Addr: 10.144.232.30 | Public IP: 73.150.76.199 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 02:08:39 GMT Mon Jun 22 2020 | Duration: 1d 10h:21m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 611030456 | Bytes Rx: 346108895 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 71832 | Audit Session ID: 0a90076b118980005ef012a7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 71832 | Audit Session ID: 0a90076b118980005ef012a7 | Security Group Tag: none | EasyVPN: 0 ||
Username: srealmut | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.32 | Public IP: 73.226.57.86 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 02:16:39 GMT Mon Jun 22 2020 | Duration: 1d 10h:13m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 288115731 | Bytes Rx: 103668725 | IP Addr: 10.144.232.32 | Public IP: 73.226.57.86 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 02:16:39 GMT Mon Jun 22 2020 | Duration: 1d 10h:13m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 288115731 | Bytes Rx: 103668725 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 71839 | Audit Session ID: 0a90076b1189f0005ef01487 | Security Group Tag: none | EasyVPN: 0 |Session ID: 71839 | Audit Session ID: 0a90076b1189f0005ef01487 | Security Group Tag: none | EasyVPN: 0 ||
Username: ycheng | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.54 | Public IP: 101.188.58.159 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 05:36:18 GMT Mon Jun 22 2020 | Duration: 1d 6h:54m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 4500628444 | Bytes Rx: 480350246 | IP Addr: 10.144.232.54 | Public IP: 101.188.58.159 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 05:36:18 GMT Mon Jun 22 2020 | Duration: 1d 6h:54m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 4500628444 | Bytes Rx: 480350246 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 71903 | Audit Session ID: 0a90076b118df0005ef04352 | Security Group Tag: none | EasyVPN: 0 |Session ID: 71903 | Audit Session ID: 0a90076b118df0005ef04352 | Security Group Tag: none | EasyVPN: 0 ||
Username: p.gibson | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.221 | Public IP: 86.142.43.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 08:00:06 GMT Mon Jun 22 2020 | Duration: 1d 4h:30m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 1195937901 | Bytes Rx: 357757771 | IP Addr: 10.144.230.221 | Public IP: 86.142.43.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 08:00:06 GMT Mon Jun 22 2020 | Duration: 1d 4h:30m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 1195937901 | Bytes Rx: 357757771 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 71958 | Audit Session ID: 0a90076b119160005ef06506 | Security Group Tag: none | EasyVPN: 0 |Session ID: 71958 | Audit Session ID: 0a90076b119160005ef06506 | Security Group Tag: none | EasyVPN: 0 ||
Username: aseoane | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.223 | Public IP: 77.228.146.195 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 08:14:22 GMT Mon Jun 22 2020 | Duration: 1d 4h:15m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 703767527 | Bytes Rx: 509613368 | IP Addr: 10.144.230.223 | Public IP: 77.228.146.195 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 08:14:22 GMT Mon Jun 22 2020 | Duration: 1d 4h:15m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 703767527 | Bytes Rx: 509613368 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 71966 | Audit Session ID: 0a90076b1191e0005ef0685e | Security Group Tag: none | EasyVPN: 0 |Session ID: 71966 | Audit Session ID: 0a90076b1191e0005ef0685e | Security Group Tag: none | EasyVPN: 0 ||
Username: JHPayne | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.76 | Public IP: 108.28.49.254 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 10:34:14 GMT Mon Jun 22 2020 | Duration: 1d 1h:56m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 538990532 | Bytes Rx: 449115668 | IP Addr: 10.144.232.76 | Public IP: 108.28.49.254 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 10:34:14 GMT Mon Jun 22 2020 | Duration: 1d 1h:56m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 538990532 | Bytes Rx: 449115668 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72019 | Audit Session ID: 0a90076b119530005ef08926 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72019 | Audit Session ID: 0a90076b119530005ef08926 | Security Group Tag: none | EasyVPN: 0 ||
Username: emarcian | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.47 | Public IP: 24.201.72.88 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:08:22 GMT Mon Jun 22 2020 | Duration: 1d 1h:21m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 2612449024 | Bytes Rx: 655806636 | IP Addr: 10.144.232.47 | Public IP: 24.201.72.88 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:08:22 GMT Mon Jun 22 2020 | Duration: 1d 1h:21m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 2612449024 | Bytes Rx: 655806636 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72035 | Audit Session ID: 0a90076b119630005ef09126 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72035 | Audit Session ID: 0a90076b119630005ef09126 | Security Group Tag: none | EasyVPN: 0 ||
Username: kthomask | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.212 | Public IP: 69.139.86.128 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:30:08 GMT Mon Jun 22 2020 | Duration: 1d 1h:00m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 6863179378 | Bytes Rx: 519242421 | IP Addr: 10.144.230.212 | Public IP: 69.139.86.128 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:30:08 GMT Mon Jun 22 2020 | Duration: 1d 1h:00m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 6863179378 | Bytes Rx: 519242421 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72044 | Audit Session ID: 0a90076b1196c0005ef09640 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72044 | Audit Session ID: 0a90076b1196c0005ef09640 | Security Group Tag: none | EasyVPN: 0 ||
Username: RTjan | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.98 | Public IP: 70.106.222.29 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 12:10:10 GMT Mon Jun 22 2020 | Duration: 1d 0h:20m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 430313284 | Bytes Rx: 134060373 | IP Addr: 10.144.232.98 | Public IP: 70.106.222.29 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 12:10:10 GMT Mon Jun 22 2020 | Duration: 1d 0h:20m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 430313284 | Bytes Rx: 134060373 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72075 | Audit Session ID: 0a90076b1198b0005ef09fa2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72075 | Audit Session ID: 0a90076b1198b0005ef09fa2 | Security Group Tag: none | EasyVPN: 0 ||
Username: pgiordan | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.216 | Public IP: 206.172.145.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 12:18:36 GMT Mon Jun 22 2020 | Duration: 1d 0h:11m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 1019652322 | Bytes Rx: 721759927 | IP Addr: 10.144.230.216 | Public IP: 206.172.145.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 12:18:36 GMT Mon Jun 22 2020 | Duration: 1d 0h:11m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 1019652322 | Bytes Rx: 721759927 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72082 | Audit Session ID: 0a90076b119920005ef0a19c | Security Group Tag: none | EasyVPN: 0 |Session ID: 72082 | Audit Session ID: 0a90076b119920005ef0a19c | Security Group Tag: none | EasyVPN: 0 ||
Username: j.remishofski | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.104 | Public IP: 69.126.26.185 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 12:23:57 GMT Mon Jun 22 2020 | Duration: 1d 0h:06m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 1075464418 | Bytes Rx: 186236165 | IP Addr: 10.144.232.104 | Public IP: 69.126.26.185 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 12:23:57 GMT Mon Jun 22 2020 | Duration: 1d 0h:06m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 1075464418 | Bytes Rx: 186236165 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72087 | Audit Session ID: 0a90076b119970005ef0a2dd | Security Group Tag: none | EasyVPN: 0 |Session ID: 72087 | Audit Session ID: 0a90076b119970005ef0a2dd | Security Group Tag: none | EasyVPN: 0 ||
Username: bmurray | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.144.232.109 | Public IP: 72.66.64.69 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 12:54:21 GMT Mon Jun 22 2020 | Duration: 23h:36m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 2401450521 | Bytes Rx: 506430446 | IP Addr: 10.144.232.109 | Public IP: 72.66.64.69 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 12:54:21 GMT Mon Jun 22 2020 | Duration: 23h:36m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 2401450521 | Bytes Rx: 506430446 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72102 | Audit Session ID: 0a90076b119a60005ef0a9fd | Security Group Tag: none | EasyVPN: 0 |Session ID: 72102 | Audit Session ID: 0a90076b119a60005ef0a9fd | Security Group Tag: none | EasyVPN: 0 ||
Username: JGeorge | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.110 | Public IP: 71.163.41.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 12:55:04 GMT Mon Jun 22 2020 | Duration: 23h:35m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 1708887232 | Bytes Rx: 384449498 | IP Addr: 10.144.232.110 | Public IP: 71.163.41.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 12:55:04 GMT Mon Jun 22 2020 | Duration: 23h:35m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 1708887232 | Bytes Rx: 384449498 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72103 | Audit Session ID: 0a90076b119a70005ef0aa28 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72103 | Audit Session ID: 0a90076b119a70005ef0aa28 | Security Group Tag: none | EasyVPN: 0 ||
Username: s.davenport | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.211 | Public IP: 80.231.138.50 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 13:01:14 GMT Mon Jun 22 2020 | Duration: 23h:29m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 547004888 | Bytes Rx: 170530203 | IP Addr: 10.144.230.211 | Public IP: 80.231.138.50 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 13:01:14 GMT Mon Jun 22 2020 | Duration: 23h:29m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 547004888 | Bytes Rx: 170530203 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72107 | Audit Session ID: 0a90076b119ab0005ef0ab9a | Security Group Tag: none | EasyVPN: 0 |Session ID: 72107 | Audit Session ID: 0a90076b119ab0005ef0ab9a | Security Group Tag: none | EasyVPN: 0 ||
Username: jdennehy | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.75 | Public IP: 71.188.118.114 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 13:35:46 GMT Mon Jun 22 2020 | Duration: 22h:54m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 1148269862 | Bytes Rx: 130020476 | IP Addr: 10.144.232.75 | Public IP: 71.188.118.114 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 13:35:46 GMT Mon Jun 22 2020 | Duration: 22h:54m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 1148269862 | Bytes Rx: 130020476 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72133 | Audit Session ID: 0a90076b119c50005ef0b3b2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72133 | Audit Session ID: 0a90076b119c50005ef0b3b2 | Security Group Tag: none | EasyVPN: 0 ||
Username: habdul | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.126 | Public IP: 72.205.43.19 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 14:10:26 GMT Mon Jun 22 2020 | Duration: 22h:19m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 631676681 | Bytes Rx: 189001456 | IP Addr: 10.144.232.126 | Public IP: 72.205.43.19 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 14:10:26 GMT Mon Jun 22 2020 | Duration: 22h:19m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 631676681 | Bytes Rx: 189001456 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72157 | Audit Session ID: 0a90076b119dd0005ef0bbd2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72157 | Audit Session ID: 0a90076b119dd0005ef0bbd2 | Security Group Tag: none | EasyVPN: 0 ||
Username: shishirg | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.78 | Public IP: 73.231.31.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 14:35:58 GMT Mon Jun 22 2020 | Duration: 21h:54m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 754756171 | Bytes Rx: 331745474 | IP Addr: 10.144.232.78 | Public IP: 73.231.31.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 14:35:58 GMT Mon Jun 22 2020 | Duration: 21h:54m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 754756171 | Bytes Rx: 331745474 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72166 | Audit Session ID: 0a90076b119e60005ef0c1ce | Security Group Tag: none | EasyVPN: 0 |Session ID: 72166 | Audit Session ID: 0a90076b119e60005ef0c1ce | Security Group Tag: none | EasyVPN: 0 ||
