sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: vdubay | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.228 | Public IP: 115.114.148.6 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 14:15:23 IST Sat Jun 20 2020 | Duration: 4d 2h:45m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 564612100 | Bytes Rx: 4932322602 | IP Addr: 10.150.237.228 | Public IP: 115.114.148.6 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 14:15:23 IST Sat Jun 20 2020 | Duration: 4d 2h:45m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 564612100 | Bytes Rx: 4932322602 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43753 | Audit Session ID: 0a96cf690aae90005eedcca3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 43753 | Audit Session ID: 0a96cf690aae90005eedcca3 | Security Group Tag: none | EasyVPN: 0 ||
Username: PoShinde | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.163 | Public IP: 106.78.165.173 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:43:04 IST Wed Jun 24 2020 | Duration: 6h:17m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 621323311 | Bytes Rx: 76094867 | IP Addr: 10.150.244.163 | Public IP: 106.78.165.173 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:43:04 IST Wed Jun 24 2020 | Duration: 6h:17m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 621323311 | Bytes Rx: 76094867 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 56134 | Audit Session ID: 0a96cf690db460005ef2e0e0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 56134 | Audit Session ID: 0a96cf690db460005ef2e0e0 | Security Group Tag: none | EasyVPN: 0 ||
Username: pogawali | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.170 | Public IP: 103.86.180.210 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:43:16 IST Wed Jun 24 2020 | Duration: 6h:17m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 588102577 | Bytes Rx: 71807705 | IP Addr: 10.150.244.170 | Public IP: 103.86.180.210 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:43:16 IST Wed Jun 24 2020 | Duration: 6h:17m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 588102577 | Bytes Rx: 71807705 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 56137 | Audit Session ID: 0a96cf690db490005ef2e0ec | Security Group Tag: none | EasyVPN: 0 |Session ID: 56137 | Audit Session ID: 0a96cf690db490005ef2e0ec | Security Group Tag: none | EasyVPN: 0 ||
Username: mehulp | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.167 | Public IP: 106.220.191.122 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:43:30 IST Wed Jun 24 2020 | Duration: 6h:17m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 89103711 | Bytes Rx: 62658793 | IP Addr: 10.150.244.167 | Public IP: 106.220.191.122 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:43:30 IST Wed Jun 24 2020 | Duration: 6h:17m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 89103711 | Bytes Rx: 62658793 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 56141 | Audit Session ID: 0a96cf690db4d0005ef2e0fa | Security Group Tag: none | EasyVPN: 0 |Session ID: 56141 | Audit Session ID: 0a96cf690db4d0005ef2e0fa | Security Group Tag: none | EasyVPN: 0 ||
Username: harsSuri | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.244.172 | Public IP: 182.64.44.44 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:43:52 IST Wed Jun 24 2020 | Duration: 6h:17m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 224866908 | Bytes Rx: 127330924 | IP Addr: 10.150.244.172 | Public IP: 182.64.44.44 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:43:52 IST Wed Jun 24 2020 | Duration: 6h:17m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 224866908 | Bytes Rx: 127330924 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 56146 | Audit Session ID: 0a96cf690db520005ef2e110 | Security Group Tag: none | EasyVPN: 0 |Session ID: 56146 | Audit Session ID: 0a96cf690db520005ef2e110 | Security Group Tag: none | EasyVPN: 0 ||
Username: rahulyad | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.178 | Public IP: 27.62.193.49 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:47:11 IST Wed Jun 24 2020 | Duration: 6h:13m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 283284331 | Bytes Rx: 142759848 | IP Addr: 10.150.244.178 | Public IP: 27.62.193.49 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:47:11 IST Wed Jun 24 2020 | Duration: 6h:13m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 283284331 | Bytes Rx: 142759848 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 56154 | Audit Session ID: 0a96cf690db5a0005ef2e1d7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 56154 | Audit Session ID: 0a96cf690db5a0005ef2e1d7 | Security Group Tag: none | EasyVPN: 0 ||
Username: SwThorat | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.183 | Public IP: 49.35.52.232 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:47:58 IST Wed Jun 24 2020 | Duration: 6h:13m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 205921322 | Bytes Rx: 52266124 | IP Addr: 10.150.244.183 | Public IP: 49.35.52.232 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:47:58 IST Wed Jun 24 2020 | Duration: 6h:13m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 205921322 | Bytes Rx: 52266124 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 56163 | Audit Session ID: 0a96cf690db630005ef2e206 | Security Group Tag: none | EasyVPN: 0 |Session ID: 56163 | Audit Session ID: 0a96cf690db630005ef2e206 | Security Group Tag: none | EasyVPN: 0 ||
Username: shahjkha | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.154 | Public IP: 146.196.33.77 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:48:09 IST Wed Jun 24 2020 | Duration: 6h:12m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 5525146329 | Bytes Rx: 325089048 | IP Addr: 10.150.237.154 | Public IP: 146.196.33.77 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:48:09 IST Wed Jun 24 2020 | Duration: 6h:12m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 5525146329 | Bytes Rx: 325089048 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 56165 | Audit Session ID: 0a96cf690db650005ef2e211 | Security Group Tag: none | EasyVPN: 0 |Session ID: 56165 | Audit Session ID: 0a96cf690db650005ef2e211 | Security Group Tag: none | EasyVPN: 0 ||
Username: pdamania | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.184 | Public IP: 116.72.123.119 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:48:10 IST Wed Jun 24 2020 | Duration: 6h:12m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 230568942 | Bytes Rx: 103549478 | IP Addr: 10.150.244.184 | Public IP: 116.72.123.119 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:48:10 IST Wed Jun 24 2020 | Duration: 6h:12m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 230568942 | Bytes Rx: 103549478 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 56166 | Audit Session ID: 0a96cf690db660005ef2e212 | Security Group Tag: none | EasyVPN: 0 |Session ID: 56166 | Audit Session ID: 0a96cf690db660005ef2e212 | Security Group Tag: none | EasyVPN: 0 ||
Username: neeraj.k | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.124 | Public IP: 42.106.200.25 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:49:02 IST Wed Jun 24 2020 | Duration: 6h:11m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 494644164 | Bytes Rx: 68537377 | IP Addr: 10.150.237.124 | Public IP: 42.106.200.25 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:49:02 IST Wed Jun 24 2020 | Duration: 6h:11m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 494644164 | Bytes Rx: 68537377 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 56176 | Audit Session ID: 0a96cf690db700005ef2e246 | Security Group Tag: none | EasyVPN: 0 |Session ID: 56176 | Audit Session ID: 0a96cf690db700005ef2e246 | Security Group Tag: none | EasyVPN: 0 ||
Username: aviral.bansal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.204 | Public IP: 111.125.228.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:49:06 IST Wed Jun 24 2020 | Duration: 6h:11m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 425543233 | Bytes Rx: 1886770839 | IP Addr: 10.150.237.204 | Public IP: 111.125.228.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:49:06 IST Wed Jun 24 2020 | Duration: 6h:11m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 425543233 | Bytes Rx: 1886770839 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 56177 | Audit Session ID: 0a96cf690db710005ef2e24a | Security Group Tag: none | EasyVPN: 0 |Session ID: 56177 | Audit Session ID: 0a96cf690db710005ef2e24a | Security Group Tag: none | EasyVPN: 0 ||
Username: priyanka.saxena | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.190 | Public IP: 47.31.44.128 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:49:11 IST Wed Jun 24 2020 | Duration: 6h:11m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 372794319 | Bytes Rx: 247895773 | IP Addr: 10.150.244.190 | Public IP: 47.31.44.128 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:49:11 IST Wed Jun 24 2020 | Duration: 6h:11m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 372794319 | Bytes Rx: 247895773 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 56178 | Audit Session ID: 0a96cf690db720005ef2e24f | Security Group Tag: none | EasyVPN: 0 |Session ID: 56178 | Audit Session ID: 0a96cf690db720005ef2e24f | Security Group Tag: none | EasyVPN: 0 ||
Username: somnath.lawand | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.191 | Public IP: 157.33.185.176 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:49:18 IST Wed Jun 24 2020 | Duration: 6h:11m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 401138363 | Bytes Rx: 272597578 | IP Addr: 10.150.244.191 | Public IP: 157.33.185.176 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:49:18 IST Wed Jun 24 2020 | Duration: 6h:11m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 401138363 | Bytes Rx: 272597578 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 56179 | Audit Session ID: 0a96cf690db730005ef2e256 | Security Group Tag: none | EasyVPN: 0 |Session ID: 56179 | Audit Session ID: 0a96cf690db730005ef2e256 | Security Group Tag: none | EasyVPN: 0 ||
Username: sreenivasarao.v | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.194 | Public IP: 103.195.202.176 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:49:40 IST Wed Jun 24 2020 | Duration: 6h:11m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 534984100 | Bytes Rx: 112529493 | IP Addr: 10.150.244.194 | Public IP: 103.195.202.176 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:49:40 IST Wed Jun 24 2020 | Duration: 6h:11m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 534984100 | Bytes Rx: 112529493 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 56183 | Audit Session ID: 0a96cf690db770005ef2e26c | Security Group Tag: none | EasyVPN: 0 |Session ID: 56183 | Audit Session ID: 0a96cf690db770005ef2e26c | Security Group Tag: none | EasyVPN: 0 ||
Username: TejasS | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.244.169 | Public IP: 106.210.222.38 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:49:40 IST Wed Jun 24 2020 | Duration: 6h:11m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 132997410 | Bytes Rx: 53506464 | IP Addr: 10.150.244.169 | Public IP: 106.210.222.38 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:49:40 IST Wed Jun 24 2020 | Duration: 6h:11m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 132997410 | Bytes Rx: 53506464 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 56184 | Audit Session ID: 0a96cf690db780005ef2e26c | Security Group Tag: none | EasyVPN: 0 |Session ID: 56184 | Audit Session ID: 0a96cf690db780005ef2e26c | Security Group Tag: none | EasyVPN: 0 ||
Username: k.tiwari | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.195 | Public IP: 103.57.71.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:49:41 IST Wed Jun 24 2020 | Duration: 6h:11m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 1415148136 | Bytes Rx: 107205429 | IP Addr: 10.150.244.195 | Public IP: 103.57.71.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:49:41 IST Wed Jun 24 2020 | Duration: 6h:11m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 1415148136 | Bytes Rx: 107205429 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 56185 | Audit Session ID: 0a96cf690db790005ef2e26d | Security Group Tag: none | EasyVPN: 0 |Session ID: 56185 | Audit Session ID: 0a96cf690db790005ef2e26d | Security Group Tag: none | EasyVPN: 0 ||
Username: sharsing | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.244.196 | Public IP: 171.76.129.41 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:49:48 IST Wed Jun 24 2020 | Duration: 6h:11m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 364862918 | Bytes Rx: 82359571 | IP Addr: 10.150.244.196 | Public IP: 171.76.129.41 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:49:48 IST Wed Jun 24 2020 | Duration: 6h:11m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 364862918 | Bytes Rx: 82359571 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 56186 | Audit Session ID: 0a96cf690db7a0005ef2e274 | Security Group Tag: none | EasyVPN: 0 |Session ID: 56186 | Audit Session ID: 0a96cf690db7a0005ef2e274 | Security Group Tag: none | EasyVPN: 0 ||
Username: sambharg | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.74 | Public IP: 183.83.170.195 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:51:44 IST Wed Jun 24 2020 | Duration: 6h:09m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 795202870 | Bytes Rx: 308903319 | IP Addr: 10.150.236.74 | Public IP: 183.83.170.195 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:51:44 IST Wed Jun 24 2020 | Duration: 6h:09m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 795202870 | Bytes Rx: 308903319 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 56192 | Audit Session ID: 0a96cf690db800005ef2e2e8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 56192 | Audit Session ID: 0a96cf690db800005ef2e2e8 | Security Group Tag: none | EasyVPN: 0 ||
Username: prashasi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.198 | Public IP: 27.63.47.37 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:52:02 IST Wed Jun 24 2020 | Duration: 6h:08m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 2261541494 | Bytes Rx: 88497128 | IP Addr: 10.150.244.198 | Public IP: 27.63.47.37 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:52:02 IST Wed Jun 24 2020 | Duration: 6h:08m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 2261541494 | Bytes Rx: 88497128 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 56194 | Audit Session ID: 0a96cf690db820005ef2e2fa | Security Group Tag: none | EasyVPN: 0 |Session ID: 56194 | Audit Session ID: 0a96cf690db820005ef2e2fa | Security Group Tag: none | EasyVPN: 0 ||
Username: samjohn | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.200 | Public IP: 103.110.241.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:52:05 IST Wed Jun 24 2020 | Duration: 6h:08m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 951288570 | Bytes Rx: 72601989 | IP Addr: 10.150.244.200 | Public IP: 103.110.241.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:52:05 IST Wed Jun 24 2020 | Duration: 6h:08m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 951288570 | Bytes Rx: 72601989 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 56196 | Audit Session ID: 0a96cf690db840005ef2e2fd | Security Group Tag: none | EasyVPN: 0 |Session ID: 56196 | Audit Session ID: 0a96cf690db840005ef2e2fd | Security Group Tag: none | EasyVPN: 0 ||
Username: GaikwadS | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.204 | Public IP: 106.220.92.58 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:52:25 IST Wed Jun 24 2020 | Duration: 6h:08m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 801869572 | Bytes Rx: 161614189 | IP Addr: 10.150.244.204 | Public IP: 106.220.92.58 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:52:25 IST Wed Jun 24 2020 | Duration: 6h:08m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 801869572 | Bytes Rx: 161614189 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 56200 | Audit Session ID: 0a96cf690db880005ef2e311 | Security Group Tag: none | EasyVPN: 0 |Session ID: 56200 | Audit Session ID: 0a96cf690db880005ef2e311 | Security Group Tag: none | EasyVPN: 0 ||
