sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: ABMALAVE | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.175 | Public IP: 183.87.54.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:50:33 IST Tue Jun 23 2020 | Duration: 1d 21h:39m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 3406261666 | Bytes Rx: 706072178 | IP Addr: 10.149.232.175 | Public IP: 183.87.54.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:50:33 IST Tue Jun 23 2020 | Duration: 1d 21h:39m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 3406261666 | Bytes Rx: 706072178 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 168585 | Audit Session ID: 0a95072a292890005ef1ad41 | Security Group Tag: none | EasyVPN: 0 |Session ID: 168585 | Audit Session ID: 0a95072a292890005ef1ad41 | Security Group Tag: none | EasyVPN: 0 ||
Username: Karthbas | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.70 | Public IP: 157.50.213.117 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:14:38 IST Thu Jun 25 2020 | Duration: 1h:15m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 67075314 | Bytes Rx: 103960128 | IP Addr: 10.149.232.70 | Public IP: 157.50.213.117 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:14:38 IST Thu Jun 25 2020 | Duration: 1h:15m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 67075314 | Bytes Rx: 103960128 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172310 | Audit Session ID: 0a95072a2a1160005ef41da6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172310 | Audit Session ID: 0a95072a2a1160005ef41da6 | Security Group Tag: none | EasyVPN: 0 ||
Username: mr.madhusudhan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.72 | Public IP: 106.51.240.41 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:15:05 IST Thu Jun 25 2020 | Duration: 1h:15m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 617177812 | Bytes Rx: 427889281 | IP Addr: 10.149.232.72 | Public IP: 106.51.240.41 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:15:05 IST Thu Jun 25 2020 | Duration: 1h:15m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 617177812 | Bytes Rx: 427889281 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172311 | Audit Session ID: 0a95072a2a1170005ef41dc1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172311 | Audit Session ID: 0a95072a2a1170005ef41dc1 | Security Group Tag: none | EasyVPN: 0 ||
Username: vmuralee | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.73 | Public IP: 157.46.147.171 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:15:08 IST Thu Jun 25 2020 | Duration: 1h:15m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 193259306 | Bytes Rx: 21920867 | IP Addr: 10.149.232.73 | Public IP: 157.46.147.171 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:15:08 IST Thu Jun 25 2020 | Duration: 1h:15m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 193259306 | Bytes Rx: 21920867 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172312 | Audit Session ID: 0a95072a2a1180005ef41dc4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172312 | Audit Session ID: 0a95072a2a1180005ef41dc4 | Security Group Tag: none | EasyVPN: 0 ||
Username: simuruga | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.74 | Public IP: 157.50.197.233 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:15:19 IST Thu Jun 25 2020 | Duration: 1h:15m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 96358642 | Bytes Rx: 14577753 | IP Addr: 10.149.232.74 | Public IP: 157.50.197.233 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:15:19 IST Thu Jun 25 2020 | Duration: 1h:15m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 96358642 | Bytes Rx: 14577753 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172313 | Audit Session ID: 0a95072a2a1190005ef41dcf | Security Group Tag: none | EasyVPN: 0 |Session ID: 172313 | Audit Session ID: 0a95072a2a1190005ef41dcf | Security Group Tag: none | EasyVPN: 0 ||
Username: umaravi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.75 | Public IP: 157.48.180.158 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:15:40 IST Thu Jun 25 2020 | Duration: 1h:14m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 194410717 | Bytes Rx: 42300434 | IP Addr: 10.149.232.75 | Public IP: 157.48.180.158 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:15:40 IST Thu Jun 25 2020 | Duration: 1h:14m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 194410717 | Bytes Rx: 42300434 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172314 | Audit Session ID: 0a95072a2a11a0005ef41de4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172314 | Audit Session ID: 0a95072a2a11a0005ef41de4 | Security Group Tag: none | EasyVPN: 0 ||
Username: absingh | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.76 | Public IP: 103.86.181.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:15:59 IST Thu Jun 25 2020 | Duration: 1h:14m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 77176374 | Bytes Rx: 47860877 | IP Addr: 10.149.232.76 | Public IP: 103.86.181.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:15:59 IST Thu Jun 25 2020 | Duration: 1h:14m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 77176374 | Bytes Rx: 47860877 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172315 | Audit Session ID: 0a95072a2a11b0005ef41df7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172315 | Audit Session ID: 0a95072a2a11b0005ef41df7 | Security Group Tag: none | EasyVPN: 0 ||
Username: anil.mishra | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.77 | Public IP: 106.215.62.208 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:16:00 IST Thu Jun 25 2020 | Duration: 1h:14m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 20230310 | Bytes Rx: 13361404 | IP Addr: 10.149.232.77 | Public IP: 106.215.62.208 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:16:00 IST Thu Jun 25 2020 | Duration: 1h:14m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 20230310 | Bytes Rx: 13361404 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172316 | Audit Session ID: 0a95072a2a11c0005ef41df8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172316 | Audit Session ID: 0a95072a2a11c0005ef41df8 | Security Group Tag: none | EasyVPN: 0 ||
Username: ashukla | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.176 | Public IP: 122.163.141.242 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 09:17:35 IST Thu Jun 25 2020 | Duration: 1h:12m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 156489965 | Bytes Rx: 57422904 | IP Addr: 10.149.233.176 | Public IP: 122.163.141.242 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 09:17:35 IST Thu Jun 25 2020 | Duration: 1h:12m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 156489965 | Bytes Rx: 57422904 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172317 | Audit Session ID: 0a95072a2a11d0005ef41e57 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172317 | Audit Session ID: 0a95072a2a11d0005ef41e57 | Security Group Tag: none | EasyVPN: 0 ||
Username: jamesRA | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.195 | Public IP: 106.208.123.105 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:17:50 IST Thu Jun 25 2020 | Duration: 1h:12m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 19679642 | Bytes Rx: 9273158 | IP Addr: 10.149.233.195 | Public IP: 106.208.123.105 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:17:50 IST Thu Jun 25 2020 | Duration: 1h:12m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 19679642 | Bytes Rx: 9273158 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172318 | Audit Session ID: 0a95072a2a11e0005ef41e66 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172318 | Audit Session ID: 0a95072a2a11e0005ef41e66 | Security Group Tag: none | EasyVPN: 0 ||
Username: VThatiko | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.196 | Public IP: 124.123.184.102 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:17:53 IST Thu Jun 25 2020 | Duration: 1h:12m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 115832553 | Bytes Rx: 37479264 | IP Addr: 10.149.233.196 | Public IP: 124.123.184.102 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:17:53 IST Thu Jun 25 2020 | Duration: 1h:12m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 115832553 | Bytes Rx: 37479264 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172319 | Audit Session ID: 0a95072a2a11f0005ef41e69 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172319 | Audit Session ID: 0a95072a2a11f0005ef41e69 | Security Group Tag: none | EasyVPN: 0 ||
Username: n.dutta | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.198 | Public IP: 115.96.104.83 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 09:17:54 IST Thu Jun 25 2020 | Duration: 1h:12m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 970664202 | Bytes Rx: 35281856 | IP Addr: 10.149.233.198 | Public IP: 115.96.104.83 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 09:17:54 IST Thu Jun 25 2020 | Duration: 1h:12m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 970664202 | Bytes Rx: 35281856 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172321 | Audit Session ID: 0a95072a2a1210005ef41e6a | Security Group Tag: none | EasyVPN: 0 |Session ID: 172321 | Audit Session ID: 0a95072a2a1210005ef41e6a | Security Group Tag: none | EasyVPN: 0 ||
Username: kumpavan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.199 | Public IP: 117.99.88.74 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:18:06 IST Thu Jun 25 2020 | Duration: 1h:12m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 17157777 | Bytes Rx: 12460635 | IP Addr: 10.149.233.199 | Public IP: 117.99.88.74 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:18:06 IST Thu Jun 25 2020 | Duration: 1h:12m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 17157777 | Bytes Rx: 12460635 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172323 | Audit Session ID: 0a95072a2a1230005ef41e76 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172323 | Audit Session ID: 0a95072a2a1230005ef41e76 | Security Group Tag: none | EasyVPN: 0 ||
Username: svaithiy | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: GSMC8 | IP Addr: 10.149.248.104 | Public IP: 157.50.137.87 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:18:57 IST Thu Jun 25 2020 | Duration: 1h:11m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 100699476 | Bytes Rx: 55334445 | IP Addr: 10.149.248.104 | Public IP: 157.50.137.87 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:18:57 IST Thu Jun 25 2020 | Duration: 1h:11m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 100699476 | Bytes Rx: 55334445 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172324 | Audit Session ID: 0a95072a2a1240005ef41ea9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172324 | Audit Session ID: 0a95072a2a1240005ef41ea9 | Security Group Tag: none | EasyVPN: 0 ||
Username: niprabhu | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.197 | Public IP: 49.206.127.102 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:24:17 IST Thu Jun 25 2020 | Duration: 1h:06m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 72574593 | Bytes Rx: 61207036 | IP Addr: 10.149.233.197 | Public IP: 49.206.127.102 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:24:17 IST Thu Jun 25 2020 | Duration: 1h:06m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 72574593 | Bytes Rx: 61207036 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172325 | Audit Session ID: 0a95072a2a1250005ef41fe9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172325 | Audit Session ID: 0a95072a2a1250005ef41fe9 | Security Group Tag: none | EasyVPN: 0 ||
Username: zquraish | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.200 | Public IP: 49.37.194.124 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:24:47 IST Thu Jun 25 2020 | Duration: 1h:05m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 91887082 | Bytes Rx: 29373531 | IP Addr: 10.149.233.200 | Public IP: 49.37.194.124 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:24:47 IST Thu Jun 25 2020 | Duration: 1h:05m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 91887082 | Bytes Rx: 29373531 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172327 | Audit Session ID: 0a95072a2a1270005ef42007 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172327 | Audit Session ID: 0a95072a2a1270005ef42007 | Security Group Tag: none | EasyVPN: 0 ||
Username: rajachin | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.201 | Public IP: 157.50.98.92 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:24:50 IST Thu Jun 25 2020 | Duration: 1h:05m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 102629659 | Bytes Rx: 26023401 | IP Addr: 10.149.233.201 | Public IP: 157.50.98.92 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:24:50 IST Thu Jun 25 2020 | Duration: 1h:05m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 102629659 | Bytes Rx: 26023401 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172328 | Audit Session ID: 0a95072a2a1280005ef4200a | Security Group Tag: none | EasyVPN: 0 |Session ID: 172328 | Audit Session ID: 0a95072a2a1280005ef4200a | Security Group Tag: none | EasyVPN: 0 ||
Username: nramshet | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.202 | Public IP: 49.248.231.9 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:24:55 IST Thu Jun 25 2020 | Duration: 1h:05m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 40452837 | Bytes Rx: 21034638 | IP Addr: 10.149.233.202 | Public IP: 49.248.231.9 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:24:55 IST Thu Jun 25 2020 | Duration: 1h:05m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 40452837 | Bytes Rx: 21034638 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172329 | Audit Session ID: 0a95072a2a1290005ef4200f | Security Group Tag: none | EasyVPN: 0 |Session ID: 172329 | Audit Session ID: 0a95072a2a1290005ef4200f | Security Group Tag: none | EasyVPN: 0 ||
Username: sasif | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.203 | Public IP: 106.210.174.215 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:25:00 IST Thu Jun 25 2020 | Duration: 1h:05m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 55692774 | Bytes Rx: 28390642 | IP Addr: 10.149.233.203 | Public IP: 106.210.174.215 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:25:00 IST Thu Jun 25 2020 | Duration: 1h:05m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 55692774 | Bytes Rx: 28390642 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172330 | Audit Session ID: 0a95072a2a12a0005ef42014 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172330 | Audit Session ID: 0a95072a2a12a0005ef42014 | Security Group Tag: none | EasyVPN: 0 ||
Username: rsengupt | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.209 | Public IP: 49.37.200.182 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:25:09 IST Thu Jun 25 2020 | Duration: 1h:05m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 231247491 | Bytes Rx: 38047592 | IP Addr: 10.149.233.209 | Public IP: 49.37.200.182 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:25:09 IST Thu Jun 25 2020 | Duration: 1h:05m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 231247491 | Bytes Rx: 38047592 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172331 | Audit Session ID: 0a95072a2a12b0005ef4201d | Security Group Tag: none | EasyVPN: 0 |Session ID: 172331 | Audit Session ID: 0a95072a2a12b0005ef4201d | Security Group Tag: none | EasyVPN: 0 ||
Username: mgreddy | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.205 | Public IP: 106.208.42.104 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:25:21 IST Thu Jun 25 2020 | Duration: 1h:05m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 127869591 | Bytes Rx: 205643081 | IP Addr: 10.149.233.205 | Public IP: 106.208.42.104 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:25:21 IST Thu Jun 25 2020 | Duration: 1h:05m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 127869591 | Bytes Rx: 205643081 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172334 | Audit Session ID: 0a95072a2a12e0005ef42029 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172334 | Audit Session ID: 0a95072a2a12e0005ef42029 | Security Group Tag: none | EasyVPN: 0 ||
