sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: p.wilkinson | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.100 | Public IP: 81.147.87.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 13:07:44 GMT Sun Apr 26 2020 | Duration: 33d 15h:52m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 48816485155 | Bytes Rx: 16771663282 | IP Addr: 10.144.230.100 | Public IP: 81.147.87.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 13:07:44 GMT Sun Apr 26 2020 | Duration: 33d 15h:52m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 48816485155 | Bytes Rx: 16771663282 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 52639 | Audit Session ID: 0a90076b0cd9f0005ea587a0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 52639 | Audit Session ID: 0a90076b0cd9f0005ea587a0 | Security Group Tag: none | EasyVPN: 0 ||
Username: edobinda | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.32 | Public IP: 70.82.26.23 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 14:33:26 GMT Mon May 25 2020 | Duration: 4d 14h:26m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 4762953221 | Bytes Rx: 2168988695 | IP Addr: 10.144.232.32 | Public IP: 70.82.26.23 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 14:33:26 GMT Mon May 25 2020 | Duration: 4d 14h:26m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 4762953221 | Bytes Rx: 2168988695 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 62364 | Audit Session ID: 0a90076b0f39c0005ecbd736 | Security Group Tag: none | EasyVPN: 0 |Session ID: 62364 | Audit Session ID: 0a90076b0f39c0005ecbd736 | Security Group Tag: none | EasyVPN: 0 ||
Username: habdul | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.47 | Public IP: 72.209.221.134 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 15:04:45 GMT Mon May 25 2020 | Duration: 4d 13h:55m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 5104625399 | Bytes Rx: 984202110 | IP Addr: 10.144.232.47 | Public IP: 72.209.221.134 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 15:04:45 GMT Mon May 25 2020 | Duration: 4d 13h:55m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 5104625399 | Bytes Rx: 984202110 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 62371 | Audit Session ID: 0a90076b0f3a30005ecbde8d | Security Group Tag: none | EasyVPN: 0 |Session ID: 62371 | Audit Session ID: 0a90076b0f3a30005ecbde8d | Security Group Tag: none | EasyVPN: 0 ||
Username: dpeneva | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.56 | Public IP: 68.100.193.242 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 02:32:57 GMT Tue May 26 2020 | Duration: 4d 2h:27m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 3135048535 | Bytes Rx: 1240685818 | IP Addr: 10.144.232.56 | Public IP: 68.100.193.242 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 02:32:57 GMT Tue May 26 2020 | Duration: 4d 2h:27m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 3135048535 | Bytes Rx: 1240685818 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 62508 | Audit Session ID: 0a90076b0f42c0005ecc7fd9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 62508 | Audit Session ID: 0a90076b0f42c0005ecc7fd9 | Security Group Tag: none | EasyVPN: 0 ||
Username: JHPayne | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.58 | Public IP: 108.28.49.254 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 10:28:26 GMT Tue May 26 2020 | Duration: 3d 18h:31m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 2799085050 | Bytes Rx: 1850207733 | IP Addr: 10.144.232.58 | Public IP: 108.28.49.254 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 10:28:26 GMT Tue May 26 2020 | Duration: 3d 18h:31m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 2799085050 | Bytes Rx: 1850207733 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 62710 | Audit Session ID: 0a90076b0f4f60005eccef4a | Security Group Tag: none | EasyVPN: 0 |Session ID: 62710 | Audit Session ID: 0a90076b0f4f60005eccef4a | Security Group Tag: none | EasyVPN: 0 ||
Username: dvinnako | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.233.46 | Public IP: 108.51.146.108 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 14:23:55 GMT Tue May 26 2020 | Duration: 3d 14h:36m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 4382807416 | Bytes Rx: 933714997 | IP Addr: 10.144.233.46 | Public IP: 108.51.146.108 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 14:23:55 GMT Tue May 26 2020 | Duration: 3d 14h:36m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 4382807416 | Bytes Rx: 933714997 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 62953 | Audit Session ID: 0a90076b0f5e90005ecd267b | Security Group Tag: none | EasyVPN: 0 |Session ID: 62953 | Audit Session ID: 0a90076b0f5e90005ecd267b | Security Group Tag: none | EasyVPN: 0 ||
Username: tmarkham | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.61 | Public IP: 174.21.187.58 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 15:52:32 GMT Tue May 26 2020 | Duration: 3d 13h:07m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 512913668 | Bytes Rx: 250502061 | IP Addr: 10.144.232.61 | Public IP: 174.21.187.58 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 15:52:32 GMT Tue May 26 2020 | Duration: 3d 13h:07m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 512913668 | Bytes Rx: 250502061 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 62996 | Audit Session ID: 0a90076b0f6140005ecd3b40 | Security Group Tag: none | EasyVPN: 0 |Session ID: 62996 | Audit Session ID: 0a90076b0f6140005ecd3b40 | Security Group Tag: none | EasyVPN: 0 ||
Username: rmandava | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.117 | Public IP: 73.198.47.89 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 17:48:46 GMT Tue May 26 2020 | Duration: 3d 11h:11m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 6965788768 | Bytes Rx: 5020776045 | IP Addr: 10.144.232.117 | Public IP: 73.198.47.89 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 17:48:46 GMT Tue May 26 2020 | Duration: 3d 11h:11m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 6965788768 | Bytes Rx: 5020776045 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63020 | Audit Session ID: 0a90076b0f62c0005ecd567e | Security Group Tag: none | EasyVPN: 0 |Session ID: 63020 | Audit Session ID: 0a90076b0f62c0005ecd567e | Security Group Tag: none | EasyVPN: 0 ||
Username: akhalil | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.131 | Public IP: 73.178.30.106 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 23:18:56 GMT Tue May 26 2020 | Duration: 3d 5h:41m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 9232903247 | Bytes Rx: 1664204426 | IP Addr: 10.144.232.131 | Public IP: 73.178.30.106 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 23:18:56 GMT Tue May 26 2020 | Duration: 3d 5h:41m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 9232903247 | Bytes Rx: 1664204426 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63055 | Audit Session ID: 0a90076b0f64f0005ecda3e0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63055 | Audit Session ID: 0a90076b0f64f0005ecda3e0 | Security Group Tag: none | EasyVPN: 0 ||
Username: nlewis | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.66 | Public IP: 100.8.121.170 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 01:19:28 GMT Wed May 27 2020 | Duration: 3d 3h:40m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 5093764939 | Bytes Rx: 2559688217 | IP Addr: 10.144.232.66 | Public IP: 100.8.121.170 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 01:19:28 GMT Wed May 27 2020 | Duration: 3d 3h:40m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 5093764939 | Bytes Rx: 2559688217 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63079 | Audit Session ID: 0a90076b0f6670005ecdc020 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63079 | Audit Session ID: 0a90076b0f6670005ecdc020 | Security Group Tag: none | EasyVPN: 0 ||
Username: j.remishofski | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.233.201 | Public IP: 69.126.26.185 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 12:02:24 GMT Wed May 27 2020 | Duration: 2d 16h:57m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 5657255960 | Bytes Rx: 722654397 | IP Addr: 10.144.233.201 | Public IP: 69.126.26.185 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 12:02:24 GMT Wed May 27 2020 | Duration: 2d 16h:57m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 5657255960 | Bytes Rx: 722654397 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63360 | Audit Session ID: 0a90076b0f7800005ece56d0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63360 | Audit Session ID: 0a90076b0f7800005ece56d0 | Security Group Tag: none | EasyVPN: 0 ||
Username: johnclou | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.145 | Public IP: 100.35.205.140 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 17:29:35 GMT Wed May 27 2020 | Duration: 2d 11h:30m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 4815926769 | Bytes Rx: 1468437425 | IP Addr: 10.144.232.145 | Public IP: 100.35.205.140 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 17:29:35 GMT Wed May 27 2020 | Duration: 2d 11h:30m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 4815926769 | Bytes Rx: 1468437425 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63488 | Audit Session ID: 0a90076b0f8000005ecea37f | Security Group Tag: none | EasyVPN: 0 |Session ID: 63488 | Audit Session ID: 0a90076b0f8000005ecea37f | Security Group Tag: none | EasyVPN: 0 ||
Username: s.davenport | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.116 | Public IP: 80.231.138.50 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 08:51:50 GMT Thu May 28 2020 | Duration: 1d 20h:08m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 1202913708 | Bytes Rx: 382898881 | IP Addr: 10.144.230.116 | Public IP: 80.231.138.50 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 08:51:50 GMT Thu May 28 2020 | Duration: 1d 20h:08m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 1202913708 | Bytes Rx: 382898881 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63714 | Audit Session ID: 0a90076b0f8e20005ecf7ba6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63714 | Audit Session ID: 0a90076b0f8e20005ecf7ba6 | Security Group Tag: none | EasyVPN: 0 ||
Username: kthiruma | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.233.202 | Public IP: 96.248.89.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 10:59:20 GMT Thu May 28 2020 | Duration: 1d 18h:00m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 2123540981 | Bytes Rx: 3201712576 | IP Addr: 10.144.233.202 | Public IP: 96.248.89.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 10:59:20 GMT Thu May 28 2020 | Duration: 1d 18h:00m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 2123540981 | Bytes Rx: 3201712576 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63761 | Audit Session ID: 0a90076b0f9110005ecf9988 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63761 | Audit Session ID: 0a90076b0f9110005ecf9988 | Security Group Tag: none | EasyVPN: 0 ||
Username: ctakacs | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.233.109 | Public IP: 174.226.128.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:50:24 GMT Thu May 28 2020 | Duration: 1d 17h:09m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 989695545 | Bytes Rx: 846972850 | IP Addr: 10.144.233.109 | Public IP: 174.226.128.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:50:24 GMT Thu May 28 2020 | Duration: 1d 17h:09m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 989695545 | Bytes Rx: 846972850 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63776 | Audit Session ID: 0a90076b0f9200005ecfa580 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63776 | Audit Session ID: 0a90076b0f9200005ecfa580 | Security Group Tag: none | EasyVPN: 0 ||
Username: ggonzale | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.174 | Public IP: 68.100.24.224 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 13:13:15 GMT Thu May 28 2020 | Duration: 1d 15h:47m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 779505314 | Bytes Rx: 379434382 | IP Addr: 10.144.232.174 | Public IP: 68.100.24.224 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 13:13:15 GMT Thu May 28 2020 | Duration: 1d 15h:47m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 779505314 | Bytes Rx: 379434382 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63825 | Audit Session ID: 0a90076b0f9510005ecfb8eb | Security Group Tag: none | EasyVPN: 0 |Session ID: 63825 | Audit Session ID: 0a90076b0f9510005ecfb8eb | Security Group Tag: none | EasyVPN: 0 ||
Username: mnurujja | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.182 | Public IP: 24.0.155.126 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 15:30:14 GMT Thu May 28 2020 | Duration: 1d 13h:30m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 4496042285 | Bytes Rx: 1035422361 | IP Addr: 10.144.232.182 | Public IP: 24.0.155.126 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 15:30:14 GMT Thu May 28 2020 | Duration: 1d 13h:30m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 4496042285 | Bytes Rx: 1035422361 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63881 | Audit Session ID: 0a90076b0f9890005ecfd906 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63881 | Audit Session ID: 0a90076b0f9890005ecfd906 | Security Group Tag: none | EasyVPN: 0 ||
Username: sraymond | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.161 | Public IP: 76.65.56.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 17:33:14 GMT Thu May 28 2020 | Duration: 1d 11h:27m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 1658732946 | Bytes Rx: 737121460 | IP Addr: 10.144.232.161 | Public IP: 76.65.56.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 17:33:14 GMT Thu May 28 2020 | Duration: 1d 11h:27m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 1658732946 | Bytes Rx: 737121460 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63917 | Audit Session ID: 0a90076b0f9ad0005ecff5da | Security Group Tag: none | EasyVPN: 0 |Session ID: 63917 | Audit Session ID: 0a90076b0f9ad0005ecff5da | Security Group Tag: none | EasyVPN: 0 ||
Username: finverna | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.175 | Public IP: 67.87.20.247 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 18:19:15 GMT Thu May 28 2020 | Duration: 1d 10h:41m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 1157001347 | Bytes Rx: 369788307 | IP Addr: 10.144.232.175 | Public IP: 67.87.20.247 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 18:19:15 GMT Thu May 28 2020 | Duration: 1d 10h:41m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 1157001347 | Bytes Rx: 369788307 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63930 | Audit Session ID: 0a90076b0f9ba0005ed000a3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63930 | Audit Session ID: 0a90076b0f9ba0005ed000a3 | Security Group Tag: none | EasyVPN: 0 ||
Username: cmarsh | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.149 | Public IP: 73.254.5.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 19:01:20 GMT Thu May 28 2020 | Duration: 1d 9h:58m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 156990086 | Bytes Rx: 89454814 | IP Addr: 10.144.232.149 | Public IP: 73.254.5.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 19:01:20 GMT Thu May 28 2020 | Duration: 1d 9h:58m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 156990086 | Bytes Rx: 89454814 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63941 | Audit Session ID: 0a90076b0f9c50005ed00a80 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63941 | Audit Session ID: 0a90076b0f9c50005ed00a80 | Security Group Tag: none | EasyVPN: 0 ||
