sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: mhakonse | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.60 | Public IP: 46.9.81.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:19:38 UTC Mon Jun 1 2020 | Duration: 8d 16h:15m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 5004718450 | Bytes Rx: 944435997 | IP Addr: 10.145.233.60 | Public IP: 46.9.81.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:19:38 UTC Mon Jun 1 2020 | Duration: 8d 16h:15m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 5004718450 | Bytes Rx: 944435997 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 78818 | Audit Session ID: 0a910728133e20005ed562da | Security Group Tag: none | EasyVPN: 0 |Session ID: 78818 | Audit Session ID: 0a910728133e20005ed562da | Security Group Tag: none | EasyVPN: 0 ||
Username: kkverma | Group: Mac_Test | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.145.233.243 | Public IP: 42.106.212.225 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 17:18:57 UTC Mon Jun 8 2020 | Duration: 1d 19h:15m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 8504867 | Bytes Rx: 2961992 | IP Addr: 10.145.233.243 | Public IP: 42.106.212.225 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 17:18:57 UTC Mon Jun 8 2020 | Duration: 1d 19h:15m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 8504867 | Bytes Rx: 2961992 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81344 | Audit Session ID: 0a91072813dc00005ede7301 | Security Group Tag: none | EasyVPN: 0 |Session ID: 81344 | Audit Session ID: 0a91072813dc00005ede7301 | Security Group Tag: none | EasyVPN: 0 ||
Username: vinaysh | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.20 | Public IP: 90.206.102.200 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:36:11 UTC Tue Jun 9 2020 | Duration: 1d 4h:58m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 3032660979 | Bytes Rx: 8559663679 | IP Addr: 10.145.232.20 | Public IP: 90.206.102.200 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:36:11 UTC Tue Jun 9 2020 | Duration: 1d 4h:58m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 3032660979 | Bytes Rx: 8559663679 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81517 | Audit Session ID: 0a91072813e6d0005edf3beb | Security Group Tag: none | EasyVPN: 0 |Session ID: 81517 | Audit Session ID: 0a91072813e6d0005edf3beb | Security Group Tag: none | EasyVPN: 0 ||
Username: jamesday | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.174 | Public IP: 46.208.228.27 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:40:25 UTC Tue Jun 9 2020 | Duration: 1d 4h:54m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 1812299027 | Bytes Rx: 593023250 | IP Addr: 10.145.233.174 | Public IP: 46.208.228.27 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:40:25 UTC Tue Jun 9 2020 | Duration: 1d 4h:54m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 1812299027 | Bytes Rx: 593023250 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81523 | Audit Session ID: 0a91072813e730005edf3ce9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 81523 | Audit Session ID: 0a91072813e730005edf3ce9 | Security Group Tag: none | EasyVPN: 0 ||
Username: hmoussa | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.1 | Public IP: 37.156.75.124 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:52:10 UTC Tue Jun 9 2020 | Duration: 1d 3h:42m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 1732491486 | Bytes Rx: 336048308 | IP Addr: 10.145.232.1 | Public IP: 37.156.75.124 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:52:10 UTC Tue Jun 9 2020 | Duration: 1d 3h:42m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 1732491486 | Bytes Rx: 336048308 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81595 | Audit Session ID: 0a91072813ebb0005edf4dba | Security Group Tag: none | EasyVPN: 0 |Session ID: 81595 | Audit Session ID: 0a91072813ebb0005edf4dba | Security Group Tag: none | EasyVPN: 0 ||
Username: abumoham | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.43 | Public IP: 80.6.198.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:46:54 UTC Tue Jun 9 2020 | Duration: 1d 1h:47m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 671951624 | Bytes Rx: 174816290 | IP Addr: 10.145.232.43 | Public IP: 80.6.198.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:46:54 UTC Tue Jun 9 2020 | Duration: 1d 1h:47m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 671951624 | Bytes Rx: 174816290 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81679 | Audit Session ID: 0a91072813f0f0005edf689e | Security Group Tag: none | EasyVPN: 0 |Session ID: 81679 | Audit Session ID: 0a91072813f0f0005edf689e | Security Group Tag: none | EasyVPN: 0 ||
Username: indranil.sapre | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.44 | Public IP: 31.14.250.199 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:53:09 UTC Tue Jun 9 2020 | Duration: 1d 1h:41m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 2102540188 | Bytes Rx: 607583159 | IP Addr: 10.145.232.44 | Public IP: 31.14.250.199 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:53:09 UTC Tue Jun 9 2020 | Duration: 1d 1h:41m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 2102540188 | Bytes Rx: 607583159 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81681 | Audit Session ID: 0a91072813f110005edf6a15 | Security Group Tag: none | EasyVPN: 0 |Session ID: 81681 | Audit Session ID: 0a91072813f110005edf6a15 | Security Group Tag: none | EasyVPN: 0 ||
Username: ahollowa | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.241 | Public IP: 86.20.115.12 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:14:06 UTC Tue Jun 9 2020 | Duration: 1d 0h:20m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 1157686671 | Bytes Rx: 1580037870 | IP Addr: 10.145.233.241 | Public IP: 86.20.115.12 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:14:06 UTC Tue Jun 9 2020 | Duration: 1d 0h:20m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 1157686671 | Bytes Rx: 1580037870 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81715 | Audit Session ID: 0a91072813f330005edf7d0e | Security Group Tag: none | EasyVPN: 0 |Session ID: 81715 | Audit Session ID: 0a91072813f330005edf7d0e | Security Group Tag: none | EasyVPN: 0 ||
Username: enot | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.227 | Public IP: 213.205.203.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:50:01 UTC Tue Jun 9 2020 | Duration: 22h:44m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 2418107992 | Bytes Rx: 1593343671 | IP Addr: 10.145.233.227 | Public IP: 213.205.203.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:50:01 UTC Tue Jun 9 2020 | Duration: 22h:44m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 2418107992 | Bytes Rx: 1593343671 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81760 | Audit Session ID: 0a91072813f600005edf9389 | Security Group Tag: none | EasyVPN: 0 |Session ID: 81760 | Audit Session ID: 0a91072813f600005edf9389 | Security Group Tag: none | EasyVPN: 0 ||
Username: bkashyap | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.14 | Public IP: 109.151.54.41 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 19:57:31 UTC Tue Jun 9 2020 | Duration: 16h:37m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 1426003395 | Bytes Rx: 387123156 | IP Addr: 10.145.232.14 | Public IP: 109.151.54.41 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 19:57:31 UTC Tue Jun 9 2020 | Duration: 16h:37m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 1426003395 | Bytes Rx: 387123156 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81824 | Audit Session ID: 0a91072813fa00005edfe9ab | Security Group Tag: none | EasyVPN: 0 |Session ID: 81824 | Audit Session ID: 0a91072813fa00005edfe9ab | Security Group Tag: none | EasyVPN: 0 ||
Username: mpoojari | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.127 | Public IP: 1.38.221.78 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:23:39 UTC Wed Jun 10 2020 | Duration: 9h:11m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 449526857 | Bytes Rx: 361959623 | IP Addr: 10.145.233.127 | Public IP: 1.38.221.78 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:23:39 UTC Wed Jun 10 2020 | Duration: 9h:11m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 449526857 | Bytes Rx: 361959623 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81845 | Audit Session ID: 0a91072813fb50005ee0523b | Security Group Tag: none | EasyVPN: 0 |Session ID: 81845 | Audit Session ID: 0a91072813fb50005ee0523b | Security Group Tag: none | EasyVPN: 0 ||
Username: drajendr | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.188 | Public IP: 157.45.146.238 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 04:08:42 UTC Wed Jun 10 2020 | Duration: 8h:26m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 351584852 | Bytes Rx: 156393612 | IP Addr: 10.145.233.188 | Public IP: 157.45.146.238 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 04:08:42 UTC Wed Jun 10 2020 | Duration: 8h:26m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 351584852 | Bytes Rx: 156393612 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81853 | Audit Session ID: 0a91072813fbd0005ee05cca | Security Group Tag: none | EasyVPN: 0 |Session ID: 81853 | Audit Session ID: 0a91072813fbd0005ee05cca | Security Group Tag: none | EasyVPN: 0 ||
Username: ashish.pandya | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.190 | Public IP: 42.106.31.179 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:09:30 UTC Wed Jun 10 2020 | Duration: 8h:25m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 1720117584 | Bytes Rx: 378560303 | IP Addr: 10.145.233.190 | Public IP: 42.106.31.179 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:09:30 UTC Wed Jun 10 2020 | Duration: 8h:25m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 1720117584 | Bytes Rx: 378560303 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81855 | Audit Session ID: 0a91072813fbf0005ee05cfa | Security Group Tag: none | EasyVPN: 0 |Session ID: 81855 | Audit Session ID: 0a91072813fbf0005ee05cfa | Security Group Tag: none | EasyVPN: 0 ||
Username: aditgaur | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.192 | Public IP: 1.39.173.214 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:22:02 UTC Wed Jun 10 2020 | Duration: 8h:12m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 414521780 | Bytes Rx: 117793746 | IP Addr: 10.145.233.192 | Public IP: 1.39.173.214 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:22:02 UTC Wed Jun 10 2020 | Duration: 8h:12m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 414521780 | Bytes Rx: 117793746 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81860 | Audit Session ID: 0a91072813fc40005ee05fea | Security Group Tag: none | EasyVPN: 0 |Session ID: 81860 | Audit Session ID: 0a91072813fc40005ee05fea | Security Group Tag: none | EasyVPN: 0 ||
Username: vellur | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.197 | Public IP: 157.45.222.168 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:31:47 UTC Wed Jun 10 2020 | Duration: 8h:03m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 274946139 | Bytes Rx: 142635744 | IP Addr: 10.145.233.197 | Public IP: 157.45.222.168 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:31:47 UTC Wed Jun 10 2020 | Duration: 8h:03m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 274946139 | Bytes Rx: 142635744 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81865 | Audit Session ID: 0a91072813fc90005ee06233 | Security Group Tag: none | EasyVPN: 0 |Session ID: 81865 | Audit Session ID: 0a91072813fc90005ee06233 | Security Group Tag: none | EasyVPN: 0 ||
Username: hmaran | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.135 | Public IP: 79.76.5.79 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:56:21 UTC Wed Jun 10 2020 | Duration: 7h:38m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 531570849 | Bytes Rx: 254579030 | IP Addr: 10.145.233.135 | Public IP: 79.76.5.79 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:56:21 UTC Wed Jun 10 2020 | Duration: 7h:38m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 531570849 | Bytes Rx: 254579030 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81875 | Audit Session ID: 0a91072813fd30005ee067f5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 81875 | Audit Session ID: 0a91072813fd30005ee067f5 | Security Group Tag: none | EasyVPN: 0 ||
Username: AnjaliS | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.136 | Public IP: 157.33.229.152 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:58:35 UTC Wed Jun 10 2020 | Duration: 7h:36m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 4391527376 | Bytes Rx: 203732933 | IP Addr: 10.145.233.136 | Public IP: 157.33.229.152 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:58:35 UTC Wed Jun 10 2020 | Duration: 7h:36m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 4391527376 | Bytes Rx: 203732933 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81876 | Audit Session ID: 0a91072813fd40005ee0687b | Security Group Tag: none | EasyVPN: 0 |Session ID: 81876 | Audit Session ID: 0a91072813fd40005ee0687b | Security Group Tag: none | EasyVPN: 0 ||
Username: sukeshbS | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.137 | Public IP: 1.39.186.116 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:00:56 UTC Wed Jun 10 2020 | Duration: 7h:33m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 403048867 | Bytes Rx: 148460800 | IP Addr: 10.145.233.137 | Public IP: 1.39.186.116 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:00:56 UTC Wed Jun 10 2020 | Duration: 7h:33m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 403048867 | Bytes Rx: 148460800 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81878 | Audit Session ID: 0a91072813fd60005ee06908 | Security Group Tag: none | EasyVPN: 0 |Session ID: 81878 | Audit Session ID: 0a91072813fd60005ee06908 | Security Group Tag: none | EasyVPN: 0 ||
Username: schoubey | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.138 | Public IP: 106.66.246.138 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:06:03 UTC Wed Jun 10 2020 | Duration: 7h:28m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 510565247 | Bytes Rx: 153899410 | IP Addr: 10.145.233.138 | Public IP: 106.66.246.138 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:06:03 UTC Wed Jun 10 2020 | Duration: 7h:28m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 510565247 | Bytes Rx: 153899410 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81879 | Audit Session ID: 0a91072813fd70005ee06a3b | Security Group Tag: none | EasyVPN: 0 |Session ID: 81879 | Audit Session ID: 0a91072813fd70005ee06a3b | Security Group Tag: none | EasyVPN: 0 ||
Username: s.nieto | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.139 | Public IP: 109.208.28.200 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:07:07 UTC Wed Jun 10 2020 | Duration: 7h:27m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 94873054 | Bytes Rx: 60678884 | IP Addr: 10.145.233.139 | Public IP: 109.208.28.200 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:07:07 UTC Wed Jun 10 2020 | Duration: 7h:27m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 94873054 | Bytes Rx: 60678884 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81880 | Audit Session ID: 0a91072813fd80005ee06a7b | Security Group Tag: none | EasyVPN: 0 |Session ID: 81880 | Audit Session ID: 0a91072813fd80005ee06a7b | Security Group Tag: none | EasyVPN: 0 ||
Username: OjKamble | Group: Mac_Test | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.145.233.141 | Public IP: 103.127.167.250 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:24:04 UTC Wed Jun 10 2020 | Duration: 7h:10m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 286936342 | Bytes Rx: 66936543 | IP Addr: 10.145.233.141 | Public IP: 103.127.167.250 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:24:04 UTC Wed Jun 10 2020 | Duration: 7h:10m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 286936342 | Bytes Rx: 66936543 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81883 | Audit Session ID: 0a91072813fdb0005ee06e74 | Security Group Tag: none | EasyVPN: 0 |Session ID: 81883 | Audit Session ID: 0a91072813fdb0005ee06e74 | Security Group Tag: none | EasyVPN: 0 ||
