sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: sanjay.kumar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.224 | Public IP: 103.241.226.57 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:11:43 IST Thu Jun 18 2020 | Duration: 1d 18h:48m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 1284807883 | Bytes Rx: 652660990 | IP Addr: 10.149.235.224 | Public IP: 103.241.226.57 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:11:43 IST Thu Jun 18 2020 | Duration: 1d 18h:48m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 1284807883 | Bytes Rx: 652660990 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 177298 | Audit Session ID: 0a95072b2b4920005eeb0ca7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 177298 | Audit Session ID: 0a95072b2b4920005eeb0ca7 | Security Group Tag: none | EasyVPN: 0 ||
Username: Devsivan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.228 | Public IP: 157.50.45.32 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:34:05 IST Fri Jun 19 2020 | Duration: 9h:26m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 158989756 | Bytes Rx: 354598320 | IP Addr: 10.149.235.228 | Public IP: 157.50.45.32 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:34:05 IST Fri Jun 19 2020 | Duration: 9h:26m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 158989756 | Bytes Rx: 354598320 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 181204 | Audit Session ID: 0a95072b2c3d40005eece1f5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 181204 | Audit Session ID: 0a95072b2c3d40005eece1f5 | Security Group Tag: none | EasyVPN: 0 ||
Username: satviswa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.33 | Public IP: 106.197.143.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:44:22 IST Fri Jun 19 2020 | Duration: 9h:15m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 392759406 | Bytes Rx: 129002157 | IP Addr: 10.149.235.33 | Public IP: 106.197.143.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:44:22 IST Fri Jun 19 2020 | Duration: 9h:15m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 392759406 | Bytes Rx: 129002157 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 181223 | Audit Session ID: 0a95072b2c3e70005eece45e | Security Group Tag: none | EasyVPN: 0 |Session ID: 181223 | Audit Session ID: 0a95072b2c3e70005eece45e | Security Group Tag: none | EasyVPN: 0 ||
Username: vishvard | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.234.194 | Public IP: 223.227.109.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:56:08 IST Fri Jun 19 2020 | Duration: 9h:04m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 1790096736 | Bytes Rx: 180950673 | IP Addr: 10.149.234.194 | Public IP: 223.227.109.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:56:08 IST Fri Jun 19 2020 | Duration: 9h:04m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 1790096736 | Bytes Rx: 180950673 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 181238 | Audit Session ID: 0a95072b2c3f60005eece720 | Security Group Tag: none | EasyVPN: 0 |Session ID: 181238 | Audit Session ID: 0a95072b2c3f60005eece720 | Security Group Tag: none | EasyVPN: 0 ||
Username: cprabu | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.221 | Public IP: 182.65.68.218 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:59:37 IST Fri Jun 19 2020 | Duration: 9h:00m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 2491533111 | Bytes Rx: 535202193 | IP Addr: 10.149.234.221 | Public IP: 182.65.68.218 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:59:37 IST Fri Jun 19 2020 | Duration: 9h:00m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 2491533111 | Bytes Rx: 535202193 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 181247 | Audit Session ID: 0a95072b2c3ff0005eece7f1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 181247 | Audit Session ID: 0a95072b2c3ff0005eece7f1 | Security Group Tag: none | EasyVPN: 0 ||
Username: fazulurr | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.114 | Public IP: 117.243.18.48 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:01:52 IST Fri Jun 19 2020 | Duration: 8h:58m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 658254445 | Bytes Rx: 333671939 | IP Addr: 10.149.235.114 | Public IP: 117.243.18.48 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:01:52 IST Fri Jun 19 2020 | Duration: 8h:58m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 658254445 | Bytes Rx: 333671939 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 181252 | Audit Session ID: 0a95072b2c4040005eece878 | Security Group Tag: none | EasyVPN: 0 |Session ID: 181252 | Audit Session ID: 0a95072b2c4040005eece878 | Security Group Tag: none | EasyVPN: 0 ||
Username: vvelu | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.45 | Public IP: 49.207.130.83 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:03:41 IST Fri Jun 19 2020 | Duration: 8h:56m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 397941326 | Bytes Rx: 129847116 | IP Addr: 10.149.235.45 | Public IP: 49.207.130.83 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:03:41 IST Fri Jun 19 2020 | Duration: 8h:56m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 397941326 | Bytes Rx: 129847116 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 181256 | Audit Session ID: 0a95072b2c4080005eece8e5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 181256 | Audit Session ID: 0a95072b2c4080005eece8e5 | Security Group Tag: none | EasyVPN: 0 ||
Username: lnarayan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: GSMC13 | IP Addr: 10.149.248.227 | Public IP: 157.50.57.53 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:07:04 IST Fri Jun 19 2020 | Duration: 8h:53m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 1912483372 | Bytes Rx: 1023275015 | IP Addr: 10.149.248.227 | Public IP: 157.50.57.53 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:07:04 IST Fri Jun 19 2020 | Duration: 8h:53m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 1912483372 | Bytes Rx: 1023275015 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 181259 | Audit Session ID: 0a95072b2c40b0005eece9b0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 181259 | Audit Session ID: 0a95072b2c40b0005eece9b0 | Security Group Tag: none | EasyVPN: 0 ||
Username: mrutpabb | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.141 | Public IP: 49.37.134.114 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:16:49 IST Fri Jun 19 2020 | Duration: 8h:43m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 186621432 | Bytes Rx: 37576590 | IP Addr: 10.149.235.141 | Public IP: 49.37.134.114 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:16:49 IST Fri Jun 19 2020 | Duration: 8h:43m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 186621432 | Bytes Rx: 37576590 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 181270 | Audit Session ID: 0a95072b2c4160005eecebf9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 181270 | Audit Session ID: 0a95072b2c4160005eecebf9 | Security Group Tag: none | EasyVPN: 0 ||
Username: gpujari | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.63 | Public IP: 157.44.64.16 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:24:55 IST Fri Jun 19 2020 | Duration: 8h:35m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 203796326 | Bytes Rx: 68583786 | IP Addr: 10.149.235.63 | Public IP: 157.44.64.16 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:24:55 IST Fri Jun 19 2020 | Duration: 8h:35m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 203796326 | Bytes Rx: 68583786 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 181278 | Audit Session ID: 0a95072b2c41e0005eeceddf | Security Group Tag: none | EasyVPN: 0 |Session ID: 181278 | Audit Session ID: 0a95072b2c41e0005eeceddf | Security Group Tag: none | EasyVPN: 0 ||
Username: AntonyP | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.203 | Public IP: 117.197.189.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 23:24:34 IST Fri Jun 19 2020 | Duration: 7h:35m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 1754266810 | Bytes Rx: 739906357 | IP Addr: 10.149.235.203 | Public IP: 117.197.189.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 23:24:34 IST Fri Jun 19 2020 | Duration: 7h:35m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 1754266810 | Bytes Rx: 739906357 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 181307 | Audit Session ID: 0a95072b2c43b0005eecfbda | Security Group Tag: none | EasyVPN: 0 |Session ID: 181307 | Audit Session ID: 0a95072b2c43b0005eecfbda | Security Group Tag: none | EasyVPN: 0 ||
Username: syamadas | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.235.240 | Public IP: 103.121.153.63 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 23:41:00 IST Fri Jun 19 2020 | Duration: 7h:19m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 516606932 | Bytes Rx: 109980812 | IP Addr: 10.149.235.240 | Public IP: 103.121.153.63 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 23:41:00 IST Fri Jun 19 2020 | Duration: 7h:19m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 516606932 | Bytes Rx: 109980812 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 181312 | Audit Session ID: 0a95072b2c4400005eecffb4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 181312 | Audit Session ID: 0a95072b2c4400005eecffb4 | Security Group Tag: none | EasyVPN: 0 ||
Username: jnagaraj | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.230 | Public IP: 49.206.127.188 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 00:10:13 IST Sat Jun 20 2020 | Duration: 6h:50m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 217951701 | Bytes Rx: 97308000 | IP Addr: 10.149.234.230 | Public IP: 49.206.127.188 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 00:10:13 IST Sat Jun 20 2020 | Duration: 6h:50m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 217951701 | Bytes Rx: 97308000 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 181321 | Audit Session ID: 0a95072b2c4490005eed068d | Security Group Tag: none | EasyVPN: 0 |Session ID: 181321 | Audit Session ID: 0a95072b2c4490005eed068d | Security Group Tag: none | EasyVPN: 0 ||
Username: slourdhu | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.46 | Public IP: 112.133.236.69 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 01:48:41 IST Sat Jun 20 2020 | Duration: 5h:11m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 1412758768 | Bytes Rx: 145051744 | IP Addr: 10.149.234.46 | Public IP: 112.133.236.69 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 01:48:41 IST Sat Jun 20 2020 | Duration: 5h:11m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 1412758768 | Bytes Rx: 145051744 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 181333 | Audit Session ID: 0a95072b2c4550005eed1da1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 181333 | Audit Session ID: 0a95072b2c4550005eed1da1 | Security Group Tag: none | EasyVPN: 0 ||
Username: VKedaris | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.147 | Public IP: 106.217.213.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:55:50 IST Sat Jun 20 2020 | Duration: 3h:04m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 130939070 | Bytes Rx: 23003201 | IP Addr: 10.149.234.147 | Public IP: 106.217.213.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:55:50 IST Sat Jun 20 2020 | Duration: 3h:04m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 130939070 | Bytes Rx: 23003201 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 181342 | Audit Session ID: 0a95072b2c45e0005eed3b6e | Security Group Tag: none | EasyVPN: 0 |Session ID: 181342 | Audit Session ID: 0a95072b2c45e0005eed3b6e | Security Group Tag: none | EasyVPN: 0 ||
Username: RanjiSin | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.148 | Public IP: 157.50.127.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:03:46 IST Sat Jun 20 2020 | Duration: 2h:56m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 257110395 | Bytes Rx: 53136032 | IP Addr: 10.149.234.148 | Public IP: 157.50.127.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:03:46 IST Sat Jun 20 2020 | Duration: 2h:56m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 257110395 | Bytes Rx: 53136032 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 181344 | Audit Session ID: 0a95072b2c4600005eed3d4a | Security Group Tag: none | EasyVPN: 0 |Session ID: 181344 | Audit Session ID: 0a95072b2c4600005eed3d4a | Security Group Tag: none | EasyVPN: 0 ||
Username: RamaAnba | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.232 | Public IP: 122.178.78.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:22:39 IST Sat Jun 20 2020 | Duration: 2h:37m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 75115606 | Bytes Rx: 22321950 | IP Addr: 10.149.234.232 | Public IP: 122.178.78.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:22:39 IST Sat Jun 20 2020 | Duration: 2h:37m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 75115606 | Bytes Rx: 22321950 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 181347 | Audit Session ID: 0a95072b2c4630005eed41b7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 181347 | Audit Session ID: 0a95072b2c4630005eed41b7 | Security Group Tag: none | EasyVPN: 0 ||
Username: AMakesh | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.30 | Public IP: 103.203.66.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:25:43 IST Sat Jun 20 2020 | Duration: 1h:34m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 4542169 | Bytes Rx: 1924938 | IP Addr: 10.149.235.30 | Public IP: 103.203.66.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:25:43 IST Sat Jun 20 2020 | Duration: 1h:34m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 4542169 | Bytes Rx: 1924938 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 181352 | Audit Session ID: 0a95072b2c4680005eed507f | Security Group Tag: none | EasyVPN: 0 |Session ID: 181352 | Audit Session ID: 0a95072b2c4680005eed507f | Security Group Tag: none | EasyVPN: 0 ||
Username: VYeluri | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.31 | Public IP: 157.44.0.114 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:42:36 IST Sat Jun 20 2020 | Duration: 1h:17m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 82372385 | Bytes Rx: 36037396 | IP Addr: 10.149.235.31 | Public IP: 157.44.0.114 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:42:36 IST Sat Jun 20 2020 | Duration: 1h:17m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 82372385 | Bytes Rx: 36037396 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 181354 | Audit Session ID: 0a95072b2c46a0005eed5474 | Security Group Tag: none | EasyVPN: 0 |Session ID: 181354 | Audit Session ID: 0a95072b2c46a0005eed5474 | Security Group Tag: none | EasyVPN: 0 ||
Username: MuthuVN | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.32 | Public IP: 49.207.142.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:43:16 IST Sat Jun 20 2020 | Duration: 1h:16m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 26015746 | Bytes Rx: 7882801 | IP Addr: 10.149.235.32 | Public IP: 49.207.142.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:43:16 IST Sat Jun 20 2020 | Duration: 1h:16m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 26015746 | Bytes Rx: 7882801 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 181355 | Audit Session ID: 0a95072b2c46b0005eed549c | Security Group Tag: none | EasyVPN: 0 |Session ID: 181355 | Audit Session ID: 0a95072b2c46b0005eed549c | Security Group Tag: none | EasyVPN: 0 ||
