sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: craghura | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.117 | Public IP: 223.226.109.131 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:24:39 IST Mon Jun 15 2020 | Duration: 1d 20h:11m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 264839286 | Bytes Rx: 88804100 | IP Addr: 10.149.233.117 | Public IP: 223.226.109.131 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:24:39 IST Mon Jun 15 2020 | Duration: 1d 20h:11m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 264839286 | Bytes Rx: 88804100 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 152229 | Audit Session ID: 0a95072a252a50005ee70d1f | Security Group Tag: none | EasyVPN: 0 |Session ID: 152229 | Audit Session ID: 0a95072a252a50005ee70d1f | Security Group Tag: none | EasyVPN: 0 ||
Username: jsathyam | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.154 | Public IP: 49.37.200.250 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:29:41 IST Tue Jun 16 2020 | Duration: 10h:06m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 11616128909 | Bytes Rx: 581181497 | IP Addr: 10.149.232.154 | Public IP: 49.37.200.250 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:29:41 IST Tue Jun 16 2020 | Duration: 10h:06m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 11616128909 | Bytes Rx: 581181497 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156097 | Audit Session ID: 0a95072a261c10005ee8ec6d | Security Group Tag: none | EasyVPN: 0 |Session ID: 156097 | Audit Session ID: 0a95072a261c10005ee8ec6d | Security Group Tag: none | EasyVPN: 0 ||
Username: akshgopi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: GSMC4 | IP Addr: 10.149.248.100 | Public IP: 157.50.103.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:41:21 IST Tue Jun 16 2020 | Duration: 9h:54m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 1202573654 | Bytes Rx: 434503606 | IP Addr: 10.149.248.100 | Public IP: 157.50.103.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:41:21 IST Tue Jun 16 2020 | Duration: 9h:54m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 1202573654 | Bytes Rx: 434503606 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156100 | Audit Session ID: 0a95072a261c40005ee8ef29 | Security Group Tag: none | EasyVPN: 0 |Session ID: 156100 | Audit Session ID: 0a95072a261c40005ee8ef29 | Security Group Tag: none | EasyVPN: 0 ||
Username: visparth | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.124 | Public IP: 103.94.139.224 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 21:50:32 IST Tue Jun 16 2020 | Duration: 9h:45m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 1422664574 | Bytes Rx: 258173167 | IP Addr: 10.149.233.124 | Public IP: 103.94.139.224 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 21:50:32 IST Tue Jun 16 2020 | Duration: 9h:45m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 1422664574 | Bytes Rx: 258173167 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156108 | Audit Session ID: 0a95072a261cc0005ee8f150 | Security Group Tag: none | EasyVPN: 0 |Session ID: 156108 | Audit Session ID: 0a95072a261cc0005ee8f150 | Security Group Tag: none | EasyVPN: 0 ||
Username: nirmala.ghodke | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.168 | Public IP: 223.229.238.48 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:16:35 IST Wed Jun 17 2020 | Duration: 2h:19m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 248410939 | Bytes Rx: 40321466 | IP Addr: 10.149.233.168 | Public IP: 223.229.238.48 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:16:35 IST Wed Jun 17 2020 | Duration: 2h:19m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 248410939 | Bytes Rx: 40321466 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156188 | Audit Session ID: 0a95072a2621c0005ee959db | Security Group Tag: none | EasyVPN: 0 |Session ID: 156188 | Audit Session ID: 0a95072a2621c0005ee959db | Security Group Tag: none | EasyVPN: 0 ||
Username: fazulurr | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.169 | Public IP: 157.50.57.193 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:23:10 IST Wed Jun 17 2020 | Duration: 2h:12m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 142367614 | Bytes Rx: 66771873 | IP Addr: 10.149.233.169 | Public IP: 157.50.57.193 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:23:10 IST Wed Jun 17 2020 | Duration: 2h:12m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 142367614 | Bytes Rx: 66771873 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156190 | Audit Session ID: 0a95072a2621e0005ee95b66 | Security Group Tag: none | EasyVPN: 0 |Session ID: 156190 | Audit Session ID: 0a95072a2621e0005ee95b66 | Security Group Tag: none | EasyVPN: 0 ||
Username: aghodera | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.149 | Public IP: 45.127.107.69 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:08:51 IST Wed Jun 17 2020 | Duration: 1h:26m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 144103057 | Bytes Rx: 67966862 | IP Addr: 10.149.232.149 | Public IP: 45.127.107.69 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:08:51 IST Wed Jun 17 2020 | Duration: 1h:26m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 144103057 | Bytes Rx: 67966862 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156193 | Audit Session ID: 0a95072a262210005ee9661b | Security Group Tag: none | EasyVPN: 0 |Session ID: 156193 | Audit Session ID: 0a95072a262210005ee9661b | Security Group Tag: none | EasyVPN: 0 ||
Username: jjeyapan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.151 | Public IP: 157.50.184.109 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 06:12:10 IST Wed Jun 17 2020 | Duration: 1h:23m:34s | Inactivity:  0h:02m:50s | Bytes Tx: 58020390 | Bytes Rx: 28203838 | IP Addr: 10.149.232.151 | Public IP: 157.50.184.109 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 06:12:10 IST Wed Jun 17 2020 | Duration: 1h:23m:34s | Inactivity:  0h:02m:50s | Bytes Tx: 58020390 | Bytes Rx: 28203838 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156195 | Audit Session ID: 0a95072a262230005ee966e2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 156195 | Audit Session ID: 0a95072a262230005ee966e2 | Security Group Tag: none | EasyVPN: 0 ||
Username: rusmore | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.155 | Public IP: 103.115.200.71 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 06:12:37 IST Wed Jun 17 2020 | Duration: 1h:23m:07s | Inactivity:  0h:00m:39s | Bytes Tx: 64067199 | Bytes Rx: 19082541 | IP Addr: 10.149.232.155 | Public IP: 103.115.200.71 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 06:12:37 IST Wed Jun 17 2020 | Duration: 1h:23m:07s | Inactivity:  0h:00m:39s | Bytes Tx: 64067199 | Bytes Rx: 19082541 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156197 | Audit Session ID: 0a95072a262250005ee966fd | Security Group Tag: none | EasyVPN: 0 |Session ID: 156197 | Audit Session ID: 0a95072a262250005ee966fd | Security Group Tag: none | EasyVPN: 0 ||
Username: PVaratha | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.153 | Public IP: 27.4.118.131 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:13:14 IST Wed Jun 17 2020 | Duration: 1h:22m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 28424872 | Bytes Rx: 8992128 | IP Addr: 10.149.232.153 | Public IP: 27.4.118.131 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:13:14 IST Wed Jun 17 2020 | Duration: 1h:22m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 28424872 | Bytes Rx: 8992128 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156198 | Audit Session ID: 0a95072a262260005ee96722 | Security Group Tag: none | EasyVPN: 0 |Session ID: 156198 | Audit Session ID: 0a95072a262260005ee96722 | Security Group Tag: none | EasyVPN: 0 ||
Username: srrnarra | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.156 | Public IP: 157.44.241.69 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:14:00 IST Wed Jun 17 2020 | Duration: 1h:21m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 19902218 | Bytes Rx: 6522911 | IP Addr: 10.149.232.156 | Public IP: 157.44.241.69 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:14:00 IST Wed Jun 17 2020 | Duration: 1h:21m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 19902218 | Bytes Rx: 6522911 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156199 | Audit Session ID: 0a95072a262270005ee96750 | Security Group Tag: none | EasyVPN: 0 |Session ID: 156199 | Audit Session ID: 0a95072a262270005ee96750 | Security Group Tag: none | EasyVPN: 0 ||
Username: AMakesh | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.157 | Public IP: 103.203.66.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:15:46 IST Wed Jun 17 2020 | Duration: 1h:19m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 5597289 | Bytes Rx: 3542089 | IP Addr: 10.149.232.157 | Public IP: 103.203.66.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:15:46 IST Wed Jun 17 2020 | Duration: 1h:19m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 5597289 | Bytes Rx: 3542089 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156200 | Audit Session ID: 0a95072a262280005ee967ba | Security Group Tag: none | EasyVPN: 0 |Session ID: 156200 | Audit Session ID: 0a95072a262280005ee967ba | Security Group Tag: none | EasyVPN: 0 ||
Username: gpujari | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.158 | Public IP: 27.59.184.190 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 06:17:18 IST Wed Jun 17 2020 | Duration: 1h:18m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 146311651 | Bytes Rx: 36421647 | IP Addr: 10.149.232.158 | Public IP: 27.59.184.190 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 06:17:18 IST Wed Jun 17 2020 | Duration: 1h:18m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 146311651 | Bytes Rx: 36421647 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156202 | Audit Session ID: 0a95072a2622a0005ee96816 | Security Group Tag: none | EasyVPN: 0 |Session ID: 156202 | Audit Session ID: 0a95072a2622a0005ee96816 | Security Group Tag: none | EasyVPN: 0 ||
Username: Rguna | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.159 | Public IP: 122.164.137.245 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:17:28 IST Wed Jun 17 2020 | Duration: 1h:18m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 70795682 | Bytes Rx: 13718258 | IP Addr: 10.149.232.159 | Public IP: 122.164.137.245 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:17:28 IST Wed Jun 17 2020 | Duration: 1h:18m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 70795682 | Bytes Rx: 13718258 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156203 | Audit Session ID: 0a95072a2622b0005ee96820 | Security Group Tag: none | EasyVPN: 0 |Session ID: 156203 | Audit Session ID: 0a95072a2622b0005ee96820 | Security Group Tag: none | EasyVPN: 0 ||
Username: SJShinde | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.150 | Public IP: 103.139.242.254 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:23:39 IST Wed Jun 17 2020 | Duration: 1h:12m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 377399066 | Bytes Rx: 32088426 | IP Addr: 10.149.232.150 | Public IP: 103.139.242.254 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:23:39 IST Wed Jun 17 2020 | Duration: 1h:12m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 377399066 | Bytes Rx: 32088426 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156204 | Audit Session ID: 0a95072a2622c0005ee96993 | Security Group Tag: none | EasyVPN: 0 |Session ID: 156204 | Audit Session ID: 0a95072a2622c0005ee96993 | Security Group Tag: none | EasyVPN: 0 ||
Username: nsawarka | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.160 | Public IP: 183.87.107.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:24:41 IST Wed Jun 17 2020 | Duration: 1h:11m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 392453241 | Bytes Rx: 66319432 | IP Addr: 10.149.232.160 | Public IP: 183.87.107.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:24:41 IST Wed Jun 17 2020 | Duration: 1h:11m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 392453241 | Bytes Rx: 66319432 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156205 | Audit Session ID: 0a95072a2622d0005ee969d1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 156205 | Audit Session ID: 0a95072a2622d0005ee969d1 | Security Group Tag: none | EasyVPN: 0 ||
Username: sumekuma | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.161 | Public IP: 42.110.141.155 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:29:02 IST Wed Jun 17 2020 | Duration: 1h:06m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 34373788 | Bytes Rx: 13079821 | IP Addr: 10.149.232.161 | Public IP: 42.110.141.155 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:29:02 IST Wed Jun 17 2020 | Duration: 1h:06m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 34373788 | Bytes Rx: 13079821 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156206 | Audit Session ID: 0a95072a2622e0005ee96ad6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 156206 | Audit Session ID: 0a95072a2622e0005ee96ad6 | Security Group Tag: none | EasyVPN: 0 ||
Username: nkumaran | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.165 | Public IP: 106.203.38.44 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 06:29:57 IST Wed Jun 17 2020 | Duration: 1h:05m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 124357451 | Bytes Rx: 31805364 | IP Addr: 10.149.232.165 | Public IP: 106.203.38.44 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 06:29:57 IST Wed Jun 17 2020 | Duration: 1h:05m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 124357451 | Bytes Rx: 31805364 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156207 | Audit Session ID: 0a95072a2622f0005ee96b0d | Security Group Tag: none | EasyVPN: 0 |Session ID: 156207 | Audit Session ID: 0a95072a2622f0005ee96b0d | Security Group Tag: none | EasyVPN: 0 ||
Username: AjayTH | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.152 | Public IP: 27.61.50.79 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:31:11 IST Wed Jun 17 2020 | Duration: 1h:04m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 35829231 | Bytes Rx: 18759755 | IP Addr: 10.149.232.152 | Public IP: 27.61.50.79 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:31:11 IST Wed Jun 17 2020 | Duration: 1h:04m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 35829231 | Bytes Rx: 18759755 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156208 | Audit Session ID: 0a95072a262300005ee96b57 | Security Group Tag: none | EasyVPN: 0 |Session ID: 156208 | Audit Session ID: 0a95072a262300005ee96b57 | Security Group Tag: none | EasyVPN: 0 ||
Username: ganeshrv | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.162 | Public IP: 171.76.52.165 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:37:46 IST Wed Jun 17 2020 | Duration: 0h:57m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 129100264 | Bytes Rx: 17514055 | IP Addr: 10.149.232.162 | Public IP: 171.76.52.165 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:37:46 IST Wed Jun 17 2020 | Duration: 0h:57m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 129100264 | Bytes Rx: 17514055 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156209 | Audit Session ID: 0a95072a262310005ee96ce2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 156209 | Audit Session ID: 0a95072a262310005ee96ce2 | Security Group Tag: none | EasyVPN: 0 ||
Username: NSalamra | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.163 | Public IP: 223.238.71.229 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:43:00 IST Wed Jun 17 2020 | Duration: 0h:52m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 225464403 | Bytes Rx: 25310021 | IP Addr: 10.149.232.163 | Public IP: 223.238.71.229 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:43:00 IST Wed Jun 17 2020 | Duration: 0h:52m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 225464403 | Bytes Rx: 25310021 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156210 | Audit Session ID: 0a95072a262320005ee96e1c | Security Group Tag: none | EasyVPN: 0 |Session ID: 156210 | Audit Session ID: 0a95072a262320005ee96e1c | Security Group Tag: none | EasyVPN: 0 ||
