sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: ABMALAVE | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.175 | Public IP: 183.87.54.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:50:33 IST Tue Jun 23 2020 | Duration: 1d 3h:18m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 1648103500 | Bytes Rx: 371886555 | IP Addr: 10.149.232.175 | Public IP: 183.87.54.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:50:33 IST Tue Jun 23 2020 | Duration: 1d 3h:18m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 1648103500 | Bytes Rx: 371886555 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 168585 | Audit Session ID: 0a95072a292890005ef1ad41 | Security Group Tag: none | EasyVPN: 0 |Session ID: 168585 | Audit Session ID: 0a95072a292890005ef1ad41 | Security Group Tag: none | EasyVPN: 0 ||
Username: divykaru | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.62 | Public IP: 171.61.253.161 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:07:06 IST Wed Jun 24 2020 | Duration: 6h:01m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 427161270 | Bytes Rx: 246570498 | IP Addr: 10.149.232.62 | Public IP: 171.61.253.161 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:07:06 IST Wed Jun 24 2020 | Duration: 6h:01m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 427161270 | Bytes Rx: 246570498 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170207 | Audit Session ID: 0a95072a298df0005ef2d872 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170207 | Audit Session ID: 0a95072a298df0005ef2d872 | Security Group Tag: none | EasyVPN: 0 ||
Username: jnagaraj | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.66 | Public IP: 49.207.139.136 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:07:32 IST Wed Jun 24 2020 | Duration: 6h:01m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 185699933 | Bytes Rx: 289002101 | IP Addr: 10.149.232.66 | Public IP: 49.207.139.136 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:07:32 IST Wed Jun 24 2020 | Duration: 6h:01m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 185699933 | Bytes Rx: 289002101 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170213 | Audit Session ID: 0a95072a298e50005ef2d88c | Security Group Tag: none | EasyVPN: 0 |Session ID: 170213 | Audit Session ID: 0a95072a298e50005ef2d88c | Security Group Tag: none | EasyVPN: 0 ||
Username: rajendrm | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.69 | Public IP: 157.50.152.122 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:07:40 IST Wed Jun 24 2020 | Duration: 6h:01m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 237538262 | Bytes Rx: 66902395 | IP Addr: 10.149.232.69 | Public IP: 157.50.152.122 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:07:40 IST Wed Jun 24 2020 | Duration: 6h:01m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 237538262 | Bytes Rx: 66902395 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170215 | Audit Session ID: 0a95072a298e70005ef2d894 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170215 | Audit Session ID: 0a95072a298e70005ef2d894 | Security Group Tag: none | EasyVPN: 0 ||
Username: skottaim | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.67 | Public IP: 223.181.197.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:07:43 IST Wed Jun 24 2020 | Duration: 6h:01m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 433849137 | Bytes Rx: 73632347 | IP Addr: 10.149.232.67 | Public IP: 223.181.197.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:07:43 IST Wed Jun 24 2020 | Duration: 6h:01m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 433849137 | Bytes Rx: 73632347 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170217 | Audit Session ID: 0a95072a298e90005ef2d897 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170217 | Audit Session ID: 0a95072a298e90005ef2d897 | Security Group Tag: none | EasyVPN: 0 ||
Username: vvardhan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.102 | Public IP: 106.208.22.134 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:10:39 IST Wed Jun 24 2020 | Duration: 5h:58m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 446895791 | Bytes Rx: 198820766 | IP Addr: 10.149.233.102 | Public IP: 106.208.22.134 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:10:39 IST Wed Jun 24 2020 | Duration: 5h:58m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 446895791 | Bytes Rx: 198820766 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170220 | Audit Session ID: 0a95072a298ec0005ef2d947 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170220 | Audit Session ID: 0a95072a298ec0005ef2d947 | Security Group Tag: none | EasyVPN: 0 ||
Username: singh.amit | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.126 | Public IP: 106.193.218.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:06 IST Wed Jun 24 2020 | Duration: 5h:57m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 101994319 | Bytes Rx: 48396460 | IP Addr: 10.149.233.126 | Public IP: 106.193.218.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:06 IST Wed Jun 24 2020 | Duration: 5h:57m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 101994319 | Bytes Rx: 48396460 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170224 | Audit Session ID: 0a95072a298f00005ef2d962 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170224 | Audit Session ID: 0a95072a298f00005ef2d962 | Security Group Tag: none | EasyVPN: 0 ||
Username: sanjay.mahadik | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.52 | Public IP: 1.38.148.131 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:26 IST Wed Jun 24 2020 | Duration: 5h:57m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 427882176 | Bytes Rx: 201325791 | IP Addr: 10.149.233.52 | Public IP: 1.38.148.131 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:26 IST Wed Jun 24 2020 | Duration: 5h:57m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 427882176 | Bytes Rx: 201325791 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170226 | Audit Session ID: 0a95072a298f20005ef2d976 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170226 | Audit Session ID: 0a95072a298f20005ef2d976 | Security Group Tag: none | EasyVPN: 0 ||
Username: raja.vr | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.131 | Public IP: 157.50.71.153 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:43 IST Wed Jun 24 2020 | Duration: 5h:57m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 2185663988 | Bytes Rx: 1559166611 | IP Addr: 10.149.233.131 | Public IP: 157.50.71.153 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:43 IST Wed Jun 24 2020 | Duration: 5h:57m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 2185663988 | Bytes Rx: 1559166611 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170229 | Audit Session ID: 0a95072a298f50005ef2d987 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170229 | Audit Session ID: 0a95072a298f50005ef2d987 | Security Group Tag: none | EasyVPN: 0 ||
Username: vwetha | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.133 | Public IP: 60.243.94.141 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:01 IST Wed Jun 24 2020 | Duration: 5h:56m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 287631247 | Bytes Rx: 135309143 | IP Addr: 10.149.233.133 | Public IP: 60.243.94.141 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:01 IST Wed Jun 24 2020 | Duration: 5h:56m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 287631247 | Bytes Rx: 135309143 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170233 | Audit Session ID: 0a95072a298f90005ef2d999 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170233 | Audit Session ID: 0a95072a298f90005ef2d999 | Security Group Tag: none | EasyVPN: 0 ||
Username: priyanka.jogal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.135 | Public IP: 106.193.195.215 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:35 IST Wed Jun 24 2020 | Duration: 5h:56m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 445570779 | Bytes Rx: 210937562 | IP Addr: 10.149.233.135 | Public IP: 106.193.195.215 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:35 IST Wed Jun 24 2020 | Duration: 5h:56m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 445570779 | Bytes Rx: 210937562 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170234 | Audit Session ID: 0a95072a298fa0005ef2d9bb | Security Group Tag: none | EasyVPN: 0 |Session ID: 170234 | Audit Session ID: 0a95072a298fa0005ef2d9bb | Security Group Tag: none | EasyVPN: 0 ||
Username: uvsathya | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: GSMC22 | IP Addr: 10.149.248.108 | Public IP: 49.207.136.24 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:40 IST Wed Jun 24 2020 | Duration: 5h:56m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 795010502 | Bytes Rx: 353541228 | IP Addr: 10.149.248.108 | Public IP: 49.207.136.24 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:40 IST Wed Jun 24 2020 | Duration: 5h:56m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 795010502 | Bytes Rx: 353541228 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170235 | Audit Session ID: 0a95072a298fb0005ef2d9c0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170235 | Audit Session ID: 0a95072a298fb0005ef2d9c0 | Security Group Tag: none | EasyVPN: 0 ||
Username: puja.gaikwad | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.136 | Public IP: 106.193.114.82 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:45 IST Wed Jun 24 2020 | Duration: 5h:56m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 383565039 | Bytes Rx: 98081498 | IP Addr: 10.149.233.136 | Public IP: 106.193.114.82 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:45 IST Wed Jun 24 2020 | Duration: 5h:56m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 383565039 | Bytes Rx: 98081498 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170236 | Audit Session ID: 0a95072a298fc0005ef2d9c5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170236 | Audit Session ID: 0a95072a298fc0005ef2d9c5 | Security Group Tag: none | EasyVPN: 0 ||
Username: srupammi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.137 | Public IP: 175.101.107.81 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:52 IST Wed Jun 24 2020 | Duration: 5h:55m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 733111309 | Bytes Rx: 145526989 | IP Addr: 10.149.233.137 | Public IP: 175.101.107.81 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:52 IST Wed Jun 24 2020 | Duration: 5h:55m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 733111309 | Bytes Rx: 145526989 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170237 | Audit Session ID: 0a95072a298fd0005ef2d9cc | Security Group Tag: none | EasyVPN: 0 |Session ID: 170237 | Audit Session ID: 0a95072a298fd0005ef2d9cc | Security Group Tag: none | EasyVPN: 0 ||
Username: gseenipa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.138 | Public IP: 122.164.27.198 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:00 IST Wed Jun 24 2020 | Duration: 5h:55m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 673903139 | Bytes Rx: 142114184 | IP Addr: 10.149.233.138 | Public IP: 122.164.27.198 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:00 IST Wed Jun 24 2020 | Duration: 5h:55m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 673903139 | Bytes Rx: 142114184 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170238 | Audit Session ID: 0a95072a298fe0005ef2d9d4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170238 | Audit Session ID: 0a95072a298fe0005ef2d9d4 | Security Group Tag: none | EasyVPN: 0 ||
Username: nnagaraj | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.139 | Public IP: 27.62.2.168 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:01 IST Wed Jun 24 2020 | Duration: 5h:55m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 69414027 | Bytes Rx: 45835073 | IP Addr: 10.149.233.139 | Public IP: 27.62.2.168 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:01 IST Wed Jun 24 2020 | Duration: 5h:55m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 69414027 | Bytes Rx: 45835073 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170239 | Audit Session ID: 0a95072a298ff0005ef2d9d5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170239 | Audit Session ID: 0a95072a298ff0005ef2d9d5 | Security Group Tag: none | EasyVPN: 0 ||
Username: arjukuma | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.140 | Public IP: 115.97.21.143 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:08 IST Wed Jun 24 2020 | Duration: 5h:55m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 502214924 | Bytes Rx: 412723281 | IP Addr: 10.149.233.140 | Public IP: 115.97.21.143 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:08 IST Wed Jun 24 2020 | Duration: 5h:55m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 502214924 | Bytes Rx: 412723281 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170240 | Audit Session ID: 0a95072a299000005ef2d9dc | Security Group Tag: none | EasyVPN: 0 |Session ID: 170240 | Audit Session ID: 0a95072a299000005ef2d9dc | Security Group Tag: none | EasyVPN: 0 ||
Username: santosh.shinde | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.141 | Public IP: 106.200.115.91 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:13:09 IST Wed Jun 24 2020 | Duration: 5h:55m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 1021842039 | Bytes Rx: 187673576 | IP Addr: 10.149.233.141 | Public IP: 106.200.115.91 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:13:09 IST Wed Jun 24 2020 | Duration: 5h:55m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 1021842039 | Bytes Rx: 187673576 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170241 | Audit Session ID: 0a95072a299010005ef2d9dd | Security Group Tag: none | EasyVPN: 0 |Session ID: 170241 | Audit Session ID: 0a95072a299010005ef2d9dd | Security Group Tag: none | EasyVPN: 0 ||
Username: stharmar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.237 | Public IP: 106.198.5.139 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:17 IST Wed Jun 24 2020 | Duration: 5h:55m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 1762332467 | Bytes Rx: 456385421 | IP Addr: 10.149.232.237 | Public IP: 106.198.5.139 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:17 IST Wed Jun 24 2020 | Duration: 5h:55m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 1762332467 | Bytes Rx: 456385421 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170242 | Audit Session ID: 0a95072a299020005ef2d9e5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170242 | Audit Session ID: 0a95072a299020005ef2d9e5 | Security Group Tag: none | EasyVPN: 0 ||
Username: jestinch | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.188 | Public IP: 137.97.120.209 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:29 IST Wed Jun 24 2020 | Duration: 5h:55m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 699440619 | Bytes Rx: 185348240 | IP Addr: 10.149.232.188 | Public IP: 137.97.120.209 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:29 IST Wed Jun 24 2020 | Duration: 5h:55m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 699440619 | Bytes Rx: 185348240 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170246 | Audit Session ID: 0a95072a299060005ef2d9f1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170246 | Audit Session ID: 0a95072a299060005ef2d9f1 | Security Group Tag: none | EasyVPN: 0 ||
Username: KRamaS | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.192 | Public IP: 171.49.205.180 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:13:33 IST Wed Jun 24 2020 | Duration: 5h:55m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 629730817 | Bytes Rx: 132713159 | IP Addr: 10.149.232.192 | Public IP: 171.49.205.180 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:13:33 IST Wed Jun 24 2020 | Duration: 5h:55m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 629730817 | Bytes Rx: 132713159 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170247 | Audit Session ID: 0a95072a299070005ef2d9f5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170247 | Audit Session ID: 0a95072a299070005ef2d9f5 | Security Group Tag: none | EasyVPN: 0 ||
