sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: NikSomas | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.171 | Public IP: 182.73.130.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:08:53 IST Thu Jul 2 2020 | Duration: 17d 22h:21m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 2589683128 | Bytes Rx: 2708922585 | IP Addr: 10.150.236.171 | Public IP: 182.73.130.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:08:53 IST Thu Jul 2 2020 | Duration: 17d 22h:21m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 2589683128 | Bytes Rx: 2708922585 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 84317 | Audit Session ID: 0a96cf691495d0005efd64dd | Security Group Tag: none | EasyVPN: 0 |Session ID: 84317 | Audit Session ID: 0a96cf691495d0005efd64dd | Security Group Tag: none | EasyVPN: 0 ||
Username: rponnapa | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.158 | Public IP: 110.225.16.192 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:58:03 IST Mon Jul 20 2020 | Duration: 2h:32m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 54158561 | Bytes Rx: 27392520 | IP Addr: 10.150.236.158 | Public IP: 110.225.16.192 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:58:03 IST Mon Jul 20 2020 | Duration: 2h:32m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 54158561 | Bytes Rx: 27392520 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142243 | Audit Session ID: 0a96cf6922ba30005f14e513 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142243 | Audit Session ID: 0a96cf6922ba30005f14e513 | Security Group Tag: none | EasyVPN: 0 ||
Username: rrahul | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.160 | Public IP: 103.225.191.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:03:29 IST Mon Jul 20 2020 | Duration: 2h:26m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 68120261 | Bytes Rx: 38018136 | IP Addr: 10.150.236.160 | Public IP: 103.225.191.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:03:29 IST Mon Jul 20 2020 | Duration: 2h:26m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 68120261 | Bytes Rx: 38018136 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142247 | Audit Session ID: 0a96cf6922ba70005f14e659 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142247 | Audit Session ID: 0a96cf6922ba70005f14e659 | Security Group Tag: none | EasyVPN: 0 ||
Username: ArchanaP | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.161 | Public IP: 157.47.16.74 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:04:12 IST Mon Jul 20 2020 | Duration: 2h:26m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 277357434 | Bytes Rx: 49933350 | IP Addr: 10.150.236.161 | Public IP: 157.47.16.74 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:04:12 IST Mon Jul 20 2020 | Duration: 2h:26m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 277357434 | Bytes Rx: 49933350 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142248 | Audit Session ID: 0a96cf6922ba80005f14e684 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142248 | Audit Session ID: 0a96cf6922ba80005f14e684 | Security Group Tag: none | EasyVPN: 0 ||
Username: atulmat | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.162 | Public IP: 103.221.72.116 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:07:35 IST Mon Jul 20 2020 | Duration: 2h:22m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 482671883 | Bytes Rx: 28774107 | IP Addr: 10.150.236.162 | Public IP: 103.221.72.116 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:07:35 IST Mon Jul 20 2020 | Duration: 2h:22m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 482671883 | Bytes Rx: 28774107 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142250 | Audit Session ID: 0a96cf6922baa0005f14e74f | Security Group Tag: none | EasyVPN: 0 |Session ID: 142250 | Audit Session ID: 0a96cf6922baa0005f14e74f | Security Group Tag: none | EasyVPN: 0 ||
Username: MahPatil | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.197 | Public IP: 103.121.153.34 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:08:38 IST Mon Jul 20 2020 | Duration: 2h:21m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 71784130 | Bytes Rx: 53493360 | IP Addr: 10.150.237.197 | Public IP: 103.121.153.34 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:08:38 IST Mon Jul 20 2020 | Duration: 2h:21m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 71784130 | Bytes Rx: 53493360 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142252 | Audit Session ID: 0a96cf6922bac0005f14e78e | Security Group Tag: none | EasyVPN: 0 |Session ID: 142252 | Audit Session ID: 0a96cf6922bac0005f14e78e | Security Group Tag: none | EasyVPN: 0 ||
Username: karparde | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.223 | Public IP: 157.33.161.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:15:52 IST Mon Jul 20 2020 | Duration: 2h:14m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 152093755 | Bytes Rx: 45681287 | IP Addr: 10.150.237.223 | Public IP: 157.33.161.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:15:52 IST Mon Jul 20 2020 | Duration: 2h:14m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 152093755 | Bytes Rx: 45681287 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142256 | Audit Session ID: 0a96cf6922bb00005f14e940 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142256 | Audit Session ID: 0a96cf6922bb00005f14e940 | Security Group Tag: none | EasyVPN: 0 ||
Username: SuhasJag | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.224 | Public IP: 103.210.200.26 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:16:26 IST Mon Jul 20 2020 | Duration: 2h:13m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 163151540 | Bytes Rx: 37890966 | IP Addr: 10.150.237.224 | Public IP: 103.210.200.26 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:16:26 IST Mon Jul 20 2020 | Duration: 2h:13m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 163151540 | Bytes Rx: 37890966 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142257 | Audit Session ID: 0a96cf6922bb10005f14e962 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142257 | Audit Session ID: 0a96cf6922bb10005f14e962 | Security Group Tag: none | EasyVPN: 0 ||
Username: AjaySane | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.229 | Public IP: 106.210.172.151 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:22:19 IST Mon Jul 20 2020 | Duration: 2h:07m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 177410933 | Bytes Rx: 50788283 | IP Addr: 10.150.237.229 | Public IP: 106.210.172.151 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:22:19 IST Mon Jul 20 2020 | Duration: 2h:07m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 177410933 | Bytes Rx: 50788283 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142262 | Audit Session ID: 0a96cf6922bb60005f14eac3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142262 | Audit Session ID: 0a96cf6922bb60005f14eac3 | Security Group Tag: none | EasyVPN: 0 ||
Username: DiSankhe | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC71 | IP Addr: 10.150.245.49 | Public IP: 103.29.116.8 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:26:21 IST Mon Jul 20 2020 | Duration: 2h:03m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 88400947 | Bytes Rx: 12867053 | IP Addr: 10.150.245.49 | Public IP: 103.29.116.8 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:26:21 IST Mon Jul 20 2020 | Duration: 2h:03m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 88400947 | Bytes Rx: 12867053 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142265 | Audit Session ID: 0a96cf6922bb90005f14ebb5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142265 | Audit Session ID: 0a96cf6922bb90005f14ebb5 | Security Group Tag: none | EasyVPN: 0 ||
Username: MaThange | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.22 | Public IP: 49.35.223.79 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:41:06 IST Mon Jul 20 2020 | Duration: 1h:49m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 210392387 | Bytes Rx: 51721876 | IP Addr: 10.150.236.22 | Public IP: 49.35.223.79 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:41:06 IST Mon Jul 20 2020 | Duration: 1h:49m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 210392387 | Bytes Rx: 51721876 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142274 | Audit Session ID: 0a96cf6922bc20005f14ef2a | Security Group Tag: none | EasyVPN: 0 |Session ID: 142274 | Audit Session ID: 0a96cf6922bc20005f14ef2a | Security Group Tag: none | EasyVPN: 0 ||
Username: Pareshnath.swain | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.21 | Public IP: 202.65.138.98 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:41:51 IST Mon Jul 20 2020 | Duration: 1h:48m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 362778558 | Bytes Rx: 32811890 | IP Addr: 10.150.236.21 | Public IP: 202.65.138.98 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:41:51 IST Mon Jul 20 2020 | Duration: 1h:48m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 362778558 | Bytes Rx: 32811890 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142275 | Audit Session ID: 0a96cf6922bc30005f14ef57 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142275 | Audit Session ID: 0a96cf6922bc30005f14ef57 | Security Group Tag: none | EasyVPN: 0 ||
Username: pkasle | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.23 | Public IP: 106.210.233.145 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:42:09 IST Mon Jul 20 2020 | Duration: 1h:48m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 94416866 | Bytes Rx: 24975677 | IP Addr: 10.150.236.23 | Public IP: 106.210.233.145 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:42:09 IST Mon Jul 20 2020 | Duration: 1h:48m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 94416866 | Bytes Rx: 24975677 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142276 | Audit Session ID: 0a96cf6922bc40005f14ef69 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142276 | Audit Session ID: 0a96cf6922bc40005f14ef69 | Security Group Tag: none | EasyVPN: 0 ||
Username: KKhair | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.156 | Public IP: 103.59.189.2 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:43:45 IST Mon Jul 20 2020 | Duration: 1h:46m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 427595033 | Bytes Rx: 57888440 | IP Addr: 10.150.236.156 | Public IP: 103.59.189.2 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:43:45 IST Mon Jul 20 2020 | Duration: 1h:46m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 427595033 | Bytes Rx: 57888440 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142278 | Audit Session ID: 0a96cf6922bc60005f14efc9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142278 | Audit Session ID: 0a96cf6922bc60005f14efc9 | Security Group Tag: none | EasyVPN: 0 ||
Username: ilyas.mohammed | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.163 | Public IP: 106.210.136.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:44:42 IST Mon Jul 20 2020 | Duration: 1h:45m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 61232271 | Bytes Rx: 35273512 | IP Addr: 10.150.236.163 | Public IP: 106.210.136.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:44:42 IST Mon Jul 20 2020 | Duration: 1h:45m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 61232271 | Bytes Rx: 35273512 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142279 | Audit Session ID: 0a96cf6922bc70005f14f002 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142279 | Audit Session ID: 0a96cf6922bc70005f14f002 | Security Group Tag: none | EasyVPN: 0 ||
Username: nghumatk | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.164 | Public IP: 103.249.241.144 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:44:50 IST Mon Jul 20 2020 | Duration: 1h:45m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 288632614 | Bytes Rx: 31027889 | IP Addr: 10.150.236.164 | Public IP: 103.249.241.144 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:44:50 IST Mon Jul 20 2020 | Duration: 1h:45m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 288632614 | Bytes Rx: 31027889 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142280 | Audit Session ID: 0a96cf6922bc80005f14f00a | Security Group Tag: none | EasyVPN: 0 |Session ID: 142280 | Audit Session ID: 0a96cf6922bc80005f14f00a | Security Group Tag: none | EasyVPN: 0 ||
Username: vaideshp | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.166 | Public IP: 49.35.223.229 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:44:56 IST Mon Jul 20 2020 | Duration: 1h:45m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 69677461 | Bytes Rx: 20955220 | IP Addr: 10.150.236.166 | Public IP: 49.35.223.229 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:44:56 IST Mon Jul 20 2020 | Duration: 1h:45m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 69677461 | Bytes Rx: 20955220 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142281 | Audit Session ID: 0a96cf6922bc90005f14f010 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142281 | Audit Session ID: 0a96cf6922bc90005f14f010 | Security Group Tag: none | EasyVPN: 0 ||
Username: AtulP | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.167 | Public IP: 171.76.150.222 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:45:33 IST Mon Jul 20 2020 | Duration: 1h:44m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 793471900 | Bytes Rx: 59700696 | IP Addr: 10.150.236.167 | Public IP: 171.76.150.222 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:45:33 IST Mon Jul 20 2020 | Duration: 1h:44m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 793471900 | Bytes Rx: 59700696 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142282 | Audit Session ID: 0a96cf6922bca0005f14f035 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142282 | Audit Session ID: 0a96cf6922bca0005f14f035 | Security Group Tag: none | EasyVPN: 0 ||
Username: PranPati | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC8 | IP Addr: 10.150.245.17 | Public IP: 150.107.182.110 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:45:45 IST Mon Jul 20 2020 | Duration: 1h:44m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 35981814 | Bytes Rx: 48735767 | IP Addr: 10.150.245.17 | Public IP: 150.107.182.110 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:45:45 IST Mon Jul 20 2020 | Duration: 1h:44m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 35981814 | Bytes Rx: 48735767 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142284 | Audit Session ID: 0a96cf6922bcc0005f14f041 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142284 | Audit Session ID: 0a96cf6922bcc0005f14f041 | Security Group Tag: none | EasyVPN: 0 ||
Username: varsnara | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.168 | Public IP: 60.243.108.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:45:46 IST Mon Jul 20 2020 | Duration: 1h:44m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 671430658 | Bytes Rx: 71801565 | IP Addr: 10.150.236.168 | Public IP: 60.243.108.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:45:46 IST Mon Jul 20 2020 | Duration: 1h:44m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 671430658 | Bytes Rx: 71801565 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142285 | Audit Session ID: 0a96cf6922bcd0005f14f042 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142285 | Audit Session ID: 0a96cf6922bcd0005f14f042 | Security Group Tag: none | EasyVPN: 0 ||
