sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: sanjay.kumar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.224 | Public IP: 103.241.226.57 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:11:43 IST Thu Jun 18 2020 | Duration: 3d 1h:20m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 1838992419 | Bytes Rx: 739952502 | IP Addr: 10.149.235.224 | Public IP: 103.241.226.57 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:11:43 IST Thu Jun 18 2020 | Duration: 3d 1h:20m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 1838992419 | Bytes Rx: 739952502 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 177298 | Audit Session ID: 0a95072b2b4920005eeb0ca7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 177298 | Audit Session ID: 0a95072b2b4920005eeb0ca7 | Security Group Tag: none | EasyVPN: 0 ||
Username: Barajend | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.60 | Public IP: 61.0.125.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:21:35 IST Sun Jun 21 2020 | Duration: 6h:10m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 2139565805 | Bytes Rx: 200690962 | IP Addr: 10.149.235.60 | Public IP: 61.0.125.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:21:35 IST Sun Jun 21 2020 | Duration: 6h:10m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 2139565805 | Bytes Rx: 200690962 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182476 | Audit Session ID: 0a95072b2c8cc0005eeebd27 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182476 | Audit Session ID: 0a95072b2c8cc0005eeebd27 | Security Group Tag: none | EasyVPN: 0 ||
Username: srrnarra | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.113 | Public IP: 157.47.103.149 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:40:29 IST Sun Jun 21 2020 | Duration: 5h:51m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 26471905 | Bytes Rx: 10486499 | IP Addr: 10.149.235.113 | Public IP: 157.47.103.149 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:40:29 IST Sun Jun 21 2020 | Duration: 5h:51m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 26471905 | Bytes Rx: 10486499 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182482 | Audit Session ID: 0a95072b2c8d20005eeec195 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182482 | Audit Session ID: 0a95072b2c8d20005eeec195 | Security Group Tag: none | EasyVPN: 0 ||
Username: SHASHETH | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.103 | Public IP: 103.252.5.115 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:15:18 IST Sun Jun 21 2020 | Duration: 5h:16m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 503012459 | Bytes Rx: 123629080 | IP Addr: 10.149.235.103 | Public IP: 103.252.5.115 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:15:18 IST Sun Jun 21 2020 | Duration: 5h:16m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 503012459 | Bytes Rx: 123629080 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182495 | Audit Session ID: 0a95072b2c8df0005eeec9be | Security Group Tag: none | EasyVPN: 0 |Session ID: 182495 | Audit Session ID: 0a95072b2c8df0005eeec9be | Security Group Tag: none | EasyVPN: 0 ||
Username: r.ravikumar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.72 | Public IP: 106.220.68.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:48:05 IST Sun Jun 21 2020 | Duration: 4h:43m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 1059703413 | Bytes Rx: 315305034 | IP Addr: 10.149.235.72 | Public IP: 106.220.68.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:48:05 IST Sun Jun 21 2020 | Duration: 4h:43m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 1059703413 | Bytes Rx: 315305034 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182512 | Audit Session ID: 0a95072b2c8f00005eeed16d | Security Group Tag: none | EasyVPN: 0 |Session ID: 182512 | Audit Session ID: 0a95072b2c8f00005eeed16d | Security Group Tag: none | EasyVPN: 0 ||
Username: JAravint | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.107 | Public IP: 36.255.87.199 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:57:35 IST Sun Jun 21 2020 | Duration: 4h:34m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 514266697 | Bytes Rx: 63334405 | IP Addr: 10.149.235.107 | Public IP: 36.255.87.199 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:57:35 IST Sun Jun 21 2020 | Duration: 4h:34m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 514266697 | Bytes Rx: 63334405 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182519 | Audit Session ID: 0a95072b2c8f70005eeed3a7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182519 | Audit Session ID: 0a95072b2c8f70005eeed3a7 | Security Group Tag: none | EasyVPN: 0 ||
Username: kmallapp | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.116 | Public IP: 125.99.241.63 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:06:07 IST Sun Jun 21 2020 | Duration: 4h:25m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 275547401 | Bytes Rx: 42569204 | IP Addr: 10.149.235.116 | Public IP: 125.99.241.63 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:06:07 IST Sun Jun 21 2020 | Duration: 4h:25m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 275547401 | Bytes Rx: 42569204 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182526 | Audit Session ID: 0a95072b2c8fe0005eeed5a7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182526 | Audit Session ID: 0a95072b2c8fe0005eeed5a7 | Security Group Tag: none | EasyVPN: 0 ||
Username: sudhakup | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.118 | Public IP: 115.97.46.39 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:06:46 IST Sun Jun 21 2020 | Duration: 4h:25m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 70742177 | Bytes Rx: 13505228 | IP Addr: 10.149.235.118 | Public IP: 115.97.46.39 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:06:46 IST Sun Jun 21 2020 | Duration: 4h:25m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 70742177 | Bytes Rx: 13505228 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182528 | Audit Session ID: 0a95072b2c9000005eeed5ce | Security Group Tag: none | EasyVPN: 0 |Session ID: 182528 | Audit Session ID: 0a95072b2c9000005eeed5ce | Security Group Tag: none | EasyVPN: 0 ||
Username: srekhate | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.119 | Public IP: 171.51.246.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:07:20 IST Sun Jun 21 2020 | Duration: 4h:24m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 401462950 | Bytes Rx: 95719772 | IP Addr: 10.149.235.119 | Public IP: 171.51.246.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:07:20 IST Sun Jun 21 2020 | Duration: 4h:24m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 401462950 | Bytes Rx: 95719772 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182530 | Audit Session ID: 0a95072b2c9020005eeed5f0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182530 | Audit Session ID: 0a95072b2c9020005eeed5f0 | Security Group Tag: none | EasyVPN: 0 ||
Username: TGanguly | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.101 | Public IP: 223.176.41.68 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:07:33 IST Sun Jun 21 2020 | Duration: 4h:24m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 153985819 | Bytes Rx: 96521404 | IP Addr: 10.149.235.101 | Public IP: 223.176.41.68 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:07:33 IST Sun Jun 21 2020 | Duration: 4h:24m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 153985819 | Bytes Rx: 96521404 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182531 | Audit Session ID: 0a95072b2c9030005eeed5fd | Security Group Tag: none | EasyVPN: 0 |Session ID: 182531 | Audit Session ID: 0a95072b2c9030005eeed5fd | Security Group Tag: none | EasyVPN: 0 ||
Username: nittoge | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.110 | Public IP: 106.193.210.84 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:09:18 IST Sun Jun 21 2020 | Duration: 4h:22m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 139988368 | Bytes Rx: 67179834 | IP Addr: 10.149.235.110 | Public IP: 106.193.210.84 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:09:18 IST Sun Jun 21 2020 | Duration: 4h:22m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 139988368 | Bytes Rx: 67179834 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182534 | Audit Session ID: 0a95072b2c9060005eeed666 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182534 | Audit Session ID: 0a95072b2c9060005eeed666 | Security Group Tag: none | EasyVPN: 0 ||
Username: vishalp | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.128 | Public IP: 157.33.166.78 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:17:38 IST Sun Jun 21 2020 | Duration: 4h:14m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 222206819 | Bytes Rx: 89041166 | IP Addr: 10.149.235.128 | Public IP: 157.33.166.78 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:17:38 IST Sun Jun 21 2020 | Duration: 4h:14m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 222206819 | Bytes Rx: 89041166 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182545 | Audit Session ID: 0a95072b2c9110005eeed85a | Security Group Tag: none | EasyVPN: 0 |Session ID: 182545 | Audit Session ID: 0a95072b2c9110005eeed85a | Security Group Tag: none | EasyVPN: 0 ||
Username: pasenthi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: GSMC16 | IP Addr: 10.149.248.230 | Public IP: 117.206.75.220 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:22:33 IST Sun Jun 21 2020 | Duration: 4h:09m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 955143092 | Bytes Rx: 191538545 | IP Addr: 10.149.248.230 | Public IP: 117.206.75.220 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:22:33 IST Sun Jun 21 2020 | Duration: 4h:09m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 955143092 | Bytes Rx: 191538545 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182546 | Audit Session ID: 0a95072b2c9120005eeed981 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182546 | Audit Session ID: 0a95072b2c9120005eeed981 | Security Group Tag: none | EasyVPN: 0 ||
Username: pourkank | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.108 | Public IP: 106.193.234.212 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:34:13 IST Sun Jun 21 2020 | Duration: 3h:57m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 68712812 | Bytes Rx: 31251350 | IP Addr: 10.149.235.108 | Public IP: 106.193.234.212 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:34:13 IST Sun Jun 21 2020 | Duration: 3h:57m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 68712812 | Bytes Rx: 31251350 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182552 | Audit Session ID: 0a95072b2c9180005eeedc3d | Security Group Tag: none | EasyVPN: 0 |Session ID: 182552 | Audit Session ID: 0a95072b2c9180005eeedc3d | Security Group Tag: none | EasyVPN: 0 ||
Username: jestinch | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.120 | Public IP: 137.97.141.156 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:34:16 IST Sun Jun 21 2020 | Duration: 3h:57m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 429968226 | Bytes Rx: 87662663 | IP Addr: 10.149.235.120 | Public IP: 137.97.141.156 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:34:16 IST Sun Jun 21 2020 | Duration: 3h:57m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 429968226 | Bytes Rx: 87662663 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182553 | Audit Session ID: 0a95072b2c9190005eeedc40 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182553 | Audit Session ID: 0a95072b2c9190005eeedc40 | Security Group Tag: none | EasyVPN: 0 ||
Username: yamunat | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.100 | Public IP: 223.228.172.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:37:46 IST Sun Jun 21 2020 | Duration: 3h:54m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 1259995009 | Bytes Rx: 96890587 | IP Addr: 10.149.235.100 | Public IP: 223.228.172.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:37:46 IST Sun Jun 21 2020 | Duration: 3h:54m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 1259995009 | Bytes Rx: 96890587 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182554 | Audit Session ID: 0a95072b2c91a0005eeedd12 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182554 | Audit Session ID: 0a95072b2c91a0005eeedd12 | Security Group Tag: none | EasyVPN: 0 ||
Username: mohamed.yaseen | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.74 | Public IP: 49.207.129.123 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:58 IST Sun Jun 21 2020 | Duration: 3h:35m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 18120352 | Bytes Rx: 13405101 | IP Addr: 10.149.235.74 | Public IP: 49.207.129.123 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:58 IST Sun Jun 21 2020 | Duration: 3h:35m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 18120352 | Bytes Rx: 13405101 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182558 | Audit Session ID: 0a95072b2c91e0005eeee192 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182558 | Audit Session ID: 0a95072b2c91e0005eeee192 | Security Group Tag: none | EasyVPN: 0 ||
Username: KishoreT | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.127 | Public IP: 103.217.239.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:05:40 IST Sun Jun 21 2020 | Duration: 3h:26m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 262008139 | Bytes Rx: 28242916 | IP Addr: 10.149.235.127 | Public IP: 103.217.239.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:05:40 IST Sun Jun 21 2020 | Duration: 3h:26m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 262008139 | Bytes Rx: 28242916 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182560 | Audit Session ID: 0a95072b2c9200005eeee39c | Security Group Tag: none | EasyVPN: 0 |Session ID: 182560 | Audit Session ID: 0a95072b2c9200005eeee39c | Security Group Tag: none | EasyVPN: 0 ||
Username: MBagwan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.96 | Public IP: 103.195.83.123 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:05:46 IST Sun Jun 21 2020 | Duration: 3h:26m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 263979374 | Bytes Rx: 42112138 | IP Addr: 10.149.235.96 | Public IP: 103.195.83.123 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:05:46 IST Sun Jun 21 2020 | Duration: 3h:26m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 263979374 | Bytes Rx: 42112138 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182561 | Audit Session ID: 0a95072b2c9210005eeee3a2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182561 | Audit Session ID: 0a95072b2c9210005eeee3a2 | Security Group Tag: none | EasyVPN: 0 ||
Username: unnikms | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.71 | Public IP: 137.97.173.95 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:07:11 IST Sun Jun 21 2020 | Duration: 3h:24m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 143332632 | Bytes Rx: 57343680 | IP Addr: 10.149.235.71 | Public IP: 137.97.173.95 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:07:11 IST Sun Jun 21 2020 | Duration: 3h:24m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 143332632 | Bytes Rx: 57343680 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182564 | Audit Session ID: 0a95072b2c9240005eeee3f7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182564 | Audit Session ID: 0a95072b2c9240005eeee3f7 | Security Group Tag: none | EasyVPN: 0 ||
