sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: rsingams | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.173 | Public IP: 192.140.152.242 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 18:34:05 IST Fri Jun 19 2020 | Duration: 3d 11h:26m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 537994818 | Bytes Rx: 552950577 | IP Addr: 10.149.234.173 | Public IP: 192.140.152.242 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 18:34:05 IST Fri Jun 19 2020 | Duration: 3d 11h:26m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 537994818 | Bytes Rx: 552950577 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 180942 | Audit Session ID: 0a95072b2c2ce0005eecb7c5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 180942 | Audit Session ID: 0a95072b2c2ce0005eecb7c5 | Security Group Tag: none | EasyVPN: 0 ||
Username: abonda | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.102 | Public IP: 117.193.228.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 19:59:21 IST Mon Jun 22 2020 | Duration: 10h:00m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 392032776 | Bytes Rx: 223658976 | IP Addr: 10.149.235.102 | Public IP: 117.193.228.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 19:59:21 IST Mon Jun 22 2020 | Duration: 10h:00m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 392032776 | Bytes Rx: 223658976 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 185682 | Audit Session ID: 0a95072b2d5520005ef0c041 | Security Group Tag: none | EasyVPN: 0 |Session ID: 185682 | Audit Session ID: 0a95072b2d5520005ef0c041 | Security Group Tag: none | EasyVPN: 0 ||
Username: SuJakate | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.65 | Public IP: 59.94.251.199 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:42:59 IST Mon Jun 22 2020 | Duration: 9h:17m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 329025473 | Bytes Rx: 154509604 | IP Addr: 10.149.235.65 | Public IP: 59.94.251.199 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:42:59 IST Mon Jun 22 2020 | Duration: 9h:17m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 329025473 | Bytes Rx: 154509604 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 185738 | Audit Session ID: 0a95072b2d58a0005ef0ca7b | Security Group Tag: none | EasyVPN: 0 |Session ID: 185738 | Audit Session ID: 0a95072b2d58a0005ef0ca7b | Security Group Tag: none | EasyVPN: 0 ||
Username: patsande | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.25 | Public IP: 42.107.80.27 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:54:28 IST Mon Jun 22 2020 | Duration: 9h:05m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 599209378 | Bytes Rx: 234901540 | IP Addr: 10.149.234.25 | Public IP: 42.107.80.27 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:54:28 IST Mon Jun 22 2020 | Duration: 9h:05m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 599209378 | Bytes Rx: 234901540 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 185743 | Audit Session ID: 0a95072b2d58f0005ef0cd2c | Security Group Tag: none | EasyVPN: 0 |Session ID: 185743 | Audit Session ID: 0a95072b2d58f0005ef0cd2c | Security Group Tag: none | EasyVPN: 0 ||
Username: ShubRaut | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.235.93 | Public IP: 42.107.88.10 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:12:29 IST Mon Jun 22 2020 | Duration: 8h:47m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 514190825 | Bytes Rx: 234556877 | IP Addr: 10.149.235.93 | Public IP: 42.107.88.10 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:12:29 IST Mon Jun 22 2020 | Duration: 8h:47m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 514190825 | Bytes Rx: 234556877 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 185775 | Audit Session ID: 0a95072b2d5af0005ef0d165 | Security Group Tag: none | EasyVPN: 0 |Session ID: 185775 | Audit Session ID: 0a95072b2d5af0005ef0d165 | Security Group Tag: none | EasyVPN: 0 ||
Username: vensunda | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.132 | Public IP: 49.37.207.29 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256 | Login Time: 21:13:29 IST Mon Jun 22 2020 | Duration: 8h:46m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 449871316 | Bytes Rx: 209238608 | IP Addr: 10.149.235.132 | Public IP: 49.37.207.29 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256 | Login Time: 21:13:29 IST Mon Jun 22 2020 | Duration: 8h:46m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 449871316 | Bytes Rx: 209238608 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 185779 | Audit Session ID: 0a95072b2d5b30005ef0d1a1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 185779 | Audit Session ID: 0a95072b2d5b30005ef0d1a1 | Security Group Tag: none | EasyVPN: 0 ||
Username: partvija | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.79 | Public IP: 106.208.136.62 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:54:53 IST Mon Jun 22 2020 | Duration: 8h:05m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 274085849 | Bytes Rx: 32454678 | IP Addr: 10.149.235.79 | Public IP: 106.208.136.62 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:54:53 IST Mon Jun 22 2020 | Duration: 8h:05m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 274085849 | Bytes Rx: 32454678 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 185825 | Audit Session ID: 0a95072b2d5e10005ef0db55 | Security Group Tag: none | EasyVPN: 0 |Session ID: 185825 | Audit Session ID: 0a95072b2d5e10005ef0db55 | Security Group Tag: none | EasyVPN: 0 ||
Username: lnarayan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: GSMC13 | IP Addr: 10.149.248.227 | Public IP: 157.50.116.198 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:04:09 IST Mon Jun 22 2020 | Duration: 7h:56m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 2895614983 | Bytes Rx: 1365559949 | IP Addr: 10.149.248.227 | Public IP: 157.50.116.198 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:04:09 IST Mon Jun 22 2020 | Duration: 7h:56m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 2895614983 | Bytes Rx: 1365559949 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 185839 | Audit Session ID: 0a95072b2d5ef0005ef0dd81 | Security Group Tag: none | EasyVPN: 0 |Session ID: 185839 | Audit Session ID: 0a95072b2d5ef0005ef0dd81 | Security Group Tag: none | EasyVPN: 0 ||
Username: cprabu | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.107 | Public IP: 106.201.153.253 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:06:15 IST Mon Jun 22 2020 | Duration: 7h:53m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 3150255191 | Bytes Rx: 263952883 | IP Addr: 10.149.234.107 | Public IP: 106.201.153.253 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:06:15 IST Mon Jun 22 2020 | Duration: 7h:53m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 3150255191 | Bytes Rx: 263952883 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 185842 | Audit Session ID: 0a95072b2d5f20005ef0ddff | Security Group Tag: none | EasyVPN: 0 |Session ID: 185842 | Audit Session ID: 0a95072b2d5f20005ef0ddff | Security Group Tag: none | EasyVPN: 0 ||
Username: fazulurr | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.88 | Public IP: 117.249.160.97 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:31:55 IST Mon Jun 22 2020 | Duration: 7h:28m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 807066188 | Bytes Rx: 463427331 | IP Addr: 10.149.234.88 | Public IP: 117.249.160.97 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:31:55 IST Mon Jun 22 2020 | Duration: 7h:28m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 807066188 | Bytes Rx: 463427331 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 185868 | Audit Session ID: 0a95072b2d60c0005ef0e403 | Security Group Tag: none | EasyVPN: 0 |Session ID: 185868 | Audit Session ID: 0a95072b2d60c0005ef0e403 | Security Group Tag: none | EasyVPN: 0 ||
Username: prpawask | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.238 | Public IP: 157.33.168.164 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:48:00 IST Mon Jun 22 2020 | Duration: 7h:12m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 2434137583 | Bytes Rx: 126581895 | IP Addr: 10.149.234.238 | Public IP: 157.33.168.164 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:48:00 IST Mon Jun 22 2020 | Duration: 7h:12m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 2434137583 | Bytes Rx: 126581895 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 185881 | Audit Session ID: 0a95072b2d6190005ef0e7c8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 185881 | Audit Session ID: 0a95072b2d6190005ef0e7c8 | Security Group Tag: none | EasyVPN: 0 ||
Username: shimjus | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.9 | Public IP: 137.97.183.137 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:51:33 IST Mon Jun 22 2020 | Duration: 7h:08m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 244228419 | Bytes Rx: 90685982 | IP Addr: 10.149.234.9 | Public IP: 137.97.183.137 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:51:33 IST Mon Jun 22 2020 | Duration: 7h:08m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 244228419 | Bytes Rx: 90685982 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 185893 | Audit Session ID: 0a95072b2d6250005ef0e89d | Security Group Tag: none | EasyVPN: 0 |Session ID: 185893 | Audit Session ID: 0a95072b2d6250005ef0e89d | Security Group Tag: none | EasyVPN: 0 ||
Username: stajave | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.137 | Public IP: 106.210.138.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 23:37:04 IST Mon Jun 22 2020 | Duration: 6h:23m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 235341444 | Bytes Rx: 126448579 | IP Addr: 10.149.235.137 | Public IP: 106.210.138.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 23:37:04 IST Mon Jun 22 2020 | Duration: 6h:23m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 235341444 | Bytes Rx: 126448579 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 185926 | Audit Session ID: 0a95072b2d6460005ef0f348 | Security Group Tag: none | EasyVPN: 0 |Session ID: 185926 | Audit Session ID: 0a95072b2d6460005ef0f348 | Security Group Tag: none | EasyVPN: 0 ||
Username: chrisang | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.38 | Public IP: 60.243.91.6 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 00:19:46 IST Tue Jun 23 2020 | Duration: 5h:40m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 49112310 | Bytes Rx: 22275440 | IP Addr: 10.149.235.38 | Public IP: 60.243.91.6 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 00:19:46 IST Tue Jun 23 2020 | Duration: 5h:40m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 49112310 | Bytes Rx: 22275440 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 185940 | Audit Session ID: 0a95072b2d6540005ef0fd4a | Security Group Tag: none | EasyVPN: 0 |Session ID: 185940 | Audit Session ID: 0a95072b2d6540005ef0fd4a | Security Group Tag: none | EasyVPN: 0 ||
Username: slourdhu | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.96 | Public IP: 112.133.236.106 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 01:26:36 IST Tue Jun 23 2020 | Duration: 4h:33m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 890272206 | Bytes Rx: 101512290 | IP Addr: 10.149.234.96 | Public IP: 112.133.236.106 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 01:26:36 IST Tue Jun 23 2020 | Duration: 4h:33m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 890272206 | Bytes Rx: 101512290 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 185954 | Audit Session ID: 0a95072b2d6620005ef10cf4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 185954 | Audit Session ID: 0a95072b2d6620005ef10cf4 | Security Group Tag: none | EasyVPN: 0 ||
Username: udayasri | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.97 | Public IP: 27.5.225.153 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 01:27:00 IST Tue Jun 23 2020 | Duration: 4h:33m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 1001171727 | Bytes Rx: 197838996 | IP Addr: 10.149.234.97 | Public IP: 27.5.225.153 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 01:27:00 IST Tue Jun 23 2020 | Duration: 4h:33m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 1001171727 | Bytes Rx: 197838996 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 185955 | Audit Session ID: 0a95072b2d6630005ef10d0c | Security Group Tag: none | EasyVPN: 0 |Session ID: 185955 | Audit Session ID: 0a95072b2d6630005ef10d0c | Security Group Tag: none | EasyVPN: 0 ||
Username: kpardesh | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.247 | Public IP: 106.77.113.36 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:36:30 IST Tue Jun 23 2020 | Duration: 2h:23m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 1397209475 | Bytes Rx: 47705898 | IP Addr: 10.149.235.247 | Public IP: 106.77.113.36 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:36:30 IST Tue Jun 23 2020 | Duration: 2h:23m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 1397209475 | Bytes Rx: 47705898 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 185974 | Audit Session ID: 0a95072b2d6760005ef12b66 | Security Group Tag: none | EasyVPN: 0 |Session ID: 185974 | Audit Session ID: 0a95072b2d6760005ef12b66 | Security Group Tag: none | EasyVPN: 0 ||
Username: Navselva | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.248 | Public IP: 27.7.76.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:57:31 IST Tue Jun 23 2020 | Duration: 2h:02m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 74533812 | Bytes Rx: 24988237 | IP Addr: 10.149.235.248 | Public IP: 27.7.76.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:57:31 IST Tue Jun 23 2020 | Duration: 2h:02m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 74533812 | Bytes Rx: 24988237 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 185976 | Audit Session ID: 0a95072b2d6780005ef13053 | Security Group Tag: none | EasyVPN: 0 |Session ID: 185976 | Audit Session ID: 0a95072b2d6780005ef13053 | Security Group Tag: none | EasyVPN: 0 ||
Username: dessures | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.23 | Public IP: 157.48.220.160 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:13:33 IST Tue Jun 23 2020 | Duration: 1h:46m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 54161265 | Bytes Rx: 175299072 | IP Addr: 10.149.234.23 | Public IP: 157.48.220.160 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:13:33 IST Tue Jun 23 2020 | Duration: 1h:46m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 54161265 | Bytes Rx: 175299072 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 185979 | Audit Session ID: 0a95072b2d67b0005ef13415 | Security Group Tag: none | EasyVPN: 0 |Session ID: 185979 | Audit Session ID: 0a95072b2d67b0005ef13415 | Security Group Tag: none | EasyVPN: 0 ||
Username: GVinchur | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.196 | Public IP: 27.57.200.197 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:03:43 IST Tue Jun 23 2020 | Duration: 0h:56m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 13592402 | Bytes Rx: 16466451 | IP Addr: 10.149.235.196 | Public IP: 27.57.200.197 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:03:43 IST Tue Jun 23 2020 | Duration: 0h:56m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 13592402 | Bytes Rx: 16466451 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 185981 | Audit Session ID: 0a95072b2d67d0005ef13fd7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 185981 | Audit Session ID: 0a95072b2d67d0005ef13fd7 | Security Group Tag: none | EasyVPN: 0 ||
