sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: vdubay | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.228 | Public IP: 115.114.148.6 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 14:15:23 IST Sat Jun 20 2020 | Duration: 4d 1h:53m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 564347920 | Bytes Rx: 4932025787 | IP Addr: 10.150.237.228 | Public IP: 115.114.148.6 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 14:15:23 IST Sat Jun 20 2020 | Duration: 4d 1h:53m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 564347920 | Bytes Rx: 4932025787 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43753 | Audit Session ID: 0a96cf690aae90005eedcca3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 43753 | Audit Session ID: 0a96cf690aae90005eedcca3 | Security Group Tag: none | EasyVPN: 0 ||
Username: sn.kulkarni | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.2 | Public IP: 42.108.240.47 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:47:15 IST Wed Jun 24 2020 | Duration: 7h:21m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 1065420954 | Bytes Rx: 109860916 | IP Addr: 10.150.237.2 | Public IP: 42.108.240.47 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:47:15 IST Wed Jun 24 2020 | Duration: 7h:21m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 1065420954 | Bytes Rx: 109860916 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 55425 | Audit Session ID: 0a96cf690d8810005ef2c5bb | Security Group Tag: none | EasyVPN: 0 |Session ID: 55425 | Audit Session ID: 0a96cf690d8810005ef2c5bb | Security Group Tag: none | EasyVPN: 0 ||
Username: rvaishna | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.43 | Public IP: 103.121.153.99 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:47:16 IST Wed Jun 24 2020 | Duration: 7h:21m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 1299798724 | Bytes Rx: 262098975 | IP Addr: 10.150.237.43 | Public IP: 103.121.153.99 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:47:16 IST Wed Jun 24 2020 | Duration: 7h:21m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 1299798724 | Bytes Rx: 262098975 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 55426 | Audit Session ID: 0a96cf690d8820005ef2c5bc | Security Group Tag: none | EasyVPN: 0 |Session ID: 55426 | Audit Session ID: 0a96cf690d8820005ef2c5bc | Security Group Tag: none | EasyVPN: 0 ||
Username: varnaik | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.24 | Public IP: 103.121.153.61 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:48:57 IST Wed Jun 24 2020 | Duration: 7h:19m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 324828190 | Bytes Rx: 92759964 | IP Addr: 10.150.236.24 | Public IP: 103.121.153.61 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:48:57 IST Wed Jun 24 2020 | Duration: 7h:19m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 324828190 | Bytes Rx: 92759964 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 55430 | Audit Session ID: 0a96cf690d8860005ef2c621 | Security Group Tag: none | EasyVPN: 0 |Session ID: 55430 | Audit Session ID: 0a96cf690d8860005ef2c621 | Security Group Tag: none | EasyVPN: 0 ||
Username: SaratN | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.27 | Public IP: 47.30.205.236 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:49:18 IST Wed Jun 24 2020 | Duration: 7h:19m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 2851713730 | Bytes Rx: 308958375 | IP Addr: 10.150.236.27 | Public IP: 47.30.205.236 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:49:18 IST Wed Jun 24 2020 | Duration: 7h:19m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 2851713730 | Bytes Rx: 308958375 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 55431 | Audit Session ID: 0a96cf690d8870005ef2c636 | Security Group Tag: none | EasyVPN: 0 |Session ID: 55431 | Audit Session ID: 0a96cf690d8870005ef2c636 | Security Group Tag: none | EasyVPN: 0 ||
Username: Ankushs | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.29 | Public IP: 106.193.251.221 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:49:50 IST Wed Jun 24 2020 | Duration: 7h:19m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 284886631 | Bytes Rx: 73157580 | IP Addr: 10.150.236.29 | Public IP: 106.193.251.221 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:49:50 IST Wed Jun 24 2020 | Duration: 7h:19m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 284886631 | Bytes Rx: 73157580 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 55433 | Audit Session ID: 0a96cf690d8890005ef2c656 | Security Group Tag: none | EasyVPN: 0 |Session ID: 55433 | Audit Session ID: 0a96cf690d8890005ef2c656 | Security Group Tag: none | EasyVPN: 0 ||
Username: ravising | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.30 | Public IP: 106.198.142.72 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:49:54 IST Wed Jun 24 2020 | Duration: 7h:18m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 889377063 | Bytes Rx: 278667316 | IP Addr: 10.150.236.30 | Public IP: 106.198.142.72 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:49:54 IST Wed Jun 24 2020 | Duration: 7h:18m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 889377063 | Bytes Rx: 278667316 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 55434 | Audit Session ID: 0a96cf690d88a0005ef2c65a | Security Group Tag: none | EasyVPN: 0 |Session ID: 55434 | Audit Session ID: 0a96cf690d88a0005ef2c65a | Security Group Tag: none | EasyVPN: 0 ||
Username: asnehase | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.32 | Public IP: 137.97.153.152 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:50:15 IST Wed Jun 24 2020 | Duration: 7h:18m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 284199181 | Bytes Rx: 119661413 | IP Addr: 10.150.236.32 | Public IP: 137.97.153.152 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:50:15 IST Wed Jun 24 2020 | Duration: 7h:18m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 284199181 | Bytes Rx: 119661413 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 55436 | Audit Session ID: 0a96cf690d88c0005ef2c66f | Security Group Tag: none | EasyVPN: 0 |Session ID: 55436 | Audit Session ID: 0a96cf690d88c0005ef2c66f | Security Group Tag: none | EasyVPN: 0 ||
Username: AtulP | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.40 | Public IP: 49.35.12.61 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:51:13 IST Wed Jun 24 2020 | Duration: 7h:17m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 901515435 | Bytes Rx: 240754019 | IP Addr: 10.150.236.40 | Public IP: 49.35.12.61 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:51:13 IST Wed Jun 24 2020 | Duration: 7h:17m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 901515435 | Bytes Rx: 240754019 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 55442 | Audit Session ID: 0a96cf690d8920005ef2c6a9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 55442 | Audit Session ID: 0a96cf690d8920005ef2c6a9 | Security Group Tag: none | EasyVPN: 0 ||
Username: prachi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.41 | Public IP: 106.201.0.115 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:51:35 IST Wed Jun 24 2020 | Duration: 7h:17m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 879574851 | Bytes Rx: 128968998 | IP Addr: 10.150.236.41 | Public IP: 106.201.0.115 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:51:35 IST Wed Jun 24 2020 | Duration: 7h:17m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 879574851 | Bytes Rx: 128968998 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 55445 | Audit Session ID: 0a96cf690d8950005ef2c6bf | Security Group Tag: none | EasyVPN: 0 |Session ID: 55445 | Audit Session ID: 0a96cf690d8950005ef2c6bf | Security Group Tag: none | EasyVPN: 0 ||
Username: MGuhe | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.45 | Public IP: 43.241.27.60 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:57:49 IST Wed Jun 24 2020 | Duration: 7h:11m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 1138733323 | Bytes Rx: 274847313 | IP Addr: 10.150.237.45 | Public IP: 43.241.27.60 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:57:49 IST Wed Jun 24 2020 | Duration: 7h:11m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 1138733323 | Bytes Rx: 274847313 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 55457 | Audit Session ID: 0a96cf690d8a10005ef2c835 | Security Group Tag: none | EasyVPN: 0 |Session ID: 55457 | Audit Session ID: 0a96cf690d8a10005ef2c835 | Security Group Tag: none | EasyVPN: 0 ||
Username: vsanghav | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.51 | Public IP: 106.193.210.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:58:59 IST Wed Jun 24 2020 | Duration: 7h:09m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 945539015 | Bytes Rx: 184081323 | IP Addr: 10.150.237.51 | Public IP: 106.193.210.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:58:59 IST Wed Jun 24 2020 | Duration: 7h:09m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 945539015 | Bytes Rx: 184081323 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 55464 | Audit Session ID: 0a96cf690d8a80005ef2c87b | Security Group Tag: none | EasyVPN: 0 |Session ID: 55464 | Audit Session ID: 0a96cf690d8a80005ef2c87b | Security Group Tag: none | EasyVPN: 0 ||
Username: nkarhe | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.29 | Public IP: 103.208.71.75 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:59:33 IST Wed Jun 24 2020 | Duration: 7h:09m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 437354862 | Bytes Rx: 201507335 | IP Addr: 10.150.237.29 | Public IP: 103.208.71.75 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:59:33 IST Wed Jun 24 2020 | Duration: 7h:09m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 437354862 | Bytes Rx: 201507335 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 55467 | Audit Session ID: 0a96cf690d8ab0005ef2c89d | Security Group Tag: none | EasyVPN: 0 |Session ID: 55467 | Audit Session ID: 0a96cf690d8ab0005ef2c89d | Security Group Tag: none | EasyVPN: 0 ||
Username: anarnawa | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.54 | Public IP: 157.33.255.195 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:00:34 IST Wed Jun 24 2020 | Duration: 7h:08m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 1497668378 | Bytes Rx: 317430533 | IP Addr: 10.150.237.54 | Public IP: 157.33.255.195 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:00:34 IST Wed Jun 24 2020 | Duration: 7h:08m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 1497668378 | Bytes Rx: 317430533 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 55473 | Audit Session ID: 0a96cf690d8b10005ef2c8da | Security Group Tag: none | EasyVPN: 0 |Session ID: 55473 | Audit Session ID: 0a96cf690d8b10005ef2c8da | Security Group Tag: none | EasyVPN: 0 ||
Username: rupesh.kumar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.66 | Public IP: 171.51.165.229 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:01:09 IST Wed Jun 24 2020 | Duration: 7h:07m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 282240037 | Bytes Rx: 60935690 | IP Addr: 10.150.237.66 | Public IP: 171.51.165.229 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:01:09 IST Wed Jun 24 2020 | Duration: 7h:07m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 282240037 | Bytes Rx: 60935690 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 55477 | Audit Session ID: 0a96cf690d8b50005ef2c8fd | Security Group Tag: none | EasyVPN: 0 |Session ID: 55477 | Audit Session ID: 0a96cf690d8b50005ef2c8fd | Security Group Tag: none | EasyVPN: 0 ||
Username: sarete | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.68 | Public IP: 43.239.80.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:01:32 IST Wed Jun 24 2020 | Duration: 7h:07m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 787517133 | Bytes Rx: 317590943 | IP Addr: 10.150.237.68 | Public IP: 43.239.80.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:01:32 IST Wed Jun 24 2020 | Duration: 7h:07m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 787517133 | Bytes Rx: 317590943 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 55478 | Audit Session ID: 0a96cf690d8b60005ef2c914 | Security Group Tag: none | EasyVPN: 0 |Session ID: 55478 | Audit Session ID: 0a96cf690d8b60005ef2c914 | Security Group Tag: none | EasyVPN: 0 ||
Username: simanjar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC15 | IP Addr: 10.150.245.24 | Public IP: 124.66.170.175 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:03:13 IST Wed Jun 24 2020 | Duration: 7h:05m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 170001348 | Bytes Rx: 154283866 | IP Addr: 10.150.245.24 | Public IP: 124.66.170.175 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:03:13 IST Wed Jun 24 2020 | Duration: 7h:05m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 170001348 | Bytes Rx: 154283866 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 55487 | Audit Session ID: 0a96cf690d8bf0005ef2c979 | Security Group Tag: none | EasyVPN: 0 |Session ID: 55487 | Audit Session ID: 0a96cf690d8bf0005ef2c979 | Security Group Tag: none | EasyVPN: 0 ||
Username: AlkaShar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC4 | IP Addr: 10.150.245.13 | Public IP: 103.203.64.238 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:05:27 IST Wed Jun 24 2020 | Duration: 7h:03m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 199848943 | Bytes Rx: 155556937 | IP Addr: 10.150.245.13 | Public IP: 103.203.64.238 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:05:27 IST Wed Jun 24 2020 | Duration: 7h:03m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 199848943 | Bytes Rx: 155556937 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 55489 | Audit Session ID: 0a96cf690d8c10005ef2c9ff | Security Group Tag: none | EasyVPN: 0 |Session ID: 55489 | Audit Session ID: 0a96cf690d8c10005ef2c9ff | Security Group Tag: none | EasyVPN: 0 ||
Username: prikadam | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.78 | Public IP: 49.35.62.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:09:23 IST Wed Jun 24 2020 | Duration: 6h:59m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 358155606 | Bytes Rx: 79832087 | IP Addr: 10.150.237.78 | Public IP: 49.35.62.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:09:23 IST Wed Jun 24 2020 | Duration: 6h:59m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 358155606 | Bytes Rx: 79832087 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 55495 | Audit Session ID: 0a96cf690d8c70005ef2caeb | Security Group Tag: none | EasyVPN: 0 |Session ID: 55495 | Audit Session ID: 0a96cf690d8c70005ef2caeb | Security Group Tag: none | EasyVPN: 0 ||
Username: jgothe | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.82 | Public IP: 49.35.201.78 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:09:43 IST Wed Jun 24 2020 | Duration: 6h:59m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 742415002 | Bytes Rx: 211568853 | IP Addr: 10.150.237.82 | Public IP: 49.35.201.78 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:09:43 IST Wed Jun 24 2020 | Duration: 6h:59m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 742415002 | Bytes Rx: 211568853 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 55500 | Audit Session ID: 0a96cf690d8cc0005ef2caff | Security Group Tag: none | EasyVPN: 0 |Session ID: 55500 | Audit Session ID: 0a96cf690d8cc0005ef2caff | Security Group Tag: none | EasyVPN: 0 ||
Username: mepapala | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.235 | Public IP: 157.33.144.48 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:10:11 IST Wed Jun 24 2020 | Duration: 6h:58m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 1090940503 | Bytes Rx: 447179044 | IP Addr: 10.150.236.235 | Public IP: 157.33.144.48 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:10:11 IST Wed Jun 24 2020 | Duration: 6h:58m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 1090940503 | Bytes Rx: 447179044 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 55503 | Audit Session ID: 0a96cf690d8cf0005ef2cb1b | Security Group Tag: none | EasyVPN: 0 |Session ID: 55503 | Audit Session ID: 0a96cf690d8cf0005ef2cb1b | Security Group Tag: none | EasyVPN: 0 ||
