sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: mhakonse | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.60 | Public IP: 46.9.81.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:19:38 UTC Mon Jun 1 2020 | Duration: 8d 9h:45m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 4493926725 | Bytes Rx: 877580898 | IP Addr: 10.145.233.60 | Public IP: 46.9.81.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:19:38 UTC Mon Jun 1 2020 | Duration: 8d 9h:45m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 4493926725 | Bytes Rx: 877580898 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 78818 | Audit Session ID: 0a910728133e20005ed562da | Security Group Tag: none | EasyVPN: 0 |Session ID: 78818 | Audit Session ID: 0a910728133e20005ed562da | Security Group Tag: none | EasyVPN: 0 ||
Username: shivaji.m | Group: Mac_Test | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.145.233.212 | Public IP: 183.83.95.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:23:14 UTC Mon Jun 8 2020 | Duration: 1d 19h:42m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 2279438461 | Bytes Rx: 2232967688 | IP Addr: 10.145.233.212 | Public IP: 183.83.95.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:23:14 UTC Mon Jun 8 2020 | Duration: 1d 19h:42m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 2279438461 | Bytes Rx: 2232967688 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81165 | Audit Session ID: 0a91072813d0d0005ede1192 | Security Group Tag: none | EasyVPN: 0 |Session ID: 81165 | Audit Session ID: 0a91072813d0d0005ede1192 | Security Group Tag: none | EasyVPN: 0 ||
Username: kkverma | Group: Mac_Test | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.145.233.243 | Public IP: 42.106.212.225 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 17:18:57 UTC Mon Jun 8 2020 | Duration: 1d 12h:46m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 8504867 | Bytes Rx: 2961992 | IP Addr: 10.145.233.243 | Public IP: 42.106.212.225 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 17:18:57 UTC Mon Jun 8 2020 | Duration: 1d 12h:46m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 8504867 | Bytes Rx: 2961992 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81344 | Audit Session ID: 0a91072813dc00005ede7301 | Security Group Tag: none | EasyVPN: 0 |Session ID: 81344 | Audit Session ID: 0a91072813dc00005ede7301 | Security Group Tag: none | EasyVPN: 0 ||
Username: Masanz | Group: Mac_Test | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.145.233.244 | Public IP: 82.159.105.109 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 06:51:07 UTC Tue Jun 9 2020 | Duration: 23h:14m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 1349704069 | Bytes Rx: 1062617012 | IP Addr: 10.145.233.244 | Public IP: 82.159.105.109 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 06:51:07 UTC Tue Jun 9 2020 | Duration: 23h:14m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 1349704069 | Bytes Rx: 1062617012 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81473 | Audit Session ID: 0a91072813e410005edf315b | Security Group Tag: none | EasyVPN: 0 |Session ID: 81473 | Audit Session ID: 0a91072813e410005edf315b | Security Group Tag: none | EasyVPN: 0 ||
Username: vinaysh | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.20 | Public IP: 90.206.102.200 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:36:11 UTC Tue Jun 9 2020 | Duration: 22h:29m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 2276038937 | Bytes Rx: 6486784590 | IP Addr: 10.145.232.20 | Public IP: 90.206.102.200 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:36:11 UTC Tue Jun 9 2020 | Duration: 22h:29m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 2276038937 | Bytes Rx: 6486784590 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81517 | Audit Session ID: 0a91072813e6d0005edf3beb | Security Group Tag: none | EasyVPN: 0 |Session ID: 81517 | Audit Session ID: 0a91072813e6d0005edf3beb | Security Group Tag: none | EasyVPN: 0 ||
Username: jamesday | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.174 | Public IP: 46.208.228.27 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:40:25 UTC Tue Jun 9 2020 | Duration: 22h:25m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 1526316117 | Bytes Rx: 220941459 | IP Addr: 10.145.233.174 | Public IP: 46.208.228.27 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:40:25 UTC Tue Jun 9 2020 | Duration: 22h:25m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 1526316117 | Bytes Rx: 220941459 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81523 | Audit Session ID: 0a91072813e730005edf3ce9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 81523 | Audit Session ID: 0a91072813e730005edf3ce9 | Security Group Tag: none | EasyVPN: 0 ||
Username: hmoussa | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.1 | Public IP: 37.156.75.124 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:52:10 UTC Tue Jun 9 2020 | Duration: 21h:13m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 1517963540 | Bytes Rx: 245952809 | IP Addr: 10.145.232.1 | Public IP: 37.156.75.124 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:52:10 UTC Tue Jun 9 2020 | Duration: 21h:13m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 1517963540 | Bytes Rx: 245952809 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81595 | Audit Session ID: 0a91072813ebb0005edf4dba | Security Group Tag: none | EasyVPN: 0 |Session ID: 81595 | Audit Session ID: 0a91072813ebb0005edf4dba | Security Group Tag: none | EasyVPN: 0 ||
Username: abumoham | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.43 | Public IP: 80.6.198.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:46:54 UTC Tue Jun 9 2020 | Duration: 19h:18m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 592698135 | Bytes Rx: 90755591 | IP Addr: 10.145.232.43 | Public IP: 80.6.198.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:46:54 UTC Tue Jun 9 2020 | Duration: 19h:18m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 592698135 | Bytes Rx: 90755591 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81679 | Audit Session ID: 0a91072813f0f0005edf689e | Security Group Tag: none | EasyVPN: 0 |Session ID: 81679 | Audit Session ID: 0a91072813f0f0005edf689e | Security Group Tag: none | EasyVPN: 0 ||
Username: indranil.sapre | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.44 | Public IP: 31.14.250.199 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:53:09 UTC Tue Jun 9 2020 | Duration: 19h:12m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 1311369442 | Bytes Rx: 366758758 | IP Addr: 10.145.232.44 | Public IP: 31.14.250.199 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:53:09 UTC Tue Jun 9 2020 | Duration: 19h:12m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 1311369442 | Bytes Rx: 366758758 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81681 | Audit Session ID: 0a91072813f110005edf6a15 | Security Group Tag: none | EasyVPN: 0 |Session ID: 81681 | Audit Session ID: 0a91072813f110005edf6a15 | Security Group Tag: none | EasyVPN: 0 ||
Username: ahollowa | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.241 | Public IP: 86.20.115.12 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:14:06 UTC Tue Jun 9 2020 | Duration: 17h:51m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 458968634 | Bytes Rx: 199366591 | IP Addr: 10.145.233.241 | Public IP: 86.20.115.12 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:14:06 UTC Tue Jun 9 2020 | Duration: 17h:51m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 458968634 | Bytes Rx: 199366591 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81715 | Audit Session ID: 0a91072813f330005edf7d0e | Security Group Tag: none | EasyVPN: 0 |Session ID: 81715 | Audit Session ID: 0a91072813f330005edf7d0e | Security Group Tag: none | EasyVPN: 0 ||
Username: maschneid | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.248 | Public IP: 2.0.14.61 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:49:16 UTC Tue Jun 9 2020 | Duration: 17h:16m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 518042376 | Bytes Rx: 174056616 | IP Addr: 10.145.233.248 | Public IP: 2.0.14.61 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:49:16 UTC Tue Jun 9 2020 | Duration: 17h:16m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 518042376 | Bytes Rx: 174056616 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81742 | Audit Session ID: 0a91072813f4e0005edf854c | Security Group Tag: none | EasyVPN: 0 |Session ID: 81742 | Audit Session ID: 0a91072813f4e0005edf854c | Security Group Tag: none | EasyVPN: 0 ||
Username: enot | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.227 | Public IP: 213.205.203.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:50:01 UTC Tue Jun 9 2020 | Duration: 16h:15m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 1069727941 | Bytes Rx: 533645802 | IP Addr: 10.145.233.227 | Public IP: 213.205.203.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:50:01 UTC Tue Jun 9 2020 | Duration: 16h:15m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 1069727941 | Bytes Rx: 533645802 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81760 | Audit Session ID: 0a91072813f600005edf9389 | Security Group Tag: none | EasyVPN: 0 |Session ID: 81760 | Audit Session ID: 0a91072813f600005edf9389 | Security Group Tag: none | EasyVPN: 0 ||
Username: bkashyap | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.14 | Public IP: 109.151.54.41 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 19:57:31 UTC Tue Jun 9 2020 | Duration: 10h:08m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 308842310 | Bytes Rx: 194624157 | IP Addr: 10.145.232.14 | Public IP: 109.151.54.41 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 19:57:31 UTC Tue Jun 9 2020 | Duration: 10h:08m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 308842310 | Bytes Rx: 194624157 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81824 | Audit Session ID: 0a91072813fa00005edfe9ab | Security Group Tag: none | EasyVPN: 0 |Session ID: 81824 | Audit Session ID: 0a91072813fa00005edfe9ab | Security Group Tag: none | EasyVPN: 0 ||
Username: SSobola | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.213 | Public IP: 77.100.101.220 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:46:40 UTC Tue Jun 9 2020 | Duration: 7h:18m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 145458700 | Bytes Rx: 97598150 | IP Addr: 10.145.233.213 | Public IP: 77.100.101.220 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:46:40 UTC Tue Jun 9 2020 | Duration: 7h:18m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 145458700 | Bytes Rx: 97598150 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81832 | Audit Session ID: 0a91072813fa80005ee01150 | Security Group Tag: none | EasyVPN: 0 |Session ID: 81832 | Audit Session ID: 0a91072813fa80005ee01150 | Security Group Tag: none | EasyVPN: 0 ||
Username: zLiu | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.128 | Public IP: 123.123.130.60 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 01:40:31 UTC Wed Jun 10 2020 | Duration: 4h:25m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 1055029153 | Bytes Rx: 165481828 | IP Addr: 10.145.233.128 | Public IP: 123.123.130.60 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 01:40:31 UTC Wed Jun 10 2020 | Duration: 4h:25m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 1055029153 | Bytes Rx: 165481828 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81836 | Audit Session ID: 0a91072813fac0005ee03a0f | Security Group Tag: none | EasyVPN: 0 |Session ID: 81836 | Audit Session ID: 0a91072813fac0005ee03a0f | Security Group Tag: none | EasyVPN: 0 ||
Username: komathis | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.130 | Public IP: 106.203.89.92 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 01:49:26 UTC Wed Jun 10 2020 | Duration: 4h:16m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 59618241 | Bytes Rx: 57104691 | IP Addr: 10.145.233.130 | Public IP: 106.203.89.92 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 01:49:26 UTC Wed Jun 10 2020 | Duration: 4h:16m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 59618241 | Bytes Rx: 57104691 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81839 | Audit Session ID: 0a91072813faf0005ee03c26 | Security Group Tag: none | EasyVPN: 0 |Session ID: 81839 | Audit Session ID: 0a91072813faf0005ee03c26 | Security Group Tag: none | EasyVPN: 0 ||
Username: PChikane | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.183 | Public IP: 103.97.104.106 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 02:26:48 UTC Wed Jun 10 2020 | Duration: 3h:38m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 50623444 | Bytes Rx: 14960464 | IP Addr: 10.145.233.183 | Public IP: 103.97.104.106 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 02:26:48 UTC Wed Jun 10 2020 | Duration: 3h:38m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 50623444 | Bytes Rx: 14960464 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81841 | Audit Session ID: 0a91072813fb10005ee044e8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 81841 | Audit Session ID: 0a91072813fb10005ee044e8 | Security Group Tag: none | EasyVPN: 0 ||
Username: sksmore | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.186 | Public IP: 1.39.25.11 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:12:20 UTC Wed Jun 10 2020 | Duration: 2h:53m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 229608908 | Bytes Rx: 25822101 | IP Addr: 10.145.233.186 | Public IP: 1.39.25.11 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:12:20 UTC Wed Jun 10 2020 | Duration: 2h:53m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 229608908 | Bytes Rx: 25822101 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81843 | Audit Session ID: 0a91072813fb30005ee04f94 | Security Group Tag: none | EasyVPN: 0 |Session ID: 81843 | Audit Session ID: 0a91072813fb30005ee04f94 | Security Group Tag: none | EasyVPN: 0 ||
Username: chayan.saha | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.187 | Public IP: 1.38.53.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:19:08 UTC Wed Jun 10 2020 | Duration: 2h:46m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 488372325 | Bytes Rx: 46494725 | IP Addr: 10.145.233.187 | Public IP: 1.38.53.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:19:08 UTC Wed Jun 10 2020 | Duration: 2h:46m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 488372325 | Bytes Rx: 46494725 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81844 | Audit Session ID: 0a91072813fb40005ee0512c | Security Group Tag: none | EasyVPN: 0 |Session ID: 81844 | Audit Session ID: 0a91072813fb40005ee0512c | Security Group Tag: none | EasyVPN: 0 ||
Username: mpoojari | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.127 | Public IP: 49.32.27.62 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:23:39 UTC Wed Jun 10 2020 | Duration: 2h:41m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 187660304 | Bytes Rx: 58206733 | IP Addr: 10.145.233.127 | Public IP: 49.32.27.62 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:23:39 UTC Wed Jun 10 2020 | Duration: 2h:41m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 187660304 | Bytes Rx: 58206733 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81845 | Audit Session ID: 0a91072813fb50005ee0523b | Security Group Tag: none | EasyVPN: 0 |Session ID: 81845 | Audit Session ID: 0a91072813fb50005ee0523b | Security Group Tag: none | EasyVPN: 0 ||
Username: omprakash.jaychandra | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.131 | Public IP: 106.67.145.3 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:50:23 UTC Wed Jun 10 2020 | Duration: 2h:15m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 112056401 | Bytes Rx: 40418755 | IP Addr: 10.145.233.131 | Public IP: 106.67.145.3 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:50:23 UTC Wed Jun 10 2020 | Duration: 2h:15m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 112056401 | Bytes Rx: 40418755 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81849 | Audit Session ID: 0a91072813fb90005ee0587f | Security Group Tag: none | EasyVPN: 0 |Session ID: 81849 | Audit Session ID: 0a91072813fb90005ee0587f | Security Group Tag: none | EasyVPN: 0 ||
