sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: sloganat | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.13 | Public IP: 49.207.129.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:15:16 IST Fri May 29 2020 | Duration: 1d 5h:47m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 841648365 | Bytes Rx: 202990236 | IP Addr: 10.149.232.13 | Public IP: 49.207.129.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:15:16 IST Fri May 29 2020 | Duration: 1d 5h:47m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 841648365 | Bytes Rx: 202990236 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 122460 | Audit Session ID: 0a95072a1de5c0005ed0af7c | Security Group Tag: none | EasyVPN: 0 |Session ID: 122460 | Audit Session ID: 0a95072a1de5c0005ed0af7c | Security Group Tag: none | EasyVPN: 0 ||
Username: Jsheeba | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.199 | Public IP: 157.46.79.72 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:50:10 IST Sat May 30 2020 | Duration: 6h:12m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 420151638 | Bytes Rx: 120296600 | IP Addr: 10.149.233.199 | Public IP: 157.46.79.72 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:50:10 IST Sat May 30 2020 | Duration: 6h:12m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 420151638 | Bytes Rx: 120296600 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124166 | Audit Session ID: 0a95072a1e5060005ed1fb1a | Security Group Tag: none | EasyVPN: 0 |Session ID: 124166 | Audit Session ID: 0a95072a1e5060005ed1fb1a | Security Group Tag: none | EasyVPN: 0 ||
Username: sompraka | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.201 | Public IP: 122.174.219.104 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:50:35 IST Sat May 30 2020 | Duration: 6h:12m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 742774769 | Bytes Rx: 1111590462 | IP Addr: 10.149.233.201 | Public IP: 122.174.219.104 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:50:35 IST Sat May 30 2020 | Duration: 6h:12m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 742774769 | Bytes Rx: 1111590462 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124168 | Audit Session ID: 0a95072a1e5080005ed1fb33 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124168 | Audit Session ID: 0a95072a1e5080005ed1fb33 | Security Group Tag: none | EasyVPN: 0 ||
Username: rdevi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.202 | Public IP: 157.50.13.220 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:50:36 IST Sat May 30 2020 | Duration: 6h:12m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 121991505 | Bytes Rx: 105708092 | IP Addr: 10.149.233.202 | Public IP: 157.50.13.220 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:50:36 IST Sat May 30 2020 | Duration: 6h:12m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 121991505 | Bytes Rx: 105708092 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124169 | Audit Session ID: 0a95072a1e5090005ed1fb34 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124169 | Audit Session ID: 0a95072a1e5090005ed1fb34 | Security Group Tag: none | EasyVPN: 0 ||
Username: kavigane | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.243 | Public IP: 157.50.95.108 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:51:20 IST Sat May 30 2020 | Duration: 6h:11m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 127288965 | Bytes Rx: 65818679 | IP Addr: 10.149.232.243 | Public IP: 157.50.95.108 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:51:20 IST Sat May 30 2020 | Duration: 6h:11m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 127288965 | Bytes Rx: 65818679 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124172 | Audit Session ID: 0a95072a1e50c0005ed1fb60 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124172 | Audit Session ID: 0a95072a1e50c0005ed1fb60 | Security Group Tag: none | EasyVPN: 0 ||
Username: mahendl | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.190 | Public IP: 106.203.102.212 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:57:23 IST Sat May 30 2020 | Duration: 6h:05m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 504371287 | Bytes Rx: 151499523 | IP Addr: 10.149.232.190 | Public IP: 106.203.102.212 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:57:23 IST Sat May 30 2020 | Duration: 6h:05m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 504371287 | Bytes Rx: 151499523 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124180 | Audit Session ID: 0a95072a1e5140005ed1fccb | Security Group Tag: none | EasyVPN: 0 |Session ID: 124180 | Audit Session ID: 0a95072a1e5140005ed1fccb | Security Group Tag: none | EasyVPN: 0 ||
Username: mramasam | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.214 | Public IP: 49.207.137.86 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:05:33 IST Sat May 30 2020 | Duration: 5h:57m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 183952388 | Bytes Rx: 68145800 | IP Addr: 10.149.232.214 | Public IP: 49.207.137.86 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:05:33 IST Sat May 30 2020 | Duration: 5h:57m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 183952388 | Bytes Rx: 68145800 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124192 | Audit Session ID: 0a95072a1e5200005ed1feb5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124192 | Audit Session ID: 0a95072a1e5200005ed1feb5 | Security Group Tag: none | EasyVPN: 0 ||
Username: gowtmanr | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.253 | Public IP: 157.50.36.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:05:54 IST Sat May 30 2020 | Duration: 5h:56m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 19231497 | Bytes Rx: 17860777 | IP Addr: 10.149.232.253 | Public IP: 157.50.36.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:05:54 IST Sat May 30 2020 | Duration: 5h:56m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 19231497 | Bytes Rx: 17860777 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124195 | Audit Session ID: 0a95072a1e5230005ed1feca | Security Group Tag: none | EasyVPN: 0 |Session ID: 124195 | Audit Session ID: 0a95072a1e5230005ed1feca | Security Group Tag: none | EasyVPN: 0 ||
Username: lkalaska | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.2 | Public IP: 106.193.155.252 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:09:51 IST Sat May 30 2020 | Duration: 5h:52m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 246064042 | Bytes Rx: 196800959 | IP Addr: 10.149.233.2 | Public IP: 106.193.155.252 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:09:51 IST Sat May 30 2020 | Duration: 5h:52m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 246064042 | Bytes Rx: 196800959 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124205 | Audit Session ID: 0a95072a1e52d0005ed1ffb7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124205 | Audit Session ID: 0a95072a1e52d0005ed1ffb7 | Security Group Tag: none | EasyVPN: 0 ||
Username: rmarwah | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.200 | Public IP: 103.248.173.49 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:11:33 IST Sat May 30 2020 | Duration: 5h:51m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 376355858 | Bytes Rx: 59233532 | IP Addr: 10.149.233.200 | Public IP: 103.248.173.49 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:11:33 IST Sat May 30 2020 | Duration: 5h:51m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 376355858 | Bytes Rx: 59233532 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124208 | Audit Session ID: 0a95072a1e5300005ed2001d | Security Group Tag: none | EasyVPN: 0 |Session ID: 124208 | Audit Session ID: 0a95072a1e5300005ed2001d | Security Group Tag: none | EasyVPN: 0 ||
Username: Mgovinda | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.204 | Public IP: 157.51.79.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:12:14 IST Sat May 30 2020 | Duration: 5h:50m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 146758258 | Bytes Rx: 33494828 | IP Addr: 10.149.233.204 | Public IP: 157.51.79.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:12:14 IST Sat May 30 2020 | Duration: 5h:50m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 146758258 | Bytes Rx: 33494828 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124210 | Audit Session ID: 0a95072a1e5320005ed20046 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124210 | Audit Session ID: 0a95072a1e5320005ed20046 | Security Group Tag: none | EasyVPN: 0 ||
Username: LVashist | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.191 | Public IP: 49.14.125.145 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:21:29 IST Sat May 30 2020 | Duration: 5h:41m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 176466452 | Bytes Rx: 64757182 | IP Addr: 10.149.232.191 | Public IP: 49.14.125.145 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:21:29 IST Sat May 30 2020 | Duration: 5h:41m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 176466452 | Bytes Rx: 64757182 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124220 | Audit Session ID: 0a95072a1e53c0005ed20271 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124220 | Audit Session ID: 0a95072a1e53c0005ed20271 | Security Group Tag: none | EasyVPN: 0 ||
Username: deevish | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.1 | Public IP: 27.5.59.74 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:38:38 IST Sat May 30 2020 | Duration: 5h:24m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 62907076 | Bytes Rx: 27472426 | IP Addr: 10.149.233.1 | Public IP: 27.5.59.74 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:38:38 IST Sat May 30 2020 | Duration: 5h:24m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 62907076 | Bytes Rx: 27472426 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124238 | Audit Session ID: 0a95072a1e54e0005ed20676 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124238 | Audit Session ID: 0a95072a1e54e0005ed20676 | Security Group Tag: none | EasyVPN: 0 ||
Username: hramired | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.185 | Public IP: 157.44.158.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:54:41 IST Sat May 30 2020 | Duration: 5h:08m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 336236556 | Bytes Rx: 72686714 | IP Addr: 10.149.233.185 | Public IP: 157.44.158.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:54:41 IST Sat May 30 2020 | Duration: 5h:08m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 336236556 | Bytes Rx: 72686714 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124249 | Audit Session ID: 0a95072a1e5590005ed20a39 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124249 | Audit Session ID: 0a95072a1e5590005ed20a39 | Security Group Tag: none | EasyVPN: 0 ||
Username: tduraira | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.251 | Public IP: 115.97.90.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:02:45 IST Sat May 30 2020 | Duration: 4h:59m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 104015588 | Bytes Rx: 36715459 | IP Addr: 10.149.232.251 | Public IP: 115.97.90.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:02:45 IST Sat May 30 2020 | Duration: 4h:59m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 104015588 | Bytes Rx: 36715459 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124261 | Audit Session ID: 0a95072a1e5650005ed20c1d | Security Group Tag: none | EasyVPN: 0 |Session ID: 124261 | Audit Session ID: 0a95072a1e5650005ed20c1d | Security Group Tag: none | EasyVPN: 0 ||
Username: kuprem | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.43 | Public IP: 117.96.204.63 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:04:16 IST Sat May 30 2020 | Duration: 4h:58m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 512744835 | Bytes Rx: 129792723 | IP Addr: 10.149.233.43 | Public IP: 117.96.204.63 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:04:16 IST Sat May 30 2020 | Duration: 4h:58m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 512744835 | Bytes Rx: 129792723 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124262 | Audit Session ID: 0a95072a1e5660005ed20c78 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124262 | Audit Session ID: 0a95072a1e5660005ed20c78 | Security Group Tag: none | EasyVPN: 0 ||
Username: bharathi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.180 | Public IP: 157.50.201.243 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:05:36 IST Sat May 30 2020 | Duration: 4h:57m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 816894270 | Bytes Rx: 155798528 | IP Addr: 10.149.232.180 | Public IP: 157.50.201.243 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:05:36 IST Sat May 30 2020 | Duration: 4h:57m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 816894270 | Bytes Rx: 155798528 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124263 | Audit Session ID: 0a95072a1e5670005ed20cc8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124263 | Audit Session ID: 0a95072a1e5670005ed20cc8 | Security Group Tag: none | EasyVPN: 0 ||
Username: nithenal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.217 | Public IP: 49.207.129.98 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:07:15 IST Sat May 30 2020 | Duration: 4h:55m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 288107197 | Bytes Rx: 51866098 | IP Addr: 10.149.232.217 | Public IP: 49.207.129.98 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:07:15 IST Sat May 30 2020 | Duration: 4h:55m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 288107197 | Bytes Rx: 51866098 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124267 | Audit Session ID: 0a95072a1e56b0005ed20d2b | Security Group Tag: none | EasyVPN: 0 |Session ID: 124267 | Audit Session ID: 0a95072a1e56b0005ed20d2b | Security Group Tag: none | EasyVPN: 0 ||
Username: FMOHAMMA | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.148 | Public IP: 157.38.215.76 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:08:33 IST Sat May 30 2020 | Duration: 4h:54m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 772861086 | Bytes Rx: 101545457 | IP Addr: 10.149.232.148 | Public IP: 157.38.215.76 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:08:33 IST Sat May 30 2020 | Duration: 4h:54m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 772861086 | Bytes Rx: 101545457 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124268 | Audit Session ID: 0a95072a1e56c0005ed20d79 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124268 | Audit Session ID: 0a95072a1e56c0005ed20d79 | Security Group Tag: none | EasyVPN: 0 ||
Username: DorisV | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.149 | Public IP: 122.164.151.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:08:41 IST Sat May 30 2020 | Duration: 4h:54m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 41851261 | Bytes Rx: 26541470 | IP Addr: 10.149.232.149 | Public IP: 122.164.151.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:08:41 IST Sat May 30 2020 | Duration: 4h:54m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 41851261 | Bytes Rx: 26541470 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124269 | Audit Session ID: 0a95072a1e56d0005ed20d81 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124269 | Audit Session ID: 0a95072a1e56d0005ed20d81 | Security Group Tag: none | EasyVPN: 0 ||
Username: pgopiset | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.170 | Public IP: 49.37.133.70 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:09:29 IST Sat May 30 2020 | Duration: 4h:53m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 80053110 | Bytes Rx: 45175340 | IP Addr: 10.149.232.170 | Public IP: 49.37.133.70 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:09:29 IST Sat May 30 2020 | Duration: 4h:53m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 80053110 | Bytes Rx: 45175340 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124270 | Audit Session ID: 0a95072a1e56e0005ed20db1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124270 | Audit Session ID: 0a95072a1e56e0005ed20db1 | Security Group Tag: none | EasyVPN: 0 ||
