sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: craghura | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.117 | Public IP: 223.226.109.131 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:24:39 IST Mon Jun 15 2020 | Duration: 1d 5h:05m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 191523571 | Bytes Rx: 61465489 | IP Addr: 10.149.233.117 | Public IP: 223.226.109.131 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:24:39 IST Mon Jun 15 2020 | Duration: 1d 5h:05m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 191523571 | Bytes Rx: 61465489 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 152229 | Audit Session ID: 0a95072a252a50005ee70d1f | Security Group Tag: none | EasyVPN: 0 |Session ID: 152229 | Audit Session ID: 0a95072a252a50005ee70d1f | Security Group Tag: none | EasyVPN: 0 ||
Username: VSounda | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.54 | Public IP: 106.198.45.123 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:32:37 IST Tue Jun 16 2020 | Duration: 5h:57m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 482273568 | Bytes Rx: 147460690 | IP Addr: 10.149.232.54 | Public IP: 106.198.45.123 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:32:37 IST Tue Jun 16 2020 | Duration: 5h:57m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 482273568 | Bytes Rx: 147460690 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 154468 | Audit Session ID: 0a95072a25b640005ee8526d | Security Group Tag: none | EasyVPN: 0 |Session ID: 154468 | Audit Session ID: 0a95072a25b640005ee8526d | Security Group Tag: none | EasyVPN: 0 ||
Username: shrbanda | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.29 | Public IP: 124.123.163.224 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:36:43 IST Tue Jun 16 2020 | Duration: 5h:53m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 262226528 | Bytes Rx: 868805872 | IP Addr: 10.149.232.29 | Public IP: 124.123.163.224 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:36:43 IST Tue Jun 16 2020 | Duration: 5h:53m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 262226528 | Bytes Rx: 868805872 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 154469 | Audit Session ID: 0a95072a25b650005ee85363 | Security Group Tag: none | EasyVPN: 0 |Session ID: 154469 | Audit Session ID: 0a95072a25b650005ee85363 | Security Group Tag: none | EasyVPN: 0 ||
Username: moberoi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.55 | Public IP: 182.68.48.237 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:36:57 IST Tue Jun 16 2020 | Duration: 5h:53m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 2094082002 | Bytes Rx: 194403065 | IP Addr: 10.149.232.55 | Public IP: 182.68.48.237 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:36:57 IST Tue Jun 16 2020 | Duration: 5h:53m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 2094082002 | Bytes Rx: 194403065 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 154471 | Audit Session ID: 0a95072a25b670005ee85371 | Security Group Tag: none | EasyVPN: 0 |Session ID: 154471 | Audit Session ID: 0a95072a25b670005ee85371 | Security Group Tag: none | EasyVPN: 0 ||
Username: sutaur | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.18 | Public IP: 157.33.171.222 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:37:48 IST Tue Jun 16 2020 | Duration: 5h:52m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 170518552 | Bytes Rx: 103891082 | IP Addr: 10.149.233.18 | Public IP: 157.33.171.222 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:37:48 IST Tue Jun 16 2020 | Duration: 5h:52m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 170518552 | Bytes Rx: 103891082 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 154483 | Audit Session ID: 0a95072a25b730005ee853a4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 154483 | Audit Session ID: 0a95072a25b730005ee853a4 | Security Group Tag: none | EasyVPN: 0 ||
Username: SaravThi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.237 | Public IP: 157.50.48.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:38:00 IST Tue Jun 16 2020 | Duration: 5h:52m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 670073971 | Bytes Rx: 99373708 | IP Addr: 10.149.232.237 | Public IP: 157.50.48.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:38:00 IST Tue Jun 16 2020 | Duration: 5h:52m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 670073971 | Bytes Rx: 99373708 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 154485 | Audit Session ID: 0a95072a25b750005ee853b0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 154485 | Audit Session ID: 0a95072a25b750005ee853b0 | Security Group Tag: none | EasyVPN: 0 ||
Username: sarnaidu | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.62 | Public IP: 115.99.85.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:38:22 IST Tue Jun 16 2020 | Duration: 5h:52m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 98348445 | Bytes Rx: 305202515 | IP Addr: 10.149.232.62 | Public IP: 115.99.85.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:38:22 IST Tue Jun 16 2020 | Duration: 5h:52m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 98348445 | Bytes Rx: 305202515 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 154487 | Audit Session ID: 0a95072a25b770005ee853c6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 154487 | Audit Session ID: 0a95072a25b770005ee853c6 | Security Group Tag: none | EasyVPN: 0 ||
Username: gourou.radjane | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.63 | Public IP: 49.207.134.93 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:38:25 IST Tue Jun 16 2020 | Duration: 5h:52m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 321447882 | Bytes Rx: 82166575 | IP Addr: 10.149.232.63 | Public IP: 49.207.134.93 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:38:25 IST Tue Jun 16 2020 | Duration: 5h:52m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 321447882 | Bytes Rx: 82166575 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 154488 | Audit Session ID: 0a95072a25b780005ee853c9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 154488 | Audit Session ID: 0a95072a25b780005ee853c9 | Security Group Tag: none | EasyVPN: 0 ||
Username: rsureddy | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.66 | Public IP: 183.83.66.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:38:56 IST Tue Jun 16 2020 | Duration: 5h:51m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 364868445 | Bytes Rx: 90886014 | IP Addr: 10.149.232.66 | Public IP: 183.83.66.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:38:56 IST Tue Jun 16 2020 | Duration: 5h:51m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 364868445 | Bytes Rx: 90886014 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 154494 | Audit Session ID: 0a95072a25b7e0005ee853e8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 154494 | Audit Session ID: 0a95072a25b7e0005ee853e8 | Security Group Tag: none | EasyVPN: 0 ||
Username: mpatro | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.69 | Public IP: 61.2.124.112 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:39:17 IST Tue Jun 16 2020 | Duration: 5h:51m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 609693841 | Bytes Rx: 133115260 | IP Addr: 10.149.232.69 | Public IP: 61.2.124.112 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:39:17 IST Tue Jun 16 2020 | Duration: 5h:51m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 609693841 | Bytes Rx: 133115260 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 154498 | Audit Session ID: 0a95072a25b820005ee853fd | Security Group Tag: none | EasyVPN: 0 |Session ID: 154498 | Audit Session ID: 0a95072a25b820005ee853fd | Security Group Tag: none | EasyVPN: 0 ||
Username: kalaivani.m | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.70 | Public IP: 171.61.237.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:39:18 IST Tue Jun 16 2020 | Duration: 5h:51m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 150052462 | Bytes Rx: 58340772 | IP Addr: 10.149.232.70 | Public IP: 171.61.237.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:39:18 IST Tue Jun 16 2020 | Duration: 5h:51m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 150052462 | Bytes Rx: 58340772 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 154499 | Audit Session ID: 0a95072a25b830005ee853fe | Security Group Tag: none | EasyVPN: 0 |Session ID: 154499 | Audit Session ID: 0a95072a25b830005ee853fe | Security Group Tag: none | EasyVPN: 0 ||
Username: anu.arora | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.72 | Public IP: 122.161.113.36 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:39:28 IST Tue Jun 16 2020 | Duration: 5h:51m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 1171495601 | Bytes Rx: 136905751 | IP Addr: 10.149.232.72 | Public IP: 122.161.113.36 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:39:28 IST Tue Jun 16 2020 | Duration: 5h:51m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 1171495601 | Bytes Rx: 136905751 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 154501 | Audit Session ID: 0a95072a25b850005ee85408 | Security Group Tag: none | EasyVPN: 0 |Session ID: 154501 | Audit Session ID: 0a95072a25b850005ee85408 | Security Group Tag: none | EasyVPN: 0 ||
Username: nvenkate | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.73 | Public IP: 106.211.229.250 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:39:32 IST Tue Jun 16 2020 | Duration: 5h:50m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 371016527 | Bytes Rx: 207817466 | IP Addr: 10.149.232.73 | Public IP: 106.211.229.250 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:39:32 IST Tue Jun 16 2020 | Duration: 5h:50m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 371016527 | Bytes Rx: 207817466 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 154502 | Audit Session ID: 0a95072a25b860005ee8540c | Security Group Tag: none | EasyVPN: 0 |Session ID: 154502 | Audit Session ID: 0a95072a25b860005ee8540c | Security Group Tag: none | EasyVPN: 0 ||
Username: SDhandar | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.75 | Public IP: 103.114.224.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:41:15 IST Tue Jun 16 2020 | Duration: 5h:49m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 721811331 | Bytes Rx: 193806977 | IP Addr: 10.149.232.75 | Public IP: 103.114.224.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:41:15 IST Tue Jun 16 2020 | Duration: 5h:49m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 721811331 | Bytes Rx: 193806977 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 154504 | Audit Session ID: 0a95072a25b880005ee85473 | Security Group Tag: none | EasyVPN: 0 |Session ID: 154504 | Audit Session ID: 0a95072a25b880005ee85473 | Security Group Tag: none | EasyVPN: 0 ||
Username: dhramasa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.76 | Public IP: 157.50.208.172 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:42:36 IST Tue Jun 16 2020 | Duration: 5h:47m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 58656216 | Bytes Rx: 39554468 | IP Addr: 10.149.232.76 | Public IP: 157.50.208.172 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:42:36 IST Tue Jun 16 2020 | Duration: 5h:47m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 58656216 | Bytes Rx: 39554468 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 154506 | Audit Session ID: 0a95072a25b8a0005ee854c4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 154506 | Audit Session ID: 0a95072a25b8a0005ee854c4 | Security Group Tag: none | EasyVPN: 0 ||
Username: ymuralid | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.78 | Public IP: 106.208.72.54 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:43:09 IST Tue Jun 16 2020 | Duration: 5h:47m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 1027740862 | Bytes Rx: 113681689 | IP Addr: 10.149.232.78 | Public IP: 106.208.72.54 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:43:09 IST Tue Jun 16 2020 | Duration: 5h:47m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 1027740862 | Bytes Rx: 113681689 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 154509 | Audit Session ID: 0a95072a25b8d0005ee854e5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 154509 | Audit Session ID: 0a95072a25b8d0005ee854e5 | Security Group Tag: none | EasyVPN: 0 ||
Username: schitnen | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.105 | Public IP: 124.123.74.25 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:44:07 IST Tue Jun 16 2020 | Duration: 5h:46m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 683596557 | Bytes Rx: 306618282 | IP Addr: 10.149.233.105 | Public IP: 124.123.74.25 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:44:07 IST Tue Jun 16 2020 | Duration: 5h:46m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 683596557 | Bytes Rx: 306618282 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 154510 | Audit Session ID: 0a95072a25b8e0005ee8551f | Security Group Tag: none | EasyVPN: 0 |Session ID: 154510 | Audit Session ID: 0a95072a25b8e0005ee8551f | Security Group Tag: none | EasyVPN: 0 ||
Username: amigupta | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.79 | Public IP: 115.99.1.161 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:44:27 IST Tue Jun 16 2020 | Duration: 5h:46m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 312401590 | Bytes Rx: 49523510 | IP Addr: 10.149.232.79 | Public IP: 115.99.1.161 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:44:27 IST Tue Jun 16 2020 | Duration: 5h:46m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 312401590 | Bytes Rx: 49523510 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 154515 | Audit Session ID: 0a95072a25b930005ee85533 | Security Group Tag: none | EasyVPN: 0 |Session ID: 154515 | Audit Session ID: 0a95072a25b930005ee85533 | Security Group Tag: none | EasyVPN: 0 ||
Username: tduraira | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.82 | Public IP: 27.7.65.45 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:44:36 IST Tue Jun 16 2020 | Duration: 5h:45m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 164424863 | Bytes Rx: 66800894 | IP Addr: 10.149.232.82 | Public IP: 27.7.65.45 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:44:36 IST Tue Jun 16 2020 | Duration: 5h:45m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 164424863 | Bytes Rx: 66800894 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 154517 | Audit Session ID: 0a95072a25b950005ee8553c | Security Group Tag: none | EasyVPN: 0 |Session ID: 154517 | Audit Session ID: 0a95072a25b950005ee8553c | Security Group Tag: none | EasyVPN: 0 ||
Username: rmarwah | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.83 | Public IP: 103.248.172.83 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:44:42 IST Tue Jun 16 2020 | Duration: 5h:45m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 81416503 | Bytes Rx: 47796820 | IP Addr: 10.149.232.83 | Public IP: 103.248.172.83 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:44:42 IST Tue Jun 16 2020 | Duration: 5h:45m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 81416503 | Bytes Rx: 47796820 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 154520 | Audit Session ID: 0a95072a25b980005ee85542 | Security Group Tag: none | EasyVPN: 0 |Session ID: 154520 | Audit Session ID: 0a95072a25b980005ee85542 | Security Group Tag: none | EasyVPN: 0 ||
Username: drajades | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.6 | Public IP: 157.50.107.91 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:44:53 IST Tue Jun 16 2020 | Duration: 5h:45m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 381145492 | Bytes Rx: 51620649 | IP Addr: 10.149.232.6 | Public IP: 157.50.107.91 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:44:53 IST Tue Jun 16 2020 | Duration: 5h:45m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 381145492 | Bytes Rx: 51620649 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 154521 | Audit Session ID: 0a95072a25b990005ee8554d | Security Group Tag: none | EasyVPN: 0 |Session ID: 154521 | Audit Session ID: 0a95072a25b990005ee8554d | Security Group Tag: none | EasyVPN: 0 ||
