sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: craghura | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.117 | Public IP: 223.226.109.131 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:24:39 IST Mon Jun 15 2020 | Duration: 1d 22h:11m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 268085435 | Bytes Rx: 91202890 | IP Addr: 10.149.233.117 | Public IP: 223.226.109.131 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:24:39 IST Mon Jun 15 2020 | Duration: 1d 22h:11m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 268085435 | Bytes Rx: 91202890 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 152229 | Audit Session ID: 0a95072a252a50005ee70d1f | Security Group Tag: none | EasyVPN: 0 |Session ID: 152229 | Audit Session ID: 0a95072a252a50005ee70d1f | Security Group Tag: none | EasyVPN: 0 ||
Username: nsawarka | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.160 | Public IP: 183.87.107.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:24:41 IST Wed Jun 17 2020 | Duration: 3h:11m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 555557755 | Bytes Rx: 167797132 | IP Addr: 10.149.232.160 | Public IP: 183.87.107.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:24:41 IST Wed Jun 17 2020 | Duration: 3h:11m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 555557755 | Bytes Rx: 167797132 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156205 | Audit Session ID: 0a95072a2622d0005ee969d1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 156205 | Audit Session ID: 0a95072a2622d0005ee969d1 | Security Group Tag: none | EasyVPN: 0 ||
Username: sumekuma | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.161 | Public IP: 42.110.141.155 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:29:02 IST Wed Jun 17 2020 | Duration: 3h:07m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 77222194 | Bytes Rx: 34136378 | IP Addr: 10.149.232.161 | Public IP: 42.110.141.155 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:29:02 IST Wed Jun 17 2020 | Duration: 3h:07m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 77222194 | Bytes Rx: 34136378 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156206 | Audit Session ID: 0a95072a2622e0005ee96ad6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 156206 | Audit Session ID: 0a95072a2622e0005ee96ad6 | Security Group Tag: none | EasyVPN: 0 ||
Username: nkumaran | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.165 | Public IP: 106.203.38.44 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:29:57 IST Wed Jun 17 2020 | Duration: 3h:06m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 142414313 | Bytes Rx: 47241267 | IP Addr: 10.149.232.165 | Public IP: 106.203.38.44 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:29:57 IST Wed Jun 17 2020 | Duration: 3h:06m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 142414313 | Bytes Rx: 47241267 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156207 | Audit Session ID: 0a95072a2622f0005ee96b0d | Security Group Tag: none | EasyVPN: 0 |Session ID: 156207 | Audit Session ID: 0a95072a2622f0005ee96b0d | Security Group Tag: none | EasyVPN: 0 ||
Username: AjayTH | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.152 | Public IP: 106.200.50.127 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 06:31:11 IST Wed Jun 17 2020 | Duration: 3h:04m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 152337177 | Bytes Rx: 95592909 | IP Addr: 10.149.232.152 | Public IP: 106.200.50.127 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 06:31:11 IST Wed Jun 17 2020 | Duration: 3h:04m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 152337177 | Bytes Rx: 95592909 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156208 | Audit Session ID: 0a95072a262300005ee96b57 | Security Group Tag: none | EasyVPN: 0 |Session ID: 156208 | Audit Session ID: 0a95072a262300005ee96b57 | Security Group Tag: none | EasyVPN: 0 ||
Username: ganeshrv | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.162 | Public IP: 171.76.52.165 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:37:46 IST Wed Jun 17 2020 | Duration: 2h:58m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 331061827 | Bytes Rx: 41204088 | IP Addr: 10.149.232.162 | Public IP: 171.76.52.165 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:37:46 IST Wed Jun 17 2020 | Duration: 2h:58m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 331061827 | Bytes Rx: 41204088 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156209 | Audit Session ID: 0a95072a262310005ee96ce2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 156209 | Audit Session ID: 0a95072a262310005ee96ce2 | Security Group Tag: none | EasyVPN: 0 ||
Username: NSalamra | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.163 | Public IP: 223.238.71.229 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:43:00 IST Wed Jun 17 2020 | Duration: 2h:53m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 366340082 | Bytes Rx: 65940539 | IP Addr: 10.149.232.163 | Public IP: 223.238.71.229 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:43:00 IST Wed Jun 17 2020 | Duration: 2h:53m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 366340082 | Bytes Rx: 65940539 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156210 | Audit Session ID: 0a95072a262320005ee96e1c | Security Group Tag: none | EasyVPN: 0 |Session ID: 156210 | Audit Session ID: 0a95072a262320005ee96e1c | Security Group Tag: none | EasyVPN: 0 ||
Username: poojdhor | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.166 | Public IP: 106.193.225.93 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:44:30 IST Wed Jun 17 2020 | Duration: 2h:51m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 495705519 | Bytes Rx: 71877909 | IP Addr: 10.149.232.166 | Public IP: 106.193.225.93 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:44:30 IST Wed Jun 17 2020 | Duration: 2h:51m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 495705519 | Bytes Rx: 71877909 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156212 | Audit Session ID: 0a95072a262340005ee96e76 | Security Group Tag: none | EasyVPN: 0 |Session ID: 156212 | Audit Session ID: 0a95072a262340005ee96e76 | Security Group Tag: none | EasyVPN: 0 ||
Username: bhgarge | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.167 | Public IP: 202.160.145.186 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:44:45 IST Wed Jun 17 2020 | Duration: 2h:51m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 634003785 | Bytes Rx: 100334587 | IP Addr: 10.149.232.167 | Public IP: 202.160.145.186 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:44:45 IST Wed Jun 17 2020 | Duration: 2h:51m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 634003785 | Bytes Rx: 100334587 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156213 | Audit Session ID: 0a95072a262350005ee96e85 | Security Group Tag: none | EasyVPN: 0 |Session ID: 156213 | Audit Session ID: 0a95072a262350005ee96e85 | Security Group Tag: none | EasyVPN: 0 ||
Username: RAnandan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.168 | Public IP: 157.46.5.223 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:45:16 IST Wed Jun 17 2020 | Duration: 2h:50m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 50826223 | Bytes Rx: 29542486 | IP Addr: 10.149.232.168 | Public IP: 157.46.5.223 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:45:16 IST Wed Jun 17 2020 | Duration: 2h:50m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 50826223 | Bytes Rx: 29542486 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156214 | Audit Session ID: 0a95072a262360005ee96ea4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 156214 | Audit Session ID: 0a95072a262360005ee96ea4 | Security Group Tag: none | EasyVPN: 0 ||
Username: FMOHAMMA | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.177 | Public IP: 157.44.120.186 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:52:25 IST Wed Jun 17 2020 | Duration: 2h:43m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 156468138 | Bytes Rx: 28221878 | IP Addr: 10.149.232.177 | Public IP: 157.44.120.186 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:52:25 IST Wed Jun 17 2020 | Duration: 2h:43m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 156468138 | Bytes Rx: 28221878 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156215 | Audit Session ID: 0a95072a262370005ee97051 | Security Group Tag: none | EasyVPN: 0 |Session ID: 156215 | Audit Session ID: 0a95072a262370005ee97051 | Security Group Tag: none | EasyVPN: 0 ||
Username: mutraman | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: GSMC7 | IP Addr: 10.149.248.103 | Public IP: 157.50.186.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:11:45 IST Wed Jun 17 2020 | Duration: 2h:24m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 85433280 | Bytes Rx: 65173675 | IP Addr: 10.149.248.103 | Public IP: 157.50.186.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:11:45 IST Wed Jun 17 2020 | Duration: 2h:24m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 85433280 | Bytes Rx: 65173675 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156216 | Audit Session ID: 0a95072a262380005ee974d9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 156216 | Audit Session ID: 0a95072a262380005ee974d9 | Security Group Tag: none | EasyVPN: 0 ||
Username: rsubbura | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.148 | Public IP: 27.4.117.247 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:15:00 IST Wed Jun 17 2020 | Duration: 2h:21m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 649481264 | Bytes Rx: 38534558 | IP Addr: 10.149.232.148 | Public IP: 27.4.117.247 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:15:00 IST Wed Jun 17 2020 | Duration: 2h:21m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 649481264 | Bytes Rx: 38534558 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156219 | Audit Session ID: 0a95072a2623b0005ee9759c | Security Group Tag: none | EasyVPN: 0 |Session ID: 156219 | Audit Session ID: 0a95072a2623b0005ee9759c | Security Group Tag: none | EasyVPN: 0 ||
Username: snallapa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.169 | Public IP: 157.44.67.142 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:16:50 IST Wed Jun 17 2020 | Duration: 2h:19m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 216567886 | Bytes Rx: 49335945 | IP Addr: 10.149.232.169 | Public IP: 157.44.67.142 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:16:50 IST Wed Jun 17 2020 | Duration: 2h:19m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 216567886 | Bytes Rx: 49335945 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156221 | Audit Session ID: 0a95072a2623d0005ee9760a | Security Group Tag: none | EasyVPN: 0 |Session ID: 156221 | Audit Session ID: 0a95072a2623d0005ee9760a | Security Group Tag: none | EasyVPN: 0 ||
Username: pradeek | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.171 | Public IP: 157.42.27.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:44:51 IST Wed Jun 17 2020 | Duration: 1h:51m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 27409234 | Bytes Rx: 12182407 | IP Addr: 10.149.232.171 | Public IP: 157.42.27.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:44:51 IST Wed Jun 17 2020 | Duration: 1h:51m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 27409234 | Bytes Rx: 12182407 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156224 | Audit Session ID: 0a95072a262400005ee97c9b | Security Group Tag: none | EasyVPN: 0 |Session ID: 156224 | Audit Session ID: 0a95072a262400005ee97c9b | Security Group Tag: none | EasyVPN: 0 ||
Username: knauber | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.172 | Public IP: 27.5.244.215 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:50:27 IST Wed Jun 17 2020 | Duration: 1h:45m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 63124082 | Bytes Rx: 19049353 | IP Addr: 10.149.232.172 | Public IP: 27.5.244.215 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:50:27 IST Wed Jun 17 2020 | Duration: 1h:45m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 63124082 | Bytes Rx: 19049353 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156227 | Audit Session ID: 0a95072a262430005ee97deb | Security Group Tag: none | EasyVPN: 0 |Session ID: 156227 | Audit Session ID: 0a95072a262430005ee97deb | Security Group Tag: none | EasyVPN: 0 ||
Username: jpingani | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.40 | Public IP: 117.249.222.4 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:55:36 IST Wed Jun 17 2020 | Duration: 1h:40m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 99695708 | Bytes Rx: 35681087 | IP Addr: 10.149.233.40 | Public IP: 117.249.222.4 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:55:36 IST Wed Jun 17 2020 | Duration: 1h:40m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 99695708 | Bytes Rx: 35681087 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156230 | Audit Session ID: 0a95072a262460005ee97f20 | Security Group Tag: none | EasyVPN: 0 |Session ID: 156230 | Audit Session ID: 0a95072a262460005ee97f20 | Security Group Tag: none | EasyVPN: 0 ||
Username: vasanKK | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.39 | Public IP: 157.50.175.183 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:55:40 IST Wed Jun 17 2020 | Duration: 1h:40m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 55990762 | Bytes Rx: 55613845 | IP Addr: 10.149.233.39 | Public IP: 157.50.175.183 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:55:40 IST Wed Jun 17 2020 | Duration: 1h:40m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 55990762 | Bytes Rx: 55613845 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156231 | Audit Session ID: 0a95072a262470005ee97f24 | Security Group Tag: none | EasyVPN: 0 |Session ID: 156231 | Audit Session ID: 0a95072a262470005ee97f24 | Security Group Tag: none | EasyVPN: 0 ||
Username: Smundeko | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.41 | Public IP: 103.194.69.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:55:47 IST Wed Jun 17 2020 | Duration: 1h:40m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 49277490 | Bytes Rx: 23873087 | IP Addr: 10.149.233.41 | Public IP: 103.194.69.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:55:47 IST Wed Jun 17 2020 | Duration: 1h:40m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 49277490 | Bytes Rx: 23873087 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156232 | Audit Session ID: 0a95072a262480005ee97f2b | Security Group Tag: none | EasyVPN: 0 |Session ID: 156232 | Audit Session ID: 0a95072a262480005ee97f2b | Security Group Tag: none | EasyVPN: 0 ||
Username: prabhatc | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.44 | Public IP: 122.179.47.237 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:55:57 IST Wed Jun 17 2020 | Duration: 1h:40m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 310159492 | Bytes Rx: 36726136 | IP Addr: 10.149.233.44 | Public IP: 122.179.47.237 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:55:57 IST Wed Jun 17 2020 | Duration: 1h:40m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 310159492 | Bytes Rx: 36726136 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156235 | Audit Session ID: 0a95072a2624b0005ee97f35 | Security Group Tag: none | EasyVPN: 0 |Session ID: 156235 | Audit Session ID: 0a95072a2624b0005ee97f35 | Security Group Tag: none | EasyVPN: 0 ||
Username: KAkula | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.45 | Public IP: 157.47.116.116 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:56:19 IST Wed Jun 17 2020 | Duration: 1h:39m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 65533472 | Bytes Rx: 32737007 | IP Addr: 10.149.233.45 | Public IP: 157.47.116.116 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:56:19 IST Wed Jun 17 2020 | Duration: 1h:39m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 65533472 | Bytes Rx: 32737007 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156236 | Audit Session ID: 0a95072a2624c0005ee97f4b | Security Group Tag: none | EasyVPN: 0 |Session ID: 156236 | Audit Session ID: 0a95072a2624c0005ee97f4b | Security Group Tag: none | EasyVPN: 0 ||
