sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: mdzialow | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.104 | Public IP: 90.248.242.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:28:14 UTC Thu Jun 25 2020 | Duration: 1d 4h:04m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 2242741787 | Bytes Rx: 634458097 | IP Addr: 10.145.232.104 | Public IP: 90.248.242.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:28:14 UTC Thu Jun 25 2020 | Duration: 1d 4h:04m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 2242741787 | Bytes Rx: 634458097 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 161 | Audit Session ID: 0a910728000a10005ef4601e | Security Group Tag: none | EasyVPN: 0 |Session ID: 161 | Audit Session ID: 0a910728000a10005ef4601e | Security Group Tag: none | EasyVPN: 0 ||
Username: hmaran | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.78 | Public IP: 88.104.121.68 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:47:42 UTC Fri Jun 26 2020 | Duration: 7h:44m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 1666082611 | Bytes Rx: 363212289 | IP Addr: 10.145.232.78 | Public IP: 88.104.121.68 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:47:42 UTC Fri Jun 26 2020 | Duration: 7h:44m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 1666082611 | Bytes Rx: 363212289 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 405 | Audit Session ID: 0a910728001950005ef57dee | Security Group Tag: none | EasyVPN: 0 |Session ID: 405 | Audit Session ID: 0a910728001950005ef57dee | Security Group Tag: none | EasyVPN: 0 ||
Username: JJayaman | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.82 | Public IP: 42.109.146.117 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 04:48:59 UTC Fri Jun 26 2020 | Duration: 7h:43m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 140657551 | Bytes Rx: 48253538 | IP Addr: 10.145.232.82 | Public IP: 42.109.146.117 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 04:48:59 UTC Fri Jun 26 2020 | Duration: 7h:43m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 140657551 | Bytes Rx: 48253538 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 406 | Audit Session ID: 0a910728001960005ef57e3b | Security Group Tag: none | EasyVPN: 0 |Session ID: 406 | Audit Session ID: 0a910728001960005ef57e3b | Security Group Tag: none | EasyVPN: 0 ||
Username: Joostjan.vandijk | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.87 | Public IP: 80.56.109.138 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:57:13 UTC Fri Jun 26 2020 | Duration: 7h:35m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 1360667981 | Bytes Rx: 277965856 | IP Addr: 10.145.232.87 | Public IP: 80.56.109.138 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:57:13 UTC Fri Jun 26 2020 | Duration: 7h:35m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 1360667981 | Bytes Rx: 277965856 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 411 | Audit Session ID: 0a9107280019b0005ef58029 | Security Group Tag: none | EasyVPN: 0 |Session ID: 411 | Audit Session ID: 0a9107280019b0005ef58029 | Security Group Tag: none | EasyVPN: 0 ||
Username: raagarwa | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.89 | Public IP: 106.210.182.238 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:00:54 UTC Fri Jun 26 2020 | Duration: 7h:31m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 1348676569 | Bytes Rx: 309241734 | IP Addr: 10.145.232.89 | Public IP: 106.210.182.238 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:00:54 UTC Fri Jun 26 2020 | Duration: 7h:31m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 1348676569 | Bytes Rx: 309241734 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 414 | Audit Session ID: 0a9107280019e0005ef58106 | Security Group Tag: none | EasyVPN: 0 |Session ID: 414 | Audit Session ID: 0a9107280019e0005ef58106 | Security Group Tag: none | EasyVPN: 0 ||
Username: ashenoy | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.84 | Public IP: 42.106.217.218 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:05:58 UTC Fri Jun 26 2020 | Duration: 7h:26m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 2111750560 | Bytes Rx: 271101229 | IP Addr: 10.145.232.84 | Public IP: 42.106.217.218 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:05:58 UTC Fri Jun 26 2020 | Duration: 7h:26m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 2111750560 | Bytes Rx: 271101229 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 418 | Audit Session ID: 0a910728001a20005ef58236 | Security Group Tag: none | EasyVPN: 0 |Session ID: 418 | Audit Session ID: 0a910728001a20005ef58236 | Security Group Tag: none | EasyVPN: 0 ||
Username: sukeshbS | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.94 | Public IP: 1.39.131.132 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:15:04 UTC Fri Jun 26 2020 | Duration: 7h:17m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 194998061 | Bytes Rx: 78964188 | IP Addr: 10.145.232.94 | Public IP: 1.39.131.132 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:15:04 UTC Fri Jun 26 2020 | Duration: 7h:17m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 194998061 | Bytes Rx: 78964188 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 424 | Audit Session ID: 0a910728001a80005ef58458 | Security Group Tag: none | EasyVPN: 0 |Session ID: 424 | Audit Session ID: 0a910728001a80005ef58458 | Security Group Tag: none | EasyVPN: 0 ||
Username: ctoon | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.97 | Public IP: 86.178.68.121 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:34:06 UTC Fri Jun 26 2020 | Duration: 6h:58m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 684079774 | Bytes Rx: 78983238 | IP Addr: 10.145.232.97 | Public IP: 86.178.68.121 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:34:06 UTC Fri Jun 26 2020 | Duration: 6h:58m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 684079774 | Bytes Rx: 78983238 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 433 | Audit Session ID: 0a910728001b10005ef588ce | Security Group Tag: none | EasyVPN: 0 |Session ID: 433 | Audit Session ID: 0a910728001b10005ef588ce | Security Group Tag: none | EasyVPN: 0 ||
Username: wschutt | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.103 | Public IP: 80.134.246.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:45:52 UTC Fri Jun 26 2020 | Duration: 6h:46m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 209379449 | Bytes Rx: 80321365 | IP Addr: 10.145.232.103 | Public IP: 80.134.246.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:45:52 UTC Fri Jun 26 2020 | Duration: 6h:46m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 209379449 | Bytes Rx: 80321365 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 437 | Audit Session ID: 0a910728001b50005ef58b90 | Security Group Tag: none | EasyVPN: 0 |Session ID: 437 | Audit Session ID: 0a910728001b50005ef58b90 | Security Group Tag: none | EasyVPN: 0 ||
Username: stmacmah | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.98 | Public IP: 86.85.153.184 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:51:30 UTC Fri Jun 26 2020 | Duration: 6h:41m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 772513606 | Bytes Rx: 853214116 | IP Addr: 10.145.232.98 | Public IP: 86.85.153.184 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:51:30 UTC Fri Jun 26 2020 | Duration: 6h:41m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 772513606 | Bytes Rx: 853214116 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 438 | Audit Session ID: 0a910728001b60005ef58ce2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 438 | Audit Session ID: 0a910728001b60005ef58ce2 | Security Group Tag: none | EasyVPN: 0 ||
Username: yvomaspa | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.79 | Public IP: 84.28.197.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:58:58 UTC Fri Jun 26 2020 | Duration: 6h:33m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 1765000639 | Bytes Rx: 1081905149 | IP Addr: 10.145.232.79 | Public IP: 84.28.197.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:58:58 UTC Fri Jun 26 2020 | Duration: 6h:33m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 1765000639 | Bytes Rx: 1081905149 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 440 | Audit Session ID: 0a910728001b80005ef58ea2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 440 | Audit Session ID: 0a910728001b80005ef58ea2 | Security Group Tag: none | EasyVPN: 0 ||
Username: ngorboto | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.213 | Public IP: 62.105.140.32 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:22:48 UTC Fri Jun 26 2020 | Duration: 6h:09m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 875207356 | Bytes Rx: 159074043 | IP Addr: 10.145.232.213 | Public IP: 62.105.140.32 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:22:48 UTC Fri Jun 26 2020 | Duration: 6h:09m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 875207356 | Bytes Rx: 159074043 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 454 | Audit Session ID: 0a910728001c60005ef59438 | Security Group Tag: none | EasyVPN: 0 |Session ID: 454 | Audit Session ID: 0a910728001c60005ef59438 | Security Group Tag: none | EasyVPN: 0 ||
Username: farhaan.maqba | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.214 | Public IP: 94.211.0.10 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:24:37 UTC Fri Jun 26 2020 | Duration: 6h:08m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 138074402 | Bytes Rx: 142261259 | IP Addr: 10.145.232.214 | Public IP: 94.211.0.10 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:24:37 UTC Fri Jun 26 2020 | Duration: 6h:08m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 138074402 | Bytes Rx: 142261259 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 455 | Audit Session ID: 0a910728001c70005ef594a5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 455 | Audit Session ID: 0a910728001c70005ef594a5 | Security Group Tag: none | EasyVPN: 0 ||
Username: SarikaS | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.183 | Public IP: 42.111.10.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:37:02 UTC Fri Jun 26 2020 | Duration: 5h:55m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 613937084 | Bytes Rx: 230779016 | IP Addr: 10.145.232.183 | Public IP: 42.111.10.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:37:02 UTC Fri Jun 26 2020 | Duration: 5h:55m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 613937084 | Bytes Rx: 230779016 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 457 | Audit Session ID: 0a910728001c90005ef5978e | Security Group Tag: none | EasyVPN: 0 |Session ID: 457 | Audit Session ID: 0a910728001c90005ef5978e | Security Group Tag: none | EasyVPN: 0 ||
Username: leelvelu | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.194 | Public IP: 106.208.56.92 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:46:23 UTC Fri Jun 26 2020 | Duration: 5h:46m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 229289448 | Bytes Rx: 125923354 | IP Addr: 10.145.232.194 | Public IP: 106.208.56.92 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:46:23 UTC Fri Jun 26 2020 | Duration: 5h:46m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 229289448 | Bytes Rx: 125923354 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 462 | Audit Session ID: 0a910728001ce0005ef599bf | Security Group Tag: none | EasyVPN: 0 |Session ID: 462 | Audit Session ID: 0a910728001ce0005ef599bf | Security Group Tag: none | EasyVPN: 0 ||
Username: sulverma | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.195 | Public IP: 47.31.26.44 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:48:16 UTC Fri Jun 26 2020 | Duration: 5h:44m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 236186234 | Bytes Rx: 96690209 | IP Addr: 10.145.232.195 | Public IP: 47.31.26.44 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:48:16 UTC Fri Jun 26 2020 | Duration: 5h:44m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 236186234 | Bytes Rx: 96690209 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 464 | Audit Session ID: 0a910728001d00005ef59a30 | Security Group Tag: none | EasyVPN: 0 |Session ID: 464 | Audit Session ID: 0a910728001d00005ef59a30 | Security Group Tag: none | EasyVPN: 0 ||
Username: larumuga | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.197 | Public IP: 27.5.191.196 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:49:46 UTC Fri Jun 26 2020 | Duration: 5h:42m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 155981993 | Bytes Rx: 68525232 | IP Addr: 10.145.232.197 | Public IP: 27.5.191.196 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:49:46 UTC Fri Jun 26 2020 | Duration: 5h:42m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 155981993 | Bytes Rx: 68525232 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 465 | Audit Session ID: 0a910728001d10005ef59a8a | Security Group Tag: none | EasyVPN: 0 |Session ID: 465 | Audit Session ID: 0a910728001d10005ef59a8a | Security Group Tag: none | EasyVPN: 0 ||
Username: mansmatt | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.199 | Public IP: 95.149.109.44 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:53:40 UTC Fri Jun 26 2020 | Duration: 5h:39m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 949036788 | Bytes Rx: 4764426470 | IP Addr: 10.145.232.199 | Public IP: 95.149.109.44 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:53:40 UTC Fri Jun 26 2020 | Duration: 5h:39m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 949036788 | Bytes Rx: 4764426470 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 467 | Audit Session ID: 0a910728001d30005ef59b74 | Security Group Tag: none | EasyVPN: 0 |Session ID: 467 | Audit Session ID: 0a910728001d30005ef59b74 | Security Group Tag: none | EasyVPN: 0 ||
Username: mohbouab | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: Jabber | IP Addr: 10.145.248.124 | Public IP: 92.0.83.168 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:53:48 UTC Fri Jun 26 2020 | Duration: 5h:38m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 564625919 | Bytes Rx: 151741898 | IP Addr: 10.145.248.124 | Public IP: 92.0.83.168 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:53:48 UTC Fri Jun 26 2020 | Duration: 5h:38m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 564625919 | Bytes Rx: 151741898 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 468 | Audit Session ID: 0a910728001d40005ef59b7c | Security Group Tag: none | EasyVPN: 0 |Session ID: 468 | Audit Session ID: 0a910728001d40005ef59b7c | Security Group Tag: none | EasyVPN: 0 ||
Username: aausten | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.88 | Public IP: 95.222.193.138 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:02:12 UTC Fri Jun 26 2020 | Duration: 5h:30m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 315612131 | Bytes Rx: 94331442 | IP Addr: 10.145.232.88 | Public IP: 95.222.193.138 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:02:12 UTC Fri Jun 26 2020 | Duration: 5h:30m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 315612131 | Bytes Rx: 94331442 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 473 | Audit Session ID: 0a910728001d90005ef59d74 | Security Group Tag: none | EasyVPN: 0 |Session ID: 473 | Audit Session ID: 0a910728001d90005ef59d74 | Security Group Tag: none | EasyVPN: 0 ||
Username: pkuttata | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: Jabber | IP Addr: 10.145.248.125 | Public IP: 86.141.115.50 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:04:01 UTC Fri Jun 26 2020 | Duration: 5h:28m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 369263681 | Bytes Rx: 164370769 | IP Addr: 10.145.248.125 | Public IP: 86.141.115.50 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:04:01 UTC Fri Jun 26 2020 | Duration: 5h:28m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 369263681 | Bytes Rx: 164370769 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 475 | Audit Session ID: 0a910728001db0005ef59de1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 475 | Audit Session ID: 0a910728001db0005ef59de1 | Security Group Tag: none | EasyVPN: 0 ||
