sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: vinaysh | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.55 | Public IP: 90.206.102.200 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:11:49 UTC Fri May 22 2020 | Duration: 14d 3h:49m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 16123290202 | Bytes Rx: 19860619211 | IP Addr: 10.145.232.55 | Public IP: 90.206.102.200 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:11:49 UTC Fri May 22 2020 | Duration: 14d 3h:49m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 16123290202 | Bytes Rx: 19860619211 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 75326 | Audit Session ID: 0a9107281263e0005ec77b35 | Security Group Tag: none | EasyVPN: 0 |Session ID: 75326 | Audit Session ID: 0a9107281263e0005ec77b35 | Security Group Tag: none | EasyVPN: 0 ||
Username: bkashyap | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.93 | Public IP: 109.151.54.41 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:45:02 UTC Thu Jun 4 2020 | Duration: 1d 1h:16m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 1365556881 | Bytes Rx: 564704776 | IP Addr: 10.145.233.93 | Public IP: 109.151.54.41 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:45:02 UTC Thu Jun 4 2020 | Duration: 1d 1h:16m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 1365556881 | Bytes Rx: 564704776 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 79926 | Audit Session ID: 0a910728138360005ed8c29e | Security Group Tag: none | EasyVPN: 0 |Session ID: 79926 | Audit Session ID: 0a910728138360005ed8c29e | Security Group Tag: none | EasyVPN: 0 ||
Username: AnjagTap | Group: Mac_Test | Tunnel Group: TCL_Normal_Mac | IP Addr:  | Public IP: 106.193.211.8 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:49:06 UTC Thu Jun 4 2020 | Duration: 1d 0h:12m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 0 | Bytes Rx: 0 | IP Addr:  | Public IP: 106.193.211.8 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:49:06 UTC Thu Jun 4 2020 | Duration: 1d 0h:12m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 0 | Bytes Rx: 0 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 79956 | Audit Session ID: 0a910728138540005ed8d1a2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 79956 | Audit Session ID: 0a910728138540005ed8d1a2 | Security Group Tag: none | EasyVPN: 0 ||
Username: MThangap | Group: Mac_Test | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.145.233.4 | Public IP: 42.109.149.166 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 12:47:10 UTC Thu Jun 4 2020 | Duration: 22h:14m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 25573159 | Bytes Rx: 7449299 | IP Addr: 10.145.233.4 | Public IP: 42.109.149.166 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 12:47:10 UTC Thu Jun 4 2020 | Duration: 22h:14m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 25573159 | Bytes Rx: 7449299 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80010 | Audit Session ID: 0a9107281388a0005ed8ed4e | Security Group Tag: none | EasyVPN: 0 |Session ID: 80010 | Audit Session ID: 0a9107281388a0005ed8ed4e | Security Group Tag: none | EasyVPN: 0 ||
Username: s.bennett | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.6 | Public IP: 90.251.72.95 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:07:42 UTC Thu Jun 4 2020 | Duration: 21h:53m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 1297419312 | Bytes Rx: 302258811 | IP Addr: 10.145.233.6 | Public IP: 90.251.72.95 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:07:42 UTC Thu Jun 4 2020 | Duration: 21h:53m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 1297419312 | Bytes Rx: 302258811 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80016 | Audit Session ID: 0a910728138900005ed8f21e | Security Group Tag: none | EasyVPN: 0 |Session ID: 80016 | Audit Session ID: 0a910728138900005ed8f21e | Security Group Tag: none | EasyVPN: 0 ||
Username: dougktl | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.12 | Public IP: 87.80.24.241 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:34:09 UTC Thu Jun 4 2020 | Duration: 18h:27m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 716596980 | Bytes Rx: 174412295 | IP Addr: 10.145.233.12 | Public IP: 87.80.24.241 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:34:09 UTC Thu Jun 4 2020 | Duration: 18h:27m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 716596980 | Bytes Rx: 174412295 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80082 | Audit Session ID: 0a910728138d20005ed92281 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80082 | Audit Session ID: 0a910728138d20005ed92281 | Security Group Tag: none | EasyVPN: 0 ||
Username: indranil.sapre | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.77 | Public IP: 31.14.250.199 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 18:33:12 UTC Thu Jun 4 2020 | Duration: 16h:28m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 670592497 | Bytes Rx: 209065850 | IP Addr: 10.145.233.77 | Public IP: 31.14.250.199 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 18:33:12 UTC Thu Jun 4 2020 | Duration: 16h:28m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 670592497 | Bytes Rx: 209065850 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80100 | Audit Session ID: 0a910728138e40005ed93e68 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80100 | Audit Session ID: 0a910728138e40005ed93e68 | Security Group Tag: none | EasyVPN: 0 ||
Username: asebasti | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.253 | Public IP: 42.111.160.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 02:35:10 UTC Fri Jun 5 2020 | Duration: 8h:26m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 166845939 | Bytes Rx: 86444103 | IP Addr: 10.145.232.253 | Public IP: 42.111.160.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 02:35:10 UTC Fri Jun 5 2020 | Duration: 8h:26m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 166845939 | Bytes Rx: 86444103 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80119 | Audit Session ID: 0a910728138f70005ed9af5e | Security Group Tag: none | EasyVPN: 0 |Session ID: 80119 | Audit Session ID: 0a910728138f70005ed9af5e | Security Group Tag: none | EasyVPN: 0 ||
Username: PrasGupt | Group: Mac_Test | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.145.233.15 | Public IP: 42.108.196.102 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 03:58:35 UTC Fri Jun 5 2020 | Duration: 7h:02m:53s | Inactivity:  6h:52m:27s | Bytes Tx: 3289711 | Bytes Rx: 1293300 | IP Addr: 10.145.233.15 | Public IP: 42.108.196.102 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 03:58:35 UTC Fri Jun 5 2020 | Duration: 7h:02m:53s | Inactivity:  6h:52m:27s | Bytes Tx: 3289711 | Bytes Rx: 1293300 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80144 | Audit Session ID: 0a910728139100005ed9c2eb | Security Group Tag: none | EasyVPN: 0 |Session ID: 80144 | Audit Session ID: 0a910728139100005ed9c2eb | Security Group Tag: none | EasyVPN: 0 ||
Username: mpoojari | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.17 | Public IP: 42.107.137.177 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:05:00 UTC Fri Jun 5 2020 | Duration: 6h:56m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 244426416 | Bytes Rx: 229730375 | IP Addr: 10.145.233.17 | Public IP: 42.107.137.177 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:05:00 UTC Fri Jun 5 2020 | Duration: 6h:56m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 244426416 | Bytes Rx: 229730375 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80151 | Audit Session ID: 0a910728139170005ed9c46c | Security Group Tag: none | EasyVPN: 0 |Session ID: 80151 | Audit Session ID: 0a910728139170005ed9c46c | Security Group Tag: none | EasyVPN: 0 ||
Username: amit.kale | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.23 | Public IP: 42.106.96.2 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:09:26 UTC Fri Jun 5 2020 | Duration: 6h:52m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 331493684 | Bytes Rx: 89294907 | IP Addr: 10.145.233.23 | Public IP: 42.106.96.2 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:09:26 UTC Fri Jun 5 2020 | Duration: 6h:52m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 331493684 | Bytes Rx: 89294907 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80156 | Audit Session ID: 0a9107281391c0005ed9c576 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80156 | Audit Session ID: 0a9107281391c0005ed9c576 | Security Group Tag: none | EasyVPN: 0 ||
Username: pawarast | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.19 | Public IP: 42.111.27.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:48:34 UTC Fri Jun 5 2020 | Duration: 6h:12m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 536144239 | Bytes Rx: 160491919 | IP Addr: 10.145.233.19 | Public IP: 42.111.27.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:48:34 UTC Fri Jun 5 2020 | Duration: 6h:12m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 536144239 | Bytes Rx: 160491919 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80199 | Audit Session ID: 0a910728139470005ed9cea2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80199 | Audit Session ID: 0a910728139470005ed9cea2 | Security Group Tag: none | EasyVPN: 0 ||
Username: hmaran | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.21 | Public IP: 88.108.196.99 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:50:20 UTC Fri Jun 5 2020 | Duration: 6h:11m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 283691525 | Bytes Rx: 119004324 | IP Addr: 10.145.233.21 | Public IP: 88.108.196.99 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:50:20 UTC Fri Jun 5 2020 | Duration: 6h:11m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 283691525 | Bytes Rx: 119004324 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80203 | Audit Session ID: 0a9107281394b0005ed9cf0c | Security Group Tag: none | EasyVPN: 0 |Session ID: 80203 | Audit Session ID: 0a9107281394b0005ed9cf0c | Security Group Tag: none | EasyVPN: 0 ||
Username: kmallapp | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.37 | Public IP: 1.39.146.156 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 04:58:01 UTC Fri Jun 5 2020 | Duration: 6h:03m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 583797542 | Bytes Rx: 127085571 | IP Addr: 10.145.233.37 | Public IP: 1.39.146.156 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 04:58:01 UTC Fri Jun 5 2020 | Duration: 6h:03m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 583797542 | Bytes Rx: 127085571 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80207 | Audit Session ID: 0a9107281394f0005ed9d0d9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80207 | Audit Session ID: 0a9107281394f0005ed9d0d9 | Security Group Tag: none | EasyVPN: 0 ||
Username: kjones | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.39 | Public IP: 82.42.251.61 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:03:04 UTC Fri Jun 5 2020 | Duration: 5h:58m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 635844208 | Bytes Rx: 139256716 | IP Addr: 10.145.233.39 | Public IP: 82.42.251.61 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:03:04 UTC Fri Jun 5 2020 | Duration: 5h:58m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 635844208 | Bytes Rx: 139256716 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80209 | Audit Session ID: 0a910728139510005ed9d208 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80209 | Audit Session ID: 0a910728139510005ed9d208 | Security Group Tag: none | EasyVPN: 0 ||
Username: raagarwa | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.41 | Public IP: 42.106.193.25 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:08:48 UTC Fri Jun 5 2020 | Duration: 5h:52m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 527291218 | Bytes Rx: 61828236 | IP Addr: 10.145.233.41 | Public IP: 42.106.193.25 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:08:48 UTC Fri Jun 5 2020 | Duration: 5h:52m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 527291218 | Bytes Rx: 61828236 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80211 | Audit Session ID: 0a910728139530005ed9d360 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80211 | Audit Session ID: 0a910728139530005ed9d360 | Security Group Tag: none | EasyVPN: 0 ||
Username: aditgaur | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.43 | Public IP: 1.39.169.205 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:37:22 UTC Fri Jun 5 2020 | Duration: 5h:24m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 1101744726 | Bytes Rx: 1595521266 | IP Addr: 10.145.233.43 | Public IP: 1.39.169.205 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:37:22 UTC Fri Jun 5 2020 | Duration: 5h:24m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 1101744726 | Bytes Rx: 1595521266 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80217 | Audit Session ID: 0a910728139590005ed9da12 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80217 | Audit Session ID: 0a910728139590005ed9da12 | Security Group Tag: none | EasyVPN: 0 ||
Username: tanviahl | Group: Mac_Test | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.145.233.46 | Public IP: 106.78.201.113 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:10:46 UTC Fri Jun 5 2020 | Duration: 4h:50m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 1985986417 | Bytes Rx: 176424544 | IP Addr: 10.145.233.46 | Public IP: 106.78.201.113 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:10:46 UTC Fri Jun 5 2020 | Duration: 4h:50m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 1985986417 | Bytes Rx: 176424544 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80227 | Audit Session ID: 0a910728139630005ed9e1e6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80227 | Audit Session ID: 0a910728139630005ed9e1e6 | Security Group Tag: none | EasyVPN: 0 ||
Username: elitedes | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.48 | Public IP: 93.36.183.237 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:24:26 UTC Fri Jun 5 2020 | Duration: 4h:37m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 98892136 | Bytes Rx: 29043029 | IP Addr: 10.145.233.48 | Public IP: 93.36.183.237 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:24:26 UTC Fri Jun 5 2020 | Duration: 4h:37m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 98892136 | Bytes Rx: 29043029 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80232 | Audit Session ID: 0a910728139680005ed9e51a | Security Group Tag: none | EasyVPN: 0 |Session ID: 80232 | Audit Session ID: 0a910728139680005ed9e51a | Security Group Tag: none | EasyVPN: 0 ||
Username: ashish.pandya | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.14 | Public IP: 42.106.30.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:29:16 UTC Fri Jun 5 2020 | Duration: 4h:32m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 288440308 | Bytes Rx: 427404110 | IP Addr: 10.145.233.14 | Public IP: 42.106.30.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:29:16 UTC Fri Jun 5 2020 | Duration: 4h:32m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 288440308 | Bytes Rx: 427404110 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80233 | Audit Session ID: 0a910728139690005ed9e63c | Security Group Tag: none | EasyVPN: 0 |Session ID: 80233 | Audit Session ID: 0a910728139690005ed9e63c | Security Group Tag: none | EasyVPN: 0 ||
Username: nrebiere | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.53 | Public IP: 90.43.170.95 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:38:08 UTC Fri Jun 5 2020 | Duration: 4h:23m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 179850548 | Bytes Rx: 58083269 | IP Addr: 10.145.233.53 | Public IP: 90.43.170.95 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:38:08 UTC Fri Jun 5 2020 | Duration: 4h:23m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 179850548 | Bytes Rx: 58083269 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80238 | Audit Session ID: 0a9107281396e0005ed9e850 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80238 | Audit Session ID: 0a9107281396e0005ed9e850 | Security Group Tag: none | EasyVPN: 0 ||
