sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: styagi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.151 | Public IP: 182.70.8.248 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:26:39 IST Thu Jun 4 2020 | Duration: 1d 21h:34m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 766160330 | Bytes Rx: 398103825 | IP Addr: 10.150.237.151 | Public IP: 182.70.8.248 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:26:39 IST Thu Jun 4 2020 | Duration: 1d 21h:34m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 766160330 | Bytes Rx: 398103825 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 282837 | Audit Session ID: 0a96cf69450d50005ed8d367 | Security Group Tag: none | EasyVPN: 0 |Session ID: 282837 | Audit Session ID: 0a96cf69450d50005ed8d367 | Security Group Tag: none | EasyVPN: 0 ||
Username: shivkush | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.202 | Public IP: 103.110.242.251 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:07:29 IST Sat Jun 6 2020 | Duration: 4h:53m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 1005300144 | Bytes Rx: 171236627 | IP Addr: 10.150.237.202 | Public IP: 103.110.242.251 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:07:29 IST Sat Jun 6 2020 | Duration: 4h:53m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 1005300144 | Bytes Rx: 171236627 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288532 | Audit Session ID: 0a96cf69467140005edb0f79 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288532 | Audit Session ID: 0a96cf69467140005edb0f79 | Security Group Tag: none | EasyVPN: 0 ||
Username: gkavitak | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.203 | Public IP: 106.193.144.4 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:07:45 IST Sat Jun 6 2020 | Duration: 4h:53m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 251199207 | Bytes Rx: 214157816 | IP Addr: 10.150.237.203 | Public IP: 106.193.144.4 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:07:45 IST Sat Jun 6 2020 | Duration: 4h:53m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 251199207 | Bytes Rx: 214157816 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288534 | Audit Session ID: 0a96cf69467160005edb0f89 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288534 | Audit Session ID: 0a96cf69467160005edb0f89 | Security Group Tag: none | EasyVPN: 0 ||
Username: amroy | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.204 | Public IP: 223.190.60.48 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:07:56 IST Sat Jun 6 2020 | Duration: 4h:53m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 144608252 | Bytes Rx: 247235098 | IP Addr: 10.150.237.204 | Public IP: 223.190.60.48 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:07:56 IST Sat Jun 6 2020 | Duration: 4h:53m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 144608252 | Bytes Rx: 247235098 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288535 | Audit Session ID: 0a96cf69467170005edb0f94 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288535 | Audit Session ID: 0a96cf69467170005edb0f94 | Security Group Tag: none | EasyVPN: 0 ||
Username: agite | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.206 | Public IP: 106.210.227.183 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:09:09 IST Sat Jun 6 2020 | Duration: 4h:52m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 1669586695 | Bytes Rx: 190068030 | IP Addr: 10.150.237.206 | Public IP: 106.210.227.183 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:09:09 IST Sat Jun 6 2020 | Duration: 4h:52m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 1669586695 | Bytes Rx: 190068030 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288538 | Audit Session ID: 0a96cf694671a0005edb0fdd | Security Group Tag: none | EasyVPN: 0 |Session ID: 288538 | Audit Session ID: 0a96cf694671a0005edb0fdd | Security Group Tag: none | EasyVPN: 0 ||
Username: manushre | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.207 | Public IP: 106.193.139.196 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:09:58 IST Sat Jun 6 2020 | Duration: 4h:51m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 236618108 | Bytes Rx: 94368793 | IP Addr: 10.150.237.207 | Public IP: 106.193.139.196 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:09:58 IST Sat Jun 6 2020 | Duration: 4h:51m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 236618108 | Bytes Rx: 94368793 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288539 | Audit Session ID: 0a96cf694671b0005edb100e | Security Group Tag: none | EasyVPN: 0 |Session ID: 288539 | Audit Session ID: 0a96cf694671b0005edb100e | Security Group Tag: none | EasyVPN: 0 ||
Username: varnaik | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.208 | Public IP: 42.107.76.96 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:10:46 IST Sat Jun 6 2020 | Duration: 4h:50m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 263049795 | Bytes Rx: 101230047 | IP Addr: 10.150.237.208 | Public IP: 42.107.76.96 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:10:46 IST Sat Jun 6 2020 | Duration: 4h:50m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 263049795 | Bytes Rx: 101230047 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288540 | Audit Session ID: 0a96cf694671c0005edb103e | Security Group Tag: none | EasyVPN: 0 |Session ID: 288540 | Audit Session ID: 0a96cf694671c0005edb103e | Security Group Tag: none | EasyVPN: 0 ||
Username: Shivaji.salokhe | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.209 | Public IP: 106.193.176.76 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:10:47 IST Sat Jun 6 2020 | Duration: 4h:50m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 597219635 | Bytes Rx: 80098835 | IP Addr: 10.150.237.209 | Public IP: 106.193.176.76 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:10:47 IST Sat Jun 6 2020 | Duration: 4h:50m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 597219635 | Bytes Rx: 80098835 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288541 | Audit Session ID: 0a96cf694671d0005edb103f | Security Group Tag: none | EasyVPN: 0 |Session ID: 288541 | Audit Session ID: 0a96cf694671d0005edb103f | Security Group Tag: none | EasyVPN: 0 ||
Username: kunchinc | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.210 | Public IP: 49.35.207.253 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:11:05 IST Sat Jun 6 2020 | Duration: 4h:50m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 181869474 | Bytes Rx: 93721479 | IP Addr: 10.150.237.210 | Public IP: 49.35.207.253 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:11:05 IST Sat Jun 6 2020 | Duration: 4h:50m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 181869474 | Bytes Rx: 93721479 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288542 | Audit Session ID: 0a96cf694671e0005edb1051 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288542 | Audit Session ID: 0a96cf694671e0005edb1051 | Security Group Tag: none | EasyVPN: 0 ||
Username: JQureshi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.168 | Public IP: 106.220.84.245 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:12:30 IST Sat Jun 6 2020 | Duration: 4h:48m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 285885480 | Bytes Rx: 137335884 | IP Addr: 10.150.236.168 | Public IP: 106.220.84.245 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:12:30 IST Sat Jun 6 2020 | Duration: 4h:48m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 285885480 | Bytes Rx: 137335884 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288548 | Audit Session ID: 0a96cf69467240005edb10a6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288548 | Audit Session ID: 0a96cf69467240005edb10a6 | Security Group Tag: none | EasyVPN: 0 ||
Username: irkhan | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.175 | Public IP: 47.247.153.40 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:12:36 IST Sat Jun 6 2020 | Duration: 4h:48m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 96458922 | Bytes Rx: 40631254 | IP Addr: 10.150.236.175 | Public IP: 47.247.153.40 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:12:36 IST Sat Jun 6 2020 | Duration: 4h:48m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 96458922 | Bytes Rx: 40631254 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288549 | Audit Session ID: 0a96cf69467250005edb10ac | Security Group Tag: none | EasyVPN: 0 |Session ID: 288549 | Audit Session ID: 0a96cf69467250005edb10ac | Security Group Tag: none | EasyVPN: 0 ||
Username: poonarya | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.177 | Public IP: 61.0.147.92 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:13:05 IST Sat Jun 6 2020 | Duration: 4h:48m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 162350189 | Bytes Rx: 22458542 | IP Addr: 10.150.236.177 | Public IP: 61.0.147.92 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:13:05 IST Sat Jun 6 2020 | Duration: 4h:48m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 162350189 | Bytes Rx: 22458542 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288551 | Audit Session ID: 0a96cf69467270005edb10c9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288551 | Audit Session ID: 0a96cf69467270005edb10c9 | Security Group Tag: none | EasyVPN: 0 ||
Username: aishinde | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.190 | Public IP: 157.33.165.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:14:07 IST Sat Jun 6 2020 | Duration: 4h:47m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 147385169 | Bytes Rx: 55432442 | IP Addr: 10.150.237.190 | Public IP: 157.33.165.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:14:07 IST Sat Jun 6 2020 | Duration: 4h:47m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 147385169 | Bytes Rx: 55432442 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288555 | Audit Session ID: 0a96cf694672b0005edb1107 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288555 | Audit Session ID: 0a96cf694672b0005edb1107 | Security Group Tag: none | EasyVPN: 0 ||
Username: adijoshi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.213 | Public IP: 157.33.168.183 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:14:16 IST Sat Jun 6 2020 | Duration: 4h:46m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 250334856 | Bytes Rx: 102553274 | IP Addr: 10.150.237.213 | Public IP: 157.33.168.183 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:14:16 IST Sat Jun 6 2020 | Duration: 4h:46m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 250334856 | Bytes Rx: 102553274 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288556 | Audit Session ID: 0a96cf694672c0005edb1110 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288556 | Audit Session ID: 0a96cf694672c0005edb1110 | Security Group Tag: none | EasyVPN: 0 ||
Username: nirchoks | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.216 | Public IP: 157.32.77.189 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 09:15:14 IST Sat Jun 6 2020 | Duration: 4h:46m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 1524111973 | Bytes Rx: 121586619 | IP Addr: 10.150.237.216 | Public IP: 157.32.77.189 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 09:15:14 IST Sat Jun 6 2020 | Duration: 4h:46m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 1524111973 | Bytes Rx: 121586619 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288563 | Audit Session ID: 0a96cf69467330005edb114a | Security Group Tag: none | EasyVPN: 0 |Session ID: 288563 | Audit Session ID: 0a96cf69467330005edb114a | Security Group Tag: none | EasyVPN: 0 ||
Username: garav | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.217 | Public IP: 106.210.100.208 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:15:22 IST Sat Jun 6 2020 | Duration: 4h:45m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 116452856 | Bytes Rx: 74391981 | IP Addr: 10.150.237.217 | Public IP: 106.210.100.208 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:15:22 IST Sat Jun 6 2020 | Duration: 4h:45m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 116452856 | Bytes Rx: 74391981 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288565 | Audit Session ID: 0a96cf69467350005edb1152 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288565 | Audit Session ID: 0a96cf69467350005edb1152 | Security Group Tag: none | EasyVPN: 0 ||
Username: nitekale | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.218 | Public IP: 103.252.53.174 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:15:50 IST Sat Jun 6 2020 | Duration: 4h:45m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 169397049 | Bytes Rx: 63210421 | IP Addr: 10.150.237.218 | Public IP: 103.252.53.174 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:15:50 IST Sat Jun 6 2020 | Duration: 4h:45m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 169397049 | Bytes Rx: 63210421 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288566 | Audit Session ID: 0a96cf69467360005edb116e | Security Group Tag: none | EasyVPN: 0 |Session ID: 288566 | Audit Session ID: 0a96cf69467360005edb116e | Security Group Tag: none | EasyVPN: 0 ||
Username: vhnavale | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC6 | IP Addr: 10.150.245.15 | Public IP: 103.220.80.81 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:17:19 IST Sat Jun 6 2020 | Duration: 4h:43m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 394395011 | Bytes Rx: 161876768 | IP Addr: 10.150.245.15 | Public IP: 103.220.80.81 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:17:19 IST Sat Jun 6 2020 | Duration: 4h:43m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 394395011 | Bytes Rx: 161876768 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288567 | Audit Session ID: 0a96cf69467370005edb11c7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288567 | Audit Session ID: 0a96cf69467370005edb11c7 | Security Group Tag: none | EasyVPN: 0 ||
Username: neetikba | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.140 | Public IP: 1.38.55.207 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:24:22 IST Sat Jun 6 2020 | Duration: 4h:36m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 689309356 | Bytes Rx: 88433544 | IP Addr: 10.150.236.140 | Public IP: 1.38.55.207 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:24:22 IST Sat Jun 6 2020 | Duration: 4h:36m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 689309356 | Bytes Rx: 88433544 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288573 | Audit Session ID: 0a96cf694673d0005edb136e | Security Group Tag: none | EasyVPN: 0 |Session ID: 288573 | Audit Session ID: 0a96cf694673d0005edb136e | Security Group Tag: none | EasyVPN: 0 ||
Username: Ajjagtap | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.155 | Public IP: 49.35.199.152 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:25:24 IST Sat Jun 6 2020 | Duration: 4h:35m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 138269539 | Bytes Rx: 110434664 | IP Addr: 10.150.236.155 | Public IP: 49.35.199.152 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:25:24 IST Sat Jun 6 2020 | Duration: 4h:35m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 138269539 | Bytes Rx: 110434664 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288574 | Audit Session ID: 0a96cf694673e0005edb13ac | Security Group Tag: none | EasyVPN: 0 |Session ID: 288574 | Audit Session ID: 0a96cf694673e0005edb13ac | Security Group Tag: none | EasyVPN: 0 ||
Username: NTejanka | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.162 | Public IP: 157.33.190.194 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:26:41 IST Sat Jun 6 2020 | Duration: 4h:34m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 346723431 | Bytes Rx: 102548885 | IP Addr: 10.150.236.162 | Public IP: 157.33.190.194 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:26:41 IST Sat Jun 6 2020 | Duration: 4h:34m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 346723431 | Bytes Rx: 102548885 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288577 | Audit Session ID: 0a96cf69467410005edb13f9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288577 | Audit Session ID: 0a96cf69467410005edb13f9 | Security Group Tag: none | EasyVPN: 0 ||
