sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: ABMALAVE | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.175 | Public IP: 183.87.54.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:50:33 IST Tue Jun 23 2020 | Duration: 1d 19h:09m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 3362263283 | Bytes Rx: 686302181 | IP Addr: 10.149.232.175 | Public IP: 183.87.54.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:50:33 IST Tue Jun 23 2020 | Duration: 1d 19h:09m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 3362263283 | Bytes Rx: 686302181 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 168585 | Audit Session ID: 0a95072a292890005ef1ad41 | Security Group Tag: none | EasyVPN: 0 |Session ID: 168585 | Audit Session ID: 0a95072a292890005ef1ad41 | Security Group Tag: none | EasyVPN: 0 ||
Username: nsawarka | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.167 | Public IP: 103.141.116.210 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 00:54:25 IST Thu Jun 25 2020 | Duration: 7h:05m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 1061321290 | Bytes Rx: 328220149 | IP Addr: 10.149.233.167 | Public IP: 103.141.116.210 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 00:54:25 IST Thu Jun 25 2020 | Duration: 7h:05m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 1061321290 | Bytes Rx: 328220149 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172158 | Audit Session ID: 0a95072a2a07e0005ef3a869 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172158 | Audit Session ID: 0a95072a2a07e0005ef3a869 | Security Group Tag: none | EasyVPN: 0 ||
Username: RajaVS | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.166 | Public IP: 157.46.6.50 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:23:52 IST Thu Jun 25 2020 | Duration: 4h:36m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 51348312 | Bytes Rx: 43161959 | IP Addr: 10.149.233.166 | Public IP: 157.46.6.50 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:23:52 IST Thu Jun 25 2020 | Duration: 4h:36m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 51348312 | Bytes Rx: 43161959 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172165 | Audit Session ID: 0a95072a2a0850005ef3cb70 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172165 | Audit Session ID: 0a95072a2a0850005ef3cb70 | Security Group Tag: none | EasyVPN: 0 ||
Username: sasikuma | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.223 | Public IP: 157.50.182.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:59:38 IST Thu Jun 25 2020 | Duration: 2h:00m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 30906179 | Bytes Rx: 18588215 | IP Addr: 10.149.232.223 | Public IP: 157.50.182.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:59:38 IST Thu Jun 25 2020 | Duration: 2h:00m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 30906179 | Bytes Rx: 18588215 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172169 | Audit Session ID: 0a95072a2a0890005ef3eff2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172169 | Audit Session ID: 0a95072a2a0890005ef3eff2 | Security Group Tag: none | EasyVPN: 0 ||
Username: vvelu | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.224 | Public IP: 49.207.137.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:08:42 IST Thu Jun 25 2020 | Duration: 1h:51m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 37111619 | Bytes Rx: 27350381 | IP Addr: 10.149.232.224 | Public IP: 49.207.137.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:08:42 IST Thu Jun 25 2020 | Duration: 1h:51m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 37111619 | Bytes Rx: 27350381 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172171 | Audit Session ID: 0a95072a2a08b0005ef3f212 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172171 | Audit Session ID: 0a95072a2a08b0005ef3f212 | Security Group Tag: none | EasyVPN: 0 ||
Username: srrnarra | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.229 | Public IP: 157.48.217.184 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:21:09 IST Thu Jun 25 2020 | Duration: 1h:39m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 45425594 | Bytes Rx: 16690807 | IP Addr: 10.149.232.229 | Public IP: 157.48.217.184 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:21:09 IST Thu Jun 25 2020 | Duration: 1h:39m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 45425594 | Bytes Rx: 16690807 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172178 | Audit Session ID: 0a95072a2a0920005ef3f4fd | Security Group Tag: none | EasyVPN: 0 |Session ID: 172178 | Audit Session ID: 0a95072a2a0920005ef3f4fd | Security Group Tag: none | EasyVPN: 0 ||
Username: MJagenat | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.231 | Public IP: 122.164.81.24 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:22:14 IST Thu Jun 25 2020 | Duration: 1h:38m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 28585110 | Bytes Rx: 4621089 | IP Addr: 10.149.232.231 | Public IP: 122.164.81.24 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:22:14 IST Thu Jun 25 2020 | Duration: 1h:38m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 28585110 | Bytes Rx: 4621089 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172180 | Audit Session ID: 0a95072a2a0940005ef3f53e | Security Group Tag: none | EasyVPN: 0 |Session ID: 172180 | Audit Session ID: 0a95072a2a0940005ef3f53e | Security Group Tag: none | EasyVPN: 0 ||
Username: gnanavel.s | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.232 | Public IP: 27.62.97.95 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:24:43 IST Thu Jun 25 2020 | Duration: 1h:35m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 72666231 | Bytes Rx: 48546196 | IP Addr: 10.149.232.232 | Public IP: 27.62.97.95 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:24:43 IST Thu Jun 25 2020 | Duration: 1h:35m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 72666231 | Bytes Rx: 48546196 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172181 | Audit Session ID: 0a95072a2a0950005ef3f5d3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172181 | Audit Session ID: 0a95072a2a0950005ef3f5d3 | Security Group Tag: none | EasyVPN: 0 ||
Username: JiBachha | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.233 | Public IP: 157.33.247.9 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:29:14 IST Thu Jun 25 2020 | Duration: 1h:31m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 49548536 | Bytes Rx: 9348447 | IP Addr: 10.149.232.233 | Public IP: 157.33.247.9 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:29:14 IST Thu Jun 25 2020 | Duration: 1h:31m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 49548536 | Bytes Rx: 9348447 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172182 | Audit Session ID: 0a95072a2a0960005ef3f6e2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172182 | Audit Session ID: 0a95072a2a0960005ef3f6e2 | Security Group Tag: none | EasyVPN: 0 ||
Username: akskadak | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.234 | Public IP: 106.51.26.201 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:34:57 IST Thu Jun 25 2020 | Duration: 1h:25m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 295914212 | Bytes Rx: 411479209 | IP Addr: 10.149.232.234 | Public IP: 106.51.26.201 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:34:57 IST Thu Jun 25 2020 | Duration: 1h:25m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 295914212 | Bytes Rx: 411479209 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172183 | Audit Session ID: 0a95072a2a0970005ef3f839 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172183 | Audit Session ID: 0a95072a2a0970005ef3f839 | Security Group Tag: none | EasyVPN: 0 ||
Username: jamesRA | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.226 | Public IP: 106.208.123.105 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:38:43 IST Thu Jun 25 2020 | Duration: 1h:21m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 21540183 | Bytes Rx: 9676337 | IP Addr: 10.149.232.226 | Public IP: 106.208.123.105 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:38:43 IST Thu Jun 25 2020 | Duration: 1h:21m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 21540183 | Bytes Rx: 9676337 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172184 | Audit Session ID: 0a95072a2a0980005ef3f91b | Security Group Tag: none | EasyVPN: 0 |Session ID: 172184 | Audit Session ID: 0a95072a2a0980005ef3f91b | Security Group Tag: none | EasyVPN: 0 ||
Username: DhDorkhe | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.222 | Public IP: 59.96.84.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:57:09 IST Thu Jun 25 2020 | Duration: 1h:03m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 56336922 | Bytes Rx: 13614276 | IP Addr: 10.149.232.222 | Public IP: 59.96.84.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:57:09 IST Thu Jun 25 2020 | Duration: 1h:03m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 56336922 | Bytes Rx: 13614276 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172186 | Audit Session ID: 0a95072a2a09a0005ef3fd6d | Security Group Tag: none | EasyVPN: 0 |Session ID: 172186 | Audit Session ID: 0a95072a2a09a0005ef3fd6d | Security Group Tag: none | EasyVPN: 0 ||
Username: SankPawa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.225 | Public IP: 157.33.145.254 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:58:05 IST Thu Jun 25 2020 | Duration: 1h:02m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 160028031 | Bytes Rx: 30835599 | IP Addr: 10.149.232.225 | Public IP: 157.33.145.254 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:58:05 IST Thu Jun 25 2020 | Duration: 1h:02m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 160028031 | Bytes Rx: 30835599 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172188 | Audit Session ID: 0a95072a2a09c0005ef3fda5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172188 | Audit Session ID: 0a95072a2a09c0005ef3fda5 | Security Group Tag: none | EasyVPN: 0 ||
Username: durgdevi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.222 | Public IP: 157.50.17.45 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:07:16 IST Thu Jun 25 2020 | Duration: 0h:53m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 155253184 | Bytes Rx: 11780982 | IP Addr: 10.149.233.222 | Public IP: 157.50.17.45 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:07:16 IST Thu Jun 25 2020 | Duration: 0h:53m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 155253184 | Bytes Rx: 11780982 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172190 | Audit Session ID: 0a95072a2a09e0005ef3ffcc | Security Group Tag: none | EasyVPN: 0 |Session ID: 172190 | Audit Session ID: 0a95072a2a09e0005ef3ffcc | Security Group Tag: none | EasyVPN: 0 ||
Username: mutraman | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: GSMC7 | IP Addr: 10.149.248.103 | Public IP: 157.50.89.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:10:35 IST Thu Jun 25 2020 | Duration: 0h:49m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 34265737 | Bytes Rx: 25070512 | IP Addr: 10.149.248.103 | Public IP: 157.50.89.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:10:35 IST Thu Jun 25 2020 | Duration: 0h:49m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 34265737 | Bytes Rx: 25070512 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172191 | Audit Session ID: 0a95072a2a09f0005ef40093 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172191 | Audit Session ID: 0a95072a2a09f0005ef40093 | Security Group Tag: none | EasyVPN: 0 ||
Username: spadma | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.235 | Public IP: 27.59.138.65 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:11:56 IST Thu Jun 25 2020 | Duration: 0h:48m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 97410425 | Bytes Rx: 25390366 | IP Addr: 10.149.233.235 | Public IP: 27.59.138.65 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:11:56 IST Thu Jun 25 2020 | Duration: 0h:48m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 97410425 | Bytes Rx: 25390366 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172192 | Audit Session ID: 0a95072a2a0a00005ef400e4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172192 | Audit Session ID: 0a95072a2a0a00005ef400e4 | Security Group Tag: none | EasyVPN: 0 ||
Username: gesamina | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: GSMC1 | IP Addr: 10.149.248.97 | Public IP: 106.198.41.34 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:17:04 IST Thu Jun 25 2020 | Duration: 0h:43m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 381019630 | Bytes Rx: 31763578 | IP Addr: 10.149.248.97 | Public IP: 106.198.41.34 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:17:04 IST Thu Jun 25 2020 | Duration: 0h:43m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 381019630 | Bytes Rx: 31763578 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172195 | Audit Session ID: 0a95072a2a0a30005ef40218 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172195 | Audit Session ID: 0a95072a2a0a30005ef40218 | Security Group Tag: none | EasyVPN: 0 ||
Username: Barajend | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.99 | Public IP: 223.181.196.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:21:05 IST Thu Jun 25 2020 | Duration: 0h:39m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 240642543 | Bytes Rx: 22376901 | IP Addr: 10.149.232.99 | Public IP: 223.181.196.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:21:05 IST Thu Jun 25 2020 | Duration: 0h:39m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 240642543 | Bytes Rx: 22376901 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172196 | Audit Session ID: 0a95072a2a0a40005ef40309 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172196 | Audit Session ID: 0a95072a2a0a40005ef40309 | Security Group Tag: none | EasyVPN: 0 ||
Username: maharaja | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.100 | Public IP: 106.208.96.50 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:21:38 IST Thu Jun 25 2020 | Duration: 0h:38m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 22089955 | Bytes Rx: 11418014 | IP Addr: 10.149.232.100 | Public IP: 106.208.96.50 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:21:38 IST Thu Jun 25 2020 | Duration: 0h:38m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 22089955 | Bytes Rx: 11418014 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172197 | Audit Session ID: 0a95072a2a0a50005ef4032a | Security Group Tag: none | EasyVPN: 0 |Session ID: 172197 | Audit Session ID: 0a95072a2a0a50005ef4032a | Security Group Tag: none | EasyVPN: 0 ||
Username: yamunat | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.4 | Public IP: 106.208.73.149 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:22:14 IST Thu Jun 25 2020 | Duration: 0h:38m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 132494326 | Bytes Rx: 10229616 | IP Addr: 10.149.233.4 | Public IP: 106.208.73.149 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:22:14 IST Thu Jun 25 2020 | Duration: 0h:38m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 132494326 | Bytes Rx: 10229616 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172198 | Audit Session ID: 0a95072a2a0a60005ef4034e | Security Group Tag: none | EasyVPN: 0 |Session ID: 172198 | Audit Session ID: 0a95072a2a0a60005ef4034e | Security Group Tag: none | EasyVPN: 0 ||
