sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: waitham | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.2 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:52:15 IST Mon Jun 8 2020 | Duration: 3d 4h:08m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 6457762861 | Bytes Rx: 955430958 | IP Addr: 10.149.235.2 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:52:15 IST Mon Jun 8 2020 | Duration: 3d 4h:08m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 6457762861 | Bytes Rx: 955430958 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 154966 | Audit Session ID: 0a95072b25d560005edd92c7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 154966 | Audit Session ID: 0a95072b25d560005edd92c7 | Security Group Tag: none | EasyVPN: 0 ||
Username: PreethiN | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.204 | Public IP: 117.193.146.178 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:46:06 IST Thu Jun 11 2020 | Duration: 2h:14m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 43012652 | Bytes Rx: 53603565 | IP Addr: 10.149.235.204 | Public IP: 117.193.146.178 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:46:06 IST Thu Jun 11 2020 | Duration: 2h:14m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 43012652 | Bytes Rx: 53603565 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 162604 | Audit Session ID: 0a95072b27b2c0005ee1a1f6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 162604 | Audit Session ID: 0a95072b27b2c0005ee1a1f6 | Security Group Tag: none | EasyVPN: 0 ||
Username: pvictor | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.4 | Public IP: 157.46.30.139 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:49:23 IST Thu Jun 11 2020 | Duration: 2h:10m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 97863358 | Bytes Rx: 26464133 | IP Addr: 10.149.235.4 | Public IP: 157.46.30.139 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:49:23 IST Thu Jun 11 2020 | Duration: 2h:10m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 97863358 | Bytes Rx: 26464133 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 162607 | Audit Session ID: 0a95072b27b2f0005ee1a2bb | Security Group Tag: none | EasyVPN: 0 |Session ID: 162607 | Audit Session ID: 0a95072b27b2f0005ee1a2bb | Security Group Tag: none | EasyVPN: 0 ||
Username: ugundumo | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.156 | Public IP: 157.46.233.234 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:54:07 IST Thu Jun 11 2020 | Duration: 2h:06m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 105521276 | Bytes Rx: 107495701 | IP Addr: 10.149.234.156 | Public IP: 157.46.233.234 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:54:07 IST Thu Jun 11 2020 | Duration: 2h:06m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 105521276 | Bytes Rx: 107495701 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 162608 | Audit Session ID: 0a95072b27b300005ee1a3d7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 162608 | Audit Session ID: 0a95072b27b300005ee1a3d7 | Security Group Tag: none | EasyVPN: 0 ||
Username: ramyanan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.220 | Public IP: 157.50.74.10 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:01:15 IST Thu Jun 11 2020 | Duration: 1h:59m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 470291758 | Bytes Rx: 32427773 | IP Addr: 10.149.235.220 | Public IP: 157.50.74.10 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:01:15 IST Thu Jun 11 2020 | Duration: 1h:59m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 470291758 | Bytes Rx: 32427773 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 162610 | Audit Session ID: 0a95072b27b320005ee1a583 | Security Group Tag: none | EasyVPN: 0 |Session ID: 162610 | Audit Session ID: 0a95072b27b320005ee1a583 | Security Group Tag: none | EasyVPN: 0 ||
Username: njangam | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.222 | Public IP: 223.230.117.78 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:01:29 IST Thu Jun 11 2020 | Duration: 1h:58m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 225237987 | Bytes Rx: 26419300 | IP Addr: 10.149.235.222 | Public IP: 223.230.117.78 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:01:29 IST Thu Jun 11 2020 | Duration: 1h:58m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 225237987 | Bytes Rx: 26419300 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 162611 | Audit Session ID: 0a95072b27b330005ee1a591 | Security Group Tag: none | EasyVPN: 0 |Session ID: 162611 | Audit Session ID: 0a95072b27b330005ee1a591 | Security Group Tag: none | EasyVPN: 0 ||
Username: jsakkara | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.195 | Public IP: 106.198.84.20 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:02:30 IST Thu Jun 11 2020 | Duration: 1h:57m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 87383518 | Bytes Rx: 23491214 | IP Addr: 10.149.235.195 | Public IP: 106.198.84.20 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:02:30 IST Thu Jun 11 2020 | Duration: 1h:57m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 87383518 | Bytes Rx: 23491214 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 162613 | Audit Session ID: 0a95072b27b350005ee1a5ce | Security Group Tag: none | EasyVPN: 0 |Session ID: 162613 | Audit Session ID: 0a95072b27b350005ee1a5ce | Security Group Tag: none | EasyVPN: 0 ||
Username: kupawan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.189 | Public IP: 123.201.194.73 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:08:18 IST Thu Jun 11 2020 | Duration: 1h:52m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 61385786 | Bytes Rx: 34421686 | IP Addr: 10.149.234.189 | Public IP: 123.201.194.73 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:08:18 IST Thu Jun 11 2020 | Duration: 1h:52m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 61385786 | Bytes Rx: 34421686 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 162615 | Audit Session ID: 0a95072b27b370005ee1a72a | Security Group Tag: none | EasyVPN: 0 |Session ID: 162615 | Audit Session ID: 0a95072b27b370005ee1a72a | Security Group Tag: none | EasyVPN: 0 ||
Username: VishnRaj | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.190 | Public IP: 157.51.236.172 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:08:26 IST Thu Jun 11 2020 | Duration: 1h:51m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 2594342062 | Bytes Rx: 90988548 | IP Addr: 10.149.234.190 | Public IP: 157.51.236.172 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:08:26 IST Thu Jun 11 2020 | Duration: 1h:51m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 2594342062 | Bytes Rx: 90988548 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 162616 | Audit Session ID: 0a95072b27b380005ee1a732 | Security Group Tag: none | EasyVPN: 0 |Session ID: 162616 | Audit Session ID: 0a95072b27b380005ee1a732 | Security Group Tag: none | EasyVPN: 0 ||
Username: udayakan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.191 | Public IP: 106.208.43.39 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:08:38 IST Thu Jun 11 2020 | Duration: 1h:51m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 45672978 | Bytes Rx: 14253282 | IP Addr: 10.149.234.191 | Public IP: 106.208.43.39 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:08:38 IST Thu Jun 11 2020 | Duration: 1h:51m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 45672978 | Bytes Rx: 14253282 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 162617 | Audit Session ID: 0a95072b27b390005ee1a73e | Security Group Tag: none | EasyVPN: 0 |Session ID: 162617 | Audit Session ID: 0a95072b27b390005ee1a73e | Security Group Tag: none | EasyVPN: 0 ||
Username: PEmmanue | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.192 | Public IP: 223.228.143.116 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:08:47 IST Thu Jun 11 2020 | Duration: 1h:51m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 78263036 | Bytes Rx: 25366822 | IP Addr: 10.149.234.192 | Public IP: 223.228.143.116 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:08:47 IST Thu Jun 11 2020 | Duration: 1h:51m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 78263036 | Bytes Rx: 25366822 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 162618 | Audit Session ID: 0a95072b27b3a0005ee1a747 | Security Group Tag: none | EasyVPN: 0 |Session ID: 162618 | Audit Session ID: 0a95072b27b3a0005ee1a747 | Security Group Tag: none | EasyVPN: 0 ||
Username: cragula | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.193 | Public IP: 157.44.106.100 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:08:59 IST Thu Jun 11 2020 | Duration: 1h:51m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 382075735 | Bytes Rx: 18101098 | IP Addr: 10.149.234.193 | Public IP: 157.44.106.100 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:08:59 IST Thu Jun 11 2020 | Duration: 1h:51m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 382075735 | Bytes Rx: 18101098 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 162619 | Audit Session ID: 0a95072b27b3b0005ee1a753 | Security Group Tag: none | EasyVPN: 0 |Session ID: 162619 | Audit Session ID: 0a95072b27b3b0005ee1a753 | Security Group Tag: none | EasyVPN: 0 ||
Username: bkrishna | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.201 | Public IP: 42.111.164.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:09:57 IST Thu Jun 11 2020 | Duration: 1h:50m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 261648626 | Bytes Rx: 47065427 | IP Addr: 10.149.235.201 | Public IP: 42.111.164.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:09:57 IST Thu Jun 11 2020 | Duration: 1h:50m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 261648626 | Bytes Rx: 47065427 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 162620 | Audit Session ID: 0a95072b27b3c0005ee1a78d | Security Group Tag: none | EasyVPN: 0 |Session ID: 162620 | Audit Session ID: 0a95072b27b3c0005ee1a78d | Security Group Tag: none | EasyVPN: 0 ||
Username: kmallapp | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.206 | Public IP: 125.99.241.63 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:10:15 IST Thu Jun 11 2020 | Duration: 1h:50m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 49106258 | Bytes Rx: 17455033 | IP Addr: 10.149.235.206 | Public IP: 125.99.241.63 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:10:15 IST Thu Jun 11 2020 | Duration: 1h:50m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 49106258 | Bytes Rx: 17455033 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 162621 | Audit Session ID: 0a95072b27b3d0005ee1a79f | Security Group Tag: none | EasyVPN: 0 |Session ID: 162621 | Audit Session ID: 0a95072b27b3d0005ee1a79f | Security Group Tag: none | EasyVPN: 0 ||
Username: suresh.nasina | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.207 | Public IP: 183.83.193.164 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:10:59 IST Thu Jun 11 2020 | Duration: 1h:49m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 62825598 | Bytes Rx: 34070308 | IP Addr: 10.149.235.207 | Public IP: 183.83.193.164 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:10:59 IST Thu Jun 11 2020 | Duration: 1h:49m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 62825598 | Bytes Rx: 34070308 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 162622 | Audit Session ID: 0a95072b27b3e0005ee1a7cb | Security Group Tag: none | EasyVPN: 0 |Session ID: 162622 | Audit Session ID: 0a95072b27b3e0005ee1a7cb | Security Group Tag: none | EasyVPN: 0 ||
Username: SDhandap | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.209 | Public IP: 106.208.120.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:11:41 IST Thu Jun 11 2020 | Duration: 1h:48m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 78233598 | Bytes Rx: 14217723 | IP Addr: 10.149.235.209 | Public IP: 106.208.120.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:11:41 IST Thu Jun 11 2020 | Duration: 1h:48m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 78233598 | Bytes Rx: 14217723 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 162624 | Audit Session ID: 0a95072b27b400005ee1a7f5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 162624 | Audit Session ID: 0a95072b27b400005ee1a7f5 | Security Group Tag: none | EasyVPN: 0 ||
Username: rajasekaran.m | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.210 | Public IP: 171.76.59.62 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:12:04 IST Thu Jun 11 2020 | Duration: 1h:48m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 209607765 | Bytes Rx: 11468048 | IP Addr: 10.149.235.210 | Public IP: 171.76.59.62 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:12:04 IST Thu Jun 11 2020 | Duration: 1h:48m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 209607765 | Bytes Rx: 11468048 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 162626 | Audit Session ID: 0a95072b27b420005ee1a80c | Security Group Tag: none | EasyVPN: 0 |Session ID: 162626 | Audit Session ID: 0a95072b27b420005ee1a80c | Security Group Tag: none | EasyVPN: 0 ||
Username: hgunda | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.211 | Public IP: 27.59.222.68 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:12:10 IST Thu Jun 11 2020 | Duration: 1h:48m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 47268081 | Bytes Rx: 17478661 | IP Addr: 10.149.235.211 | Public IP: 27.59.222.68 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:12:10 IST Thu Jun 11 2020 | Duration: 1h:48m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 47268081 | Bytes Rx: 17478661 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 162627 | Audit Session ID: 0a95072b27b430005ee1a812 | Security Group Tag: none | EasyVPN: 0 |Session ID: 162627 | Audit Session ID: 0a95072b27b430005ee1a812 | Security Group Tag: none | EasyVPN: 0 ||
Username: RNarayan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.85 | Public IP: 183.83.155.214 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:13:16 IST Thu Jun 11 2020 | Duration: 1h:47m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 16923455 | Bytes Rx: 8255729 | IP Addr: 10.149.235.85 | Public IP: 183.83.155.214 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:13:16 IST Thu Jun 11 2020 | Duration: 1h:47m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 16923455 | Bytes Rx: 8255729 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 162629 | Audit Session ID: 0a95072b27b450005ee1a854 | Security Group Tag: none | EasyVPN: 0 |Session ID: 162629 | Audit Session ID: 0a95072b27b450005ee1a854 | Security Group Tag: none | EasyVPN: 0 ||
Username: paarumug | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.88 | Public IP: 42.111.146.29 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:13:48 IST Thu Jun 11 2020 | Duration: 1h:46m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 281000778 | Bytes Rx: 101070480 | IP Addr: 10.149.235.88 | Public IP: 42.111.146.29 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:13:48 IST Thu Jun 11 2020 | Duration: 1h:46m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 281000778 | Bytes Rx: 101070480 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 162631 | Audit Session ID: 0a95072b27b470005ee1a874 | Security Group Tag: none | EasyVPN: 0 |Session ID: 162631 | Audit Session ID: 0a95072b27b470005ee1a874 | Security Group Tag: none | EasyVPN: 0 ||
