sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: shrikesh.pawar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.58 | Public IP: 182.57.169.147 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:14:44 IST Tue Jun 23 2020 | Duration: 3d 10h:45m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 6627609263 | Bytes Rx: 1503133773 | IP Addr: 10.150.237.58 | Public IP: 182.57.169.147 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:14:44 IST Tue Jun 23 2020 | Duration: 3d 10h:45m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 6627609263 | Bytes Rx: 1503133773 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 54783 | Audit Session ID: 0a96cf690d5ff0005ef2317c | Security Group Tag: none | EasyVPN: 0 |Session ID: 54783 | Audit Session ID: 0a96cf690d5ff0005ef2317c | Security Group Tag: none | EasyVPN: 0 ||
Username: deepak.roman | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.185 | Public IP: 103.252.52.165 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:00:12 IST Sat Jun 27 2020 | Duration: 3h:00m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 227738305 | Bytes Rx: 75488707 | IP Addr: 10.150.237.185 | Public IP: 103.252.52.165 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:00:12 IST Sat Jun 27 2020 | Duration: 3h:00m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 227738305 | Bytes Rx: 75488707 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 66671 | Audit Session ID: 0a96cf691046f0005ef69314 | Security Group Tag: none | EasyVPN: 0 |Session ID: 66671 | Audit Session ID: 0a96cf691046f0005ef69314 | Security Group Tag: none | EasyVPN: 0 ||
Username: puja.gaikwad | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.70 | Public IP: 106.193.115.164 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:23:26 IST Sat Jun 27 2020 | Duration: 2h:36m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 22776312 | Bytes Rx: 9733212 | IP Addr: 10.150.237.70 | Public IP: 106.193.115.164 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:23:26 IST Sat Jun 27 2020 | Duration: 2h:36m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 22776312 | Bytes Rx: 9733212 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 66685 | Audit Session ID: 0a96cf691047d0005ef69886 | Security Group Tag: none | EasyVPN: 0 |Session ID: 66685 | Audit Session ID: 0a96cf691047d0005ef69886 | Security Group Tag: none | EasyVPN: 0 ||
Username: bhanchau | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.71 | Public IP: 106.193.105.238 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:24:31 IST Sat Jun 27 2020 | Duration: 2h:35m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 326228443 | Bytes Rx: 61237358 | IP Addr: 10.150.237.71 | Public IP: 106.193.105.238 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:24:31 IST Sat Jun 27 2020 | Duration: 2h:35m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 326228443 | Bytes Rx: 61237358 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 66686 | Audit Session ID: 0a96cf691047e0005ef698c7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 66686 | Audit Session ID: 0a96cf691047e0005ef698c7 | Security Group Tag: none | EasyVPN: 0 ||
Username: PrateekD | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.69 | Public IP: 47.8.108.118 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:41:16 IST Sat Jun 27 2020 | Duration: 2h:19m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 2049972467 | Bytes Rx: 129439258 | IP Addr: 10.150.236.69 | Public IP: 47.8.108.118 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:41:16 IST Sat Jun 27 2020 | Duration: 2h:19m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 2049972467 | Bytes Rx: 129439258 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 66695 | Audit Session ID: 0a96cf69104870005ef69cb4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 66695 | Audit Session ID: 0a96cf69104870005ef69cb4 | Security Group Tag: none | EasyVPN: 0 ||
Username: majagdal | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.72 | Public IP: 49.35.213.189 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:43:10 IST Sat Jun 27 2020 | Duration: 2h:17m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 1692289306 | Bytes Rx: 99554417 | IP Addr: 10.150.236.72 | Public IP: 49.35.213.189 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:43:10 IST Sat Jun 27 2020 | Duration: 2h:17m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 1692289306 | Bytes Rx: 99554417 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 66699 | Audit Session ID: 0a96cf691048b0005ef69d26 | Security Group Tag: none | EasyVPN: 0 |Session ID: 66699 | Audit Session ID: 0a96cf691048b0005ef69d26 | Security Group Tag: none | EasyVPN: 0 ||
Username: nehedaoo | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.73 | Public IP: 27.62.152.95 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:43:22 IST Sat Jun 27 2020 | Duration: 2h:17m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 120585905 | Bytes Rx: 8665054 | IP Addr: 10.150.236.73 | Public IP: 27.62.152.95 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:43:22 IST Sat Jun 27 2020 | Duration: 2h:17m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 120585905 | Bytes Rx: 8665054 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 66700 | Audit Session ID: 0a96cf691048c0005ef69d32 | Security Group Tag: none | EasyVPN: 0 |Session ID: 66700 | Audit Session ID: 0a96cf691048c0005ef69d32 | Security Group Tag: none | EasyVPN: 0 ||
Username: AtulP | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.74 | Public IP: 106.193.232.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:43:30 IST Sat Jun 27 2020 | Duration: 2h:16m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 124507128 | Bytes Rx: 39803180 | IP Addr: 10.150.236.74 | Public IP: 106.193.232.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:43:30 IST Sat Jun 27 2020 | Duration: 2h:16m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 124507128 | Bytes Rx: 39803180 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 66701 | Audit Session ID: 0a96cf691048d0005ef69d3a | Security Group Tag: none | EasyVPN: 0 |Session ID: 66701 | Audit Session ID: 0a96cf691048d0005ef69d3a | Security Group Tag: none | EasyVPN: 0 ||
Username: vramchan | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.75 | Public IP: 106.193.200.86 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:44:34 IST Sat Jun 27 2020 | Duration: 2h:15m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 81764675 | Bytes Rx: 26771082 | IP Addr: 10.150.236.75 | Public IP: 106.193.200.86 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:44:34 IST Sat Jun 27 2020 | Duration: 2h:15m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 81764675 | Bytes Rx: 26771082 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 66702 | Audit Session ID: 0a96cf691048e0005ef69d7a | Security Group Tag: none | EasyVPN: 0 |Session ID: 66702 | Audit Session ID: 0a96cf691048e0005ef69d7a | Security Group Tag: none | EasyVPN: 0 ||
Username: PraSawan | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.76 | Public IP: 106.220.220.91 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:46:04 IST Sat Jun 27 2020 | Duration: 2h:14m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 213844045 | Bytes Rx: 55968154 | IP Addr: 10.150.236.76 | Public IP: 106.220.220.91 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:46:04 IST Sat Jun 27 2020 | Duration: 2h:14m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 213844045 | Bytes Rx: 55968154 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 66704 | Audit Session ID: 0a96cf69104900005ef69dd4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 66704 | Audit Session ID: 0a96cf69104900005ef69dd4 | Security Group Tag: none | EasyVPN: 0 ||
Username: akasar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.77 | Public IP: 182.48.244.245 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:46:06 IST Sat Jun 27 2020 | Duration: 2h:14m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 58934490 | Bytes Rx: 17048445 | IP Addr: 10.150.236.77 | Public IP: 182.48.244.245 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:46:06 IST Sat Jun 27 2020 | Duration: 2h:14m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 58934490 | Bytes Rx: 17048445 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 66705 | Audit Session ID: 0a96cf69104910005ef69dd6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 66705 | Audit Session ID: 0a96cf69104910005ef69dd6 | Security Group Tag: none | EasyVPN: 0 ||
Username: KKhair | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.239 | Public IP: 43.242.224.184 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:47:25 IST Sat Jun 27 2020 | Duration: 2h:12m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 64306281 | Bytes Rx: 74768730 | IP Addr: 10.150.237.239 | Public IP: 43.242.224.184 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:47:25 IST Sat Jun 27 2020 | Duration: 2h:12m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 64306281 | Bytes Rx: 74768730 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 66706 | Audit Session ID: 0a96cf69104920005ef69e25 | Security Group Tag: none | EasyVPN: 0 |Session ID: 66706 | Audit Session ID: 0a96cf69104920005ef69e25 | Security Group Tag: none | EasyVPN: 0 ||
Username: DiSankhe | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.240 | Public IP: 103.29.116.8 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:47:48 IST Sat Jun 27 2020 | Duration: 2h:12m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 62739861 | Bytes Rx: 11839236 | IP Addr: 10.150.237.240 | Public IP: 103.29.116.8 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:47:48 IST Sat Jun 27 2020 | Duration: 2h:12m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 62739861 | Bytes Rx: 11839236 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 66707 | Audit Session ID: 0a96cf69104930005ef69e3c | Security Group Tag: none | EasyVPN: 0 |Session ID: 66707 | Audit Session ID: 0a96cf69104930005ef69e3c | Security Group Tag: none | EasyVPN: 0 ||
Username: abhished | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.241 | Public IP: 223.228.48.178 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:47:59 IST Sat Jun 27 2020 | Duration: 2h:12m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 64668658 | Bytes Rx: 28461400 | IP Addr: 10.150.237.241 | Public IP: 223.228.48.178 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:47:59 IST Sat Jun 27 2020 | Duration: 2h:12m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 64668658 | Bytes Rx: 28461400 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 66708 | Audit Session ID: 0a96cf69104940005ef69e47 | Security Group Tag: none | EasyVPN: 0 |Session ID: 66708 | Audit Session ID: 0a96cf69104940005ef69e47 | Security Group Tag: none | EasyVPN: 0 ||
Username: hseth | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.242 | Public IP: 106.208.183.140 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:48:51 IST Sat Jun 27 2020 | Duration: 2h:11m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 108834936 | Bytes Rx: 33445254 | IP Addr: 10.150.237.242 | Public IP: 106.208.183.140 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:48:51 IST Sat Jun 27 2020 | Duration: 2h:11m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 108834936 | Bytes Rx: 33445254 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 66710 | Audit Session ID: 0a96cf69104960005ef69e7b | Security Group Tag: none | EasyVPN: 0 |Session ID: 66710 | Audit Session ID: 0a96cf69104960005ef69e7b | Security Group Tag: none | EasyVPN: 0 ||
Username: prbachha | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.243 | Public IP: 182.70.58.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:49:43 IST Sat Jun 27 2020 | Duration: 2h:10m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 39536645 | Bytes Rx: 10394260 | IP Addr: 10.150.237.243 | Public IP: 182.70.58.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:49:43 IST Sat Jun 27 2020 | Duration: 2h:10m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 39536645 | Bytes Rx: 10394260 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 66711 | Audit Session ID: 0a96cf69104970005ef69eaf | Security Group Tag: none | EasyVPN: 0 |Session ID: 66711 | Audit Session ID: 0a96cf69104970005ef69eaf | Security Group Tag: none | EasyVPN: 0 ||
Username: subhapka | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.244 | Public IP: 106.210.214.33 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:49:44 IST Sat Jun 27 2020 | Duration: 2h:10m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 233482196 | Bytes Rx: 34896524 | IP Addr: 10.150.237.244 | Public IP: 106.210.214.33 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:49:44 IST Sat Jun 27 2020 | Duration: 2h:10m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 233482196 | Bytes Rx: 34896524 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 66712 | Audit Session ID: 0a96cf69104980005ef69eb0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 66712 | Audit Session ID: 0a96cf69104980005ef69eb0 | Security Group Tag: none | EasyVPN: 0 ||
Username: prrajput | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.246 | Public IP: 106.220.92.222 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:49:58 IST Sat Jun 27 2020 | Duration: 2h:10m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 41551591 | Bytes Rx: 21627456 | IP Addr: 10.150.237.246 | Public IP: 106.220.92.222 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:49:58 IST Sat Jun 27 2020 | Duration: 2h:10m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 41551591 | Bytes Rx: 21627456 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 66713 | Audit Session ID: 0a96cf69104990005ef69ebe | Security Group Tag: none | EasyVPN: 0 |Session ID: 66713 | Audit Session ID: 0a96cf69104990005ef69ebe | Security Group Tag: none | EasyVPN: 0 ||
Username: swsukale | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.70 | Public IP: 49.35.202.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:50:15 IST Sat Jun 27 2020 | Duration: 2h:10m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 588076235 | Bytes Rx: 85860216 | IP Addr: 10.150.236.70 | Public IP: 49.35.202.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:50:15 IST Sat Jun 27 2020 | Duration: 2h:10m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 588076235 | Bytes Rx: 85860216 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 66715 | Audit Session ID: 0a96cf691049b0005ef69ecf | Security Group Tag: none | EasyVPN: 0 |Session ID: 66715 | Audit Session ID: 0a96cf691049b0005ef69ecf | Security Group Tag: none | EasyVPN: 0 ||
Username: mkedar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.80 | Public IP: 203.192.213.110 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:53:52 IST Sat Jun 27 2020 | Duration: 2h:06m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 61460748 | Bytes Rx: 19439453 | IP Addr: 10.150.236.80 | Public IP: 203.192.213.110 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:53:52 IST Sat Jun 27 2020 | Duration: 2h:06m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 61460748 | Bytes Rx: 19439453 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 66718 | Audit Session ID: 0a96cf691049e0005ef69fa8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 66718 | Audit Session ID: 0a96cf691049e0005ef69fa8 | Security Group Tag: none | EasyVPN: 0 ||
Username: KThawkar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.79 | Public IP: 106.210.213.192 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:53:56 IST Sat Jun 27 2020 | Duration: 2h:06m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 122127923 | Bytes Rx: 23195436 | IP Addr: 10.150.236.79 | Public IP: 106.210.213.192 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:53:56 IST Sat Jun 27 2020 | Duration: 2h:06m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 122127923 | Bytes Rx: 23195436 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 66719 | Audit Session ID: 0a96cf691049f0005ef69fac | Security Group Tag: none | EasyVPN: 0 |Session ID: 66719 | Audit Session ID: 0a96cf691049f0005ef69fac | Security Group Tag: none | EasyVPN: 0 ||
