sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: shrikesh.pawar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.147.96.175 | Public IP: 182.57.224.168 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:33:22 IST Mon Jun 15 2020 | Duration: 1d 17h:02m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 1984103239 | Bytes Rx: 611642148 | IP Addr: 10.147.96.175 | Public IP: 182.57.224.168 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:33:22 IST Mon Jun 15 2020 | Duration: 1d 17h:02m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 1984103239 | Bytes Rx: 611642148 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 24910 | Audit Session ID: 0a96cf690614e0005ee7395a | Security Group Tag: none | EasyVPN: 0 |Session ID: 24910 | Audit Session ID: 0a96cf690614e0005ee7395a | Security Group Tag: none | EasyVPN: 0 ||
Username: AmitPat | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.149 | Public IP: 103.123.235.106 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:56:31 IST Tue Jun 16 2020 | Duration: 10h:39m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 2092152802 | Bytes Rx: 314636300 | IP Addr: 10.150.236.149 | Public IP: 103.123.235.106 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:56:31 IST Tue Jun 16 2020 | Duration: 10h:39m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 2092152802 | Bytes Rx: 314636300 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 29777 | Audit Session ID: 0a96cf69074510005ee8e4a7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 29777 | Audit Session ID: 0a96cf69074510005ee8e4a7 | Security Group Tag: none | EasyVPN: 0 ||
Username: Sdaterao | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.70 | Public IP: 157.33.254.210 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 21:10:34 IST Tue Jun 16 2020 | Duration: 10h:25m:10s | Inactivity:  0h:18m:45s | Bytes Tx: 298898246 | Bytes Rx: 161585173 | IP Addr: 10.150.236.70 | Public IP: 157.33.254.210 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 21:10:34 IST Tue Jun 16 2020 | Duration: 10h:25m:10s | Inactivity:  0h:18m:45s | Bytes Tx: 298898246 | Bytes Rx: 161585173 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 29806 | Audit Session ID: 0a96cf690746e0005ee8e7f2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 29806 | Audit Session ID: 0a96cf690746e0005ee8e7f2 | Security Group Tag: none | EasyVPN: 0 ||
Username: BarkhaS | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.86 | Public IP: 117.248.192.31 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 21:13:38 IST Tue Jun 16 2020 | Duration: 10h:22m:06s | Inactivity:  0h:05m:35s | Bytes Tx: 637991533 | Bytes Rx: 225400507 | IP Addr: 10.150.237.86 | Public IP: 117.248.192.31 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 21:13:38 IST Tue Jun 16 2020 | Duration: 10h:22m:06s | Inactivity:  0h:05m:35s | Bytes Tx: 637991533 | Bytes Rx: 225400507 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 29818 | Audit Session ID: 0a96cf690747a0005ee8e8aa | Security Group Tag: none | EasyVPN: 0 |Session ID: 29818 | Audit Session ID: 0a96cf690747a0005ee8e8aa | Security Group Tag: none | EasyVPN: 0 ||
Username: ramveers | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.92 | Public IP: 103.195.202.228 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:13:49 IST Tue Jun 16 2020 | Duration: 10h:21m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 597754570 | Bytes Rx: 956672852 | IP Addr: 10.150.237.92 | Public IP: 103.195.202.228 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:13:49 IST Tue Jun 16 2020 | Duration: 10h:21m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 597754570 | Bytes Rx: 956672852 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 29819 | Audit Session ID: 0a96cf690747b0005ee8e8b5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 29819 | Audit Session ID: 0a96cf690747b0005ee8e8b5 | Security Group Tag: none | EasyVPN: 0 ||
Username: sanirali | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.252 | Public IP: 103.51.209.41 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:15:45 IST Tue Jun 16 2020 | Duration: 10h:19m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 1117918916 | Bytes Rx: 310449373 | IP Addr: 10.150.236.252 | Public IP: 103.51.209.41 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:15:45 IST Tue Jun 16 2020 | Duration: 10h:19m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 1117918916 | Bytes Rx: 310449373 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 29824 | Audit Session ID: 0a96cf69074800005ee8e929 | Security Group Tag: none | EasyVPN: 0 |Session ID: 29824 | Audit Session ID: 0a96cf69074800005ee8e929 | Security Group Tag: none | EasyVPN: 0 ||
Username: monidigh | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.207 | Public IP: 27.4.80.198 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:19:28 IST Tue Jun 16 2020 | Duration: 10h:16m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 50813274 | Bytes Rx: 14918675 | IP Addr: 10.150.236.207 | Public IP: 27.4.80.198 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:19:28 IST Tue Jun 16 2020 | Duration: 10h:16m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 50813274 | Bytes Rx: 14918675 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 29837 | Audit Session ID: 0a96cf690748d0005ee8ea08 | Security Group Tag: none | EasyVPN: 0 |Session ID: 29837 | Audit Session ID: 0a96cf690748d0005ee8ea08 | Security Group Tag: none | EasyVPN: 0 ||
Username: aasaxena | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.59 | Public IP: 157.47.19.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:22:15 IST Tue Jun 16 2020 | Duration: 10h:13m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 229413970 | Bytes Rx: 123962703 | IP Addr: 10.150.236.59 | Public IP: 157.47.19.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:22:15 IST Tue Jun 16 2020 | Duration: 10h:13m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 229413970 | Bytes Rx: 123962703 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 29847 | Audit Session ID: 0a96cf69074970005ee8eaaf | Security Group Tag: none | EasyVPN: 0 |Session ID: 29847 | Audit Session ID: 0a96cf69074970005ee8eaaf | Security Group Tag: none | EasyVPN: 0 ||
Username: GBandeka | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.153 | Public IP: 49.35.192.39 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:46:43 IST Tue Jun 16 2020 | Duration: 9h:49m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 1223188022 | Bytes Rx: 185359862 | IP Addr: 10.150.236.153 | Public IP: 49.35.192.39 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:46:43 IST Tue Jun 16 2020 | Duration: 9h:49m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 1223188022 | Bytes Rx: 185359862 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 29893 | Audit Session ID: 0a96cf69074c50005ee8f06b | Security Group Tag: none | EasyVPN: 0 |Session ID: 29893 | Audit Session ID: 0a96cf69074c50005ee8f06b | Security Group Tag: none | EasyVPN: 0 ||
Username: ManoMish | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.12 | Public IP: 103.204.38.200 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:50:56 IST Tue Jun 16 2020 | Duration: 9h:44m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 435079742 | Bytes Rx: 124531925 | IP Addr: 10.150.237.12 | Public IP: 103.204.38.200 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:50:56 IST Tue Jun 16 2020 | Duration: 9h:44m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 435079742 | Bytes Rx: 124531925 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 29908 | Audit Session ID: 0a96cf69074d40005ee8f168 | Security Group Tag: none | EasyVPN: 0 |Session ID: 29908 | Audit Session ID: 0a96cf69074d40005ee8f168 | Security Group Tag: none | EasyVPN: 0 ||
Username: NikPatil | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.53 | Public IP: 49.35.116.98 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 23:00:32 IST Tue Jun 16 2020 | Duration: 8h:35m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 1151494369 | Bytes Rx: 234003048 | IP Addr: 10.150.237.53 | Public IP: 49.35.116.98 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 23:00:32 IST Tue Jun 16 2020 | Duration: 8h:35m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 1151494369 | Bytes Rx: 234003048 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 30050 | Audit Session ID: 0a96cf69075620005ee901b8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 30050 | Audit Session ID: 0a96cf69075620005ee901b8 | Security Group Tag: none | EasyVPN: 0 ||
Username: BVKhele | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC18 | IP Addr: 10.150.245.27 | Public IP: 103.86.181.183 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 23:37:08 IST Tue Jun 16 2020 | Duration: 7h:58m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 478286991 | Bytes Rx: 117267166 | IP Addr: 10.150.245.27 | Public IP: 103.86.181.183 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 23:37:08 IST Tue Jun 16 2020 | Duration: 7h:58m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 478286991 | Bytes Rx: 117267166 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 30132 | Audit Session ID: 0a96cf69075b40005ee90a4c | Security Group Tag: none | EasyVPN: 0 |Session ID: 30132 | Audit Session ID: 0a96cf69075b40005ee90a4c | Security Group Tag: none | EasyVPN: 0 ||
Username: rbanne | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.179 | Public IP: 106.193.219.177 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 23:45:32 IST Tue Jun 16 2020 | Duration: 7h:50m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 236648230 | Bytes Rx: 138405788 | IP Addr: 10.150.237.179 | Public IP: 106.193.219.177 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 23:45:32 IST Tue Jun 16 2020 | Duration: 7h:50m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 236648230 | Bytes Rx: 138405788 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 30137 | Audit Session ID: 0a96cf69075b90005ee90c44 | Security Group Tag: none | EasyVPN: 0 |Session ID: 30137 | Audit Session ID: 0a96cf69075b90005ee90c44 | Security Group Tag: none | EasyVPN: 0 ||
Username: pthottem | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.5 | Public IP: 103.232.131.246 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 02:30:06 IST Wed Jun 17 2020 | Duration: 5h:05m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 96465549 | Bytes Rx: 26796946 | IP Addr: 10.150.237.5 | Public IP: 103.232.131.246 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 02:30:06 IST Wed Jun 17 2020 | Duration: 5h:05m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 96465549 | Bytes Rx: 26796946 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 30240 | Audit Session ID: 0a96cf69076200005ee932d6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 30240 | Audit Session ID: 0a96cf69076200005ee932d6 | Security Group Tag: none | EasyVPN: 0 ||
Username: vramchan | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.168 | Public IP: 106.193.217.63 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 03:11:50 IST Wed Jun 17 2020 | Duration: 4h:23m:54s | Inactivity:  0h:08m:02s | Bytes Tx: 931712850 | Bytes Rx: 50038025 | IP Addr: 10.150.236.168 | Public IP: 106.193.217.63 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 03:11:50 IST Wed Jun 17 2020 | Duration: 4h:23m:54s | Inactivity:  0h:08m:02s | Bytes Tx: 931712850 | Bytes Rx: 50038025 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 30265 | Audit Session ID: 0a96cf69076390005ee93c9e | Security Group Tag: none | EasyVPN: 0 |Session ID: 30265 | Audit Session ID: 0a96cf69076390005ee93c9e | Security Group Tag: none | EasyVPN: 0 ||
Username: PSambhan | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.91 | Public IP: 157.33.197.160 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 04:06:16 IST Wed Jun 17 2020 | Duration: 3h:29m:28s | Inactivity:  0h:25m:14s | Bytes Tx: 435038413 | Bytes Rx: 57179825 | IP Addr: 10.150.236.91 | Public IP: 157.33.197.160 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 04:06:16 IST Wed Jun 17 2020 | Duration: 3h:29m:28s | Inactivity:  0h:25m:14s | Bytes Tx: 435038413 | Bytes Rx: 57179825 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 30286 | Audit Session ID: 0a96cf690764e0005ee94960 | Security Group Tag: none | EasyVPN: 0 |Session ID: 30286 | Audit Session ID: 0a96cf690764e0005ee94960 | Security Group Tag: none | EasyVPN: 0 ||
Username: ganpawar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.94 | Public IP: 157.33.131.4 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 04:08:41 IST Wed Jun 17 2020 | Duration: 3h:27m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 262244563 | Bytes Rx: 155567540 | IP Addr: 10.150.236.94 | Public IP: 157.33.131.4 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 04:08:41 IST Wed Jun 17 2020 | Duration: 3h:27m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 262244563 | Bytes Rx: 155567540 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 30287 | Audit Session ID: 0a96cf690764f0005ee949f1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 30287 | Audit Session ID: 0a96cf690764f0005ee949f1 | Security Group Tag: none | EasyVPN: 0 ||
Username: RajeGiri | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.150 | Public IP: 106.210.224.134 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 04:13:11 IST Wed Jun 17 2020 | Duration: 3h:22m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 310398219 | Bytes Rx: 63452110 | IP Addr: 10.150.236.150 | Public IP: 106.210.224.134 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 04:13:11 IST Wed Jun 17 2020 | Duration: 3h:22m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 310398219 | Bytes Rx: 63452110 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 30290 | Audit Session ID: 0a96cf69076520005ee94aff | Security Group Tag: none | EasyVPN: 0 |Session ID: 30290 | Audit Session ID: 0a96cf69076520005ee94aff | Security Group Tag: none | EasyVPN: 0 ||
Username: JGehlot | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.158 | Public IP: 157.33.142.4 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 04:46:02 IST Wed Jun 17 2020 | Duration: 2h:49m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 3715712593 | Bytes Rx: 117523360 | IP Addr: 10.150.236.158 | Public IP: 157.33.142.4 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 04:46:02 IST Wed Jun 17 2020 | Duration: 2h:49m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 3715712593 | Bytes Rx: 117523360 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 30307 | Audit Session ID: 0a96cf69076630005ee952b2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 30307 | Audit Session ID: 0a96cf69076630005ee952b2 | Security Group Tag: none | EasyVPN: 0 ||
Username: sdahile | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.43 | Public IP: 49.35.222.169 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 05:12:44 IST Wed Jun 17 2020 | Duration: 2h:23m:00s | Inactivity:  0h:10m:25s | Bytes Tx: 96306068 | Bytes Rx: 47354808 | IP Addr: 10.150.236.43 | Public IP: 49.35.222.169 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 05:12:44 IST Wed Jun 17 2020 | Duration: 2h:23m:00s | Inactivity:  0h:10m:25s | Bytes Tx: 96306068 | Bytes Rx: 47354808 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 30321 | Audit Session ID: 0a96cf69076710005ee958f4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 30321 | Audit Session ID: 0a96cf69076710005ee958f4 | Security Group Tag: none | EasyVPN: 0 ||
Username: aschaudh | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.171 | Public IP: 157.47.25.134 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:26:27 IST Wed Jun 17 2020 | Duration: 2h:09m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 31471830 | Bytes Rx: 13699531 | IP Addr: 10.150.237.171 | Public IP: 157.47.25.134 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:26:27 IST Wed Jun 17 2020 | Duration: 2h:09m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 31471830 | Bytes Rx: 13699531 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 30327 | Audit Session ID: 0a96cf69076770005ee95c2b | Security Group Tag: none | EasyVPN: 0 |Session ID: 30327 | Audit Session ID: 0a96cf69076770005ee95c2b | Security Group Tag: none | EasyVPN: 0 ||
Username: SarWanve | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.121 | Public IP: 49.35.71.189 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:34:51 IST Wed Jun 17 2020 | Duration: 2h:00m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 164199789 | Bytes Rx: 58615173 | IP Addr: 10.150.237.121 | Public IP: 49.35.71.189 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:34:51 IST Wed Jun 17 2020 | Duration: 2h:00m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 164199789 | Bytes Rx: 58615173 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 30333 | Audit Session ID: 0a96cf690767d0005ee95e23 | Security Group Tag: none | EasyVPN: 0 |Session ID: 30333 | Audit Session ID: 0a96cf690767d0005ee95e23 | Security Group Tag: none | EasyVPN: 0 ||
