sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: aviral.bansal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.249 | Public IP: 111.125.228.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:06:56 IST Thu Jun 18 2020 | Duration: 3d 17h:53m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 1778914734 | Bytes Rx: 2624723261 | IP Addr: 10.150.237.249 | Public IP: 111.125.228.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:06:56 IST Thu Jun 18 2020 | Duration: 3d 17h:53m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 1778914734 | Bytes Rx: 2624723261 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37079 | Audit Session ID: 0a96cf69090d70005eeb7c08 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37079 | Audit Session ID: 0a96cf69090d70005eeb7c08 | Security Group Tag: none | EasyVPN: 0 ||
Username: lmahajan | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.215 | Public IP: 103.254.55.255 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:06:11 IST Mon Jun 22 2020 | Duration: 4h:54m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 231630526 | Bytes Rx: 37990124 | IP Addr: 10.150.236.215 | Public IP: 103.254.55.255 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:06:11 IST Mon Jun 22 2020 | Duration: 4h:54m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 231630526 | Bytes Rx: 37990124 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47272 | Audit Session ID: 0a96cf690b8a80005ef0272b | Security Group Tag: none | EasyVPN: 0 |Session ID: 47272 | Audit Session ID: 0a96cf690b8a80005ef0272b | Security Group Tag: none | EasyVPN: 0 ||
Username: sachin.jain | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.81 | Public IP: 45.127.44.99 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:06:13 IST Mon Jun 22 2020 | Duration: 4h:54m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 2274255371 | Bytes Rx: 230135095 | IP Addr: 10.150.236.81 | Public IP: 45.127.44.99 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:06:13 IST Mon Jun 22 2020 | Duration: 4h:54m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 2274255371 | Bytes Rx: 230135095 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47273 | Audit Session ID: 0a96cf690b8a90005ef0272d | Security Group Tag: none | EasyVPN: 0 |Session ID: 47273 | Audit Session ID: 0a96cf690b8a90005ef0272d | Security Group Tag: none | EasyVPN: 0 ||
Username: Dushant.patil | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.80 | Public IP: 49.35.127.193 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:06:24 IST Mon Jun 22 2020 | Duration: 4h:53m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 626296368 | Bytes Rx: 111048400 | IP Addr: 10.150.236.80 | Public IP: 49.35.127.193 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:06:24 IST Mon Jun 22 2020 | Duration: 4h:53m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 626296368 | Bytes Rx: 111048400 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47275 | Audit Session ID: 0a96cf690b8ab0005ef02738 | Security Group Tag: none | EasyVPN: 0 |Session ID: 47275 | Audit Session ID: 0a96cf690b8ab0005ef02738 | Security Group Tag: none | EasyVPN: 0 ||
Username: dhaminiv | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.30 | Public IP: 157.44.118.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:06:47 IST Mon Jun 22 2020 | Duration: 4h:53m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 244148558 | Bytes Rx: 58518377 | IP Addr: 10.150.237.30 | Public IP: 157.44.118.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:06:47 IST Mon Jun 22 2020 | Duration: 4h:53m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 244148558 | Bytes Rx: 58518377 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47276 | Audit Session ID: 0a96cf690b8ac0005ef0274f | Security Group Tag: none | EasyVPN: 0 |Session ID: 47276 | Audit Session ID: 0a96cf690b8ac0005ef0274f | Security Group Tag: none | EasyVPN: 0 ||
Username: MGuhe | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.13 | Public IP: 43.241.27.60 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:07:35 IST Mon Jun 22 2020 | Duration: 4h:52m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 951124891 | Bytes Rx: 227034112 | IP Addr: 10.150.236.13 | Public IP: 43.241.27.60 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:07:35 IST Mon Jun 22 2020 | Duration: 4h:52m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 951124891 | Bytes Rx: 227034112 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47283 | Audit Session ID: 0a96cf690b8b30005ef0277f | Security Group Tag: none | EasyVPN: 0 |Session ID: 47283 | Audit Session ID: 0a96cf690b8b30005ef0277f | Security Group Tag: none | EasyVPN: 0 ||
Username: vinay.saitwal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.14 | Public IP: 103.114.224.19 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:07:46 IST Mon Jun 22 2020 | Duration: 4h:52m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 343641368 | Bytes Rx: 104778422 | IP Addr: 10.150.236.14 | Public IP: 103.114.224.19 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:07:46 IST Mon Jun 22 2020 | Duration: 4h:52m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 343641368 | Bytes Rx: 104778422 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47284 | Audit Session ID: 0a96cf690b8b40005ef0278a | Security Group Tag: none | EasyVPN: 0 |Session ID: 47284 | Audit Session ID: 0a96cf690b8b40005ef0278a | Security Group Tag: none | EasyVPN: 0 ||
Username: PDongre | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.245 | Public IP: 157.33.173.117 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:08:06 IST Mon Jun 22 2020 | Duration: 4h:52m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 698073391 | Bytes Rx: 222280852 | IP Addr: 10.150.237.245 | Public IP: 157.33.173.117 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:08:06 IST Mon Jun 22 2020 | Duration: 4h:52m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 698073391 | Bytes Rx: 222280852 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47285 | Audit Session ID: 0a96cf690b8b50005ef0279e | Security Group Tag: none | EasyVPN: 0 |Session ID: 47285 | Audit Session ID: 0a96cf690b8b50005ef0279e | Security Group Tag: none | EasyVPN: 0 ||
Username: keschakk | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.15 | Public IP: 103.98.63.160 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:08:10 IST Mon Jun 22 2020 | Duration: 4h:52m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 254067223 | Bytes Rx: 324567082 | IP Addr: 10.150.236.15 | Public IP: 103.98.63.160 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:08:10 IST Mon Jun 22 2020 | Duration: 4h:52m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 254067223 | Bytes Rx: 324567082 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47287 | Audit Session ID: 0a96cf690b8b70005ef027a2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 47287 | Audit Session ID: 0a96cf690b8b70005ef027a2 | Security Group Tag: none | EasyVPN: 0 ||
Username: kumarran | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.205 | Public IP: 117.194.126.19 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:11:44 IST Mon Jun 22 2020 | Duration: 4h:48m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 720649693 | Bytes Rx: 182893769 | IP Addr: 10.150.237.205 | Public IP: 117.194.126.19 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:11:44 IST Mon Jun 22 2020 | Duration: 4h:48m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 720649693 | Bytes Rx: 182893769 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47290 | Audit Session ID: 0a96cf690b8ba0005ef02878 | Security Group Tag: none | EasyVPN: 0 |Session ID: 47290 | Audit Session ID: 0a96cf690b8ba0005ef02878 | Security Group Tag: none | EasyVPN: 0 ||
Username: bthakare | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.208 | Public IP: 157.33.209.113 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:12:10 IST Mon Jun 22 2020 | Duration: 4h:48m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 122070068 | Bytes Rx: 63523732 | IP Addr: 10.150.237.208 | Public IP: 157.33.209.113 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:12:10 IST Mon Jun 22 2020 | Duration: 4h:48m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 122070068 | Bytes Rx: 63523732 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47291 | Audit Session ID: 0a96cf690b8bb0005ef02892 | Security Group Tag: none | EasyVPN: 0 |Session ID: 47291 | Audit Session ID: 0a96cf690b8bb0005ef02892 | Security Group Tag: none | EasyVPN: 0 ||
Username: KishKumb | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.120 | Public IP: 103.121.153.58 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:12:50 IST Mon Jun 22 2020 | Duration: 4h:47m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 615554481 | Bytes Rx: 217168895 | IP Addr: 10.150.237.120 | Public IP: 103.121.153.58 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:12:50 IST Mon Jun 22 2020 | Duration: 4h:47m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 615554481 | Bytes Rx: 217168895 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47294 | Audit Session ID: 0a96cf690b8be0005ef028ba | Security Group Tag: none | EasyVPN: 0 |Session ID: 47294 | Audit Session ID: 0a96cf690b8be0005ef028ba | Security Group Tag: none | EasyVPN: 0 ||
Username: jypakala | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.67 | Public IP: 157.48.192.37 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:13:04 IST Mon Jun 22 2020 | Duration: 4h:47m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 118500994 | Bytes Rx: 45821833 | IP Addr: 10.150.236.67 | Public IP: 157.48.192.37 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:13:04 IST Mon Jun 22 2020 | Duration: 4h:47m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 118500994 | Bytes Rx: 45821833 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47296 | Audit Session ID: 0a96cf690b8c00005ef028c8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 47296 | Audit Session ID: 0a96cf690b8c00005ef028c8 | Security Group Tag: none | EasyVPN: 0 ||
Username: MFulpaga | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.85 | Public IP: 157.33.148.8 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:13:07 IST Mon Jun 22 2020 | Duration: 4h:47m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 950494805 | Bytes Rx: 188621799 | IP Addr: 10.150.236.85 | Public IP: 157.33.148.8 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:13:07 IST Mon Jun 22 2020 | Duration: 4h:47m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 950494805 | Bytes Rx: 188621799 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47297 | Audit Session ID: 0a96cf690b8c10005ef028cb | Security Group Tag: none | EasyVPN: 0 |Session ID: 47297 | Audit Session ID: 0a96cf690b8c10005ef028cb | Security Group Tag: none | EasyVPN: 0 ||
Username: jezjesud | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.83 | Public IP: 103.78.165.125 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:13:09 IST Mon Jun 22 2020 | Duration: 4h:47m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 444856888 | Bytes Rx: 227446496 | IP Addr: 10.150.236.83 | Public IP: 103.78.165.125 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:13:09 IST Mon Jun 22 2020 | Duration: 4h:47m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 444856888 | Bytes Rx: 227446496 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47298 | Audit Session ID: 0a96cf690b8c20005ef028cd | Security Group Tag: none | EasyVPN: 0 |Session ID: 47298 | Audit Session ID: 0a96cf690b8c20005ef028cd | Security Group Tag: none | EasyVPN: 0 ||
Username: shivkush | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.84 | Public IP: 103.110.242.209 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:13:10 IST Mon Jun 22 2020 | Duration: 4h:47m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 578843741 | Bytes Rx: 63543602 | IP Addr: 10.150.236.84 | Public IP: 103.110.242.209 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:13:10 IST Mon Jun 22 2020 | Duration: 4h:47m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 578843741 | Bytes Rx: 63543602 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47299 | Audit Session ID: 0a96cf690b8c30005ef028ce | Security Group Tag: none | EasyVPN: 0 |Session ID: 47299 | Audit Session ID: 0a96cf690b8c30005ef028ce | Security Group Tag: none | EasyVPN: 0 ||
Username: mepapala | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.86 | Public IP: 106.193.235.143 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:13:19 IST Mon Jun 22 2020 | Duration: 4h:46m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 781527789 | Bytes Rx: 376138035 | IP Addr: 10.150.236.86 | Public IP: 106.193.235.143 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:13:19 IST Mon Jun 22 2020 | Duration: 4h:46m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 781527789 | Bytes Rx: 376138035 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47300 | Audit Session ID: 0a96cf690b8c40005ef028d7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 47300 | Audit Session ID: 0a96cf690b8c40005ef028d7 | Security Group Tag: none | EasyVPN: 0 ||
Username: ashdeo | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.33 | Public IP: 14.96.75.64 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:14:25 IST Mon Jun 22 2020 | Duration: 4h:45m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 1477550547 | Bytes Rx: 404613910 | IP Addr: 10.150.237.33 | Public IP: 14.96.75.64 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:14:25 IST Mon Jun 22 2020 | Duration: 4h:45m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 1477550547 | Bytes Rx: 404613910 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47307 | Audit Session ID: 0a96cf690b8cb0005ef02919 | Security Group Tag: none | EasyVPN: 0 |Session ID: 47307 | Audit Session ID: 0a96cf690b8cb0005ef02919 | Security Group Tag: none | EasyVPN: 0 ||
Username: IMookaia | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.31 | Public IP: 157.50.21.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:14:44 IST Mon Jun 22 2020 | Duration: 4h:45m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 138495624 | Bytes Rx: 32266265 | IP Addr: 10.150.237.31 | Public IP: 157.50.21.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:14:44 IST Mon Jun 22 2020 | Duration: 4h:45m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 138495624 | Bytes Rx: 32266265 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47309 | Audit Session ID: 0a96cf690b8cd0005ef0292c | Security Group Tag: none | EasyVPN: 0 |Session ID: 47309 | Audit Session ID: 0a96cf690b8cd0005ef0292c | Security Group Tag: none | EasyVPN: 0 ||
Username: Shilshel | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.35 | Public IP: 157.33.204.226 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:14:48 IST Mon Jun 22 2020 | Duration: 4h:45m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 268015190 | Bytes Rx: 68281557 | IP Addr: 10.150.237.35 | Public IP: 157.33.204.226 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:14:48 IST Mon Jun 22 2020 | Duration: 4h:45m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 268015190 | Bytes Rx: 68281557 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47311 | Audit Session ID: 0a96cf690b8cf0005ef02930 | Security Group Tag: none | EasyVPN: 0 |Session ID: 47311 | Audit Session ID: 0a96cf690b8cf0005ef02930 | Security Group Tag: none | EasyVPN: 0 ||
