sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: styagi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.151 | Public IP: 182.70.8.248 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:26:39 IST Thu Jun 4 2020 | Duration: 2d 14h:50m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 920232719 | Bytes Rx: 499316593 | IP Addr: 10.150.237.151 | Public IP: 182.70.8.248 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:26:39 IST Thu Jun 4 2020 | Duration: 2d 14h:50m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 920232719 | Bytes Rx: 499316593 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 282837 | Audit Session ID: 0a96cf69450d50005ed8d367 | Security Group Tag: none | EasyVPN: 0 |Session ID: 282837 | Audit Session ID: 0a96cf69450d50005ed8d367 | Security Group Tag: none | EasyVPN: 0 ||
Username: ralingay | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.103 | Public IP: 106.193.179.207 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:50:25 IST Sat Jun 6 2020 | Duration: 10h:26m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 395329935 | Bytes Rx: 191217656 | IP Addr: 10.150.237.103 | Public IP: 106.193.179.207 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:50:25 IST Sat Jun 6 2020 | Duration: 10h:26m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 395329935 | Bytes Rx: 191217656 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 290366 | Audit Session ID: 0a96cf6946e3e0005edbb439 | Security Group Tag: none | EasyVPN: 0 |Session ID: 290366 | Audit Session ID: 0a96cf6946e3e0005edbb439 | Security Group Tag: none | EasyVPN: 0 ||
Username: RavinPat | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.166 | Public IP: 103.121.153.63 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:53:47 IST Sat Jun 6 2020 | Duration: 10h:23m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 2048438677 | Bytes Rx: 568604326 | IP Addr: 10.150.237.166 | Public IP: 103.121.153.63 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:53:47 IST Sat Jun 6 2020 | Duration: 10h:23m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 2048438677 | Bytes Rx: 568604326 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 290372 | Audit Session ID: 0a96cf6946e440005edbb503 | Security Group Tag: none | EasyVPN: 0 |Session ID: 290372 | Audit Session ID: 0a96cf6946e440005edbb503 | Security Group Tag: none | EasyVPN: 0 ||
Username: majagdal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.121 | Public IP: 49.35.78.73 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:54:21 IST Sat Jun 6 2020 | Duration: 10h:22m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 734344907 | Bytes Rx: 260673977 | IP Addr: 10.150.237.121 | Public IP: 49.35.78.73 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:54:21 IST Sat Jun 6 2020 | Duration: 10h:22m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 734344907 | Bytes Rx: 260673977 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 290378 | Audit Session ID: 0a96cf6946e4a0005edbb525 | Security Group Tag: none | EasyVPN: 0 |Session ID: 290378 | Audit Session ID: 0a96cf6946e4a0005edbb525 | Security Group Tag: none | EasyVPN: 0 ||
Username: shirawoo | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.187 | Public IP: 106.193.179.141 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 20:54:49 IST Sat Jun 6 2020 | Duration: 10h:22m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 425438801 | Bytes Rx: 334414970 | IP Addr: 10.150.236.187 | Public IP: 106.193.179.141 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 20:54:49 IST Sat Jun 6 2020 | Duration: 10h:22m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 425438801 | Bytes Rx: 334414970 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 290381 | Audit Session ID: 0a96cf6946e4d0005edbb541 | Security Group Tag: none | EasyVPN: 0 |Session ID: 290381 | Audit Session ID: 0a96cf6946e4d0005edbb541 | Security Group Tag: none | EasyVPN: 0 ||
Username: KDere | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.241 | Public IP: 103.121.153.99 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:56:06 IST Sat Jun 6 2020 | Duration: 10h:20m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 1923778443 | Bytes Rx: 158725464 | IP Addr: 10.150.236.241 | Public IP: 103.121.153.99 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:56:06 IST Sat Jun 6 2020 | Duration: 10h:20m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 1923778443 | Bytes Rx: 158725464 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 290384 | Audit Session ID: 0a96cf6946e500005edbb58e | Security Group Tag: none | EasyVPN: 0 |Session ID: 290384 | Audit Session ID: 0a96cf6946e500005edbb58e | Security Group Tag: none | EasyVPN: 0 ||
Username: KislayD | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.42 | Public IP: 106.193.203.206 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:57:39 IST Sat Jun 6 2020 | Duration: 10h:19m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 602361076 | Bytes Rx: 174175960 | IP Addr: 10.150.237.42 | Public IP: 106.193.203.206 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:57:39 IST Sat Jun 6 2020 | Duration: 10h:19m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 602361076 | Bytes Rx: 174175960 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 290393 | Audit Session ID: 0a96cf6946e590005edbb5eb | Security Group Tag: none | EasyVPN: 0 |Session ID: 290393 | Audit Session ID: 0a96cf6946e590005edbb5eb | Security Group Tag: none | EasyVPN: 0 ||
Username: bibhsing | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.53 | Public IP: 223.230.159.175 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:57:55 IST Sat Jun 6 2020 | Duration: 10h:19m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 805948216 | Bytes Rx: 127338992 | IP Addr: 10.150.237.53 | Public IP: 223.230.159.175 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:57:55 IST Sat Jun 6 2020 | Duration: 10h:19m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 805948216 | Bytes Rx: 127338992 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 290395 | Audit Session ID: 0a96cf6946e5b0005edbb5fb | Security Group Tag: none | EasyVPN: 0 |Session ID: 290395 | Audit Session ID: 0a96cf6946e5b0005edbb5fb | Security Group Tag: none | EasyVPN: 0 ||
Username: RNimkard | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.248 | Public IP: 106.193.220.200 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:03:30 IST Sat Jun 6 2020 | Duration: 10h:13m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 374252286 | Bytes Rx: 224315955 | IP Addr: 10.150.236.248 | Public IP: 106.193.220.200 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:03:30 IST Sat Jun 6 2020 | Duration: 10h:13m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 374252286 | Bytes Rx: 224315955 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 290407 | Audit Session ID: 0a96cf6946e670005edbb74a | Security Group Tag: none | EasyVPN: 0 |Session ID: 290407 | Audit Session ID: 0a96cf6946e670005edbb74a | Security Group Tag: none | EasyVPN: 0 ||
Username: VVKale | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.67 | Public IP: 157.33.198.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:06:42 IST Sat Jun 6 2020 | Duration: 10h:10m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 346884868 | Bytes Rx: 208436973 | IP Addr: 10.150.237.67 | Public IP: 157.33.198.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:06:42 IST Sat Jun 6 2020 | Duration: 10h:10m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 346884868 | Bytes Rx: 208436973 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 290422 | Audit Session ID: 0a96cf6946e760005edbb80a | Security Group Tag: none | EasyVPN: 0 |Session ID: 290422 | Audit Session ID: 0a96cf6946e760005edbb80a | Security Group Tag: none | EasyVPN: 0 ||
Username: pallbhav | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.199 | Public IP: 59.95.119.141 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 21:30:10 IST Sat Jun 6 2020 | Duration: 9h:46m:52s | Inactivity:  0h:03m:04s | Bytes Tx: 1739953161 | Bytes Rx: 267085518 | IP Addr: 10.150.236.199 | Public IP: 59.95.119.141 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 21:30:10 IST Sat Jun 6 2020 | Duration: 9h:46m:52s | Inactivity:  0h:03m:04s | Bytes Tx: 1739953161 | Bytes Rx: 267085518 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 290446 | Audit Session ID: 0a96cf6946e8e0005edbbd8a | Security Group Tag: none | EasyVPN: 0 |Session ID: 290446 | Audit Session ID: 0a96cf6946e8e0005edbbd8a | Security Group Tag: none | EasyVPN: 0 ||
Username: SuMahesw | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.189 | Public IP: 106.220.0.222 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:32:51 IST Sat Jun 6 2020 | Duration: 9h:44m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 152564941 | Bytes Rx: 95333832 | IP Addr: 10.150.236.189 | Public IP: 106.220.0.222 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:32:51 IST Sat Jun 6 2020 | Duration: 9h:44m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 152564941 | Bytes Rx: 95333832 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 290457 | Audit Session ID: 0a96cf6946e990005edbbe2b | Security Group Tag: none | EasyVPN: 0 |Session ID: 290457 | Audit Session ID: 0a96cf6946e990005edbbe2b | Security Group Tag: none | EasyVPN: 0 ||
Username: VisheshK | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.190 | Public IP: 123.201.100.17 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:33:03 IST Sat Jun 6 2020 | Duration: 9h:43m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 545649472 | Bytes Rx: 186985694 | IP Addr: 10.150.236.190 | Public IP: 123.201.100.17 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:33:03 IST Sat Jun 6 2020 | Duration: 9h:43m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 545649472 | Bytes Rx: 186985694 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 290459 | Audit Session ID: 0a96cf6946e9b0005edbbe37 | Security Group Tag: none | EasyVPN: 0 |Session ID: 290459 | Audit Session ID: 0a96cf6946e9b0005edbbe37 | Security Group Tag: none | EasyVPN: 0 ||
Username: sprashar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.119 | Public IP: 219.91.250.155 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:33:51 IST Sat Jun 6 2020 | Duration: 9h:43m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 1146801481 | Bytes Rx: 156327306 | IP Addr: 10.150.237.119 | Public IP: 219.91.250.155 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:33:51 IST Sat Jun 6 2020 | Duration: 9h:43m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 1146801481 | Bytes Rx: 156327306 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 290462 | Audit Session ID: 0a96cf6946e9e0005edbbe67 | Security Group Tag: none | EasyVPN: 0 |Session ID: 290462 | Audit Session ID: 0a96cf6946e9e0005edbbe67 | Security Group Tag: none | EasyVPN: 0 ||
Username: SKurekar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.227 | Public IP: 103.132.175.62 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:38:11 IST Sat Jun 6 2020 | Duration: 9h:38m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 397704502 | Bytes Rx: 165509657 | IP Addr: 10.150.236.227 | Public IP: 103.132.175.62 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:38:11 IST Sat Jun 6 2020 | Duration: 9h:38m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 397704502 | Bytes Rx: 165509657 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 290475 | Audit Session ID: 0a96cf6946eab0005edbbf6b | Security Group Tag: none | EasyVPN: 0 |Session ID: 290475 | Audit Session ID: 0a96cf6946eab0005edbbf6b | Security Group Tag: none | EasyVPN: 0 ||
Username: Mbankar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.254 | Public IP: 106.193.211.173 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:01:53 IST Sat Jun 6 2020 | Duration: 9h:15m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 1705757571 | Bytes Rx: 473092803 | IP Addr: 10.150.237.254 | Public IP: 106.193.211.173 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:01:53 IST Sat Jun 6 2020 | Duration: 9h:15m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 1705757571 | Bytes Rx: 473092803 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 290510 | Audit Session ID: 0a96cf6946ece0005edbc4f9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 290510 | Audit Session ID: 0a96cf6946ece0005edbc4f9 | Security Group Tag: none | EasyVPN: 0 ||
Username: gparab | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC33 | IP Addr: 10.150.245.42 | Public IP: 219.91.249.76 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:04:35 IST Sat Jun 6 2020 | Duration: 9h:12m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 4773749495 | Bytes Rx: 296309044 | IP Addr: 10.150.245.42 | Public IP: 219.91.249.76 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:04:35 IST Sat Jun 6 2020 | Duration: 9h:12m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 4773749495 | Bytes Rx: 296309044 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 290514 | Audit Session ID: 0a96cf6946ed20005edbc59b | Security Group Tag: none | EasyVPN: 0 |Session ID: 290514 | Audit Session ID: 0a96cf6946ed20005edbc59b | Security Group Tag: none | EasyVPN: 0 ||
Username: abhijsha | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.252 | Public IP: 103.203.66.219 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:06:16 IST Sat Jun 6 2020 | Duration: 9h:10m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 1446526566 | Bytes Rx: 193221475 | IP Addr: 10.150.237.252 | Public IP: 103.203.66.219 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:06:16 IST Sat Jun 6 2020 | Duration: 9h:10m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 1446526566 | Bytes Rx: 193221475 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 290515 | Audit Session ID: 0a96cf6946ed30005edbc600 | Security Group Tag: none | EasyVPN: 0 |Session ID: 290515 | Audit Session ID: 0a96cf6946ed30005edbc600 | Security Group Tag: none | EasyVPN: 0 ||
Username: pajoshi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.237 | Public IP: 103.226.146.148 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:10:29 IST Sat Jun 6 2020 | Duration: 9h:06m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 1810701906 | Bytes Rx: 612901233 | IP Addr: 10.150.236.237 | Public IP: 103.226.146.148 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:10:29 IST Sat Jun 6 2020 | Duration: 9h:06m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 1810701906 | Bytes Rx: 612901233 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 290524 | Audit Session ID: 0a96cf6946edc0005edbc6fd | Security Group Tag: none | EasyVPN: 0 |Session ID: 290524 | Audit Session ID: 0a96cf6946edc0005edbc6fd | Security Group Tag: none | EasyVPN: 0 ||
Username: gbhavsar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.139 | Public IP: 157.33.167.182 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:31:29 IST Sat Jun 6 2020 | Duration: 8h:45m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 262896594 | Bytes Rx: 90764015 | IP Addr: 10.150.237.139 | Public IP: 157.33.167.182 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:31:29 IST Sat Jun 6 2020 | Duration: 8h:45m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 262896594 | Bytes Rx: 90764015 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 290551 | Audit Session ID: 0a96cf6946ef70005edbcbe9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 290551 | Audit Session ID: 0a96cf6946ef70005edbcbe9 | Security Group Tag: none | EasyVPN: 0 ||
Username: bhusurya | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC70 | IP Addr: 10.150.245.48 | Public IP: 103.110.252.59 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:44:44 IST Sat Jun 6 2020 | Duration: 8h:32m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 1095988028 | Bytes Rx: 323753137 | IP Addr: 10.150.245.48 | Public IP: 103.110.252.59 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:44:44 IST Sat Jun 6 2020 | Duration: 8h:32m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 1095988028 | Bytes Rx: 323753137 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 290571 | Audit Session ID: 0a96cf6946f0b0005edbcf04 | Security Group Tag: none | EasyVPN: 0 |Session ID: 290571 | Audit Session ID: 0a96cf6946f0b0005edbcf04 | Security Group Tag: none | EasyVPN: 0 ||
