sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: shrikesh.pawar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.147.96.175 | Public IP: 182.57.191.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:33:22 IST Mon Jun 15 2020 | Duration: 2d 3h:31m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 3135864422 | Bytes Rx: 922567693 | IP Addr: 10.147.96.175 | Public IP: 182.57.191.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:33:22 IST Mon Jun 15 2020 | Duration: 2d 3h:31m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 3135864422 | Bytes Rx: 922567693 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 24910 | Audit Session ID: 0a96cf690614e0005ee7395a | Security Group Tag: none | EasyVPN: 0 |Session ID: 24910 | Audit Session ID: 0a96cf690614e0005ee7395a | Security Group Tag: none | EasyVPN: 0 ||
Username: apsonawa | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.59 | Public IP: 103.137.93.63 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:13:19 IST Wed Jun 17 2020 | Duration: 8h:51m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 2716076966 | Bytes Rx: 491705550 | IP Addr: 10.150.237.59 | Public IP: 103.137.93.63 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:13:19 IST Wed Jun 17 2020 | Duration: 8h:51m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 2716076966 | Bytes Rx: 491705550 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 30709 | Audit Session ID: 0a96cf69077f50005ee99157 | Security Group Tag: none | EasyVPN: 0 |Session ID: 30709 | Audit Session ID: 0a96cf69077f50005ee99157 | Security Group Tag: none | EasyVPN: 0 ||
Username: ShwetaK | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.206 | Public IP: 116.75.138.66 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:18:04 IST Wed Jun 17 2020 | Duration: 8h:46m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 458959389 | Bytes Rx: 168582816 | IP Addr: 10.150.237.206 | Public IP: 116.75.138.66 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:18:04 IST Wed Jun 17 2020 | Duration: 8h:46m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 458959389 | Bytes Rx: 168582816 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 30714 | Audit Session ID: 0a96cf69077fa0005ee99274 | Security Group Tag: none | EasyVPN: 0 |Session ID: 30714 | Audit Session ID: 0a96cf69077fa0005ee99274 | Security Group Tag: none | EasyVPN: 0 ||
Username: vgarghat | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.236 | Public IP: 103.48.101.230 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:18:24 IST Wed Jun 17 2020 | Duration: 8h:46m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 1159092404 | Bytes Rx: 141510422 | IP Addr: 10.150.237.236 | Public IP: 103.48.101.230 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:18:24 IST Wed Jun 17 2020 | Duration: 8h:46m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 1159092404 | Bytes Rx: 141510422 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 30716 | Audit Session ID: 0a96cf69077fc0005ee99288 | Security Group Tag: none | EasyVPN: 0 |Session ID: 30716 | Audit Session ID: 0a96cf69077fc0005ee99288 | Security Group Tag: none | EasyVPN: 0 ||
Username: avenue.koul | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.237 | Public IP: 103.195.202.91 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:18:42 IST Wed Jun 17 2020 | Duration: 8h:46m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 5552474344 | Bytes Rx: 1157477475 | IP Addr: 10.150.237.237 | Public IP: 103.195.202.91 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:18:42 IST Wed Jun 17 2020 | Duration: 8h:46m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 5552474344 | Bytes Rx: 1157477475 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 30718 | Audit Session ID: 0a96cf69077fe0005ee9929a | Security Group Tag: none | EasyVPN: 0 |Session ID: 30718 | Audit Session ID: 0a96cf69077fe0005ee9929a | Security Group Tag: none | EasyVPN: 0 ||
Username: mbodake | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.239 | Public IP: 106.220.87.87 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:18:45 IST Wed Jun 17 2020 | Duration: 8h:46m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 2068268576 | Bytes Rx: 340786390 | IP Addr: 10.150.237.239 | Public IP: 106.220.87.87 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:18:45 IST Wed Jun 17 2020 | Duration: 8h:46m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 2068268576 | Bytes Rx: 340786390 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 30719 | Audit Session ID: 0a96cf69077ff0005ee9929d | Security Group Tag: none | EasyVPN: 0 |Session ID: 30719 | Audit Session ID: 0a96cf69077ff0005ee9929d | Security Group Tag: none | EasyVPN: 0 ||
Username: sachin.jain | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.241 | Public IP: 45.127.45.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:19:08 IST Wed Jun 17 2020 | Duration: 8h:45m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 765706748 | Bytes Rx: 275679543 | IP Addr: 10.150.237.241 | Public IP: 45.127.45.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:19:08 IST Wed Jun 17 2020 | Duration: 8h:45m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 765706748 | Bytes Rx: 275679543 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 30722 | Audit Session ID: 0a96cf69078020005ee992b4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 30722 | Audit Session ID: 0a96cf69078020005ee992b4 | Security Group Tag: none | EasyVPN: 0 ||
Username: PAtigre | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.248 | Public IP: 157.33.180.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:20:20 IST Wed Jun 17 2020 | Duration: 8h:44m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 1106004862 | Bytes Rx: 260924914 | IP Addr: 10.150.237.248 | Public IP: 157.33.180.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:20:20 IST Wed Jun 17 2020 | Duration: 8h:44m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 1106004862 | Bytes Rx: 260924914 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 30732 | Audit Session ID: 0a96cf690780c0005ee992fc | Security Group Tag: none | EasyVPN: 0 |Session ID: 30732 | Audit Session ID: 0a96cf690780c0005ee992fc | Security Group Tag: none | EasyVPN: 0 ||
Username: rajib.debnath | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.251 | Public IP: 103.100.37.252 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:20:25 IST Wed Jun 17 2020 | Duration: 8h:44m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 380488576 | Bytes Rx: 299649597 | IP Addr: 10.150.237.251 | Public IP: 103.100.37.252 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:20:25 IST Wed Jun 17 2020 | Duration: 8h:44m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 380488576 | Bytes Rx: 299649597 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 30733 | Audit Session ID: 0a96cf690780d0005ee99301 | Security Group Tag: none | EasyVPN: 0 |Session ID: 30733 | Audit Session ID: 0a96cf690780d0005ee99301 | Security Group Tag: none | EasyVPN: 0 ||
Username: vinay.saitwal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.254 | Public IP: 103.114.224.19 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:20:42 IST Wed Jun 17 2020 | Duration: 8h:44m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 893886046 | Bytes Rx: 233526596 | IP Addr: 10.150.237.254 | Public IP: 103.114.224.19 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:20:42 IST Wed Jun 17 2020 | Duration: 8h:44m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 893886046 | Bytes Rx: 233526596 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 30736 | Audit Session ID: 0a96cf69078100005ee99312 | Security Group Tag: none | EasyVPN: 0 |Session ID: 30736 | Audit Session ID: 0a96cf69078100005ee99312 | Security Group Tag: none | EasyVPN: 0 ||
Username: jaideep.dange | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.2 | Public IP: 103.53.63.140 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:21:33 IST Wed Jun 17 2020 | Duration: 8h:43m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 2808915100 | Bytes Rx: 290547160 | IP Addr: 10.150.236.2 | Public IP: 103.53.63.140 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:21:33 IST Wed Jun 17 2020 | Duration: 8h:43m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 2808915100 | Bytes Rx: 290547160 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 30742 | Audit Session ID: 0a96cf69078160005ee99345 | Security Group Tag: none | EasyVPN: 0 |Session ID: 30742 | Audit Session ID: 0a96cf69078160005ee99345 | Security Group Tag: none | EasyVPN: 0 ||
Username: ABhongal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.139 | Public IP: 106.210.253.223 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:22:13 IST Wed Jun 17 2020 | Duration: 8h:42m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 3002434154 | Bytes Rx: 209641374 | IP Addr: 10.150.237.139 | Public IP: 106.210.253.223 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:22:13 IST Wed Jun 17 2020 | Duration: 8h:42m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 3002434154 | Bytes Rx: 209641374 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 30743 | Audit Session ID: 0a96cf69078170005ee9936d | Security Group Tag: none | EasyVPN: 0 |Session ID: 30743 | Audit Session ID: 0a96cf69078170005ee9936d | Security Group Tag: none | EasyVPN: 0 ||
Username: shtiwari | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.142 | Public IP: 49.35.209.48 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 09:23:25 IST Wed Jun 17 2020 | Duration: 8h:41m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 785736627 | Bytes Rx: 184155459 | IP Addr: 10.150.237.142 | Public IP: 49.35.209.48 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 09:23:25 IST Wed Jun 17 2020 | Duration: 8h:41m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 785736627 | Bytes Rx: 184155459 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 30747 | Audit Session ID: 0a96cf690781b0005ee993b5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 30747 | Audit Session ID: 0a96cf690781b0005ee993b5 | Security Group Tag: none | EasyVPN: 0 ||
Username: KuddKhan | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.143 | Public IP: 1.38.244.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:23:33 IST Wed Jun 17 2020 | Duration: 8h:41m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 1035011394 | Bytes Rx: 229532788 | IP Addr: 10.150.237.143 | Public IP: 1.38.244.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:23:33 IST Wed Jun 17 2020 | Duration: 8h:41m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 1035011394 | Bytes Rx: 229532788 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 30748 | Audit Session ID: 0a96cf690781c0005ee993bd | Security Group Tag: none | EasyVPN: 0 |Session ID: 30748 | Audit Session ID: 0a96cf690781c0005ee993bd | Security Group Tag: none | EasyVPN: 0 ||
Username: souvhald | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.144 | Public IP: 157.40.41.175 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:23:38 IST Wed Jun 17 2020 | Duration: 8h:41m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 1180651738 | Bytes Rx: 419895869 | IP Addr: 10.150.237.144 | Public IP: 157.40.41.175 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:23:38 IST Wed Jun 17 2020 | Duration: 8h:41m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 1180651738 | Bytes Rx: 419895869 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 30749 | Audit Session ID: 0a96cf690781d0005ee993c2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 30749 | Audit Session ID: 0a96cf690781d0005ee993c2 | Security Group Tag: none | EasyVPN: 0 ||
Username: SGAWANDE | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.44 | Public IP: 59.163.75.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:26:07 IST Wed Jun 17 2020 | Duration: 8h:38m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 263283944 | Bytes Rx: 59922092 | IP Addr: 10.150.236.44 | Public IP: 59.163.75.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:26:07 IST Wed Jun 17 2020 | Duration: 8h:38m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 263283944 | Bytes Rx: 59922092 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 30754 | Audit Session ID: 0a96cf69078220005ee99457 | Security Group Tag: none | EasyVPN: 0 |Session ID: 30754 | Audit Session ID: 0a96cf69078220005ee99457 | Security Group Tag: none | EasyVPN: 0 ||
Username: garav | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.50 | Public IP: 106.215.204.152 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:26:41 IST Wed Jun 17 2020 | Duration: 8h:38m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 565264673 | Bytes Rx: 343341361 | IP Addr: 10.150.236.50 | Public IP: 106.215.204.152 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:26:41 IST Wed Jun 17 2020 | Duration: 8h:38m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 565264673 | Bytes Rx: 343341361 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 30760 | Audit Session ID: 0a96cf69078280005ee99479 | Security Group Tag: none | EasyVPN: 0 |Session ID: 30760 | Audit Session ID: 0a96cf69078280005ee99479 | Security Group Tag: none | EasyVPN: 0 ||
Username: dpdash | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.52 | Public IP: 223.191.0.76 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:26:55 IST Wed Jun 17 2020 | Duration: 8h:37m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 853455161 | Bytes Rx: 120835144 | IP Addr: 10.150.236.52 | Public IP: 223.191.0.76 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:26:55 IST Wed Jun 17 2020 | Duration: 8h:37m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 853455161 | Bytes Rx: 120835144 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 30762 | Audit Session ID: 0a96cf690782a0005ee99487 | Security Group Tag: none | EasyVPN: 0 |Session ID: 30762 | Audit Session ID: 0a96cf690782a0005ee99487 | Security Group Tag: none | EasyVPN: 0 ||
Username: priyankc | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.53 | Public IP: 103.226.240.77 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:26:59 IST Wed Jun 17 2020 | Duration: 8h:37m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 2895841579 | Bytes Rx: 186013801 | IP Addr: 10.150.236.53 | Public IP: 103.226.240.77 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:26:59 IST Wed Jun 17 2020 | Duration: 8h:37m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 2895841579 | Bytes Rx: 186013801 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 30763 | Audit Session ID: 0a96cf690782b0005ee9948b | Security Group Tag: none | EasyVPN: 0 |Session ID: 30763 | Audit Session ID: 0a96cf690782b0005ee9948b | Security Group Tag: none | EasyVPN: 0 ||
Username: ShasBhos | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.66 | Public IP: 103.86.180.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:27:47 IST Wed Jun 17 2020 | Duration: 8h:37m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 696719396 | Bytes Rx: 260948922 | IP Addr: 10.150.237.66 | Public IP: 103.86.180.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:27:47 IST Wed Jun 17 2020 | Duration: 8h:37m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 696719396 | Bytes Rx: 260948922 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 30769 | Audit Session ID: 0a96cf69078310005ee994bb | Security Group Tag: none | EasyVPN: 0 |Session ID: 30769 | Audit Session ID: 0a96cf69078310005ee994bb | Security Group Tag: none | EasyVPN: 0 ||
Username: vineet.pathak | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.69 | Public IP: 103.86.180.216 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:27:56 IST Wed Jun 17 2020 | Duration: 8h:36m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 1170123604 | Bytes Rx: 391549912 | IP Addr: 10.150.237.69 | Public IP: 103.86.180.216 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:27:56 IST Wed Jun 17 2020 | Duration: 8h:36m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 1170123604 | Bytes Rx: 391549912 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 30775 | Audit Session ID: 0a96cf69078370005ee994c4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 30775 | Audit Session ID: 0a96cf69078370005ee994c4 | Security Group Tag: none | EasyVPN: 0 ||
