sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: jsathyam | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.154 | Public IP: 49.37.200.250 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 21:29:41 IST Tue Jun 16 2020 | Duration: 4d 11h:04m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 61898087280 | Bytes Rx: 3472881746 | IP Addr: 10.149.232.154 | Public IP: 49.37.200.250 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 21:29:41 IST Tue Jun 16 2020 | Duration: 4d 11h:04m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 61898087280 | Bytes Rx: 3472881746 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156097 | Audit Session ID: 0a95072a261c10005ee8ec6d | Security Group Tag: none | EasyVPN: 0 |Session ID: 156097 | Audit Session ID: 0a95072a261c10005ee8ec6d | Security Group Tag: none | EasyVPN: 0 ||
Username: brijpate | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.72 | Public IP: 203.192.243.143 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:01:31 IST Sun Jun 21 2020 | Duration: 1h:32m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 78366926 | Bytes Rx: 42038185 | IP Addr: 10.149.233.72 | Public IP: 203.192.243.143 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:01:31 IST Sun Jun 21 2020 | Duration: 1h:32m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 78366926 | Bytes Rx: 42038185 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 164473 | Audit Session ID: 0a95072a282790005eeeb873 | Security Group Tag: none | EasyVPN: 0 |Session ID: 164473 | Audit Session ID: 0a95072a282790005eeeb873 | Security Group Tag: none | EasyVPN: 0 ||
Username: TeMamidi | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.73 | Public IP: 124.123.168.215 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:01:33 IST Sun Jun 21 2020 | Duration: 1h:32m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 117413866 | Bytes Rx: 35259446 | IP Addr: 10.149.233.73 | Public IP: 124.123.168.215 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:01:33 IST Sun Jun 21 2020 | Duration: 1h:32m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 117413866 | Bytes Rx: 35259446 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 164474 | Audit Session ID: 0a95072a2827a0005eeeb875 | Security Group Tag: none | EasyVPN: 0 |Session ID: 164474 | Audit Session ID: 0a95072a2827a0005eeeb875 | Security Group Tag: none | EasyVPN: 0 ||
Username: ebinjohn | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.74 | Public IP: 106.208.83.176 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:02:12 IST Sun Jun 21 2020 | Duration: 1h:32m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 80801946 | Bytes Rx: 18197011 | IP Addr: 10.149.233.74 | Public IP: 106.208.83.176 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:02:12 IST Sun Jun 21 2020 | Duration: 1h:32m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 80801946 | Bytes Rx: 18197011 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 164475 | Audit Session ID: 0a95072a2827b0005eeeb89c | Security Group Tag: none | EasyVPN: 0 |Session ID: 164475 | Audit Session ID: 0a95072a2827b0005eeeb89c | Security Group Tag: none | EasyVPN: 0 ||
Username: baldeepb | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.76 | Public IP: 103.117.219.251 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:02:32 IST Sun Jun 21 2020 | Duration: 1h:31m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 57854632 | Bytes Rx: 465394923 | IP Addr: 10.149.233.76 | Public IP: 103.117.219.251 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:02:32 IST Sun Jun 21 2020 | Duration: 1h:31m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 57854632 | Bytes Rx: 465394923 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 164476 | Audit Session ID: 0a95072a2827c0005eeeb8b0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 164476 | Audit Session ID: 0a95072a2827c0005eeeb8b0 | Security Group Tag: none | EasyVPN: 0 ||
Username: tejbhosa | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.75 | Public IP: 106.193.219.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:02:33 IST Sun Jun 21 2020 | Duration: 1h:31m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 204223662 | Bytes Rx: 49117273 | IP Addr: 10.149.233.75 | Public IP: 106.193.219.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:02:33 IST Sun Jun 21 2020 | Duration: 1h:31m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 204223662 | Bytes Rx: 49117273 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 164477 | Audit Session ID: 0a95072a2827d0005eeeb8b1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 164477 | Audit Session ID: 0a95072a2827d0005eeeb8b1 | Security Group Tag: none | EasyVPN: 0 ||
Username: stalla | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.77 | Public IP: 112.133.245.3 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:03:12 IST Sun Jun 21 2020 | Duration: 1h:31m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 274113020 | Bytes Rx: 88075714 | IP Addr: 10.149.233.77 | Public IP: 112.133.245.3 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:03:12 IST Sun Jun 21 2020 | Duration: 1h:31m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 274113020 | Bytes Rx: 88075714 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 164478 | Audit Session ID: 0a95072a2827e0005eeeb8d8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 164478 | Audit Session ID: 0a95072a2827e0005eeeb8d8 | Security Group Tag: none | EasyVPN: 0 ||
Username: saswat.sen | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.78 | Public IP: 157.40.126.128 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:03:47 IST Sun Jun 21 2020 | Duration: 1h:30m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 8429055 | Bytes Rx: 8590688 | IP Addr: 10.149.233.78 | Public IP: 157.40.126.128 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:03:47 IST Sun Jun 21 2020 | Duration: 1h:30m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 8429055 | Bytes Rx: 8590688 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 164479 | Audit Session ID: 0a95072a2827f0005eeeb8fb | Security Group Tag: none | EasyVPN: 0 |Session ID: 164479 | Audit Session ID: 0a95072a2827f0005eeeb8fb | Security Group Tag: none | EasyVPN: 0 ||
Username: shimacha | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.79 | Public IP: 157.48.33.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:04:14 IST Sun Jun 21 2020 | Duration: 1h:30m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 525034383 | Bytes Rx: 75056618 | IP Addr: 10.149.233.79 | Public IP: 157.48.33.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:04:14 IST Sun Jun 21 2020 | Duration: 1h:30m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 525034383 | Bytes Rx: 75056618 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 164480 | Audit Session ID: 0a95072a282800005eeeb916 | Security Group Tag: none | EasyVPN: 0 |Session ID: 164480 | Audit Session ID: 0a95072a282800005eeeb916 | Security Group Tag: none | EasyVPN: 0 ||
Username: NaKaveti | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.81 | Public IP: 157.48.209.20 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:04:49 IST Sun Jun 21 2020 | Duration: 1h:29m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 58350935 | Bytes Rx: 119513582 | IP Addr: 10.149.233.81 | Public IP: 157.48.209.20 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:04:49 IST Sun Jun 21 2020 | Duration: 1h:29m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 58350935 | Bytes Rx: 119513582 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 164481 | Audit Session ID: 0a95072a282810005eeeb939 | Security Group Tag: none | EasyVPN: 0 |Session ID: 164481 | Audit Session ID: 0a95072a282810005eeeb939 | Security Group Tag: none | EasyVPN: 0 ||
Username: kachandr | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.70 | Public IP: 42.111.149.247 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:05:11 IST Sun Jun 21 2020 | Duration: 1h:29m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 135923262 | Bytes Rx: 27903092 | IP Addr: 10.149.233.70 | Public IP: 42.111.149.247 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:05:11 IST Sun Jun 21 2020 | Duration: 1h:29m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 135923262 | Bytes Rx: 27903092 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 164482 | Audit Session ID: 0a95072a282820005eeeb94f | Security Group Tag: none | EasyVPN: 0 |Session ID: 164482 | Audit Session ID: 0a95072a282820005eeeb94f | Security Group Tag: none | EasyVPN: 0 ||
Username: PKATKADE | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.82 | Public IP: 117.195.61.79 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:05:28 IST Sun Jun 21 2020 | Duration: 1h:28m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 37166761 | Bytes Rx: 17836638 | IP Addr: 10.149.233.82 | Public IP: 117.195.61.79 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:05:28 IST Sun Jun 21 2020 | Duration: 1h:28m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 37166761 | Bytes Rx: 17836638 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 164483 | Audit Session ID: 0a95072a282830005eeeb960 | Security Group Tag: none | EasyVPN: 0 |Session ID: 164483 | Audit Session ID: 0a95072a282830005eeeb960 | Security Group Tag: none | EasyVPN: 0 ||
Username: roshghad | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.83 | Public IP: 106.220.176.92 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:06:09 IST Sun Jun 21 2020 | Duration: 1h:28m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 66069608 | Bytes Rx: 36486565 | IP Addr: 10.149.233.83 | Public IP: 106.220.176.92 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:06:09 IST Sun Jun 21 2020 | Duration: 1h:28m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 66069608 | Bytes Rx: 36486565 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 164484 | Audit Session ID: 0a95072a282840005eeeb989 | Security Group Tag: none | EasyVPN: 0 |Session ID: 164484 | Audit Session ID: 0a95072a282840005eeeb989 | Security Group Tag: none | EasyVPN: 0 ||
Username: craveena | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.85 | Public IP: 157.44.113.88 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:10:51 IST Sun Jun 21 2020 | Duration: 1h:23m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 13290214 | Bytes Rx: 5135674 | IP Addr: 10.149.233.85 | Public IP: 157.44.113.88 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:10:51 IST Sun Jun 21 2020 | Duration: 1h:23m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 13290214 | Bytes Rx: 5135674 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 164486 | Audit Session ID: 0a95072a282860005eeebaa3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 164486 | Audit Session ID: 0a95072a282860005eeebaa3 | Security Group Tag: none | EasyVPN: 0 ||
Username: suselang | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.169 | Public IP: 157.46.5.59 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:18:00 IST Sun Jun 21 2020 | Duration: 1h:16m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 186461771 | Bytes Rx: 31953426 | IP Addr: 10.149.232.169 | Public IP: 157.46.5.59 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:18:00 IST Sun Jun 21 2020 | Duration: 1h:16m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 186461771 | Bytes Rx: 31953426 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 164491 | Audit Session ID: 0a95072a2828b0005eeebc50 | Security Group Tag: none | EasyVPN: 0 |Session ID: 164491 | Audit Session ID: 0a95072a2828b0005eeebc50 | Security Group Tag: none | EasyVPN: 0 ||
Username: GVinchur | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.170 | Public IP: 27.56.242.144 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:19:51 IST Sun Jun 21 2020 | Duration: 1h:14m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 99974135 | Bytes Rx: 55393106 | IP Addr: 10.149.232.170 | Public IP: 27.56.242.144 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:19:51 IST Sun Jun 21 2020 | Duration: 1h:14m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 99974135 | Bytes Rx: 55393106 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 164493 | Audit Session ID: 0a95072a2828d0005eeebcbf | Security Group Tag: none | EasyVPN: 0 |Session ID: 164493 | Audit Session ID: 0a95072a2828d0005eeebcbf | Security Group Tag: none | EasyVPN: 0 ||
Username: swvp | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.171 | Public IP: 106.206.15.116 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:20:22 IST Sun Jun 21 2020 | Duration: 1h:13m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 26162689 | Bytes Rx: 15109138 | IP Addr: 10.149.232.171 | Public IP: 106.206.15.116 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:20:22 IST Sun Jun 21 2020 | Duration: 1h:13m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 26162689 | Bytes Rx: 15109138 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 164494 | Audit Session ID: 0a95072a2828e0005eeebcde | Security Group Tag: none | EasyVPN: 0 |Session ID: 164494 | Audit Session ID: 0a95072a2828e0005eeebcde | Security Group Tag: none | EasyVPN: 0 ||
Username: AnkuTaya | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.65 | Public IP: 103.110.252.29 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:44:53 IST Sun Jun 21 2020 | Duration: 0h:49m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 380002594 | Bytes Rx: 53516485 | IP Addr: 10.149.233.65 | Public IP: 103.110.252.29 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:44:53 IST Sun Jun 21 2020 | Duration: 0h:49m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 380002594 | Bytes Rx: 53516485 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 164496 | Audit Session ID: 0a95072a282900005eeec29d | Security Group Tag: none | EasyVPN: 0 |Session ID: 164496 | Audit Session ID: 0a95072a282900005eeec29d | Security Group Tag: none | EasyVPN: 0 ||
Username: narakale | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.88 | Public IP: 137.97.42.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:45:25 IST Sun Jun 21 2020 | Duration: 0h:48m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 104637246 | Bytes Rx: 14859317 | IP Addr: 10.149.233.88 | Public IP: 137.97.42.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:45:25 IST Sun Jun 21 2020 | Duration: 0h:48m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 104637246 | Bytes Rx: 14859317 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 164498 | Audit Session ID: 0a95072a282920005eeec2bd | Security Group Tag: none | EasyVPN: 0 |Session ID: 164498 | Audit Session ID: 0a95072a282920005eeec2bd | Security Group Tag: none | EasyVPN: 0 ||
Username: MaheRath | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.84 | Public IP: 103.121.72.57 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:53:39 IST Sun Jun 21 2020 | Duration: 0h:40m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 39661595 | Bytes Rx: 57188445 | IP Addr: 10.149.233.84 | Public IP: 103.121.72.57 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:53:39 IST Sun Jun 21 2020 | Duration: 0h:40m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 39661595 | Bytes Rx: 57188445 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 164500 | Audit Session ID: 0a95072a282940005eeec4ab | Security Group Tag: none | EasyVPN: 0 |Session ID: 164500 | Audit Session ID: 0a95072a282940005eeec4ab | Security Group Tag: none | EasyVPN: 0 ||
Username: rvedacha | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.90 | Public IP: 117.193.227.9 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 07:54:40 IST Sun Jun 21 2020 | Duration: 0h:39m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 37092493 | Bytes Rx: 16688724 | IP Addr: 10.149.233.90 | Public IP: 117.193.227.9 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 07:54:40 IST Sun Jun 21 2020 | Duration: 0h:39m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 37092493 | Bytes Rx: 16688724 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 164501 | Audit Session ID: 0a95072a282950005eeec4e8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 164501 | Audit Session ID: 0a95072a282950005eeec4e8 | Security Group Tag: none | EasyVPN: 0 ||
