sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: mhakonse | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.60 | Public IP: 46.9.81.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:19:38 UTC Mon Jun 1 2020 | Duration: 7d 5h:41m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 4295879145 | Bytes Rx: 767058042 | IP Addr: 10.145.233.60 | Public IP: 46.9.81.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:19:38 UTC Mon Jun 1 2020 | Duration: 7d 5h:41m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 4295879145 | Bytes Rx: 767058042 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 78818 | Audit Session ID: 0a910728133e20005ed562da | Security Group Tag: none | EasyVPN: 0 |Session ID: 78818 | Audit Session ID: 0a910728133e20005ed562da | Security Group Tag: none | EasyVPN: 0 ||
Username: sankshin | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.197 | Public IP: 120.138.116.109 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:42:13 UTC Mon Jun 8 2020 | Duration: 18h:19m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 3987074325 | Bytes Rx: 249276709 | IP Addr: 10.145.233.197 | Public IP: 120.138.116.109 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:42:13 UTC Mon Jun 8 2020 | Duration: 18h:19m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 3987074325 | Bytes Rx: 249276709 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81043 | Audit Session ID: 0a91072813c930005eddebd5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 81043 | Audit Session ID: 0a91072813c930005eddebd5 | Security Group Tag: none | EasyVPN: 0 ||
Username: mdzialow | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.220 | Public IP: 90.248.242.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:00:35 UTC Mon Jun 8 2020 | Duration: 18h:00m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 902767539 | Bytes Rx: 573445553 | IP Addr: 10.145.233.220 | Public IP: 90.248.242.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:00:35 UTC Mon Jun 8 2020 | Duration: 18h:00m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 902767539 | Bytes Rx: 573445553 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81067 | Audit Session ID: 0a91072813cab0005eddf023 | Security Group Tag: none | EasyVPN: 0 |Session ID: 81067 | Audit Session ID: 0a91072813cab0005eddf023 | Security Group Tag: none | EasyVPN: 0 ||
Username: ighaouar | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.160 | Public IP: 82.124.213.126 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:45:12 UTC Mon Jun 8 2020 | Duration: 17h:16m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 560535100 | Bytes Rx: 396678533 | IP Addr: 10.145.233.160 | Public IP: 82.124.213.126 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:45:12 UTC Mon Jun 8 2020 | Duration: 17h:16m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 560535100 | Bytes Rx: 396678533 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81105 | Audit Session ID: 0a91072813cd10005eddfa98 | Security Group Tag: none | EasyVPN: 0 |Session ID: 81105 | Audit Session ID: 0a91072813cd10005eddfa98 | Security Group Tag: none | EasyVPN: 0 ||
Username: jmoulder | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.166 | Public IP: 82.0.114.212 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:01:42 UTC Mon Jun 8 2020 | Duration: 16h:59m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 919802652 | Bytes Rx: 136827298 | IP Addr: 10.145.233.166 | Public IP: 82.0.114.212 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:01:42 UTC Mon Jun 8 2020 | Duration: 16h:59m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 919802652 | Bytes Rx: 136827298 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81117 | Audit Session ID: 0a91072813cdd0005eddfe76 | Security Group Tag: none | EasyVPN: 0 |Session ID: 81117 | Audit Session ID: 0a91072813cdd0005eddfe76 | Security Group Tag: none | EasyVPN: 0 ||
Username: mwest | Group: Mac_Test | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.145.233.239 | Public IP: 86.184.104.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:34:33 UTC Mon Jun 8 2020 | Duration: 16h:26m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 2139738371 | Bytes Rx: 933684666 | IP Addr: 10.145.233.239 | Public IP: 86.184.104.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:34:33 UTC Mon Jun 8 2020 | Duration: 16h:26m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 2139738371 | Bytes Rx: 933684666 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81140 | Audit Session ID: 0a91072813cf40005ede0629 | Security Group Tag: none | EasyVPN: 0 |Session ID: 81140 | Audit Session ID: 0a91072813cf40005ede0629 | Security Group Tag: none | EasyVPN: 0 ||
Username: mukhudda | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.240 | Public IP: 86.29.131.156 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:35:10 UTC Mon Jun 8 2020 | Duration: 16h:26m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 843379368 | Bytes Rx: 188053378 | IP Addr: 10.145.233.240 | Public IP: 86.29.131.156 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:35:10 UTC Mon Jun 8 2020 | Duration: 16h:26m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 843379368 | Bytes Rx: 188053378 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81141 | Audit Session ID: 0a91072813cf50005ede064e | Security Group Tag: none | EasyVPN: 0 |Session ID: 81141 | Audit Session ID: 0a91072813cf50005ede064e | Security Group Tag: none | EasyVPN: 0 ||
Username: ahollowa | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.241 | Public IP: 86.20.115.12 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:00:40 UTC Mon Jun 8 2020 | Duration: 16h:00m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 711557636 | Bytes Rx: 1509427576 | IP Addr: 10.145.233.241 | Public IP: 86.20.115.12 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:00:40 UTC Mon Jun 8 2020 | Duration: 16h:00m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 711557636 | Bytes Rx: 1509427576 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81154 | Audit Session ID: 0a91072813d020005ede0c48 | Security Group Tag: none | EasyVPN: 0 |Session ID: 81154 | Audit Session ID: 0a91072813d020005ede0c48 | Security Group Tag: none | EasyVPN: 0 ||
Username: shivaji.m | Group: Mac_Test | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.145.233.212 | Public IP: 183.83.95.111 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:23:14 UTC Mon Jun 8 2020 | Duration: 15h:38m:01s | Inactivity:  10h:12m:21s | Bytes Tx: 403685594 | Bytes Rx: 1523188893 | IP Addr: 10.145.233.212 | Public IP: 183.83.95.111 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:23:14 UTC Mon Jun 8 2020 | Duration: 15h:38m:01s | Inactivity:  10h:12m:21s | Bytes Tx: 403685594 | Bytes Rx: 1523188893 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81165 | Audit Session ID: 0a91072813d0d0005ede1192 | Security Group Tag: none | EasyVPN: 0 |Session ID: 81165 | Audit Session ID: 0a91072813d0d0005ede1192 | Security Group Tag: none | EasyVPN: 0 ||
Username: hsveinsd | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.4 | Public IP: 85.144.59.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:29:01 UTC Mon Jun 8 2020 | Duration: 11h:32m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 350739258 | Bytes Rx: 53015381 | IP Addr: 10.145.232.4 | Public IP: 85.144.59.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:29:01 UTC Mon Jun 8 2020 | Duration: 11h:32m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 350739258 | Bytes Rx: 53015381 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81301 | Audit Session ID: 0a91072813d950005ede4b2d | Security Group Tag: none | EasyVPN: 0 |Session ID: 81301 | Audit Session ID: 0a91072813d950005ede4b2d | Security Group Tag: none | EasyVPN: 0 ||
Username: lwalgate | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.213 | Public IP: 82.14.246.121 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:32:03 UTC Mon Jun 8 2020 | Duration: 11h:29m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 86581268 | Bytes Rx: 23742661 | IP Addr: 10.145.233.213 | Public IP: 82.14.246.121 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:32:03 UTC Mon Jun 8 2020 | Duration: 11h:29m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 86581268 | Bytes Rx: 23742661 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81302 | Audit Session ID: 0a91072813d960005ede4be3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 81302 | Audit Session ID: 0a91072813d960005ede4be3 | Security Group Tag: none | EasyVPN: 0 ||
