sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: mhakonse | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.60 | Public IP: 46.9.81.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:19:38 UTC Mon Jun 1 2020 | Duration: 7d 10h:40m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 4328300272 | Bytes Rx: 781670352 | IP Addr: 10.145.233.60 | Public IP: 46.9.81.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:19:38 UTC Mon Jun 1 2020 | Duration: 7d 10h:40m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 4328300272 | Bytes Rx: 781670352 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 78818 | Audit Session ID: 0a910728133e20005ed562da | Security Group Tag: none | EasyVPN: 0 |Session ID: 78818 | Audit Session ID: 0a910728133e20005ed562da | Security Group Tag: none | EasyVPN: 0 ||
Username: sankshin | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.197 | Public IP: 120.138.116.109 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:42:13 UTC Mon Jun 8 2020 | Duration: 23h:18m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 4576775734 | Bytes Rx: 310422728 | IP Addr: 10.145.233.197 | Public IP: 120.138.116.109 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:42:13 UTC Mon Jun 8 2020 | Duration: 23h:18m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 4576775734 | Bytes Rx: 310422728 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81043 | Audit Session ID: 0a91072813c930005eddebd5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 81043 | Audit Session ID: 0a91072813c930005eddebd5 | Security Group Tag: none | EasyVPN: 0 ||
Username: mdzialow | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.220 | Public IP: 90.248.242.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:00:35 UTC Mon Jun 8 2020 | Duration: 22h:59m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 992671086 | Bytes Rx: 637621708 | IP Addr: 10.145.233.220 | Public IP: 90.248.242.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:00:35 UTC Mon Jun 8 2020 | Duration: 22h:59m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 992671086 | Bytes Rx: 637621708 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81067 | Audit Session ID: 0a91072813cab0005eddf023 | Security Group Tag: none | EasyVPN: 0 |Session ID: 81067 | Audit Session ID: 0a91072813cab0005eddf023 | Security Group Tag: none | EasyVPN: 0 ||
Username: ighaouar | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.160 | Public IP: 82.124.213.126 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:45:12 UTC Mon Jun 8 2020 | Duration: 22h:15m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 593152051 | Bytes Rx: 414524018 | IP Addr: 10.145.233.160 | Public IP: 82.124.213.126 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:45:12 UTC Mon Jun 8 2020 | Duration: 22h:15m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 593152051 | Bytes Rx: 414524018 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81105 | Audit Session ID: 0a91072813cd10005eddfa98 | Security Group Tag: none | EasyVPN: 0 |Session ID: 81105 | Audit Session ID: 0a91072813cd10005eddfa98 | Security Group Tag: none | EasyVPN: 0 ||
Username: jmoulder | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.166 | Public IP: 82.0.114.212 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:01:42 UTC Mon Jun 8 2020 | Duration: 21h:58m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 941337904 | Bytes Rx: 149131811 | IP Addr: 10.145.233.166 | Public IP: 82.0.114.212 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:01:42 UTC Mon Jun 8 2020 | Duration: 21h:58m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 941337904 | Bytes Rx: 149131811 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81117 | Audit Session ID: 0a91072813cdd0005eddfe76 | Security Group Tag: none | EasyVPN: 0 |Session ID: 81117 | Audit Session ID: 0a91072813cdd0005eddfe76 | Security Group Tag: none | EasyVPN: 0 ||
Username: mwest | Group: Mac_Test | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.145.233.239 | Public IP: 86.184.104.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:34:33 UTC Mon Jun 8 2020 | Duration: 21h:25m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 2160341093 | Bytes Rx: 945443645 | IP Addr: 10.145.233.239 | Public IP: 86.184.104.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:34:33 UTC Mon Jun 8 2020 | Duration: 21h:25m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 2160341093 | Bytes Rx: 945443645 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81140 | Audit Session ID: 0a91072813cf40005ede0629 | Security Group Tag: none | EasyVPN: 0 |Session ID: 81140 | Audit Session ID: 0a91072813cf40005ede0629 | Security Group Tag: none | EasyVPN: 0 ||
Username: ahollowa | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.241 | Public IP: 86.20.115.12 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:00:40 UTC Mon Jun 8 2020 | Duration: 20h:59m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 731782116 | Bytes Rx: 1521309669 | IP Addr: 10.145.233.241 | Public IP: 86.20.115.12 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:00:40 UTC Mon Jun 8 2020 | Duration: 20h:59m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 731782116 | Bytes Rx: 1521309669 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81154 | Audit Session ID: 0a91072813d020005ede0c48 | Security Group Tag: none | EasyVPN: 0 |Session ID: 81154 | Audit Session ID: 0a91072813d020005ede0c48 | Security Group Tag: none | EasyVPN: 0 ||
Username: shivaji.m | Group: Mac_Test | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.145.233.212 | Public IP: 183.83.95.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:23:14 UTC Mon Jun 8 2020 | Duration: 20h:37m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 898006525 | Bytes Rx: 1557039015 | IP Addr: 10.145.233.212 | Public IP: 183.83.95.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:23:14 UTC Mon Jun 8 2020 | Duration: 20h:37m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 898006525 | Bytes Rx: 1557039015 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81165 | Audit Session ID: 0a91072813d0d0005ede1192 | Security Group Tag: none | EasyVPN: 0 |Session ID: 81165 | Audit Session ID: 0a91072813d0d0005ede1192 | Security Group Tag: none | EasyVPN: 0 ||
Username: hsveinsd | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.4 | Public IP: 85.144.59.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:29:01 UTC Mon Jun 8 2020 | Duration: 16h:31m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 363426212 | Bytes Rx: 55849126 | IP Addr: 10.145.232.4 | Public IP: 85.144.59.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:29:01 UTC Mon Jun 8 2020 | Duration: 16h:31m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 363426212 | Bytes Rx: 55849126 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81301 | Audit Session ID: 0a91072813d950005ede4b2d | Security Group Tag: none | EasyVPN: 0 |Session ID: 81301 | Audit Session ID: 0a91072813d950005ede4b2d | Security Group Tag: none | EasyVPN: 0 ||
Username: lwalgate | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.213 | Public IP: 82.14.246.121 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:32:03 UTC Mon Jun 8 2020 | Duration: 16h:28m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 101671406 | Bytes Rx: 30618774 | IP Addr: 10.145.233.213 | Public IP: 82.14.246.121 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:32:03 UTC Mon Jun 8 2020 | Duration: 16h:28m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 101671406 | Bytes Rx: 30618774 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81302 | Audit Session ID: 0a91072813d960005ede4be3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 81302 | Audit Session ID: 0a91072813d960005ede4be3 | Security Group Tag: none | EasyVPN: 0 ||
Username: kkverma | Group: Mac_Test | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.145.233.243 | Public IP: 42.106.212.225 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 17:18:57 UTC Mon Jun 8 2020 | Duration: 13h:41m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 8504867 | Bytes Rx: 2961992 | IP Addr: 10.145.233.243 | Public IP: 42.106.212.225 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 17:18:57 UTC Mon Jun 8 2020 | Duration: 13h:41m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 8504867 | Bytes Rx: 2961992 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81344 | Audit Session ID: 0a91072813dc00005ede7301 | Security Group Tag: none | EasyVPN: 0 |Session ID: 81344 | Audit Session ID: 0a91072813dc00005ede7301 | Security Group Tag: none | EasyVPN: 0 ||
Username: chayan.saha | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.171 | Public IP: 1.38.53.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 01:50:42 UTC Tue Jun 9 2020 | Duration: 5h:09m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 1040474377 | Bytes Rx: 69354701 | IP Addr: 10.145.233.171 | Public IP: 1.38.53.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 01:50:42 UTC Tue Jun 9 2020 | Duration: 5h:09m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 1040474377 | Bytes Rx: 69354701 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81377 | Audit Session ID: 0a91072813de10005edeeaf2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 81377 | Audit Session ID: 0a91072813de10005edeeaf2 | Security Group Tag: none | EasyVPN: 0 ||
Username: PChikane | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.172 | Public IP: 103.97.104.106 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 02:37:42 UTC Tue Jun 9 2020 | Duration: 4h:22m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 41994465 | Bytes Rx: 19917507 | IP Addr: 10.145.233.172 | Public IP: 103.97.104.106 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 02:37:42 UTC Tue Jun 9 2020 | Duration: 4h:22m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 41994465 | Bytes Rx: 19917507 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81379 | Audit Session ID: 0a91072813de30005edef5f6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 81379 | Audit Session ID: 0a91072813de30005edef5f6 | Security Group Tag: none | EasyVPN: 0 ||
Username: mpoojari | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.242 | Public IP: 1.38.156.66 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:30:02 UTC Tue Jun 9 2020 | Duration: 3h:30m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 583276210 | Bytes Rx: 67110054 | IP Addr: 10.145.233.242 | Public IP: 1.38.156.66 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:30:02 UTC Tue Jun 9 2020 | Duration: 3h:30m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 583276210 | Bytes Rx: 67110054 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81384 | Audit Session ID: 0a91072813de80005edf023a | Security Group Tag: none | EasyVPN: 0 |Session ID: 81384 | Audit Session ID: 0a91072813de80005edf023a | Security Group Tag: none | EasyVPN: 0 ||
Username: sksmore | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.245 | Public IP: 1.39.25.19 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:35:23 UTC Tue Jun 9 2020 | Duration: 3h:25m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 236563154 | Bytes Rx: 46889810 | IP Addr: 10.145.233.245 | Public IP: 1.39.25.19 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:35:23 UTC Tue Jun 9 2020 | Duration: 3h:25m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 236563154 | Bytes Rx: 46889810 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81386 | Audit Session ID: 0a91072813dea0005edf037b | Security Group Tag: none | EasyVPN: 0 |Session ID: 81386 | Audit Session ID: 0a91072813dea0005edf037b | Security Group Tag: none | EasyVPN: 0 ||
Username: Npulgam | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.175 | Public IP: 42.106.212.155 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 04:14:22 UTC Tue Jun 9 2020 | Duration: 2h:46m:05s | Inactivity:  0h:00m:46s | Bytes Tx: 64960942 | Bytes Rx: 13350774 | IP Addr: 10.145.233.175 | Public IP: 42.106.212.155 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 04:14:22 UTC Tue Jun 9 2020 | Duration: 2h:46m:05s | Inactivity:  0h:00m:46s | Bytes Tx: 64960942 | Bytes Rx: 13350774 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81392 | Audit Session ID: 0a91072813df00005edf0c9e | Security Group Tag: none | EasyVPN: 0 |Session ID: 81392 | Audit Session ID: 0a91072813df00005edf0c9e | Security Group Tag: none | EasyVPN: 0 ||
Username: aditgaur | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.177 | Public IP: 1.39.131.130 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:24:43 UTC Tue Jun 9 2020 | Duration: 2h:35m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 635396628 | Bytes Rx: 533944955 | IP Addr: 10.145.233.177 | Public IP: 1.39.131.130 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:24:43 UTC Tue Jun 9 2020 | Duration: 2h:35m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 635396628 | Bytes Rx: 533944955 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81394 | Audit Session ID: 0a91072813df20005edf0f0b | Security Group Tag: none | EasyVPN: 0 |Session ID: 81394 | Audit Session ID: 0a91072813df20005edf0f0b | Security Group Tag: none | EasyVPN: 0 ||
Username: vishshar | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.178 | Public IP: 1.38.188.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:27:45 UTC Tue Jun 9 2020 | Duration: 2h:32m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 173688946 | Bytes Rx: 148511897 | IP Addr: 10.145.233.178 | Public IP: 1.38.188.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:27:45 UTC Tue Jun 9 2020 | Duration: 2h:32m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 173688946 | Bytes Rx: 148511897 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81396 | Audit Session ID: 0a91072813df40005edf0fc1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 81396 | Audit Session ID: 0a91072813df40005edf0fc1 | Security Group Tag: none | EasyVPN: 0 ||
Username: pallavi.more | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.246 | Public IP: 42.106.202.8 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:33:54 UTC Tue Jun 9 2020 | Duration: 2h:26m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 736346590 | Bytes Rx: 195423293 | IP Addr: 10.145.233.246 | Public IP: 42.106.202.8 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:33:54 UTC Tue Jun 9 2020 | Duration: 2h:26m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 736346590 | Bytes Rx: 195423293 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81399 | Audit Session ID: 0a91072813df70005edf1132 | Security Group Tag: none | EasyVPN: 0 |Session ID: 81399 | Audit Session ID: 0a91072813df70005edf1132 | Security Group Tag: none | EasyVPN: 0 ||
Username: kchaskar | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.247 | Public IP: 106.77.63.30 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 04:36:14 UTC Tue Jun 9 2020 | Duration: 2h:24m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 275048898 | Bytes Rx: 65843079 | IP Addr: 10.145.233.247 | Public IP: 106.77.63.30 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 04:36:14 UTC Tue Jun 9 2020 | Duration: 2h:24m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 275048898 | Bytes Rx: 65843079 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81400 | Audit Session ID: 0a91072813df80005edf11be | Security Group Tag: none | EasyVPN: 0 |Session ID: 81400 | Audit Session ID: 0a91072813df80005edf11be | Security Group Tag: none | EasyVPN: 0 ||
Username: CShakher | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.248 | Public IP: 223.180.193.209 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:38:31 UTC Tue Jun 9 2020 | Duration: 2h:21m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 70717452 | Bytes Rx: 43825324 | IP Addr: 10.145.233.248 | Public IP: 223.180.193.209 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:38:31 UTC Tue Jun 9 2020 | Duration: 2h:21m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 70717452 | Bytes Rx: 43825324 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81402 | Audit Session ID: 0a91072813dfa0005edf1247 | Security Group Tag: none | EasyVPN: 0 |Session ID: 81402 | Audit Session ID: 0a91072813dfa0005edf1247 | Security Group Tag: none | EasyVPN: 0 ||
