sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: sjyothi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.5 | Public IP: 203.199.209.120 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:41:24 IST Mon Mar 16 2020 | Duration: 75d 0h:48m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 3550802598 | Bytes Rx: 1499063199 | IP Addr: 10.150.238.5 | Public IP: 203.199.209.120 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:41:24 IST Mon Mar 16 2020 | Duration: 75d 0h:48m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 3550802598 | Bytes Rx: 1499063199 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 3362 | Audit Session ID: 0a96cf6a00d220005e6f0a7c | Security Group Tag: none | EasyVPN: 0 |Session ID: 3362 | Audit Session ID: 0a96cf6a00d220005e6f0a7c | Security Group Tag: none | EasyVPN: 0 ||
Username: GKShukla | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.147 | Public IP: 106.193.100.156 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:17:03 IST Sat May 30 2020 | Duration: 4h:13m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 163220046 | Bytes Rx: 65875919 | IP Addr: 10.150.238.147 | Public IP: 106.193.100.156 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:17:03 IST Sat May 30 2020 | Duration: 4h:13m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 163220046 | Bytes Rx: 65875919 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239833 | Audit Session ID: 0a96cf6a3a8d90005ed1bb17 | Security Group Tag: none | EasyVPN: 0 |Session ID: 239833 | Audit Session ID: 0a96cf6a3a8d90005ed1bb17 | Security Group Tag: none | EasyVPN: 0 ||
Username: upolekar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.120 | Public IP: 1.187.50.60 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:18:19 IST Sat May 30 2020 | Duration: 4h:11m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 234419862 | Bytes Rx: 43630461 | IP Addr: 10.150.239.120 | Public IP: 1.187.50.60 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:18:19 IST Sat May 30 2020 | Duration: 4h:11m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 234419862 | Bytes Rx: 43630461 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239839 | Audit Session ID: 0a96cf6a3a8df0005ed1bb63 | Security Group Tag: none | EasyVPN: 0 |Session ID: 239839 | Audit Session ID: 0a96cf6a3a8df0005ed1bb63 | Security Group Tag: none | EasyVPN: 0 ||
Username: SharadC | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.121 | Public IP: 157.47.40.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:18:30 IST Sat May 30 2020 | Duration: 4h:11m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 139800467 | Bytes Rx: 70063141 | IP Addr: 10.150.238.121 | Public IP: 157.47.40.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:18:30 IST Sat May 30 2020 | Duration: 4h:11m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 139800467 | Bytes Rx: 70063141 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239840 | Audit Session ID: 0a96cf6a3a8e00005ed1bb6e | Security Group Tag: none | EasyVPN: 0 |Session ID: 239840 | Audit Session ID: 0a96cf6a3a8e00005ed1bb6e | Security Group Tag: none | EasyVPN: 0 ||
Username: Spuri | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.123 | Public IP: 103.114.224.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:18:37 IST Sat May 30 2020 | Duration: 4h:11m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 789351690 | Bytes Rx: 194586526 | IP Addr: 10.150.238.123 | Public IP: 103.114.224.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:18:37 IST Sat May 30 2020 | Duration: 4h:11m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 789351690 | Bytes Rx: 194586526 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239841 | Audit Session ID: 0a96cf6a3a8e10005ed1bb75 | Security Group Tag: none | EasyVPN: 0 |Session ID: 239841 | Audit Session ID: 0a96cf6a3a8e10005ed1bb75 | Security Group Tag: none | EasyVPN: 0 ||
Username: SGujar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.10 | Public IP: 157.47.60.206 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:20:32 IST Sat May 30 2020 | Duration: 4h:09m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 610212871 | Bytes Rx: 152963219 | IP Addr: 10.150.238.10 | Public IP: 157.47.60.206 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:20:32 IST Sat May 30 2020 | Duration: 4h:09m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 610212871 | Bytes Rx: 152963219 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239842 | Audit Session ID: 0a96cf6a3a8e20005ed1bbe8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 239842 | Audit Session ID: 0a96cf6a3a8e20005ed1bbe8 | Security Group Tag: none | EasyVPN: 0 ||
Username: nsalaria | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.127 | Public IP: 103.41.38.139 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:21:08 IST Sat May 30 2020 | Duration: 4h:09m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 1069829503 | Bytes Rx: 139715809 | IP Addr: 10.150.239.127 | Public IP: 103.41.38.139 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:21:08 IST Sat May 30 2020 | Duration: 4h:09m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 1069829503 | Bytes Rx: 139715809 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239843 | Audit Session ID: 0a96cf6a3a8e30005ed1bc0c | Security Group Tag: none | EasyVPN: 0 |Session ID: 239843 | Audit Session ID: 0a96cf6a3a8e30005ed1bc0c | Security Group Tag: none | EasyVPN: 0 ||
Username: pratinga | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC36 | IP Addr: 10.150.247.14 | Public IP: 106.193.210.126 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:22:33 IST Sat May 30 2020 | Duration: 4h:07m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 273638175 | Bytes Rx: 40558070 | IP Addr: 10.150.247.14 | Public IP: 106.193.210.126 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:22:33 IST Sat May 30 2020 | Duration: 4h:07m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 273638175 | Bytes Rx: 40558070 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239844 | Audit Session ID: 0a96cf6a3a8e40005ed1bc61 | Security Group Tag: none | EasyVPN: 0 |Session ID: 239844 | Audit Session ID: 0a96cf6a3a8e40005ed1bc61 | Security Group Tag: none | EasyVPN: 0 ||
Username: AChate | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.90 | Public IP: 103.133.64.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:27:22 IST Sat May 30 2020 | Duration: 4h:02m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 288095436 | Bytes Rx: 50609140 | IP Addr: 10.150.239.90 | Public IP: 103.133.64.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:27:22 IST Sat May 30 2020 | Duration: 4h:02m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 288095436 | Bytes Rx: 50609140 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239850 | Audit Session ID: 0a96cf6a3a8ea0005ed1bd82 | Security Group Tag: none | EasyVPN: 0 |Session ID: 239850 | Audit Session ID: 0a96cf6a3a8ea0005ed1bd82 | Security Group Tag: none | EasyVPN: 0 ||
Username: sarajput | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.239.15 | Public IP: 157.47.6.116 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 07:33:19 IST Sat May 30 2020 | Duration: 3h:56m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 604242277 | Bytes Rx: 163123712 | IP Addr: 10.150.239.15 | Public IP: 157.47.6.116 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 07:33:19 IST Sat May 30 2020 | Duration: 3h:56m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 604242277 | Bytes Rx: 163123712 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239854 | Audit Session ID: 0a96cf6a3a8ee0005ed1bee7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 239854 | Audit Session ID: 0a96cf6a3a8ee0005ed1bee7 | Security Group Tag: none | EasyVPN: 0 ||
Username: SMundeka | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.16 | Public IP: 103.121.154.62 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:34:12 IST Sat May 30 2020 | Duration: 3h:56m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 376521233 | Bytes Rx: 108219529 | IP Addr: 10.150.239.16 | Public IP: 103.121.154.62 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:34:12 IST Sat May 30 2020 | Duration: 3h:56m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 376521233 | Bytes Rx: 108219529 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239855 | Audit Session ID: 0a96cf6a3a8ef0005ed1bf1c | Security Group Tag: none | EasyVPN: 0 |Session ID: 239855 | Audit Session ID: 0a96cf6a3a8ef0005ed1bf1c | Security Group Tag: none | EasyVPN: 0 ||
Username: gkhairna | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.216 | Public IP: 106.193.107.148 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:37:11 IST Sat May 30 2020 | Duration: 3h:53m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 202248820 | Bytes Rx: 65100742 | IP Addr: 10.150.239.216 | Public IP: 106.193.107.148 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:37:11 IST Sat May 30 2020 | Duration: 3h:53m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 202248820 | Bytes Rx: 65100742 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239856 | Audit Session ID: 0a96cf6a3a8f00005ed1bfcf | Security Group Tag: none | EasyVPN: 0 |Session ID: 239856 | Audit Session ID: 0a96cf6a3a8f00005ed1bfcf | Security Group Tag: none | EasyVPN: 0 ||
Username: aschaudh | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.159 | Public IP: 157.33.167.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:37:22 IST Sat May 30 2020 | Duration: 3h:52m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 92701468 | Bytes Rx: 12758823 | IP Addr: 10.150.238.159 | Public IP: 157.33.167.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:37:22 IST Sat May 30 2020 | Duration: 3h:52m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 92701468 | Bytes Rx: 12758823 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239857 | Audit Session ID: 0a96cf6a3a8f10005ed1bfda | Security Group Tag: none | EasyVPN: 0 |Session ID: 239857 | Audit Session ID: 0a96cf6a3a8f10005ed1bfda | Security Group Tag: none | EasyVPN: 0 ||
Username: manomala | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.193 | Public IP: 157.47.53.36 | Protocol: AnyConnect-Parent DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:37:38 IST Sat May 30 2020 | Duration: 3h:52m:37s | Inactivity:  0h:00m:58s | Bytes Tx: 93517565 | Bytes Rx: 16880182 | IP Addr: 10.150.239.193 | Public IP: 157.47.53.36 | Protocol: AnyConnect-Parent DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:37:38 IST Sat May 30 2020 | Duration: 3h:52m:37s | Inactivity:  0h:00m:58s | Bytes Tx: 93517565 | Bytes Rx: 16880182 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239859 | Audit Session ID: 0a96cf6a3a8f30005ed1bfea | Security Group Tag: none | EasyVPN: 0 |Session ID: 239859 | Audit Session ID: 0a96cf6a3a8f30005ed1bfea | Security Group Tag: none | EasyVPN: 0 ||
Username: VaiYeole | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.12 | Public IP: 106.210.173.66 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:39:23 IST Sat May 30 2020 | Duration: 3h:50m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 194723555 | Bytes Rx: 64008368 | IP Addr: 10.150.239.12 | Public IP: 106.210.173.66 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:39:23 IST Sat May 30 2020 | Duration: 3h:50m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 194723555 | Bytes Rx: 64008368 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239861 | Audit Session ID: 0a96cf6a3a8f50005ed1c053 | Security Group Tag: none | EasyVPN: 0 |Session ID: 239861 | Audit Session ID: 0a96cf6a3a8f50005ed1c053 | Security Group Tag: none | EasyVPN: 0 ||
Username: ankitcho | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.18 | Public IP: 157.33.129.143 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:40:54 IST Sat May 30 2020 | Duration: 3h:49m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 108953339 | Bytes Rx: 49860358 | IP Addr: 10.150.239.18 | Public IP: 157.33.129.143 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:40:54 IST Sat May 30 2020 | Duration: 3h:49m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 108953339 | Bytes Rx: 49860358 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239863 | Audit Session ID: 0a96cf6a3a8f70005ed1c0ae | Security Group Tag: none | EasyVPN: 0 |Session ID: 239863 | Audit Session ID: 0a96cf6a3a8f70005ed1c0ae | Security Group Tag: none | EasyVPN: 0 ||
Username: Bhusmali | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.239.23 | Public IP: 49.35.17.144 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:42:52 IST Sat May 30 2020 | Duration: 3h:47m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 316087578 | Bytes Rx: 61329710 | IP Addr: 10.150.239.23 | Public IP: 49.35.17.144 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:42:52 IST Sat May 30 2020 | Duration: 3h:47m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 316087578 | Bytes Rx: 61329710 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239867 | Audit Session ID: 0a96cf6a3a8fb0005ed1c124 | Security Group Tag: none | EasyVPN: 0 |Session ID: 239867 | Audit Session ID: 0a96cf6a3a8fb0005ed1c124 | Security Group Tag: none | EasyVPN: 0 ||
Username: kuriakose.kadapoor | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.224 | Public IP: 113.193.138.215 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:49:19 IST Sat May 30 2020 | Duration: 3h:40m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 928352787 | Bytes Rx: 105143614 | IP Addr: 10.150.239.224 | Public IP: 113.193.138.215 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:49:19 IST Sat May 30 2020 | Duration: 3h:40m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 928352787 | Bytes Rx: 105143614 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239870 | Audit Session ID: 0a96cf6a3a8fe0005ed1c2a7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 239870 | Audit Session ID: 0a96cf6a3a8fe0005ed1c2a7 | Security Group Tag: none | EasyVPN: 0 ||
Username: MKMano | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.87 | Public IP: 157.47.25.140 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:49:43 IST Sat May 30 2020 | Duration: 3h:40m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 88455185 | Bytes Rx: 46083702 | IP Addr: 10.150.239.87 | Public IP: 157.47.25.140 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:49:43 IST Sat May 30 2020 | Duration: 3h:40m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 88455185 | Bytes Rx: 46083702 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239871 | Audit Session ID: 0a96cf6a3a8ff0005ed1c2bf | Security Group Tag: none | EasyVPN: 0 |Session ID: 239871 | Audit Session ID: 0a96cf6a3a8ff0005ed1c2bf | Security Group Tag: none | EasyVPN: 0 ||
Username: zunsheik | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.183 | Public IP: 157.33.128.109 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:56:53 IST Sat May 30 2020 | Duration: 3h:33m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 413201840 | Bytes Rx: 86462047 | IP Addr: 10.150.239.183 | Public IP: 157.33.128.109 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:56:53 IST Sat May 30 2020 | Duration: 3h:33m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 413201840 | Bytes Rx: 86462047 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239877 | Audit Session ID: 0a96cf6a3a9050005ed1c46d | Security Group Tag: none | EasyVPN: 0 |Session ID: 239877 | Audit Session ID: 0a96cf6a3a9050005ed1c46d | Security Group Tag: none | EasyVPN: 0 ||
Username: dharmyad | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.239.166 | Public IP: 182.64.129.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:58:23 IST Sat May 30 2020 | Duration: 3h:31m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 122906553 | Bytes Rx: 50954187 | IP Addr: 10.150.239.166 | Public IP: 182.64.129.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:58:23 IST Sat May 30 2020 | Duration: 3h:31m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 122906553 | Bytes Rx: 50954187 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239879 | Audit Session ID: 0a96cf6a3a9070005ed1c4c7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 239879 | Audit Session ID: 0a96cf6a3a9070005ed1c4c7 | Security Group Tag: none | EasyVPN: 0 ||
