sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: shrikesh.pawar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.58 | Public IP: 182.57.231.123 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:14:44 IST Tue Jun 23 2020 | Duration: 2d 15h:17m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 5920160407 | Bytes Rx: 1231064524 | IP Addr: 10.150.237.58 | Public IP: 182.57.231.123 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:14:44 IST Tue Jun 23 2020 | Duration: 2d 15h:17m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 5920160407 | Bytes Rx: 1231064524 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 54783 | Audit Session ID: 0a96cf690d5ff0005ef2317c | Security Group Tag: none | EasyVPN: 0 |Session ID: 54783 | Audit Session ID: 0a96cf690d5ff0005ef2317c | Security Group Tag: none | EasyVPN: 0 ||
Username: agrover | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.15 | Public IP: 223.190.29.219 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:11:17 IST Fri Jun 26 2020 | Duration: 5h:20m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 1937738022 | Bytes Rx: 423754527 | IP Addr: 10.150.237.15 | Public IP: 223.190.29.219 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:11:17 IST Fri Jun 26 2020 | Duration: 5h:20m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 1937738022 | Bytes Rx: 423754527 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63197 | Audit Session ID: 0a96cf690f6dd0005ef5604d | Security Group Tag: none | EasyVPN: 0 |Session ID: 63197 | Audit Session ID: 0a96cf690f6dd0005ef5604d | Security Group Tag: none | EasyVPN: 0 ||
Username: BharShah | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.18 | Public IP: 106.210.231.81 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:12:34 IST Fri Jun 26 2020 | Duration: 5h:19m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 63688279 | Bytes Rx: 99672936 | IP Addr: 10.150.237.18 | Public IP: 106.210.231.81 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:12:34 IST Fri Jun 26 2020 | Duration: 5h:19m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 63688279 | Bytes Rx: 99672936 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63199 | Audit Session ID: 0a96cf690f6df0005ef5609a | Security Group Tag: none | EasyVPN: 0 |Session ID: 63199 | Audit Session ID: 0a96cf690f6df0005ef5609a | Security Group Tag: none | EasyVPN: 0 ||
Username: UmesAhir | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.6 | Public IP: 106.213.183.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:13:34 IST Fri Jun 26 2020 | Duration: 5h:18m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 101636638 | Bytes Rx: 32114323 | IP Addr: 10.150.236.6 | Public IP: 106.213.183.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:13:34 IST Fri Jun 26 2020 | Duration: 5h:18m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 101636638 | Bytes Rx: 32114323 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63204 | Audit Session ID: 0a96cf690f6e40005ef560d6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63204 | Audit Session ID: 0a96cf690f6e40005ef560d6 | Security Group Tag: none | EasyVPN: 0 ||
Username: virendra.sharma | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.245 | Public IP: 103.97.104.109 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:15:48 IST Fri Jun 26 2020 | Duration: 5h:16m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 1144680059 | Bytes Rx: 130621994 | IP Addr: 10.150.237.245 | Public IP: 103.97.104.109 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:15:48 IST Fri Jun 26 2020 | Duration: 5h:16m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 1144680059 | Bytes Rx: 130621994 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63206 | Audit Session ID: 0a96cf690f6e60005ef5615c | Security Group Tag: none | EasyVPN: 0 |Session ID: 63206 | Audit Session ID: 0a96cf690f6e60005ef5615c | Security Group Tag: none | EasyVPN: 0 ||
Username: rupesh.kumar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.71 | Public IP: 171.51.148.244 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:17:57 IST Fri Jun 26 2020 | Duration: 5h:14m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 142311840 | Bytes Rx: 43734186 | IP Addr: 10.150.237.71 | Public IP: 171.51.148.244 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:17:57 IST Fri Jun 26 2020 | Duration: 5h:14m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 142311840 | Bytes Rx: 43734186 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63209 | Audit Session ID: 0a96cf690f6e90005ef561dd | Security Group Tag: none | EasyVPN: 0 |Session ID: 63209 | Audit Session ID: 0a96cf690f6e90005ef561dd | Security Group Tag: none | EasyVPN: 0 ||
Username: sauswain | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.8 | Public IP: 157.35.100.230 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:25:05 IST Fri Jun 26 2020 | Duration: 5h:07m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 86447370 | Bytes Rx: 47595130 | IP Addr: 10.150.236.8 | Public IP: 157.35.100.230 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:25:05 IST Fri Jun 26 2020 | Duration: 5h:07m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 86447370 | Bytes Rx: 47595130 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63215 | Audit Session ID: 0a96cf690f6ef0005ef56389 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63215 | Audit Session ID: 0a96cf690f6ef0005ef56389 | Security Group Tag: none | EasyVPN: 0 ||
Username: vn.kamble | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.9 | Public IP: 49.35.47.30 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:25:13 IST Fri Jun 26 2020 | Duration: 5h:06m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 254735115 | Bytes Rx: 413942835 | IP Addr: 10.150.236.9 | Public IP: 49.35.47.30 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:25:13 IST Fri Jun 26 2020 | Duration: 5h:06m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 254735115 | Bytes Rx: 413942835 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63216 | Audit Session ID: 0a96cf690f6f00005ef56391 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63216 | Audit Session ID: 0a96cf690f6f00005ef56391 | Security Group Tag: none | EasyVPN: 0 ||
Username: GunjanK | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.1 | Public IP: 117.212.241.117 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:28:46 IST Fri Jun 26 2020 | Duration: 5h:03m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 1139895218 | Bytes Rx: 371652200 | IP Addr: 10.150.236.1 | Public IP: 117.212.241.117 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:28:46 IST Fri Jun 26 2020 | Duration: 5h:03m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 1139895218 | Bytes Rx: 371652200 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63221 | Audit Session ID: 0a96cf690f6f50005ef56466 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63221 | Audit Session ID: 0a96cf690f6f50005ef56466 | Security Group Tag: none | EasyVPN: 0 ||
Username: navupadh | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.155 | Public IP: 106.223.45.117 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:31:40 IST Fri Jun 26 2020 | Duration: 5h:00m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 524667264 | Bytes Rx: 34239436 | IP Addr: 10.150.236.155 | Public IP: 106.223.45.117 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:31:40 IST Fri Jun 26 2020 | Duration: 5h:00m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 524667264 | Bytes Rx: 34239436 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63224 | Audit Session ID: 0a96cf690f6f80005ef56514 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63224 | Audit Session ID: 0a96cf690f6f80005ef56514 | Security Group Tag: none | EasyVPN: 0 ||
Username: chayan.saha | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.172 | Public IP: 171.76.134.159 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:37:08 IST Fri Jun 26 2020 | Duration: 4h:55m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 371295861 | Bytes Rx: 204432113 | IP Addr: 10.150.236.172 | Public IP: 171.76.134.159 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:37:08 IST Fri Jun 26 2020 | Duration: 4h:55m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 371295861 | Bytes Rx: 204432113 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63233 | Audit Session ID: 0a96cf690f7010005ef5665c | Security Group Tag: none | EasyVPN: 0 |Session ID: 63233 | Audit Session ID: 0a96cf690f7010005ef5665c | Security Group Tag: none | EasyVPN: 0 ||
Username: Sourdebn | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.173 | Public IP: 103.252.166.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:37:11 IST Fri Jun 26 2020 | Duration: 4h:55m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 880733780 | Bytes Rx: 55045460 | IP Addr: 10.150.236.173 | Public IP: 103.252.166.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:37:11 IST Fri Jun 26 2020 | Duration: 4h:55m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 880733780 | Bytes Rx: 55045460 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63234 | Audit Session ID: 0a96cf690f7020005ef5665f | Security Group Tag: none | EasyVPN: 0 |Session ID: 63234 | Audit Session ID: 0a96cf690f7020005ef5665f | Security Group Tag: none | EasyVPN: 0 ||
Username: HVasoya | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.174 | Public IP: 182.70.94.12 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:37:21 IST Fri Jun 26 2020 | Duration: 4h:54m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 80180024 | Bytes Rx: 38333448 | IP Addr: 10.150.236.174 | Public IP: 182.70.94.12 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:37:21 IST Fri Jun 26 2020 | Duration: 4h:54m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 80180024 | Bytes Rx: 38333448 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63236 | Audit Session ID: 0a96cf690f7040005ef56669 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63236 | Audit Session ID: 0a96cf690f7040005ef56669 | Security Group Tag: none | EasyVPN: 0 ||
Username: roy.fernandes | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.175 | Public IP: 117.204.168.9 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:38:02 IST Fri Jun 26 2020 | Duration: 4h:54m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 283167482 | Bytes Rx: 100623092 | IP Addr: 10.150.236.175 | Public IP: 117.204.168.9 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:38:02 IST Fri Jun 26 2020 | Duration: 4h:54m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 283167482 | Bytes Rx: 100623092 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63237 | Audit Session ID: 0a96cf690f7050005ef56692 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63237 | Audit Session ID: 0a96cf690f7050005ef56692 | Security Group Tag: none | EasyVPN: 0 ||
Username: kkoul | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.182 | Public IP: 42.107.84.13 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 08:40:26 IST Fri Jun 26 2020 | Duration: 4h:51m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 275221762 | Bytes Rx: 102044938 | IP Addr: 10.150.236.182 | Public IP: 42.107.84.13 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 08:40:26 IST Fri Jun 26 2020 | Duration: 4h:51m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 275221762 | Bytes Rx: 102044938 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63243 | Audit Session ID: 0a96cf690f70b0005ef56722 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63243 | Audit Session ID: 0a96cf690f70b0005ef56722 | Security Group Tag: none | EasyVPN: 0 ||
Username: sandesja | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.185 | Public IP: 157.33.142.228 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:42:11 IST Fri Jun 26 2020 | Duration: 4h:50m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 115819582 | Bytes Rx: 56058277 | IP Addr: 10.150.236.185 | Public IP: 157.33.142.228 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:42:11 IST Fri Jun 26 2020 | Duration: 4h:50m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 115819582 | Bytes Rx: 56058277 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63246 | Audit Session ID: 0a96cf690f70e0005ef5678b | Security Group Tag: none | EasyVPN: 0 |Session ID: 63246 | Audit Session ID: 0a96cf690f70e0005ef5678b | Security Group Tag: none | EasyVPN: 0 ||
Username: VasuVenk | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.13 | Public IP: 122.174.211.198 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:46:28 IST Fri Jun 26 2020 | Duration: 4h:45m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 283748094 | Bytes Rx: 75038583 | IP Addr: 10.150.236.13 | Public IP: 122.174.211.198 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:46:28 IST Fri Jun 26 2020 | Duration: 4h:45m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 283748094 | Bytes Rx: 75038583 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63252 | Audit Session ID: 0a96cf690f7140005ef5688c | Security Group Tag: none | EasyVPN: 0 |Session ID: 63252 | Audit Session ID: 0a96cf690f7140005ef5688c | Security Group Tag: none | EasyVPN: 0 ||
Username: krantiah | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.165 | Public IP: 157.47.5.224 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:49:34 IST Fri Jun 26 2020 | Duration: 4h:42m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 1513186445 | Bytes Rx: 150311676 | IP Addr: 10.150.236.165 | Public IP: 157.47.5.224 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:49:34 IST Fri Jun 26 2020 | Duration: 4h:42m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 1513186445 | Bytes Rx: 150311676 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63255 | Audit Session ID: 0a96cf690f7170005ef56946 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63255 | Audit Session ID: 0a96cf690f7170005ef56946 | Security Group Tag: none | EasyVPN: 0 ||
Username: NJaffer | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.161 | Public IP: 157.50.111.197 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:49:34 IST Fri Jun 26 2020 | Duration: 4h:42m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 64378973 | Bytes Rx: 10125802 | IP Addr: 10.150.236.161 | Public IP: 157.50.111.197 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:49:34 IST Fri Jun 26 2020 | Duration: 4h:42m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 64378973 | Bytes Rx: 10125802 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63256 | Audit Session ID: 0a96cf690f7180005ef56946 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63256 | Audit Session ID: 0a96cf690f7180005ef56946 | Security Group Tag: none | EasyVPN: 0 ||
Username: mangnank | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.169 | Public IP: 106.193.246.193 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:50:08 IST Fri Jun 26 2020 | Duration: 4h:42m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 140166278 | Bytes Rx: 44432070 | IP Addr: 10.150.236.169 | Public IP: 106.193.246.193 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:50:08 IST Fri Jun 26 2020 | Duration: 4h:42m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 140166278 | Bytes Rx: 44432070 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63257 | Audit Session ID: 0a96cf690f7190005ef56968 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63257 | Audit Session ID: 0a96cf690f7190005ef56968 | Security Group Tag: none | EasyVPN: 0 ||
Username: poojbhag | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.219 | Public IP: 157.50.135.186 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:53:51 IST Fri Jun 26 2020 | Duration: 4h:38m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 1041292860 | Bytes Rx: 184323354 | IP Addr: 10.150.237.219 | Public IP: 157.50.135.186 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:53:51 IST Fri Jun 26 2020 | Duration: 4h:38m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 1041292860 | Bytes Rx: 184323354 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63260 | Audit Session ID: 0a96cf690f71c0005ef56a47 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63260 | Audit Session ID: 0a96cf690f71c0005ef56a47 | Security Group Tag: none | EasyVPN: 0 ||
